osmid,name,highway,maxspeed,oneway,reversed,length,geometry,ref,lanes,junction,access,tunnel,bridge
8415517,Faubourg de Bruxelles,secondary,50,False,False,16.396,"LINESTRING (4.3265683 50.6004841, 4.326439 50.6003616)",N27,2,,,,
513664566,Faubourg de Bruxelles,secondary,50,False,False,141.743,"LINESTRING (4.3265683 50.6004841, 4.3265958 50.6005472, 4.3266042 50.6005678, 4.3266337 50.6006563, 4.3266378 50.6007947, 4.3266321 50.6009009, 4.3266217 50.6009879, 4.3266325 50.6010739, 4.3266766 50.6011267, 4.3267499 50.601164, 4.3272467 50.6013344, 4.3273868 50.6013861, 4.3275095 50.6014466)",N27,2,,,,
13870409,Rue du Cura,residential,,True,False,123.65599999999999,"LINESTRING (4.3275095 50.6014466, 4.3275394 50.601394, 4.3275874 50.6012955, 4.327677 50.6011322, 4.3278069 50.6008957, 4.3278591 50.6005743, 4.327874 50.6004256, 4.3278655 50.6003683)",,,,,,
513664564,Faubourg de Bruxelles,secondary,50,False,False,13.719,"LINESTRING (4.3275095 50.6014466, 4.3275779 50.6014902, 4.3276459 50.6015345)",N27,2,,,,
513664566,Faubourg de Bruxelles,secondary,50,False,True,141.74300000000002,"LINESTRING (4.3275095 50.6014466, 4.3273868 50.6013861, 4.3272467 50.6013344, 4.3267499 50.601164, 4.3266766 50.6011267, 4.3266325 50.6010739, 4.3266217 50.6009879, 4.3266321 50.6009009, 4.3266378 50.6007947, 4.3266337 50.6006563, 4.3266042 50.6005678, 4.3265958 50.6005472, 4.3265683 50.6004841)",N27,2,,,,
83135134,Faubourg de Bruxelles,secondary,50,False,False,49.874,"LINESTRING (4.3276459 50.6015345, 4.3280748 50.6017969, 4.3281584 50.6018432)",N27,2,,,,
513664564,Faubourg de Bruxelles,secondary,50,False,True,13.719,"LINESTRING (4.3276459 50.6015345, 4.3275779 50.6014902, 4.3275095 50.6014466)",N27,2,,,,
83135131,Rue Laurent Delvaux,residential,50,False,True,142.394,"LINESTRING (4.3281584 50.6018432, 4.3282045 50.6018001, 4.3287174 50.6012872, 4.3289039 50.6010896, 4.3291373 50.600786, 4.3291731 50.6007383)",,,,,,
83135134,Faubourg de Bruxelles,secondary,50,False,True,49.874,"LINESTRING (4.3281584 50.6018432, 4.3280748 50.6017969, 4.3276459 50.6015345)",N27,2,,,,
8415573,Boulevard des Archers,secondary,50,True,False,47.567,"LINESTRING (4.3259504 50.6003645, 4.3257641 50.6004317, 4.3253379 50.600541)",N27a,,,,,
8415573,Boulevard des Archers,secondary,50,True,False,65.035,"LINESTRING (4.3253379 50.600541, 4.3252651 50.6005502, 4.3249817 50.6005683, 4.324441 50.6004701)",N27a,,,,,
13870740,Rue des Poulées,residential,,True,False,92.077,"LINESTRING (4.3253379 50.600541, 4.3253402 50.6005891, 4.3253462 50.6007291, 4.3251578 50.601083, 4.3250036 50.6013307)",,,,,,
8415573,Boulevard des Archers,secondary,50,True,False,198.563,"LINESTRING (4.324441 50.6004701, 4.3240124 50.6003708, 4.3235589 50.6002595, 4.3231835 50.6001242, 4.3227873 50.5999759, 4.3226212 50.5998777, 4.3222158 50.5995997, 4.3221306 50.5995172)",N27a,,,,,
13870248,Rue des Canonniers,residential,30,True,False,118.06800000000001,"LINESTRING (4.324441 50.6004701, 4.3245282 50.6002952, 4.3245936 50.6002296, 4.3246971 50.6000221, 4.3247366 50.599858, 4.324767 50.5996677, 4.3247855 50.59958, 4.3248099 50.5994947, 4.3248479 50.5994502)",,,,,,
8091543,Rue Sainte-Anne,residential,30,True,False,35.1,"LINESTRING (4.3221306 50.5995172, 4.322199 50.5994944, 4.3222165 50.5994885, 4.3225666 50.5993654)",,1,,,,
8415577,Boulevard des Arbalétriers,secondary,50,True,False,166.05000000000004,"LINESTRING (4.3221306 50.5995172, 4.322076 50.5994718, 4.3219188 50.5993396, 4.3216992 50.5991577, 4.3212413 50.5989752, 4.3206408 50.5987608, 4.3203441 50.5986316, 4.3203019 50.5986132)",N27a,1,,,,
164946588,Faubourg Saint Anne,residential,,False,False,43.459,"LINESTRING (4.3221306 50.5995172, 4.3220625 50.5995425, 4.3218664 50.5996041, 4.3217804 50.5996311, 4.3216528 50.5996552, 4.3215663 50.5996684)",,,,,,
8415577,Boulevard des Arbalétriers,secondary,50,True,False,166.438,"LINESTRING (4.3203019 50.5986132, 4.3202034 50.5985736, 4.3192383 50.5981642, 4.319135 50.598117, 4.3190529 50.5980766, 4.3190022 50.598003, 4.318953 50.5979154, 4.318906 50.5978008, 4.3188374 50.5977239, 4.3187519 50.597682, 4.3186947 50.5976615, 4.3186277 50.5976374)",N27a,1,,,,
164946590,Rue du Béguinage,residential,30,True,False,81.874,"LINESTRING (4.3203019 50.5986132, 4.3203249 50.5985352, 4.3204339 50.5981878, 4.3205346 50.5978919)",,1,,,,
30877844,Place Émile de Lalieux,secondary,50,False,False,24.339,"LINESTRING (4.3274237 50.5988643, 4.3275049 50.5987891, 4.3276464 50.5986983)",N27,2,,,,
30877844,Place Émile de Lalieux,secondary,50,False,True,36.027,"LINESTRING (4.3274237 50.5988643, 4.3273425 50.5989911, 4.3272757 50.5991107, 4.3272559 50.5991696)",N27,2,,,,
30877844,Place Émile de Lalieux,secondary,50,False,False,8.118,"LINESTRING (4.3276464 50.5986983, 4.327729 50.5986475)",N27,2,,,,
30877844,Place Émile de Lalieux,secondary,50,False,True,24.339,"LINESTRING (4.3276464 50.5986983, 4.3275049 50.5987891, 4.3274237 50.5988643)",N27,2,,,,
30877844,Place Émile de Lalieux,secondary,50,False,True,8.118,"LINESTRING (4.327729 50.5986475, 4.3276464 50.5986983)",N27,2,,,,
30877844,Place Émile de Lalieux,secondary,50,False,False,110.71300000000001,"LINESTRING (4.327729 50.5986475, 4.3281869 50.5983585, 4.3282502 50.598305, 4.3282953 50.5982732, 4.3283759 50.5981716, 4.3284349 50.5980601, 4.3284792 50.5979603, 4.3285419 50.597825)",N27,2,,,,
30877844,Place Émile de Lalieux,secondary,50,False,True,110.713,"LINESTRING (4.3285419 50.597825, 4.3284792 50.5979603, 4.3284349 50.5980601, 4.3283759 50.5981716, 4.3282953 50.5982732, 4.3282502 50.598305, 4.3281869 50.5983585, 4.327729 50.5986475)",N27,2,,,,
30877845,Boulevard Charles Vanpée,secondary,50,False,False,145.192,"LINESTRING (4.3285419 50.597825, 4.3285722 50.5977502, 4.3286461 50.5975791, 4.3286942 50.5974095, 4.3287157 50.5972402, 4.3287111 50.5970922, 4.3286021 50.5965356)",N27,2,,,,
30877846,Place Émile de Lalieux,residential,50,False,True,36.087999999999994,"LINESTRING (4.3285419 50.597825, 4.3287119 50.5978851, 4.3288775 50.5979405, 4.3289894 50.5979819)",,,,,,
30877846,Place Émile de Lalieux,residential,50,False,False,36.088,"LINESTRING (4.3289894 50.5979819, 4.3288775 50.5979405, 4.3287119 50.5978851, 4.3285419 50.597825)",,,,,,
30877847,Place Émile de Lalieux,residential,50,True,False,75.19800000000001,"LINESTRING (4.3289894 50.5979819, 4.3283536 50.5983931, 4.3282208 50.5984471)",,,,,,
187227598,Rue des Frères Grislein,residential,50,False,True,109.488,"LINESTRING (4.3289894 50.5979819, 4.3290321 50.5979209, 4.3290532 50.5978915, 4.3293643 50.5976885, 4.3295366 50.5975888, 4.3299425 50.5973628, 4.330035 50.5972678)",,,,,,
239334030,Rue Roblet,residential,,False,True,40.393,"LINESTRING (4.3289894 50.5979819, 4.3291068 50.5980264, 4.3294922 50.5981552)",,,,,,
"[30877845, 1001542455]",Boulevard Charles Vanpée,secondary,50,False,False,138.714,"LINESTRING (4.3286021 50.5965356, 4.3285599 50.596312, 4.3285477 50.5962473, 4.3285366 50.5961887, 4.3284816 50.5960101, 4.3284428 50.5958133, 4.3283903 50.5954797, 4.3283509 50.5952989)",N27,"['2', '3']",,,,
30877845,Boulevard Charles Vanpée,secondary,50,False,True,145.192,"LINESTRING (4.3286021 50.5965356, 4.3287111 50.5970922, 4.3287157 50.5972402, 4.3286942 50.5974095, 4.3286461 50.5975791, 4.3285722 50.5977502, 4.3285419 50.597825)",N27,2,,,,
187227605,Rue des Récollets,residential,,False,True,97.094,"LINESTRING (4.3286021 50.5965356, 4.3284449 50.5966445, 4.3281548 50.5967524, 4.3280212 50.5967839, 4.3276933 50.5967895, 4.3273574 50.5967818)",,,,,,
30877848,Boulevard Charles Vanpée,secondary,50,False,True,126.629,"LINESTRING (4.3283509 50.5952989, 4.328319 50.5951839, 4.3282863 50.5951216, 4.328223 50.5950536, 4.3280845 50.5949369, 4.3280417 50.5949123, 4.3279575 50.594869, 4.327778 50.5948024, 4.3275687 50.5947618, 4.3274517 50.5947537, 4.3272767 50.5947419, 4.3271495 50.5947404, 4.3270113 50.5947403)",N27,,,,,
235219243,Rue de Saintes,residential,50,False,True,92.42,"LINESTRING (4.3283509 50.5952989, 4.3280664 50.5953576, 4.327835 50.5954009, 4.3271045 50.5955533)",,,,,,
"[30877845, 1001542455]",Boulevard Charles Vanpée,secondary,50,False,True,138.714,"LINESTRING (4.3283509 50.5952989, 4.3283903 50.5954797, 4.3284428 50.5958133, 4.3284816 50.5960101, 4.3285366 50.5961887, 4.3285477 50.5962473, 4.3285599 50.596312, 4.3286021 50.5965356)",N27,"['2', '3']",,,,
27021976,Rue Saint-Georges,residential,30,False,False,53.046,"LINESTRING (4.3254168 50.5963133, 4.3255195 50.5964059, 4.3258372 50.5967087)",,,,,,
27021977,Avenue Léon Jeuniaux,residential,30,False,True,49.488,"LINESTRING (4.3254168 50.5963133, 4.3253595 50.596239, 4.3250974 50.5960502, 4.3249848 50.5959657)",,,,,,
187227601,Rue de Saintes,residential,30,False,False,41.434,"LINESTRING (4.3254168 50.5963133, 4.3255283 50.5962436, 4.3258415 50.5960561)",,,,,,
999920070,Rue de Saintes,residential,30,False,True,24.149,"LINESTRING (4.3254168 50.5963133, 4.3253395 50.5963769, 4.3252829 50.5964228, 4.3252094 50.596486)",,,,,,
13870231,Square Gabrielle Petit,residential,,False,False,14.573,"LINESTRING (4.3236537 50.5987661, 4.3238258 50.5988385)",,,,,,
333993045,Square Gabrielle Petit,residential,30,False,True,34.165,"LINESTRING (4.3236537 50.5987661, 4.3234573 50.5988547, 4.3232547 50.59894)",,,,,,
"[627892096, 923265545, 13870254]",Place Albert 1er,residential,30,False,False,100.90100000000001,"LINESTRING (4.3236537 50.5987661, 4.3238114 50.5986096, 4.3238664 50.5985483, 4.3238754 50.5985172, 4.3238686 50.5984996, 4.3238473 50.5984828, 4.32375 50.5984442, 4.3233974 50.5983323, 4.3232963 50.5982942, 4.3231789 50.5982427, 4.323064 50.5981874)",,,,,,
"[166650680, 34035740]","['Rue Saint-André', 'Square Gabrielle Petit']",residential,30,True,False,106.588,"LINESTRING (4.3232547 50.59894, 4.3235742 50.5990682, 4.3243414 50.5993646, 4.3245735 50.5993837)",,,,,,
333993045,Square Gabrielle Petit,residential,30,False,False,34.165,"LINESTRING (4.3232547 50.59894, 4.3234573 50.5988547, 4.3236537 50.5987661)",,,,,,
26828767,Rue des Combattants,secondary,50,False,False,61.723,"LINESTRING (4.319026 50.5971442, 4.3189795 50.5972182, 4.3188999 50.5973323, 4.3186277 50.5976374)",N28,,,,,
"[164946589, 187202199]",Rue de Soignies,residential,30,False,True,124.358,"LINESTRING (4.319026 50.5971442, 4.3192127 50.5971443, 4.31966 50.5971573, 4.3197981 50.5971654, 4.3200097 50.5972045, 4.3206411 50.597328, 4.3207444 50.5973472)",,,,,,
1061485903,Boulevard de la Batterie,secondary,50,False,False,115.558,"LINESTRING (4.319026 50.5971442, 4.3189739 50.597059, 4.3185275 50.5962739, 4.3184836 50.596192, 4.3184682 50.5961672)",,,,,,
1057258056,Rue Henri Pauwels,secondary,50,False,True,226.048,"LINESTRING (4.3172757 50.6016394, 4.3173096 50.6013264, 4.3172581 50.6010105, 4.3170989 50.6005941, 4.3170019 50.6002936, 4.3169708 50.6001206, 4.3169591 50.599989, 4.3169769 50.5997661, 4.3169979 50.599675, 4.3170055 50.5996301)",N28,,,,,
1057258057,Rue Henri Pauwels,secondary,50,True,False,54.367999999999995,"LINESTRING (4.3172757 50.6016394, 4.3172622 50.6017957, 4.3171887 50.6020511, 4.3171681 50.6021227)",N28,,,,,
166280250,Rue Joseph Wauters,residential,50,True,False,23.149,"LINESTRING (4.3171681 50.6021227, 4.3172467 50.6021681, 4.3172773 50.6021785, 4.3173551 50.602173, 4.3174628 50.6021635)",,,,,,
187202197,Rue de Mons,residential,50,False,False,9.9,"LINESTRING (4.3211506 50.5958908, 4.3210563 50.5958249)",,,,,,
13870252,Rue de Mons,residential,50,False,True,46.092,"LINESTRING (4.3211506 50.5958908, 4.3214467 50.5960963, 4.3215999 50.5961914)",,,,,,
13872306,Rue Bayard,residential,50,True,False,86.814,"LINESTRING (4.3211506 50.5958908, 4.3215009 50.5957351, 4.3217971 50.5956842, 4.3222925 50.5956822)",,,,,,
13870340,Boulevard de la Dodaine,tertiary,50,True,False,119.15099999999998,"LINESTRING (4.3200373 50.5948742, 4.3200974 50.5948333, 4.3202176 50.5947514, 4.3204132 50.5946023, 4.3206355 50.5944396, 4.3209672 50.5942066, 4.3211267 50.5940575)",N27a,,,,,
166097470,Rue de Mons,tertiary,50,False,False,25.45,"LINESTRING (4.3200373 50.5948742, 4.3199408 50.5948283, 4.3197591 50.5947288)",,,,,,
"[296096683, 187202198]",Rue de Mons,residential,50,False,True,78.93,"LINESTRING (4.3200373 50.5948742, 4.3201317 50.5949216, 4.320226 50.594969, 4.3204939 50.5951319, 4.3206398 50.5953171, 4.3207028 50.5954244)",,,,,,
27021972,Boulevard de la Batterie,secondary,50,False,True,122.24799999999999,"LINESTRING (4.3197591 50.5947288, 4.3196693 50.594819, 4.3194198 50.5950775, 4.3190713 50.5954742, 4.3189808 50.5955765, 4.3188893 50.5956792)",,,,,,
"[166097469, 296096677]",Faubourg de Mons,secondary,50,False,False,168.036,"LINESTRING (4.3197591 50.5947288, 4.3196294 50.5946694, 4.3195189 50.5946217, 4.3194677 50.5946006, 4.3189548 50.5943676, 4.3187138 50.5942298, 4.3185885 50.5941348, 4.3184855 50.5940251, 4.3181235 50.5936638)",,,,,,
166097470,Rue de Mons,tertiary,50,False,True,25.45,"LINESTRING (4.3197591 50.5947288, 4.3199408 50.5948283, 4.3200373 50.5948742)",,,,,,
222817442,Rue Saint-Georges,residential,50,False,False,19.803,"LINESTRING (4.3271945 50.5975541, 4.3269274 50.5974996)",,,,,,
13870195,Rue Saint-Georges,residential,50,True,False,19.133,"LINESTRING (4.3271945 50.5975541, 4.3272911 50.5975737, 4.3274524 50.5976071)",,,,,,
13872356,Rue al'Gaille,residential,50,False,False,86.68,"LINESTRING (4.3271945 50.5975541, 4.3272833 50.5972186, 4.3273574 50.5967818)",,,,,,
34034321,Rue Saint-Georges,residential,50,True,False,40.154,"LINESTRING (4.3267049 50.5974156, 4.3261368 50.5973966)",,,,,,
222817442,Rue Saint-Georges,residential,50,False,True,18.272,"LINESTRING (4.3267049 50.5974156, 4.3269274 50.5974996)",,,,,,
13870204,Rue Saint-Georges,unclassified,50,True,False,28.044,"LINESTRING (4.3261368 50.5973966, 4.3262696 50.5971589)",,,,,,
166651655,Rue de l'Évêché,unclassified,30,True,False,45.325,"LINESTRING (4.3261368 50.5973966, 4.3259347 50.5977835)",,,,,,
187227603,Rue Saint-Georges,residential,50,False,False,58.63,"LINESTRING (4.3258372 50.5967087, 4.3262696 50.5971589)",,,,,,
27021976,Rue Saint-Georges,residential,30,False,True,53.046,"LINESTRING (4.3258372 50.5967087, 4.3255195 50.5964059, 4.3254168 50.5963133)",,,,,,
187227602,Rue de Charleroi,residential,,False,False,98.71900000000001,"LINESTRING (4.3258372 50.5967087, 4.3260219 50.5966565, 4.3262172 50.5966576, 4.3268273 50.5967255, 4.3270237 50.5967371, 4.3272081 50.5967396)",,,,,,
187227603,Rue Saint-Georges,residential,50,False,True,58.63,"LINESTRING (4.3262696 50.5971589, 4.3258372 50.5967087)",,,,,,
239335973,Rue Saint-Georges,residential,50,True,False,42.092,"LINESTRING (4.3262696 50.5971589, 4.3264655 50.5972965, 4.3267049 50.5974156)",,,,,,
13870232,Rue des Frères Pierseaux,residential,50,True,False,73.091,"LINESTRING (4.3246878 50.5992027, 4.324378 50.5990763, 4.3238258 50.5988385)",,,,,,
166282439,Rue de Bruxelles,residential,,True,False,57.144,"LINESTRING (4.3246878 50.5992027, 4.324709 50.5991691, 4.3249114 50.598849, 4.3249704 50.5987216)",,,,,,
13870230,Rue de Bruxelles,residential,30,True,False,20.731,"LINESTRING (4.3245735 50.5993837, 4.3248479 50.5994502)",,1,,,,
166282439,Rue de Bruxelles,residential,,True,False,21.683,"LINESTRING (4.3245735 50.5993837, 4.3246878 50.5992027)",,,,,,
13870230,Rue de Bruxelles,residential,30,True,False,8.525,"LINESTRING (4.3248479 50.5994502, 4.324957 50.5994831)",,1,,,,
13870231,Square Gabrielle Petit,residential,,False,True,14.573,"LINESTRING (4.3238258 50.5988385, 4.3236537 50.5987661)",,,,,,
13870234,Rue de l'Étuve,residential,50,False,True,99.04900000000002,"LINESTRING (4.3262866 50.5993166, 4.3260152 50.5993407, 4.3258458 50.5993685, 4.3257691 50.5993811, 4.3257041 50.5993749, 4.3256071 50.5993378, 4.3255564 50.5993325, 4.3252799 50.5993997, 4.3250564 50.5994552, 4.324957 50.5994831)",,,,,,
13870742,Rue des Prêtres,residential,,False,True,72.66,"LINESTRING (4.323064 50.5981874, 4.3223009 50.598626)",,,,,,
13870254,Place Albert 1er,residential,30,False,False,59.775000000000006,"LINESTRING (4.323064 50.5981874, 4.3227804 50.5980099, 4.3226568 50.5979005, 4.3225893 50.5978381, 4.3225656 50.5977652)",,,,,,
"[627892096, 923265545, 13870254]",Place Albert 1er,residential,30,False,True,100.901,"LINESTRING (4.323064 50.5981874, 4.3231789 50.5982427, 4.3232963 50.5982942, 4.3233974 50.5983323, 4.32375 50.5984442, 4.3238473 50.5984828, 4.3238686 50.5984996, 4.3238754 50.5985172, 4.3238664 50.5985483, 4.3238114 50.5986096, 4.3236537 50.5987661)",,,,,,
13870254,Place Albert 1er,residential,30,False,True,59.775000000000006,"LINESTRING (4.3225656 50.5977652, 4.3225893 50.5978381, 4.3226568 50.5979005, 4.3227804 50.5980099, 4.323064 50.5981874)",,,,,,
164946585,,residential,30,True,False,9.565,"LINESTRING (4.3225656 50.5977652, 4.3225389 50.5977622, 4.3225152 50.5977538, 4.3224973 50.5977409, 4.3224871 50.597725, 4.3224858 50.5977078)",,,roundabout,,,
"[187201816, 26828767]","['Chaussée de Hal', 'Rue des Combattants']",secondary,50,False,False,249.684,"LINESTRING (4.3186277 50.5976374, 4.3185597 50.5977118, 4.3178847 50.5985044, 4.3173681 50.5991219, 4.3170936 50.5994631, 4.3170743 50.5994981, 4.3170402 50.599557, 4.3170055 50.5996301)",N28,,,,,
26828767,Rue des Combattants,secondary,50,False,True,61.723,"LINESTRING (4.3186277 50.5976374, 4.3188999 50.5973323, 4.3189795 50.5972182, 4.319026 50.5971442)",N28,,,,,
1061485903,Boulevard de la Batterie,secondary,50,False,True,115.558,"LINESTRING (4.3184682 50.5961672, 4.3184836 50.596192, 4.3185275 50.5962739, 4.3189739 50.597059, 4.319026 50.5971442)",,,,,,
1061485904,Boulevard de la Batterie,secondary,50,False,False,61.972,"LINESTRING (4.3184682 50.5961672, 4.3185535 50.5960397, 4.3188893 50.5956792)",,,,,,
1058449154,,tertiary,,True,False,18.426000000000002,"LINESTRING (4.3211903 50.5934008, 4.3212734 50.5933697, 4.3214042 50.5933063)",,,,,,
1058449156,Avenue de la Tour de Guet,secondary,50,True,False,27.371000000000002,"LINESTRING (4.3211903 50.5934008, 4.321243 50.5934394, 4.3212964 50.5935054, 4.3214186 50.5935981)",N27,,,,,
239340711,Rue Montagne du Parc,residential,50,False,True,40.332,"LINESTRING (4.3220598 50.5943066, 4.3220901 50.5946688)",,2,,,,
1058449152,Boulevard de la Dodaine,tertiary,50,True,False,73.334,"LINESTRING (4.3220598 50.5943066, 4.321814 50.5942854, 4.3215868 50.5942458, 4.321424 50.5942027, 4.3212984 50.5941619, 4.3211267 50.5940575)",,,,,,
13872360,Faubourg de Charleroi,secondary,50,False,False,68.955,"LINESTRING (4.3270113 50.5947403, 4.3270095 50.5946398, 4.3270067 50.594192, 4.3270247 50.5941211)",N586,,,,,
27021975,Boulevard de la Dodaine,secondary,50,False,True,206.76100000000002,"LINESTRING (4.3270113 50.5947403, 4.326841 50.5947417, 4.3265585 50.5947457, 4.3260772 50.5947437, 4.3259083 50.5947396, 4.3243124 50.5945604, 4.3241096 50.5945402)",N27,,,,,
30877848,Boulevard Charles Vanpée,secondary,50,False,False,126.629,"LINESTRING (4.3270113 50.5947403, 4.3271495 50.5947404, 4.3272767 50.5947419, 4.3274517 50.5947537, 4.3275687 50.5947618, 4.327778 50.5948024, 4.3279575 50.594869, 4.3280417 50.5949123, 4.3280845 50.5949369, 4.328223 50.5950536, 4.3282863 50.5951216, 4.328319 50.5951839, 4.3283509 50.5952989)",N27,,,,,
235219242,Rue de Charleroi,residential,30,False,True,91.31600000000002,"LINESTRING (4.3270113 50.5947403, 4.327012 50.594817, 4.3270345 50.5951652, 4.3270348 50.5953895, 4.3270447 50.5954629, 4.3270744 50.5955066, 4.3271045 50.5955533)",,,,,,
4450619,Rue de Namur,tertiary,50,True,False,37.786,"LINESTRING (4.3275745 50.5992062, 4.3277517 50.5992165, 4.3281056 50.5992483)",,,,,,
13870409,Rue du Cura,residential,,True,False,60.845,"LINESTRING (4.3278655 50.6003683, 4.327861 50.6003208, 4.3276151 50.5998462)",,,,,,
34036220,Rue Chambille,tertiary,50,True,False,92.971,"LINESTRING (4.3278655 50.6003683, 4.3277463 50.6003538, 4.3267019 50.6004654, 4.3265683 50.6004841)",,,,,,
13870411,Rue Laurent Delvaux,residential,50,False,True,19.537,"LINESTRING (4.3292767 50.6005887, 4.3293886 50.600428)",,,,,,
83135132,Rue Laurent Delvaux,tertiary,50,False,True,18.171,"LINESTRING (4.3292767 50.6005887, 4.3291731 50.6007383)",,,,,,
13870410,Rue Cardinal Mercier,tertiary,,True,False,102.573,"LINESTRING (4.3292767 50.6005887, 4.3291951 50.6005748, 4.3279684 50.6003833, 4.3278655 50.6003683)",,,,,,
83135132,Rue Laurent Delvaux,tertiary,50,False,False,18.171,"LINESTRING (4.3291731 50.6007383, 4.3292767 50.6005887)",,,,,,
83135131,Rue Laurent Delvaux,residential,50,False,False,142.394,"LINESTRING (4.3291731 50.6007383, 4.3291373 50.600786, 4.3289039 50.6010896, 4.3287174 50.6012872, 4.3282045 50.6018001, 4.3281584 50.6018432)",,,,,,
13870519,Parvis Notre-Dame,tertiary,50,False,False,19.78,"LINESTRING (4.3304881 50.6008453, 4.3304698 50.6008851, 4.3303913 50.6010121)",,,,,,
13870411,Rue Laurent Delvaux,residential,50,False,False,19.537,"LINESTRING (4.3293886 50.600428, 4.3292767 50.6005887)",,,,,,
13870411,Rue Laurent Delvaux,residential,50,False,True,29.162,"LINESTRING (4.3293886 50.600428, 4.3295314 50.6001819)",,,,,,
13870518,Parvis Notre-Dame,residential,50,True,False,100.717,"LINESTRING (4.3293886 50.600428, 4.3304104 50.600642, 4.3304714 50.6006838, 4.3305004 50.6007425, 4.3305072 50.6007901, 4.3304881 50.6008453)",,,,,,
83135129,Parvis Notre-Dame,tertiary,50,True,False,91.209,"LINESTRING (4.3303913 50.6010121, 4.3291731 50.6007383)",,,,,,
13870519,Parvis Notre-Dame,tertiary,50,False,True,19.78,"LINESTRING (4.3303913 50.6010121, 4.3304698 50.6008851, 4.3304881 50.6008453)",,,,,,
187202200,Rue Marlet,residential,50,True,False,46.903,"LINESTRING (4.3203069 50.5966096, 4.3205164 50.5962093)",,,,,,
608999641,Rue Seutin,residential,50,True,False,138.99099999999999,"LINESTRING (4.3203069 50.5966096, 4.3197137 50.5964643, 4.3195783 50.5964482, 4.3188058 50.5962626, 4.3185377 50.5961885, 4.3184682 50.5961672)",,,,,,
13872308,Rue du Coq,residential,,True,False,117.368,"LINESTRING (4.3231856 50.596624, 4.3231194 50.5965935, 4.3229214 50.5965023, 4.3228263 50.5964037, 4.3228695 50.5961112, 4.322805 50.5957846, 4.3227999 50.5956749)",,,,,,
608999643,Rue Sainte-Gertrude,residential,50,True,False,32.315,"LINESTRING (4.3231856 50.596624, 4.3230705 50.5968081, 4.3230457 50.5968993)",,,,yes,,
13870711,Rue Sainte-Gertrude,residential,50,True,False,57.958,"LINESTRING (4.3236831 50.5962163, 4.3235124 50.5963068, 4.3233637 50.5964259, 4.3231856 50.596624)",,,,yes,,
1179659627,Rue Coquerne,residential,,True,False,11.942,"LINESTRING (4.3233294 50.5956925, 4.3234888 50.5956565)",,,,,,
13870712,Rue des Brasseurs,residential,,True,False,63.869,"LINESTRING (4.3233294 50.5956925, 4.3234996 50.5960276, 4.3236163 50.5961614, 4.3236831 50.5962163)",,,,,,
164944844,Rue Saint-Jean,residential,,True,False,59.316,"LINESTRING (4.3239821 50.596389, 4.3247035 50.5961154)",,,,,,
608999645,Rue des Brasseurs,residential,,True,False,28.605,"LINESTRING (4.3239821 50.596389, 4.3239054 50.5963336, 4.3236831 50.5962163)",,,,,,
