osmid,oneway,name,highway,maxspeed,width,reversed,length,geometry,lanes,bridge,ref,junction,tunnel,access
"[1258377881, 322295420]",False,Louis Robbeplein,tertiary,30,,False,39.589,"LINESTRING (3.2613177 50.8265694, 3.2611679 50.8266585, 3.260903 50.8268105)",3,,,,,
49868892,True,Oude-Vestingsstraat,residential,30,,False,63.440999999999995,"LINESTRING (3.2632946 50.8266751, 3.2638496 50.8263964, 3.2638962 50.8263667, 3.2639873 50.8263099)",,,,,,
49868893,False,Hagedissenstraat,residential,30,,False,70.669,"LINESTRING (3.2632946 50.8266751, 3.2633036 50.8266929, 3.2633085 50.8267106, 3.2633094 50.8267271, 3.2633068 50.8267433, 3.2632997 50.8267596, 3.2632886 50.8267749, 3.2632734 50.8267878, 3.2632547 50.8267995, 3.2628291 50.8270217, 3.2626374 50.8271117)",,,,,,
288849220,True,Louis Robbeplein,tertiary,30,,False,14.326,"LINESTRING (3.2605348 50.8271024, 3.2604134 50.8270991, 3.2603712 50.8270961, 3.2603324 50.82709)",,,,,,
694598335,True,Louis Robbeplein,tertiary,30,,False,11.032,"LINESTRING (3.2605348 50.8271024, 3.2605232 50.8270924, 3.2605149 50.8270811, 3.2605101 50.8270691, 3.260509 50.8270567, 3.2605117 50.8270445, 3.2605181 50.8270327, 3.2605278 50.827022, 3.2605407 50.8270126)",,,,roundabout,,
49868893,False,Hagedissenstraat,residential,30,,True,70.669,"LINESTRING (3.2626374 50.8271117, 3.2628291 50.8270217, 3.2632547 50.8267995, 3.2632734 50.8267878, 3.2632886 50.8267749, 3.2632997 50.8267596, 3.2633068 50.8267433, 3.2633094 50.8267271, 3.2633085 50.8267106, 3.2633036 50.8266929, 3.2632946 50.8266751)",,,,,,
49363411,False,Koning Albertstraat,tertiary,30,,False,15.991,"LINESTRING (3.2629413 50.8255994, 3.262831 50.8256659, 3.2627774 50.8256992)",,,,,,
49363411,False,Koning Albertstraat,tertiary,30,,True,94.126,"LINESTRING (3.2629413 50.8255994, 3.2638259 50.8250803, 3.2638486 50.8250675, 3.2639382 50.8250364)",,,,,,
"[114133988, 49868901]",False,"['Graanmarkt', 'Zakske']",residential,30,,True,56.302,"LINESTRING (3.264947 50.826484, 3.2652461 50.8266256, 3.2652537 50.8266301, 3.2652601 50.8266348, 3.2652646 50.8266406, 3.2652664 50.8266459, 3.2652672 50.8266518, 3.2652663 50.8266576, 3.2652637 50.8266632, 3.2652596 50.8266685, 3.265149 50.8267797, 3.2650712 50.826856)",,,,,,
49868903,False,Jan Persijnstraat,living_street,20,,False,35.281,"LINESTRING (3.2644648 50.8265523, 3.2641501 50.8267996)",,,,,,
1217035830,False,Waterpoort,residential,30,,False,29.674,"LINESTRING (3.2644648 50.8265523, 3.2641381 50.8263831)",,,,,,
"[49523515, 49523516]",False,Graanmarkt,residential,30,,True,54.372,"LINESTRING (3.2644648 50.8265523, 3.2648668 50.8267465, 3.2650712 50.826856)",,,,,,
"[49523515, 49523516]",False,Graanmarkt,residential,30,,False,54.372,"LINESTRING (3.2650712 50.826856, 3.2648668 50.8267465, 3.2644648 50.8265523)",,,,,,
"[114133988, 49868901]",False,"['Graanmarkt', 'Zakske']",residential,30,,False,56.30200000000001,"LINESTRING (3.2650712 50.826856, 3.265149 50.8267797, 3.2652596 50.8266685, 3.2652637 50.8266632, 3.2652663 50.8266576, 3.2652672 50.8266518, 3.2652664 50.8266459, 3.2652646 50.8266406, 3.2652601 50.8266348, 3.2652537 50.8266301, 3.2652461 50.8266256, 3.264947 50.826484)",,,,,,
83098085,False,Graanmarkt,residential,30,,True,62.716,"LINESTRING (3.2650712 50.826856, 3.2655095 50.8270768, 3.2656314 50.8271379, 3.26577 50.8272071)",,,,,,
288872834,False,Burgemeester Nolfstraat,residential,30,,False,43.481,"LINESTRING (3.2591282 50.8278913, 3.2592089 50.8279485, 3.2595371 50.8281849)",,,,,,
288872834,False,Burgemeester Nolfstraat,residential,30,,False,72.093,"LINESTRING (3.2595371 50.8281849, 3.2601915 50.8286264, 3.2602525 50.8286467)",,,,,,
288872834,False,Burgemeester Nolfstraat,residential,30,,True,43.481,"LINESTRING (3.2595371 50.8281849, 3.2592089 50.8279485, 3.2591282 50.8278913)",,,,,,
50010733,False,Veemarkt,primary,,,True,50.324999999999996,"LINESTRING (3.2725995 50.8263482, 3.2720592 50.826317, 3.2718862 50.8263056)",2,,R36,,,
322457612,True,Veemarkt,primary,,,False,26.018,"LINESTRING (3.2725673 50.8265813, 3.2725995 50.8263482)",2,,R36,,,
"[322445641, 50170876]",False,"['Potterijstraat', 'Romeinselaan']",residential,30,,"[False, True]",78.374,"LINESTRING (3.272068 50.8277125, 3.2722294 50.8274108, 3.2722332 50.8273679, 3.2721775 50.8272212, 3.2721766 50.8271428, 3.2722535 50.8271169, 3.2723465 50.8271233)",,,,,,
49929885,True,Romeinselaan,residential,30,,False,137.577,"LINESTRING (3.2725538 50.8271501, 3.2725821 50.8271712, 3.2725992 50.8271947, 3.2727633 50.8275547, 3.273061 50.8282324, 3.2730757 50.8283378)",,,,,,
50216770,True,Louis Verweestraat,residential,30,,False,78.78,"LINESTRING (3.2616726 50.8271807, 3.26118 50.8278172)",,,,,,
49435457,False,Rijselsestraat,tertiary,30,,False,54.81,"LINESTRING (3.2616726 50.8271807, 3.2615853 50.8271656, 3.2614911 50.8271557, 3.2609557 50.827127, 3.2608987 50.8271258)",2,,,,,
49435457,False,Rijselsestraat,tertiary,30,,True,67.325,"LINESTRING (3.2616726 50.8271807, 3.2623584 50.8273776, 3.2624207 50.8273958, 3.2625446 50.8274321)",2,,,,,
49929884,True,Heilige-Geeststraat,residential,30,,False,48.822,"LINESTRING (3.2622267 50.8288717, 3.262207 50.828929, 3.2621573 50.8290333, 3.2620309 50.8292928)",,,,,,
50216772,True,Oude Kasteelstraat,residential,30,,False,63.764,"LINESTRING (3.2622267 50.8288717, 3.2623235 50.8289169, 3.2625856 50.8290041, 3.2630313 50.8291346)",,,,,,
50216772,True,Oude Kasteelstraat,residential,30,,False,57.318,"LINESTRING (3.2615557 50.8285783, 3.2622267 50.8288717)",,,,,,
322305318,True,Kasteelstraat,residential,30,,False,145.153,"LINESTRING (3.2615557 50.8285783, 3.2624613 50.8275347, 3.2625446 50.8274321)",,,,,,
50216772,True,Oude Kasteelstraat,residential,30,,False,61.621,"LINESTRING (3.260813 50.8282833, 3.2615557 50.8285783)",,,,,,
51776662,True,President Rooseveltplein,residential,30,,False,13.581,"LINESTRING (3.260813 50.8282833, 3.2607227 50.8283913)",,,,,,
50216773,False,Belfaststraat,residential,30,6.8,True,15.786,"LINESTRING (3.2602278 50.8290203, 3.2600095 50.8289865)",,,,,,
742804231,False,Belfaststraat,residential,30,,False,60.126,"LINESTRING (3.2602278 50.8290203, 3.2609882 50.8291275, 3.2610617 50.8291419)",,,,,,
322305318,True,Kasteelstraat,residential,30,,False,71.633,"LINESTRING (3.2610617 50.8291419, 3.2615557 50.8285783)",,,,,,
50216774,False,Kasteelkaai,residential,,,False,70.114,"LINESTRING (3.2610617 50.8291419, 3.2616783 50.8292417, 3.2620309 50.8292928)",,,,,,
742804231,False,Belfaststraat,residential,30,,True,60.126,"LINESTRING (3.2610617 50.8291419, 3.2609882 50.8291275, 3.2602278 50.8290203)",,,,,,
50216771,True,Papenstraat,residential,30,,False,52.49,"LINESTRING (3.2640545 50.8277662, 3.2638083 50.8282119)",,,,,,
49435462,True,Rijselsestraat,tertiary,30,,False,46.663,"LINESTRING (3.2640545 50.8277662, 3.2635255 50.8276456, 3.2634246 50.8276363)",,,,,,
50216778,False,Vismarkt,residential,30,,False,31.032999999999998,"LINESTRING (3.2630313 50.8291346, 3.2629867 50.8293466, 3.2629704 50.829411)",,,,,,
50216779,False,Papenstraat,residential,30,,True,45.25,"LINESTRING (3.2630313 50.8291346, 3.2630456 50.8290626, 3.2630558 50.8290492, 3.2630713 50.8290396, 3.2630906 50.8290328, 3.2631152 50.8290288, 3.2633621 50.8290106, 3.263388 50.8290073, 3.2634132 50.8290012, 3.2634297 50.8289919, 3.2634432 50.82898, 3.2634697 50.8289261)",,,,,,
50216775,False,Ramen,residential,30,,False,70.20400000000001,"LINESTRING (3.2634697 50.8289261, 3.2631361 50.8288546, 3.2631302 50.8288532, 3.2631251 50.8288514, 3.2631198 50.8288488, 3.2631158 50.8288459, 3.263113 50.8288413, 3.2631111 50.8288366, 3.2631107 50.8288316, 3.2631118 50.8288267, 3.263126 50.8287832, 3.2631277 50.8287355, 3.2630957 50.828455)",,,,,,
50216779,False,Papenstraat,residential,30,,False,45.25,"LINESTRING (3.2634697 50.8289261, 3.2634432 50.82898, 3.2634297 50.8289919, 3.2634132 50.8290012, 3.263388 50.8290073, 3.2633621 50.8290106, 3.2631152 50.8290288, 3.2630906 50.8290328, 3.2630713 50.8290396, 3.2630558 50.8290492, 3.2630456 50.8290626, 3.2630313 50.8291346)",,,,,,
767615087,False,Stovestraat,residential,30,,True,51.44,"LINESTRING (3.2634697 50.8289261, 3.2635557 50.8289532, 3.2641767 50.8290408)",,,,,,
767615088,False,Papenstraat,residential,30,,True,82.919,"LINESTRING (3.2634697 50.8289261, 3.2636999 50.828415, 3.2637559 50.8283102, 3.2638083 50.8282119)",,,,,,
50216775,False,Ramen,residential,30,,True,70.204,"LINESTRING (3.2630957 50.828455, 3.2631277 50.8287355, 3.263126 50.8287832, 3.2631118 50.8288267, 3.2631107 50.8288316, 3.2631111 50.8288366, 3.263113 50.8288413, 3.2631158 50.8288459, 3.2631198 50.8288488, 3.2631251 50.8288514, 3.2631302 50.8288532, 3.2631361 50.8288546, 3.2634697 50.8289261)",,,,,,
51776665,False,President Rooseveltplein,residential,30,,False,19.761,"LINESTRING (3.2609117 50.8277637, 3.26118 50.8278172)",,,,,,
51776666,True,Jan-Baptist De Jonghestraat,residential,30,,False,70.969,"LINESTRING (3.2609117 50.8277637, 3.2608903 50.8274494, 3.2608963 50.8271815, 3.2608987 50.8271258)",,,,,,
51776665,False,President Rooseveltplein,residential,30,,True,19.761,"LINESTRING (3.26118 50.8278172, 3.2609117 50.8277637)",,,,,,
51776662,True,President Rooseveltplein,residential,30,,False,57.884,"LINESTRING (3.26118 50.8278172, 3.2609002 50.8281708, 3.260813 50.8282833)",,,,,,
50216773,False,Belfaststraat,residential,30,6.8,False,15.786,"LINESTRING (3.2600095 50.8289865, 3.2602278 50.8290203)",,,,,,
427253797,True,President Rooseveltplein,residential,30,,False,41.475,"LINESTRING (3.2600095 50.8289865, 3.2600413 50.828933, 3.2602525 50.8286467)",,,,,,
51776663,True,President Rooseveltplein,residential,30,,False,40.282,"LINESTRING (3.2602525 50.8286467, 3.2605156 50.8283248)",,,,,,
288872834,False,Burgemeester Nolfstraat,residential,30,,True,72.093,"LINESTRING (3.2602525 50.8286467, 3.2601915 50.8286264, 3.2595371 50.8281849)",,,,,,
51776669,False,President Rooseveltplein,residential,30,,False,16.317,"LINESTRING (3.2605156 50.8283248, 3.2607227 50.8283913)",,,,,,
51776663,True,President Rooseveltplein,residential,30,,False,68.76299999999999,"LINESTRING (3.2605156 50.8283248, 3.2606955 50.8281083, 3.2608804 50.8278731, 3.2609001 50.8278187, 3.2609117 50.8277637)",,,,,,
51776669,False,President Rooseveltplein,residential,30,,True,16.317,"LINESTRING (3.2607227 50.8283913, 3.2605156 50.8283248)",,,,,,
51776662,True,President Rooseveltplein,residential,30,,False,78.219,"LINESTRING (3.2607227 50.8283913, 3.2602532 50.8289644, 3.2602278 50.8290203)",,,,,,
"[116725291, 51776659]",False,Lange-Brugstraat,living_street,20,,False,139.252,"LINESTRING (3.2709333 50.8287476, 3.2707765 50.8286698, 3.270616 50.8285944, 3.2703852 50.8284897, 3.2701346 50.8283811, 3.2696083 50.8281756, 3.2693206 50.8280714, 3.2692781 50.8280625)",1,,,,,
"[985784272, 51776677]",False,Houtmarkt,living_street,20,,False,62.503,"LINESTRING (3.2709333 50.8287476, 3.2710466 50.8288048, 3.2712578 50.8289199, 3.2714643 50.8290407, 3.2715125 50.829074, 3.2715372 50.8291088, 3.2715484 50.8291413)",,,,,,
"[51776676, 127665948]",False,Houtmarkt,living_street,20,,True,115.53200000000001,"LINESTRING (3.2709333 50.8287476, 3.2706878 50.8289648, 3.2705752 50.8290744, 3.2705373 50.8291831, 3.2705467 50.8292606, 3.2705854 50.8293098, 3.2706185 50.8293589, 3.2706516 50.8294079, 3.2707479 50.8295296, 3.2708053 50.8295947, 3.2709286 50.8296142)",1,,,,,
51776678,True,Houtmarkt,residential,,,False,35.815,"LINESTRING (3.2715484 50.8291413, 3.2715747 50.8291426, 3.2716018 50.8291482, 3.2716272 50.8291568, 3.2716465 50.8291673, 3.2718412 50.8293041, 3.271922 50.8293508)",,,,,,
"[985784272, 51776677]",False,Houtmarkt,living_street,20,,True,62.503,"LINESTRING (3.2715484 50.8291413, 3.2715372 50.8291088, 3.2715125 50.829074, 3.2714643 50.8290407, 3.2712578 50.8289199, 3.2710466 50.8288048, 3.2709333 50.8287476)",,,,,,
"[756258994, 109607135]",True,Plein,residential,30,,False,90.60399999999998,"LINESTRING (3.271922 50.8293508, 3.2713701 50.8298161, 3.2713479 50.82985, 3.2713431 50.8298849, 3.2713486 50.8299151, 3.271381 50.8299655, 3.2713987 50.8299944, 3.2714096 50.8300398)",,,,,,
60875030,False,Deken Zegerplein,residential,30,,False,62.574,"LINESTRING (3.2670176 50.8294039, 3.2670292 50.8293334, 3.2669998 50.8290783, 3.2670045 50.8289716, 3.26701 50.828943, 3.2670404 50.8288911, 3.2670784 50.8288528)",,,,,,
109607111,True,Onze-Lieve-Vrouwestraat,residential,30,4,False,86.25899999999999,"LINESTRING (3.2670176 50.8294039, 3.2667363 50.8293306, 3.2665975 50.8292751, 3.2664649 50.8292145, 3.2659933 50.8289844)",,,,,,
60875030,False,Deken Zegerplein,residential,30,,True,62.574,"LINESTRING (3.2670784 50.8288528, 3.2670404 50.8288911, 3.26701 50.828943, 3.2670045 50.8289716, 3.2669998 50.8290783, 3.2670292 50.8293334, 3.2670176 50.8294039)",,,,,,
116722720,False,Begijnhofstraat,residential,30,,True,41.274,"LINESTRING (3.2670784 50.8288528, 3.2671626 50.8288176, 3.2671775 50.8287964, 3.267202 50.8286154, 3.267231 50.8285145)",,,,,,
116722720,False,Begijnhofstraat,residential,30,,False,41.274,"LINESTRING (3.267231 50.8285145, 3.267202 50.8286154, 3.2671775 50.8287964, 3.2671626 50.8288176, 3.2670784 50.8288528)",,,,,,
116722720,False,Begijnhofstraat,residential,30,,True,73.64500000000002,"LINESTRING (3.267231 50.8285145, 3.2672595 50.828194, 3.2672676 50.8278885, 3.267263 50.8278703, 3.2672521 50.8278544)",,,,,,
61111448,False,Sint-Maartenskerkhof,residential,30,,True,13.914,"LINESTRING (3.2672521 50.8278544, 3.2674475 50.827875)",,,,,,
"[60875040, 732916291, 114133984, 61670166]",False,"['Grote Markt', 'Sint-Maartenskerkstraat']",residential,30,,"[False, True]",122.47300000000001,"LINESTRING (3.2672521 50.8278544, 3.2672301 50.8278374, 3.2671968 50.8278231, 3.2667465 50.8276686, 3.266957 50.8274188, 3.2670878 50.8274152, 3.2672363 50.8274038, 3.2673692 50.8274044, 3.2676583 50.8274409)",,,,,,
116722720,False,Begijnhofstraat,residential,30,,False,73.64500000000001,"LINESTRING (3.2672521 50.8278544, 3.267263 50.8278703, 3.2672676 50.8278885, 3.2672595 50.828194, 3.267231 50.8285145)",,,,,,
61111448,False,Sint-Maartenskerkhof,residential,30,,False,13.914,"LINESTRING (3.2674475 50.827875, 3.2672521 50.8278544)",,,,,,
101378412,False,Jozef Vandaleplein,residential,30,,False,21.314,"LINESTRING (3.2676583 50.8274409, 3.2676912 50.8274049, 3.2678078 50.8272741)",,,,,,
"[114133984, 60875040, 732916291, 61670166]",False,"['Grote Markt', 'Sint-Maartenskerkstraat']",residential,30,,"[False, True]",122.47300000000001,"LINESTRING (3.2676583 50.8274409, 3.2673692 50.8274044, 3.2672363 50.8274038, 3.2670878 50.8274152, 3.266957 50.8274188, 3.2667465 50.8276686, 3.2671968 50.8278231, 3.2672301 50.8278374, 3.2672521 50.8278544)",,,,,,
985784276,False,Sint-Maartenskerkhof,residential,30,,True,20.226,"LINESTRING (3.2676583 50.8274409, 3.2676657 50.8274833, 3.2676702 50.8275141, 3.2676335 50.8276199)",,,,,,
"[83101682, 101378420]",False,Lange-Brugstraat,living_street,20,3,False,45.176,"LINESTRING (3.2687277 50.8278523, 3.2687842 50.8278733, 3.2689342 50.8279323, 3.2692781 50.8280625)",,,,,,
261647301,True,Onze-Lieve-Vrouwestraat,residential,30,,False,24.645,"LINESTRING (3.2659114 50.8288916, 3.2658201 50.8286776)",,,,,,
60875197,True,Pieter de Cockelaerestraat,residential,30,,False,83.52799999999999,"LINESTRING (3.2659114 50.8288916, 3.2665974 50.8288128, 3.266637 50.8288098, 3.2666778 50.8288095, 3.2669575 50.8288235, 3.2669978 50.8288278, 3.2670356 50.8288382, 3.2670784 50.8288528)",,,,,,
"[150604098, 568466157]",False,Wandelweg,primary,50,,False,148.72499999999997,"LINESTRING (3.271985 50.8242597, 3.2715201 50.824261, 3.2714135 50.8242613, 3.2712357 50.824262, 3.271169 50.824262, 3.270881 50.8242651, 3.2700888 50.8242705, 3.2700619 50.8242706, 3.2698678 50.8242722)","['2', '3']",,R36,,,
250305457,True,Wandelweg,primary,,,False,23.262999999999998,"LINESTRING (3.271985 50.8242597, 3.2721053 50.8242517, 3.2721561 50.8242562, 3.2721894 50.8242595, 3.272242 50.8242688, 3.272306 50.8242876)",,,R36,,,
61596396,False,Dam,residential,30,,False,62.333,"LINESTRING (3.2638705 50.8317316, 3.2640995 50.8315962, 3.2641161 50.8315904, 3.2641377 50.8315894, 3.2644022 50.8315987, 3.2644779 50.8316008, 3.2645551 50.8316024, 3.2646704 50.831602)",,,,,,
109607106,False,Dam,residential,30,,False,57.785,"LINESTRING (3.2638705 50.8317316, 3.2636334 50.8317208, 3.2635962 50.8317191, 3.2634057 50.8317129, 3.2632641 50.8317359, 3.2631755 50.8317779, 3.263109 50.8318251)",,,,,,
591654539,False,Dam,residential,30,,True,55.773,"LINESTRING (3.2638705 50.8317316, 3.264257 50.8317521, 3.2644708 50.8317577, 3.2646631 50.8317582)",,,,,,
109607103,False,Dam,residential,30,,False,17.376,"LINESTRING (3.2646704 50.831602, 3.2646631 50.8317582)",,,,,,
61596396,False,Dam,residential,30,,True,62.333000000000006,"LINESTRING (3.2646704 50.831602, 3.2645551 50.8316024, 3.2644779 50.8316008, 3.2644022 50.8315987, 3.2641377 50.8315894, 3.2641161 50.8315904, 3.2640995 50.8315962, 3.2638705 50.8317316)",,,,,,
109607101,False,Dam,residential,30,,False,61.437000000000005,"LINESTRING (3.2646704 50.831602, 3.264774 50.8316001, 3.2652054 50.8315961, 3.2652335 50.8316017, 3.2654151 50.8317194, 3.2654156 50.831751)",,,,,,
"[612000740, 61596397]",False,Korte Kapucijnenstraat,living_street,20,,True,101.25099999999999,"LINESTRING (3.2646704 50.831602, 3.2646944 50.8310578, 3.2646967 50.8310541, 3.2646977 50.8310325, 3.2647005 50.8308492, 3.2646853 50.8308, 3.2646508 50.8306951)",,,,,,
61596773,False,Dam,residential,30,,False,52.855,"LINESTRING (3.2654156 50.831751, 3.2646631 50.8317582)",,,,,,
61596773,False,Dam,residential,30,,True,78.188,"LINESTRING (3.2654156 50.831751, 3.2659008 50.8317443, 3.2659706 50.83174, 3.2660518 50.8317315, 3.2661535 50.8317184, 3.2662821 50.8316978, 3.2664315 50.8316664, 3.2665051 50.8316441)",,,,,,
109607101,False,Dam,residential,30,,True,61.437,"LINESTRING (3.2654156 50.831751, 3.2654151 50.8317194, 3.2652335 50.8316017, 3.2652054 50.8315961, 3.264774 50.8316001, 3.2646704 50.831602)",,,,,,
"[612000740, 61596397]",False,Korte Kapucijnenstraat,living_street,20,,False,101.251,"LINESTRING (3.2646508 50.8306951, 3.2646853 50.8308, 3.2647005 50.8308492, 3.2646977 50.8310325, 3.2646967 50.8310541, 3.2646944 50.8310578, 3.2646704 50.831602)",,,,,,
61596828,False,Kapucijnenstraat,living_street,20,,True,57.82000000000001,"LINESTRING (3.2646508 50.8306951, 3.2647217 50.8306625, 3.2650364 50.8305149, 3.2653228 50.830395)",,,,,,
109607092,True,Kapucijnenstraat,living_street,20,,False,105.45899999999999,"LINESTRING (3.2646508 50.8306951, 3.26436 50.8308066, 3.2642266 50.8308179, 3.2640869 50.8307802, 3.2635112 50.8304436, 3.2634747 50.8304222, 3.2634449 50.8304048)",,,,,,
747248396,True,Damkaai,residential,30,,False,23.755,"LINESTRING (3.2672653 50.8308847, 3.2675596 50.83099)",,,,,,
61596766,True,Dam,residential,30,,False,5.12,"LINESTRING (3.2666704 50.8314472, 3.2667048 50.8314066)",,,,,,
61596767,False,Dam,residential,30,,False,17.84,"LINESTRING (3.2666704 50.8314472, 3.2667082 50.8314739, 3.2667596 50.8315017, 3.2668196 50.8315206, 3.2668788 50.8315334)",,,,,,
61596766,True,Dam,residential,30,,False,70.16799999999999,"LINESTRING (3.2667048 50.8314066, 3.2672229 50.8309355, 3.2672653 50.8308847)",,,,,,
61596827,True,Burgemeester Tayaertstraat,residential,30,,False,93.88,"LINESTRING (3.2667048 50.8314066, 3.2665287 50.8313166, 3.2664584 50.8312833, 3.266442 50.8312236, 3.266379 50.8311617, 3.2663409 50.8311243, 3.2666544 50.8307013)",,,,,,
116725284,False,Boerenhol,living_street,20,,False,30.071,"LINESTRING (3.2692781 50.8280625, 3.2690682 50.8282982)",,,,,,
"[83101682, 101378420]",False,Lange-Brugstraat,living_street,20,3,True,45.176,"LINESTRING (3.2692781 50.8280625, 3.2689342 50.8279323, 3.2687842 50.8278733, 3.2687277 50.8278523)",,,,,,
"[116725291, 51776659]",False,Lange-Brugstraat,living_street,20,,True,139.25199999999998,"LINESTRING (3.2692781 50.8280625, 3.2693206 50.8280714, 3.2696083 50.8281756, 3.2701346 50.8283811, 3.2703852 50.8284897, 3.270616 50.8285944, 3.2707765 50.8286698, 3.2709333 50.8287476)",1,,,,,
49435466,False,Plein,residential,30,,True,6.572,"LINESTRING (3.2708909 50.8300751, 3.2707986 50.8300654)",,,,,,
101357777,False,Plein,residential,30,,False,30.8,"LINESTRING (3.2708909 50.8300751, 3.2710434 50.8300655, 3.2713268 50.8300449)",,,,,,
49929895,False,Kleine Leiestraat,living_street,20,,True,31.810000000000002,"LINESTRING (3.2693611 50.8313362, 3.2694002 50.8313042, 3.2696406 50.8311111)",,,,,,
250316486,True,,primary,50,,False,24.711000000000002,"LINESTRING (3.2724773 50.8244816, 3.2724334 50.8244828, 3.2723902 50.8244776, 3.2723501 50.8244661, 3.2723155 50.824449, 3.2722881 50.8244272, 3.2722695 50.8244021, 3.2722607 50.8243748, 3.2722622 50.8243471)",,,,roundabout,,
40651915,False,Kasteelkaai,residential,,,True,54.248,"LINESTRING (3.2621993 50.8293828, 3.2629704 50.829411)",,,,,,
380419479,False,Kasteelkaai,residential,,,False,84.323,"LINESTRING (3.2621993 50.8293828, 3.2609998 50.8293504)",,,,,,
50216774,False,Kasteelkaai,residential,,,True,15.527,"LINESTRING (3.2621993 50.8293828, 3.2620699 50.8293189, 3.2620309 50.8292928)",,,,,,
380419479,False,Kasteelkaai,residential,,,True,84.323,"LINESTRING (3.2609998 50.8293504, 3.2621993 50.8293828)",,,,,,
"[40651922, 107901188, 108142278]",False,Kasteelbrug,residential,30,,False,37.442,"LINESTRING (3.2609998 50.8293504, 3.2609908 50.8294243, 3.2609861 50.8294832, 3.2609785 50.8296136, 3.2609715 50.8296866)",,yes,,,,
49929893,True,Handboogstraat,living_street,20,4,False,96.638,"LINESTRING (3.2668575 50.829889, 3.2667554 50.8298724, 3.2664573 50.8298441, 3.2662168 50.829826, 3.2660338 50.8298011, 3.2659215 50.829777, 3.2657401 50.8297283, 3.2655335 50.8296737)",,,,,,
"[60875077, 441800625, 60875094, 1060829436, 577541022]",True,Guido Gezellestraat,residential,30,,False,112.999,"LINESTRING (3.2668575 50.829889, 3.2667879 50.829969, 3.2667303 50.8300451, 3.2667168 50.8300718, 3.2667192 50.8301021, 3.2667391 50.8301305, 3.2667796 50.8301499, 3.2669504 50.8302104, 3.2669906 50.830225, 3.2670298 50.8302538, 3.2670454 50.8302742, 3.2670538 50.8302951, 3.2670533 50.830316, 3.2670472 50.8303365, 3.2670354 50.830355, 3.2668388 50.8305244, 3.2667561 50.8305927, 3.2666544 50.8307013)",,yes,,,,
50216774,False,Kasteelkaai,residential,,,False,15.527,"LINESTRING (3.2620309 50.8292928, 3.2620699 50.8293189, 3.2621993 50.8293828)",,,,,,
50216774,False,Kasteelkaai,residential,,,True,70.114,"LINESTRING (3.2620309 50.8292928, 3.2616783 50.8292417, 3.2610617 50.8291419)",,,,,,
109607117,True,Broelkaai,residential,30,,False,47.505,"LINESTRING (3.2666544 50.8307013, 3.2672653 50.8308847)",,,,,,
40651915,False,Kasteelkaai,residential,,,False,54.248,"LINESTRING (3.2629704 50.829411, 3.2621993 50.8293828)",,,,,,
40651916,False,Dolfijnkaai,residential,,,True,99.33,"LINESTRING (3.2629704 50.829411, 3.2635201 50.8294185, 3.2642492 50.8294223, 3.2642916 50.829419, 3.2643835 50.8294119)",,,,,,
50216778,False,Vismarkt,residential,30,,True,31.032999999999998,"LINESTRING (3.2629704 50.829411, 3.2629867 50.8293466, 3.2630313 50.8291346)",,,,,,
61596828,False,Kapucijnenstraat,living_street,20,,False,12.613,"LINESTRING (3.2654924 50.8303577, 3.2653228 50.830395)",,,,,,
"[612000737, 60875091]",True,Broelkaai,living_street,20,,False,90.887,"LINESTRING (3.2654924 50.8303577, 3.2655154 50.830382, 3.2655499 50.8304022, 3.2656038 50.8304215, 3.2664817 50.8306587, 3.2666544 50.8307013)",,,,,,
49929892,False,Konventstraat,living_street,20,4,False,83.292,"LINESTRING (3.2655335 50.8296737, 3.2657074 50.8293734, 3.2657681 50.8292732, 3.2658401 50.829173, 3.2659933 50.8289844)",,,,,,yes
28151343,True,Dam,residential,30,,False,29.027,"LINESTRING (3.2668788 50.8315334, 3.2666983 50.8315943, 3.2665051 50.8316441)",,,,,,
61596767,False,Dam,residential,30,,True,17.84,"LINESTRING (3.2668788 50.8315334, 3.2668196 50.8315206, 3.2667596 50.8315017, 3.2667082 50.8314739, 3.2666704 50.8314472)",,,,,,
"[1264315393, 1264315394, 591578178, 40652391, 209002090]",False,"['Budastraat', 'Overleiestraat']",residential,30,,True,49.628,"LINESTRING (3.261957 50.831256, 3.2618874 50.831307, 3.2618867 50.8313076, 3.2615511 50.8315615, 3.2615475 50.8315642, 3.2615019 50.8315974)",2,movable,,,,
109607098,False,Dam,residential,30,,False,102.90400000000001,"LINESTRING (3.261957 50.831256, 3.2620251 50.831282, 3.2622327 50.8313846, 3.262496 50.8315405, 3.2627958 50.8316887, 3.263109 50.8318251)",,,,,,
220622392,True,Budastraat,residential,30,,False,138.18200000000002,"LINESTRING (3.261957 50.831256, 3.2620596 50.8311777, 3.2621779 50.8310949, 3.2625567 50.8308513, 3.2629044 50.8306906, 3.2632146 50.8305273, 3.2634103 50.8304243)",,,,,,
61596766,True,Dam,residential,30,,False,24.782,"LINESTRING (3.2665051 50.8316441, 3.2666704 50.8314472)",,,,,,
61596773,False,Dam,residential,30,,False,78.188,"LINESTRING (3.2665051 50.8316441, 3.2664315 50.8316664, 3.2662821 50.8316978, 3.2661535 50.8317184, 3.2660518 50.8317315, 3.2659706 50.83174, 3.2659008 50.8317443, 3.2654156 50.831751)",,,,,,
49435463,True,Grote Markt,residential,30,,False,23.805,"LINESTRING (3.26522 50.8280314, 3.2649002 50.8279605)",,,,,,
