osmid,oneway,name,highway,maxspeed,reversed,length,geometry,lanes,access
"[205687337, 683923831]",False,Kapellestraat,tertiary,30,False,68.14,"LINESTRING (4.3894421 51.1305593, 4.3893412 51.1307527, 4.3892417 51.1310598, 4.3892113 51.1311538)",,
683923831,False,Kapellestraat,tertiary,30,True,110.646,"LINESTRING (4.3889114 51.1321309, 4.3892113 51.1311538)",,
23449724,True,Dokter Cuypersstraat,residential,30,False,194.792,"LINESTRING (4.3889114 51.1321309, 4.3887913 51.1321127, 4.386191 51.1317378)",1,
24216023,False,Kapellestraat,tertiary,30,False,159.08099999999996,"LINESTRING (4.3889114 51.1321309, 4.3887641 51.1324158, 4.3884026 51.1331148, 4.3882028 51.1333994, 4.388148 51.1334774)",,
23449723,False,Laar,tertiary,30,False,68.674,"LINESTRING (4.3878757 51.1339015, 4.3877921 51.1340294, 4.3875022 51.1344729)",,
"[930683328, 24215999]",False,Laar,residential,30,False,43.361000000000004,"LINESTRING (4.3878757 51.1339015, 4.3876971 51.1338869, 4.3874109 51.1339039, 4.3872579 51.133914)",,
24407203,False,Laar,tertiary,30,True,50.841,"LINESTRING (4.3878757 51.1339015, 4.3880889 51.1335695, 4.388148 51.1334774)",,
"[22912745, 206252937, 206252938]",False,Carillolei,residential,30,False,44.001,"LINESTRING (4.3872579 51.133914, 4.3872275 51.1338465, 4.3872209 51.1338318, 4.3871547 51.1336849, 4.386997 51.1335622)",,
"[656456816, 206252976, 206252974, 206252975]",False,Laar,residential,30,False,62.009,"LINESTRING (4.3872579 51.133914, 4.3871171 51.1339549, 4.3869018 51.1340173, 4.3868382 51.1340526, 4.3867057 51.1341262, 4.3866512 51.1341565, 4.3865639 51.1342419)",,
"[930683328, 24215999]",False,Laar,residential,30,True,43.361000000000004,"LINESTRING (4.3872579 51.133914, 4.3874109 51.1339039, 4.3876971 51.1338869, 4.3878757 51.1339015)",,
38625829,True,Laar,residential,30,False,70.328,"LINESTRING (4.3865639 51.1342419, 4.3866665 51.1342672, 4.3875022 51.1344729)",,
"[206252976, 656456816, 206252974, 206252975]",False,Laar,residential,30,True,62.00899999999999,"LINESTRING (4.3865639 51.1342419, 4.3866512 51.1341565, 4.3867057 51.1341262, 4.3868382 51.1340526, 4.3869018 51.1340173, 4.3871171 51.1339549, 4.3872579 51.133914)",,
115977558,True,Guido Gezellestraat,residential,30,False,188.75400000000002,"LINESTRING (4.3848797 51.13556, 4.3850413 51.1354921, 4.3854098 51.1352316, 4.3856351 51.1350567, 4.3856756 51.1350253, 4.3858487 51.1348909, 4.3861206 51.1346442, 4.3865639 51.1342419)",,
205336211,False,Camiel Paulusstraat,residential,30,True,252.425,"LINESTRING (4.3848797 51.13556, 4.384759 51.1354893, 4.3834306 51.1346702, 4.3824483 51.1339954, 4.3823545 51.1339356)",,
206252940,False,Guido Gezellestraat,residential,50,False,298.251,"LINESTRING (4.3848797 51.13556, 4.3847324 51.1356128, 4.3846263 51.1356516, 4.3842563 51.1357346, 4.3837471 51.1358534, 4.3832523 51.1359555, 4.3818962 51.1362581, 4.3814966 51.1363875, 4.3814784 51.1363934, 4.3814205 51.1364117, 4.3811648 51.1365049, 4.3809588 51.1365994)",,
13888733,False,Baron van Ertbornstraat,tertiary,50,False,9.774999999999999,"LINESTRING (4.3928915 51.1377101, 4.392949 51.1377715, 4.3929613 51.1377834, 4.3929635 51.1377855)",,
205831339,False,Baron van Ertbornstraat,tertiary,50,True,65.086,"LINESTRING (4.3928915 51.1377101, 4.3924387 51.1372324, 4.3924147 51.137207)",,
205831339,False,Baron van Ertbornstraat,tertiary,50,False,65.086,"LINESTRING (4.3924147 51.137207, 4.3924387 51.1372324, 4.3928915 51.1377101)",,
"[1244089486, 654359603, 23449717, 1244089294]",False,Baron van Ertbornstraat,tertiary,"['50', '30']",True,376.39300000000003,"LINESTRING (4.3924147 51.137207, 4.3920403 51.1368329, 4.3918803 51.1367103, 4.3904813 51.1358352, 4.390451 51.1358175, 4.3904094 51.1357914, 4.3900262 51.1355507, 4.3899535 51.1355051, 4.3896385 51.1353207, 4.3893105 51.1352114, 4.3891185 51.1351489, 4.3886868 51.1350084, 4.3886265 51.1349898, 4.3884979 51.1349472)",,
24216023,False,Kapellestraat,tertiary,30,True,159.081,"LINESTRING (4.388148 51.1334774, 4.3882028 51.1333994, 4.3884026 51.1331148, 4.3887641 51.1324158, 4.3889114 51.1321309)",,
"[23449725, 24216030]",False,Leon Gilliotlaan,residential,30,True,246.37,"LINESTRING (4.388148 51.1334774, 4.3880407 51.1334476, 4.3879928 51.1334343, 4.3876634 51.1332454, 4.3873066 51.1330359, 4.3866383 51.1326435, 4.3862982 51.131955, 4.386191 51.1317378)",,
24407203,False,Laar,tertiary,30,False,50.841,"LINESTRING (4.388148 51.1334774, 4.3880889 51.1335695, 4.3878757 51.1339015)",,
205670966,True,Lindelei,residential,30,False,104.117,"LINESTRING (4.388148 51.1334774, 4.3882871 51.1335112, 4.3894292 51.1337887, 4.3895395 51.1338155)",,
24216045,True,Carillolei,residential,30,False,84.06099999999999,"LINESTRING (4.3861807 51.1331259, 4.3859425 51.1329986, 4.3853474 51.1326805, 4.3852636 51.1326357)",,
24216189,False,Della Faillelaan,residential,,True,115.639,"LINESTRING (4.3861807 51.1331259, 4.385797 51.1334115, 4.3853416 51.1337586, 4.3852697 51.1337634, 4.3851978 51.1337495, 4.3850379 51.1337073, 4.3850154 51.1337134)",,destination
24216077,False,Leugstraat,residential,50,False,134.304,"LINESTRING (4.3815298 51.1302568, 4.3814064 51.1303433, 4.3809166 51.130666, 4.3808429 51.1307146, 4.3805962 51.1308798, 4.3802104 51.1311361)",,
205472233,False,Carillolei,residential,30,True,79.781,"LINESTRING (4.3815298 51.1302568, 4.3816327 51.1303277, 4.3822994 51.1307874)",,
23449723,False,Laar,tertiary,30,True,68.674,"LINESTRING (4.3875022 51.1344729, 4.3877921 51.1340294, 4.3878757 51.1339015)",,
655710762,False,Baron van Ertbornstraat,tertiary,30,False,87.33200000000001,"LINESTRING (4.3875022 51.1344729, 4.3876216 51.1345463, 4.387636 51.1345525, 4.3884979 51.1349472)",,
"[1037232041, 1037232042, 633484557]",True,Hoevelei,tertiary,30,False,207.668,"LINESTRING (4.3875022 51.1344729, 4.3874389 51.1345669, 4.3873078 51.1347617, 4.3872962 51.1348291, 4.3872712 51.1349737, 4.3872185 51.1350895, 4.3871478 51.135167, 4.3868403 51.1355039, 4.3861112 51.1360892)",2,
"[23449722, 205672519]",False,Antoon Van Brabantstraat,residential,"['30', '50']",True,145.46500000000003,"LINESTRING (4.3884979 51.1349472, 4.3885412 51.1348997, 4.3886842 51.1347639, 4.3889457 51.1345155, 4.3890775 51.1343637, 4.3895011 51.1338611, 4.3895395 51.1338155)",,
655710762,False,Baron van Ertbornstraat,tertiary,30,True,87.332,"LINESTRING (4.3884979 51.1349472, 4.387636 51.1345525, 4.3876216 51.1345463, 4.3875022 51.1344729)",,
"[23449717, 654359603, 1244089294, 1244089486]",False,Baron van Ertbornstraat,tertiary,"['30', '50']",False,376.39300000000003,"LINESTRING (4.3884979 51.1349472, 4.3886265 51.1349898, 4.3886868 51.1350084, 4.3891185 51.1351489, 4.3893105 51.1352114, 4.3896385 51.1353207, 4.3899535 51.1355051, 4.3900262 51.1355507, 4.3904094 51.1357914, 4.390451 51.1358175, 4.3904813 51.1358352, 4.3918803 51.1367103, 4.3920403 51.1368329, 4.3924147 51.137207)",,
13888733,False,Baron van Ertbornstraat,tertiary,50,True,9.774999999999999,"LINESTRING (4.3929635 51.1377855, 4.3929613 51.1377834, 4.392949 51.1377715, 4.3928915 51.1377101)",,
"[23449722, 205672519]",False,Antoon Van Brabantstraat,residential,"['50', '30']",False,145.465,"LINESTRING (4.3895395 51.1338155, 4.3895011 51.1338611, 4.3890775 51.1343637, 4.3889457 51.1345155, 4.3886842 51.1347639, 4.3885412 51.1348997, 4.3884979 51.1349472)",,
"[27248315, 24215997]",False,Adriaan Sanderslei,residential,50,"[False, True]",397.56600000000003,"LINESTRING (4.3895395 51.1338155, 4.3895857 51.1337794, 4.3896925 51.1336962, 4.3910561 51.1330922, 4.3915113 51.1328869, 4.3926339 51.132384, 4.3939418 51.1319212, 4.3939775 51.1318844, 4.393981 51.1318635, 4.3939841 51.1318451, 4.393959 51.1317133)",,
"[205670963, 655710763, 205618501]",False,Lindelei,residential,30,True,278.04900000000004,"LINESTRING (4.3895395 51.1338155, 4.3896547 51.1338504, 4.3897032 51.133865, 4.3897483 51.1338805, 4.3900054 51.1339686, 4.3900549 51.1339841, 4.3909002 51.134249, 4.3926085 51.1348821, 4.3928013 51.1349542, 4.3930163 51.1350346)",,
"[23449725, 24216030]",False,Leon Gilliotlaan,residential,30,False,246.37,"LINESTRING (4.386191 51.1317378, 4.3862982 51.131955, 4.3866383 51.1326435, 4.3873066 51.1330359, 4.3876634 51.1332454, 4.3879928 51.1334343, 4.3880407 51.1334476, 4.388148 51.1334774)",,
23449725,False,Leon Gilliotlaan,residential,30,True,137.022,"LINESTRING (4.386191 51.1317378, 4.3863282 51.1312668, 4.386338 51.1312305, 4.3866002 51.130533)",,
23449725,False,Leon Gilliotlaan,residential,30,False,33.007,"LINESTRING (4.3867297 51.1302475, 4.3866002 51.130533)",,
23462593,True,Nieuwstraat,residential,50,False,76.219,"LINESTRING (4.3867297 51.1302475, 4.3868671 51.1302629, 4.387805 51.1303678)",1,
24215970,False,Swaeneleike,residential,50,False,91.43,"LINESTRING (4.3930163 51.1350346, 4.3929553 51.1351001, 4.3923551 51.1357445)",,
"[655710763, 205670963, 205618501]",False,Lindelei,residential,30,False,278.04900000000004,"LINESTRING (4.3930163 51.1350346, 4.3928013 51.1349542, 4.3926085 51.1348821, 4.3909002 51.134249, 4.3900549 51.1339841, 4.3900054 51.1339686, 4.3897483 51.1338805, 4.3897032 51.133865, 4.3896547 51.1338504, 4.3895395 51.1338155)",,
24215970,False,Swaeneleike,residential,50,True,91.43,"LINESTRING (4.3923551 51.1357445, 4.3929553 51.1351001, 4.3930163 51.1350346)",,
24215973,False,Swaeneleike,residential,50,False,54.89399999999999,"LINESTRING (4.3923551 51.1357445, 4.3923217 51.1357885, 4.3923481 51.1358637, 4.3928531 51.1360507)",,
24231873,False,Swaeneleike,residential,50,False,144.092,"LINESTRING (4.3923551 51.1357445, 4.3906033 51.1350836, 4.3905852 51.1350768)",,
24231873,False,Swaeneleike,residential,50,True,144.092,"LINESTRING (4.3905852 51.1350768, 4.3906033 51.1350836, 4.3923551 51.1357445)",,
24215973,False,Swaeneleike,residential,50,True,54.89399999999999,"LINESTRING (4.3928531 51.1360507, 4.3923481 51.1358637, 4.3923217 51.1357885, 4.3923551 51.1357445)",,
24216045,True,Carillolei,residential,30,False,74.819,"LINESTRING (4.386997 51.1335622, 4.3867464 51.1334283, 4.386596 51.1333479, 4.3861807 51.1331259)",,
"[206252937, 206252938, 22912745]",False,Carillolei,residential,30,True,44.001,"LINESTRING (4.386997 51.1335622, 4.3871547 51.1336849, 4.3872209 51.1338318, 4.3872275 51.1338465, 4.3872579 51.133914)",,
24216266,False,Carillolei,residential,30,False,64.427,"LINESTRING (4.3852636 51.1326357, 4.3845783 51.1322474)",,
"[205472241, 205472242, 24216270]",True,Della Faillelaan,residential,30,False,110.248,"LINESTRING (4.3852636 51.1326357, 4.3851613 51.1326716, 4.384237 51.1330021, 4.3839575 51.1331021, 4.3838904 51.1331261)",,
24216264,False,Pater Pirelaan,residential,30,False,149.716,"LINESTRING (4.3830547 51.1334653, 4.3815094 51.1325312)",,
152993592,False,Della Faillelaan,residential,30,True,71.567,"LINESTRING (4.3830547 51.1334653, 4.3824454 51.133873, 4.3823545 51.1339356)",,
24216225,False,Della Faillelaan,residential,,False,47.33500000000001,"LINESTRING (4.3838904 51.1331261, 4.3839371 51.1331672, 4.384165 51.1333676, 4.3842794 51.1334748)",,
24216270,True,Della Faillelaan,residential,30,False,69.64699999999999,"LINESTRING (4.3838904 51.1331261, 4.3833382 51.1333303, 4.3831959 51.1333868, 4.3831732 51.1333971, 4.3830547 51.1334653)",,
24216225,False,Della Faillelaan,residential,,True,47.335,"LINESTRING (4.3842794 51.1334748, 4.384165 51.1333676, 4.3839371 51.1331672, 4.3838904 51.1331261)",,
152993592,False,Della Faillelaan,residential,30,False,71.567,"LINESTRING (4.3823545 51.1339356, 4.3824454 51.133873, 4.3830547 51.1334653)",,
205336211,False,Camiel Paulusstraat,residential,30,False,252.425,"LINESTRING (4.3823545 51.1339356, 4.3824483 51.1339954, 4.3834306 51.1346702, 4.384759 51.1354893, 4.3848797 51.13556)",,
"[24216075, 205336211]",False,Camiel Paulusstraat,residential,30,True,148.916,"LINESTRING (4.3823545 51.1339356, 4.3820894 51.1337799, 4.3807964 51.1330204)",,
24216264,False,Pater Pirelaan,residential,30,True,149.716,"LINESTRING (4.3815094 51.1325312, 4.3830547 51.1334653)",,
24216286,False,Frederik Sheidlaan,residential,30,False,73.717,"LINESTRING (4.3815094 51.1325312, 4.3807964 51.1330204)",,destination
"[205460064, 918930980, 918930981]",False,"['Pater Damiaanlaan', 'Frederik Sheidlaan']",residential,30,True,166.13299999999998,"LINESTRING (4.3815094 51.1325312, 4.381552 51.1325005, 4.3824714 51.1318877, 4.3832053 51.1322903)",,destination
24216266,False,Carillolei,residential,30,True,64.427,"LINESTRING (4.3845783 51.1322474, 4.3852636 51.1326357)",,
"[205472233, 24216266]",False,Carillolei,residential,30,False,227.366,"LINESTRING (4.3845783 51.1322474, 4.384311 51.1320959, 4.3840597 51.1319535, 4.3836174 51.131661, 4.3822994 51.1307874)",,
24216278,False,Pater Damiaanlaan,residential,30,False,89.708,"LINESTRING (4.3845783 51.1322474, 4.3843627 51.1322668, 4.3833016 51.1323419)",,
24216278,False,Pater Damiaanlaan,residential,30,True,89.708,"LINESTRING (4.3833016 51.1323419, 4.3843627 51.1322668, 4.3845783 51.1322474)",,
24216286,False,Frederik Sheidlaan,residential,30,True,73.717,"LINESTRING (4.3807964 51.1330204, 4.3815094 51.1325312)",,destination
"[24216075, 205336211]",False,Camiel Paulusstraat,residential,30,False,148.916,"LINESTRING (4.3807964 51.1330204, 4.3820894 51.1337799, 4.3823545 51.1339356)",,
24216286,False,Frederik Sheidlaan,residential,30,False,85.083,"LINESTRING (4.3807964 51.1330204, 4.3807644 51.1330412, 4.3799397 51.1335649)",,destination
24216286,False,Frederik Sheidlaan,residential,30,True,85.083,"LINESTRING (4.3799397 51.1335649, 4.3807644 51.1330412, 4.3807964 51.1330204)",,destination
27248482,True,Kardinaal Cardijnlaan,residential,30,False,298.822,"LINESTRING (4.3799397 51.1335649, 4.3803862 51.133869, 4.380415 51.1338886, 4.3809642 51.1342625, 4.3810352 51.1343109, 4.3815906 51.1348515, 4.381597 51.1349364, 4.3815441 51.134997, 4.3813876 51.1350375, 4.3812135 51.1350466, 4.3801657 51.1351017)",,
24216189,False,Della Faillelaan,residential,,False,115.63900000000001,"LINESTRING (4.3850154 51.1337134, 4.3850379 51.1337073, 4.3851978 51.1337495, 4.3852697 51.1337634, 4.3853416 51.1337586, 4.385797 51.1334115, 4.3861807 51.1331259)",,destination
27248033,False,Vinkenlaan,residential,50,False,62.244,"LINESTRING (4.3836262 51.1298544, 4.383804 51.1298761, 4.3845013 51.1299628)",,
206644946,False,Zwaluwenlaan,residential,30,False,139.53900000000002,"LINESTRING (4.3836262 51.1298544, 4.383115 51.1302832, 4.3830497 51.130338, 4.3827409 51.1305258, 4.3824973 51.130674, 4.3824186 51.1307191, 4.3822994 51.1307874)",,
205472233,False,Carillolei,residential,30,False,79.781,"LINESTRING (4.3822994 51.1307874, 4.3816327 51.1303277, 4.3815298 51.1302568)",,
"[205472233, 24216266]",False,Carillolei,residential,30,True,227.36600000000004,"LINESTRING (4.3822994 51.1307874, 4.3836174 51.131661, 4.3840597 51.1319535, 4.384311 51.1320959, 4.3845783 51.1322474)",,
206644946,False,Zwaluwenlaan,residential,30,True,139.539,"LINESTRING (4.3822994 51.1307874, 4.3824186 51.1307191, 4.3824973 51.130674, 4.3827409 51.1305258, 4.3830497 51.130338, 4.383115 51.1302832, 4.3836262 51.1298544)",,
"[27248033, 206512805]",False,Vinkenlaan,residential,50,False,84.408,"LINESTRING (4.3845013 51.1299628, 4.3852121 51.1300526, 4.3854742 51.1300857, 4.3856844 51.13012)",,
27248033,False,Vinkenlaan,residential,50,True,62.244,"LINESTRING (4.3845013 51.1299628, 4.383804 51.1298761, 4.3836262 51.1298544)",,
27248139,False,Lijsterlaan,residential,50,False,127.39699999999999,"LINESTRING (4.3845013 51.1299628, 4.3844629 51.1300631, 4.3844012 51.1302238, 4.3839509 51.1310543)",,
27248139,False,Lijsterlaan,residential,50,True,127.39699999999999,"LINESTRING (4.3839509 51.1310543, 4.3844012 51.1302238, 4.3844629 51.1300631, 4.3845013 51.1299628)",,
"[961036915, 206512804]",False,Nachtegaallaan,residential,50,"[False, True]",155.377,"LINESTRING (4.3849113 51.1315914, 4.3849206 51.1314225, 4.3849728 51.1312319, 4.3849809 51.1312159, 4.3853649 51.1304465, 4.385389 51.1303894, 4.3855958 51.1303087)",,
23449725,False,Leon Gilliotlaan,residential,30,True,33.007,"LINESTRING (4.3866002 51.130533, 4.3867297 51.1302475)",,
23449725,False,Leon Gilliotlaan,residential,30,False,137.022,"LINESTRING (4.3866002 51.130533, 4.386338 51.1312305, 4.3863282 51.1312668, 4.386191 51.1317378)",,
27248160,False,Kievitlaan,residential,50,True,78.146,"LINESTRING (4.3866002 51.130533, 4.3864469 51.1305102, 4.3860625 51.1304531, 4.3856556 51.1303893, 4.3856089 51.1303578, 4.3855958 51.1303087)",,
23462593,True,Nieuwstraat,residential,50,False,116.206,"LINESTRING (4.387805 51.1303678, 4.3893284 51.1305447, 4.3894421 51.1305593)",1,
27248191,False,Emiel Hoetlaan,residential,50,False,90.268,"LINESTRING (4.387805 51.1303678, 4.3877935 51.1304109, 4.3875816 51.1311674)",2,
27248191,False,Emiel Hoetlaan,residential,50,True,90.268,"LINESTRING (4.3875816 51.1311674, 4.3877935 51.1304109, 4.387805 51.1303678)",2,
683923831,False,Kapellestraat,tertiary,30,False,110.646,"LINESTRING (4.3892113 51.1311538, 4.3889114 51.1321309)",,
"[205687339, 205687338, 27248235]",False,Stijn Streuvelslaan,residential,50,False,98.451,"LINESTRING (4.3892113 51.1311538, 4.3893384 51.131158, 4.3894794 51.1311627, 4.3900592 51.1311821, 4.3906202 51.1312008)",,
"[205687337, 683923831]",False,Kapellestraat,tertiary,30,True,68.14,"LINESTRING (4.3892113 51.1311538, 4.3892417 51.1310598, 4.3893412 51.1307527, 4.3894421 51.1305593)",,
205687338,False,Stijn Streuvelslaan,residential,50,True,17.411,"LINESTRING (4.393837 51.1308428, 4.393591 51.130869)",,
27248293,False,Felix Timmermanslaan,residential,50,False,94.666,"LINESTRING (4.393837 51.1308428, 4.3938054 51.13074, 4.3936082 51.1300979, 4.393604 51.1300052)",,destination
836565172,False,Adriaan Sanderslei,residential,50,False,73.319,"LINESTRING (4.393837 51.1308428, 4.3938516 51.1309444, 4.3939316 51.1314995)",,
27248293,False,Felix Timmermanslaan,residential,50,False,54.065999999999995,"LINESTRING (4.393604 51.1300052, 4.3936074 51.1299872, 4.3936958 51.1295224)",,destination
27248293,False,Felix Timmermanslaan,residential,50,True,94.666,"LINESTRING (4.393604 51.1300052, 4.3936082 51.1300979, 4.3938054 51.13074, 4.393837 51.1308428)",,destination
135312439,False,Hendrik Consciencelaan,residential,50,True,115.69800000000001,"LINESTRING (4.393604 51.1300052, 4.392122 51.1299092, 4.3919539 51.1299069)",,
27248255,False,Ernest Claeslaan,residential,50,True,129.75,"LINESTRING (4.3906202 51.1312008, 4.39062 51.1313004, 4.3906191 51.1319252, 4.3906204 51.1319701, 4.3908345 51.1321627, 4.3909786 51.132298)",,
205687338,False,Stijn Streuvelslaan,residential,50,False,82.15,"LINESTRING (4.3906202 51.1312008, 4.3912336 51.1311295, 4.3917778 51.1310663)",,
"[27248235, 205687338, 205687339]",False,Stijn Streuvelslaan,residential,50,True,98.451,"LINESTRING (4.3906202 51.1312008, 4.3900592 51.1311821, 4.3894794 51.1311627, 4.3893384 51.131158, 4.3892113 51.1311538)",,
205824970,False,Hendrik Consciencelaan,residential,50,False,141.907,"LINESTRING (4.3906202 51.1312008, 4.3906818 51.1310992, 4.3907387 51.1310054, 4.3911963 51.1302511, 4.3913437 51.1300081)",,
27248286,False,Filip De Pillecynlaan,residential,50,True,86.056,"LINESTRING (4.3919539 51.1299069, 4.3919604 51.1298647, 4.3920927 51.1291379)",,
135312439,False,Hendrik Consciencelaan,residential,50,False,115.69800000000001,"LINESTRING (4.3919539 51.1299069, 4.392122 51.1299092, 4.393604 51.1300052)",,
135312440,True,Hendrik Consciencelaan,residential,50,False,44.928,"LINESTRING (4.3919539 51.1299069, 4.3918526 51.1299563, 4.3913437 51.1300081)",,
27248286,False,Filip De Pillecynlaan,residential,50,False,86.056,"LINESTRING (4.3920927 51.1291379, 4.3919604 51.1298647, 4.3919539 51.1299069)",,
27248293,False,Felix Timmermanslaan,residential,50,True,54.065999999999995,"LINESTRING (4.3936958 51.1295224, 4.3936074 51.1299872, 4.393604 51.1300052)",,destination
205687338,False,Stijn Streuvelslaan,residential,50,False,128.412,"LINESTRING (4.3917778 51.1310663, 4.3932766 51.1309032, 4.393591 51.130869)",,
205687338,False,Stijn Streuvelslaan,residential,50,True,82.15,"LINESTRING (4.3917778 51.1310663, 4.3912336 51.1311295, 4.3906202 51.1312008)",,
"[207225760, 148188267, 147977052]",False,Karel Van De Woestijnelaan,residential,50,False,179.277,"LINESTRING (4.3917778 51.1310663, 4.3918509 51.1312941, 4.391933 51.1315206, 4.3919958 51.1317531, 4.3920106 51.1318452, 4.3919992 51.1318954, 4.3919479 51.1319376, 4.3912485 51.1322522, 4.3909786 51.132298)",,
27248315,False,Adriaan Sanderslei,residential,50,False,23.85,"LINESTRING (4.3939316 51.1314995, 4.393959 51.1317133)",,
836565172,False,Adriaan Sanderslei,residential,50,True,73.319,"LINESTRING (4.3939316 51.1314995, 4.3938516 51.1309444, 4.393837 51.1308428)",,
205687338,False,Stijn Streuvelslaan,residential,50,False,17.411,"LINESTRING (4.393591 51.130869, 4.393837 51.1308428)",,
"[27248340, 205678487]",False,Adriaan Sanderslei,residential,50,True,99.703,"LINESTRING (4.393591 51.130869, 4.3938013 51.1315854, 4.3938415 51.1316555, 4.393959 51.1317133)",,destination
205687338,False,Stijn Streuvelslaan,residential,50,True,128.412,"LINESTRING (4.393591 51.130869, 4.3932766 51.1309032, 4.3917778 51.1310663)",,
27248315,False,Adriaan Sanderslei,residential,50,True,23.85,"LINESTRING (4.393959 51.1317133, 4.3939316 51.1314995)",,
"[27248315, 24215997]",False,Adriaan Sanderslei,residential,50,"[False, True]",397.56600000000003,"LINESTRING (4.393959 51.1317133, 4.3939841 51.1318451, 4.393981 51.1318635, 4.3939775 51.1318844, 4.3939418 51.1319212, 4.3926339 51.132384, 4.3915113 51.1328869, 4.3910561 51.1330922, 4.3896925 51.1336962, 4.3895857 51.1337794, 4.3895395 51.1338155)",,
"[27248340, 205678487]",False,Adriaan Sanderslei,residential,50,False,99.703,"LINESTRING (4.393959 51.1317133, 4.3938415 51.1316555, 4.3938013 51.1315854, 4.393591 51.130869)",,destination
23449708,False,Hoevelei,tertiary,50,True,247.74200000000002,"LINESTRING (4.3861112 51.1360892, 4.3857223 51.1364307, 4.3856389 51.1364818, 4.3854842 51.1365765, 4.3835134 51.1374531, 4.3834045 51.1375015)",,
27248399,True,Vrijheidsstraat,residential,30,False,104.231,"LINESTRING (4.3861112 51.1360892, 4.3850224 51.1356068, 4.3848797 51.13556)",,
24216077,False,Leugstraat,residential,50,True,134.304,"LINESTRING (4.3802104 51.1311361, 4.3805962 51.1308798, 4.3808429 51.1307146, 4.3809166 51.130666, 4.3814064 51.1303433, 4.3815298 51.1302568)",,
27248453,False,Kwikstaartlaan,residential,50,False,135.038,"LINESTRING (4.3802104 51.1311361, 4.3803309 51.1312019, 4.3811881 51.1317231, 4.3812494 51.1317273, 4.3813094 51.1317235, 4.3816273 51.1315149)",2,
