osmid,ref,name,highway,maxspeed,oneway,reversed,length,geometry,junction,lanes,bridge,access
28399863,N262,Parklaan,secondary,30,False,True,135.685,"LINESTRING (4.4741891 50.8843315, 4.4741725 50.8841875, 4.4740927 50.8833393, 4.4740721 50.8831135)",,,,
"[1058072444, 50915789]",,Spoorwegstraat,residential,,True,False,89.518,"LINESTRING (4.4741891 50.8843315, 4.4740809 50.8843473, 4.4739372 50.8843732, 4.4729807 50.8845885)",,,,
28215790,,Hector Henneaulaan,residential,,False,False,80.09199999999998,"LINESTRING (4.4669269 50.8809974, 4.4670475 50.880933, 4.4671151 50.8808953, 4.4673788 50.8807645, 4.467433 50.8807182, 4.4674661 50.8806727, 4.4674897 50.880631, 4.4675015 50.8806027, 4.467502 50.8805751, 4.4674885 50.8805488, 4.4674345 50.8804998, 4.4673794 50.8804773, 4.4673596 50.8804699)",,,,
"[1060140562, 28272981]",,Kouterlaan,residential,"['30', '50']",False,False,78.122,"LINESTRING (4.4782708 50.8813397, 4.4782961 50.8813084, 4.4783839 50.8812645, 4.478543 50.8812182, 4.4787245 50.8811415, 4.4787784 50.8811079, 4.4789034 50.8810167, 4.4789414 50.8809192, 4.4789715 50.8808419)",,,,destination
"[1060140563, 1060140564, 101957388]",,Hector Henneaulaan,tertiary,"['30', '50']",False,False,258.60699999999997,"LINESTRING (4.4782708 50.8813397, 4.4777654 50.88125, 4.4776919 50.8812369, 4.4772079 50.8811449, 4.4767132 50.8810287, 4.4764044 50.8809395, 4.475991 50.8808033, 4.4757111 50.8806948, 4.474932 50.8803898)",,,,
25090131,,Kleine Daalstraat,residential,,False,True,72.65199999999999,"LINESTRING (4.4690834 50.8794473, 4.4691156 50.8795221, 4.4691427 50.8797471, 4.4691572 50.8800429, 4.4691618 50.8800971)",,,,
95427049,,Kleine Daalstraat,residential,,False,False,124.13499999999999,"LINESTRING (4.4690834 50.8794473, 4.4689847 50.8793897, 4.4688503 50.8793044, 4.4681094 50.8788342, 4.4678646 50.8786399)",,,,
95427049,,Kleine Daalstraat,residential,,False,False,272.158,"LINESTRING (4.4678646 50.8786399, 4.4696368 50.8764627)",,,,
"[144429992, 28296994]",,"['Bloemenveld', 'Kleine Daalstraat']",residential,,False,False,173.233,"LINESTRING (4.4678646 50.8786399, 4.4673595 50.8781835, 4.4672651 50.8780427, 4.4672628 50.8779921, 4.4672957 50.8779067, 4.4675519 50.8775914, 4.4678089 50.877275)",,,,
95427049,,Kleine Daalstraat,residential,,False,True,124.13499999999999,"LINESTRING (4.4678646 50.8786399, 4.4681094 50.8788342, 4.4688503 50.8793044, 4.4689847 50.8793897, 4.4690834 50.8794473)",,,,
25090142,,Kleine Daalstraat,residential,,True,False,103.3,"LINESTRING (4.4692821 50.8812162, 4.4692819 50.8819694, 4.4692806 50.8821452)",,,,
28399851,,Kerkstraat,residential,,True,False,181.17900000000003,"LINESTRING (4.4692821 50.8812162, 4.468741 50.8812648, 4.4686915 50.8812689, 4.4679978 50.8813212, 4.4674036 50.8813724, 4.4669437 50.8814192, 4.4667281 50.8814521)",,,,
48337498,,Kerkstraat,residential,,True,False,227.041,"LINESTRING (4.4692821 50.8812162, 4.4703252 50.8811127, 4.4709303 50.8810796, 4.4717461 50.8810823, 4.4725015 50.8811143)",,,,
48043179,,De Selliersstraat,residential,,True,False,168.228,"LINESTRING (4.4692806 50.8821452, 4.4692574 50.8822044, 4.4691276 50.8835659, 4.4691191 50.8836537)",,,,
389063161,,Hoogstraat,residential,50,True,False,81.36,"LINESTRING (4.4692806 50.8821452, 4.4691834 50.8821508, 4.4681289 50.8822309)",,,,
26178226,,Willem Lambertstraat,residential,,False,False,70.178,"LINESTRING (4.4691191 50.8836537, 4.4690018 50.8836497, 4.4681995 50.883627, 4.4681198 50.8836247)",,,,
26178226,,Willem Lambertstraat,residential,,False,True,162.85,"LINESTRING (4.4691191 50.8836537, 4.4692161 50.8836511, 4.4699679 50.8836307, 4.4704062 50.8836187, 4.4713349 50.8835935, 4.4714383 50.8835906)",,,,
"[25090146, 1058072447]",,Lindenstraat,residential,30,False,False,101.218,"LINESTRING (4.4680348 50.8848872, 4.4678754 50.8847561, 4.4678415 50.8847291, 4.4675497 50.8844967, 4.4672689 50.8842719, 4.4671388 50.8841738)",,,,
"[1058072449, 25090149]",,Ridderstraat,residential,30,True,False,140.511,"LINESTRING (4.4680348 50.8848872, 4.4680491 50.8846753, 4.4681174 50.8836628, 4.4681198 50.8836247)",,,,
25090146,,Lindenstraat,residential,,False,True,17.457,"LINESTRING (4.4669568 50.8840699, 4.4670158 50.8841128, 4.467104 50.8841461, 4.4671388 50.8841738)",,,,
28383678,,Papierfabrieksstraat,residential,50,False,True,71.2,"LINESTRING (4.4669568 50.8840699, 4.4668111 50.8841223, 4.4659673 50.8841704)",,,,
389063161,,Hoogstraat,residential,50,True,False,72.303,"LINESTRING (4.4681289 50.8822309, 4.4680272 50.8822378, 4.4671041 50.8822999)",,,,
"[28383676, 1122073436]",,Woluwestraat,residential,,True,False,97.9,"LINESTRING (4.4671041 50.8822999, 4.4669749 50.8820227, 4.4669418 50.8819518, 4.4668531 50.8817502, 4.4667281 50.8814521)",,,,
25090159,,Hoogstraat,residential,30,False,True,64.679,"LINESTRING (4.4722885 50.8820065, 4.4731782 50.882159)",,,,
28399852,,Stationsstraat,residential,30,True,False,100.382,"LINESTRING (4.4722885 50.8820065, 4.4722966 50.8819113, 4.4725015 50.8811143)",,,,
304365903,,Hoogstraat,residential,30,True,False,213.21999999999997,"LINESTRING (4.4722885 50.8820065, 4.4721908 50.881991, 4.4720143 50.8819759, 4.4719102 50.8819695, 4.4714904 50.8819435, 4.4711465 50.8819598, 4.4707266 50.8820016, 4.4703667 50.8820385, 4.4699314 50.8820832, 4.4693972 50.882138, 4.4692806 50.8821452)",,,,
25090159,,Hoogstraat,residential,30,False,False,63.402,"LINESTRING (4.4740294 50.8823465, 4.4739003 50.8823058, 4.4738456 50.8822886, 4.4737714 50.8822742, 4.4737025 50.8822608, 4.4732566 50.8821742, 4.4731782 50.882159)",,,,
"[81542522, 73491797]",N262,Kerkplein,secondary,"['30', '50']",False,True,108.509,"LINESTRING (4.4740294 50.8823465, 4.4740636 50.8822724, 4.4741309 50.8821266, 4.4742275 50.8818825, 4.4742523 50.8818152, 4.4743127 50.8816433, 4.4743634 50.8815313, 4.474451 50.8814097)",,,,
163197448,N262,Parklaan,secondary,30,False,False,28.965999999999998,"LINESTRING (4.4740294 50.8823465, 4.4740224 50.8824166, 4.4740197 50.8824435, 4.4740201 50.8824883, 4.4740211 50.8826068)",,,,
804126670,,Hoogstraat,residential,30,False,True,66.976,"LINESTRING (4.4740294 50.8823465, 4.4741345 50.8823852, 4.4742331 50.8824215, 4.4747346 50.8825567, 4.4748823 50.8826141)",,,,
26178227,,Veldeke,residential,,True,False,171.05599999999998,"LINESTRING (4.4729807 50.8845885, 4.4730712 50.8843834, 4.4736696 50.8832104, 4.4736858 50.8831786, 4.4737149 50.8831217)",,,,
"[1058072444, 453997646]",,"['Heldenplein', 'Spoorwegstraat']",residential,30,True,False,152.95,"LINESTRING (4.4729807 50.8845885, 4.4714564 50.8849309, 4.4710858 50.885009, 4.4709216 50.8850403)",,,,
"[50915787, 26178223]",,"['Heldenplein', 'Stationsstraat']",residential,,True,False,166.34,"LINESTRING (4.4709216 50.8850403, 4.470888 50.8849626, 4.4709666 50.8847767, 4.4709881 50.884726, 4.4710309 50.8846249, 4.4711962 50.8842343, 4.4713931 50.8837101, 4.4714383 50.8835906)",,,,
26178226,,Willem Lambertstraat,residential,,False,False,162.85,"LINESTRING (4.4714383 50.8835906, 4.4713349 50.8835935, 4.4704062 50.8836187, 4.4699679 50.8836307, 4.4692161 50.8836511, 4.4691191 50.8836537)",,,,
50915787,,Stationsstraat,residential,,True,False,186.21499999999997,"LINESTRING (4.4714383 50.8835906, 4.4716425 50.8831719, 4.4717416 50.883021, 4.4719753 50.8826334, 4.4720498 50.8825098, 4.4722683 50.8820902, 4.4722885 50.8820065)",,,,
25090149,,Ridderstraat,residential,,True,False,155.074,"LINESTRING (4.4681198 50.8836247, 4.4681222 50.8835247, 4.4681449 50.8825787, 4.4681517 50.8823913, 4.4681289 50.8822309)",,,,
26178226,,Willem Lambertstraat,residential,,False,True,70.178,"LINESTRING (4.4681198 50.8836247, 4.4681995 50.883627, 4.4690018 50.8836497, 4.4691191 50.8836537)",,,,
28399863,N262,Parklaan,secondary,30,False,False,12.34,"LINESTRING (4.4740597 50.8830028, 4.4740721 50.8831135)",,,,
163197448,N262,Parklaan,secondary,30,False,True,44.116,"LINESTRING (4.4740597 50.8830028, 4.4740211 50.8826068)",,,,
509832049,,Veldeke,residential,,True,False,31.162,"LINESTRING (4.4737149 50.8831217, 4.4737597 50.8830388, 4.4740597 50.8830028)",,,,
104012970,R22z,Hector Henneaulaan,secondary,50,False,True,66.154,"LINESTRING (4.4670015 50.8806126, 4.4668148 50.8806938, 4.466608 50.8807693, 4.4664672 50.8808142, 4.4662629 50.8808695, 4.4662285 50.8808771, 4.4661707 50.8808889)",,,,
118769680,R22z,Hector Henneaulaan,secondary,50,False,False,16.783,"LINESTRING (4.4670015 50.8806126, 4.467097 50.8805108, 4.4671233 50.8804827)",,,,
118769680,R22z,Hector Henneaulaan,secondary,50,False,True,16.783,"LINESTRING (4.4671233 50.8804827, 4.467097 50.8805108, 4.4670015 50.8806126)",,,,
118769694,,Hector Henneaulaan,secondary,50,True,False,28.042,"LINESTRING (4.4671233 50.8804827, 4.4671047 50.8804486, 4.4671105 50.8804128, 4.4671397 50.8803818, 4.4671868 50.8803614, 4.4672431 50.8803555, 4.4672981 50.880365, 4.4673418 50.8803882)",roundabout,,,
28215789,,Hector Henneaulaan,secondary,50,False,False,10.425,"LINESTRING (4.4673418 50.8803882, 4.4674896 50.8803785)",,,,
129211987,,Hector Henneaulaan,secondary,50,True,False,6.58,"LINESTRING (4.4673418 50.8803882, 4.4673632 50.8804145, 4.4673688 50.8804439)",roundabout,,,
28273059,,Maria Dallaan,residential,50,False,True,122.625,"LINESTRING (4.4765514 50.8768425, 4.4765031 50.8769569, 4.4763801 50.877248, 4.4762109 50.8776352, 4.4760937 50.8779068)",,,,destination
28273078,,Konijnenstraat,residential,50,False,False,176.728,"LINESTRING (4.4765514 50.8768425, 4.4763923 50.8768179, 4.4751936 50.8766299, 4.4745902 50.8765532, 4.4740859 50.8765549)",,,,destination
28379998,,Konijnenstraat,residential,50,False,False,60.632999999999996,"LINESTRING (4.4765514 50.8768425, 4.4767074 50.8766937, 4.4769987 50.8763762)",,,,destination
28402833,,Ter Merenlaan,residential,50,False,True,244.47299999999998,"LINESTRING (4.4765514 50.8768425, 4.476863 50.8768643, 4.4785472 50.8772593, 4.4786094 50.8772719, 4.4792014 50.8773918, 4.4798137 50.8775159, 4.4798561 50.8775231)",,,,destination
28402830,,Zonnedallaan,residential,50,False,False,70.316,"LINESTRING (4.4786055 50.8781758, 4.4776764 50.8779387)",,,,destination
28402830,,Zonnedallaan,residential,50,False,True,78.328,"LINESTRING (4.4786055 50.8781758, 4.479657 50.8784125)",,,,destination
28272999,,Emiel Hullebroecklaan,residential,50,False,False,107.27,"LINESTRING (4.4786055 50.8781758, 4.478313 50.878641, 4.4782127 50.8787228, 4.4780286 50.8788019, 4.4778017 50.8789693)",,,,destination
28402830,,Zonnedallaan,residential,50,False,True,70.316,"LINESTRING (4.4776764 50.8779387, 4.4786055 50.8781758)",,,,destination
28272999,,Emiel Hullebroecklaan,residential,50,False,True,3.993,"LINESTRING (4.4777633 50.8789958, 4.4778017 50.8789693)",,,,destination
28272981,,Kouterlaan,residential,50,False,False,121.232,"LINESTRING (4.4789715 50.8808419, 4.4790066 50.8807253, 4.4792769 50.8797688)",,,,destination
"[1060140562, 28272981]",,Kouterlaan,residential,"['50', '30']",False,True,78.12199999999999,"LINESTRING (4.4789715 50.8808419, 4.4789414 50.8809192, 4.4789034 50.8810167, 4.4787784 50.8811079, 4.4787245 50.8811415, 4.478543 50.8812182, 4.4783839 50.8812645, 4.4782961 50.8813084, 4.4782708 50.8813397)",,,,destination
28402822,,Kouterweg,residential,50,False,False,154.71300000000002,"LINESTRING (4.4789715 50.8808419, 4.4788297 50.8807925, 4.4783398 50.8806085, 4.4782755 50.8805843, 4.4781818 50.8800147, 4.4781863 50.8799743, 4.4781911 50.8799316, 4.4782998 50.879716)",,,,destination
28402822,,Kouterweg,residential,50,False,True,154.71300000000002,"LINESTRING (4.4782998 50.879716, 4.4781911 50.8799316, 4.4781863 50.8799743, 4.4781818 50.8800147, 4.4782755 50.8805843, 4.4783398 50.8806085, 4.4788297 50.8807925, 4.4789715 50.8808419)",,,,destination
"[582567672, 28273059, 582567668]",,Maria Dallaan,residential,50,False,False,166.313,"LINESTRING (4.4782998 50.879716, 4.4774043 50.8792313, 4.4773521 50.8792031, 4.4773094 50.8791783, 4.4765266 50.8787237)",,,,destination
664706617,,Kouterweg,residential,50,False,False,41.322,"LINESTRING (4.4782998 50.879716, 4.478391 50.8796018, 4.4786304 50.8794105)",,,,destination
28273050,,Kloosterstraat,residential,50,False,False,60.371,"LINESTRING (4.4786304 50.8794105, 4.4792769 50.8797688)",,,,destination
664706617,,Kouterweg,residential,50,False,False,58.787,"LINESTRING (4.4786304 50.8794105, 4.4791117 50.8790558, 4.4791953 50.8790237)",,,,destination
664706617,,Kouterweg,residential,50,False,True,41.322,"LINESTRING (4.4786304 50.8794105, 4.478391 50.8796018, 4.4782998 50.879716)",,,,destination
28273050,,Kloosterstraat,residential,50,False,True,60.371,"LINESTRING (4.4792769 50.8797688, 4.4786304 50.8794105)",,,,destination
28272981,,Kouterlaan,residential,50,False,False,153.167,"LINESTRING (4.4792769 50.8797688, 4.4796384 50.8784591, 4.479657 50.8784125)",,,,destination
28272981,,Kouterlaan,residential,50,False,True,121.232,"LINESTRING (4.4792769 50.8797688, 4.4790066 50.8807253, 4.4789715 50.8808419)",,,,destination
95427049,,Kleine Daalstraat,residential,,False,True,272.158,"LINESTRING (4.4696368 50.8764627, 4.4678646 50.8786399)",,,,
144429992,,Bloemenveld,residential,,False,True,133.096,"LINESTRING (4.4679583 50.8762068, 4.4678166 50.8763864, 4.4677773 50.876502, 4.4678213 50.8765746, 4.4680834 50.8768272, 4.4681166 50.8768941, 4.4680885 50.8769487, 4.4678089 50.877275)",,,,
28379999,,Fazantenlaan,residential,50,False,True,79.114,"LINESTRING (4.4739228 50.8781383, 4.4741105 50.8776189, 4.4743923 50.8776373)",,,,destination
947743471,N262,Grote Daalstraat,secondary,70,False,False,11.068,"LINESTRING (4.4728665 50.8787081, 4.472778 50.8786257)",,,,
664706609,N262,Grote Daalstraat,secondary,70,False,True,35.075,"LINESTRING (4.4728665 50.8787081, 4.4729865 50.8788989, 4.4730261 50.8790062)",,,,
28273059,,Maria Dallaan,residential,50,False,False,122.625,"LINESTRING (4.4760937 50.8779068, 4.4762109 50.8776352, 4.4763801 50.877248, 4.4765031 50.8769569, 4.4765514 50.8768425)",,,,destination
28273059,,Maria Dallaan,residential,50,False,True,102.04599999999999,"LINESTRING (4.4760937 50.8779068, 4.4760315 50.878125, 4.4760416 50.8782469, 4.4761036 50.8783637, 4.4762479 50.8785267, 4.4765266 50.8787237)",,,,destination
28379999,,Fazantenlaan,residential,50,False,False,56.676,"LINESTRING (4.4760937 50.8779068, 4.4755872 50.8778338, 4.4753087 50.8777869)",,,,destination
28380000,,Patrijzenlaan,residential,50,False,False,35.68,"LINESTRING (4.4743923 50.8776373, 4.4745646 50.8773354)",,,,destination
28379999,,Fazantenlaan,residential,50,False,False,79.114,"LINESTRING (4.4743923 50.8776373, 4.4741105 50.8776189, 4.4739228 50.8781383)",,,,destination
28379999,,Fazantenlaan,residential,50,False,True,66.634,"LINESTRING (4.4743923 50.8776373, 4.474481 50.8776538, 4.4749882 50.8777482, 4.4751336 50.8777777, 4.4753087 50.8777869)",,,,destination
28380003,,Patrijzenlaan,residential,50,False,False,27.187,"LINESTRING (4.4748887 50.8772008, 4.4750507 50.8769787)",,,,destination
28380002,,Patrijzenlaan,residential,50,True,False,38.106,"LINESTRING (4.4748887 50.8772008, 4.4747708 50.8773887, 4.4745646 50.8773354)",,,,destination
28380000,,Patrijzenlaan,residential,50,False,True,35.68,"LINESTRING (4.4745646 50.8773354, 4.4743923 50.8776373)",,,,destination
28380002,,Patrijzenlaan,residential,50,True,False,37.741,"LINESTRING (4.4745646 50.8773354, 4.4746797 50.8771508, 4.4748887 50.8772008)",,,,destination
28380003,,Patrijzenlaan,residential,50,False,True,27.187,"LINESTRING (4.4750507 50.8769787, 4.4748887 50.8772008)",,,,destination
28380005,,Vinkenlaan,residential,50,False,False,33.8,"LINESTRING (4.4753087 50.8777869, 4.4754825 50.8775034)",,,,destination
28379999,,Fazantenlaan,residential,50,False,False,66.634,"LINESTRING (4.4753087 50.8777869, 4.4751336 50.8777777, 4.4749882 50.8777482, 4.474481 50.8776538, 4.4743923 50.8776373)",,,,destination
28379999,,Fazantenlaan,residential,50,False,True,56.676,"LINESTRING (4.4753087 50.8777869, 4.4755872 50.8778338, 4.4760937 50.8779068)",,,,destination
28380006,,Vinkenlaan,residential,50,False,False,28.026,"LINESTRING (4.4758429 50.877374, 4.4759909 50.8771399)",,,,destination
28380007,,Vinkenlaan,residential,50,True,False,41.667,"LINESTRING (4.4758429 50.877374, 4.4757089 50.8775727, 4.4754825 50.8775034)",,,,destination
28380005,,Vinkenlaan,residential,50,False,True,33.8,"LINESTRING (4.4754825 50.8775034, 4.4753087 50.8777869)",,,,destination
28380007,,Vinkenlaan,residential,50,True,False,41.833,"LINESTRING (4.4754825 50.8775034, 4.4756119 50.8773047, 4.4758429 50.877374)",,,,destination
28380006,,Vinkenlaan,residential,50,False,True,28.026,"LINESTRING (4.4759909 50.8771399, 4.4758429 50.877374)",,,,destination
28379998,,Konijnenstraat,residential,50,False,True,60.632999999999996,"LINESTRING (4.4769987 50.8763762, 4.4767074 50.8766937, 4.4765514 50.8768425)",,,,destination
28383678,,Papierfabrieksstraat,residential,50,False,False,71.2,"LINESTRING (4.4659673 50.8841704, 4.4668111 50.8841223, 4.4669568 50.8840699)",,,,
"[1227318420, 73491812, 1227318421]",,"['Hector Henneaulaan', 'Woluwestraat']",residential,,True,False,61.885999999999996,"LINESTRING (4.4667281 50.8814521, 4.4667246 50.881392, 4.4666376 50.8812007, 4.466629 50.8811452, 4.466679 50.8811021, 4.4669269 50.8809974)",,,,
28399852,,Stationsstraat,residential,30,True,False,147.73999999999998,"LINESTRING (4.4725015 50.8811143, 4.4726101 50.8804706, 4.4726247 50.880384, 4.4727433 50.8799083, 4.4727711 50.879797)",,,,
48337498,,Kerkstraat,residential,,True,False,39.369,"LINESTRING (4.4725015 50.8811143, 4.4729029 50.881153, 4.4730574 50.8811616)",,,,
73491821,,Kerkplein,residential,30,True,False,115.028,"LINESTRING (4.4730574 50.8811616, 4.4731475 50.8814297, 4.4733157 50.8817275, 4.4733129 50.8818822, 4.4731782 50.882159)",,,,
61282764,,Stationsstraat,residential,,True,False,85.40899999999999,"LINESTRING (4.4727711 50.879797, 4.4727878 50.8797241, 4.4728592 50.8793997, 4.4729212 50.8791413, 4.4730442 50.8790697)",,,,
95427051,,Hector Henneaulaan,secondary,50,False,True,255.426,"LINESTRING (4.4727711 50.879797, 4.4725607 50.8798133, 4.4721602 50.8798443, 4.471151 50.8799324, 4.4707918 50.8799638, 4.4703415 50.8800071, 4.4691618 50.8800971)",,,,
118769687,,Hector Henneaulaan,secondary,50,False,False,45.775,"LINESTRING (4.4727711 50.879797, 4.4729458 50.8797603, 4.4730509 50.8797307, 4.4731787 50.8796841, 4.4732272 50.8796655, 4.4733544 50.8796167)",,,,
73491816,N262,Parklaan,secondary,,False,False,7.971,"LINESTRING (4.4745083 50.8813478, 4.474451 50.8814097)",,,,
28399864,,Kerkplein,residential,,True,False,88.46300000000001,"LINESTRING (4.4745083 50.8813478, 4.474341 50.8812838, 4.4742273 50.8812404, 4.4737645 50.8811179, 4.4734515 50.8810653, 4.4733449 50.8810652)",,,,
"[140779728, 23691390]",N262,Parklaan,secondary,50,False,True,104.939,"LINESTRING (4.4745083 50.8813478, 4.4746314 50.8812051, 4.474714 50.8810215, 4.4747439 50.8808852, 4.4747367 50.8807346, 4.4746949 50.8805895, 4.4746552 50.8804991, 4.4746146 50.8804439)",,,,
28399868,,Marktstraat,residential,,False,True,182.43299999999996,"LINESTRING (4.4770208 50.8816162, 4.4768359 50.881615, 4.4766125 50.8816144, 4.4765268 50.881613, 4.4761427 50.8815827, 4.4758585 50.8815656, 4.4753792 50.881533, 4.4751648 50.8815206, 4.4749437 50.8814965, 4.4747823 50.8814749, 4.474451 50.8814097)",,,,
28399864,,Kerkplein,residential,,True,False,22.841,"LINESTRING (4.4733449 50.8810652, 4.4731658 50.8811252, 4.4730574 50.8811616)",,,,
28399866,,Vijverstraat,residential,,True,False,134.451,"LINESTRING (4.4733449 50.8810652, 4.4734808 50.8805423, 4.4734866 50.8805194, 4.473542 50.8804825, 4.4736509 50.8799792, 4.4737244 50.8798937)",,,,
25090159,,Hoogstraat,residential,30,False,False,64.679,"LINESTRING (4.4731782 50.882159, 4.4722885 50.8820065)",,,,
25090159,,Hoogstraat,residential,30,False,True,63.402,"LINESTRING (4.4731782 50.882159, 4.4732566 50.8821742, 4.4737025 50.8822608, 4.4737714 50.8822742, 4.4738456 50.8822886, 4.4739003 50.8823058, 4.4740294 50.8823465)",,,,
28402816,,Maria Dallaan,residential,50,False,False,40.62,"LINESTRING (4.4765266 50.8787237, 4.4769404 50.8784682)",,,,destination
28273059,,Maria Dallaan,residential,50,False,False,102.046,"LINESTRING (4.4765266 50.8787237, 4.4762479 50.8785267, 4.4761036 50.8783637, 4.4760416 50.8782469, 4.4760315 50.878125, 4.4760937 50.8779068)",,,,destination
"[582567672, 28273059, 582567668]",,Maria Dallaan,residential,50,False,True,166.313,"LINESTRING (4.4765266 50.8787237, 4.4773094 50.8791783, 4.4773521 50.8792031, 4.4774043 50.8792313, 4.4782998 50.879716)",,,,destination
28402816,,Maria Dallaan,residential,50,False,True,40.62,"LINESTRING (4.4769404 50.8784682, 4.4765266 50.8787237)",,,,destination
113938392,,Maria Dallaan,residential,50,False,False,11.124,"LINESTRING (4.4769404 50.8784682, 4.4770558 50.8785368)",,,,destination
113938392,,Maria Dallaan,residential,50,False,True,14.069,"LINESTRING (4.4769404 50.8784682, 4.4767945 50.8783814)",,,,destination
113938392,,Maria Dallaan,residential,50,False,True,11.124,"LINESTRING (4.4770558 50.8785368, 4.4769404 50.8784682)",,,,destination
113938392,,Maria Dallaan,residential,50,False,False,14.069,"LINESTRING (4.4767945 50.8783814, 4.4769404 50.8784682)",,,,destination
