osmid,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,ref,access,width
59135827,Rue du Roi Albert,residential,50,False,False,227.98100000000002,"LINESTRING (3.7732563 50.3997878, 3.7736646 50.3995298, 3.7737621 50.3994682, 3.7743143 50.3991193, 3.7743378 50.399105, 3.7749486 50.3987345, 3.7749757 50.3987181, 3.7753838 50.3984545, 3.7755148 50.3983725, 3.775532 50.3983618, 3.7755499 50.3983506)",,,,
539889962,Rue des Canadiens,residential,50,False,False,10.993,"LINESTRING (3.7732563 50.3997878, 3.7732887 50.3998158, 3.773307 50.3998438, 3.7733094 50.3998775)",2,,,
59135834,Rue du Parc,residential,,False,False,92.948,"LINESTRING (3.7774734 50.3995354, 3.778474 50.3989951)",,,,
59135834,Rue du Parc,residential,,False,True,112.682,"LINESTRING (3.7774734 50.3995354, 3.7773612 50.399595, 3.7762519 50.400184)",,,,
59135845,Rue des Câbleries,residential,50,False,False,91.64,"LINESTRING (3.7774734 50.3995354, 3.7767644 50.3989671, 3.7766527 50.3988997)",1,,,
59135835,Rue Delval,residential,,False,True,92.572,"LINESTRING (3.7766527 50.3988997, 3.7764486 50.3990719, 3.7760818 50.3994068, 3.7758898 50.3995753)",,,,
59135845,Rue des Câbleries,residential,50,False,True,91.64,"LINESTRING (3.7766527 50.3988997, 3.7767644 50.3989671, 3.7774734 50.3995354)",1,,,
542794414,Rue Delval,residential,,False,False,93.689,"LINESTRING (3.7766527 50.3988997, 3.7771571 50.3987894, 3.7772875 50.3987518, 3.7777698 50.3984784)",,,,
542794415,Rue des Câbleries,residential,50,False,False,100.035,"LINESTRING (3.7766527 50.3988997, 3.7765467 50.3987503, 3.7764675 50.398642, 3.7759847 50.3983238, 3.7758466 50.3982358, 3.7757931 50.3982006)",1,,,
59135834,Rue du Parc,residential,,False,False,112.682,"LINESTRING (3.7762519 50.400184, 3.7773612 50.399595, 3.7774734 50.3995354)",,,,
572533858,Rue de l'Yser,residential,50,False,False,64.322,"LINESTRING (3.7762519 50.400184, 3.7762028 50.4001481, 3.7761363 50.4000797, 3.7760203 50.3999604, 3.7757641 50.3996969)",1,,,
