osmid,ref,name,highway,oneway,reversed,length,geometry,maxspeed,junction,lanes,bridge
151300663,,Heckingstraße,residential,True,False,9.829,"LINESTRING (6.1249564 50.279674, 6.1249788 50.2796531, 6.1249887 50.2796198, 6.1249857 50.2795907)",,,,
"[728330248, 151300674]",,Pulverstraße,residential,False,False,166.73700000000002,"LINESTRING (6.1249564 50.279674, 6.124909 50.2797019, 6.1248741 50.279713, 6.1248293 50.2797209, 6.1247956 50.279752, 6.1247449 50.279788, 6.1246217 50.2799273, 6.1245955 50.2800986, 6.1245773 50.2801592, 6.124581 50.2803543, 6.1245837 50.2803789, 6.1245891 50.2804954, 6.1245825 50.2807037, 6.1246074 50.2809381, 6.1246167 50.281082)",,,,
"[720132264, 361049477]",N611,Eifel-Ardennen-Straße,secondary,False,False,135.42700000000002,"LINESTRING (6.1327603 50.2799522, 6.1326431 50.2799932, 6.1324914 50.2800614, 6.1323718 50.2801402, 6.1322971 50.2802197, 6.1321724 50.2803518, 6.1318011 50.2807585, 6.1316542 50.2809195)",50,,,
38152680,,Am Stellwerk,residential,False,True,97.093,"LINESTRING (6.1303784 50.2806068, 6.1316542 50.2809195)",,,,
136397405,,Vennbahnstraße,residential,True,False,94.033,"LINESTRING (6.1303784 50.2806068, 6.129946 50.2812835, 6.1299171 50.2813288, 6.1298282 50.281362)",,,,
"[345981379, 238871591]",,Am Stellwerk,residential,False,False,58.503,"LINESTRING (6.1303784 50.2806068, 6.1303187 50.2805932, 6.1301299 50.2805458, 6.1299884 50.2805098, 6.1298645 50.280443, 6.1298373 50.2802889)",,,,
48386468,,Schwarzer Weg,residential,False,False,125.546,"LINESTRING (6.1298373 50.2802889, 6.1299257 50.2801881, 6.1300974 50.2798796, 6.130243 50.2795848, 6.1302905 50.2794888, 6.1303775 50.2792182)",,,,
"[356926784, 136397425]",,Bahnhofstraße,"['residential', 'living_street']",False,False,164.094,"LINESTRING (6.1298373 50.2802889, 6.1294548 50.2802156, 6.1292966 50.2802294, 6.1291057 50.280302, 6.1287163 50.2805711, 6.1284445 50.2807521, 6.1282304 50.2808746, 6.1281449 50.2809302, 6.1280432 50.281003)",,,,
"[345981379, 238871591]",,Am Stellwerk,residential,False,True,58.50299999999999,"LINESTRING (6.1298373 50.2802889, 6.1298645 50.280443, 6.1299884 50.2805098, 6.1301299 50.2805458, 6.1303187 50.2805932, 6.1303784 50.2806068)",,,,
38152681,,Mühlenbachstraße,living_street,False,False,47.768,"LINESTRING (6.1276992 50.281295, 6.1273843 50.2811131, 6.1271493 50.2810629)",,,,
356926784,,Bahnhofstraße,living_street,False,True,40.644999999999996,"LINESTRING (6.1276992 50.281295, 6.1278701 50.2811537, 6.1280432 50.281003)",,,,
"[728330262, 356926783]",,Bahnhofstraße,"['living_street', 'residential']",False,False,94.556,"LINESTRING (6.1276992 50.281295, 6.1275992 50.2814026, 6.1275374 50.2814716, 6.1273203 50.2816985, 6.1271372 50.2819494, 6.1270688 50.2820426)",,,,
38152681,,Mühlenbachstraße,living_street,False,True,47.768,"LINESTRING (6.1271493 50.2810629, 6.1273843 50.2811131, 6.1276992 50.281295)",,,,
38575810,,Kirchstraße,residential,False,False,99.79499999999999,"LINESTRING (6.1271493 50.2810629, 6.1270595 50.2811261, 6.1268516 50.2812728, 6.1267667 50.2813321, 6.1265948 50.2814551, 6.1263056 50.2817744)",,,,
38575811,,Mühlenbachstraße,residential,True,False,103.417,"LINESTRING (6.1261052 50.2804197, 6.1261453 50.2804535, 6.1263131 50.280527, 6.1263989 50.280583, 6.1268269 50.2808443, 6.126997 50.2809524, 6.1270854 50.2810079, 6.1271493 50.2810629)",,,,
728330250,N62,Hauptstraße,secondary,False,True,119.47,"LINESTRING (6.1261052 50.2804197, 6.1261221 50.2803455, 6.1261465 50.2803076, 6.1264826 50.2799858, 6.1268365 50.2795812, 6.1269179 50.2794865)",50,,,
"[151300658, 729157671]",,Büchelstraße,residential,True,False,117.438,"LINESTRING (6.1261052 50.2804197, 6.1260619 50.2803434, 6.1254836 50.2799611, 6.1252984 50.2798453, 6.1249564 50.279674)",,,,
1075333440,N62,Hauptstraße,secondary,False,False,125.541,"LINESTRING (6.1261052 50.2804197, 6.1260675 50.2805191, 6.1258482 50.2808125, 6.1257503 50.2809461, 6.1256054 50.2811527, 6.1255771 50.2812268, 6.125496 50.2813449, 6.1254749 50.2813844, 6.1254272 50.2814591)",50,,,
356926784,,Bahnhofstraße,living_street,False,False,40.644999999999996,"LINESTRING (6.1280432 50.281003, 6.1278701 50.2811537, 6.1276992 50.281295)",,,,
"[356926784, 136397425]",,Bahnhofstraße,"['living_street', 'residential']",False,True,164.094,"LINESTRING (6.1280432 50.281003, 6.1281449 50.2809302, 6.1282304 50.2808746, 6.1284445 50.2807521, 6.1287163 50.2805711, 6.1291057 50.280302, 6.1292966 50.2802294, 6.1294548 50.2802156, 6.1298373 50.2802889)",,,,
"[151300669, 356926782]",,Major-Long-Straße,"['residential', 'living_street']",True,False,193.765,"LINESTRING (6.1269179 50.2794865, 6.1270036 50.2795299, 6.127181 50.2796484, 6.127567 50.2800198, 6.1276478 50.2801518, 6.1277211 50.2802573, 6.1277914 50.2803615, 6.127905 50.2805092, 6.1279317 50.2807571, 6.127918 50.2808783, 6.1279354 50.2809449, 6.1280432 50.281003)",,,,
728330250,N62,Hauptstraße,secondary,False,False,119.46999999999998,"LINESTRING (6.1269179 50.2794865, 6.1268365 50.2795812, 6.1264826 50.2799858, 6.1261465 50.2803076, 6.1261221 50.2803455, 6.1261052 50.2804197)",50,,,
728330250,N62,Hauptstraße,secondary,False,True,39.804,"LINESTRING (6.1269179 50.2794865, 6.1271 50.2792728, 6.1271343 50.2792353, 6.1271907 50.2791739)",50,,,
302832321,N62,An den Linden,secondary,True,False,9.655000000000001,"LINESTRING (6.1272634 50.2787677, 6.1272836 50.2787262, 6.1273263 50.2786925)",50,roundabout,,
361049485,N62,Luxemburger Straße,secondary,True,False,19.154,"LINESTRING (6.1272634 50.2787677, 6.1272042 50.2787312, 6.1271258 50.2786225)",50,,1,
302832324,N62,An den Linden,secondary,True,False,8.21,"LINESTRING (6.1275339 50.2786813, 6.1275648 50.278696, 6.1275901 50.2787145, 6.1276087 50.2787361)",50,roundabout,,
302832324,N62,An den Linden,secondary,True,False,5.8870000000000005,"LINESTRING (6.1274553 50.2786657, 6.127496 50.2786706, 6.1275339 50.2786813)",50,roundabout,,
38152682,,Bleichstraße,residential,True,False,135.216,"LINESTRING (6.1267353 50.2824189, 6.1251334 50.2819109, 6.1250307 50.2818783)",,,,
93774708,,Feltzstraße,residential,False,True,290.653,"LINESTRING (6.1267353 50.2824189, 6.1273213 50.2824993, 6.1275508 50.2825374, 6.1276138 50.2826761, 6.1275239 50.2833108, 6.1271646 50.284588)",,,,
356926783,,Bahnhofstraße,residential,False,True,48.089999999999996,"LINESTRING (6.1267353 50.2824189, 6.1268219 50.282317, 6.1270688 50.2820426)",,,,
361049480,N62,Hauptstraße,secondary,False,False,72.79400000000001,"LINESTRING (6.1250307 50.2818783, 6.1248966 50.2820359, 6.1248552 50.2820825, 6.1247847 50.2821613, 6.1245333 50.2824506)",50,,,
361049480,N62,Hauptstraße,secondary,False,True,54.467,"LINESTRING (6.1250307 50.2818783, 6.1252395 50.281661, 6.1254272 50.2814591)",50,,,
615315787,,Pulverstraße,residential,True,False,96.046,"LINESTRING (6.1250307 50.2818783, 6.1249116 50.2818145, 6.1248132 50.2817204, 6.1248041 50.2816496, 6.1247777 50.2815763, 6.1247623 50.281525, 6.1246767 50.2812393, 6.1246167 50.281082)",,,,
38152686,N62,Malmedyer Straße,secondary,False,True,91.87800000000001,"LINESTRING (6.124339 50.2825719, 6.1242525 50.2826288, 6.1241765 50.2826777, 6.1239392 50.2829022, 6.12364 50.2831808, 6.1235799 50.2832384)",50,,,
302991706,N62,Hauptstraße,secondary,True,False,10.158999999999999,"LINESTRING (6.124339 50.2825719, 6.1243237 50.2825431, 6.1243242 50.2825126, 6.1243405 50.282484)",50,roundabout,,
302832327,N62,Hauptstraße,secondary,True,False,17.403,"LINESTRING (6.1245333 50.2824506, 6.1245709 50.2824706, 6.1245956 50.2824976, 6.1246043 50.2825285, 6.124596 50.2825593, 6.1245717 50.2825865)",50,roundabout,,
361049480,N62,Hauptstraße,secondary,False,True,72.794,"LINESTRING (6.1245333 50.2824506, 6.1247847 50.2821613, 6.1248552 50.2820825, 6.1248966 50.2820359, 6.1250307 50.2818783)",50,,,
38152685,N62,,secondary,True,False,19.067,"LINESTRING (6.1220779 50.2846863, 6.1220639 50.2846676, 6.1220583 50.2846472, 6.1220617 50.2846266, 6.1220736 50.2846073, 6.1220934 50.2845908, 6.122122 50.2845775, 6.1221554 50.2845702, 6.1221908 50.2845695)",50,roundabout,,
38152686,N62,Malmedyer Straße,secondary,False,False,52.858999999999995,"LINESTRING (6.1221908 50.2845695, 6.1222773 50.2844608, 6.1222926 50.284446, 6.1225824 50.284166)",50,,,
302991748,N62,,secondary,True,False,15.819,"LINESTRING (6.1221908 50.2845695, 6.1222332 50.2845782, 6.1222676 50.2845962, 6.1222892 50.2846211, 6.1222948 50.2846493, 6.1222837 50.2846769)",50,roundabout,,
38152680,,Am Stellwerk,residential,False,False,97.093,"LINESTRING (6.1316542 50.2809195, 6.1303784 50.2806068)",,,,
"[193357208, 131921363]",N611,Eifel-Ardennen-Straße,secondary,False,False,118.357,"LINESTRING (6.1316542 50.2809195, 6.1308662 50.2817427, 6.130784 50.2818271)",50,,,
"[720132264, 361049477]",N611,Eifel-Ardennen-Straße,secondary,False,True,135.427,"LINESTRING (6.1316542 50.2809195, 6.1318011 50.2807585, 6.1321724 50.2803518, 6.1322971 50.2802197, 6.1323718 50.2801402, 6.1324914 50.2800614, 6.1326431 50.2799932, 6.1327603 50.2799522)",50,,,
38575809,,Teichgasse,residential,True,False,71.62,"LINESTRING (6.1254272 50.2814591, 6.1258006 50.2815981, 6.1261513 50.2817271, 6.1262251 50.281749, 6.1263056 50.2817744)",,,,
361049480,N62,Hauptstraße,secondary,False,False,54.467,"LINESTRING (6.1254272 50.2814591, 6.1252395 50.281661, 6.1250307 50.2818783)",50,,,
1075333440,N62,Hauptstraße,secondary,False,True,125.541,"LINESTRING (6.1254272 50.2814591, 6.1254749 50.2813844, 6.125496 50.2813449, 6.1255771 50.2812268, 6.1256054 50.2811527, 6.1257503 50.2809461, 6.1258482 50.2808125, 6.1260675 50.2805191, 6.1261052 50.2804197)",50,,,
356926783,,Bahnhofstraße,residential,False,False,48.089999999999996,"LINESTRING (6.1270688 50.2820426, 6.1268219 50.282317, 6.1267353 50.2824189)",,,,
"[728330262, 356926783]",,Bahnhofstraße,"['residential', 'living_street']",False,True,94.55600000000001,"LINESTRING (6.1270688 50.2820426, 6.1271372 50.2819494, 6.1273203 50.2816985, 6.1275374 50.2814716, 6.1275992 50.2814026, 6.1276992 50.281295)",,,,
38575809,,Teichgasse,residential,True,False,61.888,"LINESTRING (6.1263056 50.2817744, 6.1268504 50.2819658, 6.1270688 50.2820426)",,,,
38575810,,Kirchstraße,residential,False,True,99.795,"LINESTRING (6.1263056 50.2817744, 6.1265948 50.2814551, 6.1267667 50.2813321, 6.1268516 50.2812728, 6.1270595 50.2811261, 6.1271493 50.2810629)",,,,
151300663,,Heckingstraße,residential,True,False,145.184,"LINESTRING (6.1249857 50.2795907, 6.1251262 50.2795278, 6.1252631 50.2794717, 6.1253542 50.2794493, 6.1254571 50.2794335, 6.1256461 50.2794137, 6.1261162 50.2793721, 6.1263985 50.2793748, 6.1266165 50.2793887, 6.126794 50.2794463, 6.1269179 50.2794865)",,,,
97728134,,,residential,False,False,6.205,"LINESTRING (6.1247683 50.279423, 6.1247089 50.2793821)",,,,
355482122,,Am Südwall,residential,True,False,24.753999999999998,"LINESTRING (6.1247683 50.279423, 6.1248044 50.2794653, 6.1248518 50.2795012, 6.1249129 50.2795271, 6.1249501 50.2795457, 6.1249857 50.2795907)",,,,
64018892,,Ortstraße,residential,False,False,71.832,"LINESTRING (6.1246167 50.281082, 6.124509 50.2810729, 6.1243731 50.2810855, 6.1236154 50.2811527)",,,,
"[728330248, 151300674]",,Pulverstraße,residential,False,True,166.737,"LINESTRING (6.1246167 50.281082, 6.1246074 50.2809381, 6.1245825 50.2807037, 6.1245891 50.2804954, 6.1245837 50.2803789, 6.124581 50.2803543, 6.1245773 50.2801592, 6.1245955 50.2800986, 6.1246217 50.2799273, 6.1247449 50.279788, 6.1247956 50.279752, 6.1248293 50.2797209, 6.1248741 50.279713, 6.124909 50.2797019, 6.1249564 50.279674)",,,,
48386468,,Schwarzer Weg,residential,False,True,125.546,"LINESTRING (6.1303775 50.2792182, 6.1302905 50.2794888, 6.130243 50.2795848, 6.1300974 50.2798796, 6.1299257 50.2801881, 6.1298373 50.2802889)",,,,
303129301,N626,Prümer Straße,secondary,False,False,22.737000000000002,"LINESTRING (6.1303775 50.2792182, 6.1304635 50.2792277, 6.1306928 50.279253)",30,,2,
"[360625093, 303129300, 303129301]",N626,Prümer Straße,secondary,False,True,117.289,"LINESTRING (6.1303775 50.2792182, 6.1301345 50.2791894, 6.129863 50.2791593, 6.1293572 50.2791006, 6.128755 50.2790247)",30,,2,
54831860,,Untere Büchelstraße,residential,True,False,233.86499999999998,"LINESTRING (6.1241415 50.2788477, 6.1240366 50.2787552, 6.1236404 50.2784058, 6.1230856 50.2777042, 6.1228826 50.2773922, 6.122629 50.2771708, 6.12259 50.2771056, 6.1226046 50.2770168)",30,,,
360625147,,Umgasschen,residential,False,True,240.32799999999997,"LINESTRING (6.1241415 50.2788477, 6.1240839 50.2790457, 6.1240088 50.2793038, 6.1238897 50.2797132, 6.12384 50.279884, 6.1238035 50.2800096, 6.1237157 50.2803113, 6.1237106 50.2803287, 6.1236974 50.2803738, 6.1236804 50.2804323, 6.1235783 50.2807834, 6.1234948 50.2809683)",30,,,
486732416,,Untere Büchelstraße,residential,False,False,108.05799999999999,"LINESTRING (6.1241415 50.2788477, 6.1244859 50.2783915, 6.124773 50.2780857, 6.1248604 50.2779925)",30,,,
"[142280376, 342082523]",N62,Luxemburger Straße,secondary,False,False,193.68699999999998,"LINESTRING (6.1226046 50.2770168, 6.1242979 50.2777627, 6.1246123 50.2779012, 6.1248023 50.277978, 6.1248604 50.2779925)","['50', '30']",,2,
342082523,N62,Luxemburger Straße,secondary,False,True,92.798,"LINESTRING (6.1226046 50.2770168, 6.1223199 50.2768756, 6.1221373 50.276774, 6.1219724 50.2766514, 6.121679 50.276433)",50,,2,
303010048,,Rodter Straße,secondary,True,False,8.717,"LINESTRING (6.123241 50.2811146, 6.1232344 50.2810888, 6.1232421 50.2810632, 6.1232633 50.2810408)",,roundabout,,
360625100,N675,Rodter Straße,secondary,True,False,13.245999999999999,"LINESTRING (6.123241 50.2811146, 6.123176 50.2810906, 6.1230746 50.2810612)",,,,
360625086,,Ortstraße,residential,True,False,13.46,"LINESTRING (6.1234663 50.281082, 6.1235348 50.2811294, 6.1236154 50.2811527)",,,,
360625108,,Rodter Straße,secondary,True,False,8.091,"LINESTRING (6.1234663 50.281082, 6.1234641 50.2811062, 6.1234498 50.2811287, 6.1234249 50.281147)",,roundabout,,
360625106,,Rodter Straße,secondary,True,False,9.716999999999999,"LINESTRING (6.1232633 50.2810408, 6.1232919 50.2810257, 6.1233265 50.2810172, 6.1233577 50.2810157, 6.1233884 50.2810196)",,roundabout,,
131921368,N675,Rodter Straße,secondary,False,True,155.856,"LINESTRING (6.1230746 50.2810612, 6.1230094 50.2810523, 6.1229528 50.2810355, 6.1226394 50.2809543, 6.1225966 50.280943, 6.1224177 50.2808929, 6.1221947 50.2808305, 6.1218762 50.2807508, 6.1215656 50.2806993, 6.121276 50.2807064, 6.1209886 50.2807212)",,,,
360625102,N675,Rodter Straße,secondary,True,False,13.788,"LINESTRING (6.1230746 50.2810612, 6.1232245 50.2810367, 6.1232633 50.2810408)",,,,
312660149,,Alter Wiesenbacher Weg,residential,False,False,57.934999999999995,"LINESTRING (6.1309343 50.2787611, 6.1308669 50.2788144, 6.1306928 50.279253)",,,,
342082523,N62,Luxemburger Straße,secondary,False,False,92.798,"LINESTRING (6.121679 50.276433, 6.1219724 50.2766514, 6.1221373 50.276774, 6.1223199 50.2768756, 6.1226046 50.2770168)",50,,2,
302991750,N62,,secondary,True,False,9.107,"LINESTRING (6.1221884 50.2847199, 6.1221564 50.2847191, 6.1221258 50.2847129, 6.122099 50.2847017, 6.1220779 50.2846863)",50,roundabout,,
93774716,,Rodter Straße,residential,False,False,221.08800000000002,"LINESTRING (6.1211757 50.2787587, 6.1210887 50.2788774, 6.1211725 50.2797157, 6.1211803 50.279794, 6.1211803 50.2800766, 6.1210688 50.2804535, 6.1209886 50.2807212)",,,,
93774708,,Feltzstraße,residential,False,False,290.65299999999996,"LINESTRING (6.1271646 50.284588, 6.1275239 50.2833108, 6.1276138 50.2826761, 6.1275508 50.2825374, 6.1273213 50.2824993, 6.1267353 50.2824189)",,,,
151744800,N676,Aachener Straße,secondary,False,True,78.18299999999999,"LINESTRING (6.1271646 50.284588, 6.1267491 50.2843372, 6.1263521 50.284114)",50,,2,
355260896,,Alte Aachener Straße,residential,True,False,4.065,"LINESTRING (6.1263521 50.284114, 6.1263105 50.2841391)",,,,
38575812,N676,Aachener Straße,secondary,False,True,214.38299999999998,"LINESTRING (6.1263521 50.284114, 6.1262154 50.2840345, 6.126084 50.2839188, 6.1260351 50.2838406, 6.1259718 50.2837415, 6.1259106 50.2836359, 6.125796 50.2834931, 6.125571 50.2832915, 6.1252343 50.2830401, 6.1250946 50.2829359, 6.1248192 50.2827208, 6.1247478 50.28267, 6.1246846 50.2826325, 6.1245717 50.2825865)",50,,,
93774709,,von-Dhaem-Straße,residential,True,False,182.84099999999998,"LINESTRING (6.1263521 50.284114, 6.1265292 50.2839936, 6.1266192 50.2839324, 6.1267554 50.2837273, 6.1267714 50.2836369, 6.1267611 50.2835429, 6.1265659 50.2829946, 6.1265318 50.2828545, 6.1266188 50.282577)",,,,
151744800,N676,Aachener Straße,secondary,False,False,78.18299999999999,"LINESTRING (6.1263521 50.284114, 6.1267491 50.2843372, 6.1271646 50.284588)",50,,2,
360625105,,Rodter Straße,secondary,True,False,8.989,"LINESTRING (6.1233347 50.2811635, 6.1232947 50.281155, 6.123262 50.281138, 6.123241 50.2811146)",,roundabout,,
38152686,N62,Malmedyer Straße,secondary,False,True,29.904,"LINESTRING (6.1235799 50.2832384, 6.1233385 50.2834587)",50,,,
38152686,N62,Malmedyer Straße,secondary,False,False,91.878,"LINESTRING (6.1235799 50.2832384, 6.12364 50.2831808, 6.1239392 50.2829022, 6.1241765 50.2826777, 6.1242525 50.2826288, 6.124339 50.2825719)",50,,,
141240917,,An der Dell,residential,False,True,193.323,"LINESTRING (6.1235799 50.2832384, 6.1234396 50.2831861, 6.1233612 50.2831724, 6.1232766 50.2831878, 6.1230103 50.2833606, 6.1227637 50.2835145, 6.1227155 50.2835508, 6.1226346 50.283603, 6.1221251 50.2838269, 6.1215609 50.2840008, 6.121443 50.2840491, 6.1213667 50.2840804)",,,,
303010049,,Rodter Straße,secondary,True,False,6.811999999999999,"LINESTRING (6.1234249 50.281147, 6.1233825 50.2811613, 6.1233347 50.2811635)",,roundabout,,
360625099,N675,Rodter Straße,secondary,True,False,12.337,"LINESTRING (6.1234249 50.281147, 6.1234343 50.2811763, 6.1234383 50.2812573)",,,,
38152686,N62,Malmedyer Straße,secondary,False,False,95.485,"LINESTRING (6.1225824 50.284166, 6.1226663 50.2840636, 6.122805 50.2839422, 6.1228853 50.2838908, 6.1232685 50.2835222, 6.1233385 50.2834587)",50,,,
38152686,N62,Malmedyer Straße,secondary,False,True,52.859,"LINESTRING (6.1225824 50.284166, 6.1222926 50.284446, 6.1222773 50.2844608, 6.1221908 50.2845695)",50,,,
93774713,,Malmedyer Straße,unclassified,False,False,38.714999999999996,"LINESTRING (6.1225824 50.284166, 6.1227592 50.2842474, 6.1229842 50.2843344, 6.1230389 50.2843556)",,,,
361049526,N646,Wiesenbachstraße,secondary,True,False,22.607,"LINESTRING (6.1283555 50.2788185, 6.1286264 50.2787119)",50,,,
38152679,N626,An den Linden,secondary,False,True,17.528,"LINESTRING (6.1281341 50.2789234, 6.128369 50.2789715)",50,,2,
361049463,N626,An den Linden,secondary,True,False,41.978,"LINESTRING (6.1281341 50.2789234, 6.1277894 50.278875, 6.1277093 50.2788729, 6.1276192 50.2788757, 6.127552 50.278872)",50,,,
361049461,N626,An den Linden,secondary,True,False,12.216,"LINESTRING (6.1279851 50.2788686, 6.1281341 50.2789234)",50,,1,
93784440,,Wiesenbachstraße,secondary_link,True,False,27.084,"LINESTRING (6.1279851 50.2788686, 6.1281212 50.2788634, 6.1282319 50.2788455, 6.1283555 50.2788185)",50,,,
94683438,,Ascheider Wall,residential,False,False,179.025,"LINESTRING (6.1271907 50.2791739, 6.1272867 50.2792214, 6.1273516 50.2792667, 6.1281845 50.2801076, 6.1284489 50.2805524)",,,,
728330250,N62,Hauptstraße,secondary,False,False,39.804,"LINESTRING (6.1271907 50.2791739, 6.1271343 50.2792353, 6.1271 50.2792728, 6.1269179 50.2794865)",50,,,
728330250,N62,Hauptstraße,secondary,False,True,19.589,"LINESTRING (6.1271907 50.2791739, 6.127287 50.279064, 6.1273254 50.2790202)",50,,,
93774709,,von-Dhaem-Straße,residential,True,False,19.431,"LINESTRING (6.1266188 50.282577, 6.1267353 50.2824189)",,,,
355482118,,Hinterscheiderwall,residential,True,False,91.936,"LINESTRING (6.125403 50.2823067, 6.1256208 50.2823898, 6.1258679 50.2824346, 6.1262735 50.2825073, 6.1266188 50.282577)",,,,
360625093,N626,Prümer Straße,secondary,False,True,15.182,"LINESTRING (6.128755 50.2790247, 6.1285457 50.2789973)",30,,2,
355623924,,Gartenweg,residential,False,True,119.232,"LINESTRING (6.128755 50.2790247, 6.1286721 50.2792652, 6.128662 50.2793598, 6.1286839 50.2794365, 6.1287595 50.2794995, 6.1292464 50.2798032, 6.1293163 50.2798468, 6.1293673 50.2798874, 6.1293872 50.2799084)",,,,
"[303129301, 303129300, 360625093]",N626,Prümer Straße,secondary,False,False,117.289,"LINESTRING (6.128755 50.2790247, 6.1293572 50.2791006, 6.129863 50.2791593, 6.1301345 50.2791894, 6.1303775 50.2792182)",30,,2,
355623924,,Gartenweg,residential,False,False,119.232,"LINESTRING (6.1293872 50.2799084, 6.1293673 50.2798874, 6.1293163 50.2798468, 6.1292464 50.2798032, 6.1287595 50.2794995, 6.1286839 50.2794365, 6.128662 50.2793598, 6.1286721 50.2792652, 6.128755 50.2790247)",,,,
97728134,,,residential,False,True,6.205,"LINESTRING (6.1247089 50.2793821, 6.1247683 50.279423)",,,,
302991711,N62,Luxemburger Straße,secondary,False,True,13.081,"LINESTRING (6.1271258 50.2786225, 6.1270668 50.2785726, 6.1270018 50.2785364)",50,,,
361049484,N62,Luxemburger Straße,secondary,True,False,16.262,"LINESTRING (6.1271258 50.2786225, 6.1272618 50.2786744, 6.1273263 50.2786925)",50,,1,
93771461,,Klosterstraße,residential,True,False,13.93,"LINESTRING (6.1273468 50.2786841, 6.1273346 50.2786092, 6.1273251 50.2785596)",,,,
302832322,N62,An den Linden,secondary,True,False,8.125,"LINESTRING (6.1273468 50.2786841, 6.1273652 50.2786765, 6.1274091 50.2786674, 6.1274553 50.2786657)",50,roundabout,,
302832332,,Klosterstraße,residential,False,False,19.109,"LINESTRING (6.1273251 50.2785596, 6.1271967 50.2784086)",,,,
302832330,,Klosterstraße,residential,True,False,15.009,"LINESTRING (6.1273251 50.2785596, 6.1274221 50.2786341, 6.1274553 50.2786657)",,,,
361049462,N62,An den Linden,secondary,True,False,6.135,"LINESTRING (6.127552 50.278872, 6.1275148 50.278886, 6.1274735 50.278894)",50,roundabout,,
38152678,N62,Hauptstraße,secondary,True,False,19.481,"LINESTRING (6.1245717 50.2825865, 6.1245372 50.2826056, 6.1244949 50.2826167, 6.1244493 50.2826186, 6.1244052 50.2826111, 6.1243671 50.282595, 6.124339 50.2825719)",50,roundabout,,
