osmid,highway,oneway,reversed,length,geometry,name,bridge,lanes,ref,maxspeed,junction,access,tunnel
304006770,secondary,True,False,296.61999999999995,"LINESTRING (5.0683196 49.7924847, 5.0686911 49.7927826, 5.0691188 49.7929969, 5.069228 49.7930418, 5.0693486 49.7930913, 5.0696904 49.7932318, 5.0697644 49.7932801, 5.0701285 49.7935176, 5.0702503 49.7936455, 5.0702651 49.7936806, 5.0703558 49.7938959, 5.070459 49.7941598, 5.0706446 49.7945564)",Rue du Collège,,,N828,,,,
34397203,secondary,True,False,10.855,"LINESTRING (5.0707843 49.7946741, 5.0708897 49.7947441)",,,,N828,,,,
173026902,secondary,True,False,15.921,"LINESTRING (5.0707843 49.7946741, 5.0707671 49.7947005, 5.0707386 49.7947224, 5.0707011 49.7947378, 5.0706583 49.7947453, 5.070614 49.7947441)",Place Saint-Arnould,,,,,roundabout,,
34397198,residential,False,False,10.359,"LINESTRING (5.067225 49.7915772, 5.067365 49.7915998)",Rue de la Poste,,,,,,,
"[353074111, 34397199]",secondary,True,False,127.919,"LINESTRING (5.067225 49.7915772, 5.0679298 49.7921447, 5.0680914 49.7922895, 5.0683196 49.7924847)",Rue du Collège,,,N828,,,,
34397207,residential,True,False,33.185,"LINESTRING (5.0682606 49.7921887, 5.0683196 49.7924847)",Rue de la Poste,,,,,,permissive,
"[304006779, 34397204]",residential,False,False,48.303,"LINESTRING (5.0682606 49.7921887, 5.068255 49.7921723, 5.0681725 49.7917581)",Rue de la Poste,,,,,,,
34397202,residential,True,False,29.228,"LINESTRING (5.0656788 49.7922172, 5.0660123 49.7920664)",Rue du Glacis,,,,30,,,
222420446,residential,True,False,118.797,"LINESTRING (5.0656788 49.7922172, 5.0662797 49.7926432, 5.0665104 49.7928388, 5.0667166 49.7930461)",Rue du Moulin,,,,30,,,
34397198,residential,False,True,60.579,"LINESTRING (5.0681725 49.7917581, 5.067365 49.7915998)",Rue de la Poste,,,,,,,
"[304006779, 34397204]",residential,False,True,48.303,"LINESTRING (5.0681725 49.7917581, 5.068255 49.7921723, 5.0682606 49.7921887)",Rue de la Poste,,,,,,,
304006786,residential,False,False,86.054,"LINESTRING (5.0681725 49.7917581, 5.0681298 49.7913929, 5.0681162 49.7913125, 5.0680809 49.7912465, 5.0679814 49.7911504, 5.0678448 49.7910399)",Rue de la Station,,,,,,,
48737138,secondary,False,False,14.777,"LINESTRING (5.0653101 49.7913211, 5.0655113 49.791293)",,,,N828,,,,
34397190,secondary,False,True,27.814,"LINESTRING (5.0653101 49.7913211, 5.065261 49.7913156, 5.0649333 49.7912631)",Porte de France,,,N828,,,,
353074109,secondary,False,True,22.677,"LINESTRING (5.0649333 49.7912631, 5.0647351 49.7914219)",Porte de France,,,,,,,
34397190,secondary,False,False,27.814,"LINESTRING (5.0649333 49.7912631, 5.065261 49.7913156, 5.0653101 49.7913211)",Porte de France,,,N828,,,,
"[34397200, 34397185, 34397193]",secondary,False,False,122.252,"LINESTRING (5.0632699 49.7919646, 5.063448 49.7919454, 5.0635661 49.7919022, 5.0645249 49.7914926, 5.0647351 49.7914219)",Porte de France,,,N810,,,,yes
"[25393737, 549707162]",residential,False,True,320.61,"LINESTRING (5.0632699 49.7919646, 5.06333 49.7920662, 5.0636107 49.7923104, 5.0638698 49.7925297, 5.0642572 49.7927816, 5.0646164 49.7930204, 5.0648218 49.7932103, 5.0649745 49.7934534, 5.0650177 49.7935284, 5.0650868 49.7936498, 5.0652041 49.7940912, 5.0652511 49.7942933, 5.0652729 49.794444)",Boulevard Vauban,,,,,,,
322581902,residential,True,False,30.059,"LINESTRING (5.0660839 49.7972184, 5.0664945 49.7971652)",Place des Champs Prévost,,,,,,,
40384324,residential,False,False,28.561999999999998,"LINESTRING (5.0660839 49.7972184, 5.0661638 49.7972614, 5.066396 49.7973777)",Boulevard Vauban,,,,,,,
40384324,residential,False,True,307.63300000000004,"LINESTRING (5.0660839 49.7972184, 5.0659483 49.7971321, 5.0657502 49.796981, 5.0656158 49.7968381, 5.0655285 49.7966333, 5.0653807 49.7953304, 5.0653041 49.7946908, 5.06529 49.7945729)",Boulevard Vauban,,,,,,,
984085949,residential,False,True,14.386,"LINESTRING (5.06529 49.7945729, 5.0652729 49.794444)",Boulevard Vauban,,,,,,,
40384324,residential,False,False,307.63300000000004,"LINESTRING (5.06529 49.7945729, 5.0653041 49.7946908, 5.0653807 49.7953304, 5.0655285 49.7966333, 5.0656158 49.7968381, 5.0657502 49.796981, 5.0659483 49.7971321, 5.0660839 49.7972184)",Boulevard Vauban,,,,,,,
40384324,residential,False,True,41.468,"LINESTRING (5.0669074 49.7975508, 5.0667053 49.7974891, 5.066396 49.7973777)",Boulevard Vauban,,,,,,,
"[376167730, 304006787, 958652557, 376167733]",residential,False,False,159.929,"LINESTRING (5.0669074 49.7975508, 5.067024 49.7975753, 5.0671922 49.7976056, 5.0672737 49.7976172, 5.0676382 49.7976486, 5.0678607 49.7976493, 5.0680693 49.7976434, 5.0682835 49.7976213, 5.0685602 49.797565, 5.0687122 49.7975232, 5.0689248 49.7974565, 5.069042 49.7974073)",Boulevard Vauban,,,,30,,,building_passage
304006788,residential,True,False,43.642999999999994,"LINESTRING (5.0669074 49.7975508, 5.0670278 49.7975133, 5.0671671 49.7974506, 5.0672032 49.7974197, 5.0672287 49.7973561, 5.0672473 49.7972647)",Place des Champs Prévost,,,,,,,
173026903,secondary,True,False,10.427,"LINESTRING (5.070614 49.7947441, 5.0705795 49.7947369, 5.0705488 49.7947244, 5.0705238 49.7947074, 5.070506 49.7946869)",Place Saint-Arnould,,,,,roundabout,,
48737135,residential,False,False,229.032,"LINESTRING (5.0708897 49.7947441, 5.0710219 49.7948371, 5.0711879 49.7949584, 5.0715611 49.7953084, 5.0716619 49.795361, 5.0717301 49.7953978, 5.0720439 49.7955483, 5.0722147 49.7956199, 5.0725082 49.7957621, 5.0727896 49.7959043, 5.0730993 49.7960628, 5.0732241 49.7961207)",Voie Jocquée,,,,,,,
224735346,secondary,True,False,103.13300000000001,"LINESTRING (5.0708897 49.7947441, 5.071114 49.7952188, 5.0711802 49.7953637, 5.0712691 49.795548, 5.0713295 49.7956259)",Rue de la Maladrerie,,,N828,,,,
48737139,secondary,True,False,16.491,"LINESTRING (5.0713295 49.7956259, 5.0713377 49.7956888, 5.0713298 49.795721, 5.0712864 49.7957655)",,,,N828,,,,
224735346,secondary,True,False,32.734,"LINESTRING (5.0713295 49.7956259, 5.071442 49.7957139, 5.0716576 49.7958285)",Rue de la Maladrerie,,,N828,,,,
744308421,secondary,True,False,12.814,"LINESTRING (5.0712864 49.7957655, 5.0712177 49.7957793, 5.0711121 49.79577)",Quai de la Maladrerie,,,N828,,,,
100010084,residential,False,False,146.119,"LINESTRING (5.0711121 49.79577, 5.0710983 49.7958911, 5.0710916 49.7961407, 5.0710876 49.7963173, 5.071046 49.7964939, 5.0710071 49.7966151, 5.0709575 49.7967372, 5.070708 49.7970341)",Quai de la Tannerie,,,,,,,
162188717,secondary,True,False,120.861,"LINESTRING (5.0711121 49.79577, 5.071066 49.7957445, 5.071028 49.7957191, 5.0708489 49.7952696, 5.0706899 49.7948826, 5.0706508 49.7947869, 5.070614 49.7947441)",Quai de la Maladrerie,,,N828,,,,
"[48737136, 744308421]",secondary,True,False,27.747,"LINESTRING (5.0716576 49.7958285, 5.0715418 49.7957973, 5.0714115 49.7957737, 5.0712864 49.7957655)",Quai de la Maladrerie,,,N828,,,,
223182822,secondary,False,True,24.389000000000003,"LINESTRING (5.0716576 49.7958285, 5.0716721 49.7958364, 5.071918 49.7959694)",Rue de l'Ange Gardien,,,N828,,,,
48737513,residential,False,False,79.96499999999999,"LINESTRING (5.0668837 49.7955185, 5.0668045 49.7956071, 5.0667661 49.7956883, 5.0667526 49.7957606, 5.0667231 49.795848, 5.0666312 49.7961523, 5.0666303 49.7961836, 5.0666327 49.7962119)",Rue Saint-Nicolas,,,,,,,
1164799139,living_street,False,True,14.042,"LINESTRING (5.0668837 49.7955185, 5.0669154 49.7954378, 5.0669179 49.7953948)",Rue Saint-Nicolas,,,,,,,
"[185647240, 622390316]",living_street,True,False,89.389,"LINESTRING (5.0681144 49.7955718, 5.0679141 49.7955499, 5.0678023 49.795544, 5.0676905 49.7955443, 5.0675659 49.7955529, 5.0672418 49.7955713, 5.0670442 49.7955464, 5.0668837 49.7955185)",Rue du Brutz,,,,,,,
"[1164799137, 322603605, 185647238]","['living_street', 'residential']",False,False,74.6,"LINESTRING (5.0681144 49.7955718, 5.0681842 49.7953741, 5.0682724 49.7951245, 5.0683176 49.7949144)","['Place Ducale', ""Rue de l'Hôtel de Ville""]",,,,,,,
48737516,residential,False,True,27.357,"LINESTRING (5.0685561 49.7949128, 5.0686731 49.7949268, 5.0687986 49.7949467, 5.0689165 49.7949863)",Rue des Augustins,,,,,,,
322581897,residential,True,False,86.30699999999999,"LINESTRING (5.0685561 49.7949128, 5.0682932 49.7953913, 5.0683775 49.7954792, 5.0684481 49.7955248, 5.0684014 49.7956208)",Rue de la Prison,,,,,,,
"[1164799138, 48737514, 622390320, 322603598]","['residential', 'living_street']",False,False,115.631,"LINESTRING (5.0683176 49.7949144, 5.0681297 49.7950329, 5.0680396 49.7950761, 5.0676373 49.7952226, 5.0673971 49.7953086, 5.0672952 49.7953373, 5.0672146 49.7953549, 5.0670105 49.7953847, 5.0669179 49.7953948)","['Place Ducale', 'Rue du Nord']",,,,,,,
"[1164799137, 322603605, 185647238]","['residential', 'living_street']",False,True,74.6,"LINESTRING (5.0683176 49.7949144, 5.0682724 49.7951245, 5.0681842 49.7953741, 5.0681144 49.7955718)","['Place Ducale', ""Rue de l'Hôtel de Ville""]",,,,,,,
322581904,living_street,False,False,10.518,"LINESTRING (5.0689165 49.7949863, 5.0690285 49.7949253)",Rue des Petits Escaliers,,,,,,,
48737516,residential,False,False,27.357,"LINESTRING (5.0689165 49.7949863, 5.0687986 49.7949467, 5.0686731 49.7949268, 5.0685561 49.7949128)",Rue des Augustins,,,,,,,
48737517,living_street,False,False,33.985,"LINESTRING (5.0695718 49.7954058, 5.0700341 49.7953398)",Rue de l'Abreuvoir,,,,,,,
622390303,living_street,True,False,31.891,"LINESTRING (5.0695718 49.7954058, 5.069569 49.7955844, 5.0695093 49.7956855)",Grand-Rue,,,,,,,
48737517,living_street,False,True,33.985,"LINESTRING (5.0700341 49.7953398, 5.0695718 49.7954058)",Rue de l'Abreuvoir,,,,,,,
322581899,residential,False,True,40.08,"LINESTRING (5.0700341 49.7953398, 5.0701749 49.7956886)",Boulevard Heynen,,,,30,,,
322581899,residential,False,False,47.126,"LINESTRING (5.0700341 49.7953398, 5.0699997 49.7952559, 5.0698858 49.7950138, 5.0697775 49.7949672)",Boulevard Heynen,,,,30,,,
48737513,residential,False,False,75.842,"LINESTRING (5.0666327 49.7962119, 5.0666811 49.7963843, 5.0667308 49.7964938, 5.0669019 49.7968707)",Rue Saint-Nicolas,,,,,,,
48737513,residential,False,True,79.96499999999999,"LINESTRING (5.0666327 49.7962119, 5.0666303 49.7961836, 5.0666312 49.7961523, 5.0667231 49.795848, 5.0667526 49.7957606, 5.0667661 49.7956883, 5.0668045 49.7956071, 5.0668837 49.7955185)",Rue Saint-Nicolas,,,,,,,
48737520,residential,False,True,77.985,"LINESTRING (5.0666327 49.7962119, 5.0674118 49.7963566, 5.0676844 49.7963836)",Rue Neuve,,,,,,,
322581901,residential,False,False,43.903,"LINESTRING (5.0669019 49.7968707, 5.0664945 49.7971652)",Place des Champs Prévost,,,,,,,
48737513,residential,False,True,75.842,"LINESTRING (5.0669019 49.7968707, 5.0667308 49.7964938, 5.0666811 49.7963843, 5.0666327 49.7962119)",Rue Saint-Nicolas,,,,,,,
48737519,residential,False,False,78.07,"LINESTRING (5.0669019 49.7968707, 5.0674681 49.7965039, 5.0676844 49.7963836)",Rue Georges Lorand,,,,,,,
304006769,residential,False,True,52.06,"LINESTRING (5.0669019 49.7968707, 5.0671787 49.7972536, 5.0672473 49.7972647)",Place des Champs Prévost,,,,,,,
40384324,residential,False,False,41.468,"LINESTRING (5.066396 49.7973777, 5.0667053 49.7974891, 5.0669074 49.7975508)",Boulevard Vauban,,,,,,,
40384324,residential,False,True,28.561999999999998,"LINESTRING (5.066396 49.7973777, 5.0661638 49.7972614, 5.0660839 49.7972184)",Boulevard Vauban,,,,,,,
48737512,residential,False,True,64.987,"LINESTRING (5.0685021 49.7961616, 5.0685774 49.7961814, 5.068925 49.7962322, 5.0690146 49.7962409, 5.0691022 49.7962389, 5.0693858 49.7962762)",Rue de l'Hospice,,,,,,,
48737519,residential,False,False,55.517,"LINESTRING (5.0685021 49.7961616, 5.0685392 49.7961359, 5.0685819 49.7960906, 5.0686763 49.7958471, 5.068718 49.795748, 5.0687347 49.7956916)",Rue Georges Lorand,,,,,,,
48737519,residential,False,True,63.71,"LINESTRING (5.0685021 49.7961616, 5.0683929 49.7961844, 5.0680066 49.7962942, 5.0678877 49.796328, 5.0677558 49.7963629, 5.0676844 49.7963836)",Rue Georges Lorand,,,,,,,
185647240,living_street,True,False,25.186,"LINESTRING (5.0687347 49.7956916, 5.0684014 49.7956208)",Rue du Brutz,,,,,,,
48737519,residential,False,True,55.517,"LINESTRING (5.0687347 49.7956916, 5.068718 49.795748, 5.0686763 49.7958471, 5.0685819 49.7960906, 5.0685392 49.7961359, 5.0685021 49.7961616)",Rue Georges Lorand,,,,,,,
185647251,living_street,True,False,79.572,"LINESTRING (5.0687347 49.7956916, 5.0687756 49.7955328, 5.0688204 49.7953937, 5.0689059 49.7950872, 5.0689165 49.7949863)",Rue des Augustins,,,,,,,
48737512,residential,False,False,64.987,"LINESTRING (5.0693858 49.7962762, 5.0691022 49.7962389, 5.0690146 49.7962409, 5.068925 49.7962322, 5.0685774 49.7961814, 5.0685021 49.7961616)",Rue de l'Hospice,,,,,,,
48737512,residential,False,True,52.355,"LINESTRING (5.0693858 49.7962762, 5.0695198 49.7963144, 5.0697543 49.7963662, 5.0700713 49.7964363)",Rue de l'Hospice,,,,,,,
48737521,living_street,True,False,2.121,"LINESTRING (5.0695093 49.7956855, 5.0695067 49.7957045)",Rue des Casernes,,,,,,,
185647249,living_street,True,False,56.431,"LINESTRING (5.0695093 49.7956855, 5.0692661 49.7957231, 5.0691012 49.7957274, 5.0689919 49.7957219, 5.0687347 49.7956916)",Rue des Augustins,,,,,,,
48737519,residential,False,False,63.709999999999994,"LINESTRING (5.0676844 49.7963836, 5.0677558 49.7963629, 5.0678877 49.796328, 5.0680066 49.7962942, 5.0683929 49.7961844, 5.0685021 49.7961616)",Rue Georges Lorand,,,,,,,
48737519,residential,False,True,78.07,"LINESTRING (5.0676844 49.7963836, 5.0674681 49.7965039, 5.0669019 49.7968707)",Rue Georges Lorand,,,,,,,
48737520,residential,False,False,77.985,"LINESTRING (5.0676844 49.7963836, 5.0674118 49.7963566, 5.0666327 49.7962119)",Rue Neuve,,,,,,,
48737512,residential,False,False,52.35499999999999,"LINESTRING (5.0700713 49.7964363, 5.0697543 49.7963662, 5.0695198 49.7963144, 5.0693858 49.7962762)",Rue de l'Hospice,,,,,,,
"[376167731, 376167732, 304006789]",residential,False,True,133.385,"LINESTRING (5.0700713 49.7964363, 5.0700276 49.7965056, 5.0699434 49.7966393, 5.0698638 49.7967514, 5.069768 49.7968599, 5.0695732 49.7970609, 5.0695431 49.797092, 5.0693811 49.7972463, 5.0693307 49.7972754, 5.0691813 49.7973398, 5.069042 49.7974073)",Boulevard Vauban,,,,30,,,building_passage
"[759918115, 322581899]",residential,False,False,84.262,"LINESTRING (5.0700713 49.7964363, 5.0701248 49.796304, 5.0701608 49.7961555, 5.070206 49.7959687, 5.0702105 49.7958587, 5.0701749 49.7956886)",Boulevard Heynen,,,,30,,,
322581899,residential,False,False,40.08,"LINESTRING (5.0701749 49.7956886, 5.0700341 49.7953398)",Boulevard Heynen,,,,30,,,
185647241,living_street,False,True,48.604,"LINESTRING (5.0701749 49.7956886, 5.0698163 49.7957276, 5.0697088 49.79573, 5.0695067 49.7957045)",Rue du Lavoir,,,,20,,,
"[759918115, 322581899]",residential,False,True,84.262,"LINESTRING (5.0701749 49.7956886, 5.0702105 49.7958587, 5.070206 49.7959687, 5.0701608 49.7961555, 5.0701248 49.796304, 5.0700713 49.7964363)",Boulevard Heynen,,,,30,,,
197625991,secondary,True,False,16.416,"LINESTRING (5.0706786 49.7945594, 5.070714 49.7945686, 5.0707444 49.7945834, 5.070768 49.7946027, 5.0707831 49.7946253, 5.0707886 49.7946496, 5.0707843 49.7946741)",Place Saint-Arnould,,,,,roundabout,,
74558593,unclassified,True,False,123.63799999999999,"LINESTRING (5.0698025 49.7910189, 5.0699559 49.7911916, 5.0701381 49.7914667, 5.0702687 49.7916611, 5.0703505 49.7918345, 5.0704559 49.7920442)",Rue des Hautes Voies,,,,,,,
"[224735348, 454478751]",unclassified,False,False,182.28999999999996,"LINESTRING (5.0698025 49.7910189, 5.0695451 49.7906441, 5.0695355 49.79058, 5.0695587 49.7905253, 5.0695957 49.7904846, 5.0696701 49.7904626, 5.0697558 49.7904553, 5.0699427 49.7904915, 5.0701037 49.7905662, 5.0703508 49.790751, 5.0704719 49.7908217, 5.0705593 49.7908673, 5.0706629 49.7909013, 5.0709353 49.7909994)","['Rue des Hautes Voies', 'Route du Christ']",,,,,,,
100010084,residential,False,True,146.119,"LINESTRING (5.070708 49.7970341, 5.0709575 49.7967372, 5.0710071 49.7966151, 5.071046 49.7964939, 5.0710876 49.7963173, 5.0710916 49.7961407, 5.0710983 49.7958911, 5.0711121 49.79577)",Quai de la Tannerie,,,,,,,
48737515,residential,True,False,129.22699999999998,"LINESTRING (5.0677657 49.7940182, 5.0679056 49.7940687, 5.0684893 49.7943853, 5.0685638 49.794442, 5.0686021 49.7944866, 5.0686373 49.7945422, 5.0686605 49.7946113, 5.068656 49.7946761, 5.0686328 49.7947501, 5.0685561 49.7949128)",Rue de la Prison,,,,,,,
"[549707513, 185647252]",residential,True,False,125.07399999999998,"LINESTRING (5.0677657 49.7940182, 5.0678461 49.7940904, 5.0683171 49.7943847, 5.0684969 49.794523, 5.0685253 49.7945781, 5.0685334 49.7946415, 5.0685141 49.7947041, 5.0684853 49.7947496, 5.068426 49.7948186, 5.0683176 49.7949144)",Rue du Petit,,,,,,,
100019358,residential,False,False,79.535,"LINESTRING (5.0641682 49.7908082, 5.0643226 49.7909959, 5.0645389 49.7912372, 5.0647351 49.7914219)",Vieille Route de France,,,,50,,,
222426128,residential,False,False,19.583,"LINESTRING (5.0667166 49.7930461, 5.0669439 49.7929487)",Rue de l'Imprimerie,,,,30,,,
"[549707515, 322581900]",residential,True,False,132.735,"LINESTRING (5.0667166 49.7930461, 5.0669687 49.7933458, 5.0672542 49.7936276, 5.0674035 49.793785, 5.0675973 49.7939292, 5.0677657 49.7940182)",Rue du Petit,,,,30,,,
353074109,secondary,False,False,22.677,"LINESTRING (5.0647351 49.7914219, 5.0649333 49.7912631)",Porte de France,,,,,,,
"[34397200, 34397193, 34397185]",secondary,False,True,122.252,"LINESTRING (5.0647351 49.7914219, 5.0645249 49.7914926, 5.0635661 49.7919022, 5.063448 49.7919454, 5.0632699 49.7919646)",Porte de France,,,N810,,,,yes
100019358,residential,False,True,79.535,"LINESTRING (5.0647351 49.7914219, 5.0645389 49.7912372, 5.0643226 49.7909959, 5.0641682 49.7908082)",Vieille Route de France,,,,50,,,
222420446,residential,True,False,111.678,"LINESTRING (5.0647351 49.7914219, 5.0649386 49.7916406, 5.065247 49.7918986, 5.0656788 49.7922172)",Rue du Moulin,,,,30,,,
224735350,secondary,True,False,24.667,"LINESTRING (5.0669967 49.7914114, 5.067225 49.7915772)",Rue du Collège,,,N828,,,,
74558593,unclassified,True,False,118.39599999999999,"LINESTRING (5.0707614 49.7934995, 5.0707858 49.7936922, 5.0707887 49.7939619, 5.0706786 49.7945594)",Rue des Hautes Voies,,,,,,,
"[224735362, 244427102]",residential,False,True,391.057,"LINESTRING (5.0707614 49.7934995, 5.0705228 49.7931644, 5.0700652 49.7924945, 5.0696885 49.7919669, 5.0696044 49.7918763, 5.0692806 49.7915899, 5.0680072 49.790488)",Allée de la Paroisse,,,,,,,
74558593,unclassified,True,False,163.473,"LINESTRING (5.0704559 49.7920442, 5.0705265 49.7922429, 5.0705869 49.7924715, 5.070662 49.792828, 5.0706938 49.7930112, 5.0707326 49.7932726, 5.0707614 49.7934995)",Rue des Hautes Voies,,,,,,,
"[129692630, 304006767]",residential,False,True,155.1,"LINESTRING (5.0672473 49.7972647, 5.0676604 49.7972023, 5.0679714 49.797162, 5.0687572 49.7970649, 5.0687921 49.7970696, 5.068819 49.7970847, 5.0688396 49.7971062, 5.0688704 49.7971518, 5.0689544 49.7972621, 5.069042 49.7974073)",Rue des Bastions,,,,30,,,
304006769,residential,False,False,52.06,"LINESTRING (5.0672473 49.7972647, 5.0671787 49.7972536, 5.0669019 49.7968707)",Place des Champs Prévost,,,,,,,
"[129692630, 304006767]",residential,False,False,155.1,"LINESTRING (5.069042 49.7974073, 5.0689544 49.7972621, 5.0688704 49.7971518, 5.0688396 49.7971062, 5.068819 49.7970847, 5.0687921 49.7970696, 5.0687572 49.7970649, 5.0679714 49.797162, 5.0676604 49.7972023, 5.0672473 49.7972647)",Rue des Bastions,,,,30,,,
