osmid,ref,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,bridge,access,tunnel
416466267,N30,Avenue de la Libération,primary,50,False,False,118.90099999999998,"LINESTRING (5.6734859 50.4766393, 5.672827 50.4766079, 5.6723943 50.4766065, 5.6721345 50.4766237, 5.6718114 50.4766493)",,,,
315390341,N30,Place Joseph Thiry,primary,50,True,False,21.942,"LINESTRING (5.6753062 50.4745459, 5.6753557 50.4747407)",,,,
151235056,N30,Place Joseph Thiry,primary,50,False,True,71.22900000000001,"LINESTRING (5.6753062 50.4745459, 5.6752788 50.4742179, 5.6752413 50.4739067)",,,,
481326515,,Rue de la Heid,residential,,False,False,50.704,"LINESTRING (5.6776461 50.4761232, 5.6776314 50.4764209, 5.6776371 50.476579)",,,,
890150592,,Rue Georges Piret,tertiary,,True,False,29.333,"LINESTRING (5.6736003 50.475353, 5.6734832 50.4753382, 5.6733223 50.4753195, 5.673264 50.4752934, 5.6732404 50.4752581)",,,,
890150593,,Rue Georges Piret,residential,,False,True,21.392000000000003,"LINESTRING (5.6736003 50.475353, 5.6735667 50.4754844, 5.6735552 50.4755432)",,,,
71582222,,Rue de l'Enseignement,residential,,True,False,83.839,"LINESTRING (5.6729776 50.4759933, 5.673203 50.4753627, 5.6732404 50.4752581)",,,,
"[76117712, 416466737, 27415965]",,"['Avenue de la Centenaire', ""Rue de l'Yser""]",residential,,True,False,232.37800000000001,"LINESTRING (5.6725001 50.4744011, 5.6721247 50.4750688, 5.6719369 50.475403, 5.6719015 50.4754659, 5.6718455 50.4755867, 5.6723199 50.4758043, 5.6727711 50.475953, 5.6729776 50.4759933)",,,,
788783882,N633,Avenue François Cornesse,secondary,50,False,False,69.307,"LINESTRING (5.6725001 50.4744011, 5.6732662 50.4745315, 5.673447 50.4745602)",,,,
171465772,,Rue des Soeurs,residential,30,False,False,15.179,"LINESTRING (5.6713939 50.473581, 5.6712496 50.47348)",,,,
71582214,,Rue Préfond,residential,,False,False,103.943,"LINESTRING (5.6731588 50.4725167, 5.6727848 50.4725168, 5.672019 50.4725, 5.6716906 50.4725049)",,,,
224325011,,Rue aux Deux Croix,tertiary,,False,False,189.95200000000003,"LINESTRING (5.6731588 50.4725167, 5.672875 50.4724467, 5.6726143 50.4723955, 5.6725495 50.4723592, 5.6725188 50.4723115, 5.6725108 50.4722364, 5.6725761 50.4721774, 5.6730655 50.4719559, 5.6731453 50.4719124, 5.6735112 50.4717177, 5.6736658 50.4715685, 5.6737522 50.4714229)",,,,
224325011,,Rue aux Deux Croix,tertiary,,False,True,43.021,"LINESTRING (5.6731588 50.4725167, 5.6734592 50.4726124, 5.673713 50.4726746)",,,,
437189413,N633,Avenue François Cornesse,secondary,50,True,False,105.219,"LINESTRING (5.673447 50.4745602, 5.673564 50.4745725, 5.673928 50.4746107, 5.6742175 50.4746252, 5.6746804 50.4746108, 5.6749226 50.4745853)",,,,
788783882,N633,Avenue François Cornesse,secondary,50,False,True,69.307,"LINESTRING (5.673447 50.4745602, 5.6732662 50.4745315, 5.6725001 50.4744011)",,,,
481375817,,Rue de l'Enseignement,tertiary,,True,False,79.261,"LINESTRING (5.6732404 50.4752581, 5.673233 50.4751983, 5.6732499 50.4751148, 5.6734261 50.474611, 5.673447 50.4745602)",,,,
323298131,,Rue Dierin Patar,residential,,False,True,32.77,"LINESTRING (5.6737069 50.4730491, 5.6738692 50.4730785, 5.6739809 50.4730751, 5.6740873 50.4730729, 5.6741578 50.473091)",,,destination,
"[437193874, 224325011, 224325010]",,Rue aux Deux Croix,tertiary,,False,False,78.86200000000001,"LINESTRING (5.6737069 50.4730491, 5.6738714 50.4730343, 5.6739334 50.4730248, 5.6739766 50.4730168, 5.6740131 50.4730023, 5.6740396 50.4729856, 5.6740709 50.4729502, 5.6740835 50.4727865, 5.6740783 50.4727634, 5.6740535 50.4727388, 5.6739637 50.4727197, 5.673713 50.4726746)",,yes,,
"[788427808, 106064581]",,Rue Dierin Patar,tertiary,,False,True,53.077999999999996,"LINESTRING (5.6737069 50.4730491, 5.6734901 50.4730508, 5.6733206 50.4730411, 5.6731472 50.4730313, 5.6729669 50.4730672)",,,,
"[788427808, 106064581]",,Rue Dierin Patar,tertiary,,False,False,53.077999999999996,"LINESTRING (5.6729669 50.4730672, 5.6731472 50.4730313, 5.6733206 50.4730411, 5.6734901 50.4730508, 5.6737069 50.4730491)",,,,
151235564,,Rue Alphonse Gilles,tertiary,,True,False,83.348,"LINESTRING (5.6729669 50.4730672, 5.6731863 50.47331, 5.6735986 50.4736993)",,,,
151235056,N30,Place Joseph Thiry,primary,50,False,False,71.22900000000001,"LINESTRING (5.6752413 50.4739067, 5.6752788 50.4742179, 5.6753062 50.4745459)",,,,
"[437193866, 727311631]",N30,Place Joseph Thiry,primary,50,False,True,29.944000000000003,"LINESTRING (5.6752413 50.4739067, 5.6752371 50.4738285, 5.6752335 50.4737325, 5.6752314 50.4736375)",,,,
438882269,,Rue Henri Orban,tertiary,,False,True,37.062,"LINESTRING (5.6752413 50.4739067, 5.6750369 50.4739088, 5.6749262 50.4739149, 5.6747188 50.4739263)",,,,
311259041,N30,Avenue de la Libération,primary,50,False,True,9.322,"LINESTRING (5.6716798 50.4766456, 5.6718114 50.4766493)",,,,
311259041,N30,Avenue de la Libération,primary,50,False,False,9.322,"LINESTRING (5.6718114 50.4766493, 5.6716798 50.4766456)",,,,
416466267,N30,Avenue de la Libération,primary,50,False,True,118.90100000000001,"LINESTRING (5.6718114 50.4766493, 5.6721345 50.4766237, 5.6723943 50.4766065, 5.672827 50.4766079, 5.6734859 50.4766393)",,,,
"[343734603, 343734604, 343734605]",,Rue Banal Bois,unclassified,,False,False,86.92099999999999,"LINESTRING (5.6792954 50.4739949, 5.6793491 50.4738718, 5.6793931 50.4737853, 5.6793911 50.4737509, 5.6791652 50.4736797, 5.6787633 50.4735779, 5.6786454 50.4735232)",,,,yes
481184127,N633,Avenue Louis Libert,secondary,50,False,True,172.575,"LINESTRING (5.6792954 50.4739949, 5.6791385 50.4739736, 5.6782825 50.4738455, 5.6779843 50.4738009, 5.677084 50.4736662, 5.6769187 50.4736483)",2,,,
71582214,,Rue Préfond,residential,,False,True,103.943,"LINESTRING (5.6716906 50.4725049, 5.672019 50.4725, 5.6727848 50.4725168, 5.6731588 50.4725167)",,,,
224325011,,Rue aux Deux Croix,tertiary,,False,True,189.952,"LINESTRING (5.6737522 50.4714229, 5.6736658 50.4715685, 5.6735112 50.4717177, 5.6731453 50.4719124, 5.6730655 50.4719559, 5.6725761 50.4721774, 5.6725108 50.4722364, 5.6725188 50.4723115, 5.6725495 50.4723592, 5.6726143 50.4723955, 5.672875 50.4724467, 5.6731588 50.4725167)",,,,
787869737,,Thier des Sotais,residential,,False,True,78.637,"LINESTRING (5.6737522 50.4714229, 5.6738581 50.4714586, 5.6738776 50.4716015, 5.6739878 50.4719507, 5.6739907 50.472082)",,,,
229441809,,Rue de Septroux,residential,,False,False,54.658,"LINESTRING (5.6702673 50.472997, 5.6710388 50.47302)",,,,
114975220,,Rue des Soeurs,residential,,False,True,88.077,"LINESTRING (5.6702673 50.472997, 5.6703724 50.4730724, 5.6711747 50.4734481, 5.6712496 50.47348)",,,,
416466733,,Rue Henri Orban,tertiary,,False,False,9.46,"LINESTRING (5.6735986 50.4736993, 5.6736516 50.4737774)",,,,
114975223,,Rue Henri Orban,residential,,False,False,81.673,"LINESTRING (5.6735986 50.4736993, 5.673652 50.473642, 5.6737564 50.4734404, 5.6738169 50.4733115, 5.6738448 50.4732581, 5.6739559 50.4731663, 5.6741578 50.473091)",,,destination,
114975224,,Avenue de la République Française,tertiary,,True,False,184.31900000000002,"LINESTRING (5.6735986 50.4736993, 5.6734405 50.4736779, 5.6733201 50.4736661, 5.671978 50.473524, 5.6719565 50.4735217, 5.6718289 50.4734797, 5.6717323 50.4734211, 5.6716668 50.4733494, 5.6716275 50.4732288, 5.6716291 50.4731718, 5.6716511 50.4730952, 5.6716884 50.4730187)",,,,
114975223,,Rue Henri Orban,residential,,False,True,81.67299999999999,"LINESTRING (5.6741578 50.473091, 5.6739559 50.4731663, 5.6738448 50.4732581, 5.6738169 50.4733115, 5.6737564 50.4734404, 5.673652 50.473642, 5.6735986 50.4736993)",,,destination,
323298131,,Rue Dierin Patar,residential,,False,False,32.769999999999996,"LINESTRING (5.6741578 50.473091, 5.6740873 50.4730729, 5.6739809 50.4730751, 5.6738692 50.4730785, 5.6737069 50.4730491)",,,destination,
323298131,,Rue Dierin Patar,residential,,False,True,107.49600000000001,"LINESTRING (5.6741578 50.473091, 5.6743027 50.4731236, 5.6744634 50.4731693, 5.6746495 50.4731995, 5.6749322 50.4732716, 5.6749888 50.4734735, 5.6750163 50.4735364, 5.675127 50.4735946, 5.6752314 50.4736375)",,,destination,
416466733,,Rue Henri Orban,tertiary,,False,True,9.46,"LINESTRING (5.6736516 50.4737774, 5.6735986 50.4736993)",,,,
151851778,,Rue des Soeurs,residential,30,True,False,162.343,"LINESTRING (5.6736516 50.4737774, 5.6735439 50.4738036, 5.6731758 50.4737761, 5.6719704 50.4736441, 5.6713939 50.473581)",,,,
416466733,,Rue Henri Orban,tertiary,,False,False,78.885,"LINESTRING (5.6736516 50.4737774, 5.6736822 50.4737883, 5.6739843 50.4738848, 5.6741586 50.4739158, 5.6743647 50.4739242, 5.6747188 50.4739263)",,,,
"[224180704, 224180877]",,Place Marcellis,tertiary,,True,False,90.647,"LINESTRING (5.6716884 50.4730187, 5.6721038 50.4730379, 5.6726076 50.4730519, 5.6727997 50.4730609, 5.6729669 50.4730672)",,,,
229441809,,Rue de Septroux,residential,,False,True,46.009,"LINESTRING (5.6716884 50.4730187, 5.6715455 50.4730258, 5.6710388 50.47302)",,,,
146794911,,Rue sur les Cours,residential,,True,False,74.73,"LINESTRING (5.6747188 50.4739263, 5.6747282 50.4739883, 5.6747684 50.4741334, 5.6748882 50.4744811, 5.6749226 50.4745853)",,,destination,
416466733,,Rue Henri Orban,tertiary,,False,True,78.88499999999999,"LINESTRING (5.6747188 50.4739263, 5.6743647 50.4739242, 5.6741586 50.4739158, 5.6739843 50.4738848, 5.6736822 50.4737883, 5.6736516 50.4737774)",,,,
438882269,,Rue Henri Orban,tertiary,,False,False,37.062,"LINESTRING (5.6747188 50.4739263, 5.6749262 50.4739149, 5.6750369 50.4739088, 5.6752413 50.4739067)",,,,
323298131,,Rue Dierin Patar,residential,,False,False,107.496,"LINESTRING (5.6752314 50.4736375, 5.675127 50.4735946, 5.6750163 50.4735364, 5.6749888 50.4734735, 5.6749322 50.4732716, 5.6746495 50.4731995, 5.6744634 50.4731693, 5.6743027 50.4731236, 5.6741578 50.473091)",,,destination,
"[11935357, 481184133]",N30,"['Rue Jean Wilmotte', 'Place Joseph Thiry']",primary,50,False,True,48.57,"LINESTRING (5.6752314 50.4736375, 5.6752373 50.4735937, 5.675283 50.4735586, 5.675376 50.4735338, 5.6755143 50.4735359, 5.6758198 50.4735513)",,,,
"[437193866, 727311631]",N30,Place Joseph Thiry,primary,50,False,False,29.944000000000003,"LINESTRING (5.6752314 50.4736375, 5.6752335 50.4737325, 5.6752371 50.4738285, 5.6752413 50.4739067)",,,,
438882268,N633,Avenue François Cornesse,secondary,50,True,False,27.497999999999998,"LINESTRING (5.6749226 50.4745853, 5.675149 50.4745616, 5.6753062 50.4745459)",,,,
361342362,N633,Rue Jean Wilmotte,secondary,50,False,True,9.403,"LINESTRING (5.6763946 50.4735814, 5.6762624 50.4735729)",3,,,
1053542116,N633,Avenue Louis Libert,secondary,50,False,False,37.828,"LINESTRING (5.6763946 50.4735814, 5.6769187 50.4736483)",3,,,
343747561,,Rue du Centre,residential,,False,True,55.457,"LINESTRING (5.6763946 50.4735814, 5.6764426 50.4735372, 5.6765303 50.4735048, 5.6766858 50.4734617, 5.6769556 50.4734316, 5.6771099 50.4734311)",,,,
"[481184136, 147191475, 171469957]",,"['Rue Saint-Pierre', ""Chemin de l'Abbaye""]",residential,,False,True,161.396,"LINESTRING (5.6753557 50.4747407, 5.6754561 50.474739, 5.6755864 50.474736, 5.6759296 50.4747186, 5.6761035 50.4747085, 5.676163 50.4746865, 5.6761946 50.4746238, 5.6762048 50.4745902, 5.6762528 50.4744322, 5.6762932 50.4742118, 5.6768764 50.4742677, 5.6768952 50.4741964)",,,,
315390341,N30,Place Joseph Thiry,primary,50,True,False,34.492999999999995,"LINESTRING (5.6753557 50.4747407, 5.6753619 50.4748962, 5.6753682 50.4750508)",,,,
171465772,,Rue des Soeurs,residential,30,False,True,53.281,"LINESTRING (5.6710388 50.47302, 5.6712496 50.47348)",,,,
229441809,,Rue de Septroux,residential,,False,True,54.658,"LINESTRING (5.6710388 50.47302, 5.6702673 50.472997)",,,,
229441809,,Rue de Septroux,residential,,False,False,46.009,"LINESTRING (5.6710388 50.47302, 5.6715455 50.4730258, 5.6716884 50.4730187)",,,,
171465772,,Rue des Soeurs,residential,30,False,False,53.281,"LINESTRING (5.6712496 50.47348, 5.6710388 50.47302)",,,,
171465772,,Rue des Soeurs,residential,30,False,True,15.179,"LINESTRING (5.6712496 50.47348, 5.6713939 50.473581)",,,,
114975220,,Rue des Soeurs,residential,,False,False,88.077,"LINESTRING (5.6712496 50.47348, 5.6711747 50.4734481, 5.6703724 50.4730724, 5.6702673 50.472997)",,,,
"[481184128, 727311621]",,Rue Gérardrie,residential,10,False,False,26.343,"LINESTRING (5.6760974 50.4730222, 5.6760869 50.4729517, 5.6760239 50.4729173, 5.675846 50.4729141)",,,,
361342362,N633,Rue Jean Wilmotte,secondary,50,False,False,9.403,"LINESTRING (5.6762624 50.4735729, 5.6763946 50.4735814)",3,,,
11937385,N633,Rue Jean Wilmotte,secondary,50,False,True,31.416,"LINESTRING (5.6762624 50.4735729, 5.6760476 50.4735607, 5.6758198 50.4735513)",3,,,
171469576,,Rue Gérardrie,residential,10,True,False,62.629999999999995,"LINESTRING (5.6762624 50.4735729, 5.6762677 50.4735052, 5.6761604 50.4732492, 5.6760974 50.4730222)",,,,
361342506,N30,Rue Nicolas Lambercy,primary,50,False,True,56.255,"LINESTRING (5.675846 50.4729141, 5.6758524 50.4724082)",,,,
361342506,N30,Rue Nicolas Lambercy,primary,50,False,False,70.891,"LINESTRING (5.675846 50.4729141, 5.675844 50.4730038, 5.6758319 50.4734395, 5.6758198 50.4735513)",,,,
"[481184128, 727311621]",,Rue Gérardrie,residential,10,False,True,26.343,"LINESTRING (5.675846 50.4729141, 5.6760239 50.4729173, 5.6760869 50.4729517, 5.6760974 50.4730222)",,,,
1059631950,,Rue du Rivage,tertiary,,True,False,10.494,"LINESTRING (5.6753794 50.4752324, 5.6752478 50.4751889)",,,,
"[232210272, 37602342, 76117702, 1105018507, 416466263, 416466265]",N30,Avenue de la Libération,primary,50,False,False,140.298,"LINESTRING (5.6753794 50.4752324, 5.6753833 50.4752571, 5.6754774 50.4757546, 5.6754815 50.4757761, 5.675486 50.4758343, 5.6754843 50.4758894, 5.6754565 50.4760084, 5.6754231 50.4760929, 5.6753847 50.4761568, 5.6753187 50.4762284, 5.6752277 50.4763058, 5.6750792 50.4764161)",2,yes,,
171469957,,Chemin de l'Abbaye,residential,,False,True,60.969,"LINESTRING (5.6768952 50.4741964, 5.6769187 50.4736483)",,,,
"[481184136, 147191475, 171469957]",,"['Rue Saint-Pierre', ""Chemin de l'Abbaye""]",residential,,False,False,161.39600000000002,"LINESTRING (5.6768952 50.4741964, 5.6768764 50.4742677, 5.6762932 50.4742118, 5.6762528 50.4744322, 5.6762048 50.4745902, 5.6761946 50.4746238, 5.676163 50.4746865, 5.6761035 50.4747085, 5.6759296 50.4747186, 5.6755864 50.474736, 5.6754561 50.474739, 5.6753557 50.4747407)",,,,
232210280,,Chemin de l'Abbaye,residential,,False,False,67.48599999999999,"LINESTRING (5.6768952 50.4741964, 5.6775993 50.4743025, 5.6777034 50.4742687, 5.6778166 50.4742687)",,,,
"[71583420, 416466735]",,"['Rue Georges Piret', 'Rue du Rivage']",residential,,True,False,72.36,"LINESTRING (5.6735552 50.4755432, 5.6735235 50.4756368, 5.6734956 50.4757189, 5.6734729 50.4757662, 5.6734555 50.4758025, 5.6733132 50.4759291, 5.6731913 50.4759765, 5.6729776 50.4759933)",,,,
890150593,,Rue Georges Piret,residential,,False,False,21.392000000000003,"LINESTRING (5.6735552 50.4755432, 5.6735667 50.4754844, 5.6736003 50.475353)",,,,
343734605,,Rue Banal Bois,unclassified,,False,True,26.474,"LINESTRING (5.6783249 50.4734004, 5.6786454 50.4735232)",,,,
343734605,,Rue Banal Bois,unclassified,,False,False,26.474,"LINESTRING (5.6786454 50.4735232, 5.6783249 50.4734004)",,,,
"[343734603, 343734604, 343734605]",,Rue Banal Bois,unclassified,,False,True,86.921,"LINESTRING (5.6786454 50.4735232, 5.6787633 50.4735779, 5.6791652 50.4736797, 5.6793911 50.4737509, 5.6793931 50.4737853, 5.6793491 50.4738718, 5.6792954 50.4739949)",,,,yes
343747559,,Rue Banal Bois,unclassified,,False,False,67.553,"LINESTRING (5.6786454 50.4735232, 5.678748 50.4735194, 5.6789121 50.4735361, 5.6792073 50.4735814, 5.6795621 50.4736714)",,,,
343747561,,Rue du Centre,residential,,False,False,55.45700000000001,"LINESTRING (5.6771099 50.4734311, 5.6769556 50.4734316, 5.6766858 50.4734617, 5.6765303 50.4735048, 5.6764426 50.4735372, 5.6763946 50.4735814)",,,,
343747559,,Rue Banal Bois,unclassified,,False,True,67.553,"LINESTRING (5.6795621 50.4736714, 5.6792073 50.4735814, 5.6789121 50.4735361, 5.678748 50.4735194, 5.6786454 50.4735232)",,,,
787869737,,Thier des Sotais,residential,,False,False,78.63699999999999,"LINESTRING (5.6739907 50.472082, 5.6739878 50.4719507, 5.6738776 50.4716015, 5.6738581 50.4714586, 5.6737522 50.4714229)",,,,
212161340,,Thier des Sotais,residential,,True,False,97.211,"LINESTRING (5.673713 50.4726746, 5.6738688 50.4726643, 5.6739748 50.4726769, 5.6741087 50.4726804, 5.6741402 50.4726615, 5.6741352 50.4726405, 5.6741275 50.4726084, 5.6740879 50.4725425, 5.6740161 50.4723883, 5.6739801 50.4722146, 5.6739907 50.472082)",,,,
224325011,,Rue aux Deux Croix,tertiary,,False,False,43.021,"LINESTRING (5.673713 50.4726746, 5.6734592 50.4726124, 5.6731588 50.4725167)",,,,
"[224325010, 224325011, 437193874]",,Rue aux Deux Croix,tertiary,,False,True,78.86200000000001,"LINESTRING (5.673713 50.4726746, 5.6739637 50.4727197, 5.6740535 50.4727388, 5.6740783 50.4727634, 5.6740835 50.4727865, 5.6740709 50.4729502, 5.6740396 50.4729856, 5.6740131 50.4730023, 5.6739766 50.4730168, 5.6739334 50.4730248, 5.6738714 50.4730343, 5.6737069 50.4730491)",,yes,,
232210280,,Chemin de l'Abbaye,residential,,False,True,67.48599999999999,"LINESTRING (5.6778166 50.4742687, 5.6777034 50.4742687, 5.6775993 50.4743025, 5.6768952 50.4741964)",,,,
1044471684,,Rue du Rivage,tertiary,,True,False,17.622,"LINESTRING (5.6753682 50.4750508, 5.6753192 50.4751205, 5.6752478 50.4751889)",,,,
1059631951,N30,Place Joseph Thiry,primary,50,True,False,20.276,"LINESTRING (5.6753682 50.4750508, 5.6753867 50.4751693, 5.6753794 50.4752324)",,,,
"[416466736, 437189415]",,Rue Georges Piret,tertiary,,True,False,121.356,"LINESTRING (5.6752478 50.4751889, 5.6751134 50.4752417, 5.6748933 50.4753259, 5.6743399 50.4753554, 5.6740702 50.4753746, 5.6739897 50.4753803, 5.6738285 50.4753762, 5.6736003 50.475353)",,,,
