osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,geometry,tunnel,access,junction,bridge
9065252,,,Rue de Renivaux,residential,,False,False,435.95599999999996,"LINESTRING (4.5732311 50.6653738, 4.573184 50.6653061, 4.5732204 50.6651903, 4.5732931 50.6650163, 4.5733952 50.6647451, 4.5735201 50.6644788, 4.573604 50.664312, 4.573698 50.6641452, 4.5739885 50.663759, 4.5740487 50.6636157, 4.5741266 50.6633875, 4.5742296 50.6631127, 4.5744155 50.6625966, 4.5745285 50.6621919, 4.5744764 50.6619437, 4.5743992 50.6616921, 4.574426 50.6616242, 4.5744419 50.6615953)",,destination,,
"[693005492, 9065383]",,,Avenue Reine Fabiola,tertiary,,False,False,504.46399999999994,"LINESTRING (4.5603497 50.6652346, 4.5603673 50.6653302, 4.56053 50.6656317, 4.5608551 50.6659717, 4.5608613 50.6659776, 4.5611026 50.6662062, 4.5613773 50.6664701, 4.5617064 50.6667861, 4.5618314 50.6669095, 4.5619688 50.6670328, 4.562213 50.6672545, 4.5622533 50.6672926, 4.5623119 50.6673536, 4.5624505 50.6674814, 4.5627015 50.667699, 4.5627676 50.6677504, 4.5628077 50.6677851, 4.5633318 50.6681236, 4.5636011 50.6682842, 4.5636498 50.6683094, 4.5638599 50.6684182, 4.5645278 50.6687292, 4.5646347 50.6687761)",,,,
"[1052207824, 349933639]",,,Avenue du Roi Albert,secondary,,False,False,78.297,"LINESTRING (4.5603497 50.6652346, 4.5605216 50.6652277, 4.5607819 50.665223, 4.5608641 50.665222, 4.5610149 50.6652201, 4.56146 50.6652147)",,,,
1197943231,2,N237,Avenue des Combattants,secondary,50,False,True,66.93900000000001,"LINESTRING (4.5636964 50.6612765, 4.5637889 50.6613813, 4.5638093 50.6614001, 4.5641574 50.6617655, 4.5641823 50.6617936)",,,,
28037185,,,Rue du Pont de la Dyle,unclassified,,False,False,74.32999999999998,"LINESTRING (4.5697197 50.6631141, 4.5696214 50.6631367, 4.5694629 50.6631754, 4.5693676 50.6632066, 4.5692762 50.6632607, 4.5691324 50.6633031, 4.5687651 50.6633848)",,,,
28060904,,,Rue du Monument,residential,,False,False,384.405,"LINESTRING (4.5697197 50.6631141, 4.5697775 50.6632238, 4.5699729 50.663583, 4.5705864 50.6646651, 4.5708182 50.6650934, 4.5708841 50.665244, 4.5709694 50.6657234, 4.5709928 50.6658206, 4.5710379 50.6659653, 4.5710779 50.6661014, 4.5711075 50.666223, 4.5711 50.6664357)",,,,
498238241,1,N232,Avenue Reine Astrid,secondary,,False,True,24.955,"LINESTRING (4.5693175 50.666592, 4.569669 50.666565)",,,,
28060845,,,Place des Déportés,residential,,False,False,23.209,"LINESTRING (4.5693175 50.666592, 4.5693309 50.6666129, 4.5694417 50.6667853)",,,,
234840783,1,N232,Avenue Reine Astrid,secondary,,False,True,98.07199999999999,"LINESTRING (4.5693175 50.666592, 4.5691662 50.6665728, 4.5687912 50.6665449, 4.5685872 50.6665199, 4.5681932 50.6664999, 4.5681897 50.6664999, 4.5680624 50.6664996, 4.5679381 50.6665118)",,,,
28060845,,,Place des Déportés,residential,,False,True,23.209,"LINESTRING (4.5694417 50.6667853, 4.5693309 50.6666129, 4.5693175 50.666592)",,,,
251681497,,,Rue Lucas,residential,,True,False,216.32799999999997,"LINESTRING (4.5694417 50.6667853, 4.5695151 50.6670448, 4.5695234 50.6674009, 4.5695197 50.6676718, 4.5695019 50.6677962, 4.5693554 50.6680322, 4.5691205 50.668424, 4.5690798 50.6684593, 4.5690322 50.6684933, 4.5689617 50.668513, 4.568894 50.6685259, 4.5687807 50.6685451)",,destination,,
33635946,2,N237,Avenue des Combattants,secondary,50,False,True,90.785,"LINESTRING (4.5687807 50.6685451, 4.5688035 50.6686018, 4.569027 50.6691686, 4.5690942 50.669337)",,,,
341994620,2,N237,Avenue des Combattants,secondary,50,False,False,233.786,"LINESTRING (4.5687807 50.6685451, 4.567981 50.6666445, 4.5679381 50.6665118)",,,,
34568121,,,Rue du Moulin,residential,,False,True,117.527,"LINESTRING (4.5684874 50.6653192, 4.5684019 50.665323, 4.568327 50.6653346, 4.5677149 50.6655341, 4.5671882 50.6657231, 4.567098 50.6657555, 4.5670003 50.6657839)",,,,
"[132729193, 45731929]",,,"['Avenue du Douaire', 'Boulevard Martin']",residential,20,False,"[False, True]",57.028,"LINESTRING (4.5684874 50.6653192, 4.5684078 50.6652947, 4.5683522 50.6652648, 4.5680777 50.6649743, 4.568047 50.6649501, 4.5680236 50.664912)",,,,
498238244,,,Rue du Moulin,residential,,False,False,118.343,"LINESTRING (4.5684874 50.6653192, 4.5686407 50.6652909, 4.5690912 50.6651104, 4.5691879 50.6650619, 4.5693071 50.6649579, 4.5694545 50.6648141, 4.5694743 50.6647456, 4.5694468 50.6646873, 4.5693258 50.6645995)",,,,
28060904,,,Rue du Monument,residential,,False,True,384.40500000000003,"LINESTRING (4.5711 50.6664357, 4.5711075 50.666223, 4.5710779 50.6661014, 4.5710379 50.6659653, 4.5709928 50.6658206, 4.5709694 50.6657234, 4.5708841 50.665244, 4.5708182 50.6650934, 4.5705864 50.6646651, 4.5699729 50.663583, 4.5697775 50.6632238, 4.5697197 50.6631141)",,,,
132726843,1,,Rue du Monument,residential,,True,False,32.469,"LINESTRING (4.5711 50.6664357, 4.5711007 50.6665182, 4.5710925 50.6666099, 4.5710903 50.6666349, 4.5710922 50.6667275)",,,,
"[693425343, 9065383]",,,Avenue Reine Fabiola,tertiary,30,False,False,144.636,"LINESTRING (4.5646347 50.6687761, 4.5647795 50.6688267, 4.565517 50.6690903, 4.5661004 50.6693101, 4.5663971 50.6694159, 4.5664165 50.6694212)",,,,
"[693005492, 9065383]",,,Avenue Reine Fabiola,tertiary,,False,True,504.46400000000006,"LINESTRING (4.5646347 50.6687761, 4.5645278 50.6687292, 4.5638599 50.6684182, 4.5636498 50.6683094, 4.5636011 50.6682842, 4.5633318 50.6681236, 4.5628077 50.6677851, 4.5627676 50.6677504, 4.5627015 50.667699, 4.5624505 50.6674814, 4.5623119 50.6673536, 4.5622533 50.6672926, 4.562213 50.6672545, 4.5619688 50.6670328, 4.5618314 50.6669095, 4.5617064 50.6667861, 4.5613773 50.6664701, 4.5611026 50.6662062, 4.5608613 50.6659776, 4.5608551 50.6659717, 4.56053 50.6656317, 4.5603673 50.6653302, 4.5603497 50.6652346)",,,,
28155040,1,,Rue des Villas,residential,,False,False,122.41799999999999,"LINESTRING (4.5646347 50.6687761, 4.565238 50.6684941, 4.5658827 50.6682094, 4.5660623 50.6681513)",,,,
23053580,,,Avenue des Villas,residential,50,False,False,134.227,"LINESTRING (4.5660623 50.6681513, 4.5664051 50.6687742, 4.5666038 50.6691605, 4.5666695 50.669274, 4.5666785 50.6692934)",,,,
28155040,1,,Rue des Villas,residential,,False,True,122.418,"LINESTRING (4.5660623 50.6681513, 4.5658827 50.6682094, 4.565238 50.6684941, 4.5646347 50.6687761)",,,,
28155048,,,Avenue des Villas,residential,50,False,True,196.446,"LINESTRING (4.5660623 50.6681513, 4.5660665 50.6680513, 4.5661748 50.667836, 4.5662696 50.6677364, 4.5664344 50.6676161, 4.5670873 50.6672387, 4.5673674 50.6670769, 4.5676162 50.6669299, 4.5676266 50.6669187, 4.5677355 50.6668013)",,,,
43922282,,,Rue Gergay,residential,30,False,False,98.57600000000001,"LINESTRING (4.5624152 50.6687437, 4.5628445 50.6690561, 4.562964 50.669143, 4.5632041 50.6692086, 4.5633246 50.6692416, 4.5634935 50.6692269)",,,,
"[132706352, 132706353]",,,Rue Gergay,unclassified,30,True,False,146.28000000000003,"LINESTRING (4.5624152 50.6687437, 4.5622554 50.6686191, 4.562172 50.6685541, 4.5621224 50.6684972, 4.5620588 50.6683779, 4.5620194 50.6682573, 4.5619375 50.6680263, 4.5618755 50.6679059, 4.5617413 50.6677684, 4.5615443 50.6676384, 4.561474 50.6676121)",,,,
30561885,,,Avenue Paul Delvaux,tertiary,50,True,False,14.024000000000001,"LINESTRING (4.5718496 50.6686361, 4.5718701 50.668576, 4.5718942 50.6685132)",,,,
38663986,,,Rue des Deux Ponts,secondary,50,True,False,8.55,"LINESTRING (4.5721061 50.6683959, 4.5721182 50.6684039, 4.5721518 50.6684275, 4.5721713 50.6684592)",,,roundabout,
194750739,,,Rue des Deux Ponts,secondary,50,True,False,9.93,"LINESTRING (4.5718942 50.6685132, 4.5718862 50.6684885, 4.5718881 50.6684567, 4.5719076 50.6684269)",,,roundabout,
349933632,2,N237,Avenue des Combattants,secondary,30,False,True,6.237,"LINESTRING (4.5670003 50.6657839, 4.5670288 50.665837)",,,,
34568121,,,Rue du Moulin,residential,,False,False,117.52699999999999,"LINESTRING (4.5670003 50.6657839, 4.567098 50.6657555, 4.5671882 50.6657231, 4.5677149 50.6655341, 4.568327 50.6653346, 4.5684019 50.665323, 4.5684874 50.6653192)",,,,
349933632,2,N237,Avenue des Combattants,secondary,30,False,False,319.054,"LINESTRING (4.5670003 50.6657839, 4.5669513 50.6656893, 4.5667179 50.6651973, 4.5666916 50.6651512, 4.5666573 50.6650892, 4.5666446 50.6650633, 4.5666283 50.6650308, 4.5665323 50.6648563, 4.5663489 50.6645965, 4.5662897 50.6645247, 4.5660236 50.6642761, 4.5657328 50.6640229, 4.5655745 50.6638704, 4.5655341 50.6638296, 4.5654598 50.6637528, 4.5654023 50.6637036, 4.5652718 50.6635755, 4.5651234 50.6633893, 4.5651064 50.6633566, 4.5650821 50.6633112, 4.5650363 50.6632255)",,,,
498238244,,,Rue du Moulin,residential,,False,True,118.343,"LINESTRING (4.5693258 50.6645995, 4.5694468 50.6646873, 4.5694743 50.6647456, 4.5694545 50.6648141, 4.5693071 50.6649579, 4.5691879 50.6650619, 4.5690912 50.6651104, 4.5686407 50.6652909, 4.5684874 50.6653192)",,,,
34568123,,,Rue du Tavernier,residential,,False,False,254.589,"LINESTRING (4.5649009 50.6658843, 4.5649207 50.6658161, 4.5648782 50.6657568, 4.5647977 50.6657279, 4.5645141 50.6656652, 4.5644124 50.6656296, 4.5643472 50.6655598, 4.564193 50.6649987, 4.564012 50.6644752, 4.563979 50.6644476, 4.5639148 50.6644425, 4.5634787 50.6644985, 4.5630947 50.6645176, 4.5630293 50.6645324)",,,,
"[1056951796, 349933639]",,,Avenue du Roi Albert,secondary,,False,False,151.426,"LINESTRING (4.5649009 50.6658843, 4.5651584 50.6659118, 4.5657891 50.665916, 4.5662102 50.6659152, 4.5665486 50.6659098, 4.5667225 50.665901, 4.5668836 50.6658696, 4.5670288 50.665837)",,,,
349933639,,,Avenue du Roi Albert,secondary,,False,True,254.847,"LINESTRING (4.5649009 50.6658843, 4.5648304 50.6658713, 4.5646023 50.6658293, 4.5638757 50.6656654, 4.5630612 50.6654736, 4.5628535 50.6654246, 4.5625149 50.6653412, 4.5621589 50.6652703, 4.5619047 50.6652343, 4.5616323 50.665216, 4.56146 50.6652147)",,,,
34568123,,,Rue du Tavernier,residential,,False,True,77.524,"LINESTRING (4.5630168 50.6652266, 4.5630033 50.6645771, 4.5630293 50.6645324)",,,,
34568125,,,Ruelle du Reuchamp,residential,,False,False,25.951,"LINESTRING (4.56146 50.6652147, 4.5614241 50.6651361, 4.5612329 50.6650451)",,destination,,
349933639,,,Avenue du Roi Albert,secondary,,False,False,254.84700000000004,"LINESTRING (4.56146 50.6652147, 4.5616323 50.665216, 4.5619047 50.6652343, 4.5621589 50.6652703, 4.5625149 50.6653412, 4.5628535 50.6654246, 4.5630612 50.6654736, 4.5638757 50.6656654, 4.5646023 50.6658293, 4.5648304 50.6658713, 4.5649009 50.6658843)",,,,
"[1052207824, 349933639]",,,Avenue du Roi Albert,secondary,,False,True,78.297,"LINESTRING (4.56146 50.6652147, 4.5610149 50.6652201, 4.5608641 50.665222, 4.5607819 50.665223, 4.5605216 50.6652277, 4.5603497 50.6652346)",,,,
34568125,,,Ruelle du Reuchamp,residential,,False,True,25.951,"LINESTRING (4.5612329 50.6650451, 4.5614241 50.6651361, 4.56146 50.6652147)",,destination,,
34568126,,,Tienne du Caillou,residential,,False,False,95.57600000000001,"LINESTRING (4.5612329 50.6650451, 4.5613458 50.6649105, 4.5613625 50.6648546, 4.5612062 50.6646334, 4.5610736 50.6645494, 4.5609047 50.6644547, 4.5606932 50.6643967)",,,,
30561860,,,Rue des Deux Ponts,secondary,50,True,False,14.03,"LINESTRING (4.5721713 50.6684592, 4.5722902 50.6685604)",,,,
341994640,,,Rue des Deux Ponts,secondary,50,True,False,11.893,"LINESTRING (4.5721713 50.6684592, 4.5721718 50.668491, 4.5721552 50.668521, 4.5721233 50.6685456, 4.5721084 50.6685522)",,,roundabout,
1208759053,,,Avenue Paul Delvaux,secondary,50,True,False,16.35,"LINESTRING (4.5720537 50.6685662, 4.5718496 50.6686361)",,,,
498285824,,,Rue des Deux Ponts,secondary,50,True,False,13.468,"LINESTRING (4.5720537 50.6685662, 4.5720035 50.6685661, 4.5719564 50.668555, 4.5718942 50.6685132)",,,roundabout,
1208759054,,,Rue des Deux Ponts,secondary,50,True,False,17.086,"LINESTRING (4.5719076 50.6684269, 4.5720106 50.6682878)",,,,
194750739,,,Rue des Deux Ponts,secondary,50,True,False,15.463,"LINESTRING (4.5719076 50.6684269, 4.5719408 50.6684037, 4.5720082 50.6683887, 4.5721061 50.6683959)",,,roundabout,
38879876,,,Rue du Champ Sainte-Anne,residential,30,True,False,95.62299999999999,"LINESTRING (4.5634935 50.6692269, 4.5637497 50.669152, 4.5640781 50.6690493, 4.5643579 50.6689428, 4.5644886 50.6688695, 4.5645651 50.6688181, 4.5646347 50.6687761)",,,,
43922282,,,Rue Gergay,residential,30,False,True,98.576,"LINESTRING (4.5634935 50.6692269, 4.5633246 50.6692416, 4.5632041 50.6692086, 4.562964 50.669143, 4.5628445 50.6690561, 4.5624152 50.6687437)",,,,
165344354,,,Rue du Chemin de Fer,residential,30,True,False,175.42899999999997,"LINESTRING (4.572829 50.6691026, 4.5728335 50.6690262, 4.572871 50.6687914, 4.5729062 50.6684901, 4.5729684 50.668155, 4.5730159 50.6677805, 4.5730216 50.667603, 4.5730327 50.6675309)",,destination,,
622727613,2,N232,Chaussée de la Croix,secondary,30,False,False,48.827,"LINESTRING (4.572829 50.6691026, 4.5729184 50.6692086, 4.5730071 50.6693068, 4.5730516 50.6693351, 4.5731601 50.6693841, 4.5732841 50.6694052)",,,,
"[622727616, 498285825]",2,N232,"['Chaussée de la Croix', 'Rue des Deux Ponts']",secondary,30,False,True,71.87100000000001,"LINESTRING (4.572829 50.6691026, 4.5725955 50.6688918, 4.5725722 50.6688612, 4.5724284 50.668673, 4.572381 50.6686103, 4.5722902 50.6685604)",,,,
28037185,,,Rue du Pont de la Dyle,unclassified,,False,True,74.33000000000001,"LINESTRING (4.5687651 50.6633848, 4.5691324 50.6633031, 4.5692762 50.6632607, 4.5693676 50.6632066, 4.5694629 50.6631754, 4.5696214 50.6631367, 4.5697197 50.6631141)",,,,
693425373,,,Avenue Reine Fabiola,tertiary,30,True,False,11.036,"LINESTRING (4.5665264 50.6694839, 4.5664876 50.6694774, 4.5664436 50.6694555, 4.5664165 50.6694212)",,,,
1056951789,,,,tertiary,30,True,False,8.668,"LINESTRING (4.5665264 50.6694839, 4.5665214 50.6694451, 4.5665436 50.6694087)",,,roundabout,
661234827,,,,tertiary,30,True,False,7.652,"LINESTRING (4.5666151 50.6693745, 4.566669 50.6693705, 4.5667212 50.66938)",,,roundabout,
693425371,,,Avenue des Villas,residential,50,True,False,10.177,"LINESTRING (4.5666151 50.6693745, 4.5666433 50.6693234, 4.5666785 50.6692934)",,,,
693425376,,,Avenue des Villas,tertiary,30,True,False,13.218,"LINESTRING (4.5667889 50.6694846, 4.5668373 50.6695349, 4.5668676 50.6695917)",,,,
1056951788,,,,tertiary,30,True,False,11.543,"LINESTRING (4.5667889 50.6694846, 4.5667621 50.6695147, 4.5667189 50.6695359, 4.5666661 50.6695448)",,,roundabout,
661234827,,,,tertiary,30,True,False,13.604,"LINESTRING (4.5667212 50.66938, 4.5667595 50.6693986, 4.5667854 50.6694244, 4.5667956 50.6694543, 4.5667889 50.6694846)",,,roundabout,
"[28155069, 693425342]",,,Avenue Armand Bontemps,residential,"['30', '50']",True,False,286.22,"LINESTRING (4.5665606 50.6695195, 4.5664468 50.6695571, 4.5660342 50.6696783, 4.5647524 50.6700896, 4.5645978 50.6701392, 4.564544 50.670139, 4.5644886 50.6701181, 4.5641337 50.6696726, 4.563928 50.669487, 4.5637536 50.6693603, 4.5636188 50.6692756, 4.5635766 50.6692491, 4.5634935 50.6692269)",,,,
661234829,,,,tertiary,30,True,False,4.668,"LINESTRING (4.5665606 50.6695195, 4.5665401 50.669503, 4.5665264 50.6694839)",,,roundabout,
661234829,,,,tertiary,30,True,False,8.129,"LINESTRING (4.5666661 50.6695448, 4.5666091 50.6695393, 4.5665606 50.6695195)",,,roundabout,
661234827,,,,tertiary,30,True,False,6.401,"LINESTRING (4.5665436 50.6694087, 4.5665748 50.6693878, 4.5666151 50.6693745)",,,roundabout,
165344356,,,Avenue du Tienne,residential,,False,False,57.156,"LINESTRING (4.5733023 50.6660591, 4.5732014 50.6659285, 4.5730598 50.665571)",,,,
9065252,,,Rue de Renivaux,residential,,False,True,435.95599999999996,"LINESTRING (4.5744419 50.6615953, 4.574426 50.6616242, 4.5743992 50.6616921, 4.5744764 50.6619437, 4.5745285 50.6621919, 4.5744155 50.6625966, 4.5742296 50.6631127, 4.5741266 50.6633875, 4.5740487 50.6636157, 4.5739885 50.663759, 4.573698 50.6641452, 4.573604 50.664312, 4.5735201 50.6644788, 4.5733952 50.6647451, 4.5732931 50.6650163, 4.5732204 50.6651903, 4.573184 50.6653061, 4.5732311 50.6653738)",,destination,,
9065055,2,,Montagne du Stimont,residential,,False,False,25.589,"LINESTRING (4.5730598 50.665571, 4.5730854 50.6655132, 4.573142 50.6654309, 4.5732311 50.6653738)",,,,
"[1234051913, 9065055]",2,,Montagne du Stimont,residential,,False,True,232.07199999999997,"LINESTRING (4.5730598 50.665571, 4.5730158 50.6656744, 4.5730129 50.6658403, 4.5730723 50.6659753, 4.5731262 50.6661132, 4.573184 50.6662966, 4.5731721 50.6663767, 4.5731198 50.6664568, 4.5730099 50.6665552, 4.5728301 50.6666512, 4.5727562 50.6666909, 4.5727353 50.6666992, 4.5727108 50.6667089, 4.5725214 50.6668062, 4.5721307 50.6669763, 4.5719043 50.6670395, 4.5716736 50.6670738, 4.5715942 50.667081)",,,,
165344356,,,Avenue du Tienne,residential,,False,True,57.156,"LINESTRING (4.5730598 50.665571, 4.5732014 50.6659285, 4.5733023 50.6660591)",,,,
"[132726840, 498238249]",,,Rue de la Limerie,unclassified,,False,True,198.71099999999998,"LINESTRING (4.5684769 50.6634542, 4.568667 50.663774, 4.5688541 50.664104, 4.568889 50.6641893, 4.5688779 50.6642887, 4.5688588 50.6643357, 4.5687942 50.6643855, 4.5686307 50.6644553, 4.568536 50.6645284, 4.5685235 50.6646185, 4.5685477 50.6646835, 4.5685366 50.66471, 4.5685148 50.6647374, 4.568482 50.6647605, 4.5683658 50.6648048, 4.5681552 50.6648716, 4.5680236 50.664912)",,,,
132705139,1,,Rue Robert Goffin,residential,,False,True,146.50799999999998,"LINESTRING (4.5650363 50.6632255, 4.5649198 50.6632503, 4.5644284 50.6633515, 4.5641444 50.6634144, 4.56403 50.663436, 4.5637749 50.6634843, 4.5636149 50.6635018, 4.5634743 50.6635035, 4.5633502 50.6634861, 4.5632289 50.6634791, 4.5631407 50.6635123, 4.5631045 50.6635303, 4.5630635 50.6635507)",,,,
349933632,2,N237,Avenue des Combattants,secondary,30,False,True,319.0540000000001,"LINESTRING (4.5650363 50.6632255, 4.5650821 50.6633112, 4.5651064 50.6633566, 4.5651234 50.6633893, 4.5652718 50.6635755, 4.5654023 50.6637036, 4.5654598 50.6637528, 4.5655341 50.6638296, 4.5655745 50.6638704, 4.5657328 50.6640229, 4.5660236 50.6642761, 4.5662897 50.6645247, 4.5663489 50.6645965, 4.5665323 50.6648563, 4.5666283 50.6650308, 4.5666446 50.6650633, 4.5666573 50.6650892, 4.5666916 50.6651512, 4.5667179 50.6651973, 4.5669513 50.6656893, 4.5670003 50.6657839)",,,,
1197943231,2,N237,Avenue des Combattants,secondary,50,False,False,170.625,"LINESTRING (4.5650363 50.6632255, 4.5649501 50.6630442, 4.5647182 50.6626088, 4.564567 50.6623249, 4.5644111 50.6620624, 4.5643883 50.6620357, 4.5641823 50.6617936)",,,,
132705139,1,,Rue Robert Goffin,residential,,False,False,146.508,"LINESTRING (4.5630635 50.6635507, 4.5631045 50.6635303, 4.5631407 50.6635123, 4.5632289 50.6634791, 4.5633502 50.6634861, 4.5634743 50.6635035, 4.5636149 50.6635018, 4.5637749 50.6634843, 4.56403 50.663436, 4.5641444 50.6634144, 4.5644284 50.6633515, 4.5649198 50.6632503, 4.5650363 50.6632255)",,,,
34568126,,,Tienne du Caillou,residential,,False,True,95.576,"LINESTRING (4.5606932 50.6643967, 4.5609047 50.6644547, 4.5610736 50.6645494, 4.5612062 50.6646334, 4.5613625 50.6648546, 4.5613458 50.6649105, 4.5612329 50.6650451)",,,,
28155048,,,Avenue des Villas,residential,50,False,False,196.44599999999997,"LINESTRING (4.5677355 50.6668013, 4.5676266 50.6669187, 4.5676162 50.6669299, 4.5673674 50.6670769, 4.5670873 50.6672387, 4.5664344 50.6676161, 4.5662696 50.6677364, 4.5661748 50.667836, 4.5660665 50.6680513, 4.5660623 50.6681513)",,,,
"[132726840, 498238249]",,,Rue de la Limerie,unclassified,,False,False,198.711,"LINESTRING (4.5680236 50.664912, 4.5681552 50.6648716, 4.5683658 50.6648048, 4.568482 50.6647605, 4.5685148 50.6647374, 4.5685366 50.66471, 4.5685477 50.6646835, 4.5685235 50.6646185, 4.568536 50.6645284, 4.5686307 50.6644553, 4.5687942 50.6643855, 4.5688588 50.6643357, 4.5688779 50.6642887, 4.568889 50.6641893, 4.5688541 50.664104, 4.568667 50.663774, 4.5684769 50.6634542)",,,,
"[45731929, 132729193]",,,"['Avenue du Douaire', 'Boulevard Martin']",residential,20,False,"[False, True]",57.028000000000006,"LINESTRING (4.5680236 50.664912, 4.568047 50.6649501, 4.5680777 50.6649743, 4.5683522 50.6652648, 4.5684078 50.6652947, 4.5684874 50.6653192)",,,,
132729193,,,Avenue du Douaire,residential,20,False,True,377.367,"LINESTRING (4.5680236 50.664912, 4.5679092 50.6647261, 4.5678042 50.6645489, 4.5676631 50.6643006, 4.5676035 50.6641839, 4.5674563 50.6638931, 4.5673334 50.6638169, 4.5673105 50.6637648, 4.5672738 50.6637101, 4.5672009 50.6636014, 4.5671917 50.6635876, 4.5670868 50.663469, 4.5670745 50.6634247, 4.5670651 50.6633412, 4.5670531 50.6633115, 4.5670101 50.6632029, 4.5669957 50.6631675, 4.5669195 50.6630343, 4.56684 50.662896, 4.5667547 50.662751, 4.5666689 50.6625976, 4.566589 50.662453, 4.566566 50.6624109, 4.5665154 50.6623304, 4.5664778 50.6622532, 4.5665152 50.6622253, 4.5666944 50.6621828, 4.5669036 50.662134, 4.5670641 50.6620958, 4.5672648 50.6620537)",,,,
132726842,1,,Rue du Monument,residential,,True,False,28.915,"LINESTRING (4.5709544 50.6666777, 4.5709872 50.6666223, 4.5710229 50.6665795, 4.571046 50.6665529, 4.5711 50.6664357)",,,,
341994641,1,,,secondary,,True,False,13.324000000000002,"LINESTRING (4.5709544 50.6666777, 4.5710163 50.6666701, 4.571071 50.6666899, 4.5710922 50.6667275)",,,roundabout,
1208767855,,,Avenue Reine Astrid,secondary,,True,False,11.492,"LINESTRING (4.5710922 50.6667275, 4.5711489 50.6668244)",,,,
194754180,1,,,secondary,,True,False,11.088000000000001,"LINESTRING (4.5710922 50.6667275, 4.5710786 50.6667572, 4.5710479 50.6667815, 4.5709886 50.6667838)",,,roundabout,
132726847,1,,,secondary,,True,False,7.717,"LINESTRING (4.5709125 50.6667382, 4.5709158 50.6667072, 4.5709544 50.6666777)",,,roundabout,
"[1208767857, 1208767858]",,,Avenue Reine Astrid,secondary,,True,False,7.982,"LINESTRING (4.5709125 50.6667382, 4.5708788 50.6667113, 4.5708439 50.6666811)",,,,yes
132726847,1,,,secondary,,True,False,7.747,"LINESTRING (4.5709886 50.6667838, 4.5709391 50.6667687, 4.5709125 50.6667382)",,,roundabout,
33635946,2,N237,Avenue des Combattants,secondary,50,False,False,90.785,"LINESTRING (4.5690942 50.669337, 4.569027 50.6691686, 4.5688035 50.6686018, 4.5687807 50.6685451)",,,,
742159517,1,,Avenue des Combattants,unclassified,,False,True,180.96399999999997,"LINESTRING (4.5690942 50.669337, 4.5687555 50.6693828, 4.5685452 50.6693997, 4.5683364 50.6693824, 4.5681614 50.6693368, 4.5680008 50.6692586, 4.5678418 50.6691539, 4.5677323 50.6690821, 4.567645 50.6690212, 4.5676309 50.6689875, 4.5676859 50.6688706, 4.5677118 50.668806, 4.5677264 50.66869, 4.5676981 50.6684662)",,,,
