osmid,ref,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,bridge,junction,access
26626706,,Rue du Centre,residential,50,True,False,100.831,"LINESTRING (5.8320224 49.5649134, 5.8323983 49.5647291, 5.8330779 49.5645151, 5.8332017 49.5644382)",,,,
126187173,,Rue Arend,residential,50,False,False,142.145,"LINESTRING (5.8320224 49.5649134, 5.832488 49.5651827, 5.8327445 49.5654115, 5.8328719 49.5655598, 5.8330991 49.5658083, 5.833193 49.5659256)",,,,
292413816,N88,Grand Rue,primary,50,False,True,28.372,"LINESTRING (5.8366122 49.5627716, 5.8369978 49.5627211)",,,,
"[758570128, 362227386, 126187171, 126187172]",N88,Grand Rue,primary,50,False,False,235.51899999999998,"LINESTRING (5.8366122 49.5627716, 5.8363044 49.5627938, 5.8353439 49.5628546, 5.8351045 49.5628689, 5.8350411 49.5628747, 5.8346488 49.5628964, 5.8341902 49.5629203, 5.8339448 49.5629329, 5.8338938 49.5629356, 5.833519 49.5629512, 5.8333594 49.5629538)",2,yes,,
758570129,,Rue du Centre,residential,50,False,True,188.40699999999998,"LINESTRING (5.8366122 49.5627716, 5.8366172 49.5627976, 5.8365502 49.5628753, 5.8364759 49.5629178, 5.8363663 49.5629795, 5.835234 49.5636171, 5.8346578 49.5638645)",,,,
1200785341,,Rue du Centre,residential,50,False,False,62.682,"LINESTRING (5.8336464 49.5642577, 5.834396 49.5639724)",,,,
26626716,,Rue Wagner,residential,50,True,False,203.517,"LINESTRING (5.8336464 49.5642577, 5.8337304 49.5643511, 5.8339778 49.5647562, 5.8342171 49.5650702, 5.8345262 49.5653227, 5.8351229 49.5656547, 5.835225 49.5657347)",,,,
361561552,,Rue de l'Église,residential,50,False,False,112.078,"LINESTRING (5.835225 49.5657347, 5.8354015 49.5654589, 5.8355427 49.5652859, 5.8356513 49.5652015, 5.835733 49.5651593, 5.835953 49.5650959, 5.8360146 49.5650785, 5.8362065 49.5650232)",2,,,
26626727,,Grand Rue,residential,50,False,True,94.05399999999999,"LINESTRING (5.8309641 49.5630078, 5.8309025 49.5630482, 5.8308253 49.5630756, 5.829776 49.5631329, 5.8297098 49.5631564)",,,,
"[362816836, 319513638]",N88,Rue de la Jonction,primary,50,False,False,156.12500000000003,"LINESTRING (5.8309641 49.5630078, 5.8296204 49.5625015, 5.8293562 49.5623893, 5.829212 49.5623445, 5.8290812 49.5623227)","['2', '3']",,,
362816795,N88,Grand Rue,primary,50,False,True,65.703,"LINESTRING (5.8309641 49.5630078, 5.8311398 49.5630486, 5.8313175 49.5630599, 5.831748 49.5630382, 5.8318613 49.5630299)",2,,,
374250647,N872,Rue de Rodange,secondary,50,False,False,12.981,"LINESTRING (5.8374143 49.5580063, 5.8374259 49.5578898)",,,,
"[594570196, 361561550]",N872,Rue de Rodange,secondary,50,False,True,123.07999999999998,"LINESTRING (5.8374143 49.5580063, 5.8374075 49.558075, 5.8373398 49.5587575, 5.837319 49.5588164, 5.8372982 49.5588753, 5.8372708 49.5591079)",,,,
"[374250648, 26626836, 378520342]",,Rue Cockerill,residential,50,False,"[False, True]",171.17,"LINESTRING (5.8374143 49.5580063, 5.8357529 49.5579776, 5.83563 49.5579752, 5.8353348 49.55797, 5.8352255 49.5579681, 5.8350421 49.5579648)",,yes,,
292413816,N88,Grand Rue,primary,50,False,False,28.372,"LINESTRING (5.8369978 49.5627211, 5.8366122 49.5627716)",,,,
292413816,N88,Grand Rue,primary,50,False,True,6.58,"LINESTRING (5.8369978 49.5627211, 5.8370868 49.5627081)",,,,
"[328619530, 26626779, 1154607676, 26626780]",,Rue Albert Claude,residential,50,False,True,224.99299999999997,"LINESTRING (5.8369978 49.5627211, 5.8368925 49.5626198, 5.8365928 49.5623993, 5.8364258 49.5622827, 5.8363339 49.5622092, 5.8361448 49.5620735, 5.8360831 49.5620352, 5.8359839 49.5620022, 5.8358793 49.5619944, 5.8356982 49.5619935, 5.8355252 49.5620031, 5.8354005 49.5620213, 5.8352919 49.5620535, 5.8350585 49.5621266, 5.8348031 49.5621914, 5.8346703 49.5622149, 5.8345523 49.5622231, 5.8344959 49.5622216, 5.8344423 49.5622157)",,yes,,
"[328619530, 26626779, 26626780, 1154607676]",,Rue Albert Claude,residential,50,False,False,224.993,"LINESTRING (5.8344423 49.5622157, 5.8344959 49.5622216, 5.8345523 49.5622231, 5.8346703 49.5622149, 5.8348031 49.5621914, 5.8350585 49.5621266, 5.8352919 49.5620535, 5.8354005 49.5620213, 5.8355252 49.5620031, 5.8356982 49.5619935, 5.8358793 49.5619944, 5.8359839 49.5620022, 5.8360831 49.5620352, 5.8361448 49.5620735, 5.8363339 49.5622092, 5.8364258 49.5622827, 5.8365928 49.5623993, 5.8368925 49.5626198, 5.8369978 49.5627211)",,yes,,
26626794,,Place Verte,living_street,20,False,False,77.00399999999999,"LINESTRING (5.8344423 49.5622157, 5.8343954 49.5622906, 5.8343457 49.5623188, 5.8338247 49.5623554, 5.8336557 49.5623319, 5.8334998 49.5622734)",,,,
26626798,,Place Verte,living_street,20,True,False,68.77,"LINESTRING (5.8344423 49.5622157, 5.8343585 49.5622031, 5.8342867 49.5622001, 5.8338234 49.5622336, 5.8334998 49.5622734)",,,,
"[1108979010, 26626787]",,Rue Floréal,residential,50,False,True,475.74899999999997,"LINESTRING (5.8344423 49.5622157, 5.8344691 49.5621327, 5.8344651 49.5620444, 5.8343806 49.5615474, 5.8342552 49.5608809, 5.8342151 49.5606269, 5.8342263 49.5604425, 5.8342918 49.5598678, 5.8344336 49.5586556, 5.8344664 49.5583629, 5.8345151 49.5579555)",,,,
374250653,,Rue Cockerill,residential,50,False,False,90.184,"LINESTRING (5.8345151 49.5579555, 5.8332655 49.5579284)",,,,
1108979008,,Rue Cockerill,residential,50,False,True,38.026,"LINESTRING (5.8345151 49.5579555, 5.8350421 49.5579648)",,,,
"[1108979010, 26626787]",,Rue Floréal,residential,50,False,False,475.74899999999997,"LINESTRING (5.8345151 49.5579555, 5.8344664 49.5583629, 5.8344336 49.5586556, 5.8342918 49.5598678, 5.8342263 49.5604425, 5.8342151 49.5606269, 5.8342552 49.5608809, 5.8343806 49.5615474, 5.8344651 49.5620444, 5.8344691 49.5621327, 5.8344423 49.5622157)",,,,
27452819,,Rue des Artisans,residential,50,False,False,71.616,"LINESTRING (5.8331528 49.5623197, 5.8331153 49.5623923, 5.8330891 49.562458, 5.8330918 49.5625211, 5.8332183 49.5628821, 5.8332301 49.5629166, 5.8332383 49.5629471)",,,,
27452819,,Rue des Artisans,residential,50,False,True,125.086,"LINESTRING (5.8331528 49.5623197, 5.8331743 49.5622075, 5.8331126 49.561863, 5.8330603 49.5618073, 5.8329476 49.5617882, 5.8323254 49.5617691, 5.8321416 49.5617534)",,,,
26626805,,Rue Haute,residential,50,False,False,61.986000000000004,"LINESTRING (5.8309045 49.5616368, 5.8312029 49.5616247, 5.8314309 49.5616386, 5.8317534 49.5616882)",,,,
26626805,,Rue Haute,residential,50,False,True,150.452,"LINESTRING (5.8309045 49.5616368, 5.8306322 49.5616542, 5.8296245 49.56172, 5.8295828 49.561725, 5.8294427 49.5617534, 5.8293153 49.561803, 5.829216 49.5618717, 5.8291329 49.5619525, 5.829047 49.5620453)",,,,
50681877,,Rue de l'Hôtel de Ville,unclassified,50,False,False,47.779,"LINESTRING (5.8309045 49.5616368, 5.8308569 49.5612889, 5.8308314 49.5612102)",,,,
26626805,,Rue Haute,residential,50,False,False,28.983,"LINESTRING (5.8317534 49.5616882, 5.8319606 49.5617317, 5.8321416 49.5617534)",,,,
26626805,,Rue Haute,residential,50,False,True,61.986,"LINESTRING (5.8317534 49.5616882, 5.8314309 49.5616386, 5.8312029 49.5616247, 5.8309045 49.5616368)",,,,
1156437864,N88,Grand Rue,primary,50,False,True,8.766,"LINESTRING (5.8332383 49.5629471, 5.8333594 49.5629538)",2,,,
27452819,,Rue des Artisans,residential,50,False,True,71.616,"LINESTRING (5.8332383 49.5629471, 5.8332301 49.5629166, 5.8332183 49.5628821, 5.8330918 49.5625211, 5.8330891 49.562458, 5.8331153 49.5623923, 5.8331528 49.5623197)",,,,
362816795,N88,Grand Rue,primary,50,False,False,99.75800000000001,"LINESTRING (5.8332383 49.5629471, 5.8330948 49.5629521, 5.8320719 49.5630117, 5.8318613 49.5630299)",2,,,
758570129,,Rue du Centre,residential,50,False,False,188.40700000000004,"LINESTRING (5.8346578 49.5638645, 5.835234 49.5636171, 5.8363663 49.5629795, 5.8364759 49.5629178, 5.8365502 49.5628753, 5.8366172 49.5627976, 5.8366122 49.5627716)",,,,
1200785341,,Rue du Centre,residential,50,False,True,22.377,"LINESTRING (5.8346578 49.5638645, 5.8345605 49.5639073, 5.834396 49.5639724)",,,,
26626831,,Rue des Sports,residential,,False,False,179.683,"LINESTRING (5.8304794 49.560002, 5.8328206 49.5605543)",,,,
319513632,,Rue des Sports,residential,,False,False,42.903,"LINESTRING (5.8304794 49.560002, 5.8299088 49.559893)",,,,
50681877,,Rue de l'Hôtel de Ville,unclassified,50,False,True,136.726,"LINESTRING (5.8304794 49.560002, 5.8306772 49.5607, 5.8308314 49.5612102)",,,,
26626831,,Rue des Sports,residential,,False,True,179.683,"LINESTRING (5.8328206 49.5605543, 5.8304794 49.560002)",,,,
371509450,,Rue des Usines,residential,50,False,False,295.30100000000004,"LINESTRING (5.8328206 49.5605543, 5.8329745 49.5602711, 5.8330321 49.5601093, 5.8330791 49.5599136, 5.8331166 49.5595926, 5.8330938 49.559463, 5.8331582 49.5587435, 5.833236 49.5580789, 5.8332655 49.5579284)",,,,
371509450,,Rue des Usines,residential,50,False,True,142.089,"LINESTRING (5.8328206 49.5605543, 5.8322462 49.5615325, 5.8321416 49.5617534)",,,,
26626805,,Rue Haute,residential,50,False,True,28.983,"LINESTRING (5.8321416 49.5617534, 5.8319606 49.5617317, 5.8317534 49.5616882)",,,,
27452819,,Rue des Artisans,residential,50,False,False,125.08600000000001,"LINESTRING (5.8321416 49.5617534, 5.8323254 49.5617691, 5.8329476 49.5617882, 5.8330603 49.5618073, 5.8331126 49.561863, 5.8331743 49.5622075, 5.8331528 49.5623197)",,,,
371509450,,Rue des Usines,residential,50,False,False,142.089,"LINESTRING (5.8321416 49.5617534, 5.8322462 49.5615325, 5.8328206 49.5605543)",,,,
1108979008,,Rue Cockerill,residential,50,False,False,38.026,"LINESTRING (5.8350421 49.5579648, 5.8345151 49.5579555)",,,,
"[374250648, 26626836, 378520342]",,Rue Cockerill,residential,50,False,"[False, True]",171.17000000000002,"LINESTRING (5.8350421 49.5579648, 5.8352255 49.5579681, 5.8353348 49.55797, 5.83563 49.5579752, 5.8357529 49.5579776, 5.8374143 49.5580063)",,yes,,
"[1108979009, 319513633]",,Rue de la Chiers,residential,,False,True,254.12600000000003,"LINESTRING (5.8350421 49.5579648, 5.8350599 49.5576548, 5.8350996 49.5575544, 5.8351853 49.5574456, 5.8352047 49.5573916, 5.8351343 49.5573577, 5.8350431 49.5573442, 5.8337054 49.5573186, 5.8335833 49.5573447, 5.8335096 49.5574021, 5.8334143 49.5575678, 5.8332655 49.5579284)",,,,
292413816,N88,Grand Rue,primary,50,False,False,6.58,"LINESTRING (5.8370868 49.5627081, 5.8369978 49.5627211)",,,,
26626682,,Rue Houillon,residential,50,False,False,54.778999999999996,"LINESTRING (5.8370868 49.5627081, 5.8371193 49.5627505, 5.8371748 49.5628108, 5.8374713 49.5631328)",,,,
"[116496202, 319513621]",,Rue Houillon,residential,"['30', '50']",True,False,237.16700000000003,"LINESTRING (5.8362065 49.5650232, 5.8362266 49.5647892, 5.8362602 49.5646822, 5.8363326 49.5645674, 5.8364452 49.5644152, 5.8365338 49.5643143, 5.8366276 49.564229, 5.8369911 49.5639515, 5.8370756 49.5638915, 5.8372352 49.5637567, 5.8373733 49.5636027, 5.8374631 49.5634383, 5.8374953 49.5632591, 5.8374713 49.5631328)",,,,
361561552,,Rue de l'Église,residential,50,False,True,112.078,"LINESTRING (5.8362065 49.5650232, 5.8360146 49.5650785, 5.835953 49.5650959, 5.835733 49.5651593, 5.8356513 49.5652015, 5.8355427 49.5652859, 5.8354015 49.5654589, 5.835225 49.5657347)",2,,,
26626682,,Rue Houillon,residential,50,False,True,54.778999999999996,"LINESTRING (5.8374713 49.5631328, 5.8371748 49.5628108, 5.8371193 49.5627505, 5.8370868 49.5627081)",,,,
"[370932312, 370932325, 371323415]",,"['Rue Fernand André', 'Rue du Terminal']",unclassified,50,False,"[False, True]",322.668,"LINESTRING (5.8312961 49.5571668, 5.8318278 49.5571733, 5.8321363 49.5572177, 5.8323857 49.5573046, 5.8325669 49.5574533, 5.8327144 49.557643, 5.8327539 49.5577531, 5.8327767 49.5578862, 5.8327518 49.5579954, 5.8326485 49.5580956, 5.8324656 49.558173, 5.8322704 49.5582164, 5.8320443 49.5582399, 5.831607 49.5582414, 5.8311963 49.5582417, 5.830712 49.5582451)",,,,
"[371323415, 370932333, 370932335]",,"['Rue Fernand André', 'Rue du Terminal']",unclassified,50,False,"[False, True]",489.955,"LINESTRING (5.8312961 49.5571668, 5.8280305 49.5571541, 5.8279715 49.557162, 5.8279286 49.5571833, 5.8279296 49.5572138, 5.8279507 49.5572455, 5.8280439 49.557326, 5.8281995 49.5574056, 5.8282464 49.5574399, 5.8282712 49.557483, 5.8282665 49.5575369, 5.8282873 49.5575843, 5.8283345 49.5576238, 5.8285153 49.5576987, 5.8288794 49.5578218, 5.8292928 49.557935, 5.8295573 49.5580206, 5.8302051 49.558185, 5.8305109 49.5582311, 5.830712 49.5582451)",,,,
50681877,,Rue de l'Hôtel de Ville,unclassified,50,False,False,136.726,"LINESTRING (5.8308314 49.5612102, 5.8306772 49.5607, 5.8304794 49.560002)",,,,
50681877,,Rue de l'Hôtel de Ville,unclassified,50,False,True,47.779,"LINESTRING (5.8308314 49.5612102, 5.8308569 49.5612889, 5.8309045 49.5616368)",,,,
724625353,,,residential,,False,False,93.156,"LINESTRING (5.8308314 49.5612102, 5.8305845 49.5612032, 5.8295412 49.5611715)",,,,
319513632,,Rue des Sports,residential,,False,True,42.903,"LINESTRING (5.8299088 49.559893, 5.8304794 49.560002)",,,,
319513632,,Rue des Sports,residential,,False,False,259.725,"LINESTRING (5.8299088 49.559893, 5.8298765 49.5597598, 5.8298168 49.5597107, 5.829739 49.5596734, 5.8290839 49.5595682, 5.8290035 49.5595404, 5.8289458 49.5594908, 5.828927 49.5594403, 5.8289351 49.5591994, 5.8289565 49.5591133, 5.8290088 49.5590471, 5.8290946 49.5589849, 5.82921 49.5589488, 5.8303823 49.5587863, 5.8304639 49.5587653, 5.8305337 49.5587244)",,,,
629577586,,Rue des Sports,unclassified,,False,False,32.6,"LINESTRING (5.8299088 49.559893, 5.8295953 49.5598562, 5.8294641 49.5598406)",,,,
319513632,,Rue des Sports,residential,,False,True,55.523,"LINESTRING (5.830712 49.5582451, 5.8306164 49.5586319, 5.8305752 49.5586896, 5.8305337 49.5587244)",,,,
"[370932335, 370932333, 371323415]",,"['Rue Fernand André', 'Rue du Terminal']",unclassified,50,False,"[False, True]",489.955,"LINESTRING (5.830712 49.5582451, 5.8305109 49.5582311, 5.8302051 49.558185, 5.8295573 49.5580206, 5.8292928 49.557935, 5.8288794 49.5578218, 5.8285153 49.5576987, 5.8283345 49.5576238, 5.8282873 49.5575843, 5.8282665 49.5575369, 5.8282712 49.557483, 5.8282464 49.5574399, 5.8281995 49.5574056, 5.8280439 49.557326, 5.8279507 49.5572455, 5.8279296 49.5572138, 5.8279286 49.5571833, 5.8279715 49.557162, 5.8280305 49.5571541, 5.8312961 49.5571668)",,,,
"[370932312, 370932325, 371323415]",,"['Rue Fernand André', 'Rue du Terminal']",unclassified,50,False,"[False, True]",322.66799999999995,"LINESTRING (5.830712 49.5582451, 5.8311963 49.5582417, 5.831607 49.5582414, 5.8320443 49.5582399, 5.8322704 49.5582164, 5.8324656 49.558173, 5.8326485 49.5580956, 5.8327518 49.5579954, 5.8327767 49.5578862, 5.8327539 49.5577531, 5.8327144 49.557643, 5.8325669 49.5574533, 5.8323857 49.5573046, 5.8321363 49.5572177, 5.8318278 49.5571733, 5.8312961 49.5571668)",,,,
26530491,,Rue Belair,residential,50,False,True,148.901,"LINESTRING (5.8239334 49.5620927, 5.8249287 49.5609195)",,,,
50681882,,Rue des Champs,residential,50,False,False,386.0690000000001,"LINESTRING (5.8239334 49.5620927, 5.8225742 49.5616438, 5.8223733 49.5615526, 5.8222672 49.5614863, 5.8221854 49.5613922, 5.822143 49.5613103, 5.8221177 49.5612114, 5.8221303 49.5611288, 5.8221732 49.561034, 5.8225662 49.5605347, 5.8227512 49.560312, 5.8232662 49.5598692, 5.8233919 49.5597797, 5.8235249 49.5597641, 5.8236788 49.5597654, 5.8237913 49.5597816)",,,,
660125182,,Rue de France,residential,50,False,False,30.734,"LINESTRING (5.8237913 49.5597816, 5.8242146 49.5598133)",,,,
50681882,,Rue des Champs,residential,50,False,True,386.06899999999996,"LINESTRING (5.8237913 49.5597816, 5.8236788 49.5597654, 5.8235249 49.5597641, 5.8233919 49.5597797, 5.8232662 49.5598692, 5.8227512 49.560312, 5.8225662 49.5605347, 5.8221732 49.561034, 5.8221303 49.5611288, 5.8221177 49.5612114, 5.822143 49.5613103, 5.8221854 49.5613922, 5.8222672 49.5614863, 5.8223733 49.5615526, 5.8225742 49.5616438, 5.8239334 49.5620927)",,,,
319513629,,Rue de France,residential,50,False,False,25.698999999999998,"LINESTRING (5.8237913 49.5597816, 5.8239126 49.559857, 5.8240233 49.5599558)",,,,
112175461,,Rue de la Liberté,residential,50,True,False,149.718,"LINESTRING (5.8318613 49.5630299, 5.8318182 49.5627081, 5.8317272 49.5618191, 5.8317313 49.5617551, 5.8317534 49.5616882)",,,,
362816795,N88,Grand Rue,primary,50,False,False,65.703,"LINESTRING (5.8318613 49.5630299, 5.831748 49.5630382, 5.8313175 49.5630599, 5.8311398 49.5630486, 5.8309641 49.5630078)",2,,,
362816795,N88,Grand Rue,primary,50,False,True,99.75800000000001,"LINESTRING (5.8318613 49.5630299, 5.8320719 49.5630117, 5.8330948 49.5629521, 5.8332383 49.5629471)",2,,,
126187173,,Rue Arend,residential,50,False,False,68.575,"LINESTRING (5.8312079 49.5645952, 5.8320224 49.5649134)",,,,
"[126187173, 126187174, 404263664, 1217496088, 1217496089]",,Rue Arend,residential,50,False,True,187.894,"LINESTRING (5.8312079 49.5645952, 5.8305257 49.5643551, 5.8304176 49.5643034, 5.8302024 49.564186, 5.83015 49.5641569, 5.8300462 49.5640994, 5.8299134 49.5639968, 5.8298416 49.5638772, 5.8297867 49.5637132, 5.8297296 49.5633617)",,yes,,
1018518990,,Quartier Schlauss,living_street,,False,False,150.668,"LINESTRING (5.8312079 49.5645952, 5.8309789 49.5648718, 5.830875 49.5650332, 5.8308522 49.5651028, 5.8308636 49.5651689, 5.8309595 49.5654498, 5.8311003 49.5657495, 5.8311371 49.5657925, 5.8312269 49.5658448)",,,,
27756064,,Rue Arend,residential,50,True,False,17.943,"LINESTRING (5.8297296 49.5633617, 5.8296362 49.5632625, 5.8296049 49.5632222)",,,,
"[126187173, 126187174, 404263664, 1217496088, 1217496089]",,Rue Arend,residential,50,False,False,187.894,"LINESTRING (5.8297296 49.5633617, 5.8297867 49.5637132, 5.8298416 49.5638772, 5.8299134 49.5639968, 5.8300462 49.5640994, 5.83015 49.5641569, 5.8302024 49.564186, 5.8304176 49.5643034, 5.8305257 49.5643551, 5.8312079 49.5645952)",,yes,,
26626727,,Grand Rue,residential,50,False,False,94.05399999999999,"LINESTRING (5.8297098 49.5631564, 5.829776 49.5631329, 5.8308253 49.5630756, 5.8309025 49.5630482, 5.8309641 49.5630078)",,,,
374250656,,Grand Rue,residential,,True,False,4.095,"LINESTRING (5.8297098 49.5631564, 5.8297098 49.5631748, 5.8297009 49.5631923)",,,roundabout,
143419031,,Rue de la Station,unclassified,30,False,False,52.907,"LINESTRING (5.8285673 49.5645164, 5.8284416 49.5643361, 5.8282229 49.5640971)",,,,
"[376051907, 319513644, 295305615]",,Place des Martyrs,unclassified,50,True,False,223.8,"LINESTRING (5.8275934 49.563244, 5.8278654 49.5632278, 5.8282149 49.56321, 5.828349 49.5632161, 5.8284716 49.5632458, 5.8285652 49.5632933, 5.8286288 49.5633525, 5.8286628 49.563399, 5.8286802 49.5634344, 5.8287279 49.5635331, 5.8287763 49.5636449, 5.8288097 49.5637258, 5.82888 49.5638824, 5.8289506 49.5640283, 5.8289648 49.5640842, 5.8289705 49.5641273, 5.8289602 49.5641652, 5.8289171 49.5642332, 5.8287673 49.564398, 5.8285673 49.5645164)",,,,
390448562,,Rue du Lavoir,residential,,False,True,40.961,"LINESTRING (5.8372365 49.5596191, 5.8368972 49.5599145)",,,,yes
25570633,N872,Rue de Rodange,secondary,50,False,False,32.031,"LINESTRING (5.8372365 49.5596191, 5.8372305 49.5595234, 5.8372434 49.5593313)",,,,
390448562,,Rue du Lavoir,residential,,False,False,40.961,"LINESTRING (5.8368972 49.5599145, 5.8372365 49.5596191)",,,,yes
390448562,,Rue du Lavoir,residential,,False,True,57.295,"LINESTRING (5.8368972 49.5599145, 5.8368087 49.5600075, 5.8367698 49.5601111, 5.8367718 49.5603655, 5.8367892 49.560409)",,,,yes
390448562,,Rue du Lavoir,residential,,False,False,57.294999999999995,"LINESTRING (5.8367892 49.560409, 5.8367718 49.5603655, 5.8367698 49.5601111, 5.8368087 49.5600075, 5.8368972 49.5599145)",,,,yes
319513629,,Rue de France,residential,50,False,False,125.489,"LINESTRING (5.8240233 49.5599558, 5.8246196 49.5605905, 5.8249287 49.5609195)",,,,
319513629,,Rue de France,residential,50,False,True,25.698999999999998,"LINESTRING (5.8240233 49.5599558, 5.8239126 49.559857, 5.8237913 49.5597816)",,,,
660125184,,Rue de France,residential,50,False,True,21.759,"LINESTRING (5.8240233 49.5599558, 5.8240713 49.559882, 5.8242146 49.5598133)",,,,
26626805,,Rue Haute,residential,50,False,False,150.452,"LINESTRING (5.829047 49.5620453, 5.8291329 49.5619525, 5.829216 49.5618717, 5.8293153 49.561803, 5.8294427 49.5617534, 5.8295828 49.561725, 5.8296245 49.56172, 5.8306322 49.5616542, 5.8309045 49.5616368)",,,,
980539167,,Rue Haute,residential,50,True,False,31.126,"LINESTRING (5.829047 49.5620453, 5.8290417 49.562137, 5.8290457 49.5622092, 5.8290625 49.5622753, 5.8290812 49.5623227)",,,,
362816839,,Rue de la Station,unclassified,30,True,False,12.153,"LINESTRING (5.8275379 49.5633472, 5.8275934 49.563244)",,,,
319513642,,Rue de la Station,unclassified,50,True,False,33.592,"LINESTRING (5.8275379 49.5633472, 5.8273982 49.5632599, 5.8273544 49.5632225, 5.8272506 49.5631121)",2,,,
1200785341,,Rue du Centre,residential,50,False,True,62.682,"LINESTRING (5.834396 49.5639724, 5.8336464 49.5642577)",,,,
"[956535906, 326359842]",,Quartier Pesch,residential,,False,False,55.829,"LINESTRING (5.834396 49.5639724, 5.8341974 49.56395, 5.8339776 49.5639254, 5.8338623 49.5639228, 5.8337496 49.5639446, 5.8336476 49.5639811)",,,,
1200785341,,Rue du Centre,residential,50,False,False,22.377,"LINESTRING (5.834396 49.5639724, 5.8345605 49.5639073, 5.8346578 49.5638645)",,,,
326359842,,Quartier Pesch,residential,,False,True,38.223,"LINESTRING (5.8332105 49.5641755, 5.8336476 49.5639811)",,,,
326359842,,Quartier Pesch,residential,,False,False,30.233000000000004,"LINESTRING (5.8332105 49.5641755, 5.833189 49.5642186, 5.8331585 49.5643184, 5.8331633 49.5643783, 5.8332017 49.5644382)",,,,
326359843,,Quartier Pesch,residential,,False,False,45.182,"LINESTRING (5.8332105 49.5641755, 5.833348 49.5639046, 5.8333902 49.5638532, 5.833464 49.5638124)",,,,
26626706,,Rue du Centre,residential,50,True,False,37.85,"LINESTRING (5.8332017 49.5644382, 5.8333647 49.5643665, 5.8336464 49.5642577)",,,,
326359842,,Quartier Pesch,residential,,False,True,30.232999999999997,"LINESTRING (5.8332017 49.5644382, 5.8331633 49.5643783, 5.8331585 49.5643184, 5.833189 49.5642186, 5.8332105 49.5641755)",,,,
126187190,,Rue du Centre,residential,,True,False,59.584999999999994,"LINESTRING (5.8339591 49.5635822, 5.8340366 49.5636238, 5.834254 49.5637276, 5.8346578 49.5638645)",,,,
