osmid,oneway,name,highway,reversed,length,geometry,access,junction
466919161,False,Rue du Monciat,residential,True,145.87800000000001,"LINESTRING (4.5442298 50.4364466, 4.5445341 50.4363511, 4.544707 50.4362952, 4.5448799 50.4362392, 4.5452447 50.4361265, 4.5454432 50.4359351, 4.5457544 50.4356332)",,
182885461,False,Rue du Puits Communal,residential,True,109.602,"LINESTRING (4.5467201 50.4345481, 4.5456672 50.4340982, 4.545435 50.433999)",destination,
466919160,False,Rue du Monciat,residential,True,151.647,"LINESTRING (4.5467201 50.4345481, 4.5470417 50.434213, 4.5471286 50.4341317, 4.5472118 50.434054, 4.5474432 50.4338377, 4.5478142 50.4335228, 4.5479384 50.4334284)",,
466919161,False,Rue du Monciat,residential,False,138.739,"LINESTRING (4.5467201 50.4345481, 4.5464999 50.434811, 4.5462736 50.4350706, 4.5462593 50.435087, 4.5460166 50.4353653, 4.5457544 50.4356332)",,
99889552,False,Rue Jean Jaurès,residential,True,67.869,"LINESTRING (4.5479782 50.4333982, 4.5471838 50.4330569)",destination,
466919160,False,Rue du Monciat,residential,False,4.384,"LINESTRING (4.5479782 50.4333982, 4.5479384 50.4334284)",,
466919160,False,Rue du Monciat,residential,True,152.048,"LINESTRING (4.5479782 50.4333982, 4.5484874 50.4330216, 4.5486265 50.4329187, 4.5487154 50.4328529, 4.5491661 50.4325112, 4.5493505 50.4323475)",,
99889581,False,Rue Clément Daix,residential,True,40.871,"LINESTRING (4.5476357 50.4313287, 4.5479193 50.4310086)",destination,
99889550,False,Rue de la Liberté,residential,False,167.25900000000001,"LINESTRING (4.5476357 50.4313287, 4.5476855 50.4313735, 4.5478759 50.4314982, 4.5480476 50.4316434, 4.5483321 50.4318289, 4.5483668 50.4318468, 4.5486457 50.4320347, 4.5489377 50.4321624, 4.549099 50.4322329, 4.5493505 50.4323475)",destination,
99889550,False,Rue de la Liberté,residential,True,33.614,"LINESTRING (4.5476357 50.4313287, 4.5475487 50.4312505, 4.547436 50.4311394, 4.5473341 50.4311035)",destination,
99889581,False,Rue Clément Daix,residential,False,186.824,"LINESTRING (4.5476357 50.4313287, 4.5468808 50.4322652, 4.5464578 50.4328318)",destination,
99889560,False,Rue de la Cure,residential,False,59.367000000000004,"LINESTRING (4.5533813 50.4307121, 4.5533342 50.4306251, 4.5532537 50.4304098, 4.5531225 50.4302057)",,
182888383,False,Rue des Marais,residential,True,34.022999999999996,"LINESTRING (4.5533813 50.4307121, 4.5531917 50.4308439, 4.5530707 50.4309451)",,
182888385,True,Rue Quartier du Pachy Hue,residential,False,71.892,"LINESTRING (4.5512009 50.4334658, 4.5517431 50.433178, 4.5520133 50.4330822)",,
452319684,False,Rue Quartier du Pachy Hue,residential,False,102.762,"LINESTRING (4.5512009 50.4334658, 4.5510725 50.4335295, 4.5509608 50.4335918, 4.5506449 50.4338805, 4.5505029 50.4339715, 4.5503511 50.4340327, 4.5501673 50.4340921)",,
466919159,False,Rue du Wairchat,residential,False,116.325,"LINESTRING (4.5512009 50.4334658, 4.5507972 50.4331716, 4.5506788 50.4330853, 4.5501104 50.4326836)",,
1037312263,False,Rue du Wairchat,residential,True,63.525,"LINESTRING (4.5512009 50.4334658, 4.5516119 50.4337586, 4.5517732 50.4339046)",,
252116210,False,Rue Jules Destrée,residential,True,97.307,"LINESTRING (4.5425217 50.4306204, 4.5436964 50.4301667)",destination,
182885461,False,Rue du Puits Communal,residential,False,69.571,"LINESTRING (4.5425217 50.4306204, 4.542543 50.4310212, 4.5425648 50.4312454)",destination,
182885461,False,Rue du Puits Communal,residential,True,393.865,"LINESTRING (4.5425217 50.4306204, 4.5425142 50.4302012, 4.5424909 50.4297784, 4.5425108 50.4296762, 4.5425708 50.4296074, 4.5446029 50.4289372, 4.5449097 50.4288537, 4.5461336 50.4285205)",destination,
1037312263,False,Rue du Wairchat,residential,False,63.525,"LINESTRING (4.5517732 50.4339046, 4.5516119 50.4337586, 4.5512009 50.4334658)",,
1037312264,False,Rue des Marais,residential,False,93.257,"LINESTRING (4.5517732 50.4339046, 4.5519886 50.4333147, 4.5520133 50.4330822)",,
466919160,False,Rue du Monciat,residential,True,11.46,"LINESTRING (4.5493505 50.4323475, 4.5494449 50.4322638)",,
99889550,False,Rue de la Liberté,residential,True,167.25900000000001,"LINESTRING (4.5493505 50.4323475, 4.549099 50.4322329, 4.5489377 50.4321624, 4.5486457 50.4320347, 4.5483668 50.4318468, 4.5483321 50.4318289, 4.5480476 50.4316434, 4.5478759 50.4314982, 4.5476855 50.4313735, 4.5476357 50.4313287)",destination,
466919160,False,Rue du Monciat,residential,False,152.048,"LINESTRING (4.5493505 50.4323475, 4.5491661 50.4325112, 4.5487154 50.4328529, 4.5486265 50.4329187, 4.5484874 50.4330216, 4.5479782 50.4333982)",,
99889581,False,Rue Clément Daix,residential,False,74.576,"LINESTRING (4.545435 50.433999, 4.545332 50.4340985, 4.5448556 50.434559)",destination,
99889581,False,Rue Clément Daix,residential,True,115.64499999999998,"LINESTRING (4.545435 50.433999, 4.5456015 50.4338471, 4.5456887 50.4337675, 4.5460716 50.4332838, 4.5462154 50.4330882)",destination,
182885461,False,Rue du Puits Communal,residential,False,109.602,"LINESTRING (4.545435 50.433999, 4.5456672 50.4340982, 4.5467201 50.4345481)",destination,
182885461,False,Rue du Puits Communal,residential,True,89.22,"LINESTRING (4.545435 50.433999, 4.5451909 50.4338954, 4.5443866 50.4335542)",destination,
252116210,False,Rue Jules Destrée,residential,False,69.236,"LINESTRING (4.5445282 50.4298397, 4.5436964 50.4301667)",destination,
108177332,False,Rue du Fond de la Croix,residential,False,156.09699999999998,"LINESTRING (4.5445282 50.4298397, 4.5448636 50.4301809, 4.5449602 50.4303313, 4.5450085 50.4304714, 4.5451098 50.4311637)",destination,
252116210,False,Rue Jules Destrée,residential,True,222.30900000000005,"LINESTRING (4.5445282 50.4298397, 4.5451183 50.4296137, 4.5456363 50.4294152, 4.546294 50.4291657, 4.5463564 50.4291251, 4.5463764 50.429079, 4.5462582 50.4287262, 4.5461946 50.4285819, 4.5461336 50.4285205)",destination,
99889550,False,Rue de la Liberté,residential,False,113.772,"LINESTRING (4.5425648 50.4312454, 4.5441689 50.4311927)",destination,
182885461,False,Rue du Puits Communal,residential,False,80.891,"LINESTRING (4.5425648 50.4312454, 4.5426141 50.431775, 4.5426206 50.4318447, 4.5426322 50.4319716)",destination,
182885461,False,Rue du Puits Communal,residential,True,69.571,"LINESTRING (4.5425648 50.4312454, 4.542543 50.4310212, 4.5425217 50.4306204)",destination,
99889550,False,Rue de la Liberté,residential,True,113.772,"LINESTRING (4.5441689 50.4311927, 4.5425648 50.4312454)",destination,
99889550,False,Rue de la Liberté,residential,False,66.723,"LINESTRING (4.5441689 50.4311927, 4.5445375 50.4311813, 4.5451098 50.4311637)",destination,
108177337,False,Rue de la Petite Hurée,residential,True,119.379,"LINESTRING (4.5441689 50.4311927, 4.5441662 50.4310865, 4.5440527 50.4308494, 4.5439239 50.4305893, 4.5438396 50.4304267, 4.5436964 50.4301667)",destination,
452319684,False,Rue Quartier du Pachy Hue,residential,True,347.097,"LINESTRING (4.5457544 50.4356332, 4.5463216 50.4358579, 4.5468487 50.435973, 4.5469235 50.4359878, 4.5472954 50.4360612, 4.5475088 50.436064, 4.5477069 50.4360511, 4.5479329 50.4359966, 4.5481564 50.4359133, 4.5483004 50.4358417, 4.5484995 50.4356782, 4.5485887 50.4355058, 4.5486679 50.435091, 4.5486725 50.4350671, 4.5487642 50.434885, 4.5487933 50.43485, 4.5488764 50.4347499, 4.5490172 50.4346045)",,
466919161,False,Rue du Monciat,residential,False,145.87800000000001,"LINESTRING (4.5457544 50.4356332, 4.5454432 50.4359351, 4.5452447 50.4361265, 4.5448799 50.4362392, 4.544707 50.4362952, 4.5445341 50.4363511, 4.5442298 50.4364466)",,
466919161,False,Rue du Monciat,residential,True,138.739,"LINESTRING (4.5457544 50.4356332, 4.5460166 50.4353653, 4.5462593 50.435087, 4.5462736 50.4350706, 4.5464999 50.434811, 4.5467201 50.4345481)",,
466919160,False,Rue du Monciat,residential,False,11.46,"LINESTRING (4.5494449 50.4322638, 4.5493505 50.4323475)",,
"[99881362, 99889562]",False,"['Rue Joseph Bolle', 'Rue du Monciat']",residential,"[False, True]",266.033,"LINESTRING (4.5494449 50.4322638, 4.5494665 50.4322447, 4.5501296 50.4314571, 4.5501433 50.4314365, 4.5512205 50.4301559)",,
466919159,False,Rue du Wairchat,residential,True,66.34100000000001,"LINESTRING (4.5494449 50.4322638, 4.5497079 50.4324328, 4.5501104 50.4326836)",,
99889562,False,Rue Joseph Bolle,residential,False,108.886,"LINESTRING (4.5512205 50.4301559, 4.5519865 50.4293069)",,
"[99889562, 99881362]",False,"['Rue Joseph Bolle', 'Rue du Monciat']",residential,"[False, True]",266.033,"LINESTRING (4.5512205 50.4301559, 4.5501433 50.4314365, 4.5501296 50.4314571, 4.5494665 50.4322447, 4.5494449 50.4322638)",,
99889581,False,Rue Clément Daix,residential,True,64.968,"LINESTRING (4.5443299 50.4350378, 4.5448556 50.434559)",destination,
108176618,False,Rue Clément Daix,residential,False,29.62,"LINESTRING (4.5443299 50.4350378, 4.5440774 50.4350158, 4.5439249 50.4349785)",,
108176618,False,Rue Clément Daix,residential,True,29.041000000000004,"LINESTRING (4.5443299 50.4350378, 4.5442862 50.4351368, 4.5443249 50.4352932)",,
182903600,False,Rue de la Taillette,residential,False,85.351,"LINESTRING (4.5501104 50.4326836, 4.5506423 50.4322496, 4.550801 50.4320576)",,
466919159,False,Rue du Wairchat,residential,False,66.34100000000001,"LINESTRING (4.5501104 50.4326836, 4.5497079 50.4324328, 4.5494449 50.4322638)",,
466919159,False,Rue du Wairchat,residential,True,116.32500000000002,"LINESTRING (4.5501104 50.4326836, 4.5506788 50.4330853, 4.5507972 50.4331716, 4.5512009 50.4334658)",,
99889588,True,Rue des Noëls,residential,False,157.98600000000002,"LINESTRING (4.5530707 50.4309451, 4.5527549 50.4308336, 4.5524169 50.4307105, 4.5519395 50.4304953, 4.5515157 50.4303039, 4.5512205 50.4301559)",,
