osmid,oneway,lanes,ref,highway,maxspeed,reversed,length,tunnel,name,geometry,junction,width,bridge
1164236260,False,,,residential,20,False,11.652,,Rue Lelièvre,"LINESTRING (4.8610312 50.4652346, 4.8610471 50.4653389)",,,
"[1164236323, 683601437]",False,,,residential,20,True,71.30600000000001,,Rue Lelièvre,"LINESTRING (4.8610312 50.4652346, 4.8610211 50.4651332, 4.8610031 50.4649722, 4.8609609 50.4645949)",,,
1164236260,False,,,residential,20,True,11.652,,Rue Lelièvre,"LINESTRING (4.8610471 50.4653389, 4.8610312 50.4652346)",,,
27863468,False,,,residential,20,True,69.319,,Rue Lelièvre,"LINESTRING (4.8610471 50.4653389, 4.8611734 50.4658736, 4.8611889 50.4659557)",,,
45059260,True,,,residential,20,False,98.066,,Place du Palais de Justice,"LINESTRING (4.8610471 50.4653389, 4.8609366 50.4653518, 4.8596844 50.4654982)",,,
27036829,False,,,residential,20,False,209.19299999999998,,Rue Joseph Saintraint,"LINESTRING (4.8592425 50.4626754, 4.8593751 50.4626343, 4.8597234 50.4625263, 4.8600346 50.4624396, 4.8605116 50.4623067, 4.8606004 50.4622951, 4.860729 50.4623074, 4.8608052 50.4623334, 4.8609067 50.4624075, 4.8609873 50.4625337, 4.8609831 50.4630967)",,6,
103948569,False,,,residential,20,True,20.572,,Place Saint-Aubain,"LINESTRING (4.8606751 50.4646285, 4.8609609 50.4645949)",,,
30439867,False,,,residential,20,False,44.087,,Place du Chapître,"LINESTRING (4.8606751 50.4646285, 4.860237 50.4646633, 4.8601503 50.4647647)",,,
103948569,False,,,residential,20,False,62.73599999999999,,Place Saint-Aubain,"LINESTRING (4.8606751 50.4646285, 4.8606485 50.4644813, 4.8606003 50.4643447, 4.8605508 50.4642003, 4.860516 50.464074)",,,
103948569,False,,,residential,20,False,38.631,,Place Saint-Aubain,"LINESTRING (4.860516 50.464074, 4.8610276 50.463953)",,,
30439866,False,,,residential,20,False,77.682,,Place du Carillon,"LINESTRING (4.860516 50.464074, 4.8602548 50.4641811, 4.8596081 50.4643355, 4.8595222 50.4643629)",,,
103948569,False,,,residential,20,True,62.736,,Place Saint-Aubain,"LINESTRING (4.860516 50.464074, 4.8605508 50.4642003, 4.8606003 50.4643447, 4.8606485 50.4644813, 4.8606751 50.4646285)",,,
27510014,False,,,residential,20,False,96.874,,Rue de Bruxelles,"LINESTRING (4.8601703 50.4665655, 4.8596317 50.4668843, 4.8592644 50.467101, 4.8591638 50.4671558)",,,
27510014,False,,,residential,20,True,98.991,,Rue de Bruxelles,"LINESTRING (4.8601703 50.4665655, 4.8603079 50.4664768, 4.8611163 50.465995, 4.8611889 50.4659557)",,,
27510014,False,,,residential,20,False,98.991,,Rue de Bruxelles,"LINESTRING (4.8611889 50.4659557, 4.8611163 50.465995, 4.8603079 50.4664768, 4.8601703 50.4665655)",,,
27510014,False,,,residential,20,True,102.142,,Rue de Bruxelles,"LINESTRING (4.8611889 50.4659557, 4.8617941 50.4657232, 4.8624666 50.4655325)",,,
27863468,False,,,residential,20,False,69.319,,Rue Lelièvre,"LINESTRING (4.8611889 50.4659557, 4.8611734 50.4658736, 4.8610471 50.4653389)",,,
27509313,True,,,residential,20,False,91.958,,Rue de Bruxelles,"LINESTRING (4.8636685 50.4652185, 4.8636247 50.4652306, 4.8632225 50.4653357, 4.8625279 50.4655172, 4.8624666 50.4655325)",,,
"[43654385, 1206837348]",True,,,residential,20,False,151.906,,Rue des Carmes,"LINESTRING (4.8638791 50.4665713, 4.863858 50.4664383, 4.8637934 50.4662063, 4.8637682 50.4661029, 4.8637568 50.4658883, 4.8637495 50.4656857, 4.8637493 50.4655994, 4.8637376 50.4655122, 4.8637157 50.4654374, 4.8636665 50.4653112, 4.8636516 50.4652695, 4.8636685 50.4652185)",,,
1188941580,False,,,residential,20,True,14.966,,Rue Saint-Joseph,"LINESTRING (4.8638791 50.4665713, 4.8639897 50.4665081, 4.8640321 50.4664786)",,,
1188941580,False,,,residential,20,False,14.966,,Rue Saint-Joseph,"LINESTRING (4.8640321 50.4664786, 4.8639897 50.4665081, 4.8638791 50.4665713)",,,
"[768125968, 1193957297, 93515973]",True,,,busway,,False,123.07500000000002,,"['Rue de Fer', ""Rue de l'Ange""]","LINESTRING (4.8653711 50.4659633, 4.8653592 50.4657703, 4.8652645 50.4655874, 4.8652153 50.465483, 4.8651791 50.465386, 4.8651234 50.4651965, 4.8650869 50.4650597, 4.8650748 50.4650176, 4.8650598 50.4649411, 4.8650524 50.4648803)",,,
"[27509312, 1196780782]",True,1,,residential,20,False,216.767,,"['Rue Saint-Jacques', 'Rue de Fer']","LINESTRING (4.8653711 50.4659633, 4.8652563 50.465764, 4.8652263 50.4656878, 4.8651746 50.4655684, 4.8651013 50.465343, 4.8650766 50.4652076, 4.8650485 50.4651399, 4.8650303 50.4650212, 4.8650204 50.4649563, 4.8649866 50.464946, 4.8649547 50.4649426, 4.8648811 50.464952, 4.8645681 50.4650003, 4.864259 50.465046, 4.8641048 50.4650785, 4.8637401 50.4651919, 4.8636685 50.4652185)",,5,
27510013,True,2,,residential,20,False,214.597,,Rue Godefroid,"LINESTRING (4.8624666 50.4655325, 4.8624685 50.4656236, 4.8625212 50.4674621)",,,
27510014,False,,,residential,20,False,102.142,,Rue de Bruxelles,"LINESTRING (4.8624666 50.4655325, 4.8617941 50.4657232, 4.8611889 50.4659557)",,,
"[961999562, 26920702]",False,"['4', '3']",N90,tertiary,30,False,97.473,,Rue Jean-Baptiste Brabant,"LINESTRING (4.8717761 50.4657275, 4.8718792 50.4656433, 4.8721686 50.4653766, 4.8724211 50.4651932, 4.8725624 50.4650125)",,,
28417997,False,,,residential,20,False,90.743,,Rue des Bourgeois,"LINESTRING (4.8717761 50.4657275, 4.871911 50.4657708, 4.8729131 50.46606, 4.8729413 50.4660677)",,,
"[529807800, 33040244, 294432397]",False,2,N90,tertiary,30,"[False, True]",142.01,,Rue du Premier Lanciers,"LINESTRING (4.8717761 50.4657275, 4.8716842 50.4658048, 4.8714862 50.465971, 4.8712095 50.4662288, 4.8711418 50.4662985, 4.8708962 50.4665259, 4.8707003 50.4666947, 4.8706148 50.4667684)",,,
650619934,False,,,residential,20,False,50.751999999999995,,Rue du Lombard,"LINESTRING (4.8717761 50.4657275, 4.871698 50.4656717, 4.871304 50.4654416, 4.8712558 50.4654139)",,,
708424239,False,3,N90,tertiary,30,True,56.760000000000005,,Rue Jean-Baptiste Brabant,"LINESTRING (4.8729255 50.4645579, 4.8728805 50.464605, 4.8728617 50.4646247, 4.8727455 50.4647898, 4.8725624 50.4650125)",,,
"[1125659069, 26920709, 45670309]",True,2,N4g,primary,50,False,160.87900000000002,,,"LINESTRING (4.8679786 50.4699996, 4.8680319 50.4702799, 4.8680396 50.4704903, 4.8680418 50.4707218, 4.8680165 50.4708181, 4.8679702 50.4708816, 4.8678666 50.470951, 4.8677573 50.4709897, 4.8676326 50.4710125, 4.8675179 50.4710062, 4.8673678 50.4709885, 4.8671803 50.4709465)",,,yes
28134200,True,3,N4,primary,50,False,20.786,,,"LINESTRING (4.8658916 50.4701205, 4.866089 50.470158, 4.8661762 50.4701639)",,,
353984606,True,,,primary,50,False,32.132,,Rond-Point de Bomel,"LINESTRING (4.8658916 50.4701205, 4.8659271 50.4701782, 4.8659277 50.4702402, 4.8658936 50.4702982, 4.8658418 50.4703378, 4.8657738 50.4703658)",roundabout,,
1099425933,True,,,primary,50,False,14.649000000000001,,Rond-Point de Bomel,"LINESTRING (4.8657271 50.4700447, 4.8658211 50.4700723, 4.8658916 50.4701205)",roundabout,,
"[626262784, 410513233]",True,1,,tertiary,50,False,205.14300000000003,yes,Passage d'Herbatte,"LINESTRING (4.8653478 50.4697742, 4.8656117 50.4697812, 4.8659906 50.4698031, 4.8663872 50.469841, 4.8672438 50.4699248, 4.8673502 50.4699482, 4.8675614 50.4700278, 4.8676745 50.470033, 4.8680335 50.4700505, 4.868186 50.4700675)",,,
1165473093,True,2,N4,primary,50,False,42.961999999999996,,,"LINESTRING (4.8653478 50.4697742, 4.8654832 50.4698077, 4.8655869 50.4698576, 4.8656199 50.4698762, 4.8656715 50.4699354, 4.8656997 50.4699738, 4.8657271 50.4700447)",,,
"[1135512371, 626262783]",False,,,tertiary,30,True,313.152,,Boulevard d'Herbatte,"LINESTRING (4.8729715 50.4689854, 4.8723553 50.4691592, 4.8711571 50.4694972, 4.8710847 50.4695176, 4.8697447 50.4698852, 4.8693275 50.4699983, 4.8689106 50.4701031)",,,
1099425931,True,,,primary,50,False,20.25,,Rond-Point du Nord,"LINESTRING (4.8591418 50.4698098, 4.8591941 50.4698409, 4.8592302 50.4698802, 4.859247 50.4699245, 4.8592433 50.4699699)",roundabout,,
43122939,True,1,,primary_link,,False,32.093,,Chaussée de Louvain,"LINESTRING (4.8668821 50.4708598, 4.8664362 50.4708073)",,,
1255315682,True,2,N4g,primary,50,False,38.108,,,"LINESTRING (4.8668821 50.4708598, 4.8664197 50.4706842)",,,
161232846,True,,,primary,50,False,17.297,,Rond-Point de Bomel,"LINESTRING (4.8654816 50.470335, 4.8654312 50.4702942, 4.8654023 50.4702457, 4.8653977 50.470194)",roundabout,,
28417988,True,,,residential,20,False,110.93199999999999,,Rue Emile Cuvelier,"LINESTRING (4.8679368 50.4638174, 4.8678578 50.4638571, 4.8674641 50.4640493, 4.8673518 50.4641012, 4.8671228 50.4642163, 4.8666946 50.4644256)",,,
188475871,False,,,residential,20,False,141.142,,Rue Julie Billiart,"LINESTRING (4.8679368 50.4638174, 4.8679883 50.4637871, 4.8680809 50.4637529, 4.8682354 50.4637431, 4.8683041 50.4637344, 4.8687248 50.4636611, 4.8690102 50.4636013, 4.8693126 50.4634939, 4.8695885 50.4632996, 4.8696553 50.4632547)",,,
294432383,False,4,N4,primary,50,False,154.986,,Boulevard Cauchy,"LINESTRING (4.8728596 50.4681554, 4.8726008 50.4682308, 4.8718761 50.4684351, 4.8714582 50.4685397, 4.8713041 50.4685782, 4.8708315 50.4686781)",,,
"[1195565059, 45656837]",True,,,residential,20,False,117.69800000000001,,"['Rue Dewez', 'Place Henri Maus']","LINESTRING (4.8702361 50.4679284, 4.8703805 50.4678796, 4.8714917 50.4675059, 4.8717049 50.4674321)",,,
30439859,True,,,residential,20,False,52.59,,Rue Galliot,"LINESTRING (4.866903 50.4671853, 4.8669572 50.4672718, 4.8671257 50.4675486, 4.8671794 50.4676242)",,,
43996015,True,,,residential,20,False,103.582,,Rue des Dames Blanches,"LINESTRING (4.866903 50.4671853, 4.8667883 50.4671878, 4.8666599 50.4671901, 4.8654424 50.4671378)",,,
43996015,True,,,residential,20,False,125.568,,Rue des Dames Blanches,"LINESTRING (4.868649 50.4670108, 4.8680366 50.4671066, 4.8680216 50.4671082, 4.8674309 50.4671731, 4.8670951 50.4671886, 4.8670727 50.4671882, 4.866903 50.4671853)",,,
460522183,False,,,residential,20,False,41.397999999999996,,Rue Lucien Namêche,"LINESTRING (4.868649 50.4670108, 4.8685986 50.4672035, 4.8685472 50.4673774)",,,
298428757,True,2,N90,tertiary,30,False,79.176,,Rue Rogier,"LINESTRING (4.8685472 50.4673774, 4.8695171 50.4671948, 4.8696181 50.4671719)",,,
460522183,False,,,residential,20,True,41.397999999999996,,Rue Lucien Namêche,"LINESTRING (4.8685472 50.4673774, 4.8685986 50.4672035, 4.868649 50.4670108)",,,
28417989,True,,,residential,20,False,222.303,,Rue Pepin,"LINESTRING (4.8666946 50.4644256, 4.8667646 50.4644689, 4.8674397 50.4648671, 4.8674962 50.4649005, 4.8688793 50.4657318, 4.8689841 50.4657941)",,,
"[45656836, 158387157]",True,,,residential,20,False,132.447,,Rue Emile Cuvelier,"LINESTRING (4.8666946 50.4644256, 4.8665101 50.4645076, 4.8663202 50.4645922, 4.8660999 50.4646982, 4.8659008 50.4647811, 4.8656285 50.4648498, 4.8651654 50.4649122, 4.8650971 50.464911, 4.8650524 50.4648803)",,,
28417991,True,,,residential,20,False,137.394,,Rue Lucien Namêche,"LINESTRING (4.8689841 50.4657941, 4.8689639 50.4658453, 4.8687821 50.4664572, 4.8686649 50.4669306, 4.8686619 50.466946, 4.868649 50.4670108)",,,
45656835,True,,,residential,20,False,158.33,,Rue Pepin,"LINESTRING (4.8689841 50.4657941, 4.8691127 50.465872, 4.8698642 50.4663225, 4.8705058 50.4667125, 4.8706148 50.4667684)",,,
28417996,False,,,residential,20,False,58.034,,Rue des Tanneries,"LINESTRING (4.8722015 50.4648978, 4.8721792 50.4648435, 4.8720765 50.4647603, 4.8720548 50.4647424, 4.872018 50.4647102, 4.8717441 50.4644691)",,,
28417996,False,,,residential,20,True,28.628999999999998,,Rue des Tanneries,"LINESTRING (4.8722015 50.4648978, 4.8724452 50.464985, 4.8725624 50.4650125)",,,
117499616,False,,,unclassified,20,True,89.527,,Rue des Tanneries,"LINESTRING (4.8722015 50.4648978, 4.8718789 50.4650833, 4.8718397 50.4651135, 4.8717984 50.4651679, 4.8717454 50.4652126, 4.8717042 50.4652423, 4.8715547 50.465294, 4.8712558 50.4654139)",,,
28417996,False,,,residential,20,False,28.628999999999998,,Rue des Tanneries,"LINESTRING (4.8725624 50.4650125, 4.8724452 50.464985, 4.8722015 50.4648978)",,,
708424239,False,3,N90,tertiary,30,False,56.760000000000005,,Rue Jean-Baptiste Brabant,"LINESTRING (4.8725624 50.4650125, 4.8727455 50.4647898, 4.8728617 50.4646247, 4.8728805 50.464605, 4.8729255 50.4645579)",,,
"[961999562, 26920702]",False,"['4', '3']",N90,tertiary,30,True,97.473,,Rue Jean-Baptiste Brabant,"LINESTRING (4.8725624 50.4650125, 4.8724211 50.4651932, 4.8721686 50.4653766, 4.8718792 50.4656433, 4.8717761 50.4657275)",,,
1258746396,False,,,busway,,False,37.546,,,"LINESTRING (4.8638691 50.4682811, 4.8634446 50.4684836)",,,
"[529807802, 159147852]",True,"['2', '3']",N90,secondary,50,False,91.602,,Avenue de la Gare,"LINESTRING (4.8638691 50.4682811, 4.8642707 50.4681976, 4.8645558 50.4681396, 4.8649484 50.4680504, 4.865098 50.4680232)",,,
"[28417987, 1126364878]",True,,,"['living_street', 'residential']",20,False,103.915,,Rue Galliot,"LINESTRING (4.8671794 50.4676242, 4.8672047 50.4676581, 4.8673442 50.4678837, 4.8676554 50.4683204, 4.8676806 50.4683695, 4.8677078 50.4684343, 4.867708 50.4684906)",,,
873163680,True,2,N90,tertiary,30,False,100.623,,Rue Rogier,"LINESTRING (4.8671794 50.4676242, 4.8683174 50.4674189, 4.8684174 50.4674008, 4.8685472 50.4673774)",,,
27036838,True,,,residential,20,False,27.904000000000003,,Avenue de la Gare,"LINESTRING (4.865098 50.4680232, 4.8652181 50.4679417, 4.8652805 50.4678988, 4.8653104 50.4678497, 4.8653214 50.4678225)",,,
28672832,True,2,N90,tertiary,30,False,35.007000000000005,,Rue Rogier,"LINESTRING (4.865098 50.4680232, 4.8653302 50.467977, 4.8655635 50.4679175)",,,
"[1040806904, 1161306207]",True,2,N90C,secondary,50,False,150.774,,Rue Borgnet,"LINESTRING (4.865098 50.4680232, 4.8651873 50.4680228, 4.8652993 50.4680263, 4.8655404 50.4680338, 4.8656155 50.4680503, 4.8660326 50.4681687, 4.866922 50.4684305, 4.8670791 50.4684741)",,,
"[28672835, 1195565060]",True,,,residential,20,False,93.40899999999999,,"['Rue Delvaux', 'Place Henri Maus']","LINESTRING (4.8708315 50.4686781, 4.8707651 50.4685924, 4.8703196 50.4680333, 4.8702361 50.4679284)",,,
294432383,False,4,N4,primary,50,False,51.912,,Boulevard Cauchy,"LINESTRING (4.8708315 50.4686781, 4.8704882 50.4687321, 4.8701178 50.4687857)",,,
294432383,False,4,N4,primary,50,True,154.98600000000002,,Boulevard Cauchy,"LINESTRING (4.8708315 50.4686781, 4.8713041 50.4685782, 4.8714582 50.4685397, 4.8718761 50.4684351, 4.8726008 50.4682308, 4.8728596 50.4681554)",,,
29106009,False,,,residential,20,False,21.241999999999997,,Rue des Echasseurs,"LINESTRING (4.8662214 50.4626231, 4.8663512 50.4627089, 4.8664414 50.4627522)",,,
"[29106011, 29106010, 1198922603, 32939154]",True,,,residential,20,False,187.929,,"['Rue des Brasseurs', 'Rue des Echasseurs', 'Place Maurice Servais']","LINESTRING (4.8662214 50.4626231, 4.8656118 50.4625839, 4.8653389 50.4625678, 4.8654094 50.4620605, 4.8663475 50.4622128)",,,
27868745,True,,,residential,20,False,209.08800000000002,,Rue du Lombard,"LINESTRING (4.8711053 50.4652355, 4.870763 50.4648632, 4.8706986 50.4648092, 4.8706112 50.4647397, 4.8702743 50.4645042, 4.8702025 50.4644143, 4.8701567 50.4643493, 4.8701091 50.4642774, 4.8700828 50.4641884, 4.8700741 50.4640212, 4.8701185 50.4637824, 4.8701418 50.4636938, 4.8701722 50.4635598)",,,
