osmid,oneway,ref,name,highway,reversed,length,geometry,maxspeed,junction,access,lanes
291437925,False,,Rue Baudry,residential,True,12.187,"LINESTRING (4.6093447 50.2523433, 4.6094813 50.2522771)",,,,
31290034,False,,Rue Février,residential,False,116.94399999999999,"LINESTRING (4.6093447 50.2523433, 4.6094138 50.252661, 4.6092964 50.253053, 4.6091887 50.2533776)",,,,
291437925,False,,Rue Baudry,residential,False,164.71099999999998,"LINESTRING (4.6093447 50.2523433, 4.6090523 50.2523616, 4.6078875 50.252509, 4.6072676 50.2525482, 4.6070561 50.2525616)",,,,
31290034,False,,Rue Février,residential,True,116.944,"LINESTRING (4.6091887 50.2533776, 4.6092964 50.253053, 4.6094138 50.252661, 4.6093447 50.2523433)",,,,
31290037,False,,Rue du Général Storms,residential,True,157.26100000000002,"LINESTRING (4.6091887 50.2533776, 4.609059 50.2533681, 4.6082419 50.2532546, 4.6077464 50.2531744, 4.6072777 50.253044, 4.6070776 50.2529812)",,,,
31290035,False,,Rue de la Chapelle,residential,False,69.828,"LINESTRING (4.6048871 50.2527414, 4.605457 50.2527604, 4.6058622 50.2528061)",,,,
99400419,False,,Rue Saint-Pierre,residential,True,133.012,"LINESTRING (4.6048871 50.2527414, 4.6048113 50.2527541, 4.6044334 50.2527947, 4.6040874 50.2527993, 4.6039567 50.2527857, 4.6037908 50.2527315, 4.6035083 50.2525644, 4.6031952 50.2524513)",,,,
358492504,False,N98,Rue de Mettet,primary,False,283.188,"LINESTRING (4.6048871 50.2527414, 4.6051272 50.2529952, 4.6059413 50.2536764, 4.6059563 50.2536889, 4.606273 50.2539985, 4.6066859 50.2544023, 4.6067586 50.2544785, 4.6067854 50.2545065, 4.6071136 50.2548501)",,,,
358492505,False,N98,Rue de Mettet,primary,True,145.445,"LINESTRING (4.6048871 50.2527414, 4.6048433 50.2526839, 4.6047165 50.2525063, 4.6046339 50.2522941, 4.6046168 50.2519483, 4.6046292 50.2515985, 4.6046405 50.2514644)",,,,
31290037,False,,Rue du Général Storms,residential,False,157.261,"LINESTRING (4.6070776 50.2529812, 4.6072777 50.253044, 4.6077464 50.2531744, 4.6082419 50.2532546, 4.609059 50.2533681, 4.6091887 50.2533776)",,,,
222167215,False,,Place de la Chapelle,unclassified,True,46.683,"LINESTRING (4.6070776 50.2529812, 4.6070739 50.2528753, 4.6070561 50.2525616)",,,,
222167226,False,,Rue des Fonds de la Chapelle,unclassified,False,67.184,"LINESTRING (4.6070776 50.2529812, 4.6070621 50.2531071, 4.6070603 50.2532959, 4.607115 50.2534694, 4.6071615 50.2535775)",,,,
358492514,False,,Rue de la Chapelle,residential,True,88.795,"LINESTRING (4.6070776 50.2529812, 4.6069112 50.2529407, 4.606664 50.2528965, 4.6062287 50.2528474, 4.6058622 50.2528061)",,,,
31290038,False,,Rue Degrange,unclassified,False,107.237,"LINESTRING (4.6046405 50.2514644, 4.6047358 50.2514742, 4.6049387 50.2515168, 4.6051255 50.2516062, 4.6058862 50.2519857)",,,,
139297763,False,N98,Rue de Mettet,primary,True,12.516,"LINESTRING (4.6046405 50.2514644, 4.6046461 50.2513973, 4.6046499 50.251352)",,,,
358492505,False,N98,Rue de Mettet,primary,False,145.445,"LINESTRING (4.6046405 50.2514644, 4.6046292 50.2515985, 4.6046168 50.2519483, 4.6046339 50.2522941, 4.6047165 50.2525063, 4.6048433 50.2526839, 4.6048871 50.2527414)",,,,
294576192,False,,Rue Degrange,unclassified,False,5.035,"LINESTRING (4.6070142 50.2525251, 4.6070561 50.2525616)",,,,
358492494,False,,Rue Degrange,unclassified,True,100.409,"LINESTRING (4.6070142 50.2525251, 4.6068904 50.2524896, 4.6059864 50.2520387, 4.6058862 50.2519857)",,,,
"[176182720, 358492523]",False,,Rue du Boukau,residential,True,201.216,"LINESTRING (4.6070142 50.2525251, 4.6070434 50.2523892, 4.6071641 50.2518271, 4.6072813 50.2510333, 4.6072808 50.2507256)",,,,
302047554,False,N975,Rue de l'Abbaye,secondary,False,236.981,"LINESTRING (4.5983862 50.2540197, 4.5989949 50.2534796, 4.5992371 50.2531626, 4.5994209 50.2528226, 4.5997319 50.2522198, 4.5997992 50.2521097)",,,,
731765215,False,,Rue de Noupré,residential,True,240.246,"LINESTRING (4.5983862 50.2540197, 4.5985971 50.2544396, 4.5999121 50.254252, 4.6012384 50.2541208)",,,,
222167220,False,,Rue Ruisseau des Forges,residential,True,11.003,"LINESTRING (4.6022672 50.2527463, 4.602361 50.252825)",,,,
222167214,False,N975,Rue du Calvaire,secondary,False,76.14699999999999,"LINESTRING (4.6022672 50.2527463, 4.6024279 50.2526443, 4.6026386 50.2525327, 4.6031952 50.2524513)",,,,
99400419,False,,Rue Saint-Pierre,residential,False,133.01200000000003,"LINESTRING (4.6031952 50.2524513, 4.6035083 50.2525644, 4.6037908 50.2527315, 4.6039567 50.2527857, 4.6040874 50.2527993, 4.6044334 50.2527947, 4.6048113 50.2527541, 4.6048871 50.2527414)",,,,
222167214,False,N975,Rue du Calvaire,secondary,True,76.147,"LINESTRING (4.6031952 50.2524513, 4.6026386 50.2525327, 4.6024279 50.2526443, 4.6022672 50.2527463)",,,,
247861423,False,,Impasse du Calvaire,residential,False,73.804,"LINESTRING (4.6031952 50.2524513, 4.6030237 50.2526385, 4.6025575 50.2529713)",,,,
358492492,True,N975,Rue du Calvaire,secondary,False,151.145,"LINESTRING (4.6031952 50.2524513, 4.6036499 50.2520916, 4.6040979 50.2517997, 4.6045191 50.2515017, 4.6046405 50.2514644)",,,,
222167213,False,N975,,secondary,False,16.155,"LINESTRING (4.6004241 50.2516261, 4.6006499 50.2516423)",,,,
99400406,False,,,residential,False,249.01600000000002,"LINESTRING (4.6092025 50.2509006, 4.60953 50.2493847, 4.6084596 50.2491992)",,,,
106059651,True,,Rue Saint-Gangulphe,residential,False,79.332,"LINESTRING (4.6035719 50.25128, 4.6034876 50.2513052, 4.6034861 50.2513413, 4.6034203 50.2516661, 4.6029849 50.251669, 4.6029665 50.2516672)",,,,
580743321,False,,Rue de la Sault,residential,True,69.846,"LINESTRING (4.6025641 50.2558754, 4.6024133 50.2552547)",,,,
580743321,False,,Rue de la Sault,residential,False,200.68599999999998,"LINESTRING (4.6025641 50.2558754, 4.6042335 50.2557644, 4.6043534 50.2557057, 4.6043322 50.2556155, 4.6041911 50.2554937, 4.6037467 50.2552231)",,,,
809921924,False,,,residential,False,106.889,"LINESTRING (4.6082922 50.2472636, 4.6086071 50.2472237, 4.6088699 50.2472442, 4.6089665 50.2473952, 4.6089558 50.2475701, 4.6091221 50.2476422, 4.6093098 50.2476422)",,,,
99400420,False,,Rue des Minières,residential,False,105.965,"LINESTRING (4.6010264 50.253178, 4.6010506 50.2533609, 4.6011373 50.2537489, 4.6012384 50.2541208)",,,,
222167222,True,,Rue Saint-Jean,residential,False,158.534,"LINESTRING (4.6010264 50.253178, 4.6008984 50.2531385, 4.6007483 50.2530397, 4.6005673 50.2528732, 4.6004614 50.2526079, 4.6004252 50.2524775, 4.6004128 50.2524329, 4.6003651 50.2523231, 4.6003019 50.252264, 4.6001621 50.2522138, 4.5998972 50.2521449, 4.5997992 50.2521097)",,,,
139297752,False,N98,Place Verte,primary,True,27.307,"LINESTRING (4.6047489 50.2506517, 4.6050315 50.2504854)",,,,
139297763,False,N98,Rue de Mettet,primary,False,78.624,"LINESTRING (4.6047489 50.2506517, 4.604715 50.2507095, 4.6046806 50.2508049, 4.6046499 50.251352)",,,,
222167227,False,,Rue du Parc,residential,True,159.387,"LINESTRING (4.5995458 50.2511744, 4.5993528 50.2510921, 4.5985683 50.2510055, 4.5974793 50.2510379, 4.597356 50.2510416)",,,,
457205321,True,,Rue du Parc,residential,False,82.816,"LINESTRING (4.5995458 50.2511744, 4.5999431 50.2513072, 4.6000108 50.2514111, 4.6001081 50.2514834, 4.6001779 50.2515353, 4.6004241 50.2516261)",,,,
176184993,False,,Rue des Écoles,residential,False,17.052,"LINESTRING (4.6072808 50.2507256, 4.607044 50.2507013)",,,,
"[176182720, 358492523]",False,,Rue du Boukau,residential,False,201.216,"LINESTRING (4.6072808 50.2507256, 4.6072813 50.2510333, 4.6071641 50.2518271, 4.6070434 50.2523892, 4.6070142 50.2525251)",,,,
176182721,True,,Rue des Écoles,residential,False,138.658,"LINESTRING (4.6072808 50.2507256, 4.6088435 50.2508278, 4.6090832 50.250862, 4.6092025 50.2509006)",30,,,
99400431,True,N98,Place Verte,primary,False,30.342,"LINESTRING (4.6062656 50.249585, 4.6061497 50.249645, 4.6059867 50.2497887)",,,,
318670419,True,,,primary,False,12.032,"LINESTRING (4.6062656 50.249585, 4.6062095 50.2495814, 4.6061585 50.249566, 4.6061184 50.2495406)",,roundabout,,
294576174,False,N98,Route de Mettet,primary,False,37.637,"LINESTRING (4.6072646 50.2549906, 4.6075543 50.2552739)",,,,
1040804579,False,N98,Route de Mettet,primary,True,18.956,"LINESTRING (4.6072646 50.2549906, 4.6071136 50.2548501)",,,,
99400359,False,,Rue Ruisseau des Forges,residential,False,137.394,"LINESTRING (4.6072646 50.2549906, 4.6062159 50.2554306, 4.6060904 50.2554579, 4.6055739 50.2555704)",,,,
222167220,False,,Rue Ruisseau des Forges,residential,False,11.003,"LINESTRING (4.602361 50.252825, 4.6022672 50.2527463)",,,,
99400359,False,,Rue Ruisseau des Forges,residential,True,21.495,"LINESTRING (4.602361 50.252825, 4.6025352 50.2529475, 4.6025575 50.2529713)",,,,
222167222,True,,Rue Saint-Jean,residential,False,103.12,"LINESTRING (4.602361 50.252825, 4.6022539 50.2528573, 4.601918 50.2529692, 4.6016355 50.2530623, 4.6010264 50.253178)",,,,
99400359,False,,Rue Ruisseau des Forges,residential,False,120.44899999999998,"LINESTRING (4.6055739 50.2555704, 4.6053058 50.2555118, 4.604812 50.2552682, 4.6044945 50.2551148, 4.6042264 50.2549344)",,,,
99400359,False,,Rue Ruisseau des Forges,residential,True,137.394,"LINESTRING (4.6055739 50.2555704, 4.6060904 50.2554579, 4.6062159 50.2554306, 4.6072646 50.2549906)",,,,
99400356,False,,Rue de la Sault,residential,False,46.836,"LINESTRING (4.6037467 50.2552231, 4.6042264 50.2549344)",,,,
580743321,False,,Rue de la Sault,residential,False,94.863,"LINESTRING (4.6037467 50.2552231, 4.6024133 50.2552547)",,,,
580743321,False,,Rue de la Sault,residential,True,200.686,"LINESTRING (4.6037467 50.2552231, 4.6041911 50.2554937, 4.6043322 50.2556155, 4.6043534 50.2557057, 4.6042335 50.2557644, 4.6025641 50.2558754)",,,,
99400394,False,,Rue de la Sault,residential,True,36.021,"LINESTRING (4.6023004 50.2549389, 4.6024133 50.2552547)",,,,
358492561,True,,,residential,False,9.03,"LINESTRING (4.6054697 50.2502941, 4.6054606 50.2502131)",,,,
294576161,True,N98,Place Verte,primary,False,37.777,"LINESTRING (4.6054697 50.2502941, 4.6053669 50.2503435, 4.6051402 50.2504468, 4.6050315 50.2504854)",,,,
318670454,True,,,primary,False,27.194,"LINESTRING (4.6061184 50.2495406, 4.6060942 50.2495088, 4.6060876 50.2494738, 4.6060979 50.2494414, 4.6061233 50.2494126, 4.6061906 50.2493801, 4.6062741 50.2493728)",,roundabout,,
99400403,True,,Rue Cent Louis,residential,False,32.32,"LINESTRING (4.6040937 50.251293, 4.6036971 50.2512846, 4.6036396 50.2512812)",,,,
99400373,True,,,primary,False,18.003,"LINESTRING (4.6064208 50.2494759, 4.6064104 50.2495158, 4.6063775 50.2495504, 4.6063268 50.2495746, 4.6062656 50.249585)",,roundabout,,
176493775,False,N975,Rue Henri de Rohan Chabot,secondary,True,148.667,"LINESTRING (4.6064208 50.2494759, 4.6065856 50.2494318, 4.6066957 50.2494023, 4.6070269 50.2493673, 4.6073287 50.2493315, 4.6074451 50.2493211, 4.6078804 50.249278, 4.6079398 50.24927, 4.608114 50.2492462, 4.6084596 50.2491992)",,,,
139297771,True,,,residential,False,43.628,"LINESTRING (4.6060361 50.2504327, 4.6058559 50.2504059, 4.6057053 50.2503835, 4.6054697 50.2502941)",,,,
176184993,False,,Rue des Écoles,residential,True,78.86699999999999,"LINESTRING (4.6060361 50.2504327, 4.6063461 50.2504857, 4.6064913 50.2505467, 4.6067804 50.2506682, 4.607044 50.2507013)",,,,
99400347,False,,Rue du Hierdeau,residential,False,136.18200000000002,"LINESTRING (4.6083237 50.2482961, 4.608085 50.2482748, 4.6064125 50.2482263)",,,,
99400347,False,,Rue du Hierdeau,residential,True,104.81,"LINESTRING (4.6083237 50.2482961, 4.6094798 50.248399, 4.6097632 50.2484741)",,,,
99400376,True,,Avenue notre Dame de Lorette,residential,False,114.911,"LINESTRING (4.6083237 50.2482961, 4.6083404 50.2478678, 4.6082922 50.2472636)",,,,
1086058556,False,,Rue Henri de Rohan Chabot,residential,False,14.376,"LINESTRING (4.6097632 50.2484741, 4.609604 50.2485538)",,,,
99400347,False,,Rue du Hierdeau,residential,False,104.81,"LINESTRING (4.6097632 50.2484741, 4.6094798 50.248399, 4.6083237 50.2482961)",,,,
99400373,True,,,primary,False,16.802,"LINESTRING (4.6062741 50.2493728, 4.6063305 50.2493839, 4.6063774 50.2494069, 4.6064088 50.2494389, 4.6064208 50.2494759)",,roundabout,,
427167464,False,N98,Avenue Jules Lahaye,primary,True,129.173,"LINESTRING (4.6062741 50.2493728, 4.6063164 50.2492487, 4.6064454 50.2488601, 4.6064747 50.2486265, 4.6064649 50.2484279, 4.6064125 50.2482263)",,,,
422172239,False,,Rue du Chapitre,unclassified,False,61.719,"LINESTRING (4.6039208 50.250832, 4.6030676 50.2509342)",,,,
649535930,True,,Rue du Chapitre,secondary,False,14.868,"LINESTRING (4.6039208 50.250832, 4.6040972 50.2507602)",,,,
106059634,False,,Rue du Cheslé,residential,False,87.89299999999999,"LINESTRING (4.597356 50.2510416, 4.5973938 50.2511187, 4.5974535 50.2512642, 4.597472 50.2514341, 4.5975173 50.251529, 4.5975636 50.2515815, 4.5976814 50.2517175, 4.5977472 50.2517783)",,,,
222167227,False,,Rue du Parc,residential,False,159.387,"LINESTRING (4.597356 50.2510416, 4.5974793 50.2510379, 4.5985683 50.2510055, 4.5993528 50.2510921, 4.5995458 50.2511744)",,,,
99400394,False,,Rue de la Sault,residential,False,36.021,"LINESTRING (4.6024133 50.2552547, 4.6023004 50.2549389)",,,,
580743321,False,,Rue de la Sault,residential,False,69.846,"LINESTRING (4.6024133 50.2552547, 4.6025641 50.2558754)",,,,
580743321,False,,Rue de la Sault,residential,True,94.863,"LINESTRING (4.6024133 50.2552547, 4.6037467 50.2552231)",,,,
358492491,False,N975,Rue Montagne de la Ville,secondary,False,23.083,"LINESTRING (4.6022841 50.2516199, 4.6023154 50.251594, 4.6023169 50.2515113, 4.6023862 50.2514305)",,,,
358492491,False,N975,Rue Montagne de la Ville,secondary,True,118.141,"LINESTRING (4.6022841 50.2516199, 4.6019839 50.2516701, 4.6016898 50.2517172, 4.601434 50.2517076, 4.6013713 50.2516968, 4.6007845 50.2516455, 4.6006499 50.2516423)",,,,
99400420,False,,Rue des Minières,residential,True,105.965,"LINESTRING (4.6012384 50.2541208, 4.6011373 50.2537489, 4.6010506 50.2533609, 4.6010264 50.253178)",,,,
731765215,False,,Rue de Noupré,residential,False,240.24599999999998,"LINESTRING (4.6012384 50.2541208, 4.5999121 50.254252, 4.5985971 50.2544396, 4.5983862 50.2540197)",,,,
99400356,False,,Rue de la Sault,residential,True,46.836,"LINESTRING (4.6042264 50.2549344, 4.6037467 50.2552231)",,,,
99400359,False,,Rue Ruisseau des Forges,residential,False,25.179,"LINESTRING (4.6042264 50.2549344, 4.6040846 50.2547269)",,,,
99400359,False,,Rue Ruisseau des Forges,residential,True,120.449,"LINESTRING (4.6042264 50.2549344, 4.6044945 50.2551148, 4.604812 50.2552682, 4.6053058 50.2555118, 4.6055739 50.2555704)",,,,
106059636,False,,Rue du Jeu de fer,residential,True,91.24,"LINESTRING (4.6058862 50.2519857, 4.6058622 50.2528061)",,,,
31290038,False,,Rue Degrange,unclassified,True,107.237,"LINESTRING (4.6058862 50.2519857, 4.6051255 50.2516062, 4.6049387 50.2515168, 4.6047358 50.2514742, 4.6046405 50.2514644)",,,,
358492494,False,,Rue Degrange,unclassified,False,100.409,"LINESTRING (4.6058862 50.2519857, 4.6059864 50.2520387, 4.6068904 50.2524896, 4.6070142 50.2525251)",,,,
294576174,False,N98,Route de Mettet,primary,True,37.637,"LINESTRING (4.6075543 50.2552739, 4.6072646 50.2549906)",,,,
627184419,False,,Rue d'Oret,unclassified,False,77.42,"LINESTRING (4.6075543 50.2552739, 4.6073182 50.2553982, 4.606831 50.255605, 4.6066713 50.2556802)",,,yes,
627184419,False,,Rue d'Oret,unclassified,True,77.42,"LINESTRING (4.6066713 50.2556802, 4.606831 50.255605, 4.6073182 50.2553982, 4.6075543 50.2552739)",,,yes,
106059636,False,,Rue du Jeu de fer,residential,False,91.24,"LINESTRING (4.6058622 50.2528061, 4.6058862 50.2519857)",,,,
31290035,False,,Rue de la Chapelle,residential,True,69.828,"LINESTRING (4.6058622 50.2528061, 4.605457 50.2527604, 4.6048871 50.2527414)",,,,
358492514,False,,Rue de la Chapelle,residential,False,88.795,"LINESTRING (4.6058622 50.2528061, 4.6062287 50.2528474, 4.606664 50.2528965, 4.6069112 50.2529407, 4.6070776 50.2529812)",,,,
139297756,True,N98,Place Verte,primary,False,29.165,"LINESTRING (4.6059867 50.2497887, 4.6060892 50.2496126, 4.6061184 50.2495406)",,,,
139297757,False,N98,Place Verte,primary,False,17.613999999999997,"LINESTRING (4.6059867 50.2497887, 4.6059493 50.2498322, 4.6058651 50.2499267)",,,,
139297757,False,N98,Place Verte,primary,True,17.613999999999997,"LINESTRING (4.6058651 50.2499267, 4.6059493 50.2498322, 4.6059867 50.2497887)",,,,
139297762,True,N98,Place Verte,primary,False,37.454,"LINESTRING (4.6058651 50.2499267, 4.6057853 50.2500364, 4.6056048 50.2502188)",,,,
139297753,True,N98,Place Verte,residential,False,10.273,"LINESTRING (4.6054606 50.2502131, 4.6056048 50.2502188)",,,,
294576159,True,N98,Place Verte,primary,False,42.938,"LINESTRING (4.6054606 50.2502131, 4.6057358 50.250009, 4.6058651 50.2499267)",,,,
139297752,False,N98,Place Verte,primary,False,27.307,"LINESTRING (4.6050315 50.2504854, 4.6047489 50.2506517)",,,,
139297758,True,N98,Place Verte,primary,False,43.14,"LINESTRING (4.6050315 50.2504854, 4.6051061 50.2504215, 4.6053097 50.2502927, 4.6054606 50.2502131)",,,,
99400403,True,,Rue Cent Louis,residential,False,40.105,"LINESTRING (4.6046499 50.251352, 4.6045588 50.2513464, 4.6040937 50.251293)",,,,
139297763,False,N98,Rue de Mettet,primary,False,12.516,"LINESTRING (4.6046499 50.251352, 4.6046461 50.2513973, 4.6046405 50.2514644)",,,,
139297763,False,N98,Rue de Mettet,primary,True,78.62400000000001,"LINESTRING (4.6046499 50.251352, 4.6046806 50.2508049, 4.604715 50.2507095, 4.6047489 50.2506517)",,,,
176184993,False,,Rue des Écoles,residential,True,17.052,"LINESTRING (4.607044 50.2507013, 4.6072808 50.2507256)",,,,
176184993,False,,Rue des Écoles,residential,False,78.867,"LINESTRING (4.607044 50.2507013, 4.6067804 50.2506682, 4.6064913 50.2505467, 4.6063461 50.2504857, 4.6060361 50.2504327)",,,,
176185519,False,,Ruelle Jean Perrin,unclassified,True,147.791,"LINESTRING (4.607044 50.2507013, 4.6071669 50.2501183, 4.6073146 50.2493835)",,,,
176185519,False,,Ruelle Jean Perrin,unclassified,False,147.791,"LINESTRING (4.6073146 50.2493835, 4.6071669 50.2501183, 4.607044 50.2507013)",,,,
222167213,False,N975,,secondary,True,16.155,"LINESTRING (4.6006499 50.2516423, 4.6004241 50.2516261)",,,,
222167221,True,N975,Rue Ruisseau des Forges,secondary,False,168.847,"LINESTRING (4.6006499 50.2516423, 4.6008919 50.2517975, 4.601098 50.2519324, 4.6013614 50.2521049, 4.6015814 50.2522119, 4.6018479 50.2523893, 4.6018837 50.2524131, 4.6021392 50.2526451, 4.6022672 50.2527463)",,,,
358492491,False,N975,Rue Montagne de la Ville,secondary,False,118.14099999999999,"LINESTRING (4.6006499 50.2516423, 4.6007845 50.2516455, 4.6013713 50.2516968, 4.601434 50.2517076, 4.6016898 50.2517172, 4.6019839 50.2516701, 4.6022841 50.2516199)",,,,
422172244,False,,Rue des Fonds de la Chapelle,unclassified,False,45.265,"LINESTRING (4.6071615 50.2535775, 4.6066054 50.2533793)",,,,
222167226,False,,Rue des Fonds de la Chapelle,unclassified,False,153.33,"LINESTRING (4.6071615 50.2535775, 4.6072393 50.2536825, 4.6074988 50.253921, 4.6075157 50.2540283, 4.6075107 50.2540469, 4.6074823 50.2541669, 4.6073397 50.2544736, 4.6071946 50.2547482, 4.6071136 50.2548501)",,,,
222167226,False,,Rue des Fonds de la Chapelle,unclassified,True,67.184,"LINESTRING (4.6071615 50.2535775, 4.607115 50.2534694, 4.6070603 50.2532959, 4.6070621 50.2531071, 4.6070776 50.2529812)",,,,
99400359,False,,Rue Ruisseau des Forges,residential,False,21.495,"LINESTRING (4.6025575 50.2529713, 4.6025352 50.2529475, 4.602361 50.252825)",,,,
99400359,False,,Rue Ruisseau des Forges,residential,True,225.98899999999998,"LINESTRING (4.6025575 50.2529713, 4.6029831 50.2534256, 4.6033234 50.2536128, 4.6040846 50.2547269)",,,,
247861423,False,,Impasse du Calvaire,residential,True,73.804,"LINESTRING (4.6025575 50.2529713, 4.6030237 50.2526385, 4.6031952 50.2524513)",,,,
367055102,True,N975,Place de l'Hôtel de Ville,secondary,False,5.534,"LINESTRING (4.6023862 50.2514305, 4.6024359 50.2513922)",,,,
358492491,False,N975,Rue Montagne de la Ville,secondary,True,23.083,"LINESTRING (4.6023862 50.2514305, 4.6023169 50.2515113, 4.6023154 50.251594, 4.6022841 50.2516199)",,,,
315948563,True,,Rue Paquot,residential,False,60.209,"LINESTRING (4.6040972 50.2507602, 4.6041475 50.2508701, 4.604166 50.2509846, 4.6040937 50.251293)",,,,
649535930,True,,Rue du Chapitre,secondary,False,47.995,"LINESTRING (4.6040972 50.2507602, 4.6041725 50.2507377, 4.6044805 50.2506903, 4.6047489 50.2506517)",,,,
422172239,False,,Rue du Chapitre,unclassified,True,61.719,"LINESTRING (4.6030676 50.2509342, 4.6039208 50.250832)",,,,
422172244,False,,Rue des Fonds de la Chapelle,unclassified,True,45.265,"LINESTRING (4.6066054 50.2533793, 4.6071615 50.2535775)",,,,
291437925,False,,Rue Baudry,residential,False,12.187,"LINESTRING (4.6094813 50.2522771, 4.6093447 50.2523433)",,,,
422172243,False,,,unclassified,False,20.067,"LINESTRING (4.6094813 50.2522771, 4.6097583 50.2523096, 4.6097589 50.2523097)",,,,
422172243,False,,,unclassified,True,20.067,"LINESTRING (4.6097589 50.2523097, 4.6097583 50.2523096, 4.6094813 50.2522771)",,,,
580404150,False,,Rue Scieur Lambot,residential,False,14.018,"LINESTRING (4.6026587 50.2543217, 4.6028355 50.2543775)",50,,,2
99400359,False,,Rue Ruisseau des Forges,residential,True,25.179,"LINESTRING (4.6040846 50.2547269, 4.6042264 50.2549344)",,,,
