osmid,ref,name,highway,maxspeed,oneway,reversed,length,geometry,tunnel,junction
55489764,,Rue Petite Campagne,residential,,False,False,50.622,"LINESTRING (5.6425794 50.7060322, 5.6429544 50.7064206)",,
848609909,,Rue Jules Destrée,residential,,False,True,180.274,"LINESTRING (5.6425794 50.7060322, 5.6404156 50.7068986)",,
"[848609906, 848609909]",,"['Rue Jules Destrée', 'Rue du 11 Novembre']","['residential', 'living_street']",,False,False,97.988,"LINESTRING (5.6425794 50.7060322, 5.6429624 50.7058708, 5.6433458 50.7055975, 5.6435901 50.7054351)",,
840189918,,Rue du 11 Novembre,living_street,,False,False,102.742,"LINESTRING (5.6435901 50.7054351, 5.6429212 50.7048387, 5.642661 50.7049381)",,
"[848609906, 848609909]",,"['Rue du 11 Novembre', 'Rue Jules Destrée']","['living_street', 'residential']",,False,True,97.988,"LINESTRING (5.6435901 50.7054351, 5.6433458 50.7055975, 5.6429624 50.7058708, 5.6425794 50.7060322)",,
55489764,,Rue Petite Campagne,residential,,False,True,50.622,"LINESTRING (5.6429544 50.7064206, 5.6425794 50.7060322)",,
53018508,,Rue Jean Hubin,residential,,False,False,347.38599999999997,"LINESTRING (5.6462925 50.7060521, 5.6459329 50.706172, 5.6454751 50.7063295, 5.6445367 50.7066321, 5.6442823 50.7067089, 5.6439697 50.7068024, 5.642197 50.7073579, 5.6418926 50.7074638)",,
"[53018508, 857754766]",,Rue Jean Hubin,residential,,False,True,189.007,"LINESTRING (5.6462925 50.7060521, 5.6464733 50.7059856, 5.6470062 50.7057718, 5.6471622 50.7057171, 5.6472164 50.7056981, 5.6474817 50.7056312, 5.6475689 50.7056151, 5.6485761 50.7054114, 5.6487378 50.7053779)",,
55489766,,Rue des Aubes,residential,,False,False,174.38400000000001,"LINESTRING (5.6394484 50.7062044, 5.6404572 50.7058893, 5.6411215 50.7056345, 5.6415901 50.7054236)",,
150785314,,Rue Visé-Voie,residential,30,False,True,106.27,"LINESTRING (5.6394484 50.7062044, 5.6396677 50.7064889, 5.6398727 50.7066715, 5.6400403 50.7067702, 5.6404156 50.7068986)",,
150785317,N671,Rue du Roi Albert,secondary,,False,True,117.48500000000001,"LINESTRING (5.6449841 50.7102764, 5.6449013 50.7101765, 5.6445346 50.7097263, 5.6442509 50.7094404, 5.6441419 50.7093687)",,
857635951,,Rue Cockroux,residential,,True,False,390.174,"LINESTRING (5.6449841 50.7102764, 5.6451776 50.7102407, 5.6459415 50.7103225, 5.6467731 50.7104106, 5.6470353 50.7104379, 5.6473587 50.7104577, 5.6475799 50.7104586, 5.6486082 50.7103834, 5.649076 50.7103682, 5.6496904 50.7103725, 5.6504811 50.7104004)",,
893781083,N671,Rue du Roi Albert,secondary,,False,False,78.27000000000001,"LINESTRING (5.6449841 50.7102764, 5.6454068 50.7107745, 5.6455193 50.7108932)",,
55489922,,Rue d'Erquy,residential,,False,False,88.177,"LINESTRING (5.6516718 50.7104507, 5.6516869 50.7101983, 5.6517155 50.7100651, 5.651758 50.7099913, 5.651826 50.7099248, 5.6519022 50.7098707, 5.6521046 50.7097505)",,
55489924,,Rue le Biquet,residential,,False,True,45.954,"LINESTRING (5.6510915 50.7084426, 5.650933 50.7088435)",,
55489922,,Rue d'Erquy,residential,,False,False,63.318,"LINESTRING (5.6510915 50.7084426, 5.6504149 50.7082605, 5.6502634 50.7082207)",,
55489922,,Rue d'Erquy,residential,,False,True,263.557,"LINESTRING (5.6510915 50.7084426, 5.6526186 50.7087089, 5.6527592 50.7087535, 5.6528441 50.7088074, 5.652906 50.7089201, 5.6529652 50.7091911, 5.6529508 50.7092636, 5.6529001 50.7093092, 5.6522251 50.7096844, 5.6521046 50.7097505)",,
150785318,N671,Rue du Roi Albert,secondary,50,False,False,15.801,"LINESTRING (5.6486163 50.7073512, 5.6483985 50.7073854)",,
55489922,,Rue d'Erquy,residential,,False,True,159.988,"LINESTRING (5.6486163 50.7073512, 5.6486519 50.7074096, 5.6488759 50.7077119, 5.648925 50.7077764, 5.6490066 50.7078459, 5.6491338 50.7079148, 5.6494684 50.7080072, 5.6495785 50.7080346, 5.6500113 50.7081504, 5.650215 50.708208, 5.6502634 50.7082207)",,
893781085,N671,Rue du Roi Albert,secondary,50,False,True,69.959,"LINESTRING (5.6486163 50.7073512, 5.6488528 50.7073093, 5.6490935 50.7072574, 5.6492025 50.7072068, 5.6492714 50.7071601, 5.6493413 50.7070965, 5.6493988 50.707019)",,
55489923,,Rue le Biquet,residential,,False,True,130.298,"LINESTRING (5.6521046 50.7097505, 5.650933 50.7088435)",,
55489922,,Rue d'Erquy,residential,,False,False,263.557,"LINESTRING (5.6521046 50.7097505, 5.6522251 50.7096844, 5.6529001 50.7093092, 5.6529508 50.7092636, 5.6529652 50.7091911, 5.652906 50.7089201, 5.6528441 50.7088074, 5.6527592 50.7087535, 5.6526186 50.7087089, 5.6510915 50.7084426)",,
55489922,,Rue d'Erquy,residential,,False,True,88.17699999999999,"LINESTRING (5.6521046 50.7097505, 5.6519022 50.7098707, 5.651826 50.7099248, 5.651758 50.7099913, 5.6517155 50.7100651, 5.6516869 50.7101983, 5.6516718 50.7104507)",,
55489923,,Rue le Biquet,residential,,False,False,130.298,"LINESTRING (5.650933 50.7088435, 5.6521046 50.7097505)",,
55489923,,Rue le Biquet,residential,,False,True,80.904,"LINESTRING (5.650933 50.7088435, 5.6501867 50.7082903)",,
55489924,,Rue le Biquet,residential,,False,False,45.954,"LINESTRING (5.650933 50.7088435, 5.6510915 50.7084426)",,
55954296,,Rue Denis Degaye,residential,,False,False,112.051,"LINESTRING (5.6424855 50.7078502, 5.6423871 50.7079056, 5.6421336 50.7080487, 5.641811 50.7082044, 5.6414955 50.7083156, 5.6411589 50.7083836)",,
150785314,,Rue Visé-Voie,residential,30,False,False,59.924,"LINESTRING (5.6424855 50.7078502, 5.6420616 50.7075663, 5.6420112 50.7075356, 5.6418926 50.7074638)",,
150785314,,Rue Visé-Voie,residential,30,False,True,176.502,"LINESTRING (5.6424855 50.7078502, 5.6425902 50.7079201, 5.6428619 50.7081016, 5.6431721 50.7083275, 5.6433956 50.708538, 5.6437384 50.7089146, 5.6438389 50.7090408, 5.6439254 50.7091383)",,
55954296,,Rue Denis Degaye,residential,,False,True,112.051,"LINESTRING (5.6411589 50.7083836, 5.6414955 50.7083156, 5.641811 50.7082044, 5.6421336 50.7080487, 5.6423871 50.7079056, 5.6424855 50.7078502)",,
"[55954297, 813640422]",,"['Rue Emile Vinck', 'Rue Fernand Brunfaut']",residential,,True,False,113.12799999999999,"LINESTRING (5.6411589 50.7083836, 5.6412354 50.7085437, 5.6412901 50.7086581, 5.6412849 50.708665, 5.6412797 50.7086719, 5.6407149 50.7088826, 5.6403066 50.7090351)",,
53018507,,Rue du Chêne,residential,,False,False,86.63900000000001,"LINESTRING (5.6408442 50.7078119, 5.6403755 50.7079681, 5.6402956 50.7079979, 5.6397719 50.7081935)",,
53018507,,Rue du Chêne,residential,,False,True,83.362,"LINESTRING (5.6408442 50.7078119, 5.6416713 50.7075334, 5.6418926 50.7074638)",,
85031148,,Rue Fernand Brunfaut,residential,,True,False,67.32600000000001,"LINESTRING (5.6408442 50.7078119, 5.640905 50.707914, 5.641127 50.7083247, 5.6411589 50.7083836)",,
55954298,,Rue de l'Armistice,residential,,True,False,100.97399999999999,"LINESTRING (5.6403066 50.7090351, 5.6402937 50.7090189, 5.6402158 50.7089206, 5.6399419 50.7084911, 5.6398656 50.7083381, 5.6397719 50.7081935)",,
85031149,,Rue de l'Armistice,residential,,True,False,73.254,"LINESTRING (5.6408191 50.7096084, 5.6403066 50.7090351)",,
150785312,,Avenue Reine Astrid,tertiary,,False,False,69.726,"LINESTRING (5.6408191 50.7096084, 5.6405811 50.7096027, 5.6403395 50.7095921, 5.6400278 50.7095803, 5.6398304 50.7095744)",,
150785312,,Avenue Reine Astrid,tertiary,,False,True,104.58,"LINESTRING (5.6408191 50.7096084, 5.6409107 50.7096118, 5.6414109 50.7096286, 5.6417719 50.7096354, 5.6421286 50.7096259, 5.6423011 50.7096098)",,
53018507,,Rue du Chêne,residential,,False,False,68.101,"LINESTRING (5.6397719 50.7081935, 5.6394473 50.7083194, 5.6393272 50.7083637, 5.6391416 50.7084348, 5.6389479 50.708514)",,
53018507,,Rue du Chêne,residential,,False,True,86.63900000000001,"LINESTRING (5.6397719 50.7081935, 5.6402956 50.7079979, 5.6403755 50.7079681, 5.6408442 50.7078119)",,
53018507,,Rue du Chêne,residential,,False,True,68.101,"LINESTRING (5.6389479 50.708514, 5.6391416 50.7084348, 5.6393272 50.7083637, 5.6394473 50.7083194, 5.6397719 50.7081935)",,
55954299,,Rue du Prince Charles,residential,,False,False,133.581,"LINESTRING (5.6389479 50.708514, 5.6392549 50.7089482, 5.6393405 50.7090162, 5.6394951 50.7091902, 5.6398304 50.7095744)",,
85031146,,Rue de l'Arbre de Mai,residential,,False,False,102.904,"LINESTRING (5.6398304 50.7095744, 5.6405488 50.7103803)",,
55954299,,Rue du Prince Charles,residential,,False,True,133.581,"LINESTRING (5.6398304 50.7095744, 5.6394951 50.7091902, 5.6393405 50.7090162, 5.6392549 50.7089482, 5.6389479 50.708514)",,
150785312,,Avenue Reine Astrid,tertiary,,False,False,87.39299999999999,"LINESTRING (5.6398304 50.7095744, 5.6393509 50.7095593, 5.6388466 50.7095481, 5.6385902 50.7095457)",,
150785312,,Avenue Reine Astrid,tertiary,,False,True,69.726,"LINESTRING (5.6398304 50.7095744, 5.6400278 50.7095803, 5.6403395 50.7095921, 5.6405811 50.7096027, 5.6408191 50.7096084)",,
85031146,,Rue de l'Arbre de Mai,residential,,False,True,102.904,"LINESTRING (5.6405488 50.7103803, 5.6398304 50.7095744)",,
55954300,,Rue du Tiège,residential,,False,False,65.397,"LINESTRING (5.6405488 50.7103803, 5.6401131 50.710553, 5.6397671 50.7106978)",,
55954300,,Rue du Tiège,residential,,False,True,153.018,"LINESTRING (5.6405488 50.7103803, 5.641705 50.7099259, 5.6422153 50.709729, 5.6422819 50.7096805, 5.6423011 50.7096098)",,
55954300,,Rue du Tiège,residential,,False,True,110.63499999999999,"LINESTRING (5.6383388 50.7111094, 5.6387567 50.711005, 5.6388001 50.7109932, 5.6393029 50.7108563, 5.6395758 50.7107662, 5.6397671 50.7106978)",,
113846379,,Rue du Chenay,residential,,False,False,16.753,"LINESTRING (5.6385902 50.7095457, 5.6386684 50.7096739, 5.63868 50.7096849)",,
150785312,,Avenue Reine Astrid,tertiary,,False,True,87.393,"LINESTRING (5.6385902 50.7095457, 5.6388466 50.7095481, 5.6393509 50.7095593, 5.6398304 50.7095744)",,
55954300,,Rue du Tiège,residential,,False,False,110.63499999999999,"LINESTRING (5.6397671 50.7106978, 5.6395758 50.7107662, 5.6393029 50.7108563, 5.6388001 50.7109932, 5.6387567 50.711005, 5.6383388 50.7111094)",,
55954300,,Rue du Tiège,residential,,False,True,65.397,"LINESTRING (5.6397671 50.7106978, 5.6401131 50.710553, 5.6405488 50.7103803)",,
113846379,,Rue du Chenay,residential,,False,True,136.18400000000003,"LINESTRING (5.6397671 50.7106978, 5.6394248 50.7103873, 5.6389469 50.7099366, 5.63868 50.7096849)",,
115830771,,Rue Georges Simenon,residential,,False,False,167.38400000000001,"LINESTRING (5.6504811 50.7104004, 5.6504913 50.7103146, 5.6504902 50.7102263, 5.6504565 50.7101747, 5.6504155 50.7101223, 5.6499476 50.7097236, 5.6495794 50.7094802, 5.6494746 50.7093947, 5.6492456 50.7091615)",,
893781084,,Rue Cockroux,residential,,True,False,84.031,"LINESTRING (5.6504811 50.7104004, 5.6512827 50.7104374, 5.6516718 50.7104507)",,
115830765,,Rue des Armuriers,residential,,False,False,112.65799999999999,"LINESTRING (5.6475134 50.7076146, 5.6474288 50.7075521, 5.6472734 50.7074151, 5.6470795 50.7072431, 5.6469938 50.7071753, 5.6468704 50.707151, 5.646271 50.707107)",,
"[150785318, 150785319]",N671,Rue du Roi Albert,secondary,50,False,False,294.66200000000003,"LINESTRING (5.6475134 50.7076146, 5.6469564 50.7078554, 5.6462758 50.7081495, 5.6460154 50.7082584, 5.645795 50.7083464, 5.6456281 50.708413, 5.6448579 50.7087246, 5.6448399 50.7087321, 5.6447239 50.708774, 5.6445586 50.7088609, 5.6445001 50.7088922, 5.6443288 50.7090217, 5.644251 50.7090861, 5.6441429 50.7091617)",,
150785318,N671,Rue du Roi Albert,secondary,50,False,True,67.66799999999999,"LINESTRING (5.6475134 50.7076146, 5.6476442 50.7075621, 5.6477865 50.7075141, 5.6483985 50.7073854)",,
115830765,,Rue des Armuriers,residential,,False,False,79.801,"LINESTRING (5.646271 50.707107, 5.6460917 50.7068803, 5.6460543 50.7068606, 5.6459911 50.706856, 5.6459526 50.7068731, 5.6459364 50.7069058, 5.6460335 50.7070618, 5.6461144 50.7070958, 5.646271 50.707107)",,
115830765,,Rue des Armuriers,residential,,False,True,79.801,"LINESTRING (5.646271 50.707107, 5.6461144 50.7070958, 5.6460335 50.7070618, 5.6459364 50.7069058, 5.6459526 50.7068731, 5.6459911 50.706856, 5.6460543 50.7068606, 5.6460917 50.7068803, 5.646271 50.707107)",,
115830765,,Rue des Armuriers,residential,,False,True,112.658,"LINESTRING (5.646271 50.707107, 5.6468704 50.707151, 5.6469938 50.7071753, 5.6470795 50.7072431, 5.6472734 50.7074151, 5.6474288 50.7075521, 5.6475134 50.7076146)",,
893774196,,Rue Haute Voie,residential,,False,True,66.766,"LINESTRING (5.6437651 50.7112833, 5.6434569 50.7108335, 5.6434027 50.7107956, 5.6433269 50.7107613)",,
115830771,,Rue Georges Simenon,residential,,False,True,58.534,"LINESTRING (5.6486459 50.7084457, 5.6490286 50.708913)",,
115830772,,Rue Vivreuse Voie,residential,,False,False,186.836,"LINESTRING (5.6464698 50.7117298, 5.646572 50.7117094, 5.6466359 50.7117067, 5.6467107 50.7117266, 5.6471765 50.7119976, 5.6476812 50.7122896, 5.6478326 50.7123694, 5.6479686 50.7124219, 5.6486237 50.712624)",,
240638090,N671,Rue du Roi Albert,secondary,50,False,True,114.75699999999999,"LINESTRING (5.6464698 50.7117298, 5.6462276 50.7115476, 5.6461037 50.7114429, 5.6459799 50.7113381, 5.6457623 50.7111404, 5.6455193 50.7108932)",,
115830771,,Rue Georges Simenon,residential,,False,False,58.534,"LINESTRING (5.6490286 50.708913, 5.6486459 50.7084457)",,
115830771,,Rue Georges Simenon,residential,,False,True,31.575,"LINESTRING (5.6490286 50.708913, 5.6492456 50.7091615)",,
"[115830768, 951494117]",,"['Rue Georges Simenon', 'Rue le Biquet']",residential,,False,"[False, True]",106.989,"LINESTRING (5.6490286 50.708913, 5.6495252 50.7086546, 5.6501867 50.7082903)",,
115830772,,Rue Vivreuse Voie,residential,,False,True,186.83599999999998,"LINESTRING (5.6486237 50.712624, 5.6479686 50.7124219, 5.6478326 50.7123694, 5.6476812 50.7122896, 5.6471765 50.7119976, 5.6467107 50.7117266, 5.6466359 50.7117067, 5.646572 50.7117094, 5.6464698 50.7117298)",,
55489923,,Rue le Biquet,residential,,False,False,80.904,"LINESTRING (5.6501867 50.7082903, 5.650933 50.7088435)",,
55489923,,Rue le Biquet,residential,,False,True,9.437,"LINESTRING (5.6501867 50.7082903, 5.6502634 50.7082207)",,
"[115830768, 951494117]",,"['Rue Georges Simenon', 'Rue le Biquet']",residential,,False,"[False, True]",106.989,"LINESTRING (5.6501867 50.7082903, 5.6495252 50.7086546, 5.6490286 50.708913)",,
115830771,,Rue Georges Simenon,residential,,False,False,31.575,"LINESTRING (5.6492456 50.7091615, 5.6490286 50.708913)",,
115830771,,Rue Georges Simenon,residential,,False,True,167.38400000000001,"LINESTRING (5.6492456 50.7091615, 5.6494746 50.7093947, 5.6495794 50.7094802, 5.6499476 50.7097236, 5.6504155 50.7101223, 5.6504565 50.7101747, 5.6504902 50.7102263, 5.6504913 50.7103146, 5.6504811 50.7104004)",,
856981173,,Rue Simenon - Clos de l'Arboretum,residential,,False,False,122.31499999999998,"LINESTRING (5.6492456 50.7091615, 5.64871 50.7093487, 5.6485146 50.709417, 5.6483733 50.7094664, 5.6482882 50.7094962, 5.6478271 50.7095683, 5.6477647 50.709546, 5.6477193 50.709509, 5.6477077 50.7094965)",,
43112239,,Rue Perreau,residential,,False,False,84.88,"LINESTRING (5.6492532 50.7060451, 5.64914 50.7060085, 5.6490818 50.7059618, 5.6490298 50.7058863, 5.6489593 50.7057647, 5.6488441 50.7055667, 5.6487378 50.7053779)",,
857754756,N671,Rue du Roi Albert,secondary,50,False,False,13.559999999999999,"LINESTRING (5.6492532 50.7060451, 5.6492344 50.7061071, 5.6492364 50.7061659)",,
157436311,,Rue Pierre tasset,living_street,20,False,True,150.808,"LINESTRING (5.6424357 50.7121338, 5.6422339 50.7120661, 5.6421212 50.7119574, 5.6420676 50.7118521, 5.6418744 50.7116652, 5.641456 50.7112508, 5.6411985 50.7110538)",,
893781081,,Rue d'Heure-le-Romain,residential,50,False,False,165.38,"LINESTRING (5.6424357 50.7121338, 5.6426458 50.7118949, 5.6428919 50.7115487, 5.6432479 50.7109071, 5.6433269 50.7107613)",,
123740307,,Rue Visé-Voie,living_street,,False,False,104.59,"LINESTRING (5.6392795 50.7074621, 5.6397141 50.707299, 5.6399957 50.707192, 5.6402371 50.7071037, 5.6403524 50.7070341, 5.6404639 50.7069187)",,
150785314,,Rue Visé-Voie,residential,30,False,False,4.07,"LINESTRING (5.6404639 50.7069187, 5.6404156 50.7068986)",,
123740307,,Rue Visé-Voie,living_street,,False,True,104.58999999999999,"LINESTRING (5.6404639 50.7069187, 5.6403524 50.7070341, 5.6402371 50.7071037, 5.6399957 50.707192, 5.6397141 50.707299, 5.6392795 50.7074621)",,
150785314,,Rue Visé-Voie,residential,30,False,True,117.52199999999999,"LINESTRING (5.6404639 50.7069187, 5.6405152 50.7069354, 5.6407381 50.7070083, 5.6410271 50.7071176, 5.6415831 50.7073367, 5.6418926 50.7074638)",,
157436311,,Rue Pierre tasset,living_street,20,False,False,150.808,"LINESTRING (5.6411985 50.7110538, 5.641456 50.7112508, 5.6418744 50.7116652, 5.6420676 50.7118521, 5.6421212 50.7119574, 5.6422339 50.7120661, 5.6424357 50.7121338)",,
55489766,,Rue des Aubes,residential,,False,True,51.149,"LINESTRING (5.6421785 50.705154, 5.6420457 50.7052186, 5.6415901 50.7054236)",,
55489766,,Rue des Aubes,residential,,False,False,51.149,"LINESTRING (5.6415901 50.7054236, 5.6420457 50.7052186, 5.6421785 50.705154)",,
55489766,,Rue des Aubes,residential,,False,True,174.38400000000001,"LINESTRING (5.6415901 50.7054236, 5.6411215 50.7056345, 5.6404572 50.7058893, 5.6394484 50.7062044)",,
184631462,,Rue des Aubes,residential,,False,True,70.595,"LINESTRING (5.6415901 50.7054236, 5.6410265 50.7049374, 5.6409782 50.704929)",,
184631462,,Rue des Aubes,residential,,False,False,70.595,"LINESTRING (5.6409782 50.704929, 5.6410265 50.7049374, 5.6415901 50.7054236)",,
"[857754758, 332395847]",,Rue du Roi Albert,residential,50,False,False,50.613,"LINESTRING (5.6500678 50.706511, 5.6500102 50.7065195, 5.6497138 50.7065632, 5.6494749 50.7065985, 5.649367 50.7066119)",,
857754756,N671,Rue du Roi Albert,secondary,50,False,True,50.48,"LINESTRING (5.649367 50.7066119, 5.6493416 50.7065264, 5.6492427 50.7062196, 5.6492364 50.7061659)",,
"[857754758, 332395847]",,Rue du Roi Albert,residential,50,False,True,50.613,"LINESTRING (5.649367 50.7066119, 5.6494749 50.7065985, 5.6497138 50.7065632, 5.6500102 50.7065195, 5.6500678 50.706511)",,
893781086,N671,Rue du Roi Albert,secondary,50,False,False,45.731,"LINESTRING (5.649367 50.7066119, 5.6494159 50.7068095, 5.649426 50.7069266, 5.6493988 50.707019)",,
150785318,N671,Rue du Roi Albert,secondary,50,False,True,15.801,"LINESTRING (5.6483985 50.7073854, 5.6486163 50.7073512)",,
