osmid,lanes,name,highway,maxspeed,oneway,reversed,length,geometry,junction,ref,access
25558839,2,Havenlaan,residential,50,False,True,91.291,"LINESTRING (3.8091276 51.2031598, 3.8095795 51.2025712, 3.8095943 51.202552, 3.8096987 51.2024209)",,,
27306648,1,Grijphoek,residential,30,False,False,134.983,"LINESTRING (3.8156777 51.2042033, 3.8140894 51.2035081)",,,
26763760,1,Notelaarstraat,residential,30,False,False,105.585,"LINESTRING (3.8154289 51.2003185, 3.8163848 51.1995817)",,,
231086505,2,Leegstraat,tertiary,30,False,False,165.049,"LINESTRING (3.8154289 51.2003185, 3.8146535 51.1999456, 3.8138175 51.1995436, 3.8135834 51.199484, 3.813505 51.1994636)",,,
231086505,2,Leegstraat,tertiary,30,False,True,50.784000000000006,"LINESTRING (3.8154289 51.2003185, 3.8156678 51.2004309, 3.8156938 51.2004431, 3.8160118 51.2005927)",,,
26763760,1,Notelaarstraat,residential,30,False,True,105.585,"LINESTRING (3.8163848 51.1995817, 3.8154289 51.2003185)",,,
27306647,2,Kerkstraat,tertiary,,True,False,118.095,"LINESTRING (3.813505 51.1994636, 3.8134452 51.1995371, 3.8128383 51.2002832, 3.8127421 51.2004119)",,,
28435199,2,Franz Wittoucklaan,tertiary,30,False,False,102.407,"LINESTRING (3.813505 51.1994636, 3.8134777 51.1994558, 3.8133975 51.1994304, 3.8128383 51.199254, 3.8122883 51.1990722, 3.812198 51.1990425)",,,
231086505,2,Leegstraat,tertiary,30,False,True,165.049,"LINESTRING (3.813505 51.1994636, 3.8135834 51.199484, 3.8138175 51.1995436, 3.8146535 51.1999456, 3.8154289 51.2003185)",,,
26764409,1,Onteigeningsstraat,unclassified,30,False,True,121.89500000000001,"LINESTRING (3.814231 51.1981443, 3.8134885 51.198695, 3.8131422 51.1990012)",,,
26764410,2,Onteigeningsstraat,unclassified,30,False,False,134.28400000000002,"LINESTRING (3.814231 51.1981443, 3.8145732 51.1981835, 3.8149846 51.1982104, 3.8152262 51.1981336, 3.8159204 51.1979127, 3.816024 51.1978797)",,,
26764412,,Onteigeningsstraat,unclassified,30,False,False,45.383,"LINESTRING (3.814231 51.1981443, 3.8141037 51.1980891, 3.813909 51.1978619, 3.8138703 51.1978145)",,,
320462071,2,Burgemeester Jos. Chalmetlaan,tertiary,50,False,True,132.034,"LINESTRING (3.8138703 51.1978145, 3.8155534 51.197269)",,,
26764412,,Onteigeningsstraat,unclassified,30,False,True,45.382999999999996,"LINESTRING (3.8138703 51.1978145, 3.813909 51.1978619, 3.8141037 51.1980891, 3.814231 51.1981443)",,,
"[1082247354, 320462071]",2,Burgemeester Jos. Chalmetlaan,tertiary,50,False,False,101.481,"LINESTRING (3.8138703 51.1978145, 3.8127323 51.1981634, 3.8126955 51.1981747, 3.8125571 51.1982085)",,,
26764410,2,Onteigeningsstraat,unclassified,30,False,True,134.284,"LINESTRING (3.816024 51.1978797, 3.8159204 51.1979127, 3.8152262 51.1981336, 3.8149846 51.1982104, 3.8145732 51.1981835, 3.814231 51.1981443)",,,
26764411,1,Onteigeningsstraat,living_street,20,False,False,75.42999999999999,"LINESTRING (3.816024 51.1978797, 3.8156131 51.1973351, 3.8155534 51.197269)",,,
320462071,2,Burgemeester Jos. Chalmetlaan,tertiary,50,False,False,132.034,"LINESTRING (3.8155534 51.197269, 3.8138703 51.1978145)",,,
320462071,2,Burgemeester Jos. Chalmetlaan,tertiary,50,False,True,3.841,"LINESTRING (3.8155534 51.197269, 3.8156046 51.1972562)",,,
26764411,1,Onteigeningsstraat,living_street,20,False,True,75.42999999999999,"LINESTRING (3.8155534 51.197269, 3.8156131 51.1973351, 3.816024 51.1978797)",,,
28435208,,Burgemeester De Clercqstraat,unclassified,,False,False,182.179,"LINESTRING (3.8082635 51.1997316, 3.8078882 51.1993275, 3.8077123 51.1988782, 3.8076909 51.1984003, 3.807787 51.1981782)",,,
1104891443,,Stationsstraat,tertiary,50,True,False,226.751,"LINESTRING (3.8082635 51.1997316, 3.8073336 51.2000967, 3.8072296 51.2001375, 3.8068002 51.2002912, 3.8066094 51.2003595, 3.8054962 51.2008041)",,,
462021743,1,Kanaalstraat,primary,50,True,False,41.542,"LINESTRING (3.8053409 51.2010186, 3.805877 51.2011821)",,R4,
25581071,2,Kerkstraat,tertiary,50,False,True,12.187,"LINESTRING (3.8109676 51.2027116, 3.8108953 51.2028114)",,,
27306648,1,Grijphoek,residential,30,False,True,236.767,"LINESTRING (3.8112104 51.2023801, 3.8127648 51.2029649, 3.813376 51.2031846, 3.8140894 51.2035081)",,,
27306649,2,Kerkstraat,tertiary,,True,False,40.563,"LINESTRING (3.8112104 51.2023801, 3.8111499 51.2024623, 3.8110529 51.2025891, 3.8110407 51.2026056, 3.8110177 51.2026379, 3.8109676 51.2027116)",,,
27306648,1,Grijphoek,residential,30,False,True,134.983,"LINESTRING (3.8140894 51.2035081, 3.8156777 51.2042033)",,,
27306648,1,Grijphoek,residential,30,False,False,236.767,"LINESTRING (3.8140894 51.2035081, 3.813376 51.2031846, 3.8127648 51.2029649, 3.8112104 51.2023801)",,,
27306650,1,Grijphoek,residential,,False,False,28.070999999999998,"LINESTRING (3.8140894 51.2035081, 3.8142534 51.2033858, 3.8143476 51.2033143)",,,
26756120,2,Patronagestraat,residential,30,True,False,189.275,"LINESTRING (3.8151662 51.2027589, 3.8174024 51.2037255)",,,
27306650,1,Grijphoek,residential,,False,True,85.666,"LINESTRING (3.8151662 51.2027589, 3.8147313 51.203159, 3.8145604 51.2032331, 3.8143476 51.2033143)",,,
27306647,2,Kerkstraat,tertiary,,True,False,45.405,"LINESTRING (3.8119762 51.2014029, 3.8116968 51.2017718)",,,
26756120,2,Patronagestraat,residential,30,True,False,268.573,"LINESTRING (3.8119762 51.2014029, 3.8124995 51.2016254, 3.8130434 51.2018566, 3.8131483 51.2019012, 3.8132606 51.2019489, 3.8151662 51.2027589)",,,
28427414,,Victor Huylebroeckstraat,unclassified,,True,False,100.859,"LINESTRING (3.8116968 51.2017718, 3.8103576 51.2014274)",,,
27306647,2,Kerkstraat,tertiary,,True,False,75.657,"LINESTRING (3.8116968 51.2017718, 3.8112335 51.2023488, 3.8112104 51.2023801)",,,
25518257,1,Grote Markt,tertiary,30,True,False,98.582,"LINESTRING (3.8103576 51.2014274, 3.8099481 51.2020376, 3.8099192 51.2020682, 3.8099195 51.2021342, 3.8098421 51.2022216, 3.8098242 51.2022418)",,,
28435168,,Grote Markt,tertiary,30,False,False,12.537,"LINESTRING (3.8098242 51.2022418, 3.8097503 51.2023446)",,,
28435169,1,Grote Markt,tertiary,30,True,False,248.253,"LINESTRING (3.8098242 51.2022418, 3.8098183 51.2021546, 3.8097835 51.2020948, 3.809746 51.202067, 3.8096277 51.2018981, 3.809608 51.2018616, 3.8095911 51.201828, 3.8095966 51.2017696, 3.8096675 51.2016783, 3.8099264 51.2013498, 3.8101965 51.2010249, 3.8108212 51.2002208)",,,
28435170,,Marktstraat,tertiary,,False,True,82.83,"LINESTRING (3.8108212 51.2002208, 3.810813 51.2002193, 3.80968 51.2000121)",,,
1104891093,,Marktstraat,tertiary,,False,True,26.901,"LINESTRING (3.8108212 51.2002208, 3.8109914 51.200273, 3.811167 51.2003284)",,,
1240284902,1,Grote Markt,tertiary,30,True,False,160.35500000000002,"LINESTRING (3.8108212 51.2002208, 3.8118261 51.1989879, 3.811868 51.1989365)",,,
25518257,1,Grote Markt,tertiary,30,True,False,134.628,"LINESTRING (3.811167 51.2003284, 3.810603 51.2010612, 3.8103576 51.2014274)",,,
1104891093,,Marktstraat,tertiary,,False,False,26.901,"LINESTRING (3.811167 51.2003284, 3.8109914 51.200273, 3.8108212 51.2002208)",,,
1240284912,,Marktstraat,tertiary,,False,True,3.743,"LINESTRING (3.808636 51.1997833, 3.8086874 51.1997931)",,,
26987111,,Stationsstraat,tertiary,50,True,False,26.774,"LINESTRING (3.808636 51.1997833, 3.8084289 51.19974, 3.8082635 51.1997316)",,,
228247216,,Westkade,tertiary,50,False,False,157.748,"LINESTRING (3.808636 51.1997833, 3.8088287 51.1993652, 3.8089862 51.1988449, 3.8090583 51.1984827, 3.8090759 51.1983945)",,,
28435178,,Kanaalstraat,tertiary,50,False,True,11.631,"LINESTRING (3.807706 51.201741, 3.8076986 51.2018455)",,,
228247190,1,Kanaalstraat,primary,50,True,False,2.912,"LINESTRING (3.807706 51.201741, 3.8077445 51.2017512)",,R4,
28435200,,Westkade,tertiary,50,True,False,34.870000000000005,"LINESTRING (3.807706 51.201741, 3.8077399 51.2016321, 3.8078385 51.2014391)",,,
1104891095,,Oostkade,tertiary,30,True,False,152.247,"LINESTRING (3.80968 51.2000121, 3.8090524 51.2013236)",,,
28435170,,Marktstraat,tertiary,,False,False,82.83,"LINESTRING (3.80968 51.2000121, 3.810813 51.2002193, 3.8108212 51.2002208)",,,
"[1104891441, 1104891442, 1104891094]",,Marktstraat,tertiary,,False,False,73.343,"LINESTRING (3.80968 51.2000121, 3.809558 51.1999856, 3.8095 51.1999705, 3.8092863 51.1999217, 3.809062 51.1998698, 3.8088386 51.199822, 3.8086874 51.1997931)",,,
283722561,2,Kanaalstraat,primary,50,True,False,79.483,"LINESTRING (3.8087166 51.2020422, 3.8096015 51.2023012, 3.8096533 51.2023167, 3.8097503 51.2023446)",,R4,
28435180,,,unclassified,30,True,False,75.471,"LINESTRING (3.8090524 51.2013236, 3.80891 51.2013405, 3.8088414 51.2013487, 3.8080864 51.2014687, 3.8079969 51.2014703)",,,
1104891095,,Oostkade,tertiary,30,True,False,83.25999999999999,"LINESTRING (3.8090524 51.2013236, 3.8087745 51.2019173, 3.8087635 51.2019406, 3.8087526 51.201964, 3.8087473 51.2019768, 3.8087166 51.2020422)",,,
951442135,,,unclassified,30,False,False,4.262,"LINESTRING (3.8078971 51.2014501, 3.8078385 51.2014391)",,,
228247229,,,busway,30,True,False,35.134,"LINESTRING (3.8078971 51.2014501, 3.8078285 51.2015768, 3.8077934 51.2016465, 3.8077445 51.2017512)",,,
1271187955,,,unclassified,30,False,True,7.308999999999999,"LINESTRING (3.8078971 51.2014501, 3.8079246 51.2014562, 3.8079969 51.2014703)",,,
228247224,,,busway,,True,False,10.963,"LINESTRING (3.8077445 51.2017512, 3.8076986 51.2018455)",,,
990149377,1,Kanaalstraat,primary,50,True,False,3.792,"LINESTRING (3.8077445 51.2017512, 3.8077942 51.2017651)",,R4,
1069015643,,Westkade,tertiary,50,True,False,81.011,"LINESTRING (3.808305 51.2004817, 3.808636 51.1997833)",,,
1240284911,,,busway,30,True,False,10.525,"LINESTRING (3.808305 51.2004817, 3.808448 51.2005122)",,,no
28435181,,,busway,30,True,False,8.286,"LINESTRING (3.808925 51.2007195, 3.8088838 51.2007894)",,,no
"[1238968253, 951440606, 951440607]",,,busway,30,True,False,51.032000000000004,"LINESTRING (3.808925 51.2007195, 3.8084471 51.2007935, 3.8083177 51.2008145, 3.8082898 51.2008789)",,,no
"[28435182, 28435183]",,,busway,30,True,False,42.566,"LINESTRING (3.8088838 51.2007894, 3.8084359 51.2008566, 3.8082898 51.2008789)",,,no
228247220,,,busway,30,True,False,8.117,"LINESTRING (3.8088838 51.2007894, 3.8088694 51.2008189, 3.8088497 51.2008592)",,,no
1238968256,,,busway,30,True,False,10.023,"LINESTRING (3.8086909 51.2011709, 3.8086483 51.201257)",,,no
"[228173344, 951471905]",,,busway,30,True,False,42.951,"LINESTRING (3.8086909 51.2011709, 3.8082526 51.2012444, 3.8080941 51.2012675)",,,no
28435189,,,busway,30,True,False,4.319,"LINESTRING (3.8079814 51.201284, 3.8079211 51.201275)",,,no
951473012,,,busway,30,True,False,8.437,"LINESTRING (3.8079814 51.201284, 3.8079462 51.2013566)",,,no
1238968252,,,busway,30,True,False,7.72,"LINESTRING (3.8082898 51.2008789, 3.8082569 51.2009452)",,,no
228247228,,,busway,30,True,False,7.237,"LINESTRING (3.8082569 51.2009452, 3.8082263 51.2010074)",,,no
228247226,,,busway,30,True,False,8.392,"LINESTRING (3.8088497 51.2008592, 3.8088102 51.2009305)",,,no
"[28435184, 228173339]",,,busway,30,True,False,42.396,"LINESTRING (3.8088497 51.2008592, 3.8084207 51.2009208, 3.8082569 51.2009452)",,,no
228247222,,,busway,30,True,False,8.059,"LINESTRING (3.8082263 51.2010074, 3.8081885 51.2010759)",,,no
228247221,,,busway,30,True,False,6.597,"LINESTRING (3.8088102 51.2009305, 3.8087818 51.2009871)",,,no
"[28435185, 228173337]",,,busway,30,True,False,41.571999999999996,"LINESTRING (3.8088102 51.2009305, 3.8083799 51.2009874, 3.8082263 51.2010074)",,,no
228247217,,,busway,30,True,False,8.094,"LINESTRING (3.8081885 51.2010759, 3.8080752 51.201092)",,,no
1271187954,,,busway,,True,False,7.46,"LINESTRING (3.8081885 51.2010759, 3.8081564 51.2011399)",,,
228247219,,,busway,30,True,False,7.265,"LINESTRING (3.8087818 51.2009871, 3.8087509 51.2010495)",,,no
"[28435186, 228173338]",,,busway,30,True,False,42.503,"LINESTRING (3.8087818 51.2009871, 3.8083446 51.2010507, 3.8081885 51.2010759)",,,no
228247223,,,busway,30,True,False,8.204,"LINESTRING (3.808045 51.2011564, 3.8080124 51.2012273)",,,no
228247225,,,busway,30,True,False,7.013,"LINESTRING (3.8087509 51.2010495, 3.8087209 51.2011097)",,,no
"[28435187, 228173340]",,,busway,30,True,False,42.624,"LINESTRING (3.8087509 51.2010495, 3.8083253 51.2011149, 3.8081564 51.2011399)",,,no
228247218,,,busway,30,True,False,6.664,"LINESTRING (3.8080124 51.2012273, 3.8079814 51.201284)",,,no
228247230,,,busway,30,True,False,7.119,"LINESTRING (3.8087209 51.2011097, 3.8086909 51.2011709)",,,no
"[28435188, 228173341]",,,busway,30,True,False,43.150999999999996,"LINESTRING (3.8087209 51.2011097, 3.8083007 51.2011811, 3.8081225 51.2012097)",,,no
228247213,,Westkade,tertiary,50,True,False,29.017,"LINESTRING (3.8079211 51.201275, 3.8080502 51.2010269)",,,
28435201,,Franz Wittoucklaan,tertiary,,False,True,25.84,"LINESTRING (3.811868 51.1989365, 3.8120233 51.198985, 3.812198 51.1990425)",,,
28435210,,Franz Wittoucklaan,tertiary,,True,False,82.445,"LINESTRING (3.811868 51.1989365, 3.8117437 51.1989112, 3.8107424 51.1987079)",,,
"[1082247350, 35029047]",1,Pierets-De Colvenaerplein,tertiary,50,True,False,72.54899999999999,"LINESTRING (3.811868 51.1989365, 3.81191 51.1988793, 3.8121078 51.19861, 3.8122132 51.1984063, 3.8122261 51.1983813, 3.8122575 51.1983325)",,,
28435179,,Oostkade,tertiary,50,True,False,50.937,"LINESTRING (3.8101598 51.1985967, 3.8101339 51.1986669, 3.8100568 51.1990499)",,,
28435209,2,Franz Wittoucklaan,tertiary,50,False,False,78.831,"LINESTRING (3.8101598 51.1985967, 3.8100135 51.1985764, 3.8099501 51.1985636, 3.8092956 51.1984386, 3.8092359 51.1984267, 3.8090759 51.1983945)",,,
28435202,,Groenstraat,tertiary,50,False,False,92.973,"LINESTRING (3.8090759 51.1983945, 3.8089345 51.1983708, 3.807787 51.1981782)",,,
28435209,2,Franz Wittoucklaan,tertiary,50,False,True,78.831,"LINESTRING (3.8090759 51.1983945, 3.8092359 51.1984267, 3.8092956 51.1984386, 3.8099501 51.1985636, 3.8100135 51.1985764, 3.8101598 51.1985967)",,,
228247215,,Westkade,tertiary,50,False,False,95.114,"LINESTRING (3.8090759 51.1983945, 3.8091032 51.1978864, 3.8090767 51.1975398)",,,
228247216,,Westkade,tertiary,50,False,True,157.748,"LINESTRING (3.8090759 51.1983945, 3.8090583 51.1984827, 3.8089862 51.1988449, 3.8088287 51.1993652, 3.808636 51.1997833)",,,
28435202,,Groenstraat,tertiary,50,False,False,49.335,"LINESTRING (3.807787 51.1981782, 3.8071045 51.1980601)",,,
28435202,,Groenstraat,tertiary,50,False,True,92.973,"LINESTRING (3.807787 51.1981782, 3.8089345 51.1983708, 3.8090759 51.1983945)",,,
28435208,,Burgemeester De Clercqstraat,unclassified,,False,True,182.179,"LINESTRING (3.807787 51.1981782, 3.8076909 51.1984003, 3.8077123 51.1988782, 3.8078882 51.1993275, 3.8082635 51.1997316)",,,
28435202,,Groenstraat,tertiary,50,False,False,3.245,"LINESTRING (3.8059499 51.1979127, 3.8059041 51.1979074)",,,
28435202,,Groenstraat,tertiary,50,False,True,82.229,"LINESTRING (3.8059499 51.1979127, 3.8063531 51.1979444, 3.8071045 51.1980601)",,,
28435211,,Edgar Van Peenestraat,unclassified,,False,False,139.955,"LINESTRING (3.8059499 51.1979127, 3.805947 51.1979979, 3.8059152 51.1987402, 3.8059127 51.1989265, 3.8059485 51.1990987, 3.8059056 51.1991643)",,,
28435219,,Warande,unclassified,,False,False,120.011,"LINESTRING (3.8056844 51.1978918, 3.8052531 51.1989367)",,,
658549862,,Groenstraat,tertiary,50,False,False,112.874,"LINESTRING (3.8056844 51.1978918, 3.8046967 51.1978407, 3.8040708 51.1978025)",,,
"[28435202, 658549862, 658549863]",,Groenstraat,tertiary,50,False,True,15.412,"LINESTRING (3.8056844 51.1978918, 3.8058036 51.1978989, 3.8058455 51.1979016, 3.8059041 51.1979074)",,,
28435207,,Kortestraat,unclassified,,False,False,63.702,"LINESTRING (3.8107424 51.1987079, 3.8106858 51.1988178, 3.8100568 51.1990499)",,,
28435210,,Franz Wittoucklaan,tertiary,,True,False,42.492,"LINESTRING (3.8107424 51.1987079, 3.810246 51.1986206, 3.8101598 51.1985967)",,,
28435179,,Oostkade,tertiary,50,True,False,110.344,"LINESTRING (3.8100568 51.1990499, 3.8099921 51.1992572, 3.8097717 51.1998629, 3.80968 51.2000121)",,,
28435207,,Kortestraat,unclassified,,False,True,63.702,"LINESTRING (3.8100568 51.1990499, 3.8106858 51.1988178, 3.8107424 51.1987079)",,,
28435211,,Edgar Van Peenestraat,unclassified,,False,True,139.95499999999998,"LINESTRING (3.8059056 51.1991643, 3.8059485 51.1990987, 3.8059127 51.1989265, 3.8059152 51.1987402, 3.805947 51.1979979, 3.8059499 51.1979127)",,,
28435213,,Stationsstraat,unclassified,,False,False,11.663,"LINESTRING (3.8054962 51.2008041, 3.8053626 51.2007409)",,,
1104891443,,Stationsstraat,tertiary,50,True,False,26.707,"LINESTRING (3.8054962 51.2008041, 3.8054215 51.2008563, 3.8054058 51.2008809, 3.8053852 51.2009247, 3.8053567 51.2009847, 3.8053409 51.2010186)",,,
28435213,,Stationsstraat,unclassified,,False,True,11.663,"LINESTRING (3.8053626 51.2007409, 3.8054962 51.2008041)",,,
28435219,,Warande,unclassified,,False,True,160.532,"LINESTRING (3.8046238 51.2003255, 3.8052531 51.1989367)",,,
28435224,,Slachthuisstraat,residential,,False,False,75.193,"LINESTRING (3.8046238 51.2003255, 3.8041236 51.1997263)",,,
28435219,,Warande,unclassified,,False,False,26.357999999999997,"LINESTRING (3.8046238 51.2003255, 3.8045894 51.2003881, 3.8045176 51.2005529)",,,
28435219,,Warande,unclassified,,False,True,26.357999999999997,"LINESTRING (3.8045176 51.2005529, 3.8045894 51.2003881, 3.8046238 51.2003255)",,,
28435224,,Slachthuisstraat,residential,,False,True,75.193,"LINESTRING (3.8041236 51.1997263, 3.8046238 51.2003255)",,,
28435226,,Knikkerstraat,residential,,False,False,63.096,"LINESTRING (3.8038334 51.1987254, 3.8042059 51.1992426)",,,
28435227,,Hendrik Van der Sypestraat,residential,,False,False,143.691,"LINESTRING (3.8038334 51.1987254, 3.8044122 51.1985463, 3.8044869 51.1985253, 3.8045759 51.1985563, 3.804926 51.1990487, 3.8052531 51.1989367)",,,
28435226,,Knikkerstraat,residential,,False,True,63.096,"LINESTRING (3.8042059 51.1992426, 3.8038334 51.1987254)",,,
28435219,,Warande,unclassified,,False,False,160.532,"LINESTRING (3.8052531 51.1989367, 3.8046238 51.2003255)",,,
28435219,,Warande,unclassified,,False,True,120.011,"LINESTRING (3.8052531 51.1989367, 3.8056844 51.1978918)",,,
28435227,,Hendrik Van der Sypestraat,residential,,False,True,143.691,"LINESTRING (3.8052531 51.1989367, 3.804926 51.1990487, 3.8045759 51.1985563, 3.8044869 51.1985253, 3.8044122 51.1985463, 3.8038334 51.1987254)",,,
28443218,,Boerenstraat,residential,30,False,False,162.663,"LINESTRING (3.8117291 51.1971256, 3.812174 51.1969178, 3.8135626 51.1962204)",,,
35029051,,,unclassified,,False,True,41.099000000000004,"LINESTRING (3.8117291 51.1971256, 3.811502 51.1972301, 3.8112561 51.1973464)",,,
"[1082247353, 228247211]",,Suikerkaai,tertiary,50,False,False,130.35899999999998,"LINESTRING (3.8117291 51.1971256, 3.8121371 51.1975297, 3.8124311 51.1978918, 3.8124931 51.1980437, 3.8125068 51.1980772, 3.8124639 51.1981699)",,,
228247211,,Suikerkaai,tertiary,50,False,True,99.763,"LINESTRING (3.8117291 51.1971256, 3.8112311 51.1966776, 3.8109885 51.196361)",,,
228247211,,Suikerkaai,tertiary,50,False,False,76.881,"LINESTRING (3.8105797 51.1957188, 3.8109885 51.196361)",,,
453509250,,Westkade,tertiary,50,False,True,40.957,"LINESTRING (3.8105797 51.1957188, 3.8100246 51.1958399)",,,
28443211,,Delfzijllaan,residential,30,False,False,89.896,"LINESTRING (3.8122192 51.1959363, 3.8133511 51.1955484)",,,
