osmid,oneway,name,highway,maxspeed,reversed,length,geometry,ref,bridge,lanes
38213973,False,Rue de Landelies,tertiary,50,False,5.383,"LINESTRING (4.3734301 50.375381, 4.3735038 50.3753926)",,,
38213973,False,Rue de Landelies,tertiary,50,False,303.071,"LINESTRING (4.3749203 50.3758183, 4.3750628 50.3759177, 4.375195 50.3760198, 4.3759352 50.3765816, 4.376345 50.3769201, 4.3766542 50.3771519, 4.3773456 50.3776101, 4.3774132 50.3776655, 4.3777537 50.3778526)",,,
38213973,False,Rue de Landelies,tertiary,50,True,113.56899999999999,"LINESTRING (4.3749203 50.3758183, 4.3748402 50.3757718, 4.3746582 50.3756719, 4.3744792 50.3755835, 4.3742609 50.3755126, 4.3740489 50.3754645, 4.3735038 50.3753926)",,,
1035591454,False,Rue de la Place,secondary,50,False,19.873,"LINESTRING (4.3799731 50.3788624, 4.3797264 50.3789472)",N580,,
62202430,False,Rue de la Plagne,residential,50,False,211.66700000000003,"LINESTRING (4.3799731 50.3788624, 4.3801502 50.3788722, 4.3807344 50.3788386, 4.3807712 50.3788383, 4.3810138 50.3788367, 4.3815235 50.3788661, 4.3820323 50.3789226, 4.3826921 50.3790754, 4.3828905 50.3791213)",,,
1035591456,False,Rue de Bomerée,secondary,,True,95.213,"LINESTRING (4.3799731 50.3788624, 4.380142 50.3786344, 4.3801999 50.3785415, 4.3802504 50.378407, 4.380352 50.3781052, 4.3803708 50.3780493)",N580,,
88126261,True,Rue de l'Église,residential,50,False,20.662,"LINESTRING (4.3783413 50.3772886, 4.3785183 50.3774362)",,,
62202431,False,Rue Wilmet,residential,50,False,96.081,"LINESTRING (4.3783413 50.3772886, 4.3785239 50.3770861, 4.3786562 50.3769257, 4.3786947 50.3768641, 4.3789194 50.376509)",,,
62202431,False,Rue Wilmet,residential,50,True,75.842,"LINESTRING (4.3783413 50.3772886, 4.3782441 50.3773958, 4.3779198 50.3777535, 4.3777537 50.3778526)",,,
62202431,False,Rue Wilmet,residential,50,False,10.606,"LINESTRING (4.3789194 50.376509, 4.3790175 50.376437)",,,
62202431,False,Rue Wilmet,residential,50,True,96.08099999999999,"LINESTRING (4.3789194 50.376509, 4.3786947 50.3768641, 4.3786562 50.3769257, 4.3785239 50.3770861, 4.3783413 50.3772886)",,,
62202431,False,Rue Wilmet,residential,50,True,10.606,"LINESTRING (4.3790175 50.376437, 4.3789194 50.376509)",,,
38213977,True,Rue Major Housiau,residential,,False,31.743000000000002,"LINESTRING (4.3790175 50.376437, 4.3791073 50.376271, 4.3791885 50.3761741)",,,
62202431,False,Rue Wilmet,residential,50,False,17.382,"LINESTRING (4.3790175 50.376437, 4.3791365 50.3763935, 4.3792394 50.3763727)",,,
62202431,False,Rue Wilmet,residential,50,False,128.217,"LINESTRING (4.3792394 50.3763727, 4.3793736 50.3763805, 4.3795085 50.3764132, 4.3799107 50.3765186, 4.3806043 50.3766979, 4.3807059 50.3767204, 4.3808276 50.3767403, 4.3808815 50.3767433, 4.3809105 50.3767405, 4.3809389 50.3767364)",,,
62202431,False,Rue Wilmet,residential,50,True,17.382,"LINESTRING (4.3792394 50.3763727, 4.3791365 50.3763935, 4.3790175 50.376437)",,,
62202431,False,Rue Wilmet,residential,50,True,128.21699999999998,"LINESTRING (4.3809389 50.3767364, 4.3809105 50.3767405, 4.3808815 50.3767433, 4.3808276 50.3767403, 4.3807059 50.3767204, 4.3806043 50.3766979, 4.3799107 50.3765186, 4.3795085 50.3764132, 4.3793736 50.3763805, 4.3792394 50.3763727)",,,
1035591456,False,Rue de Bomerée,secondary,,False,128.603,"LINESTRING (4.3809389 50.3767364, 4.3809728 50.376835, 4.3806137 50.3774564, 4.3805382 50.3775952, 4.3804511 50.3778353)",N580,,
183753407,False,Rue Désiré Quenne,residential,50,False,202.858,"LINESTRING (4.3804495 50.3801956, 4.3807042 50.3801996, 4.3809631 50.3801898, 4.3829686 50.380015, 4.3832907 50.3800039)",,,
1040455476,False,Rue de Marchienne,residential,50,True,141.115,"LINESTRING (4.3804495 50.3801956, 4.3796577 50.3792782, 4.3796193 50.3792338, 4.3795958 50.3792207, 4.3794186 50.3791201)",,,
88126280,False,Rue de Mont-sur-Marchienne,residential,,False,34.147,"LINESTRING (4.3832907 50.3800039, 4.3834867 50.3802844)",,,
