osmid,oneway,lanes,ref,name,highway,maxspeed,reversed,length,geometry,junction,tunnel
32140775,True,1,N7,Avenue Reine Astrid - Koningin Astridlaan,secondary,50,False,97.729,"LINESTRING (4.0419385 50.6947694, 4.0419019 50.6948411, 4.0418386 50.6948985, 4.0412993 50.6951025, 4.0408526 50.695283)",,
33045015,False,2,N7,Rue de Bruxelles - Brusselsstraat,secondary,30,False,64.428,"LINESTRING (4.0419385 50.6947694, 4.0424147 50.694849, 4.0426465 50.694868, 4.0428334 50.6948834)",,
33278414,False,,,Rue de Nazareth - Nazarethstraat,residential,30,False,39.146,"LINESTRING (4.0362096 50.6930657, 4.0357975 50.6933019)",,
415127394,True,1,N7b,Rue Montgomery - Montgomerystraat,secondary,50,False,60.969,"LINESTRING (4.0362096 50.6930657, 4.0363979 50.6931287, 4.0365229 50.6931566, 4.0366033 50.6931659, 4.0366812 50.69317, 4.0368594 50.6931574, 4.0370328 50.6931248)",,
39161371,True,,N285,Chaussée d'Asse - Assesteenweg,secondary,50,False,24.84,"LINESTRING (4.0477428 50.6975995, 4.0479853 50.6974971, 4.0480465 50.6974959)",,
180770338,False,,N285,Chaussée d'Asse - Assesteenweg,secondary,50,False,171.76600000000002,"LINESTRING (4.0477428 50.6975995, 4.0476474 50.6976285, 4.0474119 50.6977137, 4.0455906 50.6983257)",,
"[251489184, 564755944]",False,,N255,"[""Rue de l'Yser - Ijzerstraat"", 'Edingsesteenweg']",secondary,50,False,92.132,"LINESTRING (4.0364942 50.6962366, 4.0364255 50.6963199, 4.0363417 50.6964215, 4.0363083 50.6964665, 4.0361716 50.6966335, 4.0360727 50.6967563, 4.0359694 50.6968857, 4.0359235 50.6969806)",,
564755944,False,,,Edingsesteenweg,secondary,50,False,35.152,"LINESTRING (4.0359235 50.6969806, 4.035894 50.6971097, 4.035883 50.6971992, 4.0358855 50.6972951)",,
"[564755944, 251489184]",False,,N255,"[""Rue de l'Yser - Ijzerstraat"", 'Edingsesteenweg']",secondary,50,True,92.132,"LINESTRING (4.0359235 50.6969806, 4.0359694 50.6968857, 4.0360727 50.6967563, 4.0361716 50.6966335, 4.0363083 50.6964665, 4.0363417 50.6964215, 4.0364255 50.6963199, 4.0364942 50.6962366)",,
284397290,False,,,Edingsesteenweg,secondary,50,True,73.292,"LINESTRING (4.0353928 50.6994347, 4.0354561 50.6993363, 4.0355224 50.6992237, 4.0356044 50.6989206, 4.0356337 50.6987968)",,
32173007,True,,N255,Rue de l'Yser - Ijzerstraat,living_street,30,False,29.32,"LINESTRING (4.0366543 50.6959932, 4.0364942 50.6962366)",,
33118015,True,,,Rue du Sac - Zakstraat,residential,20,False,207.618,"LINESTRING (4.0366543 50.6959932, 4.0372243 50.6962315, 4.03746 50.6963021, 4.0376101 50.6963378, 4.0376972 50.6963489, 4.0378198 50.6963393, 4.0379046 50.6963307, 4.038389 50.6962258, 4.0387373 50.6960956, 4.039171 50.695807)",,
