osmid,oneway,ref,name,highway,maxspeed,reversed,length,geometry,lanes,junction,tunnel,bridge,access
443763246,True,,Rue Félix Vande Sande - Félix Vande Sandestraat,residential,30,False,163.784,"LINESTRING (4.3272363 50.8620588, 4.327135 50.8620368, 4.3252657 50.8616421, 4.3251804 50.8616223, 4.3250237 50.8615908)",,,,,
1079324590,False,,Rue des Braves - Dapperenstraat,residential,30,False,108.82600000000001,"LINESTRING (4.3272363 50.8620588, 4.3272779 50.8620046, 4.3277868 50.8612384, 4.3278461 50.8612048, 4.3278995 50.8611887)",,,,,
8517016,False,,Rue Félix Vande Sande - Félix Vande Sandestraat,residential,30,False,108.938,"LINESTRING (4.3287067 50.8623725, 4.3286213 50.8623527, 4.3273315 50.8620781, 4.3272363 50.8620588)",,,,,
19796090,True,,Rue du Parc Elisabeth - Elisabethparkstraat,residential,30,False,91.61699999999999,"LINESTRING (4.3287067 50.8623725, 4.3286662 50.8624408, 4.3281961 50.8631307)",,,,,
25467769,True,,Square Félix Vande Sande - Félix Vande Sandesquare,residential,30,False,71.035,"LINESTRING (4.3296277 50.8626151, 4.3295769 50.8625748, 4.3294916 50.862539, 4.3288011 50.8623945, 4.3287067 50.8623725)",,,,,
240551498,False,,Rue Herkoliers - Herkoliersstraat,residential,30,True,50.646,"LINESTRING (4.3296277 50.8626151, 4.3297212 50.8625999, 4.3300039 50.8625238, 4.3302982 50.8624482)",,,,,
73253558,True,,Boulevard Léopold II - Leopold II-laan,residential,30,False,7.468,"LINESTRING (4.3302581 50.863162, 4.3303205 50.8632164)",,,,,
8517018,True,,Rue Gisèle Halimi - Gisèle Halimistraat,residential,30,False,75.32199999999999,"LINESTRING (4.3302581 50.863162, 4.3301583 50.8630776, 4.3301383 50.8630607, 4.3296726 50.8626725, 4.3296523 50.8626446, 4.3296277 50.8626151)",,,,,
166989247,False,,Chaussée de Jette - Jetsesteenweg / Chaussée de Jette - Jetse Steenweg,residential,30,False,20.419,"LINESTRING (4.3321962 50.8646842, 4.3320725 50.8648164, 4.3320493 50.8648427)",,,,,
10681265,True,,Avenue de Jette - Jetselaan,primary,30,False,57.206,"LINESTRING (4.3296314 50.8635924, 4.3295517 50.8636444, 4.329481 50.8637429, 4.3292806 50.864052)",,,,,
321546311,True,,Place Eugène Simonis - Eugène Simonisplein,primary,30,False,18.575,"LINESTRING (4.3296314 50.8635924, 4.3295803 50.8636011, 4.3295274 50.8635993, 4.329478 50.8635873, 4.3294369 50.8635663, 4.329408 50.8635383)",2,roundabout,,,
494379090,False,,Rue Houzeau de Lehaie - Houzeau de Lehaiestraat,residential,30,True,8.36,"LINESTRING (4.3383252 50.8609945, 4.3382659 50.8609293)",,,,,
19796320,True,,Boulevard du Jubilé - Jubelfeestlaan,secondary,30,False,12.645999999999999,"LINESTRING (4.3383252 50.8609945, 4.3383937 50.8610108, 4.3384017 50.8610131, 4.3384698 50.8610417, 4.3384789 50.8610503)",,,,,
"[1163392021, 41178911]",False,,Boulevard Léopold II - Leopold II-laan,primary,50,False,17.362,"LINESTRING (4.3383252 50.8609945, 4.3384494 50.8609629, 4.338553 50.8609337)",,,,,
166854857,True,,Boulevard Léopold II - Leopold II-laan,primary,50,False,17.181,"LINESTRING (4.3383252 50.8609945, 4.3382241 50.8610474, 4.3381207 50.8610769)",,,,,
41189305,True,,Boulevard du Jubilé - Jubelfeestlaan,secondary,30,False,163.114,"LINESTRING (4.3377445 50.8625695, 4.3377751 50.8624832, 4.3377821 50.8624633, 4.3378478 50.8622959, 4.3381972 50.8612468, 4.3382075 50.8612068, 4.3382163 50.8611706, 4.3382272 50.8611348)",,,,,
150205014,True,,Rue de l'Ourthe - Ourthestraat,residential,30,False,142.222,"LINESTRING (4.3377445 50.8625695, 4.3377081 50.8625644, 4.3376685 50.8625564, 4.3369281 50.8621367, 4.336458 50.8618828, 4.3363397 50.861823, 4.3362962 50.8617726, 4.3362592 50.86172)",,,,,
"[31125588, 160234246]",True,,Boulevard Léopold II - Leopold II-laan,residential,30,False,159.749,"LINESTRING (4.333728 50.8623971, 4.3335826 50.8624174, 4.333542 50.8624474, 4.3335238 50.8624884, 4.3334678 50.8625072, 4.3318933 50.8629631, 4.3318269 50.8629566, 4.3317701 50.8629339, 4.3317325 50.8628988)",,,,,
160234243,True,,Boulevard Léopold II - Leopold II-laan,primary,50,False,151.98000000000002,"LINESTRING (4.333728 50.8623971, 4.3334898 50.8624005, 4.3333533 50.8624298, 4.3320215 50.8628152, 4.3317325 50.8628988)",,,,,
321546304,True,,Place Eugène Simonis - Eugène Simonisplein,primary,30,False,3.718,"LINESTRING (4.329408 50.8635383, 4.3293943 50.863506)",2,roundabout,,,
"[195613541, 870843798]",True,,Avenue de la Liberté - Vrijheidslaan,primary,30,False,94.77099999999999,"LINESTRING (4.3293943 50.863506, 4.3291476 50.8634574, 4.3290443 50.8634195, 4.328927 50.8633531, 4.3287025 50.8632969, 4.3281591 50.8631815)","['1', '2']",,,,
321546307,True,,Place Eugène Simonis - Eugène Simonisplein,primary,30,False,14.084,"LINESTRING (4.3293943 50.863506, 4.3293971 50.8634726, 4.3294161 50.8634415, 4.3294494 50.8634155, 4.3294798 50.8633973)",2,roundabout,,,
"[321546305, 321546309]",True,,Place Eugène Simonis - Eugène Simonisplein,primary,30,False,35.537000000000006,"LINESTRING (4.3294798 50.8633973, 4.329773 50.8633104, 4.3298261 50.8632989, 4.3298817 50.8632947, 4.3299488 50.8633079)",2,roundabout,,,
41179670,True,,Place Eugène Simonis - Eugène Simonisplein,primary,30,False,30.545,"LINESTRING (4.33041 50.8632934, 4.3303281 50.8633172, 4.3301122 50.8633907, 4.3300353 50.8634308)",2,,,,
"[1066880866, 417330990]",True,,"['Boulevard Léopold II - Leopold II-laan', 'Rue Gemba - Gembastraat']",residential,30,False,199.13200000000003,"LINESTRING (4.33041 50.8632934, 4.330479 50.8633471, 4.3305849 50.8634232, 4.3306028 50.8634361, 4.3309769 50.8637394, 4.3312443 50.8639561, 4.3319612 50.8645127, 4.332095 50.8646166, 4.3321962 50.8646842)",,,,,
19796480,False,,Rue de l'Église Sainte-Anne - Sint-Annakerkstraat,tertiary,30,False,19.329,"LINESTRING (4.3338795 50.8621568, 4.3340436 50.8622964)",,,,,
19796084,True,,Boulevard Léopold II - Leopold II-laan,primary,50,False,37.625,"LINESTRING (4.3338795 50.8621568, 4.3339643 50.8621011, 4.3341229 50.8620515, 4.3343391 50.8619907)",,,,,
71900186,False,,Rue de l'Église Sainte-Anne - Sint-Annakerkstraat,tertiary,30,False,118.549,"LINESTRING (4.3338795 50.8621568, 4.3337814 50.8620721, 4.333763 50.8620587, 4.3335389 50.8618958, 4.3328521 50.8614, 4.3327713 50.8613533)",,,,,
"[14333994, 71900188]",True,,Boulevard Léopold II - Leopold II-laan,primary,50,False,171.11100000000002,"LINESTRING (4.3338795 50.8621568, 4.3340318 50.8621545, 4.3341776 50.86213, 4.336014 50.8616096, 4.3361258 50.8615791)",2,,,,
41178449,False,N9a,Chaussée de Gand - Gentsesteenweg / Chaussée de Gand - Steenweg op Gent,tertiary,30,False,21.255000000000003,"LINESTRING (4.3279004 50.8567914, 4.3280308 50.8567919, 4.3282032 50.8567929)",,,,,
41178449,False,N9a,Chaussée de Gand - Gentsesteenweg / Chaussée de Gand - Steenweg op Gent,tertiary,30,True,84.59200000000001,"LINESTRING (4.3279004 50.8567914, 4.3269882 50.8567805, 4.3269234 50.8567802, 4.3268807 50.85678, 4.3266961 50.8567899)",,,,,
"[41178449, 845098764, 421916135]",False,N9a,Chaussée de Gand - Gentsesteenweg / Chaussée de Gand - Steenweg op Gent,tertiary,30,False,129.083,"LINESTRING (4.3307257 50.8569991, 4.3315675 50.8570567, 4.3316526 50.8570608, 4.3318843 50.8570722, 4.3321942 50.8570874, 4.3322827 50.8570917, 4.3325568 50.8571051)",,,,,
41178449,False,N9a,Chaussée de Gand - Gentsesteenweg / Chaussée de Gand - Steenweg op Gent,tertiary,30,True,41.893,"LINESTRING (4.3307257 50.8569991, 4.3305641 50.8569836, 4.3301382 50.856933)",,,,,
246616911,False,,Rue Vanderdussen - Vanderdussenstraat,residential,30,True,75.56400000000001,"LINESTRING (4.3307257 50.8569991, 4.3307323 50.8569632, 4.3307353 50.856936, 4.3307348 50.8569035, 4.3305183 50.8564843, 4.3305081 50.8564408, 4.3305223 50.8563934, 4.3305557 50.8563475)",,,,,
26236925,False,N9a,Chaussée de Gand - Steenweg op Gent,tertiary,30,False,61.46600000000001,"LINESTRING (4.3325568 50.8571051, 4.3327683 50.8571118, 4.3332256 50.8571337, 4.3333234 50.8571383, 4.3334296 50.8571477)",,,,,
246725036,False,,Rue de la Carpe - Karperstraat,residential,30,True,15.332,"LINESTRING (4.3325568 50.8571051, 4.3325612 50.8570619, 4.3325646 50.8570287, 4.3325431 50.8569689)",,,,,
"[41178449, 845098764, 421916135]",False,N9a,Chaussée de Gand - Gentsesteenweg / Chaussée de Gand - Steenweg op Gent,tertiary,30,True,129.083,"LINESTRING (4.3325568 50.8571051, 4.3322827 50.8570917, 4.3321942 50.8570874, 4.3318843 50.8570722, 4.3316526 50.8570608, 4.3315675 50.8570567, 4.3307257 50.8569991)",,,,,
924348624,False,,Rue Schmitz - Schmitzstraat,residential,30,False,39.59,"LINESTRING (4.3325568 50.8571051, 4.3325531 50.857141, 4.3325493 50.8571783, 4.3325399 50.8572441, 4.332521 50.8574604)",,,,,
"[12110625, 12110563]",True,R20,,trunk_link,50,False,213.717,"LINESTRING (4.3372552 50.8613252, 4.3360257 50.8617678, 4.3346747 50.8621564, 4.334546 50.8621985)",,,yes,,
179099843,True,,Boulevard Léopold II - Leopold II-laan,primary,50,False,37.334,"LINESTRING (4.334546 50.8621985, 4.334318 50.8622666, 4.3342798 50.8622768, 4.3340436 50.8622964)",,,,,
179099844,True,,Boulevard Léopold II - Leopold II-laan,residential,30,False,5.513,"LINESTRING (4.3343391 50.8619907, 4.3343703 50.8619452)",,,,,
"[12110730, 12110733]",True,R20,,trunk_link,50,False,217.447,"LINESTRING (4.3343391 50.8619907, 4.3344849 50.8619496, 4.3358794 50.861556, 4.3372111 50.8612618)",,,yes,,
507818908,True,,Avenue Mahatma Gandhi - Mahatma Gandhilaan,residential,30,False,12.913,"LINESTRING (4.3253426 50.858655, 4.3252999 50.8586582, 4.3252635 50.8586566, 4.3252026 50.8586434, 4.3251689 50.8586297)",,roundabout,,,
"[397147461, 19797678]",False,,Avenue Mahatma Gandhi - Mahatma Gandhilaan,"['residential', 'living_street']","['20', '30']",False,160.84199999999998,"LINESTRING (4.3252348 50.8584424, 4.3251856 50.8583563, 4.3249565 50.8579565, 4.3248044 50.8576918, 4.3247519 50.857598, 4.3247375 50.8575428, 4.3247415 50.8575001, 4.3247543 50.8574614, 4.324771 50.8574318, 4.3247829 50.857368, 4.3247853 50.8573353, 4.3247765 50.8573057, 4.324767 50.8572771, 4.3247358 50.8571677, 4.3247292 50.8571444, 4.3246918 50.8570597)",,,,,
1108035846,True,,Avenue Mahatma Gandhi - Mahatma Gandhilaan,residential,30,False,16.986,"LINESTRING (4.3252348 50.8584424, 4.325294 50.8584346, 4.3253539 50.8584397, 4.3254077 50.8584572, 4.3254491 50.8584851)",,roundabout,,,
507818908,True,,Avenue Mahatma Gandhi - Mahatma Gandhilaan,residential,30,False,16.803,"LINESTRING (4.3251201 50.8585644, 4.3251228 50.8585523, 4.3251287 50.8585178, 4.3251509 50.858486, 4.3251874 50.8584601, 4.3252348 50.8584424)",,roundabout,,,
246725036,False,,Rue de la Carpe - Karperstraat,residential,30,False,15.332,"LINESTRING (4.3325431 50.8569689, 4.3325646 50.8570287, 4.3325612 50.8570619, 4.3325568 50.8571051)",,,,,
246725036,False,,Rue de la Carpe - Karperstraat,residential,30,True,96.64999999999999,"LINESTRING (4.3325431 50.8569689, 4.3325663 50.8569256, 4.3325795 50.8568757, 4.3322591 50.8562763, 4.3322477 50.8562401, 4.3322698 50.8562062, 4.3323229 50.8561485)",,,,,
550605499,False,,Rue des Étangs Noirs - Zwarte Vijversstraat,residential,30,False,155.791,"LINESTRING (4.3325431 50.8569689, 4.3324095 50.8569417, 4.3317654 50.8567346, 4.3305557 50.8563475)",,,,,
"[788993106, 157266695]",True,,Chaussée de Merchtem - Steenweg op Merchtem,residential,30,False,53.845,"LINESTRING (4.3365783 50.8566065, 4.3366061 50.8566405, 4.3366589 50.8567054, 4.3368101 50.8568914, 4.33686 50.8570523)",,,,,
"[26236876, 808485710, 808485711]",False,,Rue d'Ostende - Oostendestraat,residential,30,True,141.575,"LINESTRING (4.3323229 50.8561485, 4.3325172 50.8562236, 4.3338266 50.8567427, 4.3339587 50.8567951, 4.3340369 50.856819)",,,,,
246725036,False,,Rue de la Carpe - Karperstraat,residential,30,False,96.64999999999999,"LINESTRING (4.3323229 50.8561485, 4.3322698 50.8562062, 4.3322477 50.8562401, 4.3322591 50.8562763, 4.3325795 50.8568757, 4.3325663 50.8569256, 4.3325431 50.8569689)",,,,,
19796102,False,,Rue de la Vermicellerie - Vermicellifabriekstraat,residential,30,False,37.657,"LINESTRING (4.3353365 50.8579062, 4.3350512 50.858193)",,,,,
256509310,False,,Rue Piers - Piersstraat,tertiary,30,False,100.345,"LINESTRING (4.3353365 50.8579062, 4.3343725 50.85759, 4.3341596 50.8575186, 4.3340673 50.857491)",,,,,
256509310,False,,Rue Piers - Piersstraat,tertiary,30,True,104.67,"LINESTRING (4.3353365 50.8579062, 4.336445 50.8582937, 4.3365527 50.8583291, 4.3366504 50.858349)",,,,,
26555384,True,,Chaussée de Merchtem - Steenweg op Merchtem,residential,30,False,101.80499999999999,"LINESTRING (4.3366504 50.858349, 4.3366974 50.8583154, 4.3367928 50.8582116, 4.3368645 50.8581, 4.3369532 50.8575156, 4.3369665 50.8574732)",,,,,
256509310,False,,Rue Piers - Piersstraat,tertiary,30,False,104.67,"LINESTRING (4.3366504 50.858349, 4.3365527 50.8583291, 4.336445 50.8582937, 4.3353365 50.8579062)",,,,,
256509310,False,,Rue Piers - Piersstraat,tertiary,30,True,139.603,"LINESTRING (4.3366504 50.858349, 4.336715 50.858364, 4.3367785 50.8583851, 4.3382879 50.8588816, 4.3384159 50.8589263)",,,,,
244344032,True,,Rue du Jardinier - Hovenierstraat,residential,30,False,76.911,"LINESTRING (4.3384159 50.8589263, 4.3383722 50.8589748, 4.3378134 50.8594387, 4.3377424 50.8594672)",,,,,
256509310,False,,Rue Piers - Piersstraat,tertiary,30,False,139.603,"LINESTRING (4.3384159 50.8589263, 4.3382879 50.8588816, 4.3367785 50.8583851, 4.336715 50.858364, 4.3366504 50.858349)",,,,,
30273705,True,,Rue Tazieaux - Tazieauxstraat,tertiary,30,False,35.181,"LINESTRING (4.3344612 50.8569866, 4.3341211 50.8568447, 4.3340369 50.856819)",,,,,
"[26236904, 30273214]",True,,Rue Tazieaux - Tazieauxstraat,tertiary,30,False,186.439,"LINESTRING (4.3369665 50.8574732, 4.3368977 50.8574749, 4.3359709 50.8574079, 4.3355733 50.8573122, 4.3354121 50.8572721, 4.3349236 50.8571512, 4.334672 50.8570647, 4.3344612 50.8569866)",,,,,
30163185,True,,Rue du Presbytère - Pastorijstraat,tertiary,30,False,72.646,"LINESTRING (4.3369665 50.8574732, 4.3371031 50.8574414, 4.3375282 50.857338, 4.3378479 50.8572445, 4.3379216 50.8572226)",,,,,
74064830,True,,Chaussée de Merchtem - Steenweg op Merchtem,residential,30,False,46.647999999999996,"LINESTRING (4.3361951 50.8586474, 4.3362868 50.8586206, 4.3365477 50.858431, 4.3365931 50.8583921, 4.3366504 50.858349)",,,,,
110003522,True,,Rue Deschampheleer - Deschampheleerstraat,residential,30,False,40.356,"LINESTRING (4.3361951 50.8586474, 4.3363172 50.8586898, 4.3366803 50.8588417)",,,,,
74163489,False,,Rue Houzeau de Lehaie - Houzeau de Lehaiestraat,residential,30,False,88.441,"LINESTRING (4.3351014 50.8596614, 4.3352213 50.8597075, 4.3361773 50.8600754)",,,,,
157266712,True,,Chaussée de Jette - Jetsesteenweg,residential,30,False,138.319,"LINESTRING (4.3351014 50.8596614, 4.335145 50.8595795, 4.3353 50.8593362, 4.335379 50.8592337, 4.3355075 50.8591202, 4.3361243 50.8586958, 4.3361951 50.8586474)",,,,,
456108106,False,,Rue Emile Sergijsels - Emile Sergijselsstraat,residential,30,True,53.30199999999999,"LINESTRING (4.3351014 50.8596614, 4.334981 50.859648, 4.3346797 50.8596376, 4.3344309 50.8596423, 4.3343445 50.8596449)",,,,,
456108110,False,,Rue Herkoliers - Herkoliersstraat,residential,30,True,13.731,"LINESTRING (4.3348506 50.8606542, 4.334799 50.8606499, 4.334721 50.8606491, 4.3346571 50.8606584)",,,,,
1148198113,True,,Chaussée de Jette - Jetsesteenweg,residential,30,False,111.793,"LINESTRING (4.3348506 50.8606542, 4.3349028 50.860451, 4.335078 50.8597695, 4.3351014 50.8596614)",,,,,
160234241,True,,Chaussée de Jette - Jetsesteenweg,residential,30,False,41.181,"LINESTRING (4.3347673 50.8610208, 4.3347974 50.8608853, 4.3348506 50.8606542)",,,,,
19796095,True,,Rue Van Hoegaerde - Van Hoegaerdestraat,residential,30,False,170.761,"LINESTRING (4.332521 50.8574604, 4.3325893 50.8574899, 4.3331471 50.8577331, 4.3344462 50.858321, 4.3345064 50.8583478)",,,,,
30273711,False,,Rue Schmitz - Schmitzstraat,residential,30,False,161.67499999999998,"LINESTRING (4.332521 50.8574604, 4.3324497 50.857494, 4.332085 50.8576706, 4.3317652 50.8578288, 4.3314515 50.857938, 4.3313672 50.8579655, 4.3310287 50.8580719, 4.3305711 50.858224)",,,,,
924348624,False,,Rue Schmitz - Schmitzstraat,residential,30,True,39.59,"LINESTRING (4.332521 50.8574604, 4.3325399 50.8572441, 4.3325493 50.8571783, 4.3325531 50.857141, 4.3325568 50.8571051)",,,,,
"[19796089, 30273716]",False,,Rue des Tisserands - Weversstraat,living_street,20,"[False, True]",133.885,"LINESTRING (4.3305711 50.858224, 4.3306158 50.858268, 4.3310915 50.858736, 4.3305097 50.8590397, 4.3304399 50.8590848, 4.3304162 50.8591389)",,,,,
30273711,False,,Rue Schmitz - Schmitzstraat,residential,30,False,61.423,"LINESTRING (4.3305711 50.858224, 4.3302544 50.8583252, 4.3301883 50.8583683, 4.3300148 50.8585084, 4.3299222 50.8585775)",,,,,
30273711,False,,Rue Schmitz - Schmitzstraat,residential,30,True,161.675,"LINESTRING (4.3305711 50.858224, 4.3310287 50.8580719, 4.3313672 50.8579655, 4.3314515 50.857938, 4.3317652 50.8578288, 4.332085 50.8576706, 4.3324497 50.857494, 4.332521 50.8574604)",,,,,
19796085,False,,Rue Jean Jacquet - Jean Jacquetstraat,tertiary,30,False,64.471,"LINESTRING (4.3299222 50.8585775, 4.3298122 50.8585317, 4.3291369 50.8582769)",,,,,
30273711,False,,Rue Schmitz - Schmitzstraat,residential,30,True,61.423,"LINESTRING (4.3299222 50.8585775, 4.3300148 50.8585084, 4.3301883 50.8583683, 4.3302544 50.8583252, 4.3305711 50.858224)",,,,,
"[30273712, 176333286]",True,,"['Rue Stepman - Stepmanstraat', 'Rue Léon Autrique - Léon Autriquestraat']",residential,30,False,185.07099999999997,"LINESTRING (4.3299222 50.8585775, 4.3297863 50.85865, 4.3291517 50.8589517, 4.3284756 50.8592648, 4.3284516 50.8592751, 4.3284079 50.859294, 4.3283363 50.8592996, 4.3282032 50.8592203, 4.3278604 50.8590005)",,,,,
30273713,False,,Rue de l'Église Sainte-Anne - Sint-Annakerkstraat,tertiary,30,False,71.411,"LINESTRING (4.3299222 50.8585775, 4.3299984 50.8586616, 4.3300961 50.8587692, 4.3301775 50.8588642, 4.3303075 50.8590138, 4.3304162 50.8591389)",,,,,
19796085,False,,Rue Jean Jacquet - Jean Jacquetstraat,tertiary,30,True,77.7,"LINESTRING (4.3269017 50.8570964, 4.3270265 50.8571829, 4.3271401 50.8572495, 4.3277286 50.8575596)",,,,,
19802222,False,,Rue Jean Jacquet - Jean Jacquetstraat,tertiary,30,False,37.199,"LINESTRING (4.3269017 50.8570964, 4.3268562 50.8570529, 4.326808 50.8569958, 4.3267765 50.8569406, 4.3267547 50.8569024, 4.3267434 50.8568825, 4.3266961 50.8567899)",,,,,
176333287,False,,Rue du Neep - Neepstraat,residential,30,True,51.160000000000004,"LINESTRING (4.3273275 50.8586807, 4.3272644 50.8587247, 4.3268181 50.8590097)",,,,,
240610078,True,,Rue François Hellinckx - François Hellinckxstraat,residential,30,False,181.177,"LINESTRING (4.3273275 50.8586807, 4.3272776 50.8586107, 4.3270434 50.8578763, 4.326841 50.857219, 4.3268456 50.8571467, 4.3269017 50.8570964)",,,,,
19796086,True,,Rue du Cubisme - Kubismestraat,residential,30,False,120.625,"LINESTRING (4.3278604 50.8590005, 4.3279228 50.8589669, 4.3290823 50.8583271, 4.3291369 50.8582769)",,,,,
39343562,True,,Rue Stepman - Stepmanstraat,residential,30,False,51.611000000000004,"LINESTRING (4.3278604 50.8590005, 4.3274195 50.8587371, 4.3273275 50.8586807)",,,,,
19796085,False,,Rue Jean Jacquet - Jean Jacquetstraat,tertiary,30,False,67.788,"LINESTRING (4.328463 50.8579555, 4.3282143 50.8578214, 4.3277934 50.8575946, 4.3277286 50.8575596)",,,,,
19796085,False,,Rue Jean Jacquet - Jean Jacquetstraat,tertiary,30,True,37.544,"LINESTRING (4.328463 50.8579555, 4.3285188 50.8579855, 4.3288939 50.8581553)",,,,,
19796087,True,,Rue du Neep - Neepstraat,residential,30,False,113.38799999999999,"LINESTRING (4.328463 50.8579555, 4.3283904 50.8580028, 4.3280921 50.8581917, 4.3274042 50.8586273, 4.3273275 50.8586807)",,,,,
19796085,False,,Rue Jean Jacquet - Jean Jacquetstraat,tertiary,30,False,37.544,"LINESTRING (4.3288939 50.8581553, 4.3285188 50.8579855, 4.328463 50.8579555)",,,,,
19796085,False,,Rue Jean Jacquet - Jean Jacquetstraat,tertiary,30,True,21.786,"LINESTRING (4.3288939 50.8581553, 4.3290028 50.8582045, 4.3291369 50.8582769)",,,,,
19796088,True,,Rue Antoine Court - Antoine Courtstraat,residential,30,False,162.09600000000003,"LINESTRING (4.3288939 50.8581553, 4.3289572 50.8580952, 4.3296023 50.8575312, 4.329893 50.8572417, 4.3300905 50.8570232, 4.3301073 50.8570046, 4.3301382 50.856933)",,,,,
19796085,False,,Rue Jean Jacquet - Jean Jacquetstraat,tertiary,30,False,21.786,"LINESTRING (4.3291369 50.8582769, 4.3290028 50.8582045, 4.3288939 50.8581553)",,,,,
19796085,False,,Rue Jean Jacquet - Jean Jacquetstraat,tertiary,30,True,64.471,"LINESTRING (4.3291369 50.8582769, 4.3298122 50.8585317, 4.3299222 50.8585775)",,,,,
41178449,False,N9a,Chaussée de Gand - Gentsesteenweg / Chaussée de Gand - Steenweg op Gent,tertiary,30,False,41.893,"LINESTRING (4.3301382 50.856933, 4.3305641 50.8569836, 4.3307257 50.8569991)",,,,,
41178449,False,N9a,Chaussée de Gand - Gentsesteenweg / Chaussée de Gand - Steenweg op Gent,tertiary,30,True,137.185,"LINESTRING (4.3301382 50.856933, 4.330003 50.8569162, 4.3291791 50.8568142, 4.3288091 50.8567964, 4.3282032 50.8567929)",,,,,
19796094,False,,Rue François Delcoigne - François Delcoignestraat,residential,30,False,122.58500000000001,"LINESTRING (4.331316 50.8601551, 4.3313821 50.8601212, 4.3318577 50.8598662, 4.3325117 50.859506, 4.332639 50.8594355)",,,,,
30273714,False,,Rue de l'Église Sainte-Anne - Sint-Annakerkstraat,tertiary,30,False,26.985,"LINESTRING (4.331316 50.8601551, 4.3314815 50.860267, 4.3315761 50.8603338)",,,,,
30273714,False,,Rue de l'Église Sainte-Anne - Sint-Annakerkstraat,tertiary,30,True,129.451,"LINESTRING (4.331316 50.8601551, 4.3309601 50.859759, 4.3305016 50.8592333, 4.3304162 50.8591389)",,,,,
19796096,False,,Rue Jules Debecker - Jules Debeckerstraat,residential,30,False,92.462,"LINESTRING (4.3279303 50.8602568, 4.3279814 50.860298, 4.328934 50.8607936)",,,,,
