osmid,name,highway,oneway,reversed,length,ref,maxspeed,lanes,geometry,junction
220071346,Marktplein,residential,False,True,8.429,,,,"LINESTRING (5.4205202 50.9082226, 5.4204212 50.9081796)",
"[251075496, 251075497, 427476300]","['Dorpsstraat', 'Wijkstraat']",tertiary,False,False,227.167,N2,30,2,"LINESTRING (5.4205202 50.9082226, 5.4206673 50.9081269, 5.4207201 50.9080925, 5.4208375 50.9080161, 5.4210664 50.9079118, 5.4212909 50.9078465, 5.4216312 50.9077875, 5.4218763 50.9077721, 5.4221224 50.9077636, 5.423145 50.9077104, 5.4235274 50.9077144)",
"[220071345, 304041333]",Dorpsstraat,tertiary,False,True,95.23899999999999,N2,30,2,"LINESTRING (5.4205202 50.9082226, 5.420498 50.9083669, 5.4204506 50.9084292, 5.4203799 50.908511, 5.4202827 50.9085979, 5.4202364 50.9086384, 5.4201356 50.9087265, 5.4200037 50.9088067, 5.4198042 50.9089193)",
17254087,Kloosterstraat,residential,True,False,159.616,,30,,"LINESTRING (5.420008 50.9060634, 5.4180366 50.9053457)",
57403632,Sint-Janslaan,residential,False,False,94.651,,30,,"LINESTRING (5.420008 50.9060634, 5.4201572 50.9052174)",
1207295679,Sint-Janslaan,residential,True,False,94.69,,30,,"LINESTRING (5.420008 50.9060634, 5.4197398 50.906898)",
17723688,Kerklaan,residential,False,True,89.013,,30,,"LINESTRING (5.4219145 50.9065742, 5.4225972 50.9058993)",
554972507,Kloosterstraat,residential,True,False,145.247,,30,,"LINESTRING (5.4219145 50.9065742, 5.421244 50.9063936, 5.420008 50.9060634)",
1207295682,Kloosterstraat,residential,True,False,79.848,,30,,"LINESTRING (5.4219145 50.9065742, 5.4225825 50.9067574, 5.422962 50.9068558)",
"[183691841, 17723785]","['Marktplein', 'Kerklaan']",residential,True,False,192.11700000000002,,30,,"LINESTRING (5.4197398 50.906898, 5.4198685 50.9069674, 5.4201063 50.9070923, 5.4204274 50.9072609, 5.4206102 50.9071732, 5.4206888 50.9071355, 5.4219145 50.9065742)",
183691737,Paanhuisstraat,residential,True,False,169.242,,30,,"LINESTRING (5.4197398 50.906898, 5.4190667 50.9066681, 5.4190164 50.906651, 5.4186754 50.9065345, 5.4175855 50.9062131)",
17723688,Kerklaan,residential,False,False,137.691,,30,,"LINESTRING (5.4243127 50.9041352, 5.4232924 50.9051932)",
1207295680,Toekomststraat,residential,False,True,16.992,,30,,"LINESTRING (5.4243127 50.9041352, 5.424545 50.9041787)",
183691738,Kloosterstraat,residential,False,True,111.884,,30,,"LINESTRING (5.422962 50.9068558, 5.4231199 50.9069517, 5.4238757 50.9076771)",
183691738,Kloosterstraat,residential,False,False,111.884,,30,,"LINESTRING (5.4238757 50.9076771, 5.4231199 50.9069517, 5.422962 50.9068558)",
427476300,Wijkstraat,tertiary,False,True,24.866,N2,30,2,"LINESTRING (5.4238757 50.9076771, 5.4236543 50.9077103, 5.4235274 50.9077144)",
1207295680,Toekomststraat,residential,False,False,16.992,,30,,"LINESTRING (5.424545 50.9041787, 5.4243127 50.9041352)",
57403632,Sint-Janslaan,residential,False,True,134.761,,30,,"LINESTRING (5.4215724 50.9033805, 5.4214965 50.9034833, 5.4211293 50.9039373, 5.4207094 50.9044633)",
1207295681,Toekomststraat,residential,True,False,209.955,,30,,"LINESTRING (5.4215724 50.9033805, 5.4217473 50.9034108, 5.4225412 50.9036214, 5.4241492 50.9040716, 5.4243127 50.9041352)",
60893385,Kapelstraat,tertiary,False,False,22.632,N2,30,2,"LINESTRING (5.4191278 50.9091189, 5.4188235 50.9091868)",
62746069,Kapelstraat,tertiary,False,False,52.478,N2,30,2,"LINESTRING (5.4191278 50.9091189, 5.4194965 50.9090274, 5.4195397 50.9090122, 5.4198042 50.9089193)",
1205532469,Stationsstraat,residential,False,True,57.737,,30,,"LINESTRING (5.4191278 50.9091189, 5.419501 50.9094777, 5.4195794 50.9095531)",
17299722,Kogelstraat,residential,False,True,88.385,,30,,"LINESTRING (5.4195794 50.9095531, 5.4204762 50.9091776, 5.4206402 50.9091249)",
"[554723407, 242428623]","['Spoorstraat', 'Stationsstraat']",residential,True,False,237.49099999999996,,30,,"LINESTRING (5.4195794 50.9095531, 5.4202301 50.9101488, 5.4202534 50.9102016, 5.4202414 50.9102508, 5.4202019 50.9103073, 5.4201276 50.9103381, 5.4200092 50.9103647, 5.4197222 50.9104364, 5.4191371 50.9106202, 5.4189497 50.910679, 5.4187801 50.9107323, 5.4184216 50.9108449)",
1205532469,Stationsstraat,residential,False,False,57.737,,30,,"LINESTRING (5.4195794 50.9095531, 5.419501 50.9094777, 5.4191278 50.9091189)",
17299722,Kogelstraat,residential,False,False,132.299,,30,,"LINESTRING (5.4235274 50.9077144, 5.4235125 50.9078324, 5.4234762 50.9078736, 5.4234212 50.9079127, 5.4228174 50.9081772, 5.4221598 50.9084714)",
427476300,Wijkstraat,tertiary,False,False,24.866,N2,30,2,"LINESTRING (5.4235274 50.9077144, 5.4236543 50.9077103, 5.4238757 50.9076771)",
"[251075496, 251075497, 427476300]","['Dorpsstraat', 'Wijkstraat']",tertiary,False,True,227.167,N2,30,2,"LINESTRING (5.4235274 50.9077144, 5.423145 50.9077104, 5.4221224 50.9077636, 5.4218763 50.9077721, 5.4216312 50.9077875, 5.4212909 50.9078465, 5.4210664 50.9079118, 5.4208375 50.9080161, 5.4207201 50.9080925, 5.4206673 50.9081269, 5.4205202 50.9082226)",
575372635,Nanofstraat,residential,False,False,5.738,,,,"LINESTRING (5.4159146 50.9074872, 5.4158808 50.9074402)",
666445479,Nanofstraat,residential,False,True,153.92000000000002,,30,,"LINESTRING (5.4159146 50.9074872, 5.4165401 50.9082274, 5.4168875 50.9086386, 5.4169467 50.9087089)",
952687799,Keizerstraat,residential,False,True,98.265,,30,,"LINESTRING (5.4159146 50.9074872, 5.4151806 50.9076724, 5.4148392 50.9077253, 5.41458 50.9077302)",
62746078,Keizerstraat,residential,False,False,88.833,,,,"LINESTRING (5.4134117 50.9074456, 5.4136828 50.9075425, 5.4139496 50.9076325, 5.4141967 50.9076872, 5.4143857 50.9077195, 5.41458 50.9077302)",
17722226,Binnenveldstraat,residential,False,True,69.541,,,,"LINESTRING (5.4138003 50.9082172, 5.4133429 50.9083903, 5.4132624 50.9084546, 5.4130762 50.9085238, 5.413038 50.9085904)",
17722252,Binnenveldstraat,residential,False,False,31.737,,,,"LINESTRING (5.4132971 50.9096071, 5.413079 50.909357)",
554972522,Binnenveldstraat,residential,False,False,29.683,,,,"LINESTRING (5.4132971 50.9096071, 5.4136527 50.9095226, 5.4136829 50.909503)",
17722252,Binnenveldstraat,residential,False,False,41.67,,,,"LINESTRING (5.413079 50.909357, 5.4135833 50.9091587)",
17722252,Binnenveldstraat,residential,False,True,31.737,,,,"LINESTRING (5.413079 50.909357, 5.4132971 50.9096071)",
17722287,Binnenveldstraat,residential,False,False,73.858,,,,"LINESTRING (5.413038 50.9085904, 5.4135833 50.9091587)",
17722226,Binnenveldstraat,residential,False,False,69.541,,,,"LINESTRING (5.413038 50.9085904, 5.4130762 50.9085238, 5.4132624 50.9084546, 5.4133429 50.9083903, 5.4138003 50.9082172)",
17722252,Binnenveldstraat,residential,False,False,74.004,,,,"LINESTRING (5.4135833 50.9091587, 5.4145049 50.9088343)",
17722252,Binnenveldstraat,residential,False,True,41.67,,,,"LINESTRING (5.4135833 50.9091587, 5.413079 50.909357)",
17722287,Binnenveldstraat,residential,False,True,73.858,,,,"LINESTRING (5.4135833 50.9091587, 5.413038 50.9085904)",
17722344,Dokter J. Grouwelsstraat,residential,False,False,123.09800000000001,,30,,"LINESTRING (5.41458 50.9077302, 5.414573 50.9078993, 5.4145516 50.9086737, 5.4145284 50.9087683, 5.4145049 50.9088343)",
62746078,Keizerstraat,residential,False,True,88.833,,,,"LINESTRING (5.41458 50.9077302, 5.4143857 50.9077195, 5.4141967 50.9076872, 5.4139496 50.9076325, 5.4136828 50.9075425, 5.4134117 50.9074456)",
952687799,Keizerstraat,residential,False,False,98.26499999999999,,30,,"LINESTRING (5.41458 50.9077302, 5.4148392 50.9077253, 5.4151806 50.9076724, 5.4159146 50.9074872)",
17722252,Binnenveldstraat,residential,False,True,74.004,,,,"LINESTRING (5.4145049 50.9088343, 5.4135833 50.9091587)",
17722344,Dokter J. Grouwelsstraat,residential,False,True,123.098,,30,,"LINESTRING (5.4145049 50.9088343, 5.4145284 50.9087683, 5.4145516 50.9086737, 5.414573 50.9078993, 5.41458 50.9077302)",
17722410,Dokter J. Grouwelsstraat,residential,False,False,173.615,,30,,"LINESTRING (5.4145049 50.9088343, 5.414582 50.9088698, 5.4146362 50.9089159, 5.415354 50.9097053, 5.4157751 50.9101684)",
17722410,Dokter J. Grouwelsstraat,residential,False,True,173.61499999999998,,30,,"LINESTRING (5.4157751 50.9101684, 5.415354 50.9097053, 5.4146362 50.9089159, 5.414582 50.9088698, 5.4145049 50.9088343)",
1207284077,Kapelstraat,tertiary,False,False,21.529,N2,30,2,"LINESTRING (5.4157751 50.9101684, 5.41595 50.9101197, 5.4160645 50.9101085)",
554723408,Spoorstraat,residential,False,True,119.533,,30,,"LINESTRING (5.4160645 50.9101085, 5.4170464 50.9109873)",
"[242428610, 554723406]",Kapelstraat,tertiary,False,False,142.60999999999999,N2,30,2,"LINESTRING (5.4160645 50.9101085, 5.4163446 50.9100393, 5.4165536 50.9099754, 5.417043 50.9097806, 5.4171437 50.9097403, 5.4175062 50.9095929, 5.4178182 50.9094657)",
1207284077,Kapelstraat,tertiary,False,True,21.529,N2,30,2,"LINESTRING (5.4160645 50.9101085, 5.41595 50.9101197, 5.4157751 50.9101684)",
