osmid,ref,name,highway,maxspeed,oneway,reversed,length,geometry,junction,access,lanes
"[218516042, 218516045]",,Rue de l'Institut,unclassified,"['50', '30']",False,True,133.06,"LINESTRING (5.7246702 50.6729605, 5.7245842 50.6729735, 5.7236522 50.6729959, 5.7234833 50.6730081, 5.7234292 50.6730112, 5.7232395 50.6730297, 5.7230967 50.673051, 5.722927 50.6730765, 5.722801 50.6730962)",,,
59852032,,Rue de Gobcé,residential,,False,True,40.144999999999996,"LINESTRING (5.7289383 50.6727831, 5.7286614 50.6729885, 5.7286673 50.6730793)",,,
59915768,,Thier Simonis,residential,,False,False,129.292,"LINESTRING (5.7289383 50.6727831, 5.7289033 50.6726714, 5.7289174 50.6724371, 5.7289699 50.6723353, 5.7290733 50.6722216, 5.7291166 50.6720908, 5.7290741 50.6716492)",,,
112258435,N642,Rue Entre-deux-Villes,secondary,50,False,False,59.028999999999996,"LINESTRING (5.7240042 50.6720747, 5.7244686 50.6723192, 5.7246515 50.6724116)",,,
112258435,N642,Rue Entre-deux-Villes,secondary,50,False,True,280.65000000000003,"LINESTRING (5.7240042 50.6720747, 5.7238944 50.6720203, 5.7235847 50.6718643, 5.7226581 50.671392, 5.7226155 50.6713703, 5.7211179 50.6704813, 5.7210534 50.6704421, 5.7210081 50.6704149)",,,
217943224,,Rue Entre-deux-Villes,residential,,False,True,47.15299999999999,"LINESTRING (5.7240042 50.6720747, 5.7240885 50.6720339, 5.7241756 50.6720353, 5.7245584 50.6722145)",,,
279848282,,Rue de l'Institut,unclassified,,False,False,149.078,"LINESTRING (5.718843 50.6737903, 5.7208814 50.6734316)",,,
293069189,,Rue du Vicinal,residential,,False,True,190.311,"LINESTRING (5.718843 50.6737903, 5.7188839 50.6738898, 5.7189539 50.6740099, 5.7192135 50.6743904, 5.7194696 50.6747617, 5.719564 50.6748411, 5.7198201 50.6750352, 5.7199043 50.6751154, 5.7200383 50.6753098)",,,
302341349,,Rue de la Station,tertiary,50,False,True,4.775,"LINESTRING (5.7238115 50.6761323, 5.7238283 50.6760907)",,,
1138975231,,Rue du Vicinal,residential,,False,False,59.899,"LINESTRING (5.7238115 50.6761323, 5.7229899 50.6759941)",,,
59915768,,Thier Simonis,residential,,False,True,129.292,"LINESTRING (5.7290741 50.6716492, 5.7291166 50.6720908, 5.7290733 50.6722216, 5.7289699 50.6723353, 5.7289174 50.6724371, 5.7289033 50.6726714, 5.7289383 50.6727831)",,,
161702479,,Rue de l'Égalité,residential,,False,False,122.14500000000001,"LINESTRING (5.7290741 50.6716492, 5.7284186 50.6718308, 5.7274859 50.6720891)",,,
66318243,,Rue Remi Labeye,residential,,False,False,176.16699999999997,"LINESTRING (5.72118 50.6690252, 5.7214183 50.6698743, 5.7214975 50.670161, 5.7214615 50.6702589, 5.7214438 50.6702773, 5.7212149 50.6703476, 5.7210399 50.6704014, 5.7210081 50.6704149)",,,
293069184,,Rue de Fafchamps,tertiary,50,False,False,149.19699999999997,"LINESTRING (5.72118 50.6690252, 5.7209677 50.669028, 5.7208331 50.6690377, 5.720534 50.6690701, 5.7199177 50.6691688, 5.7193727 50.6692606, 5.7192287 50.6693276, 5.7191777 50.6693727)",,,
293069184,,Rue de Fafchamps,tertiary,50,False,True,55.343,"LINESTRING (5.72118 50.6690252, 5.7217248 50.6690112, 5.7219648 50.6690088)",,,
164292997,,Rue de Fafchamps,tertiary,50,False,True,33.675,"LINESTRING (5.7281183 50.6684915, 5.7285818 50.6684179)",,,
293069184,,Rue de Fafchamps,tertiary,50,False,False,76.566,"LINESTRING (5.7281183 50.6684915, 5.7273128 50.6686119, 5.7270589 50.6686437)",,,
91796020,,Rue Grétry,residential,,False,True,34.471,"LINESTRING (5.7235533 50.6702078, 5.7234991 50.6698997)",,destination,
91796015,,Rue Grétry,residential,,False,False,25.212,"LINESTRING (5.7225889 50.6703716, 5.7228467 50.6702144)",,destination,
91796015,,Rue Grétry,residential,,False,False,57.779,"LINESTRING (5.7228467 50.6702144, 5.7234991 50.6698997)",,destination,
91796015,,Rue Grétry,residential,,False,True,25.212,"LINESTRING (5.7228467 50.6702144, 5.7225889 50.6703716)",,destination,
91796014,,Rue Grétry,residential,,False,True,85.652,"LINESTRING (5.7228467 50.6702144, 5.7224199 50.669678, 5.7223229 50.66952)",,destination,
91796015,,Rue Grétry,residential,,False,True,57.779,"LINESTRING (5.7234991 50.6698997, 5.7228467 50.6702144)",,destination,
91796020,,Rue Grétry,residential,,False,False,34.471,"LINESTRING (5.7234991 50.6698997, 5.7235533 50.6702078)",,destination,
91796020,,Rue Grétry,residential,,False,True,112.649,"LINESTRING (5.7234991 50.6698997, 5.7234797 50.6697895, 5.7234475 50.6696637, 5.7233778 50.6695855, 5.7232759 50.6695413, 5.723174 50.6695243, 5.7225624 50.6695311, 5.7223229 50.66952)",,destination,
91796014,,Rue Grétry,residential,,False,False,85.652,"LINESTRING (5.7223229 50.66952, 5.7224199 50.669678, 5.7228467 50.6702144)",,destination,
91796020,,Rue Grétry,residential,,False,False,112.64899999999999,"LINESTRING (5.7223229 50.66952, 5.7225624 50.6695311, 5.723174 50.6695243, 5.7232759 50.6695413, 5.7233778 50.6695855, 5.7234475 50.6696637, 5.7234797 50.6697895, 5.7234991 50.6698997)",,destination,
91796020,,Rue Grétry,residential,,False,True,65.17999999999999,"LINESTRING (5.7223229 50.66952, 5.7221708 50.6694495, 5.7220903 50.6693815, 5.722026 50.6692421, 5.7219648 50.6690088)",,destination,
353847700,N642,,secondary,,True,False,12.556,"LINESTRING (5.7252823 50.6728357, 5.7252229 50.6728346, 5.7251681 50.6728201, 5.7251252 50.6727941)",roundabout,,
"[91796494, 995890647]",N642,Place Sainte-Gertrude,secondary,,False,False,76.589,"LINESTRING (5.7252823 50.6728357, 5.7252773 50.6729291, 5.7252587 50.673442, 5.7252807 50.6735231)",,,
353847701,N642,,secondary,,True,False,11.2,"LINESTRING (5.7252889 50.6726322, 5.7253333 50.6726428, 5.7253773 50.6726645, 5.7254072 50.6726943)",roundabout,,
353847702,N642,,secondary,,True,False,20.617,"LINESTRING (5.7254072 50.6726943, 5.7254196 50.6727305, 5.7254109 50.6727672, 5.7253823 50.6727996, 5.7253375 50.6728234, 5.7252823 50.6728357)",roundabout,,
"[34321161, 995890646]",,Place Sainte-Gertrude,residential,,False,False,55.656,"LINESTRING (5.7254072 50.6726943, 5.7255347 50.6726397, 5.7257507 50.6725415, 5.7259639 50.6723498)",,,
112258435,N642,Rue Entre-deux-Villes,secondary,50,False,False,8.08,"LINESTRING (5.7246515 50.6724116, 5.7247419 50.6724563)",,,
112258435,N642,Rue Entre-deux-Villes,secondary,50,False,True,59.028999999999996,"LINESTRING (5.7246515 50.6724116, 5.7244686 50.6723192, 5.7240042 50.6720747)",,,
302341349,,Rue de la Station,tertiary,50,False,False,4.775,"LINESTRING (5.7238283 50.6760907, 5.7238115 50.6761323)",,,
"[164294056, 302341346]",,"['Rue Baziles', 'Rue du Doyard']",residential,,False,True,339.9990000000001,"LINESTRING (5.7238283 50.6760907, 5.724485 50.6762195, 5.7249709 50.6763237, 5.7252606 50.6764257, 5.7255355 50.6765384, 5.7256841 50.6766055, 5.7257759 50.6766358, 5.7258738 50.6766528, 5.7263704 50.6766767, 5.7264921 50.6766821, 5.7274422 50.6767191, 5.7278162 50.6767219, 5.7283186 50.6767085, 5.7284447 50.6766894)",,,
"[34321171, 218516041, 218516043, 218578590]",,"['Rue de la Station', 'Place Sainte-Gertrude']",tertiary,"['50', '30']",False,True,305.28799999999995,"LINESTRING (5.7238283 50.6760907, 5.7241629 50.6754293, 5.7242051 50.6753459, 5.7243084 50.6751413, 5.7244142 50.6749428, 5.7246085 50.6745655, 5.7250265 50.6737377, 5.7251039 50.6736311, 5.7252051 50.6735667, 5.7252807 50.6735231)",,,
92843940,,Rue François Demonceau,residential,,False,True,116.71400000000001,"LINESTRING (5.7270589 50.6686437, 5.7272444 50.6691667, 5.7272664 50.6692625, 5.7272454 50.6693544, 5.7271594 50.6696737)",,,
293069184,,Rue de Fafchamps,tertiary,50,False,False,362.2579999999999,"LINESTRING (5.7270589 50.6686437, 5.7259522 50.6687247, 5.7258837 50.6687297, 5.7258122 50.6687336, 5.7245994 50.6688458, 5.7242115 50.6688869, 5.7237357 50.6689685, 5.7235155 50.6689887, 5.72316 50.6689962, 5.7219648 50.6690088)",,,
293069184,,Rue de Fafchamps,tertiary,50,False,True,76.566,"LINESTRING (5.7270589 50.6686437, 5.7273128 50.6686119, 5.7281183 50.6684915)",,,
"[59853564, 1138975231]",,Rue du Vicinal,residential,,False,True,235.549,"LINESTRING (5.7200383 50.6753098, 5.7202074 50.6755202, 5.7203012 50.6755966, 5.7204699 50.6756787, 5.7206812 50.6757466, 5.7208761 50.6758092, 5.720912 50.675817, 5.7211075 50.6758594, 5.7212549 50.6758731, 5.7222876 50.6758866, 5.722443 50.6759045, 5.7229899 50.6759941)",,,
293069189,,Rue du Vicinal,residential,,False,False,190.31099999999998,"LINESTRING (5.7200383 50.6753098, 5.7199043 50.6751154, 5.7198201 50.6750352, 5.719564 50.6748411, 5.7194696 50.6747617, 5.7192135 50.6743904, 5.7189539 50.6740099, 5.7188839 50.6738898, 5.718843 50.6737903)",,,
59852743,,Place Sainte-Gertrude,residential,,False,True,102.636,"LINESTRING (5.7245584 50.6722145, 5.7247036 50.6721738, 5.7257263 50.6722841, 5.7258262 50.6723038, 5.7259639 50.6723498)",,,
109928683,,Place Sainte-Gertrude,residential,,True,False,36.386,"LINESTRING (5.7245584 50.6722145, 5.7247901 50.6723311, 5.7248118 50.6723573, 5.7248066 50.6723849, 5.7247419 50.6724563)",,,
217943224,,Rue Entre-deux-Villes,residential,,False,False,47.153,"LINESTRING (5.7245584 50.6722145, 5.7241756 50.6720353, 5.7240885 50.6720339, 5.7240042 50.6720747)",,,
109928652,,Rue Nicolas Arnolis,living_street,20,False,False,256.67499999999995,"LINESTRING (5.722801 50.6730962, 5.7227647 50.6728497, 5.7227406 50.672646, 5.72247 50.6723031, 5.7223377 50.6722402, 5.722108 50.672213, 5.7219267 50.6721168, 5.7215222 50.6719108, 5.7214288 50.6717579, 5.7212592 50.6716707, 5.7212431 50.6716281, 5.7212189 50.671556, 5.720826 50.6713525)",,destination,2
"[218516042, 218516045]",,Rue de l'Institut,unclassified,"['30', '50']",False,False,133.05999999999997,"LINESTRING (5.722801 50.6730962, 5.722927 50.6730765, 5.7230967 50.673051, 5.7232395 50.6730297, 5.7234292 50.6730112, 5.7234833 50.6730081, 5.7236522 50.6729959, 5.7245842 50.6729735, 5.7246702 50.6729605)",,,
"[112258436, 218516045]",,Rue de l'Institut,unclassified,"['30', '50']",False,True,103.398,"LINESTRING (5.722801 50.6730962, 5.7225329 50.6731522, 5.7221246 50.6732136, 5.7215953 50.6733045, 5.7213887 50.6733465)",,,
112258436,,Rue de l'Institut,unclassified,50,False,False,36.98,"LINESTRING (5.7208814 50.6734316, 5.7213887 50.6733465)",,,
279848282,,Rue de l'Institut,unclassified,,False,True,149.078,"LINESTRING (5.7208814 50.6734316, 5.718843 50.6737903)",,,
109928667,,Rue André Ruwet,residential,30,False,True,279.08099999999996,"LINESTRING (5.7208814 50.6734316, 5.7207389 50.6729827, 5.7203438 50.6722254, 5.7200305 50.6719417, 5.719971 50.6718861, 5.7198787 50.6717394, 5.7198242 50.6715519, 5.7197872 50.6710733, 5.7197848 50.6710603)",,destination,
109928643,,Rue Florent Delrez,residential,,False,True,167.059,"LINESTRING (5.7256037 50.6702616, 5.7279524 50.670465)",,,
112258435,N642,Rue Entre-deux-Villes,secondary,50,False,False,153.854,"LINESTRING (5.7194185 50.6694665, 5.7210081 50.6704149)",,,
109928667,,Rue André Ruwet,residential,30,False,False,179.441,"LINESTRING (5.7194185 50.6694665, 5.719405 50.6695485, 5.7197171 50.6706872, 5.7197848 50.6710603)",,destination,
112382777,N642,Rue Entre-deux-Villes,secondary,50,False,True,20.114,"LINESTRING (5.7194185 50.6694665, 5.7192928 50.6694029, 5.7191777 50.6693727)",,,
112258435,N642,Rue Entre-deux-Villes,secondary,50,False,False,5.421,"LINESTRING (5.7247419 50.6724563, 5.7248014 50.6724872)",,,
112258435,N642,Rue Entre-deux-Villes,secondary,50,False,True,8.08,"LINESTRING (5.7247419 50.6724563, 5.7246515 50.6724116)",,,
112258436,,Rue de l'Institut,unclassified,50,False,True,36.98,"LINESTRING (5.7213887 50.6733465, 5.7208814 50.6734316)",,,
"[112258436, 218516045]",,Rue de l'Institut,unclassified,"['50', '30']",False,False,103.398,"LINESTRING (5.7213887 50.6733465, 5.7215953 50.6733045, 5.7221246 50.6732136, 5.7225329 50.6731522, 5.722801 50.6730962)",,,
177334592,,Rue Joséphine Oury,living_street,,False,True,145.159,"LINESTRING (5.7213887 50.6733465, 5.7214076 50.6735966, 5.7214199 50.6738848, 5.7214789 50.674002, 5.7215057 50.6741346, 5.7215164 50.6746446)",,,
177334592,,Rue Joséphine Oury,living_street,,False,False,145.159,"LINESTRING (5.7215164 50.6746446, 5.7215057 50.6741346, 5.7214789 50.674002, 5.7214199 50.6738848, 5.7214076 50.6735966, 5.7213887 50.6733465)",,,
109928652,,Rue Nicolas Arnolis,living_street,20,False,True,256.675,"LINESTRING (5.720826 50.6713525, 5.7212189 50.671556, 5.7212431 50.6716281, 5.7212592 50.6716707, 5.7214288 50.6717579, 5.7215222 50.6719108, 5.7219267 50.6721168, 5.722108 50.672213, 5.7223377 50.6722402, 5.72247 50.6723031, 5.7227406 50.672646, 5.7227647 50.6728497, 5.722801 50.6730962)",,destination,2
112258435,N642,Rue Entre-deux-Villes,secondary,50,False,True,5.421,"LINESTRING (5.7248014 50.6724872, 5.7247419 50.6724563)",,,
"[353847716, 180834581]",,,residential,,True,False,40.175,"LINESTRING (5.7248014 50.6724872, 5.72493 50.6724922, 5.7250914 50.6725264, 5.7251964 50.6725593, 5.7252671 50.6725932, 5.7252889 50.6726322)",,no,
"[353847708, 353847709]",N642,Rue Entre-deux-Villes,secondary,,False,False,30.788000000000004,"LINESTRING (5.7248014 50.6724872, 5.7248709 50.672524, 5.7250212 50.6726007, 5.7251373 50.6726642)",,,
1138975231,,Rue du Vicinal,residential,,False,True,59.899,"LINESTRING (5.7229899 50.6759941, 5.7238115 50.6761323)",,,
217943598,,Impasse du Vicinal,residential,,False,True,48.620999999999995,"LINESTRING (5.7229899 50.6759941, 5.7230597 50.6758116, 5.7230839 50.6755626)",,,
"[59853564, 1138975231]",,Rue du Vicinal,residential,,False,False,235.54899999999998,"LINESTRING (5.7229899 50.6759941, 5.722443 50.6759045, 5.7222876 50.6758866, 5.7212549 50.6758731, 5.7211075 50.6758594, 5.720912 50.675817, 5.7208761 50.6758092, 5.7206812 50.6757466, 5.7204699 50.6756787, 5.7203012 50.6755966, 5.7202074 50.6755202, 5.7200383 50.6753098)",,,
217943598,,Impasse du Vicinal,residential,,False,False,48.620999999999995,"LINESTRING (5.7230839 50.6755626, 5.7230597 50.6758116, 5.7229899 50.6759941)",,,
"[164294056, 302341346]",,"['Rue Baziles', 'Rue du Doyard']",residential,,False,False,339.999,"LINESTRING (5.7284447 50.6766894, 5.7283186 50.6767085, 5.7278162 50.6767219, 5.7274422 50.6767191, 5.7264921 50.6766821, 5.7263704 50.6766767, 5.7258738 50.6766528, 5.7257759 50.6766358, 5.7256841 50.6766055, 5.7255355 50.6765384, 5.7252606 50.6764257, 5.7249709 50.6763237, 5.724485 50.6762195, 5.7238283 50.6760907)",,,
1001670190,,Rue Baziles,residential,,False,True,158.87900000000002,"LINESTRING (5.7284447 50.6766894, 5.7284747 50.6766633, 5.7285052 50.6766027, 5.7285066 50.6765211, 5.7284806 50.6764486, 5.7282969 50.6761129, 5.7279587 50.6754744, 5.7278889 50.6753965, 5.7278299 50.6753514)",,,
1138461523,,Rue Baziles,residential,,False,True,26.267000000000003,"LINESTRING (5.7284447 50.6766894, 5.7285422 50.6767445, 5.7287588 50.6768131)",,,
353847703,N642,,secondary,,True,False,15.613999999999997,"LINESTRING (5.7251252 50.6727941, 5.7251044 50.6727693, 5.725095 50.6727419, 5.7250976 50.6727138, 5.7251121 50.6726872, 5.7251373 50.6726642)",roundabout,,
"[218516042, 995890645]",,Rue de l'Institut,unclassified,50,False,True,37.021,"LINESTRING (5.7251252 50.6727941, 5.7249903 50.6728422, 5.7246702 50.6729605)",,,
92843940,,Rue François Demonceau,residential,,False,False,116.714,"LINESTRING (5.7271594 50.6696737, 5.7272454 50.6693544, 5.7272664 50.6692625, 5.7272444 50.6691667, 5.7270589 50.6686437)",,,
92843940,,Rue François Demonceau,residential,,False,True,12.248,"LINESTRING (5.7271594 50.6696737, 5.7271356 50.6697621, 5.7271329 50.6697825)",,,
218864589,,Rue François Demonceau,residential,,False,True,54.368,"LINESTRING (5.7271594 50.6696737, 5.7265897 50.669604, 5.7264945 50.6696117, 5.7264395 50.669661)",,,
92843940,,Rue François Demonceau,residential,,False,False,12.248,"LINESTRING (5.7271329 50.6697825, 5.7271356 50.6697621, 5.7271594 50.6696737)",,,
218864589,,Rue François Demonceau,residential,,False,False,54.368,"LINESTRING (5.7264395 50.669661, 5.7264945 50.6696117, 5.7265897 50.669604, 5.7271594 50.6696737)",,,
845017526,,Rue Pétronille Habran,living_street,,False,False,212.83499999999995,"LINESTRING (5.7263992 50.6728943, 5.7264253 50.6729646, 5.7265281 50.6729697, 5.7276777 50.6728676, 5.7277388 50.6728622, 5.7278269 50.6728508, 5.7278954 50.6728333, 5.7280358 50.6727495, 5.7280619 50.6727205, 5.7280439 50.6726833, 5.7279003 50.6725799, 5.7277192 50.672462, 5.7274859 50.6720891)",,,
161702479,,Rue de l'Égalité,residential,,False,False,116.882,"LINESTRING (5.7274859 50.6720891, 5.7267652 50.6722887, 5.726387 50.6723964, 5.7262819 50.6724162, 5.7261794 50.6724199, 5.7260631 50.6723955, 5.7259639 50.6723498)",,,
161702479,,Rue de l'Égalité,residential,,False,True,122.14500000000001,"LINESTRING (5.7274859 50.6720891, 5.7284186 50.6718308, 5.7290741 50.6716492)",,,
845017526,,Rue Pétronille Habran,living_street,,False,True,212.83499999999998,"LINESTRING (5.7274859 50.6720891, 5.7277192 50.672462, 5.7279003 50.6725799, 5.7280439 50.6726833, 5.7280619 50.6727205, 5.7280358 50.6727495, 5.7278954 50.6728333, 5.7278269 50.6728508, 5.7277388 50.6728622, 5.7276777 50.6728676, 5.7265281 50.6729697, 5.7264253 50.6729646, 5.7263992 50.6728943)",,,
112258435,N642,Rue Entre-deux-Villes,secondary,50,False,True,153.854,"LINESTRING (5.7210081 50.6704149, 5.7194185 50.6694665)",,,
66318243,,Rue Remi Labeye,residential,,False,True,176.167,"LINESTRING (5.7210081 50.6704149, 5.7210399 50.6704014, 5.7212149 50.6703476, 5.7214438 50.6702773, 5.7214615 50.6702589, 5.7214975 50.670161, 5.7214183 50.6698743, 5.72118 50.6690252)",,,
112258435,N642,Rue Entre-deux-Villes,secondary,50,False,False,280.65000000000003,"LINESTRING (5.7210081 50.6704149, 5.7210534 50.6704421, 5.7211179 50.6704813, 5.7226155 50.6713703, 5.7226581 50.671392, 5.7235847 50.6718643, 5.7238944 50.6720203, 5.7240042 50.6720747)",,,
1111191130,,,living_street,20,False,True,101.71000000000001,"LINESTRING (5.7204431 50.6709282, 5.7202644 50.6709527, 5.7201423 50.6709637, 5.7201153 50.6709605, 5.7200468 50.6709524, 5.720027 50.6708592, 5.7200153 50.6707899, 5.7199512 50.6707267, 5.7199229 50.6707598, 5.7199369 50.6708739, 5.7199384 50.6709598, 5.7199373 50.671044, 5.7197848 50.6710603)",,permissive,1
1001670190,,Rue Baziles,residential,,False,False,158.87900000000002,"LINESTRING (5.7278299 50.6753514, 5.7278889 50.6753965, 5.7279587 50.6754744, 5.7282969 50.6761129, 5.7284806 50.6764486, 5.7285066 50.6765211, 5.7285052 50.6766027, 5.7284747 50.6766633, 5.7284447 50.6766894)",,,
109928667,,Rue André Ruwet,residential,30,False,False,279.08099999999996,"LINESTRING (5.7197848 50.6710603, 5.7197872 50.6710733, 5.7198242 50.6715519, 5.7198787 50.6717394, 5.719971 50.6718861, 5.7200305 50.6719417, 5.7203438 50.6722254, 5.7207389 50.6729827, 5.7208814 50.6734316)",,destination,
109928667,,Rue André Ruwet,residential,30,False,True,179.441,"LINESTRING (5.7197848 50.6710603, 5.7197171 50.6706872, 5.719405 50.6695485, 5.7194185 50.6694665)",,destination,
1111191130,,,living_street,20,False,False,101.71000000000002,"LINESTRING (5.7197848 50.6710603, 5.7199373 50.671044, 5.7199384 50.6709598, 5.7199369 50.6708739, 5.7199229 50.6707598, 5.7199512 50.6707267, 5.7200153 50.6707899, 5.720027 50.6708592, 5.7200468 50.6709524, 5.7201153 50.6709605, 5.7201423 50.6709637, 5.7202644 50.6709527, 5.7204431 50.6709282)",,permissive,1
1138461523,,Rue Baziles,residential,,False,False,26.267000000000003,"LINESTRING (5.7287588 50.6768131, 5.7285422 50.6767445, 5.7284447 50.6766894)",,,
