osmid,oneway,lanes,highway,reversed,length,geometry,ref,maxspeed,bridge,name,junction,access
"[481264502, 24406679]",True,"['1', '2']",motorway_link,False,275.688,"LINESTRING (5.4981638 50.6203509, 5.498144 50.6204553, 5.4980392 50.6205536, 5.4979776 50.6206632, 5.4979459 50.6208155, 5.4979705 50.6209625, 5.4980182 50.621075, 5.4980898 50.6211681, 5.4982095 50.6212813, 5.498291 50.6213511, 5.498412 50.6214877, 5.4984339 50.6216272, 5.4983995 50.6217711, 5.4982963 50.6218797, 5.4981657 50.6219717, 5.4979865 50.6220299, 5.4977814 50.6220974, 5.497224 50.6223368)",,,,,,
"[481264500, 103328839]",True,2,motorway,False,207.90300000000002,"LINESTRING (5.4981638 50.6203509, 5.4977672 50.6205991, 5.4974777 50.6208422, 5.4972504 50.6210681, 5.4969492 50.6214399, 5.4966238 50.6219232)",A604,120,yes,,,
25060476,False,,residential,False,55.368,"LINESTRING (5.4926639 50.6186991, 5.4934455 50.6186542)",,,,Rue Rousseau,,
10096682,False,,residential,False,270.68499999999995,"LINESTRING (5.4926639 50.6186991, 5.4928506 50.6180892, 5.4930051 50.6177461, 5.4932454 50.6175119, 5.4936059 50.6173594, 5.4936254 50.6173551, 5.4940522 50.6172816, 5.4943956 50.6172886, 5.4949413 50.6174684)",,,,Avenue Guillaume Lambert,,
25060476,False,,residential,True,55.368,"LINESTRING (5.4934455 50.6186542, 5.4926639 50.6186991)",,,,Rue Rousseau,,
25060476,False,,residential,False,158.803,"LINESTRING (5.4934455 50.6186542, 5.4939152 50.6186349, 5.4941439 50.6186255, 5.4949867 50.6185401, 5.4956802 50.6184925)",,,,Rue Rousseau,,
739494615,False,,residential,True,59.883,"LINESTRING (5.4934455 50.6186542, 5.4934518 50.6187049, 5.4934553 50.6187445, 5.493453 50.6191295, 5.4934503 50.6191925)",,,,Voie du Promeneur,,
25060489,False,,residential,False,8.303,"LINESTRING (5.4956802 50.6184925, 5.4957949 50.6184758)",,,,Rue Hulos,,
10096403,True,,residential,False,318.57399999999996,"LINESTRING (5.4956802 50.6184925, 5.495684 50.6185446, 5.4956881 50.6186931, 5.4956928 50.6187633, 5.4957091 50.6188189, 5.4957383 50.6188965, 5.4958229 50.6191064, 5.4958458 50.6191633, 5.4958556 50.6192258, 5.4958604 50.6193093, 5.4958608 50.6193618, 5.4958486 50.6194201, 5.4958327 50.6194775, 5.4958039 50.6195576, 5.495732 50.6197119, 5.4956329 50.6199066, 5.4955733 50.6200394, 5.4955303 50.6201456, 5.4954959 50.6202172, 5.4954584 50.6202802, 5.4953765 50.6203703, 5.4952201 50.6205286, 5.4949125 50.6208357, 5.4947637 50.6209862, 5.4947003 50.6210367, 5.4946107 50.6210869, 5.4945405 50.6211209)",,,,Rue des Tomballes,,
25060476,False,,residential,True,158.803,"LINESTRING (5.4956802 50.6184925, 5.4949867 50.6185401, 5.4941439 50.6186255, 5.4939152 50.6186349, 5.4934455 50.6186542)",,,,Rue Rousseau,,
10096682,False,,residential,False,71.895,"LINESTRING (5.4964947 50.6182662, 5.4971329 50.618549, 5.4972208 50.6185817, 5.4973426 50.6186238)",,,,Avenue Guillaume Lambert,,
10096682,False,,residential,True,115.575,"LINESTRING (5.4964947 50.6182662, 5.4961892 50.6181207, 5.4953541 50.6176858, 5.4952188 50.6176146)",,,,Avenue Guillaume Lambert,,
25060489,False,,residential,True,54.785,"LINESTRING (5.4964947 50.6182662, 5.4963884 50.6183048, 5.4962358 50.6183571, 5.496171 50.6183678, 5.4961036 50.6183817, 5.4958975 50.6184493, 5.4957949 50.6184758)",,,,Rue Hulos,,
10093030,False,,residential,False,40.552,"LINESTRING (5.4930287 50.6215546, 5.4927081 50.6218573)",,,,Rue de Jace,,
10093030,False,,residential,True,77.98299999999999,"LINESTRING (5.4930287 50.6215546, 5.4930779 50.6215096, 5.4931468 50.6214727, 5.493248 50.6214366, 5.4934057 50.621395, 5.4936861 50.6213302, 5.4940089 50.6212555)",,,,Rue de Jace,,
10093030,False,,residential,False,40.413,"LINESTRING (5.4945405 50.6211209, 5.4944369 50.6211529, 5.494304 50.6211878, 5.4941524 50.6212231, 5.4940089 50.6212555)",,,,Rue de Jace,,
10096381,False,,tertiary,False,78.287,"LINESTRING (5.4945405 50.6211209, 5.4948308 50.6213337, 5.4949054 50.6213885, 5.4949928 50.6214422, 5.4950728 50.6214854, 5.495181 50.6215375, 5.4952542 50.6215686, 5.4953477 50.6215934)",,,,Rue Toute-Voie,,
635310134,False,,tertiary,True,62.648,"LINESTRING (5.4945405 50.6211209, 5.494379 50.6209925, 5.4939804 50.6207582, 5.493897 50.6207456)",,,,Avenue des Robiniers,,
10093030,False,,residential,True,40.552,"LINESTRING (5.4927081 50.6218573, 5.4930287 50.6215546)",,,,Rue de Jace,,
10096373,True,,tertiary,False,15.687999999999999,"LINESTRING (5.4957052 50.6217068, 5.4956697 50.6216662, 5.4956583 50.6216203, 5.4956736 50.6215731)",,,,Rue Toute-Voie,roundabout,
1198394277,True,,tertiary,False,28.576,"LINESTRING (5.4957052 50.6217068, 5.4956448 50.621702, 5.495589 50.6216897, 5.4955417 50.6216724, 5.4954962 50.6216543, 5.495447 50.6216339, 5.4953477 50.6215934)",,,,Rue Toute-Voie,,
25060882,True,,tertiary,False,51.94,"LINESTRING (5.4957752 50.6215038, 5.4958116 50.6214103, 5.4959516 50.6210503)",,,,Rue Rennequin Sualem,,
353402392,True,,tertiary,False,17.878,"LINESTRING (5.4957752 50.6215038, 5.4958569 50.6214903, 5.4959404 50.6214984, 5.4960121 50.6215268)",,,,Rue Toute-Voie,roundabout,
353402391,True,,tertiary,False,7.48,"LINESTRING (5.4960121 50.6215268, 5.4960679 50.621584)",,,,Rue Toute-Voie,roundabout,
10560388,True,,tertiary,False,29.413,"LINESTRING (5.4960679 50.621584, 5.496236 50.6216655, 5.4963992 50.6217446)",,,,Rue Toute-Voie,,
353402393,True,,tertiary,False,17.04,"LINESTRING (5.4960679 50.621584, 5.4960762 50.6216348, 5.4960538 50.6216839, 5.4960038 50.6217239)",,,,Rue Toute-Voie,roundabout,
353402395,True,,tertiary,False,7.302,"LINESTRING (5.4960038 50.6217239, 5.4959606 50.621742, 5.4959118 50.6217529)",,,,Rue Toute-Voie,roundabout,
353402390,True,,tertiary,False,16.168,"LINESTRING (5.4959118 50.6217529, 5.4958354 50.6217543, 5.4957634 50.6217382, 5.4957052 50.6217068)",,,,Rue Toute-Voie,roundabout,
10096682,False,,residential,False,25.448,"LINESTRING (5.4949413 50.6174684, 5.4952188 50.6176146)",,,,Avenue Guillaume Lambert,,
10096682,False,,residential,True,270.685,"LINESTRING (5.4949413 50.6174684, 5.4943956 50.6172886, 5.4940522 50.6172816, 5.4936254 50.6173551, 5.4936059 50.6173594, 5.4932454 50.6175119, 5.4930051 50.6177461, 5.4928506 50.6180892, 5.4926639 50.6186991)",,,,Avenue Guillaume Lambert,,
