osmid,highway,oneway,reversed,length,lanes,ref,name,maxspeed,geometry,bridge
255272939,residential,False,False,95.165,,,,,"LINESTRING (-79.3038701 -7.7317611, -79.3032578 -7.7311575)",
521660993,trunk,False,False,53.935,2,PE-1N,Carretera Panamericana Norte,35,"LINESTRING (-79.3038701 -7.7317611, -79.3039828 -7.7316375, -79.3040713 -7.7315318, -79.3041819 -7.7313876)",
521660993,trunk,False,True,115.22099999999999,2,PE-1N,Carretera Panamericana Norte,35,"LINESTRING (-79.3038701 -7.7317611, -79.3038037 -7.7318314, -79.3037353 -7.7318999, -79.3036541 -7.7319767, -79.3035704 -7.7320508, -79.3034449 -7.7321587, -79.3034054 -7.7321926, -79.3032505 -7.7323189, -79.3030879 -7.7324471)",
255272919,residential,False,False,70.504,,,,,"LINESTRING (-79.3026283 -7.7327817, -79.3022626 -7.7322614)",
521660993,trunk,False,False,62.858999999999995,2,PE-1N,Carretera Panamericana Norte,35,"LINESTRING (-79.3026283 -7.7327817, -79.302875 -7.7326109, -79.3030879 -7.7324471)",
521660993,trunk,False,True,62.57,2,PE-1N,Carretera Panamericana Norte,35,"LINESTRING (-79.3026283 -7.7327817, -79.302413 -7.7329212, -79.3021502 -7.7330853)",
"[204078708, 1078681251, 1078681252]",tertiary,False,False,93.40899999999999,,LI-616,,,"LINESTRING (-79.3026283 -7.7327817, -79.302869 -7.7331282, -79.3028995 -7.7331714, -79.302903 -7.7331759, -79.3031151 -7.7334694)",yes
255272915,residential,False,True,48.49,,,,,"LINESTRING (-79.3062016 -7.7323717, -79.306332 -7.7327882)",
1221428591,primary,False,False,69.983,,LI-603,Carretera Paiján - Puerto Chicama,,"LINESTRING (-79.3062016 -7.7323717, -79.3056826 -7.7327345)",
1221428591,primary,False,True,143.683,,LI-603,Carretera Paiján - Puerto Chicama,,"LINESTRING (-79.3062016 -7.7323717, -79.306667 -7.7320328, -79.3072497 -7.7316029)",
204078722,residential,False,False,41.556,,,,,"LINESTRING (-79.3056826 -7.7327345, -79.3058175 -7.7330835)",
1221428591,primary,False,True,69.983,,LI-603,Carretera Paiján - Puerto Chicama,,"LINESTRING (-79.3056826 -7.7327345, -79.3062016 -7.7323717)",
1221428591,primary,False,False,223.861,,LI-603,Carretera Paiján - Puerto Chicama,,"LINESTRING (-79.3056826 -7.7327345, -79.3050469 -7.7331465, -79.3049584 -7.7331903, -79.3048833 -7.7332222, -79.3047653 -7.7332488, -79.3046258 -7.7332754, -79.304481 -7.7333019, -79.304363 -7.7333325, -79.3042316 -7.7333843, -79.3040547 -7.733466, -79.3038604 -7.7335736)",
204078716,residential,False,True,65.513,,,,,"LINESTRING (-79.306332 -7.7327882, -79.3058175 -7.7330835)",
255272915,residential,False,False,48.49,,,,,"LINESTRING (-79.306332 -7.7327882, -79.3062016 -7.7323717)",
"[204078712, 255272915]",residential,False,"[False, True]",125.709,,,,,"LINESTRING (-79.306332 -7.7327882, -79.3064806 -7.733286, -79.3064874 -7.7333435, -79.3064564 -7.733387, -79.3063408 -7.7334531, -79.3060187 -7.7336363)",
255273000,residential,False,True,61.948,,,,,"LINESTRING (-79.3021502 -7.7330853, -79.3018538 -7.7326119)",
521660993,trunk,False,True,98.079,2,PE-1N,Carretera Panamericana Norte,35,"LINESTRING (-79.3021502 -7.7330853, -79.301381 -7.7335292)",
521660993,trunk,False,False,62.57,2,PE-1N,Carretera Panamericana Norte,35,"LINESTRING (-79.3021502 -7.7330853, -79.302413 -7.7329212, -79.3026283 -7.7327817)",
204078716,residential,False,False,65.513,,,,,"LINESTRING (-79.3058175 -7.7330835, -79.306332 -7.7327882)",
204078716,residential,False,True,78.446,,,,,"LINESTRING (-79.3058175 -7.7330835, -79.3052211 -7.7334688)",
204078722,residential,False,False,65.344,,,,,"LINESTRING (-79.3058175 -7.7330835, -79.3060187 -7.7336363)",
204078722,residential,False,True,41.556,,,,,"LINESTRING (-79.3058175 -7.7330835, -79.3056826 -7.7327345)",
204078706,residential,False,False,73.038,,,,,"LINESTRING (-79.3038604 -7.7335736, -79.3042404 -7.7341118)",
863028351,primary,False,True,47.004,,,,,"LINESTRING (-79.3038604 -7.7335736, -79.3036274 -7.7332195)",
1221428591,primary,False,False,61.818,,LI-603,Carretera Paiján - Puerto Chicama,,"LINESTRING (-79.3038604 -7.7335736, -79.303381 -7.7338624)",
1221428591,primary,False,True,223.86100000000002,,LI-603,Carretera Paiján - Puerto Chicama,,"LINESTRING (-79.3038604 -7.7335736, -79.3040547 -7.733466, -79.3042316 -7.7333843, -79.304363 -7.7333325, -79.304481 -7.7333019, -79.3046258 -7.7332754, -79.3047653 -7.7332488, -79.3048833 -7.7332222, -79.3049584 -7.7331903, -79.3050469 -7.7331465, -79.3056826 -7.7327345)",
204078712,residential,False,False,52.885,,,,,"LINESTRING (-79.3060187 -7.7336363, -79.3056151 -7.7338937)",
204078722,residential,False,True,65.344,,,,,"LINESTRING (-79.3060187 -7.7336363, -79.3058175 -7.7330835)",
"[204078712, 255272915]",residential,False,"[False, True]",125.709,,,,,"LINESTRING (-79.3060187 -7.7336363, -79.3063408 -7.7334531, -79.3064564 -7.733387, -79.3064874 -7.7333435, -79.3064806 -7.733286, -79.306332 -7.7327882)",
204078722,residential,False,False,94.11,,,,,"LINESTRING (-79.3060187 -7.7336363, -79.3061139 -7.7338952, -79.3062691 -7.7342927, -79.3063317 -7.7344233)",
204078708,tertiary,False,True,52.612,,LI-616,,,"LINESTRING (-79.303381 -7.7338624, -79.3031151 -7.7334694)",
1221428591,primary,False,True,61.818,,LI-603,Carretera Paiján - Puerto Chicama,,"LINESTRING (-79.303381 -7.7338624, -79.3038604 -7.7335736)",
204078708,tertiary,False,False,68.645,,LI-616,,,"LINESTRING (-79.303381 -7.7338624, -79.3034339 -7.7339444, -79.3036887 -7.7342897, -79.3037451 -7.7343631)",
1221428592,primary,False,False,70.136,,,Carretera Paiján - Puerto Chicama,,"LINESTRING (-79.303381 -7.7338624, -79.3033035 -7.7339119, -79.3029206 -7.7341551, -79.3028428 -7.734199)",
204078706,residential,False,False,60.737,,,,,"LINESTRING (-79.3042404 -7.7341118, -79.3045484 -7.7345648)",
204078706,residential,False,True,73.038,,,,,"LINESTRING (-79.3042404 -7.7341118, -79.3038604 -7.7335736)",
204078716,residential,False,False,129.57,,,,,"LINESTRING (-79.3042404 -7.7341118, -79.3052211 -7.7334688)",
204078716,residential,False,True,61.312,,,,,"LINESTRING (-79.3042404 -7.7341118, -79.3037451 -7.7343631)",
255321450,primary,True,False,55.982,2,Farmacia Inkafarma,Calle Odonoval,20,"LINESTRING (-79.3028428 -7.734199, -79.3025807 -7.7337677)",
204078707,residential,False,False,65.995,2,,Calle Odonoval,20,"LINESTRING (-79.3028428 -7.734199, -79.3028961 -7.7342891, -79.3031104 -7.7346335, -79.3031553 -7.7347053)",
1221428592,primary,False,True,70.13600000000001,,,Carretera Paiján - Puerto Chicama,,"LINESTRING (-79.3028428 -7.734199, -79.3029206 -7.7341551, -79.3033035 -7.7339119, -79.303381 -7.7338624)",
204078708,tertiary,False,False,68.269,,LI-616,,,"LINESTRING (-79.3037451 -7.7343631, -79.3040932 -7.734871)",
204078716,residential,False,False,61.312,,,,,"LINESTRING (-79.3037451 -7.7343631, -79.3042404 -7.7341118)",
204078708,tertiary,False,True,68.645,,LI-616,,,"LINESTRING (-79.3037451 -7.7343631, -79.3036887 -7.7342897, -79.3034339 -7.7339444, -79.303381 -7.7338624)",
204078716,residential,False,True,75.355,,,,,"LINESTRING (-79.3037451 -7.7343631, -79.3036395 -7.7344182, -79.3032297 -7.7346534, -79.3031553 -7.7347053)",
204078706,residential,False,False,86.453,,,,,"LINESTRING (-79.3045484 -7.7345648, -79.304978 -7.7352154)",
204078706,residential,False,True,60.737,,,,,"LINESTRING (-79.3045484 -7.7345648, -79.3042404 -7.7341118)",
204078712,residential,False,False,60.62,,,,,"LINESTRING (-79.3045484 -7.7345648, -79.3040932 -7.734871)",
204078712,residential,False,True,139.221,,,,,"LINESTRING (-79.3045484 -7.7345648, -79.3056151 -7.7338937)",
204078707,residential,False,False,73.119,2,,Calle Odonoval,20,"LINESTRING (-79.3031553 -7.7347053, -79.3034895 -7.7352734)",
204078707,residential,False,True,65.995,2,,Calle Odonoval,20,"LINESTRING (-79.3031553 -7.7347053, -79.3031104 -7.7346335, -79.3028961 -7.7342891, -79.3028428 -7.734199)",
204078716,residential,False,False,75.355,,,,,"LINESTRING (-79.3031553 -7.7347053, -79.3032297 -7.7346534, -79.3036395 -7.7344182, -79.3037451 -7.7343631)",
204078716,residential,False,True,249.257,,,,,"LINESTRING (-79.3031553 -7.7347053, -79.3023097 -7.7351903, -79.3012208 -7.7358667)",
204078708,tertiary,False,False,84.414,,LI-616,,,"LINESTRING (-79.3040932 -7.734871, -79.3045443 -7.7354846)",
204078708,tertiary,False,True,68.269,,LI-616,,,"LINESTRING (-79.3040932 -7.734871, -79.3037451 -7.7343631)",
204078712,residential,False,False,80.167,,,,,"LINESTRING (-79.3040932 -7.734871, -79.3034895 -7.7352734)",
204078712,residential,False,True,60.62,,,,,"LINESTRING (-79.3040932 -7.734871, -79.3045484 -7.7345648)",
204078707,residential,False,True,73.119,2,,Calle Odonoval,20,"LINESTRING (-79.3034895 -7.7352734, -79.3031553 -7.7347053)",
204078712,residential,False,True,80.167,,,,,"LINESTRING (-79.3034895 -7.7352734, -79.3040932 -7.734871)",
204078707,residential,False,False,80.799,2,,Calle Odonoval,20,"LINESTRING (-79.3034895 -7.7352734, -79.3037 -7.7356234, -79.3038731 -7.7358926)",
204078712,residential,False,False,231.628,,,,,"LINESTRING (-79.3034895 -7.7352734, -79.303015 -7.7355759, -79.3024266 -7.7359596, -79.3017199 -7.7363977)",
204078708,tertiary,False,False,53.307,,LI-616,,,"LINESTRING (-79.3045443 -7.7354846, -79.3048308 -7.7358709)",
204078708,tertiary,False,True,84.414,,LI-616,,,"LINESTRING (-79.3045443 -7.7354846, -79.3040932 -7.734871)",
255272999,residential,False,False,86.761,,,,,"LINESTRING (-79.3045443 -7.7354846, -79.3038731 -7.7358926)",
255272999,residential,False,True,56.388,,,,,"LINESTRING (-79.3045443 -7.7354846, -79.304978 -7.7352154)",
204078706,residential,False,True,56.427,,,,,"LINESTRING (-79.3052767 -7.7356276, -79.304978 -7.7352154)",
204078706,residential,False,False,36.986999999999995,,,,,"LINESTRING (-79.3052767 -7.7356276, -79.3053626 -7.7357534, -79.3054453 -7.7359145)",
255272843,residential,False,False,136.815,,,,,"LINESTRING (-79.3052767 -7.7356276, -79.3055114 -7.7354859, -79.3056354 -7.7353985, -79.3057015 -7.7353275, -79.3057621 -7.735221, -79.3058448 -7.7351036, -79.305922 -7.7350053, -79.3060212 -7.734918, -79.3061204 -7.7348497, -79.3061837 -7.7348197)",
255272926,residential,False,True,66.96799999999999,,,,,"LINESTRING (-79.3068103 -7.7297717, -79.3065927 -7.7298945, -79.3063066 -7.7301067)",
255273025,residential,False,True,36.403,,,,,"LINESTRING (-79.304721 -7.7297989, -79.3050081 -7.7299609)",
255272872,residential,False,False,91.477,1,,Calle Trujillo,20,"LINESTRING (-79.3015897 -7.7298254, -79.3012784 -7.7301175, -79.3011599 -7.7302923, -79.3010756 -7.7304599)",
255272864,residential,False,True,63.647,,,,,"LINESTRING (-79.3001929 -7.7298419, -79.300592 -7.7302557)",
255273025,residential,False,False,36.403,,,,,"LINESTRING (-79.3050081 -7.7299609, -79.304721 -7.7297989)",
521660993,trunk,False,True,61.771,2,PE-1N,Carretera Panamericana Norte,35,"LINESTRING (-79.3050081 -7.7299609, -79.3047371 -7.7304472)",
255272847,residential,False,True,35.475,,,,,"LINESTRING (-79.3034058 -7.729943, -79.303663 -7.7301349)",
255272869,residential,False,True,44.578,,,,,"LINESTRING (-79.3041759 -7.7300343, -79.3039216 -7.7303461)",
255272887,residential,False,False,77.017,,,,,"LINESTRING (-79.3041759 -7.7300343, -79.3047371 -7.7304472)",
255272926,residential,False,False,66.96799999999999,,,,,"LINESTRING (-79.3063066 -7.7301067, -79.3065927 -7.7298945, -79.3068103 -7.7297717)",
255272958,residential,True,False,195.592,,,,,"LINESTRING (-79.3063066 -7.7301067, -79.306339 -7.7301672, -79.306374 -7.7302174, -79.3073013 -7.7315631)",
255321386,residential,False,False,197.561,,,,,"LINESTRING (-79.3063066 -7.7301067, -79.3062038 -7.7302351, -79.3061164 -7.7303249, -79.3060258 -7.7304022, -79.3056447 -7.7306994, -79.3049987 -7.7311903, -79.3049376 -7.7312461)",
255272847,residential,False,False,35.475,,,,,"LINESTRING (-79.303663 -7.7301349, -79.3034058 -7.729943)",
255272847,residential,False,True,36.924,,,,,"LINESTRING (-79.303663 -7.7301349, -79.3039216 -7.7303461)",
255272987,residential,False,True,58.875,,,,,"LINESTRING (-79.303663 -7.7301349, -79.3033249 -7.7305449)",
255272864,residential,False,False,63.647,,,,,"LINESTRING (-79.300592 -7.7302557, -79.3001929 -7.7298419)",
255272861,residential,False,True,169.521,2,,Calle Los Rosales,20,"LINESTRING (-79.300592 -7.7302557, -79.3004006 -7.7311943, -79.3003157 -7.7316275, -79.3003 -7.7317522)",
255272986,residential,False,True,60.848,,,,,"LINESTRING (-79.300592 -7.7302557, -79.3007197 -7.7302556, -79.3008189 -7.7302884, -79.3009153 -7.7303594, -79.3010548 -7.7305012)",
255272989,residential,False,False,43.853,,,,,"LINESTRING (-79.3030061 -7.7303088, -79.3033249 -7.7305449)",
255272989,residential,False,True,43.974000000000004,,,,,"LINESTRING (-79.3030061 -7.7303088, -79.3028545 -7.7301965, -79.3026705 -7.7300966)",
255273011,residential,False,True,163.602,,,,,"LINESTRING (-79.3030061 -7.7303088, -79.3025879 -7.7309032, -79.3024495 -7.7310905, -79.3023463 -7.7312083, -79.3022235 -7.7313183, -79.302079 -7.73145)",
255272847,residential,False,False,36.924,,,,,"LINESTRING (-79.3039216 -7.7303461, -79.303663 -7.7301349)",
255272847,residential,False,True,85.369,,,,,"LINESTRING (-79.3039216 -7.7303461, -79.3045236 -7.7308294)",
255272869,residential,False,False,44.578,,,,,"LINESTRING (-79.3039216 -7.7303461, -79.3041759 -7.7300343)",
255272869,residential,False,True,57.244,,,,,"LINESTRING (-79.3039216 -7.7303461, -79.3035943 -7.7307459)",
255272887,residential,False,True,77.017,,,,,"LINESTRING (-79.3047371 -7.7304472, -79.3041759 -7.7300343)",
521660993,trunk,False,False,61.771,2,PE-1N,Carretera Panamericana Norte,35,"LINESTRING (-79.3047371 -7.7304472, -79.3050081 -7.7299609)",
521660993,trunk,False,True,48.575,2,PE-1N,Carretera Panamericana Norte,35,"LINESTRING (-79.3047371 -7.7304472, -79.3045236 -7.7308294)",
255272872,residential,False,True,5.132,1,,Calle Trujillo,20,"LINESTRING (-79.3010548 -7.7305012, -79.3010756 -7.7304599)",
255272872,residential,False,False,191.76,1,,Calle Trujillo,20,"LINESTRING (-79.3010548 -7.7305012, -79.3009863 -7.7308303, -79.3009463 -7.7309934, -79.3008863 -7.7311741, -79.3008329 -7.731357, -79.3008062 -7.7314893, -79.3007773 -7.7316259, -79.300715 -7.7317692, -79.3006794 -7.7318309, -79.3005971 -7.7318992, -79.3004009 -7.7320259)",
255272986,residential,False,False,60.848,,,,,"LINESTRING (-79.3010548 -7.7305012, -79.3009153 -7.7303594, -79.3008189 -7.7302884, -79.3007197 -7.7302556, -79.300592 -7.7302557)",
255272987,residential,False,False,58.875,,,,,"LINESTRING (-79.3033249 -7.7305449, -79.303663 -7.7301349)",
255272987,residential,False,True,56.774,,,,,"LINESTRING (-79.3033249 -7.7305449, -79.3029989 -7.7309403)",
255272989,residential,False,False,37.157,,,,,"LINESTRING (-79.3033249 -7.7305449, -79.3035943 -7.7307459)",
255272989,residential,False,True,43.853,,,,,"LINESTRING (-79.3033249 -7.7305449, -79.3030061 -7.7303088)",
255272869,residential,False,False,57.244,,,,,"LINESTRING (-79.3035943 -7.7307459, -79.3039216 -7.7303461)",
255272869,residential,False,True,58.902,,,,,"LINESTRING (-79.3035943 -7.7307459, -79.3032578 -7.7311575)",
255272989,residential,False,False,93.814,,,,,"LINESTRING (-79.3035943 -7.7307459, -79.3042704 -7.7312587)",
255272989,residential,False,True,37.157,,,,,"LINESTRING (-79.3035943 -7.7307459, -79.3033249 -7.7305449)",
255272847,residential,False,False,85.369,,,,,"LINESTRING (-79.3045236 -7.7308294, -79.3039216 -7.7303461)",
521660993,trunk,False,False,48.575,2,PE-1N,Carretera Panamericana Norte,35,"LINESTRING (-79.3045236 -7.7308294, -79.3047371 -7.7304472)",
521660993,trunk,False,True,55.323,2,PE-1N,Carretera Panamericana Norte,35,"LINESTRING (-79.3045236 -7.7308294, -79.3043938 -7.7310654, -79.3043328 -7.7311644, -79.3042704 -7.7312587)",
255272939,residential,False,True,37.377,,,,,"LINESTRING (-79.3029989 -7.7309403, -79.3032578 -7.7311575)",
255272987,residential,False,False,56.774,,,,,"LINESTRING (-79.3029989 -7.7309403, -79.3033249 -7.7305449)",
255272987,residential,False,True,114.748,,,,,"LINESTRING (-79.3029989 -7.7309403, -79.3023397 -7.7317392)",
