osmid,highway,maxspeed,oneway,reversed,length,geometry,lanes
305237380,residential,,False,False,40.957,"LINESTRING (-69.446788 -14.6334313, -69.4464096 -14.633391)",
305237380,residential,,False,True,45.545,"LINESTRING (-69.446788 -14.6334313, -69.4472081 -14.6334818)",
305237366,residential,,False,False,97.683,"LINESTRING (-69.447568 -14.6335501, -69.4477162 -14.6326834)",
305237366,residential,,False,True,48.049,"LINESTRING (-69.447568 -14.6335501, -69.4474982 -14.6339769)",
305237380,residential,,False,False,39.459,"LINESTRING (-69.447568 -14.6335501, -69.4472081 -14.6334818)",
305237380,residential,,False,True,39.052,"LINESTRING (-69.447568 -14.6335501, -69.4479284 -14.6335919)",
305237380,residential,,False,False,34.08,"LINESTRING (-69.4482408 -14.6336426, -69.4479284 -14.6335919)",
305237380,residential,,False,True,36.582,"LINESTRING (-69.4482408 -14.6336426, -69.4485787 -14.6336793)",
436283123,residential,,False,False,97.655,"LINESTRING (-69.4482408 -14.6336426, -69.4483663 -14.6327728)",
436283123,residential,,False,True,67.37,"LINESTRING (-69.4482408 -14.6336426, -69.4481154 -14.6342362)",
305237384,residential,,False,True,44.957,"LINESTRING (-69.4458477 -14.6342468, -69.4462633 -14.6342888)",
609986706,tertiary,30,False,False,268.371,"LINESTRING (-69.4458477 -14.6342468, -69.4458444 -14.6341444, -69.4458663 -14.6337861, -69.445892 -14.6336627, -69.4459552 -14.6334717, -69.4460503 -14.6333538, -69.446067 -14.6332556, -69.4460951 -14.6331062, -69.4460449 -14.6328296, -69.4459537 -14.6325622, -69.4458935 -14.6321815, -69.4458312 -14.6319109)",2
609986706,tertiary,30,False,True,106.319,"LINESTRING (-69.4458477 -14.6342468, -69.4459357 -14.6344928, -69.446107 -14.6351686)",2
305237360,residential,30,False,False,101.064,"LINESTRING (-69.4462633 -14.6342888, -69.4464096 -14.633391)",
305237360,residential,30,False,True,99.264,"LINESTRING (-69.4462633 -14.6342888, -69.446107 -14.6351686)",
305237384,residential,,False,False,44.957,"LINESTRING (-69.4462633 -14.6342888, -69.4458477 -14.6342468)",
305237384,residential,,False,True,40.237,"LINESTRING (-69.4462633 -14.6342888, -69.4466336 -14.6343395)",
305237358,tertiary,30,False,False,49.808,"LINESTRING (-69.4466336 -14.6343395, -69.4467087 -14.6338975)",
305237384,residential,,False,False,40.237,"LINESTRING (-69.4466336 -14.6343395, -69.4462633 -14.6342888)",
305237384,residential,,False,True,39.618,"LINESTRING (-69.4466336 -14.6343395, -69.4469983 -14.6343888)",
305237358,tertiary,30,False,True,100.91,"LINESTRING (-69.4466336 -14.6343395, -69.4465787 -14.6344269, -69.4465089 -14.6349304, -69.4464948 -14.6352273)",
305237366,residential,,False,False,52.973,"LINESTRING (-69.4474203 -14.6344473, -69.4474982 -14.6339769)",
305237366,residential,,False,True,100.592,"LINESTRING (-69.4474203 -14.6344473, -69.4472516 -14.6353371)",
305237384,residential,,False,False,45.867000000000004,"LINESTRING (-69.4474203 -14.6344473, -69.4473354 -14.6344344, -69.4469983 -14.6343888)",
305237384,residential,,False,True,34.674,"LINESTRING (-69.4474203 -14.6344473, -69.4477257 -14.6344918, -69.447739 -14.6344937)",
305237384,residential,,False,False,33.987,"LINESTRING (-69.4480514 -14.6345391, -69.447739 -14.6344937)",
305237384,residential,,False,True,40.839,"LINESTRING (-69.4480514 -14.6345391, -69.4484268 -14.6345935)",
436283123,residential,,False,False,34.378,"LINESTRING (-69.4480514 -14.6345391, -69.4481154 -14.6342362)",
436283123,residential,,False,True,99.04,"LINESTRING (-69.4480514 -14.6345391, -69.4479195 -14.6354206)",
305237360,residential,30,False,False,99.264,"LINESTRING (-69.446107 -14.6351686, -69.4462633 -14.6342888)",
305237360,residential,30,False,True,42.23,"LINESTRING (-69.446107 -14.6351686, -69.4464948 -14.6352273)",
609986706,tertiary,30,False,False,106.319,"LINESTRING (-69.446107 -14.6351686, -69.4459357 -14.6344928, -69.4458477 -14.6342468)",2
609986706,tertiary,30,False,True,56.292,"LINESTRING (-69.446107 -14.6351686, -69.4461342 -14.6352876, -69.446201 -14.6356665)",2
305237358,tertiary,30,False,True,76.319,"LINESTRING (-69.4464948 -14.6352273, -69.4463686 -14.6359027)",
305237360,residential,30,False,False,42.23,"LINESTRING (-69.4464948 -14.6352273, -69.446107 -14.6351686)",
305237360,residential,30,False,True,39.173,"LINESTRING (-69.4464948 -14.6352273, -69.446852 -14.6352956)",
305237358,tertiary,30,False,False,100.91000000000001,"LINESTRING (-69.4464948 -14.6352273, -69.4465089 -14.6349304, -69.4465787 -14.6344269, -69.4466336 -14.6343395)",
305237378,tertiary,50,False,False,54.391999999999996,"LINESTRING (-69.4494154 -14.6352674, -69.4494775 -14.6350003, -69.449548 -14.634796)",
305237378,tertiary,50,False,True,84.88499999999999,"LINESTRING (-69.4494154 -14.6352674, -69.4493817 -14.6357806, -69.4493118 -14.6360204)",
436283120,residential,,False,False,127.075,"LINESTRING (-69.4494154 -14.6352674, -69.4495613 -14.6356415, -69.4498241 -14.6363396)",
305237360,residential,30,False,True,34.984,"LINESTRING (-69.4472516 -14.6353371, -69.4475749 -14.6353708)",
305237366,residential,,False,False,100.592,"LINESTRING (-69.4472516 -14.6353371, -69.4474203 -14.6344473)",
305237351,residential,,False,True,54.241,"LINESTRING (-69.4472516 -14.6353371, -69.4471978 -14.6355416, -69.4472192 -14.6358176)",
305237360,residential,30,False,False,43.282000000000004,"LINESTRING (-69.4472516 -14.6353371, -69.4469315 -14.6353108, -69.446852 -14.6352956)",
436283123,residential,,False,False,99.04,"LINESTRING (-69.4479195 -14.6354206, -69.4480514 -14.6345391)",
436283123,residential,,False,True,53.161,"LINESTRING (-69.4479195 -14.6354206, -69.4478455 -14.6358933)",
305237360,residential,30,False,False,37.495,"LINESTRING (-69.4479195 -14.6354206, -69.4476425 -14.6353776, -69.4475749 -14.6353708)",
609986706,tertiary,30,False,True,31.858,"LINESTRING (-69.446201 -14.6356665, -69.4463686 -14.6359027)",2
305237368,residential,,False,False,196.426,"LINESTRING (-69.446201 -14.6356665, -69.4462734 -14.6359458, -69.4462788 -14.6363625, -69.4462689 -14.6365148, -69.4462635 -14.636738, -69.446356 -14.6370603, -69.4465281 -14.6373698)",
609986706,tertiary,30,False,False,56.292,"LINESTRING (-69.446201 -14.6356665, -69.4461342 -14.6352876, -69.446107 -14.6351686)",2
305237351,residential,,False,True,15.051,"LINESTRING (-69.4472192 -14.6358176, -69.4472429 -14.635951)",
436283123,residential,,False,False,28.604,"LINESTRING (-69.4472192 -14.6358176, -69.4474828 -14.6358511)",
305237351,residential,,False,False,54.241,"LINESTRING (-69.4472192 -14.6358176, -69.4471978 -14.6355416, -69.4472516 -14.6353371)",
436283123,residential,,False,False,53.161,"LINESTRING (-69.4478455 -14.6358933, -69.4479195 -14.6354206)",
436283123,residential,,False,True,39.303,"LINESTRING (-69.4478455 -14.6358933, -69.4474828 -14.6358511)",
617008300,residential,,False,True,44.409,"LINESTRING (-69.4478455 -14.6358933, -69.4482582 -14.6359009)",
305237358,tertiary,30,False,False,76.319,"LINESTRING (-69.4463686 -14.6359027, -69.4464948 -14.6352273)",
436279542,residential,,False,True,51.278,"LINESTRING (-69.4463686 -14.6359027, -69.4468272 -14.6360283)",
609986706,tertiary,30,False,False,31.858,"LINESTRING (-69.4463686 -14.6359027, -69.446201 -14.6356665)",2
609986706,tertiary,30,False,True,112.74699999999999,"LINESTRING (-69.4463686 -14.6359027, -69.4465419 -14.6361303, -69.4467076 -14.6364175, -69.4468354 -14.6365935, -69.4469631 -14.6367342)",2
305237351,residential,,False,False,69.977,"LINESTRING (-69.4472875 -14.6365788, -69.4472549 -14.6360777, -69.4472429 -14.635951)",
305237351,residential,,False,True,132.291,"LINESTRING (-69.4472875 -14.6365788, -69.4474172 -14.6365806, -69.4477442 -14.6365746, -69.4478367 -14.6365899, -69.4478768 -14.6366321, -69.4480207 -14.6368953, -69.4481404 -14.6371741)",
722844844,residential,,False,True,106.544,"LINESTRING (-69.4472875 -14.6365788, -69.4472427 -14.6366295, -69.4470116 -14.6366683, -69.4468283 -14.6360378, -69.4468272 -14.6360283)",
305237378,tertiary,50,False,True,31.753,"LINESTRING (-69.4490257 -14.6366894, -69.4488623 -14.6369272)",
436283122,residential,,False,False,53.964,"LINESTRING (-69.4490257 -14.6366894, -69.4494908 -14.6365077)",
305237378,tertiary,50,False,False,80.518,"LINESTRING (-69.4490257 -14.6366894, -69.4492471 -14.636158, -69.4493118 -14.6360204)",
609986706,tertiary,30,False,False,112.747,"LINESTRING (-69.4469631 -14.6367342, -69.4468354 -14.6365935, -69.4467076 -14.6364175, -69.4465419 -14.6361303, -69.4463686 -14.6359027)",2
609986706,tertiary,30,False,True,90.95400000000001,"LINESTRING (-69.4469631 -14.6367342, -69.4472502 -14.6371307, -69.4474565 -14.6373983)",2
305237378,tertiary,50,False,False,31.753,"LINESTRING (-69.4488623 -14.6369272, -69.4490257 -14.6366894)",
305237378,tertiary,50,False,True,60.857,"LINESTRING (-69.4488623 -14.6369272, -69.4486158 -14.6374198)",
617008302,residential,,False,True,7.745,"LINESTRING (-69.4488623 -14.6369272, -69.4488041 -14.6368862)",
305237378,tertiary,50,False,False,60.857,"LINESTRING (-69.4486158 -14.6374198, -69.4488623 -14.6369272)",
617008300,residential,,False,False,46.069,"LINESTRING (-69.4486158 -14.6374198, -69.4484488 -14.6370383)",
617008300,residential,,False,True,56.406,"LINESTRING (-69.4486158 -14.6374198, -69.4488501 -14.6378736)",
305237378,tertiary,50,False,True,100.714,"LINESTRING (-69.4486158 -14.6374198, -69.4485805 -14.6377591, -69.4485937 -14.6380079, -69.4487442 -14.6382879)",
305237351,residential,,False,False,141.707,"LINESTRING (-69.4487442 -14.6382879, -69.4485052 -14.6380415, -69.4483174 -14.6375863, -69.4481404 -14.6371741)",
305237378,tertiary,50,False,False,100.714,"LINESTRING (-69.4487442 -14.6382879, -69.4485937 -14.6380079, -69.4485805 -14.6377591, -69.4486158 -14.6374198)",
305237366,residential,,False,True,149.809,"LINESTRING (-69.4478477 -14.6313435, -69.4477963 -14.6316614, -69.4477424 -14.6321259, -69.4477162 -14.6326834)",
410074451,residential,,False,False,182.542,"LINESTRING (-69.4478477 -14.6313435, -69.4480523 -14.6314004, -69.4481746 -14.6314246, -69.4481429 -14.6318973, -69.4481112 -14.6321676, -69.4480707 -14.6327354)",
305237380,residential,,False,False,39.052,"LINESTRING (-69.4479284 -14.6335919, -69.447568 -14.6335501)",
305237380,residential,,False,True,34.08,"LINESTRING (-69.4479284 -14.6335919, -69.4482408 -14.6336426)",
410074451,residential,,False,True,96.461,"LINESTRING (-69.4479284 -14.6335919, -69.4480707 -14.6327354)",
436279545,residential,,False,True,26.537,"LINESTRING (-69.4460149 -14.6384456, -69.4462614 -14.638437)",
723610727,residential,,False,True,139.295,"LINESTRING (-69.4460149 -14.6384456, -69.4458097 -14.6381171, -69.4455801 -14.6377589, -69.4454857 -14.6375467, -69.4454717 -14.637497, -69.4453859 -14.637513, -69.445306 -14.6375347)",
410333146,residential,,False,False,13.797,"LINESTRING (-69.4466286 -14.6384507, -69.446642 -14.6383273)",
436279545,residential,,False,False,39.86,"LINESTRING (-69.4466286 -14.6384507, -69.4465371 -14.6384274, -69.4462614 -14.638437)",
305237368,residential,,False,True,196.426,"LINESTRING (-69.4465281 -14.6373698, -69.446356 -14.6370603, -69.4462635 -14.636738, -69.4462689 -14.6365148, -69.4462788 -14.6363625, -69.4462734 -14.6359458, -69.446201 -14.6356665)",
410333146,residential,,False,True,107.401,"LINESTRING (-69.4465281 -14.6373698, -69.4466222 -14.6378919, -69.4466393 -14.6381796, -69.446642 -14.6383273)",
410333145,residential,,False,False,22.001,"LINESTRING (-69.4447239 -14.6363274, -69.4449271 -14.6363496)",
305237370,residential,,False,False,534.571,"LINESTRING (-69.4447239 -14.6363274, -69.4447769 -14.6361395, -69.4448026 -14.6358167, -69.4448138 -14.6356756, -69.4448077 -14.6355005, -69.4446895 -14.635046, -69.4447009 -14.6349195, -69.4447774 -14.6346867, -69.4448016 -14.6345153, -69.4449081 -14.6342904, -69.4451359 -14.6338363, -69.4454258 -14.6334288, -69.4455432 -14.6332018, -69.4456053 -14.6328812, -69.4456536 -14.6326808, -69.4456606 -14.632427, -69.4457158 -14.6321932, -69.4456679 -14.6319226, -69.4458312 -14.6319109)",
305237370,residential,,False,True,155.923,"LINESTRING (-69.4447239 -14.6363274, -69.4446819 -14.6365922, -69.4448062 -14.63724, -69.4448471 -14.6374907, -69.4448683 -14.6376207, -69.4448966 -14.6377065)",
410333146,residential,,False,True,13.797,"LINESTRING (-69.446642 -14.6383273, -69.4466286 -14.6384507)",
410333146,residential,,False,False,107.401,"LINESTRING (-69.446642 -14.6383273, -69.4466393 -14.6381796, -69.4466222 -14.6378919, -69.4465281 -14.6373698)",
305237360,residential,30,False,False,32.074,"LINESTRING (-69.4480707 -14.6327354, -69.4483663 -14.6327728)",
305237360,residential,30,False,True,38.576,"LINESTRING (-69.4480707 -14.6327354, -69.4477162 -14.6326834)",
410074451,residential,,False,False,96.461,"LINESTRING (-69.4480707 -14.6327354, -69.4479284 -14.6335919)",
410074451,residential,,False,True,182.542,"LINESTRING (-69.4480707 -14.6327354, -69.4481112 -14.6321676, -69.4481429 -14.6318973, -69.4481746 -14.6314246, -69.4480523 -14.6314004, -69.4478477 -14.6313435)",
305237351,residential,,False,False,15.051,"LINESTRING (-69.4472429 -14.635951, -69.4472192 -14.6358176)",
436279542,residential,,False,False,45.542,"LINESTRING (-69.4472429 -14.635951, -69.4468272 -14.6360283)",
305237351,residential,,False,True,69.977,"LINESTRING (-69.4472429 -14.635951, -69.4472549 -14.6360777, -69.4472875 -14.6365788)",
436279544,residential,,False,False,24.087,"LINESTRING (-69.445306 -14.6375347, -69.4451006 -14.6376209)",
723610727,residential,,False,False,139.29500000000002,"LINESTRING (-69.445306 -14.6375347, -69.4453859 -14.637513, -69.4454717 -14.637497, -69.4454857 -14.6375467, -69.4455801 -14.6377589, -69.4458097 -14.6381171, -69.4460149 -14.6384456)",
723610727,residential,,False,True,131.962,"LINESTRING (-69.445306 -14.6375347, -69.4452357 -14.6373591, -69.4451783 -14.6372101, -69.4451535 -14.6370627, -69.445153 -14.6368818, -69.4451707 -14.6363729)",
436279544,residential,,False,True,23.923,"LINESTRING (-69.4448966 -14.6377065, -69.4451006 -14.6376209)",
305237370,residential,,False,False,155.923,"LINESTRING (-69.4448966 -14.6377065, -69.4448683 -14.6376207, -69.4448471 -14.6374907, -69.4448062 -14.63724, -69.4446819 -14.6365922, -69.4447239 -14.6363274)",
436283118,residential,,False,False,57.506,"LINESTRING (-69.4493118 -14.6360204, -69.4494908 -14.6365077)",
305237378,tertiary,50,False,False,84.88499999999999,"LINESTRING (-69.4493118 -14.6360204, -69.4493817 -14.6357806, -69.4494154 -14.6352674)",
305237378,tertiary,50,False,True,80.518,"LINESTRING (-69.4493118 -14.6360204, -69.4492471 -14.636158, -69.4490257 -14.6366894)",
436283120,residential,,False,False,75.49,"LINESTRING (-69.4498241 -14.6363396, -69.4500307 -14.6369884)",
436283122,residential,,False,True,40.438,"LINESTRING (-69.4498241 -14.6363396, -69.4494908 -14.6365077)",
436283120,residential,,False,True,127.075,"LINESTRING (-69.4498241 -14.6363396, -69.4495613 -14.6356415, -69.4494154 -14.6352674)",
436283122,residential,,False,False,136.707,"LINESTRING (-69.4498241 -14.6363396, -69.4501809 -14.6361891, -69.4507522 -14.6360048, -69.4510224 -14.6359367)",
436283118,residential,,False,False,57.22,"LINESTRING (-69.4494908 -14.6365077, -69.4496659 -14.6369936)",
436283118,residential,,False,True,57.506,"LINESTRING (-69.4494908 -14.6365077, -69.4493118 -14.6360204)",
436283122,residential,,False,False,40.438,"LINESTRING (-69.4494908 -14.6365077, -69.4498241 -14.6363396)",
436283122,residential,,False,True,53.964,"LINESTRING (-69.4494908 -14.6365077, -69.4490257 -14.6366894)",
436283120,residential,,False,True,75.49,"LINESTRING (-69.4500307 -14.6369884, -69.4498241 -14.6363396)",
436283118,residential,,False,True,57.22,"LINESTRING (-69.4496659 -14.6369936, -69.4494908 -14.6365077)",
436279545,residential,,False,False,26.537,"LINESTRING (-69.4462614 -14.638437, -69.4460149 -14.6384456)",
436279545,residential,,False,True,39.86,"LINESTRING (-69.4462614 -14.638437, -69.4465371 -14.6384274, -69.4466286 -14.6384507)",
"[410333145, 436283126]",residential,,False,"[False, True]",284.05100000000004,"LINESTRING (-69.4462614 -14.638437, -69.4460972 -14.6381108, -69.445998 -14.637872, -69.4458102 -14.6375476, -69.4457271 -14.6373504, -69.4456627 -14.6371584, -69.4456144 -14.6369689, -69.4455447 -14.6363824, -69.4453728 -14.6363833, -69.4451707 -14.6363729)",
617008300,residential,,False,False,44.409,"LINESTRING (-69.4482582 -14.6359009, -69.4478455 -14.6358933)",
617008300,residential,,False,True,131.16799999999998,"LINESTRING (-69.4482582 -14.6359009, -69.4482358 -14.636552, -69.448439 -14.637016, -69.4484488 -14.6370383)",
617008302,residential,,False,False,132.542,"LINESTRING (-69.4482582 -14.6359009, -69.4483964 -14.6359197, -69.4484487 -14.6361938, -69.4487683 -14.636861, -69.4488041 -14.6368862)",
617008302,residential,,False,True,146.518,"LINESTRING (-69.4482582 -14.6359009, -69.4482857 -14.6357278, -69.4483243 -14.6353757, -69.4484268 -14.6345935)",
436283123,residential,,False,False,67.37,"LINESTRING (-69.4481154 -14.6342362, -69.4482408 -14.6336426)",
436283123,residential,,False,True,34.378,"LINESTRING (-69.4481154 -14.6342362, -69.4480514 -14.6345391)",
722844842,residential,,False,False,68.819,"LINESTRING (-69.4481154 -14.6342362, -69.4477954 -14.6341924, -69.447739 -14.6344937)",
436283123,residential,,False,False,39.303,"LINESTRING (-69.4474828 -14.6358511, -69.4478455 -14.6358933)",
436283123,residential,,False,True,28.604,"LINESTRING (-69.4474828 -14.6358511, -69.4472192 -14.6358176)",
722844842,residential,,False,True,54.318,"LINESTRING (-69.4474828 -14.6358511, -69.4475749 -14.6353708)",
305237366,residential,,False,False,48.049,"LINESTRING (-69.4474982 -14.6339769, -69.447568 -14.6335501)",
305237366,residential,,False,True,52.973,"LINESTRING (-69.4474982 -14.6339769, -69.4474203 -14.6344473)",
722844843,residential,,False,False,46.123,"LINESTRING (-69.4474982 -14.6339769, -69.4470718 -14.633934)",
305237358,tertiary,30,False,False,52.537,"LINESTRING (-69.4467087 -14.6338975, -69.446788 -14.6334313)",
305237358,tertiary,30,False,True,49.808,"LINESTRING (-69.4467087 -14.6338975, -69.4466336 -14.6343395)",
722844843,residential,,False,True,39.275,"LINESTRING (-69.4467087 -14.6338975, -69.4470718 -14.633934)",
722844843,residential,,False,False,39.275,"LINESTRING (-69.4470718 -14.633934, -69.4467087 -14.6338975)",
722844843,residential,,False,True,46.123,"LINESTRING (-69.4470718 -14.633934, -69.4474982 -14.6339769)",
722844844,residential,,False,False,51.186,"LINESTRING (-69.4470718 -14.633934, -69.4469983 -14.6343888)",
436279542,residential,,False,False,51.278,"LINESTRING (-69.4468272 -14.6360283, -69.4463686 -14.6359027)",
436279542,residential,,False,True,45.542,"LINESTRING (-69.4468272 -14.6360283, -69.4472429 -14.635951)",
722844844,residential,,False,False,106.544,"LINESTRING (-69.4468272 -14.6360283, -69.4468283 -14.6360378, -69.4470116 -14.6366683, -69.4472427 -14.6366295, -69.4472875 -14.6365788)",
722844844,residential,,False,True,81.95,"LINESTRING (-69.4468272 -14.6360283, -69.4468052 -14.6358351, -69.4468113 -14.6355474, -69.446852 -14.6352956)",
305237384,residential,,False,False,203.32299999999998,"LINESTRING (-69.4510224 -14.6359367, -69.4504462 -14.6354582, -69.4501134 -14.635181, -69.449548 -14.634796)",
436283122,residential,,False,True,136.707,"LINESTRING (-69.4510224 -14.6359367, -69.4507522 -14.6360048, -69.4501809 -14.6361891, -69.4498241 -14.6363396)",
305237380,residential,,False,False,45.545,"LINESTRING (-69.4472081 -14.6334818, -69.446788 -14.6334313)",
305237380,residential,,False,True,39.459,"LINESTRING (-69.4472081 -14.6334818, -69.447568 -14.6335501)",
722844845,residential,,False,False,95.96600000000001,"LINESTRING (-69.4472081 -14.6334818, -69.4472496 -14.6331837, -69.4473303 -14.6326269)",
305237360,residential,30,False,True,51.571,"LINESTRING (-69.4473303 -14.6326269, -69.4468563 -14.6325579)",
305237360,residential,30,False,False,41.991,"LINESTRING (-69.4473303 -14.6326269, -69.4474485 -14.6326441, -69.4477162 -14.6326834)",
722844845,residential,,False,False,163.286,"LINESTRING (-69.4473303 -14.6326269, -69.4473544 -14.6321492, -69.4473572 -14.6320622, -69.4473868 -14.6311595)",
722844845,residential,,False,True,95.96600000000001,"LINESTRING (-69.4473303 -14.6326269, -69.4472496 -14.6331837, -69.4472081 -14.6334818)",
722844845,residential,,False,True,163.286,"LINESTRING (-69.4473868 -14.6311595, -69.4473572 -14.6320622, -69.4473544 -14.6321492, -69.4473303 -14.6326269)",
305237378,tertiary,50,False,False,82.22299999999998,"LINESTRING (-69.449548 -14.634796, -69.4496076 -14.6347267, -69.4497775 -14.6344826, -69.4498591 -14.6343308, -69.4499084 -14.6341532)",
305237378,tertiary,50,False,True,54.391999999999996,"LINESTRING (-69.449548 -14.634796, -69.4494775 -14.6350003, -69.4494154 -14.6352674)",
305237384,residential,,False,False,27.95,"LINESTRING (-69.449548 -14.634796, -69.4494972 -14.6347487, -69.44931 -14.6347216)",
305237384,residential,,False,True,203.32299999999998,"LINESTRING (-69.449548 -14.634796, -69.4501134 -14.635181, -69.4504462 -14.6354582, -69.4510224 -14.6359367)",
305237384,residential,,False,True,33.987,"LINESTRING (-69.447739 -14.6344937, -69.4480514 -14.6345391)",
722844842,residential,,False,False,99.114,"LINESTRING (-69.447739 -14.6344937, -69.4475749 -14.6353708)",
305237384,residential,,False,False,34.674,"LINESTRING (-69.447739 -14.6344937, -69.4477257 -14.6344918, -69.4474203 -14.6344473)",
722844842,residential,,False,True,68.819,"LINESTRING (-69.447739 -14.6344937, -69.4477954 -14.6341924, -69.4481154 -14.6342362)",
305237384,residential,,False,False,39.618,"LINESTRING (-69.4469983 -14.6343888, -69.4466336 -14.6343395)",
722844844,residential,,False,False,102.053,"LINESTRING (-69.4469983 -14.6343888, -69.446852 -14.6352956)",
722844844,residential,,False,True,51.186,"LINESTRING (-69.4469983 -14.6343888, -69.4470718 -14.633934)",
305237384,residential,,False,True,45.867000000000004,"LINESTRING (-69.4469983 -14.6343888, -69.4473354 -14.6344344, -69.4474203 -14.6344473)",
305237360,residential,30,False,False,39.173,"LINESTRING (-69.446852 -14.6352956, -69.4464948 -14.6352273)",
722844844,residential,,False,True,102.053,"LINESTRING (-69.446852 -14.6352956, -69.4469983 -14.6343888)",
305237360,residential,30,False,True,43.282000000000004,"LINESTRING (-69.446852 -14.6352956, -69.4469315 -14.6353108, -69.4472516 -14.6353371)",
722844844,residential,,False,False,81.95,"LINESTRING (-69.446852 -14.6352956, -69.4468113 -14.6355474, -69.4468052 -14.6358351, -69.4468272 -14.6360283)",
609986706,tertiary,30,False,False,90.95400000000001,"LINESTRING (-69.4474565 -14.6373983, -69.4472502 -14.6371307, -69.4469631 -14.6367342)",2
722844881,residential,,False,False,78.162,"LINESTRING (-69.4474565 -14.6373983, -69.4477757 -14.6373343, -69.4481404 -14.6371741)",
722844881,residential,,False,False,36.454,"LINESTRING (-69.4481404 -14.6371741, -69.4484488 -14.6370383)",
305237351,residential,,False,False,132.291,"LINESTRING (-69.4481404 -14.6371741, -69.4480207 -14.6368953, -69.4478768 -14.6366321, -69.4478367 -14.6365899, -69.4477442 -14.6365746, -69.4474172 -14.6365806, -69.4472875 -14.6365788)",
305237351,residential,,False,True,141.707,"LINESTRING (-69.4481404 -14.6371741, -69.4483174 -14.6375863, -69.4485052 -14.6380415, -69.4487442 -14.6382879)",
722844881,residential,,False,True,78.162,"LINESTRING (-69.4481404 -14.6371741, -69.4477757 -14.6373343, -69.4474565 -14.6373983)",
617008302,residential,,False,False,7.745,"LINESTRING (-69.4488041 -14.6368862, -69.4488623 -14.6369272)",
