osmid,oneway,lanes,name,highway,reversed,length,ref,maxspeed,geometry,bridge,tunnel
516466430,True,2,Jirón Lima,residential,False,103.564,,,"LINESTRING (-75.2097876 -12.0694338, -75.2089632 -12.0689674)",,
516466431,False,4,Calle Real,primary,False,100.729,PE-3S,40,"LINESTRING (-75.2097876 -12.0694338, -75.2102531 -12.0686506)",,
516466432,False,4,Calle Real,primary,True,100.924,PE-3S,40,"LINESTRING (-75.2097876 -12.0694338, -75.2095444 -12.0698229, -75.2092976 -12.0702046)",,
516275324,False,4,Calle Real,primary,True,101.266,PE-3S,40,"LINESTRING (-75.2107412 -12.067875, -75.2102531 -12.0686506)",,
516466434,True,1,Jirón Puno,residential,False,106.991,,,"LINESTRING (-75.2107412 -12.067875, -75.2116034 -12.0683386)",,
516466435,False,4,Calle Real,primary,False,102.638,PE-3S,40,"LINESTRING (-75.2107412 -12.067875, -75.2112229 -12.0670812)",,
104857323,True,1,Jirón Puno,residential,False,42.849,,,"LINESTRING (-75.209519 -12.0671741, -75.2098562 -12.0673735)",,
509079681,True,1,Prolongación Cusco,residential,False,63.635,,,"LINESTRING (-75.2069975 -12.0648299, -75.2064824 -12.0645583)",,
561901619,True,2,Avenida Ferrocarril,secondary,False,105.674,,40,"LINESTRING (-75.2069975 -12.0648299, -75.2073961 -12.064047, -75.2074319 -12.0639798)",,
91044574,False,2,Jirón Junin,residential,False,102.733,,,"LINESTRING (-75.2140465 -12.0696493, -75.2135746 -12.0704497)",,
91044574,False,2,Jirón Junin,residential,True,97.991,,,"LINESTRING (-75.2140465 -12.0696493, -75.2145032 -12.0688896)",,
856581203,True,4,Avenida Centenario,primary,False,14.984,JU-108,,"LINESTRING (-75.2074747 -12.063896, -75.2075303 -12.0639261, -75.2075946 -12.0639624)",,
516273330,True,1,Jirón Cuzco,residential,False,114.334,,,"LINESTRING (-75.2112229 -12.0670812, -75.2103051 -12.0665795)",,
516466435,False,4,Calle Real,primary,True,102.638,PE-3S,40,"LINESTRING (-75.2112229 -12.0670812, -75.2107412 -12.067875)",,
516273331,False,4,Calle Real,primary,False,98.656,PE-3S,40,"LINESTRING (-75.2112229 -12.0670812, -75.2114838 -12.0666336, -75.2116722 -12.0663104)",,
516466433,True,2,Jirón Loreto,residential,False,7.547,,,"LINESTRING (-75.2134241 -12.0724077, -75.2134852 -12.0724399)",,
178355190,True,2,Avenida Huancavelica,trunk,False,99.35300000000001,PE-3S,60,"LINESTRING (-75.2134241 -12.0724077, -75.2136657 -12.072009, -75.2138504 -12.0716942, -75.2138846 -12.071636)",,
856581200,True,2,Avenida Ferrocarril,secondary,False,43.043,,40,"LINESTRING (-75.2071215 -12.0648891, -75.2069586 -12.0652419)",,
516273330,True,1,Jirón Cuzco,residential,False,15.017,,,"LINESTRING (-75.2071215 -12.0648891, -75.2070501 -12.064852, -75.2069975 -12.0648299)",,
561373303,True,4,Jirón Ayacucho,primary,False,13.132,JU-108,,"LINESTRING (-75.2075946 -12.0639624, -75.2076629 -12.0640598)",,
1204912685,True,2,Avenida Ferrocarril,secondary,False,10.495,JU-108,40,"LINESTRING (-75.2075946 -12.0639624, -75.2075516 -12.0640469)",,
516271849,False,2,Jirón Ayacucho,tertiary,False,108.491,,,"LINESTRING (-75.2116722 -12.0663104, -75.2125402 -12.0667915)",,
516271850,False,4,Calle Real,primary,False,73.767,PE-3S,40,"LINESTRING (-75.2116722 -12.0663104, -75.2120302 -12.0657469)",,
104850843,False,2,Jirón Ayacucho,primary,True,115.66,JU-108,,"LINESTRING (-75.2116722 -12.0663104, -75.2112199 -12.066043, -75.2107969 -12.065807, -75.2107551 -12.0657837)",,
516273331,False,4,Calle Real,primary,True,98.656,PE-3S,40,"LINESTRING (-75.2116722 -12.0663104, -75.2114838 -12.0666336, -75.2112229 -12.0670812)",,
516466433,True,2,Jirón Loreto,residential,False,109.79,,,"LINESTRING (-75.2092976 -12.0702046, -75.2101813 -12.0706822)",,
516640459,False,4,Calle Real,primary,True,100.159,PE-3S,40,"LINESTRING (-75.2092976 -12.0702046, -75.20881 -12.0709688)",,
516466432,False,4,Calle Real,primary,False,100.924,PE-3S,40,"LINESTRING (-75.2092976 -12.0702046, -75.2095444 -12.0698229, -75.2097876 -12.0694338)",,
512660840,True,1,Jirón Ancash,residential,False,40.378,,,"LINESTRING (-75.2073222 -12.0712465, -75.2075026 -12.0709291)",,
104854728,True,2,Jirón Ancash,residential,False,25.824,,,"LINESTRING (-75.2078167 -12.0708568, -75.2079369 -12.0706565)",,
509079678,False,2,Ancash,residential,False,49.407,,,"LINESTRING (-75.2078167 -12.0708568, -75.2076144 -12.0707428, -75.2075026 -12.0709291)",,
561125332,False,1,Coliseo Municipal,residential,True,25.199,,,"LINESTRING (-75.2075026 -12.0709291, -75.2077007 -12.0710467)",,
509079678,False,2,Ancash,residential,True,49.407,,,"LINESTRING (-75.2075026 -12.0709291, -75.2076144 -12.0707428, -75.2078167 -12.0708568)",,
516640459,False,4,Calle Real,primary,False,17.075,PE-3S,40,"LINESTRING (-75.2082374 -12.0718944, -75.208319 -12.0717632)",,
516640459,False,4,Calle Real,primary,True,82.729,PE-3S,40,"LINESTRING (-75.2082374 -12.0718944, -75.2078643 -12.0725428)",,
512660840,True,1,Jirón Ancash,residential,False,19.882,,,"LINESTRING (-75.2072334 -12.0714028, -75.2073222 -12.0712465)",,
90858593,True,1,,residential,False,125.301,,,"LINESTRING (-75.2072334 -12.0714028, -75.2081016 -12.0719151, -75.2081455 -12.0719156, -75.2082374 -12.0718944)",,
509079679,True,1,Coliseo Municipal,residential,False,98.35,,,"LINESTRING (-75.2084701 -12.0715117, -75.2077007 -12.0710467)",,
516640459,False,4,Calle Real,primary,True,32.435,PE-3S,40,"LINESTRING (-75.2084701 -12.0715117, -75.208319 -12.0717632)",,
516640459,False,4,Calle Real,primary,False,70.783,PE-3S,40,"LINESTRING (-75.2084701 -12.0715117, -75.2084829 -12.0714912, -75.20881 -12.0709688)",,
104850599,True,1,Jirón Cuzco,residential,False,97.911,,,"LINESTRING (-75.2136847 -12.0684521, -75.2129024 -12.0680161)",,
517708131,True,2,Jirón La Libertad,residential,False,100.371,,,"LINESTRING (-75.2136847 -12.0684521, -75.2141491 -12.067672)",,
512660840,True,1,Jirón Ancash,residential,False,78.374,,,"LINESTRING (-75.2068833 -12.0720189, -75.2072334 -12.0714028)",,
517354685,True,1,Jirón Cajamarca,residential,False,105.557,,,"LINESTRING (-75.2068833 -12.0720189, -75.2062903 -12.0716851, -75.2060326 -12.0715626)",,
104851002,True,2,Jirón Lima,residential,False,102.303,,,"LINESTRING (-75.2122882 -12.0707784, -75.2114648 -12.0703333)",,
517708131,True,2,Jirón La Libertad,residential,False,100.246,,,"LINESTRING (-75.2122882 -12.0707784, -75.212748 -12.069997)",,
516466433,True,2,Jirón Loreto,residential,False,97.789,,,"LINESTRING (-75.2118313 -12.0715798, -75.2126275 -12.0719887)",,
517708131,True,2,Jirón La Libertad,residential,False,102.025,,,"LINESTRING (-75.2118313 -12.0715798, -75.2122882 -12.0707784)",,
104860755,False,4,Avenida Paseo de la Breña,tertiary,False,103.018,,60,"LINESTRING (-75.212748 -12.069997, -75.2135746 -12.0704497)",,
104860755,False,4,Avenida Paseo de la Breña,tertiary,True,99.645,,60,"LINESTRING (-75.212748 -12.069997, -75.2119379 -12.0695781)",,
517708131,True,2,Jirón La Libertad,residential,False,101.362,,,"LINESTRING (-75.212748 -12.069997, -75.2132343 -12.0692193)",,
516271849,False,2,Jirón Ayacucho,tertiary,True,96.354,,,"LINESTRING (-75.2141491 -12.067672, -75.2133705 -12.0672583)",,
516466434,True,1,Jirón Puno,residential,False,100.429,,,"LINESTRING (-75.2132343 -12.0692193, -75.2140465 -12.0696493)",,
517708131,True,2,Jirón La Libertad,residential,False,98.368,,,"LINESTRING (-75.2132343 -12.0692193, -75.2136847 -12.0684521)",,
516640459,False,4,Calle Real,primary,False,82.729,PE-3S,40,"LINESTRING (-75.2078643 -12.0725428, -75.2082374 -12.0718944)",,
517354685,True,1,Jirón Cajamarca,residential,False,121.541,,,"LINESTRING (-75.2078643 -12.0725428, -75.2068833 -12.0720189)",,
91028696,True,2,Jirón Moquegua,residential,False,100.684,,,"LINESTRING (-75.2129024 -12.0680161, -75.2124318 -12.0687959)",,
104850599,True,1,Jirón Cuzco,residential,False,102.118,,,"LINESTRING (-75.2129024 -12.0680161, -75.2120954 -12.0675464)",,
91028696,True,2,Jirón Moquegua,residential,False,103.036,,,"LINESTRING (-75.2109905 -12.0711268, -75.2105134 -12.0719274)",,
516466433,True,2,Jirón Loreto,residential,False,104.392,,,"LINESTRING (-75.2109905 -12.0711268, -75.2114137 -12.071348, -75.2118313 -12.0715798)",,
91028696,True,2,Jirón Moquegua,residential,False,102.221,,,"LINESTRING (-75.2124318 -12.0687959, -75.2119379 -12.0695781)",,
516466434,True,1,Jirón Puno,residential,False,99.152,,,"LINESTRING (-75.2124318 -12.0687959, -75.2132343 -12.0692193)",,
104851623,True,2,Jirón Ica,residential,False,102.307,,,"LINESTRING (-75.2105134 -12.0719274, -75.2096965 -12.0714709)",,
91028696,True,2,Jirón Moquegua,residential,False,98.444,,,"LINESTRING (-75.2133705 -12.0672583, -75.2129024 -12.0680161)",,
516271849,False,2,Jirón Ayacucho,tertiary,False,96.354,,,"LINESTRING (-75.2133705 -12.0672583, -75.2141491 -12.067672)",,
516271849,False,2,Jirón Ayacucho,tertiary,True,104.142,,,"LINESTRING (-75.2133705 -12.0672583, -75.2125402 -12.0667915)",,
104851623,True,2,Jirón Ica,residential,False,102.344,,,"LINESTRING (-75.2113433 -12.0723616, -75.2105134 -12.0719274)",,
517708131,True,2,Jirón La Libertad,residential,False,101.848,,,"LINESTRING (-75.2113433 -12.0723616, -75.2118313 -12.0715798)",,
104851002,True,2,Jirón Lima,residential,False,99.373,,,"LINESTRING (-75.2114648 -12.0703333, -75.2106622 -12.0699059)",,
91028696,True,2,Jirón Moquegua,residential,False,102.235,,,"LINESTRING (-75.2114648 -12.0703333, -75.2112317 -12.070747, -75.2109905 -12.0711268)",,
91028696,True,2,Jirón Moquegua,residential,False,98.479,,,"LINESTRING (-75.2119379 -12.0695781, -75.2114648 -12.0703333)",,
104860755,False,4,Avenida Paseo de la Breña,tertiary,False,99.645,,60,"LINESTRING (-75.2119379 -12.0695781, -75.212748 -12.069997)",,
893012874,False,4,Avenida Paseo de la Breña,tertiary,True,100.887,,60,"LINESTRING (-75.2119379 -12.0695781, -75.2116475 -12.0694088, -75.2111286 -12.0691348)",,
104854167,True,1,Jirón Arequipa,residential,False,100.799,,,"LINESTRING (-75.2092313 -12.072255, -75.2096965 -12.0714709)",,
509079673,True,1,Jirón Piura,residential,False,113.275,,,"LINESTRING (-75.208319 -12.0717632, -75.2092313 -12.072255)",,
516640459,False,4,Calle Real,primary,False,32.435,PE-3S,40,"LINESTRING (-75.208319 -12.0717632, -75.2084701 -12.0715117)",,
516640459,False,4,Calle Real,primary,True,17.075,PE-3S,40,"LINESTRING (-75.208319 -12.0717632, -75.2082374 -12.0718944)",,
