osmid,oneway,name,highway,reversed,length,geometry,ref
145437723,True,Jirón Suyo,residential,False,113.802,"LINESTRING (-80.3424 -4.9309306, -80.3414881 -4.9314018)",
667943453,False,Jirón Tumbes,residential,False,69.198,"LINESTRING (-80.3424 -4.9309306, -80.3425116 -4.9315429)",
535361133,True,Calle Junín,residential,False,71.489,"LINESTRING (-80.3396781 -4.930964, -80.3390788 -4.9312024)",
145437695,True,Jirón Piura,residential,False,62.778,"LINESTRING (-80.340678 -4.9311971, -80.3409238 -4.9317058)",
667943461,True,Jirón Frías,residential,False,68.892,"LINESTRING (-80.340678 -4.9311971, -80.3412378 -4.9309273)",
145437679,True,Jirón Ayabaca,residential,False,69.799,"LINESTRING (-80.3390788 -4.9312024, -80.3393427 -4.9317724)",
535361133,True,Calle Junín,residential,False,82.53,"LINESTRING (-80.3390788 -4.9312024, -80.3383834 -4.9314686)",
145499803,False,Avenida Miguel Grau,residential,False,77.341,"LINESTRING (-80.3452554 -4.9313022, -80.3455959 -4.9319094)",
1086125470,True,Jirón Salitral,residential,False,72.573,"LINESTRING (-80.3452554 -4.9313022, -80.344684 -4.9316214)",
145437723,True,Jirón Suyo,residential,False,71.069,"LINESTRING (-80.3414881 -4.9314018, -80.3409238 -4.9317058)",
535361132,True,Jirón Paita,residential,False,59.605,"LINESTRING (-80.3414881 -4.9314018, -80.3412378 -4.9309273)",
145437719,False,Jirón Huancabamba,residential,True,70.884,"LINESTRING (-80.3383834 -4.9314686, -80.338664 -4.9320415)",
535361133,True,Calle Junín,residential,False,57.402,"LINESTRING (-80.3383834 -4.9314686, -80.3378967 -4.9316457)",
145437699,True,Jirón Lima,residential,False,67.339,"LINESTRING (-80.3399458 -4.9315077, -80.3396781 -4.930964)",
667943461,True,Jirón Frías,residential,False,88.162,"LINESTRING (-80.3399458 -4.9315077, -80.340678 -4.9311971)",
667943453,False,Jirón Tumbes,residential,True,69.198,"LINESTRING (-80.3425116 -4.9315429, -80.3424 -4.9309306)",
"[145437657, 667943453]",False,Jirón Tumbes,residential,False,109.06,"LINESTRING (-80.3425116 -4.9315429, -80.3425582 -4.9316687, -80.3426139 -4.9317784, -80.3426829 -4.9319423, -80.3427309 -4.932038, -80.342813 -4.932068, -80.3429276 -4.93204, -80.343139 -4.9319372)",
145437695,True,Jirón Piura,residential,False,76.5,"LINESTRING (-80.3409238 -4.9317058, -80.3412233 -4.9323257)",
145437723,True,Jirón Suyo,residential,False,87.121,"LINESTRING (-80.3409238 -4.9317058, -80.3402353 -4.9320844)",
145437679,True,Jirón Ayabaca,residential,False,76.163,"LINESTRING (-80.3393427 -4.9317724, -80.3396381 -4.9323909)",
667943461,True,Jirón Frías,residential,False,73.027,"LINESTRING (-80.3393427 -4.9317724, -80.3398615 -4.9315392, -80.3399458 -4.9315077)",
145437670,True,Jirón Salitral,residential,False,10.66,"LINESTRING (-80.3440725 -4.9318984, -80.3439863 -4.931941)",
145437706,True,Avenida Ignacia Schaeffer,primary,False,66.406,"LINESTRING (-80.3440725 -4.9318984, -80.3441615 -4.9320885, -80.3442506 -4.9322927, -80.3443125 -4.9324455)",PI-106
145437683,True,Jirón Tumbes,residential,False,35.996,"LINESTRING (-80.343139 -4.9319372, -80.3432384 -4.9322454)",
"[145437657, 667943453]",False,Jirón Tumbes,residential,True,109.06,"LINESTRING (-80.343139 -4.9319372, -80.3429276 -4.93204, -80.342813 -4.932068, -80.3427309 -4.932038, -80.3426829 -4.9319423, -80.3426139 -4.9317784, -80.3425582 -4.9316687, -80.3425116 -4.9315429)",
145437670,True,Jirón Salitral,residential,False,89.502,"LINESTRING (-80.3439863 -4.931941, -80.3432384 -4.9322454)",
145437721,True,Jirón Sullana,residential,False,98.353,"LINESTRING (-80.3417464 -4.9319914, -80.3425116 -4.9315429)",
535361132,True,Jirón Paita,residential,False,71.533,"LINESTRING (-80.3417464 -4.9319914, -80.3414881 -4.9314018)",
145437719,False,Jirón Huancabamba,residential,False,70.884,"LINESTRING (-80.338664 -4.9320415, -80.3383834 -4.9314686)",
145437719,False,Jirón Huancabamba,residential,True,85.362,"LINESTRING (-80.338664 -4.9320415, -80.3390488 -4.9327066)",
667943461,True,Jirón Frías,residential,False,80.924,"LINESTRING (-80.338664 -4.9320415, -80.3393427 -4.9317724)",
145437699,True,Jirón Lima,residential,False,71.699,"LINESTRING (-80.3402353 -4.9320844, -80.3399458 -4.9315077)",
145437723,True,Jirón Suyo,residential,False,74.422,"LINESTRING (-80.3402353 -4.9320844, -80.3396381 -4.9323909)",
667943461,True,Jirón Frías,residential,False,60.612,"LINESTRING (-80.3381519 -4.9322334, -80.338664 -4.9320415)",
667943470,False,Calle Tacna,residential,True,96.155,"LINESTRING (-80.3381519 -4.9322334, -80.3386538 -4.9329389)",
145437670,True,Jirón Salitral,residential,False,132.493,"LINESTRING (-80.3432384 -4.9322454, -80.3421525 -4.9327447)",
145437683,True,Jirón Tumbes,residential,False,73.942,"LINESTRING (-80.3432384 -4.9322454, -80.3434472 -4.932877)",
145437695,True,Jirón Piura,residential,False,88.422,"LINESTRING (-80.3412233 -4.9323257, -80.3415695 -4.9330422)",
145437721,True,Jirón Sullana,residential,False,68.848,"LINESTRING (-80.3412233 -4.9323257, -80.3417464 -4.9319914)",
145437679,True,Jirón Ayabaca,residential,False,81.258,"LINESTRING (-80.3396381 -4.9323909, -80.3399532 -4.9330508)",
