osmid,highway,junction,oneway,reversed,length,geometry,name,ref,maxspeed,bridge
139117073,residential,,False,True,99.33099999999999,"LINESTRING (23.4512233 63.8595573, 23.451212 63.8595582, 23.4511167 63.8595735, 23.4510674 63.8595815, 23.4508758 63.8596335, 23.4505007 63.8597457, 23.4501055 63.8598575, 23.449817 63.8599346, 23.4494898 63.8600168)",Ellfolkinkatu,,,
307975597,residential,,False,False,186.628,"LINESTRING (23.4548377 63.8598673, 23.4549128 63.8599047, 23.4553014 63.8601129, 23.4556047 63.8602833, 23.4557535 63.8603644, 23.4558535 63.8603881, 23.4559565 63.860394, 23.4560589 63.860381, 23.4561515 63.8603529, 23.4563739 63.8602574, 23.4565046 63.8602609, 23.4567029 63.8603166, 23.4570599 63.8604393, 23.4572389 63.8604975, 23.457469 63.8605724, 23.4576831 63.8606531)",Opistokatu,,,
504687053,secondary,,False,False,230.448,"LINESTRING (23.4548377 63.8598673, 23.4564809 63.8591737, 23.4573154 63.8588262, 23.4577618 63.8586648, 23.4579747 63.8585993, 23.4583553 63.8584995)",Kälviäntie,757,,
"[58664914, 504687053]",secondary,,False,True,61.01499999999999,"LINESTRING (23.4548377 63.8598673, 23.4546654 63.8599373, 23.4543331 63.8600722, 23.4539186 63.8602376)",Kälviäntie,757,40,
58664914,secondary,,False,True,11.098,"LINESTRING (23.4539186 63.8602376, 23.4537513 63.8603049)",Kälviäntie,757,40,
"[58664914, 504687053]",secondary,,False,False,61.015,"LINESTRING (23.4539186 63.8602376, 23.4543331 63.8600722, 23.4546654 63.8599373, 23.4548377 63.8598673)",Kälviäntie,757,40,
139117069,residential,,False,False,189.81800000000004,"LINESTRING (23.4539186 63.8602376, 23.4538985 63.8602281, 23.4538333 63.8601966, 23.4533779 63.8599763, 23.4530548 63.8598156, 23.4528337 63.8596821, 23.4527913 63.8596192, 23.4528066 63.8595732, 23.4528474 63.8595114, 23.4529712 63.8593787, 23.4531662 63.8591729, 23.4533733 63.8589573, 23.4535333 63.8587739)",Asemakatu,,,
58664914,secondary,,False,False,11.098,"LINESTRING (23.4537513 63.8603049, 23.4539186 63.8602376)",Kälviäntie,757,40,
58664914,secondary,,False,True,57.723,"LINESTRING (23.4537513 63.8603049, 23.453616 63.8603717, 23.4531694 63.8605316, 23.4528483 63.8606364)",Kälviäntie,757,40,
395104368,residential,,False,False,183.94000000000003,"LINESTRING (23.4537513 63.8603049, 23.4538467 63.8603583, 23.4540642 63.8604658, 23.4541033 63.8604851, 23.4544234 63.86062, 23.4546727 63.8607199, 23.4548264 63.8607833, 23.4550452 63.8608965, 23.4553761 63.8610842, 23.4556083 63.8612379, 23.4558292 63.8613676, 23.4560359 63.8614752, 23.4561823 63.8615592)",Kauppakuja,,,
"[58664905, 58664921, 4534757]",tertiary,,False,False,196.89899999999997,"LINESTRING (23.4531832 63.8616753, 23.4530413 63.8618594, 23.4528755 63.8620745, 23.4526489 63.8623625, 23.4525123 63.8625463, 23.4524861 63.8625805, 23.4523559 63.8627522, 23.4523305 63.8627864, 23.4523236 63.8627958, 23.4522256 63.8629393, 23.4520694 63.8632365, 23.4520543 63.8633694)",Hyypäntie,,,yes
4534757,tertiary,,False,True,119.023,"LINESTRING (23.4531832 63.8616753, 23.4532425 63.8615555, 23.4532593 63.8612729, 23.4531607 63.8610341, 23.4531271 63.8609529, 23.4529519 63.8607348, 23.4528483 63.8606364)",Hyypäntie,,,
139247777,residential,,False,False,155.134,"LINESTRING (23.4531832 63.8616753, 23.4532886 63.8616926, 23.4536076 63.8617422, 23.4538175 63.8617668, 23.4540223 63.8617824, 23.4544653 63.8617991, 23.4549387 63.8617943, 23.4553456 63.8617612, 23.4556903 63.8617021, 23.4561823 63.8615592)",Meijeritie,,,
139247777,residential,,False,False,37.785,"LINESTRING (23.4561823 63.8615592, 23.456392 63.861491, 23.4568054 63.8613589)",Meijeritie,,,
139247777,residential,,False,True,155.134,"LINESTRING (23.4561823 63.8615592, 23.4556903 63.8617021, 23.4553456 63.8617612, 23.4549387 63.8617943, 23.4544653 63.8617991, 23.4540223 63.8617824, 23.4538175 63.8617668, 23.4536076 63.8617422, 23.4532886 63.8616926, 23.4531832 63.8616753)",Meijeritie,,,
395104368,residential,,False,True,183.94000000000003,"LINESTRING (23.4561823 63.8615592, 23.4560359 63.8614752, 23.4558292 63.8613676, 23.4556083 63.8612379, 23.4553761 63.8610842, 23.4550452 63.8608965, 23.4548264 63.8607833, 23.4546727 63.8607199, 23.4544234 63.86062, 23.4541033 63.8604851, 23.4540642 63.8604658, 23.4538467 63.8603583, 23.4537513 63.8603049)",Kauppakuja,,,
"[337488872, 338099323]",residential,,False,False,59.473,"LINESTRING (23.452343 63.8602356, 23.4522233 63.8601355, 23.4520567 63.8599961, 23.4517574 63.8597672)",Voudinpolku,,,
337488872,residential,,False,True,51.443,"LINESTRING (23.452343 63.8602356, 23.4524588 63.8603328, 23.4528076 63.8605593, 23.4528483 63.8606364)",Voudinpolku,,,
395104370,residential,,False,False,66.151,"LINESTRING (23.452343 63.8602356, 23.4516737 63.8604079, 23.4511725 63.8605322)",Rauhankuja,,,
4534757,tertiary,,False,False,119.02300000000001,"LINESTRING (23.4528483 63.8606364, 23.4529519 63.8607348, 23.4531271 63.8609529, 23.4531607 63.8610341, 23.4532593 63.8612729, 23.4532425 63.8615555, 23.4531832 63.8616753)",Hyypäntie,,,
58664914,secondary,,False,False,57.723,"LINESTRING (23.4528483 63.8606364, 23.4531694 63.8605316, 23.453616 63.8603717, 23.4537513 63.8603049)",Kälviäntie,757,40,
58664914,secondary,,False,True,101.728,"LINESTRING (23.4528483 63.8606364, 23.4523978 63.8607435, 23.4521282 63.8608075, 23.4512653 63.8609717, 23.4509715 63.8610259)",Kälviäntie,757,40,
337488872,residential,,False,False,51.443,"LINESTRING (23.4528483 63.8606364, 23.4528076 63.8605593, 23.4524588 63.8603328, 23.452343 63.8602356)",Voudinpolku,,,
58664914,secondary,,False,False,101.728,"LINESTRING (23.4509715 63.8610259, 23.4512653 63.8609717, 23.4521282 63.8608075, 23.4523978 63.8607435, 23.4528483 63.8606364)",Kälviäntie,757,40,
58664914,secondary,,False,True,27.278999999999996,"LINESTRING (23.4509715 63.8610259, 23.4507234 63.8610714, 23.4506789 63.8610796, 23.4504565 63.8611192)",Kälviäntie,757,40,
139429074,residential,,False,False,75.771,"LINESTRING (23.4509715 63.8610259, 23.4509874 63.8610713, 23.4510269 63.8611832, 23.4510812 63.8613386, 23.4511081 63.861502, 23.4511364 63.8617028)",Elmerintie,,,
58664914,secondary,,False,False,234.58200000000002,"LINESTRING (23.4459075 63.861759, 23.4461211 63.8617395, 23.4471175 63.8616487, 23.4475784 63.8615981, 23.4482131 63.8615086, 23.4487063 63.8614319, 23.449513 63.8612859, 23.4497936 63.8612363, 23.4501123 63.86118, 23.4504565 63.8611192)",Kälviäntie,757,40,
58664914,secondary,,False,False,27.278999999999996,"LINESTRING (23.4504565 63.8611192, 23.4506789 63.8610796, 23.4507234 63.8610714, 23.4509715 63.8610259)",Kälviäntie,757,40,
58664914,secondary,,False,True,234.58200000000002,"LINESTRING (23.4504565 63.8611192, 23.4501123 63.86118, 23.4497936 63.8612363, 23.449513 63.8612859, 23.4487063 63.8614319, 23.4482131 63.8615086, 23.4475784 63.8615981, 23.4471175 63.8616487, 23.4461211 63.8617395, 23.4459075 63.861759)",Kälviäntie,757,40,
139117076,residential,,False,False,113.618,"LINESTRING (23.4504565 63.8611192, 23.4504114 63.8610652, 23.4503408 63.8609844, 23.4500745 63.8606798, 23.4499825 63.8605756, 23.4497759 63.8603417, 23.4496246 63.8601654)",Eriksoninkatu,,,
139117077,residential,,False,True,172.599,"LINESTRING (23.4463606 63.8607493, 23.4468233 63.8606616, 23.4473686 63.8605575, 23.4484274 63.8603689, 23.4490189 63.8602683, 23.4496246 63.8601654)",Hautausmaantie,,,
139117076,residential,,False,False,17.794,"LINESTRING (23.4496246 63.8601654, 23.4494898 63.8600168)",Eriksoninkatu,,,
139117076,residential,,False,True,113.618,"LINESTRING (23.4496246 63.8601654, 23.4497759 63.8603417, 23.4499825 63.8605756, 23.4500745 63.8606798, 23.4503408 63.8609844, 23.4504114 63.8610652, 23.4504565 63.8611192)",Eriksoninkatu,,,
139117077,residential,,False,False,172.59900000000002,"LINESTRING (23.4496246 63.8601654, 23.4490189 63.8602683, 23.4484274 63.8603689, 23.4473686 63.8605575, 23.4468233 63.8606616, 23.4463606 63.8607493)",Hautausmaantie,,,
139117069,residential,,False,True,189.818,"LINESTRING (23.4535333 63.8587739, 23.4533733 63.8589573, 23.4531662 63.8591729, 23.4529712 63.8593787, 23.4528474 63.8595114, 23.4528066 63.8595732, 23.4527913 63.8596192, 23.4528337 63.8596821, 23.4530548 63.8598156, 23.4533779 63.8599763, 23.4538333 63.8601966, 23.4538985 63.8602281, 23.4539186 63.8602376)",Asemakatu,,,
4534758,tertiary,roundabout,True,False,20.897,"LINESTRING (23.45169 63.8643872, 23.451636 63.8644163, 23.4515654 63.8644374, 23.451484 63.8644487, 23.4513987 63.8644494, 23.4513165 63.8644393)",,,,
47067265,tertiary,,False,False,154.92100000000002,"LINESTRING (23.45169 63.8643872, 23.4518716 63.8644615, 23.4522919 63.8646165, 23.4527059 63.8647784, 23.4530056 63.8649243, 23.4531714 63.8650203, 23.4534394 63.8651843, 23.4537483 63.8654282)",Kälviänkatu,,,
4534758,tertiary,roundabout,True,False,23.988,"LINESTRING (23.451565 63.8642026, 23.4516449 63.8642275, 23.451702 63.8642626, 23.45173 63.8643039, 23.4517258 63.864347, 23.45169 63.8643872)",,,,
58664921,tertiary,,False,True,50.994,"LINESTRING (23.451565 63.8642026, 23.4516336 63.8641496, 23.4516584 63.8641305, 23.4516931 63.8641029, 23.451703 63.864096, 23.4518463 63.8639891, 23.4519398 63.8638873, 23.4520079 63.8637899)",Hyypäntie,,,
305375397,residential,,False,True,41.489,"LINESTRING (23.4512465 63.8634755, 23.4513588 63.8634538, 23.4516332 63.8634072, 23.4518174 63.8633858, 23.4520543 63.8633694)",Hyypänkuja,,,
70573524,tertiary,,False,False,65.644,"LINESTRING (23.4501505 63.8650706, 23.4497762 63.8651927, 23.4493157 63.8653033, 23.4489969 63.8653669)",Simukkalankatu,,,
70573524,tertiary,,False,True,91.053,"LINESTRING (23.4501505 63.8650706, 23.4504125 63.8649658, 23.4506975 63.8648393, 23.4510183 63.8646423, 23.451196 63.8645358, 23.4512502 63.8644927, 23.4513165 63.8644393)",Simukkalankatu,,,
139379904,residential,,False,False,120.63499999999999,"LINESTRING (23.4501505 63.8650706, 23.4501163 63.8650241, 23.4499635 63.8648109, 23.4496944 63.864429, 23.4495558 63.8642218, 23.4494226 63.8640342)",Myllytie,,,
305375400,residential,,False,False,101.50300000000001,"LINESTRING (23.4501505 63.8650706, 23.4501872 63.8651155, 23.4502745 63.8652154, 23.4503725 63.8653393, 23.4504323 63.8654208, 23.450476 63.8654573, 23.4505306 63.8654752, 23.4506217 63.8654868, 23.4507325 63.8654809, 23.4508715 63.8654626, 23.4510403 63.8654389, 23.4512646 63.8653984, 23.4515392 63.8653499)",Muurmestarintie,,,
58664921,tertiary,,False,False,46.876,"LINESTRING (23.4520543 63.8633694, 23.4520577 63.8634781, 23.4520484 63.8636007, 23.4520365 63.8636959, 23.4520079 63.8637899)",Hyypäntie,,,
"[58664921, 58664905, 4534757]",tertiary,,False,True,196.89900000000003,"LINESTRING (23.4520543 63.8633694, 23.4520694 63.8632365, 23.4522256 63.8629393, 23.4523236 63.8627958, 23.4523305 63.8627864, 23.4523559 63.8627522, 23.4524861 63.8625805, 23.4525123 63.8625463, 23.4526489 63.8623625, 23.4528755 63.8620745, 23.4530413 63.8618594, 23.4531832 63.8616753)",Hyypäntie,,,yes
305375397,residential,,False,False,41.489,"LINESTRING (23.4520543 63.8633694, 23.4518174 63.8633858, 23.4516332 63.8634072, 23.4513588 63.8634538, 23.4512465 63.8634755)",Hyypänkuja,,,
70573524,tertiary,,False,False,50.993,"LINESTRING (23.4471906 63.865671, 23.4464342 63.8657702, 23.4461881 63.8657939)",Simukkalankatu,,,
70573524,tertiary,,False,True,94.738,"LINESTRING (23.4471906 63.865671, 23.4480012 63.865545, 23.4489969 63.8653669)",Simukkalankatu,,,
305375384,residential,,False,False,98.254,"LINESTRING (23.4471906 63.865671, 23.4471703 63.86563, 23.4471271 63.8655427, 23.4470109 63.8653265, 23.4469203 63.8651808, 23.4468249 63.8650212, 23.4466964 63.8648148)",Mikkolantie,,,
70573524,tertiary,,False,False,94.738,"LINESTRING (23.4489969 63.8653669, 23.4480012 63.865545, 23.4471906 63.865671)",Simukkalankatu,,,
70573524,tertiary,,False,True,65.644,"LINESTRING (23.4489969 63.8653669, 23.4493157 63.8653033, 23.4497762 63.8651927, 23.4501505 63.8650706)",Simukkalankatu,,,
305375389,residential,,False,False,162.157,"LINESTRING (23.4489969 63.8653669, 23.4489597 63.865324, 23.448792 63.8651424, 23.4485145 63.8648426, 23.448297 63.8646102, 23.4481223 63.8644225, 23.4479452 63.8642267, 23.4478527 63.8641088, 23.4477857 63.8640103)",Hagmanintie,,,
23972151,residential,,False,False,262.591,"LINESTRING (23.4520079 63.8637899, 23.4521037 63.8637884, 23.4522076 63.8637872, 23.4536181 63.8637829, 23.4540141 63.8637817, 23.454351 63.8637817, 23.4547298 63.8637888, 23.4553649 63.8637902, 23.455627 63.8637903, 23.4560235 63.8637904, 23.4562108 63.8637894, 23.4566332 63.8637872, 23.4571498 63.8637859, 23.4572553 63.8637861, 23.4573683 63.8637854)",Kumpulantie,,,
58664921,tertiary,,False,False,50.99400000000001,"LINESTRING (23.4520079 63.8637899, 23.4519398 63.8638873, 23.4518463 63.8639891, 23.451703 63.864096, 23.4516931 63.8641029, 23.4516584 63.8641305, 23.4516336 63.8641496, 23.451565 63.8642026)",Hyypäntie,,,
58664921,tertiary,,False,True,46.876,"LINESTRING (23.4520079 63.8637899, 23.4520365 63.8636959, 23.4520484 63.8636007, 23.4520577 63.8634781, 23.4520543 63.8633694)",Hyypäntie,,,
47067265,tertiary,,False,True,154.921,"LINESTRING (23.4537483 63.8654282, 23.4534394 63.8651843, 23.4531714 63.8650203, 23.4530056 63.8649243, 23.4527059 63.8647784, 23.4522919 63.8646165, 23.4518716 63.8644615, 23.45169 63.8643872)",Kälviänkatu,,,
"[181115193, 504687055]",residential,,False,False,350.126,"LINESTRING (23.4537483 63.8654282, 23.4540025 63.8653663, 23.4541006 63.8653491, 23.4541386 63.8653461, 23.4543667 63.8653767, 23.4547184 63.8654926, 23.455524 63.8657667, 23.4562729 63.8660023, 23.4568642 63.8661644, 23.4575058 63.8663271, 23.4580633 63.8664655, 23.4582023 63.8663883, 23.4583695 63.8663021, 23.4585793 63.8661697, 23.4587035 63.8660868, 23.4588005 63.866037, 23.4588861 63.8660117, 23.4589638 63.8659993, 23.4590542 63.865995, 23.4591343 63.8660044, 23.4592479 63.8660402, 23.4594609 63.8661332)",Kriksinmäentie,,,
70573524,tertiary,,False,True,50.993,"LINESTRING (23.4461881 63.8657939, 23.4464342 63.8657702, 23.4471906 63.865671)",Simukkalankatu,,,
139117076,residential,,False,True,17.794,"LINESTRING (23.4494898 63.8600168, 23.4496246 63.8601654)",Eriksoninkatu,,,
139117073,residential,,False,False,99.33099999999999,"LINESTRING (23.4494898 63.8600168, 23.449817 63.8599346, 23.4501055 63.8598575, 23.4505007 63.8597457, 23.4508758 63.8596335, 23.4510674 63.8595815, 23.4511167 63.8595735, 23.451212 63.8595582, 23.4512233 63.8595573)",Ellfolkinkatu,,,
138710392,tertiary,,False,False,72.05799999999999,"LINESTRING (23.4596563 63.8585133, 23.4598682 63.8585697, 23.4605898 63.8587438, 23.460653 63.8587581, 23.460946 63.8588245)",Vanha Kannustie,18019,50,
138710392,tertiary,,False,True,29.827,"LINESTRING (23.4596563 63.8585133, 23.4594729 63.858392, 23.4594666 63.8583869, 23.4593502 63.8582821)",Vanha Kannustie,18019,50,
395104372,residential,,False,False,92.667,"LINESTRING (23.4596563 63.8585133, 23.4595786 63.8585786, 23.4592289 63.8588169, 23.4590251 63.858912, 23.4587803 63.8590293, 23.4584974 63.859167)",Kesäniementie,,,
138710392,tertiary,,False,False,29.827,"LINESTRING (23.4593502 63.8582821, 23.4594666 63.8583869, 23.4594729 63.858392, 23.4596563 63.8585133)",Vanha Kannustie,18019,50,
504687053,secondary,,False,False,54.513999999999996,"LINESTRING (23.4593502 63.8582821, 23.4597014 63.858212, 23.4603676 63.8580836)",Kälviäntie,757,,
504687053,secondary,,False,True,54.44,"LINESTRING (23.4593502 63.8582821, 23.4588445 63.8583831, 23.4583553 63.8584995)",Kälviäntie,757,,
504687053,secondary,,False,False,54.44,"LINESTRING (23.4583553 63.8584995, 23.4588445 63.8583831, 23.4593502 63.8582821)",Kälviäntie,757,,
504687053,secondary,,False,True,230.448,"LINESTRING (23.4583553 63.8584995, 23.4579747 63.8585993, 23.4577618 63.8586648, 23.4573154 63.8588262, 23.4564809 63.8591737, 23.4548377 63.8598673)",Kälviäntie,757,,
"[504687827, 36925334]",tertiary,,False,False,145.74200000000002,"LINESTRING (23.4583553 63.8584995, 23.4582357 63.8583892, 23.4579755 63.858277, 23.4576548 63.8581415, 23.4573283 63.8579713, 23.4569765 63.8577707, 23.4568648 63.8577037, 23.4565894 63.8575596, 23.4564785 63.8574908)",Ridantie,18007,40,
504687053,secondary,,False,False,59.816,"LINESTRING (23.4603676 63.8580836, 23.4610437 63.8579526, 23.4614815 63.8578634)",Kälviäntie,757,,
504687053,secondary,,False,True,54.513999999999996,"LINESTRING (23.4603676 63.8580836, 23.4597014 63.858212, 23.4593502 63.8582821)",Kälviäntie,757,,
139266540,tertiary,,False,False,35.507000000000005,"LINESTRING (23.4631857 63.8593575, 23.4636837 63.8594725, 23.4638277 63.8595057)",Vanha Kannustie,18019,50,
"[138710392, 139266540, 139266519]",tertiary,,False,True,124.733,"LINESTRING (23.4631857 63.8593575, 23.4625565 63.8592169, 23.4623216 63.8591632, 23.4621192 63.8591164, 23.460946 63.8588245)",Vanha Kannustie,18019,50,yes
305375398,residential,,False,False,62.98199999999999,"LINESTRING (23.4631857 63.8593575, 23.463124 63.859413, 23.4630407 63.8595195, 23.4629701 63.8596006, 23.4628834 63.859695, 23.462826 63.8597661, 23.4628287 63.859837, 23.4628831 63.8598886)",,,,
139266540,tertiary,,False,False,51.2,"LINESTRING (23.4640556 63.8595584, 23.4649823 63.8597713)",Vanha Kannustie,18019,50,
139266540,tertiary,,False,True,12.609,"LINESTRING (23.4640556 63.8595584, 23.4638277 63.8595057)",Vanha Kannustie,18019,50,
305375394,residential,,False,False,73.791,"LINESTRING (23.4640556 63.8595584, 23.4639816 63.8596132, 23.4638819 63.8596918, 23.4637503 63.8597995, 23.4636635 63.8598853, 23.4635704 63.8599898, 23.4635035 63.8600789, 23.4634506 63.8601632)",Kaivokuja,,,
395104366,residential,,False,True,56.928000000000004,"LINESTRING (23.4603346 63.8592589, 23.4604382 63.8591854, 23.4604944 63.8591388, 23.4605432 63.8590922, 23.4606893 63.8589918, 23.4608633 63.858885, 23.460946 63.8588245)",Alpertinkuja,,,
139266540,tertiary,,False,True,51.2,"LINESTRING (23.4649823 63.8597713, 23.4640556 63.8595584)",Vanha Kannustie,18019,50,
"[138710392, 139266540, 139266519]",tertiary,,False,False,124.73300000000002,"LINESTRING (23.460946 63.8588245, 23.4621192 63.8591164, 23.4623216 63.8591632, 23.4625565 63.8592169, 23.4631857 63.8593575)",Vanha Kannustie,18019,50,yes
138710392,tertiary,,False,True,72.05799999999999,"LINESTRING (23.460946 63.8588245, 23.460653 63.8587581, 23.4605898 63.8587438, 23.4598682 63.8585697, 23.4596563 63.8585133)",Vanha Kannustie,18019,50,
395104366,residential,,False,False,56.928000000000004,"LINESTRING (23.460946 63.8588245, 23.4608633 63.858885, 23.4606893 63.8589918, 23.4605432 63.8590922, 23.4604944 63.8591388, 23.4604382 63.8591854, 23.4603346 63.8592589)",Alpertinkuja,,,
395104367,residential,,False,True,109.952,"LINESTRING (23.4592932 63.8624867, 23.4593447 63.8626662, 23.4594066 63.8628701, 23.459488 63.863077, 23.4596311 63.8634234, 23.4596454 63.863463)",Castrenintie,,,
307975597,residential,,False,True,186.628,"LINESTRING (23.4576831 63.8606531, 23.457469 63.8605724, 23.4572389 63.8604975, 23.4570599 63.8604393, 23.4567029 63.8603166, 23.4565046 63.8602609, 23.4563739 63.8602574, 23.4561515 63.8603529, 23.4560589 63.860381, 23.4559565 63.860394, 23.4558535 63.8603881, 23.4557535 63.8603644, 23.4556047 63.8602833, 23.4553014 63.8601129, 23.4549128 63.8599047, 23.4548377 63.8598673)",Opistokatu,,,
139266540,tertiary,,False,False,12.609,"LINESTRING (23.4638277 63.8595057, 23.4640556 63.8595584)",Vanha Kannustie,18019,50,
139266540,tertiary,,False,True,35.507000000000005,"LINESTRING (23.4638277 63.8595057, 23.4636837 63.8594725, 23.4631857 63.8593575)",Vanha Kannustie,18019,50,
23972151,residential,,False,False,43.346,"LINESTRING (23.4588135 63.8635959, 23.4596454 63.863463)",Kumpulantie,,,
23972151,residential,,False,True,74.232,"LINESTRING (23.4588135 63.8635959, 23.4586914 63.8636211, 23.4585244 63.8636523, 23.4579862 63.8637337, 23.4576092 63.8637739, 23.4573683 63.8637854)",Kumpulantie,,,
