osmid,oneway,name,highway,maxspeed,junction,reversed,length,geometry,lanes,ref,bridge,access
"[171876946, 1190810758, 1190810759]",False,Skräbbölevägen,tertiary,40,,False,203.162,"LINESTRING (22.3008737 60.2983325, 22.3007693 60.2983005, 22.3006768 60.2982619, 22.3006032 60.2982263, 22.3005169 60.2981782, 22.3001834 60.2979758, 22.3001066 60.2979342, 22.2997562 60.2977442, 22.2995513 60.2976421, 22.2994321 60.2975883, 22.299285 60.2975264, 22.298572 60.2972674, 22.29815 60.2971156)",2,12029,,
1190618172,False,Parsbyvägen,residential,40,,False,8.056,"LINESTRING (22.3020322 60.3018819, 22.3021779 60.3018881)",2,,,
33289859,False,Parsbyvägen,residential,40,,True,45.973,"LINESTRING (22.3020322 60.3018819, 22.3018141 60.301876, 22.3017049 60.3018732, 22.3012004 60.3018496)",2,,,
1190618173,True,Strandvägen,secondary,40,,False,88.16,"LINESTRING (22.3020322 60.3018819, 22.3020872 60.3016894, 22.3021546 60.3014348, 22.30222 60.3010947)",1,,,
737548131,False,Strandvägen,secondary,,,True,110.641,"LINESTRING (22.3023469 60.3007186, 22.3023829 60.3004621, 22.3023895 60.3002745, 22.3023847 60.3001649, 22.3023829 60.3001219, 22.3023649 60.2999522, 22.3023283 60.2997601, 22.3023217 60.2997255)",,,,
1190618170,True,Strandvägen,secondary,40,,False,42.153999999999996,"LINESTRING (22.3023469 60.3007186, 22.3023696 60.3009528, 22.3023472 60.301097)",1,,,
33767206,False,Köpmansgatan,residential,,,True,7.012,"LINESTRING (22.30222 60.3010947, 22.3023472 60.301097)",,,,
1190618173,True,Strandvägen,secondary,40,,False,42.474000000000004,"LINESTRING (22.30222 60.3010947, 22.302247 60.3009485, 22.3023469 60.3007186)",1,,,
33733564,False,Sibeliusgatan,residential,,,False,16.828,"LINESTRING (22.2983251 60.3015279, 22.2980244 60.3015013)",,,,
33733564,False,Sibeliusgatan,residential,,,True,49.696000000000005,"LINESTRING (22.2983251 60.3015279, 22.2983783 60.3015916, 22.2987016 60.3018623, 22.298757 60.3019195)",,,,
33733568,False,Nilsdorffgatan,residential,,,False,134.47099999999998,"LINESTRING (22.2983251 60.3015279, 22.2983848 60.3014265, 22.2984857 60.3013171, 22.2990113 60.300766, 22.2988768 60.3007108, 22.2988183 60.3006261, 22.2988392 60.3005278, 22.2988629 60.3004295)",,,,
33733564,False,Sibeliusgatan,residential,,,True,16.828,"LINESTRING (22.2980244 60.3015013, 22.2983251 60.3015279)",,,,
33733778,False,Runebergsstranden,residential,,,True,55.28,"LINESTRING (22.3036381 60.2995991, 22.3036336 60.2996409, 22.3036088 60.299873, 22.3036066 60.2998942, 22.3036057 60.2999067, 22.3035921 60.3000957)",,,,
33733828,False,Kyrkväktarstigen,unclassified,,,False,60.631,"LINESTRING (22.3046729 60.3000423, 22.3043562 60.3000985, 22.3036915 60.3000954, 22.3035921 60.3000957)",,,,
106646869,True,Köpmansgatan,residential,40,,False,54.07,"LINESTRING (22.3011051 60.2994607, 22.3010922 60.2991437, 22.3010917 60.2989745)",1,,,
33776150,False,Sandåkersgatan,residential,,,False,178.911,"LINESTRING (22.2986285 60.3043107, 22.2986605 60.3042851, 22.2988452 60.3040003, 22.2990056 60.3036924, 22.2992095 60.3034277, 22.2992555 60.3033576, 22.2995789 60.3027745)",,,,
33776150,False,Sandåkersgatan,residential,,,True,120.459,"LINESTRING (22.2986285 60.3043107, 22.2983499 60.3044399, 22.2973817 60.3049111, 22.2972069 60.3050101, 22.2970877 60.3050785)",,,,
105880270,False,Sotargränd,residential,,,True,87.19,"LINESTRING (22.2986285 60.3043107, 22.2987331 60.3043276, 22.3000159 60.3044624, 22.3001688 60.3044881)",,,,
33776150,False,Sandåkersgatan,residential,,,False,104.37799999999999,"LINESTRING (22.2995789 60.3027745, 22.2996351 60.3026626, 22.2996425 60.3026085, 22.2996418 60.3025625, 22.2994266 60.3019243, 22.299407 60.3018488)",,,,
33776150,False,Sandåkersgatan,residential,,,True,178.91100000000003,"LINESTRING (22.2995789 60.3027745, 22.2992555 60.3033576, 22.2992095 60.3034277, 22.2990056 60.3036924, 22.2988452 60.3040003, 22.2986605 60.3042851, 22.2986285 60.3043107)",,,,
"[118506080, 243418259, 149443126]",False,"['Gamla Bläsnäsvägen', 'Vågen']",residential,,,"[False, True]",140.92,"LINESTRING (22.2995789 60.3027745, 22.2998882 60.3028178, 22.3003935 60.3028885, 22.3004901 60.302893, 22.3005715 60.3028808, 22.3006329 60.3028186, 22.300682 60.3027125, 22.3007737 60.3027104, 22.3008613 60.3027136, 22.3014245 60.3027328, 22.3016247 60.3027391, 22.3018495 60.3027464)",,,,
33289859,False,Parsbyvägen,residential,40,,False,99.017,"LINESTRING (22.299407 60.3018488, 22.2995566 60.3018386, 22.2999234 60.3018234, 22.300573 60.301831, 22.3006102 60.3018318, 22.3007809 60.3018365, 22.3012004 60.3018496)",2,,,
33289859,False,Parsbyvägen,residential,40,,True,36.682,"LINESTRING (22.299407 60.3018488, 22.2990953 60.3018795, 22.2989204 60.3018967, 22.298757 60.3019195)",2,,,
33776150,False,Sandåkersgatan,residential,,,True,104.37799999999999,"LINESTRING (22.299407 60.3018488, 22.2994266 60.3019243, 22.2996418 60.3025625, 22.2996425 60.3026085, 22.2996351 60.3026626, 22.2995789 60.3027745)",,,,
33287405,False,Fredrikaplanen,residential,,,True,63.33,"LINESTRING (22.3096637 60.3013611, 22.3092239 60.3012957, 22.3090677 60.301276, 22.3088622 60.3012634, 22.3087047 60.3012572, 22.3086555 60.301259, 22.308541 60.3012631)",,,,
33733778,False,Runebergsstranden,residential,,,False,55.28,"LINESTRING (22.3035921 60.3000957, 22.3036057 60.2999067, 22.3036066 60.2998942, 22.3036088 60.299873, 22.3036336 60.2996409, 22.3036381 60.2995991)",,,,
33733778,False,Runebergsstranden,residential,,,True,113.826,"LINESTRING (22.3035921 60.3000957, 22.3035774 60.3001908, 22.3035203 60.3003477, 22.3034189 60.30052, 22.303321 60.3006816, 22.303302 60.300713, 22.3032607 60.3007862, 22.3032191 60.3008669, 22.303192 60.300936, 22.3031878 60.3009636, 22.3031889 60.3010077, 22.303205 60.3010585, 22.3032138 60.3010932)",,,,
33733828,False,Kyrkväktarstigen,unclassified,,,True,60.631,"LINESTRING (22.3035921 60.3000957, 22.3036915 60.3000954, 22.3043562 60.3000985, 22.3046729 60.3000423)",,,,
33287905,False,Kyrkoesplanaden,residential,,,False,4.575,"LINESTRING (22.3032956 60.3010861, 22.3032138 60.3010932)",2,,,
33287905,False,Kyrkoesplanaden,residential,,,True,281.12199999999996,"LINESTRING (22.3032956 60.3010861, 22.3035737 60.301047, 22.3035877 60.301043, 22.3038747 60.3009712, 22.3042559 60.3008652, 22.3042663 60.3008623, 22.3045098 60.3008012, 22.3046422 60.300772, 22.3048157 60.300744, 22.3050357 60.3007235, 22.3052032 60.3007122, 22.3053896 60.300708, 22.3055641 60.3007109, 22.305662 60.300716, 22.3057925 60.3007231, 22.3058839 60.3007281, 22.3064787 60.3007645, 22.3066164 60.3007784, 22.3067565 60.3008004, 22.306935 60.3008382, 22.3070641 60.3008746, 22.307153 60.3009064, 22.3072454 60.3009504, 22.3073355 60.3009998, 22.3074238 60.3010649, 22.3075552 60.3011874, 22.3076128 60.3012628, 22.3076475 60.3013342)",2,,,
"[33776224, 33776219, 1190607996]",False,Urnlundsvägen,"['residential', 'unclassified']",,,False,309.70199999999994,"LINESTRING (22.3032956 60.3010861, 22.3033346 60.3011347, 22.3033637 60.3011665, 22.3034344 60.301223, 22.3035455 60.3013118, 22.3046788 60.3021781, 22.3047017 60.3021979, 22.3047258 60.3023779, 22.3047054 60.3024455, 22.3046555 60.3024932, 22.3045754 60.3025429, 22.3044604 60.3025847, 22.3040399 60.3026937, 22.3039547 60.3027299, 22.3038989 60.3027713, 22.303848 60.3028424, 22.3038197 60.3029291, 22.303824 60.3030244, 22.3039704 60.3034544)",,,,
33289859,False,Parsbyvägen,residential,40,,False,36.682,"LINESTRING (22.298757 60.3019195, 22.2989204 60.3018967, 22.2990953 60.3018795, 22.299407 60.3018488)",2,,,
33289859,False,Parsbyvägen,residential,40,,True,72.446,"LINESTRING (22.298757 60.3019195, 22.2983416 60.3020644, 22.2977904 60.3022706, 22.2977 60.3023069)",2,,,
33733564,False,Sibeliusgatan,residential,,,False,49.696,"LINESTRING (22.298757 60.3019195, 22.2987016 60.3018623, 22.2983783 60.3015916, 22.2983251 60.3015279)",,,,
33767126,True,Passagen,residential,40,,False,6.633,"LINESTRING (22.3023137 60.2994275, 22.3021935 60.2994309)",1,,,
28386079,True,Strandvägen,secondary,,,False,33.223,"LINESTRING (22.3023137 60.2994275, 22.3023259 60.2994985, 22.3023395 60.2995935, 22.3023217 60.2997255)",1,,,
33776150,False,Sandåkersgatan,residential,,,False,120.459,"LINESTRING (22.2970877 60.3050785, 22.2972069 60.3050101, 22.2973817 60.3049111, 22.2983499 60.3044399, 22.2986285 60.3043107)",,,,
33510323,False,Klockarståget,residential,,,False,88.66499999999999,"LINESTRING (22.3082315 60.2984641, 22.3082253 60.2985451, 22.3082044 60.2990811, 22.3082 60.2991944, 22.3082013 60.2992613)",,,,
"[108329674, 492404514, 108329683, 909023943]",False,"['Torgbron', 'Kalkvägen']",secondary,50,,False,287.688,"LINESTRING (22.3082315 60.2984641, 22.3076954 60.2984559, 22.3068861 60.2984466, 22.3063262 60.2984384, 22.3058699 60.2984339, 22.3056971 60.2984313, 22.3046864 60.2984099, 22.3044204 60.2984062, 22.3036646 60.2983913, 22.3030131 60.2983762)",,,yes,
492404514,False,Kalkvägen,secondary,50,,True,110.22600000000001,"LINESTRING (22.3082315 60.2984641, 22.3085654 60.298478, 22.3088047 60.2984944, 22.3093154 60.2985454, 22.3097918 60.298611, 22.3101786 60.2986762)",,,,
"[33776224, 33776219, 1190607996]",False,Urnlundsvägen,"['unclassified', 'residential']",,,True,309.702,"LINESTRING (22.3039704 60.3034544, 22.303824 60.3030244, 22.3038197 60.3029291, 22.303848 60.3028424, 22.3038989 60.3027713, 22.3039547 60.3027299, 22.3040399 60.3026937, 22.3044604 60.3025847, 22.3045754 60.3025429, 22.3046555 60.3024932, 22.3047054 60.3024455, 22.3047258 60.3023779, 22.3047017 60.3021979, 22.3046788 60.3021781, 22.3035455 60.3013118, 22.3034344 60.301223, 22.3033637 60.3011665, 22.3033346 60.3011347, 22.3032956 60.3010861)",,,,
102319017,False,Bankhörnet,residential,,,False,30.602,"LINESTRING (22.3012361 60.301575, 22.3012055 60.3017788, 22.3012004 60.3018496)",,,,
1190581704,False,Biskopsgatan,residential,,,False,66.48100000000001,"LINESTRING (22.309563 60.3039082, 22.30947 60.3039423, 22.3092918 60.3039801, 22.3088599 60.3040351, 22.308508 60.3040799, 22.3084232 60.3040916)",,,,
33287905,False,Kyrkoesplanaden,residential,,,False,245.90600000000006,"LINESTRING (22.3084232 60.3040916, 22.3083735 60.3040165, 22.3082255 60.3037377, 22.3076908 60.3026731, 22.3076778 60.3026423, 22.3076458 60.3025668, 22.3076344 60.3024993, 22.307629 60.3023527, 22.3076301 60.3023392, 22.3076349 60.3022796, 22.3076605 60.301964, 22.3076633 60.3019289)",2,,,
33287905,False,Kyrkoesplanaden,residential,,,True,95.676,"LINESTRING (22.3084232 60.3040916, 22.3085489 60.3043051, 22.3088977 60.3049193)",2,,,
1190581704,False,Biskopsgatan,residential,,,True,66.481,"LINESTRING (22.3084232 60.3040916, 22.308508 60.3040799, 22.3088599 60.3040351, 22.3092918 60.3039801, 22.30947 60.3039423, 22.309563 60.3039082)",,,,
105003452,False,Klockbergsstigen,residential,,,False,81.75500000000001,"LINESTRING (22.3094183 60.3027833, 22.3094824 60.3026936, 22.3096373 60.3022592, 22.309668 60.3022092, 22.3097298 60.3021496, 22.309822 60.3020843)",,,,
"[33422426, 1190581707]",False,Tegelhagsgatan,residential,,,True,122.31400000000001,"LINESTRING (22.309822 60.3020843, 22.3096065 60.3020209, 22.3093631 60.3019772, 22.3091135 60.3019447, 22.3088372 60.3019276, 22.3084808 60.3019245, 22.3081468 60.3019286, 22.3078733 60.3019322, 22.3076633 60.3019289)",,,,
105003452,False,Klockbergsstigen,residential,,,True,81.75500000000001,"LINESTRING (22.309822 60.3020843, 22.3097298 60.3021496, 22.309668 60.3022092, 22.3096373 60.3022592, 22.3094824 60.3026936, 22.3094183 60.3027833)",,,,
105023803,False,Norråkersgränd,residential,,,False,94.25099999999999,"LINESTRING (22.3106741 60.3049266, 22.3090542 60.3051054, 22.309004 60.3051109)",,,,
33287905,False,Kyrkoesplanaden,residential,,,False,22.096,"LINESTRING (22.309004 60.3051109, 22.3089525 60.3050133, 22.3088977 60.3049193)",2,,,
105023803,False,Norråkersgränd,residential,,,True,94.25099999999999,"LINESTRING (22.309004 60.3051109, 22.3090542 60.3051054, 22.3106741 60.3049266)",,,,
"[106781032, 105880228]",True,"['Storgårdsgatan', 'Köpmansgatan']",residential,40,,False,302.4649999999999,"LINESTRING (22.296823 60.2995136, 22.2970524 60.2995437, 22.2973112 60.2995707, 22.2976432 60.2995981, 22.2979138 60.2996133, 22.2981373 60.2996159, 22.2983626 60.2996133, 22.2990478 60.2995505, 22.2992384 60.2995406, 22.2993682 60.2995392, 22.2994866 60.2995452, 22.299639 60.2995566, 22.2997806 60.2995749, 22.2999007 60.2996021, 22.3000296 60.2996379, 22.3002086 60.2997039, 22.3003622 60.2997674, 22.3006224 60.299873, 22.3007209 60.299921, 22.3007746 60.2999413, 22.3008117 60.2999479, 22.3008415 60.2999504, 22.3009033 60.2999493, 22.3009744 60.2999416, 22.3010261 60.299927, 22.3010664 60.299914, 22.3011007 60.2998974, 22.3011207 60.299883, 22.3011136 60.2995643, 22.3011051 60.2994607)",1,,,
763974731,False,Storgårdsgatan,residential,,,False,40.617999999999995,"LINESTRING (22.296823 60.2995136, 22.2964864 60.2994937, 22.2963813 60.2994717, 22.2963105 60.2994464, 22.2962551 60.2994061, 22.2961996 60.2993658)",,,,
33289805,False,Skolgatan,residential,,,False,187.95099999999996,"LINESTRING (22.2961996 60.2993658, 22.2958195 60.2994823, 22.295749 60.2995031, 22.2953182 60.2996339, 22.2938519 60.3000759, 22.2935937 60.3001583, 22.2934329 60.300221, 22.2933259 60.3002725)",,,,
33289805,False,Skolgatan,residential,,,True,98.569,"LINESTRING (22.2961996 60.2993658, 22.2964042 60.2992997, 22.2972676 60.2990272, 22.2976212 60.2989208, 22.2977117 60.2988921)",,,,
763974731,False,Storgårdsgatan,residential,,,True,40.617999999999995,"LINESTRING (22.2961996 60.2993658, 22.2962551 60.2994061, 22.2963105 60.2994464, 22.2963813 60.2994717, 22.2964864 60.2994937, 22.296823 60.2995136)",,,,
106646866,False,Grankullagatan,residential,,,True,80.645,"LINESTRING (22.2970219 60.3037522, 22.2960368 60.3032157)",,,,
105880246,False,Elmgrenvägen,residential,,,False,179.58200000000002,"LINESTRING (22.2970219 60.3037522, 22.2974903 60.3035441, 22.2975992 60.3034845, 22.2976525 60.3034497, 22.2977164 60.3033589, 22.2977719 60.3031909, 22.297857 60.302939, 22.297866 60.3027235, 22.2978832 60.3025752, 22.2978781 60.3024508, 22.2977581 60.302348, 22.2977 60.3023069)",,,,
105880246,False,Elmgrenvägen,residential,,,True,76.307,"LINESTRING (22.2970219 60.3037522, 22.2964622 60.3040101, 22.2959871 60.3042081)",,,,
105880246,False,Elmgrenvägen,residential,,,False,76.307,"LINESTRING (22.2959871 60.3042081, 22.2964622 60.3040101, 22.2970219 60.3037522)",,,,
105880260,False,,residential,,,False,70.45599999999999,"LINESTRING (22.2998688 60.3051039, 22.2999974 60.3048151, 22.3000539 60.3046974, 22.3001688 60.3044881)",,,,
105880260,False,,residential,,,False,46.196999999999996,"LINESTRING (22.3001688 60.3044881, 22.3003446 60.3041927, 22.3004118 60.3040905)",,,,
105880260,False,,residential,,,True,70.45599999999999,"LINESTRING (22.3001688 60.3044881, 22.3000539 60.3046974, 22.2999974 60.3048151, 22.2998688 60.3051039)",,,,
105880270,False,Sotargränd,residential,,,False,87.19,"LINESTRING (22.3001688 60.3044881, 22.3000159 60.3044624, 22.2987331 60.3043276, 22.2986285 60.3043107)",,,,
105880260,False,,residential,,,True,46.196999999999996,"LINESTRING (22.3004118 60.3040905, 22.3003446 60.3041927, 22.3001688 60.3044881)",,,,
