osmid,lanes,ref,highway,junction,oneway,reversed,length,name,geometry,maxspeed
334582049,1,58,primary,roundabout,True,False,4.605,,"LINESTRING (24.9752067 63.3709926, 24.9751236 63.3709745)",
484149115,,,unclassified,,True,False,8.845,,"LINESTRING (24.9752314 63.3701922, 24.9750542 63.3701965)",
27552168,1,58,primary,,True,False,63.8,Kivijärventie,"LINESTRING (24.9752314 63.3701922, 24.9752408 63.3705175, 24.9752843 63.3706266, 24.9754206 63.3707499)",
486772812,2,58,primary,,False,False,194.511,Kivijärventie,"LINESTRING (24.9752638 63.3664835, 24.975311 63.366341, 24.975416 63.3661095, 24.9755356 63.3658804, 24.9758017 63.3654543, 24.9761823 63.3649574, 24.9763292 63.3648052)",
486772812,2,58,primary,,False,True,143.504,Kivijärventie,"LINESTRING (24.9752638 63.3664835, 24.9751628 63.3668813, 24.9750985 63.3673503, 24.9750771 63.3677705)",
761940216,,,residential,,False,True,230.19,Lämpölaitoksentie,"LINESTRING (24.9752638 63.3664835, 24.976303 63.366696, 24.9771139 63.3667318, 24.9797634 63.3668424)",
26198312,,,residential,,False,False,161.904,Hallitie,"LINESTRING (24.9797634 63.3668424, 24.9797872 63.3680476, 24.9795542 63.3682756)",
761940216,,,residential,,False,False,230.19,Lämpölaitoksentie,"LINESTRING (24.9797634 63.3668424, 24.9771139 63.3667318, 24.976303 63.366696, 24.9752638 63.3664835)",
26198312,,,residential,,False,True,137.982,Hallitie,"LINESTRING (24.9787278 63.3694107, 24.9787233 63.3689089, 24.9788955 63.3687203, 24.9793386 63.3684565, 24.9795542 63.3682756)",
484149114,,,residential,,False,True,156.25300000000001,Ammestie,"LINESTRING (24.9787278 63.3694107, 24.9781457 63.3694917, 24.9774447 63.369635, 24.9764094 63.3699522, 24.9762306 63.3699922, 24.9759605 63.3700519)",
26198312,,,residential,,False,False,137.982,Hallitie,"LINESTRING (24.9795542 63.3682756, 24.9793386 63.3684565, 24.9788955 63.3687203, 24.9787233 63.3689089, 24.9787278 63.3694107)",
26198312,,,residential,,False,True,161.904,Hallitie,"LINESTRING (24.9795542 63.3682756, 24.9797872 63.3680476, 24.9797634 63.3668424)",
61912032,,,tertiary,,False,True,13.036,Keskustie,"LINESTRING (24.9616939 63.370001, 24.961822 63.3699682, 24.9619148 63.3699385)",40
61912032,,,tertiary,,False,False,62.149,Keskustie,"LINESTRING (24.9720551 63.3627816, 24.9715986 63.3633017)",40
334578900,,,unclassified,,False,False,79.392,Koulukuja,"LINESTRING (24.9720551 63.3627816, 24.9719167 63.3627644, 24.9711856 63.3626736, 24.9709528 63.3626253, 24.9705505 63.3625526)",
61912032,,,tertiary,,False,False,241.093,Keskustie,"LINESTRING (24.9678583 63.3663863, 24.9675613 63.3665944, 24.967495 63.3666421, 24.9669338 63.3670451, 24.9662519 63.3675349, 24.9657774 63.3678757, 24.9655483 63.3680403, 24.9652922 63.3682242)",40
61912032,,,tertiary,,False,True,121.276,Keskustie,"LINESTRING (24.9678583 63.3663863, 24.9680187 63.3662427, 24.9687311 63.3657495, 24.9690192 63.36555, 24.9691463 63.365462)",40
133495316,,,unclassified,,False,False,129.74599999999998,Kirkkotie,"LINESTRING (24.9678583 63.3663863, 24.9680242 63.3665513, 24.9682489 63.3668462, 24.9684603 63.367144, 24.9687508 63.3674241, 24.9688004 63.367472)",
133495316,,,unclassified,,False,True,133.27100000000002,Kirkkotie,"LINESTRING (24.9743354 63.370058, 24.9732683 63.3698864, 24.9729666 63.369812, 24.9726439 63.3697049, 24.9724024 63.3696325, 24.9720358 63.3694776)",
484149110,,,unclassified,,True,False,35.357,Kirkkotie,"LINESTRING (24.9743354 63.370058, 24.9747408 63.3700504, 24.9750415 63.3700315)",
133495316,,,unclassified,,False,True,45.244,Kirkkotie,"LINESTRING (24.9720358 63.3694776, 24.9714623 63.3691622)",
133495316,,,unclassified,,False,False,133.271,Kirkkotie,"LINESTRING (24.9720358 63.3694776, 24.9724024 63.3696325, 24.9726439 63.3697049, 24.9729666 63.369812, 24.9732683 63.3698864, 24.9743354 63.370058)",
133618468,,,residential,,False,True,153.339,Kauppatie,"LINESTRING (24.9720358 63.3694776, 24.9714707 63.3695635, 24.9708615 63.3696491, 24.9704583 63.3696615, 24.9701212 63.3696443, 24.9692548 63.3695505, 24.9690734 63.3695061)",
761940213,,,residential,,False,False,73.77,Myllytie,"LINESTRING (24.9720358 63.3694776, 24.9722457 63.3694524, 24.9725549 63.3694218, 24.9728454 63.36941, 24.9731096 63.3694041, 24.9734993 63.36941)",
61912032,,,tertiary,,False,False,255.50499999999997,Keskustie,"LINESTRING (24.9652922 63.3682242, 24.964772 63.3685646, 24.9647294 63.3685925, 24.9645755 63.3686932, 24.9643816 63.3687961, 24.9636703 63.3691737, 24.9633311 63.3693538, 24.9628328 63.3695848, 24.9622992 63.3698095, 24.9621186 63.3698699, 24.9619148 63.3699385)",40
61912032,,,tertiary,,False,True,241.093,Keskustie,"LINESTRING (24.9652922 63.3682242, 24.9655483 63.3680403, 24.9657774 63.3678757, 24.9662519 63.3675349, 24.9669338 63.3670451, 24.967495 63.3666421, 24.9675613 63.3665944, 24.9678583 63.3663863)",40
133618468,,,residential,,False,False,236.882,Kauppatie,"LINESTRING (24.9652922 63.3682242, 24.9653988 63.3682718, 24.9654756 63.3682882, 24.9673633 63.3689569, 24.9682635 63.3692824, 24.9684797 63.3693606, 24.9690734 63.3695061)",
61912032,,,tertiary,,False,True,62.149,Keskustie,"LINESTRING (24.9715986 63.3633017, 24.9720551 63.3627816)",40
61912032,,,tertiary,,False,False,165.971,Keskustie,"LINESTRING (24.9715986 63.3633017, 24.9713396 63.3636196, 24.9707231 63.364258, 24.9702053 63.3646534)",40
334578663,,,unclassified,,False,False,93.81,Rauhankuja,"LINESTRING (24.9715986 63.3633017, 24.9730836 63.3634499, 24.9734432 63.3634608)",
61912032,,,tertiary,,False,False,104.264,Keskustie,"LINESTRING (24.9702053 63.3646534, 24.9691463 63.365462)",40
61912032,,,tertiary,,False,True,165.971,Keskustie,"LINESTRING (24.9702053 63.3646534, 24.9707231 63.364258, 24.9713396 63.3636196, 24.9715986 63.3633017)",40
334578900,,,unclassified,,False,True,436.131,Koulukuja,"LINESTRING (24.9702053 63.3646534, 24.9700711 63.3646364, 24.9691797 63.3645235, 24.9683875 63.3644295, 24.9681385 63.3643817, 24.9679751 63.3643354, 24.9677777 63.3642472, 24.9676179 63.3641252, 24.9675458 63.3640215, 24.9675313 63.3639939, 24.9674892 63.3638558, 24.967488 63.3637049, 24.9675176 63.3635925, 24.9675568 63.3634814, 24.9676048 63.3633632, 24.9677426 63.3631102, 24.9678156 63.3630242, 24.9679726 63.3628966, 24.9681712 63.3627709, 24.9683538 63.3626716, 24.9685392 63.3626022, 24.9689421 63.362521, 24.9693691 63.3624725, 24.9696788 63.3624565, 24.9699639 63.3624676, 24.9702634 63.3625048, 24.9705505 63.3625526)",
61912032,,,tertiary,,False,True,104.264,Keskustie,"LINESTRING (24.9691463 63.365462, 24.9702053 63.3646534)",40
61912032,,,tertiary,,False,False,121.276,Keskustie,"LINESTRING (24.9691463 63.365462, 24.9690192 63.36555, 24.9687311 63.3657495, 24.9680187 63.3662427, 24.9678583 63.3663863)",40
334578664,,,unclassified,,False,False,210.64899999999997,Rikantie,"LINESTRING (24.9691463 63.365462, 24.9694889 63.3654961, 24.9699618 63.3655104, 24.9702042 63.3654921, 24.970571 63.3654023, 24.9709199 63.3652879, 24.9716792 63.3650248, 24.9720151 63.3649331, 24.9723063 63.36485, 24.9723794 63.3648276, 24.9724951 63.3647921, 24.9726546 63.3647358, 24.9727566 63.3646721)",
133495316,,,unclassified,,False,False,153.196,Kirkkotie,"LINESTRING (24.9688004 63.367472, 24.9693244 63.3679048, 24.9696329 63.368099, 24.9698195 63.3681994, 24.9704112 63.3685506, 24.9705136 63.3686113)",
133495316,,,unclassified,,False,True,129.74599999999998,Kirkkotie,"LINESTRING (24.9688004 63.367472, 24.9687508 63.3674241, 24.9684603 63.367144, 24.9682489 63.3668462, 24.9680242 63.3665513, 24.9678583 63.3663863)",
334578625,,,residential,,False,False,105.134,Koivukuja,"LINESTRING (24.9688004 63.367472, 24.9689527 63.3674357, 24.9692034 63.3673842, 24.9700085 63.367417, 24.9708588 63.3674446)",
133495316,,,unclassified,,False,False,45.244,Kirkkotie,"LINESTRING (24.9714623 63.3691622, 24.9720358 63.3694776)",
133495316,,,unclassified,,False,True,77.454,Kirkkotie,"LINESTRING (24.9714623 63.3691622, 24.9712565 63.3690618, 24.9705136 63.3686113)",
334578624,,,residential,,False,False,190.98299999999998,Kallentie,"LINESTRING (24.9714623 63.3691622, 24.9716334 63.3691026, 24.9723585 63.3688501, 24.9725925 63.3687604, 24.9730039 63.3686146, 24.9731921 63.3685256, 24.9733419 63.3684076, 24.9733338 63.3680713, 24.9733019 63.3679279, 24.9733074 63.367831)",
334578524,,,residential,,False,True,58.358,Kellokuja,"LINESTRING (24.9690734 63.3695061, 24.9680771 63.3697818)",
133618468,,,residential,,False,False,153.339,Kauppatie,"LINESTRING (24.9690734 63.3695061, 24.9692548 63.3695505, 24.9701212 63.3696443, 24.9704583 63.3696615, 24.9708615 63.3696491, 24.9714707 63.3695635, 24.9720358 63.3694776)",
