osmid,oneway,lanes,highway,maxspeed,junction,reversed,length,geometry,ref,name,width
"[4434520, 27443427]",False,2,tertiary,40,,False,146.918,"LINESTRING (24.7339566 60.2066197, 24.7339745 60.2065395, 24.7339932 60.2064629, 24.7340288 60.2063724, 24.7341045 60.2062557, 24.7341339 60.2062135, 24.7341917 60.2061337, 24.7343065 60.2060279, 24.7344465 60.2059127, 24.7346198 60.2058006, 24.7348224 60.2056989, 24.7350229 60.2056097, 24.7352646 60.2055264)",,"['Stensintie', 'Gresantie']",
4434520,False,2,tertiary,40,,True,212.86300000000003,"LINESTRING (24.7339566 60.2066197, 24.7339578 60.2066925, 24.73406 60.2071664, 24.7341689 60.2076066, 24.7342076 60.2078377, 24.734207 60.2079727, 24.7341646 60.2080727, 24.7341123 60.2081661, 24.7338854 60.2085031)",,Gresantie,
4923855,False,,residential,,,True,252.79800000000006,"LINESTRING (24.7339566 60.2066197, 24.7338634 60.2066076, 24.733785 60.2065946, 24.7336709 60.2065757, 24.7331629 60.2064511, 24.7329119 60.2063895, 24.7327221 60.2063429, 24.7321123 60.2061933, 24.7318786 60.206136, 24.7317735 60.2061196, 24.7316594 60.2061189, 24.7308122 60.2061665, 24.7306937 60.2061817, 24.7306081 60.2062111, 24.7303605 60.2063669, 24.7300913 60.2065364, 24.7300102 60.2065931)",,Leantie,
4377458,False,,residential,,,True,52.312,"LINESTRING (24.7338854 60.2085031, 24.7337837 60.208493, 24.7337406 60.2084904, 24.7329467 60.2084425)",,Smedsintie,
4434520,False,2,tertiary,40,,False,212.86300000000003,"LINESTRING (24.7338854 60.2085031, 24.7341123 60.2081661, 24.7341646 60.2080727, 24.734207 60.2079727, 24.7342076 60.2078377, 24.7341689 60.2076066, 24.73406 60.2071664, 24.7339578 60.2066925, 24.7339566 60.2066197)",,Gresantie,
4434520,False,2,tertiary,40,,True,124.905,"LINESTRING (24.7338854 60.2085031, 24.7338446 60.2085637, 24.733257 60.2094353, 24.7332393 60.2094564, 24.7331695 60.2095685)",,Gresantie,
4377452,False,,residential,,,False,365.731,"LINESTRING (24.7215641 60.2086563, 24.7224549 60.208799, 24.7227039 60.2088413, 24.7231755 60.2089129, 24.7233886 60.2089477, 24.7239643 60.2090418, 24.7240079 60.2090489, 24.7247479 60.2091699, 24.7248393 60.2091849, 24.7255408 60.2092995, 24.7263983 60.2094397, 24.7271402 60.209561, 24.7275297 60.2096247, 24.7276481 60.2096546, 24.7276899 60.2096652, 24.7278378 60.2097007)",,Kirkkotie,5.25
4917243,False,,residential,,,False,197.83100000000002,"LINESTRING (24.7215641 60.2086563, 24.7216779 60.2085542, 24.7217978 60.2084527, 24.7221376 60.2081746, 24.7221867 60.2081317, 24.722249 60.2080842, 24.7223135 60.2080201, 24.7223602 60.2079549, 24.7224489 60.2078222, 24.7225359 60.2076653, 24.7228118 60.2071536, 24.7228179 60.2071306, 24.7228245 60.2070137)",,Yhtiöntie,
4377453,False,,secondary,40,,False,170.774,"LINESTRING (24.7228245 60.2070137, 24.723086 60.207052, 24.723463 60.2071087, 24.7242245 60.207223, 24.7245408 60.207278, 24.724813 60.2073552, 24.7250564 60.2074351, 24.7256038 60.2076428)",,Kauppalantie,
4917243,False,,residential,,,True,197.83100000000002,"LINESTRING (24.7228245 60.2070137, 24.7228179 60.2071306, 24.7228118 60.2071536, 24.7225359 60.2076653, 24.7224489 60.2078222, 24.7223602 60.2079549, 24.7223135 60.2080201, 24.722249 60.2080842, 24.7221867 60.2081317, 24.7221376 60.2081746, 24.7217978 60.2084527, 24.7216779 60.2085542, 24.7215641 60.2086563)",,Yhtiöntie,
27732022,False,,tertiary,30,,False,35.512,"LINESTRING (24.7228245 60.2070137, 24.7228258 60.2069069, 24.7228413 60.2068658, 24.7227416 60.2067024)",,Yhtiöntie,
4917247,False,,residential,,,False,235.50399999999996,"LINESTRING (24.7227416 60.2067024, 24.7241263 60.2063021, 24.7242087 60.2062783, 24.7249111 60.2060752, 24.7250648 60.2060308, 24.7253225 60.2059563, 24.7253822 60.2059135, 24.7254455 60.2058682, 24.7256112 60.2057578, 24.7257704 60.2056837, 24.7258857 60.2056365, 24.725981 60.2055974, 24.7261064 60.2055791, 24.7262675 60.2055717)",,Helenankuja,
27732022,False,,tertiary,30,,False,98.44,"LINESTRING (24.7227416 60.2067024, 24.7224374 60.2063911, 24.7223076 60.2061655, 24.722247 60.206006, 24.7221939 60.2058662)",,Yhtiöntie,
27732022,False,,tertiary,30,,True,35.512,"LINESTRING (24.7227416 60.2067024, 24.7228413 60.2068658, 24.7228258 60.2069069, 24.7228245 60.2070137)",,Yhtiöntie,
27732022,False,,tertiary,30,,True,98.44,"LINESTRING (24.7221939 60.2058662, 24.722247 60.206006, 24.7223076 60.2061655, 24.7224374 60.2063911, 24.7227416 60.2067024)",,Yhtiöntie,
4377458,False,,residential,,,False,52.312,"LINESTRING (24.7329467 60.2084425, 24.7337406 60.2084904, 24.7337837 60.208493, 24.7338854 60.2085031)",,Smedsintie,
4377458,False,,residential,,,True,267.76300000000003,"LINESTRING (24.7329467 60.2084425, 24.7322738 60.2079915, 24.732208 60.2079345, 24.7321654 60.2078976, 24.7320498 60.2077408, 24.7317885 60.2073867, 24.7317049 60.2073107, 24.7315692 60.2072343, 24.7310359 60.2070247, 24.7309386 60.2069836, 24.7300535 60.2066093, 24.7300102 60.2065931)",,Smedsintie,
4923858,False,,residential,40,,True,185.701,"LINESTRING (24.7329467 60.2084425, 24.7323526 60.2087654, 24.7322442 60.2088243, 24.7319987 60.2089577, 24.7311366 60.2092658, 24.7309255 60.2093412, 24.7309885 60.2095558, 24.7309966 60.2095834, 24.7310157 60.2096532)",,Laaksotie,
239427450,True,,tertiary,40,,False,23.302999999999997,"LINESTRING (24.7232589 60.2128222, 24.7233976 60.2128651, 24.7234394 60.2128927, 24.7235151 60.2129787)",,Bredantie,
342156346,False,2,tertiary,40,,True,155.679,"LINESTRING (24.7232589 60.2128222, 24.7231127 60.2127679, 24.7229451 60.2127096, 24.7227661 60.2126613, 24.7226393 60.212635, 24.7225159 60.21262, 24.7223885 60.212614, 24.7218045 60.2126253, 24.7216784 60.212619, 24.7215483 60.2126023, 24.7214008 60.2125747, 24.7212634 60.2125393, 24.7209508 60.2124466, 24.720819 60.2124036, 24.7206893 60.2123612)",,Bredantie,
239427448,True,,tertiary,40,,False,10.143,"LINESTRING (24.7235245 60.2130677, 24.7234044 60.2129987)",,Bredantie,
35376110,True,,secondary,30,,False,40.747,"LINESTRING (24.7235245 60.2130677, 24.7232991 60.213098, 24.7231711 60.2131206, 24.723045 60.2131503, 24.7228293 60.2131881)",,Asematie,
"[4923857, 4377458]",False,,residential,,,False,123.326,"LINESTRING (24.7285372 60.2057628, 24.7286906 60.2058463, 24.7287705 60.2058897, 24.7288014 60.2059078, 24.7291989 60.2061427, 24.7296947 60.2064472, 24.7298241 60.2065193, 24.729852 60.2065304, 24.7300102 60.2065931)",,"['Smedsinportti', 'Smedsintie']",
4341680,False,,residential,,,True,23.037,"LINESTRING (24.7365224 60.2119463, 24.7368883 60.2118469)",,Kylätie,
"[4341681, 963170884]",False,,residential,,,False,132.299,"LINESTRING (24.7365224 60.2119463, 24.7366423 60.2120039, 24.736657 60.2120133, 24.7369758 60.2122165, 24.7370604 60.2122697, 24.7371692 60.2123074, 24.7373387 60.2123406, 24.7385399 60.2124816)",,Forsellesintie,
4341681,False,,residential,,,True,289.028,"LINESTRING (24.7365224 60.2119463, 24.7363883 60.2119109, 24.7356222 60.211853, 24.7354157 60.2118447, 24.7352664 60.2118292, 24.7350888 60.2118002, 24.734547 60.2116499, 24.7336334 60.2113697, 24.7334362 60.2113152, 24.7332977 60.2112733, 24.7331637 60.2112316, 24.7319803 60.210903, 24.7318386 60.2108632)",,Forsellesintie,
48373789,False,,residential,,,True,70.08500000000001,"LINESTRING (24.7385399 60.2124816, 24.7386012 60.2123562, 24.7386221 60.2122685, 24.7386282 60.2121407, 24.738567 60.2119717, 24.7385268 60.2118601)",,Fasaaninpolku,
"[4341681, 963170884]",False,,residential,,,True,132.299,"LINESTRING (24.7385399 60.2124816, 24.7373387 60.2123406, 24.7371692 60.2123074, 24.7370604 60.2122697, 24.7369758 60.2122165, 24.736657 60.2120133, 24.7366423 60.2120039, 24.7365224 60.2119463)",,Forsellesintie,
239427454,False,,residential,,,False,154.07399999999998,"LINESTRING (24.7257218 60.2134218, 24.7263223 60.2134878, 24.7267505 60.2135349, 24.7269422 60.213573, 24.7271642 60.2136382, 24.7273195 60.2136923, 24.7274709 60.2137433, 24.7276067 60.2138248, 24.7276943 60.2138807, 24.7278872 60.2140247, 24.7279451 60.2140662, 24.7280036 60.2141023)",,Kavallintie,
239427454,False,,residential,,,True,74.046,"LINESTRING (24.7257218 60.2134218, 24.7251221 60.2133435, 24.7248698 60.2132954, 24.7247501 60.2132509, 24.7246404 60.2131834, 24.7245767 60.2131294)",,Kavallintie,
"[1249549840, 710479917]",False,"['2', '3']",secondary,40,,False,196.664,"LINESTRING (24.7384126 60.2094386, 24.7380058 60.2094143, 24.7378412 60.2094045, 24.7374029 60.2093972, 24.7370044 60.209402, 24.7363822 60.209432, 24.7358976 60.2094574, 24.7348708 60.209521)",114,Kauniaistentie,
"[4377460, 950181780]",False,,residential,40,,False,63.07299999999999,"LINESTRING (24.7384126 60.2094386, 24.7384255 60.2093437, 24.7384496 60.2091573, 24.7384718 60.2090914, 24.7384772 60.2088729)",,Bensowinkuja,
4341682,False,,residential,,,False,122.495,"LINESTRING (24.7303201 60.2113925, 24.730381 60.211399, 24.7309921 60.2114499, 24.7311015 60.2114499, 24.7311926 60.2114326, 24.731262 60.2114092, 24.7313569 60.2113491, 24.7314451 60.2112762, 24.7318091 60.2108928, 24.7318386 60.2108632)",,Gresantie,
15093124,True,,secondary,30,,False,18.987,"LINESTRING (24.7284601 60.2126034, 24.7283849 60.2125654, 24.7283548 60.212541, 24.7283398 60.2125095, 24.7283587 60.2124538)",,Tunnelitie,
"[228710817, 42773299]",True,,secondary,30,,False,89.842,"LINESTRING (24.7284601 60.2126034, 24.728278 60.2125836, 24.7279284 60.2125296, 24.7277707 60.2125063, 24.7276259 60.212504, 24.7275629 60.2125071, 24.7274501 60.2125126, 24.7269653 60.2125804, 24.7268836 60.2125703)",,Asematie,
424588092,True,,secondary,30,yes,False,23.923000000000002,"LINESTRING (24.7283587 60.2124538, 24.728699 60.2124825, 24.7287861 60.2124884)",,,
424588093,True,,secondary,30,,False,23.805,"LINESTRING (24.7283587 60.2124538, 24.7284832 60.2123532, 24.7285025 60.2123349, 24.7285629 60.2122658)",,Tunnelitie,
43520540,False,,residential,,,False,243.579,"LINESTRING (24.7275627 60.2099536, 24.7273861 60.2099892, 24.7272032 60.2100165, 24.7267743 60.2100574, 24.726649 60.2100709, 24.7257569 60.2101624, 24.7256645 60.2101707, 24.7255271 60.2101819, 24.7243149 60.2103108, 24.7242807 60.2103197, 24.7242641 60.2103337, 24.7241421 60.2105985, 24.7240457 60.2108224)",,Kauniaistentie,
175129272,True,1,residential,,,False,26.227,"LINESTRING (24.7275627 60.2099536, 24.7276906 60.2098625, 24.7277129 60.2098466, 24.727821 60.2097559)",,Kauniaistentie,
424588094,True,,secondary,30,,False,18.401,"LINESTRING (24.7287861 60.2124884, 24.7287529 60.2125408, 24.7286924 60.2125761, 24.7285846 60.2126115)",,Tunnelitie,
424588095,True,,secondary,30,,False,23.261000000000003,"LINESTRING (24.7287861 60.2124884, 24.7290239 60.2125201, 24.7291949 60.2125383)",,Helsingintie,
28399044,True,,secondary_link,30,,False,48.836,"LINESTRING (24.7277507 60.2124352, 24.7279584 60.2123967, 24.7281331 60.2123716, 24.7284036 60.2123127, 24.7285629 60.2122658)",,,
35376108,True,,secondary,30,,False,33.673,"LINESTRING (24.7277507 60.2124352, 24.7279757 60.2124475, 24.7283587 60.2124538)",,Asematie,
42750269,True,,secondary,30,,False,15.093,"LINESTRING (24.7291949 60.2125383, 24.7292819 60.2125605, 24.729421 60.2126136)",,Helsingintie,
35376109,True,,secondary,30,,False,29.629,"LINESTRING (24.7285629 60.2122658, 24.7288418 60.2120382)",,Tunnelitie,
25975269,True,2,secondary,40,,False,102.439,"LINESTRING (24.7348708 60.209521, 24.7345559 60.2095731, 24.7338647 60.2096089, 24.7333596 60.2096386, 24.733043 60.2096572)",114,Kauniaistentie,
"[1249549840, 710479917]",False,"['2', '3']",secondary,40,,True,196.664,"LINESTRING (24.7348708 60.209521, 24.7358976 60.2094574, 24.7363822 60.209432, 24.7370044 60.209402, 24.7374029 60.2093972, 24.7378412 60.2094045, 24.7380058 60.2094143, 24.7384126 60.2094386)",114,Kauniaistentie,
4297086,True,1,secondary,30,roundabout,False,6.261,"LINESTRING (24.727821 60.2097559, 24.7278221 60.2097278, 24.7278378 60.2097007)",,,
4297086,True,1,secondary,30,roundabout,False,18.974999999999998,"LINESTRING (24.7282172 60.209801, 24.728181 60.2098225, 24.7281496 60.2098369, 24.7281202 60.209844, 24.7280809 60.2098493, 24.7280391 60.2098508, 24.7279963 60.2098491, 24.727955 60.2098432, 24.7279168 60.2098333)",,,
4297086,True,1,secondary,30,roundabout,False,10.413,"LINESTRING (24.7279168 60.2098333, 24.7278805 60.2098184, 24.7278516 60.2097999, 24.7278314 60.2097787, 24.727821 60.2097559)",,,
4917258,True,1,residential,,,False,23.802999999999997,"LINESTRING (24.7279168 60.2098333, 24.7277862 60.2098896, 24.7275627 60.2099536)",,Kauniaistentie,
26565805,True,1,secondary,30,,False,53.429,"LINESTRING (24.7279416 60.2096474, 24.7279638 60.2095521, 24.7279601 60.2094187, 24.7278908 60.2092578, 24.7279029 60.2091714)",,Thurmanin puistotie,
42778735,True,1,secondary,30,roundabout,False,9.82,"LINESTRING (24.7279416 60.2096474, 24.7279834 60.2096399, 24.7280274 60.2096368, 24.7280717 60.2096383, 24.7281145 60.2096443)",,,
4377453,False,,secondary,40,,False,114.336,"LINESTRING (24.7256038 60.2076428, 24.7257131 60.2076831, 24.7257698 60.2077038, 24.7261822 60.2078635, 24.7264864 60.2079638, 24.7267618 60.2080301, 24.7271912 60.2081327, 24.727343 60.2081916)",,Kauppalantie,
4377453,False,,secondary,40,,True,170.774,"LINESTRING (24.7256038 60.2076428, 24.7250564 60.2074351, 24.724813 60.2073552, 24.7245408 60.207278, 24.7242245 60.207223, 24.723463 60.2071087, 24.723086 60.207052, 24.7228245 60.2070137)",,Kauppalantie,
"[27423678, 35473943]",False,,residential,,,False,106.482,"LINESTRING (24.7256038 60.2076428, 24.7257474 60.2075783, 24.7257801 60.2075629, 24.7258664 60.2075221, 24.7264549 60.2073091, 24.7270206 60.2071038, 24.727135 60.2070629)",,Leankuja,
"[27423678, 35473943]",False,,residential,,,True,106.482,"LINESTRING (24.727135 60.2070629, 24.7270206 60.2071038, 24.7264549 60.2073091, 24.7258664 60.2075221, 24.7257801 60.2075629, 24.7257474 60.2075783, 24.7256038 60.2076428)",,Leankuja,
4917247,False,,residential,,,True,235.504,"LINESTRING (24.7262675 60.2055717, 24.7261064 60.2055791, 24.725981 60.2055974, 24.7258857 60.2056365, 24.7257704 60.2056837, 24.7256112 60.2057578, 24.7254455 60.2058682, 24.7253822 60.2059135, 24.7253225 60.2059563, 24.7250648 60.2060308, 24.7249111 60.2060752, 24.7242087 60.2062783, 24.7241263 60.2063021, 24.7227416 60.2067024)",,Helenankuja,
4923858,False,,residential,40,,False,10.602,"LINESTRING (24.7310412 60.2097477, 24.7310157 60.2096532)",,Laaksotie,
"[4341683, 64155507, 618778557]",True,,residential,40,,False,201.80499999999998,"LINESTRING (24.7310412 60.2097477, 24.7310544 60.209825, 24.7310557 60.2098491, 24.7310098 60.2099277, 24.7308015 60.2102063, 24.7305635 60.2105413, 24.7304139 60.2106852, 24.7300476 60.2112455, 24.7300416 60.2113052, 24.7301399 60.2113585, 24.7303201 60.2113925)",,"['Gresantie', 'Laaksotie']",
142855102,True,2,secondary,30,,False,54.410000000000004,"LINESTRING (24.7310412 60.2097477, 24.7301741 60.2097911, 24.7300607 60.2097915)",114,Kauniaistentie,
"[950181780, 4377460]",False,,residential,40,,True,63.073,"LINESTRING (24.7384772 60.2088729, 24.7384718 60.2090914, 24.7384496 60.2091573, 24.7384255 60.2093437, 24.7384126 60.2094386)",,Bensowinkuja,
342156346,False,2,tertiary,40,,False,155.679,"LINESTRING (24.7206893 60.2123612, 24.720819 60.2124036, 24.7209508 60.2124466, 24.7212634 60.2125393, 24.7214008 60.2125747, 24.7215483 60.2126023, 24.7216784 60.212619, 24.7218045 60.2126253, 24.7223885 60.212614, 24.7225159 60.21262, 24.7226393 60.212635, 24.7227661 60.2126613, 24.7229451 60.2127096, 24.7231127 60.2127679, 24.7232589 60.2128222)",,Bredantie,
28399045,True,,secondary_link,30,,False,40.744,"LINESTRING (24.7288109 60.2122281, 24.7288922 60.2123182, 24.7289145 60.2123409, 24.7289613 60.2123857, 24.7290365 60.2124357, 24.7291049 60.2124737, 24.7291949 60.2125383)",,,
42750268,True,,secondary,30,,False,28.994,"LINESTRING (24.7288109 60.2122281, 24.7287931 60.2123232, 24.728791 60.2123526, 24.7287861 60.2124884)",,Tunnelitie,
4341639,False,2,secondary,30,,False,14.094,"LINESTRING (24.7268836 60.2125703, 24.7266371 60.212603)",,Asematie,
23115418,True,,secondary,30,,False,51.398,"LINESTRING (24.7268836 60.2125703, 24.7269353 60.2125344, 24.7274218 60.2124617, 24.7275332 60.212449, 24.7277507 60.2124352)",,Asematie,
43943747,False,2,secondary,30,,False,90.90299999999999,"LINESTRING (24.7292556 60.211247, 24.729121 60.2114902, 24.7288418 60.2120382)",114,Tunnelitie,
142855109,True,1,secondary,30,,False,166.91200000000003,"LINESTRING (24.7292556 60.211247, 24.7292403 60.2111874, 24.7292514 60.2111657, 24.7292755 60.2111231, 24.7293837 60.2108993, 24.7295212 60.2106141, 24.7298238 60.2099689, 24.7298587 60.2099016, 24.7298781 60.2098486, 24.729884 60.2097836)",114,Tunnelitie,
4341639,False,2,secondary,30,,True,14.094,"LINESTRING (24.7266371 60.212603, 24.7268836 60.2125703)",,Asematie,
22975836,False,,residential,,,False,142.72299999999998,"LINESTRING (24.7266371 60.212603, 24.7266047 60.2125409, 24.726587 60.2125132, 24.7265284 60.2124231, 24.7264455 60.2123463, 24.7263874 60.2123037, 24.7262583 60.2122207, 24.7261717 60.2121762, 24.726077 60.2121444, 24.7259502 60.212105, 24.7258893 60.212086, 24.7252529 60.2119527, 24.7249259 60.2118842, 24.7248253 60.2118426, 24.7247663 60.2118169)",,Ratapolku,
284915015,True,,secondary,30,,False,29.598,"LINESTRING (24.7266371 60.212603, 24.7264301 60.2126618, 24.7263668 60.2126713, 24.7262819 60.212683, 24.7261392 60.2126775)",,Asematie,
142855099,False,,unclassified,,,True,140.01700000000002,"LINESTRING (24.7298126 60.2079982, 24.7296696 60.2079846, 24.7292842 60.2079844, 24.7287554 60.2080194, 24.7278285 60.2080891, 24.7276274 60.208116, 24.7275787 60.2081225, 24.7274715 60.2081521, 24.727343 60.2081916)",,Junghansinkuja,
4377453,False,,secondary,40,,True,114.336,"LINESTRING (24.727343 60.2081916, 24.7271912 60.2081327, 24.7267618 60.2080301, 24.7264864 60.2079638, 24.7261822 60.2078635, 24.7257698 60.2077038, 24.7257131 60.2076831, 24.7256038 60.2076428)",,Kauppalantie,
25737734,False,,secondary,30,,False,113.919,"LINESTRING (24.727343 60.2081916, 24.7274648 60.2082817, 24.7277456 60.2088404, 24.7278445 60.2090485, 24.7279029 60.2091714)",,Thurmanin puistotie,
