osmid,ref,name,highway,oneway,reversed,length,geometry,maxspeed,bridge
20563190,749,Juthbackavägen,secondary,False,True,208.507,"LINESTRING (22.5293535 63.5196539, 22.529093 63.5191269, 22.5287059 63.5184414, 22.5284709 63.5180943, 22.5282556 63.5178462)",,
37265335,749,Topeliusesplanaden,secondary,True,False,123.281,"LINESTRING (22.5293535 63.5196539, 22.5296821 63.5200629, 22.5297818 63.5201871, 22.5300146 63.5207194)",,
9893467,746,Bankgatan,secondary,False,False,17.93,"LINESTRING (22.5309257 63.5226234, 22.5305741 63.5226612)",,
9893467,746,Bankgatan,secondary,False,True,106.08099999999999,"LINESTRING (22.5309257 63.5226234, 22.5311036 63.5226072, 22.5330221 63.5224323)",,
37265335,749,Topeliusesplanaden,secondary,True,False,119.23,"LINESTRING (22.5309257 63.5226234, 22.5309565 63.5226843, 22.5314109 63.5235846, 22.5314537 63.5236695)",,
9893467,746,Bankgatan,secondary,False,True,17.93,"LINESTRING (22.5305741 63.5226612, 22.5309257 63.5226234)",,
54231874,,Bankgatan,residential,False,False,149.754,"LINESTRING (22.5305741 63.5226612, 22.5304448 63.5226731, 22.5299558 63.5227182, 22.5291512 63.5227929, 22.5277722 63.5229323, 22.5276225 63.5229474)",,
211104598,749,Topeliusesplanaden,secondary,True,False,99.176,"LINESTRING (22.5305741 63.5226612, 22.5305371 63.5225878, 22.5301575 63.5218348, 22.5301354 63.521791)",,
37265356,,Borgaregatan,residential,False,True,19.033,"LINESTRING (22.5314537 63.5236695, 22.5310789 63.5237066)",,
37265335,749,Topeliusesplanaden,secondary,True,False,116.82199999999999,"LINESTRING (22.5314537 63.5236695, 22.5314793 63.5237242, 22.5319063 63.5246375, 22.5319346 63.524698)",,
37265356,,Borgaregatan,residential,False,False,105.767,"LINESTRING (22.5314537 63.5236695, 22.531566 63.5236591, 22.5335427 63.5234762)",,
9893467,746,Bankgatan,secondary,False,False,107.94,"LINESTRING (22.5351539 63.522235, 22.5330221 63.5224323)",,
9893467,746,Bankgatan,secondary,False,True,102.475,"LINESTRING (22.5351539 63.522235, 22.537171 63.5220337)",,
37265350,,Karleborgsgatan,residential,False,True,118.838,"LINESTRING (22.5351539 63.522235, 22.5356906 63.5232766)",,
54231878,7323,Karleborgsgatan,tertiary,False,False,100.378,"LINESTRING (22.5351539 63.522235, 22.5347124 63.521354)",,
9893467,746,Bankgatan,secondary,False,False,3.049,"LINESTRING (22.5372312 63.5220281, 22.537171 63.5220337)",,
37265364,,Mathesiusgatan,residential,False,True,82.753,"LINESTRING (22.5372312 63.5220281, 22.5368847 63.5213001)",,
27688999,,Gustav Adolfsgatan,residential,False,False,118.911,"LINESTRING (22.5335427 63.5234762, 22.5330221 63.5224323)",,
27688999,,Gustav Adolfsgatan,residential,False,True,117.21900000000001,"LINESTRING (22.5335427 63.5234762, 22.5336465 63.5237081, 22.5340042 63.5245101)",,
37265356,,Borgaregatan,residential,False,False,108.773,"LINESTRING (22.5335427 63.5234762, 22.5344198 63.5233988, 22.5356906 63.5232766)",,
37265356,,Borgaregatan,residential,False,True,105.767,"LINESTRING (22.5335427 63.5234762, 22.531566 63.5236591, 22.5314537 63.5236695)",,
9893467,746,Bankgatan,secondary,False,True,107.94,"LINESTRING (22.5330221 63.5224323, 22.5351539 63.522235)",,
27688999,,Gustav Adolfsgatan,residential,False,True,118.911,"LINESTRING (22.5330221 63.5224323, 22.5335427 63.5234762)",,
