osmid,oneway,ref,name,highway,maxspeed,reversed,length,geometry,lanes,bridge,junction
291782396,True,14,Savonlinnantie,trunk,60,False,16.476,"LINESTRING (29.3933449 61.7558852, 29.393362 61.7559339, 29.3933432 61.7559825, 29.3932907 61.7560252)",1,,roundabout
26007046,False,,Kuusitie,residential,,False,254.723,"LINESTRING (29.3915667 61.7557862, 29.3916453 61.7556462, 29.3916609 61.7556192, 29.3916853 61.7555831, 29.3919195 61.7552519, 29.3919721 61.7551381, 29.3920112 61.7549337, 29.3920215 61.7548463, 29.3920476 61.754651, 29.3920418 61.754046, 29.3920808 61.7535255)",,,
291782402,False,4403,Tehtaantie,tertiary,,False,40.719,"LINESTRING (29.3915667 61.7557862, 29.3913705 61.7557766, 29.3911689 61.7557745, 29.3909644 61.7557793, 29.3907947 61.7557854)",,,
291782402,False,4403,Tehtaantie,tertiary,,True,28.123,"LINESTRING (29.3915667 61.7557862, 29.3919021 61.7558058, 29.3920969 61.755818)",,,
29490223,False,15196,Palomäentie,tertiary,,False,438.42900000000003,"LINESTRING (29.3880825 61.756295, 29.387939 61.7561774, 29.3874777 61.7558739, 29.3869585 61.7555285, 29.3866296 61.7553182, 29.3864821 61.7552156, 29.3863687 61.755126, 29.3862932 61.755043, 29.3862244 61.7549278, 29.3861789 61.7548029, 29.3861746 61.7547225, 29.3861797 61.7546243, 29.3862649 61.7544991, 29.3863561 61.7543834, 29.3864709 61.7542953, 29.3879977 61.7534116, 29.3886829 61.7530262)",2,,
"[77884908, 291782402, 77884892]",False,4403,Tehtaantie,tertiary,,True,155.275,"LINESTRING (29.3880825 61.756295, 29.3883095 61.7562142, 29.3883941 61.756189, 29.388458 61.75617, 29.3887825 61.7560813, 29.3890808 61.7560173, 29.3894939 61.7559405, 29.3900713 61.755849, 29.3903914 61.755814, 29.3907947 61.7557854)",,yes,
157242869,False,4403,Tehtaantie,residential,40,False,82.38300000000001,"LINESTRING (29.3880825 61.756295, 29.3874403 61.7565715, 29.3872335 61.7566776, 29.3869863 61.7568218)",2,,
29491751,False,,,unclassified,,False,38.081,"LINESTRING (29.3869863 61.7568218, 29.3868416 61.7567847, 29.3866528 61.7567489, 29.3865843 61.7567341, 29.3863471 61.7566633)",,,
157242869,False,4403,Tehtaantie,residential,40,False,67.821,"LINESTRING (29.3869863 61.7568218, 29.3868243 61.756934, 29.3863894 61.7572362, 29.3862645 61.7573271)",2,,
157242869,False,4403,Tehtaantie,residential,40,True,82.38300000000001,"LINESTRING (29.3869863 61.7568218, 29.3872335 61.7566776, 29.3874403 61.7565715, 29.3880825 61.756295)",2,,
26007042,False,,Kotikuja,residential,,False,36.309,"LINESTRING (29.3855636 61.7578292, 29.3861562 61.7579965)",,,
157242869,False,4403,Tehtaantie,residential,40,False,83.767,"LINESTRING (29.3855636 61.7578292, 29.3852871 61.7580303, 29.3849624 61.7582571, 29.384805 61.7583527, 29.3846406 61.7584418)",2,,
157242869,False,4403,Tehtaantie,residential,40,True,66.913,"LINESTRING (29.3855636 61.7578292, 29.3858608 61.757614, 29.3862645 61.7573271)",2,,
26007042,False,,Kotikuja,residential,,True,19.78,"LINESTRING (29.3865016 61.7580667, 29.3862073 61.7580069, 29.3861562 61.7579965)",,,
29490925,False,,Koivutie,residential,,False,49.062,"LINESTRING (29.3953212 61.7525413, 29.3951498 61.752975)",,,
29490924,False,,Lapsikyläntie,residential,,True,140.888,"LINESTRING (29.3953212 61.7525413, 29.395478 61.7525352, 29.395694 61.752543, 29.3962096 61.7525805, 29.3964275 61.7525727, 29.3966 61.7525358, 29.3975091 61.7520484)",,,
29490924,False,,Lapsikyläntie,residential,,False,140.888,"LINESTRING (29.3975091 61.7520484, 29.3966 61.7525358, 29.3964275 61.7525727, 29.3962096 61.7525805, 29.395694 61.752543, 29.395478 61.7525352, 29.3953212 61.7525413)",,,
29490223,False,15196,Palomäentie,tertiary,,True,112.16300000000001,"LINESTRING (29.3899233 61.7522103, 29.3898284 61.7522994, 29.389669 61.7524317, 29.3895413 61.752529, 29.3892761 61.7526846, 29.3886829 61.7530262)",2,,
917536018,False,,,residential,,False,63.941,"LINESTRING (29.3899233 61.7522103, 29.3901412 61.7522663, 29.3901731 61.7522755, 29.3904587 61.7523582, 29.3905203 61.7523874, 29.3905582 61.7524255, 29.3905724 61.7524771, 29.3905487 61.7526228)",,,
29490925,False,,Koivutie,residential,,False,79.236,"LINESTRING (29.3951498 61.752975, 29.3949223 61.7536794)",,,
29491732,False,,Leppäkaarre,residential,,False,342.562,"LINESTRING (29.3951498 61.752975, 29.3976501 61.7531588, 29.3974384 61.7538268, 29.3972591 61.7538518, 29.3949223 61.7536794)",,,
29490925,False,,Koivutie,residential,,True,49.062,"LINESTRING (29.3951498 61.752975, 29.3953212 61.7525413)",,,
29490925,False,,Koivutie,residential,,False,79.25,"LINESTRING (29.3949223 61.7536794, 29.394693 61.7543838)",,,
29490925,False,,Koivutie,residential,,True,79.236,"LINESTRING (29.3949223 61.7536794, 29.3951498 61.752975)",,,
29491732,False,,Leppäkaarre,residential,,True,342.562,"LINESTRING (29.3949223 61.7536794, 29.3972591 61.7538518, 29.3974384 61.7538268, 29.3976501 61.7531588, 29.3951498 61.752975)",,,
29490925,False,,Koivutie,residential,,True,226.143,"LINESTRING (29.3957212 61.7561212, 29.395504 61.7560366, 29.3945766 61.755642, 29.3943649 61.7555207, 29.3943328 61.7554806, 29.3943418 61.7554172, 29.394693 61.7543838)",,,
"[29491738, 157242876]",False,,Mäntytie,residential,,False,63.12499999999999,"LINESTRING (29.3957212 61.7561212, 29.395605 61.7561887, 29.3953638 61.7563289, 29.3952167 61.7564144, 29.3950266 61.7565298, 29.394972 61.7565645)",,,
29491738,False,,Mäntytie,residential,,True,277.437,"LINESTRING (29.3957212 61.7561212, 29.3959373 61.7561651, 29.3966812 61.7563284, 29.3968378 61.7563378, 29.3969464 61.7563306, 29.3970857 61.7563076, 29.3972692 61.7562707, 29.3978596 61.7560909, 29.3981728 61.7559741, 29.3985717 61.7557991, 29.3988943 61.7556287, 29.3989753 61.7555502, 29.398997 61.7554889, 29.3989382 61.7554277, 29.3985748 61.7552872, 29.398183 61.7551064)",,,
29490925,False,,Koivutie,residential,,True,79.25,"LINESTRING (29.394693 61.7543838, 29.3949223 61.7536794)",,,
29491736,False,,Pajupolku,residential,,False,98.909,"LINESTRING (29.394693 61.7543838, 29.396547 61.75453)",,,
29490925,False,,Koivutie,residential,,False,226.143,"LINESTRING (29.394693 61.7543838, 29.3943418 61.7554172, 29.3943328 61.7554806, 29.3943649 61.7555207, 29.3945766 61.755642, 29.395504 61.7560366, 29.3957212 61.7561212)",,,
29491736,False,,Pajupolku,residential,,True,98.909,"LINESTRING (29.396547 61.75453, 29.394693 61.7543838)",,,
29491738,False,,Mäntytie,residential,,False,71.303,"LINESTRING (29.3972084 61.7553164, 29.3977776 61.7550056, 29.3978731 61.7549996, 29.3979724 61.7550159, 29.398183 61.7551064)",,,
29491744,False,,Oikotie,residential,,True,32.419,"LINESTRING (29.394972 61.7565645, 29.3948701 61.7566208, 29.3946458 61.7567421, 29.3945675 61.7567844)",,,
"[29491738, 157242876]",False,,Mäntytie,residential,,True,63.125,"LINESTRING (29.394972 61.7565645, 29.3950266 61.7565298, 29.3952167 61.7564144, 29.3953638 61.7563289, 29.395605 61.7561887, 29.3957212 61.7561212)",,,
291782394,False,479,Kesälahdentie,secondary,40,True,80.733,"LINESTRING (29.394972 61.7565645, 29.3946072 61.7564168, 29.3943393 61.756307, 29.3940813 61.7561989, 29.3938035 61.7560942)",2,,
29491738,False,,Mäntytie,residential,,False,277.437,"LINESTRING (29.398183 61.7551064, 29.3985748 61.7552872, 29.3989382 61.7554277, 29.398997 61.7554889, 29.3989753 61.7555502, 29.3988943 61.7556287, 29.3985717 61.7557991, 29.3981728 61.7559741, 29.3978596 61.7560909, 29.3972692 61.7562707, 29.3970857 61.7563076, 29.3969464 61.7563306, 29.3968378 61.7563378, 29.3966812 61.7563284, 29.3959373 61.7561651, 29.3957212 61.7561212)",,,
29491738,False,,Mäntytie,residential,,True,71.303,"LINESTRING (29.398183 61.7551064, 29.3979724 61.7550159, 29.3978731 61.7549996, 29.3977776 61.7550056, 29.3972084 61.7553164)",,,
29491744,False,,Oikotie,residential,,False,363.459,"LINESTRING (29.3908778 61.759403, 29.3909278 61.7593188, 29.3909447 61.7592521, 29.3909953 61.7589868, 29.3909991 61.758967, 29.3910269 61.7588861, 29.3910685 61.7587649, 29.3911272 61.758649, 29.3912017 61.7585492, 29.3912801 61.758458, 29.39138 61.7583667, 29.3914945 61.7582812, 29.3916771 61.758165, 29.3918535 61.7580611, 29.392046 61.7579794, 29.3931934 61.7575376, 29.3935353 61.7573541, 29.3945675 61.7567844)",,,
1203815428,False,,Kirkkotie,residential,40,False,93.375,"LINESTRING (29.3908778 61.759403, 29.3906488 61.7593699, 29.3899024 61.7592249, 29.3896845 61.7591734, 29.3893531 61.759095, 29.3892428 61.7590808)",2,,
1203815428,False,,Kirkkotie,residential,40,True,148.408,"LINESTRING (29.3908778 61.759403, 29.3910288 61.7594313, 29.3911999 61.7595013, 29.3914159 61.7596351, 29.3915504 61.7597638, 29.3920494 61.7604145, 29.3921576 61.7605519)",2,,
1203815428,False,,Kirkkotie,residential,40,False,148.40800000000002,"LINESTRING (29.3921576 61.7605519, 29.3920494 61.7604145, 29.3915504 61.7597638, 29.3914159 61.7596351, 29.3911999 61.7595013, 29.3910288 61.7594313, 29.3908778 61.759403)",2,,
29491765,False,,,residential,40,True,110.69399999999999,"LINESTRING (29.3892428 61.7590808, 29.3891367 61.759065, 29.3889644 61.75905, 29.3887624 61.7590524, 29.3886773 61.7590608, 29.3884518 61.7591006, 29.3882021 61.7591617, 29.3880436 61.7591898, 29.3878847 61.7592059, 29.3877526 61.759208, 29.3875939 61.7591971, 29.3874459 61.7591684, 29.387244 61.7591243)",2,,
291782395,False,14,Savonlinnantie,trunk,60,True,293.117,"LINESTRING (29.3892428 61.7590808, 29.3897387 61.7587451, 29.3901373 61.7584742, 29.3913231 61.7576143, 29.3919699 61.757083, 29.3922192 61.7568553)",2,,
1203815428,False,,Kirkkotie,residential,40,True,93.375,"LINESTRING (29.3892428 61.7590808, 29.3893531 61.759095, 29.3896845 61.7591734, 29.3899024 61.7592249, 29.3906488 61.7593699, 29.3908778 61.759403)",2,,
157242869,False,4403,Tehtaantie,residential,40,True,83.767,"LINESTRING (29.3846406 61.7584418, 29.384805 61.7583527, 29.3849624 61.7582571, 29.3852871 61.7580303, 29.3855636 61.7578292)",2,,
865020185,False,,Tehtaantie,unclassified,40,False,130.14900000000003,"LINESTRING (29.3846406 61.7584418, 29.3843691 61.7585233, 29.3836588 61.7587312, 29.3833468 61.7587924, 29.3830476 61.7588233, 29.3827565 61.7588305, 29.3825932 61.7588243, 29.3823761 61.7588178)",2,,
865020185,False,,Tehtaantie,unclassified,40,True,130.149,"LINESTRING (29.3823761 61.7588178, 29.3825932 61.7588243, 29.3827565 61.7588305, 29.3830476 61.7588233, 29.3833468 61.7587924, 29.3836588 61.7587312, 29.3843691 61.7585233, 29.3846406 61.7584418)",2,,
29490223,False,15196,Palomäentie,tertiary,,False,112.163,"LINESTRING (29.3886829 61.7530262, 29.3892761 61.7526846, 29.3895413 61.752529, 29.389669 61.7524317, 29.3898284 61.7522994, 29.3899233 61.7522103)",2,,
29490223,False,15196,Palomäentie,tertiary,,True,438.429,"LINESTRING (29.3886829 61.7530262, 29.3879977 61.7534116, 29.3864709 61.7542953, 29.3863561 61.7543834, 29.3862649 61.7544991, 29.3861797 61.7546243, 29.3861746 61.7547225, 29.3861789 61.7548029, 29.3862244 61.7549278, 29.3862932 61.755043, 29.3863687 61.755126, 29.3864821 61.7552156, 29.3866296 61.7553182, 29.3869585 61.7555285, 29.3874777 61.7558739, 29.387939 61.7561774, 29.3880825 61.756295)",2,,
29491749,False,,Kankaankuja,living_street,20,False,65.422,"LINESTRING (29.3886829 61.7530262, 29.3888934 61.7531095, 29.3896506 61.7533955)",,,
29491749,False,,Kankaankuja,living_street,20,False,53.705,"LINESTRING (29.3896506 61.7533955, 29.389018 61.7537745)",,,
917536017,False,,,living_street,,True,41.638,"LINESTRING (29.3896506 61.7533955, 29.3902644 61.7536318)",,,
29491749,False,,Kankaankuja,living_street,20,True,65.422,"LINESTRING (29.3896506 61.7533955, 29.3888934 61.7531095, 29.3886829 61.7530262)",,,
29491749,False,,Kankaankuja,living_street,20,True,53.705,"LINESTRING (29.389018 61.7537745, 29.3896506 61.7533955)",,,
29491751,False,,,unclassified,,False,255.692,"LINESTRING (29.3863471 61.7566633, 29.3856728 61.756747, 29.3823616 61.7579404)",,,
29491751,False,,,unclassified,,True,38.081,"LINESTRING (29.3863471 61.7566633, 29.3865843 61.7567341, 29.3866528 61.7567489, 29.3868416 61.7567847, 29.3869863 61.7568218)",,,
29491753,False,,,unclassified,,True,227.288,"LINESTRING (29.3863471 61.7566633, 29.3865464 61.7562547, 29.3865775 61.7561337, 29.3864997 61.7560126, 29.3853206 61.7552826, 29.3846024 61.7549765)",,,
29491751,False,,,unclassified,,True,255.692,"LINESTRING (29.3823616 61.7579404, 29.3856728 61.756747, 29.3863471 61.7566633)",,,
29491764,False,,,unclassified,,False,61.029,"LINESTRING (29.3862645 61.7573271, 29.386407 61.7573583, 29.3873169 61.7575578)",,,
157242869,False,4403,Tehtaantie,residential,40,False,66.913,"LINESTRING (29.3862645 61.7573271, 29.3858608 61.757614, 29.3855636 61.7578292)",2,,
157242869,False,4403,Tehtaantie,residential,40,True,67.821,"LINESTRING (29.3862645 61.7573271, 29.3863894 61.7572362, 29.3868243 61.756934, 29.3869863 61.7568218)",2,,
29491764,False,,,unclassified,,True,61.029,"LINESTRING (29.3873169 61.7575578, 29.386407 61.7573583, 29.3862645 61.7573271)",,,
29491744,False,,Oikotie,residential,,False,32.419,"LINESTRING (29.3945675 61.7567844, 29.3946458 61.7567421, 29.3948701 61.7566208, 29.394972 61.7565645)",,,
29491744,False,,Oikotie,residential,,True,363.45900000000006,"LINESTRING (29.3945675 61.7567844, 29.3935353 61.7573541, 29.3931934 61.7575376, 29.392046 61.7579794, 29.3918535 61.7580611, 29.3916771 61.758165, 29.3914945 61.7582812, 29.39138 61.7583667, 29.3912801 61.758458, 29.3912017 61.7585492, 29.3911272 61.758649, 29.3910685 61.7587649, 29.3910269 61.7588861, 29.3909991 61.758967, 29.3909953 61.7589868, 29.3909447 61.7592521, 29.3909278 61.7593188, 29.3908778 61.759403)",,,
29492062,False,,,residential,,False,93.31700000000001,"LINESTRING (29.3945675 61.7567844, 29.3946895 61.7568286, 29.3958493 61.7572493, 29.3959751 61.7572949)",,,
29492062,False,,,residential,,True,93.31700000000001,"LINESTRING (29.3959751 61.7572949, 29.3958493 61.7572493, 29.3946895 61.7568286, 29.3945675 61.7567844)",,,
291782401,True,4403,Tehtaantie,tertiary,,False,41.669000000000004,"LINESTRING (29.3920969 61.755818, 29.3923025 61.7558206, 29.3925383 61.7558326, 29.392706 61.7558384, 29.3928808 61.7558164)",1,,
291782402,False,4403,Tehtaantie,tertiary,,False,28.123,"LINESTRING (29.3920969 61.755818, 29.3919021 61.7558058, 29.3915667 61.7557862)",,,
291782393,True,479,Kesälahdentie,secondary,40,False,28.16,"LINESTRING (29.3938035 61.7560942, 29.3936091 61.7560734, 29.3934687 61.7560442, 29.3932907 61.7560252)",,,
291782394,False,479,Kesälahdentie,secondary,40,False,80.733,"LINESTRING (29.3938035 61.7560942, 29.3940813 61.7561989, 29.3943393 61.756307, 29.3946072 61.7564168, 29.394972 61.7565645)",2,,
291782395,False,14,Savonlinnantie,trunk,60,False,293.117,"LINESTRING (29.3922192 61.7568553, 29.3919699 61.757083, 29.3913231 61.7576143, 29.3901373 61.7584742, 29.3897387 61.7587451, 29.3892428 61.7590808)",2,,
291782398,True,14,Savonlinnantie,trunk,60,False,96.82600000000001,"LINESTRING (29.3922192 61.7568553, 29.3922703 61.7567667, 29.3924092 61.7566227, 29.3928209 61.7561831, 29.3928662 61.7561059, 29.3928731 61.7560463)",1,,
26007042,False,,Kotikuja,residential,,True,36.309,"LINESTRING (29.3861562 61.7579965, 29.3855636 61.7578292)",,,
173467388,False,,,residential,,False,38.896,"LINESTRING (29.3861562 61.7579965, 29.3857279 61.7582816)",,,
26007042,False,,Kotikuja,residential,,False,19.78,"LINESTRING (29.3861562 61.7579965, 29.3862073 61.7580069, 29.3865016 61.7580667)",,,
173467388,False,,,residential,,True,38.896,"LINESTRING (29.3857279 61.7582816, 29.3861562 61.7579965)",,,
291782396,True,14,Savonlinnantie,trunk,60,False,13.706999999999999,"LINESTRING (29.3929943 61.7557924, 29.3930809 61.7557896, 29.3931657 61.7557984, 29.3932417 61.7558183)",1,,roundabout
291782399,True,14,Savonlinnantie,trunk,60,False,176.315,"LINESTRING (29.3929943 61.7557924, 29.3931263 61.7556937, 29.3931983 61.7556112, 29.3934276 61.7552186, 29.3935825 61.7549534, 29.3936421 61.7548312, 29.3938306 61.7544221, 29.3939415 61.7542784)",,,
291782396,True,14,Savonlinnantie,trunk,60,False,6.577,"LINESTRING (29.3928808 61.7558164, 29.392935 61.7558016, 29.3929943 61.7557924)",1,,roundabout
291782396,True,14,Savonlinnantie,trunk,60,False,9.31,"LINESTRING (29.3932417 61.7558183, 29.3933037 61.7558481, 29.3933449 61.7558852)",1,,roundabout
26006948,True,4403,Tehtaantie,tertiary,,False,41.004999999999995,"LINESTRING (29.3927777 61.755987, 29.3926901 61.7559428, 29.3925212 61.755896, 29.3922947 61.7558586, 29.3920969 61.755818)",1,,
291782396,True,14,Savonlinnantie,trunk,60,False,21.17,"LINESTRING (29.3927777 61.755987, 29.3927557 61.7559405, 29.3927669 61.7558932, 29.3928102 61.7558503, 29.3928808 61.7558164)",1,,roundabout
291782396,True,14,Savonlinnantie,trunk,60,False,11.338,"LINESTRING (29.3932907 61.7560252, 29.3932383 61.7560484, 29.3931758 61.7560652, 29.3931067 61.7560745)",1,,roundabout
291782396,True,14,Savonlinnantie,trunk,60,False,8.359,"LINESTRING (29.3928731 61.7560463, 29.3928171 61.7560196, 29.3927777 61.755987)",1,,roundabout
291782396,True,14,Savonlinnantie,trunk,60,False,13.008,"LINESTRING (29.3931067 61.7560745, 29.3930243 61.7560754, 29.3929445 61.7560658, 29.3928731 61.7560463)",1,,roundabout
291782397,True,14,Savonlinnantie,trunk,60,False,98.909,"LINESTRING (29.3931067 61.7560745, 29.392926 61.7562073, 29.3927601 61.7563801, 29.3925332 61.7566165, 29.3923532 61.7567735, 29.3922192 61.7568553)",1,,
312605738,False,,Juholankuja,residential,,False,112.147,"LINESTRING (29.3933311 61.7527743, 29.3931384 61.7531006, 29.392967 61.7532141, 29.3921633 61.7535249, 29.3920808 61.7535255)",,,
26007046,False,,Kuusitie,residential,,True,254.723,"LINESTRING (29.3920808 61.7535255, 29.3920418 61.754046, 29.3920476 61.754651, 29.3920215 61.7548463, 29.3920112 61.7549337, 29.3919721 61.7551381, 29.3919195 61.7552519, 29.3916853 61.7555831, 29.3916609 61.7556192, 29.3916453 61.7556462, 29.3915667 61.7557862)",,,
312605738,False,,Juholankuja,residential,,True,112.147,"LINESTRING (29.3920808 61.7535255, 29.3921633 61.7535249, 29.392967 61.7532141, 29.3931384 61.7531006, 29.3933311 61.7527743)",,,
26006898,False,,Kauppatie,residential,40,False,139.301,"LINESTRING (29.3903948 61.7562104, 29.3902778 61.7562748, 29.3902221 61.7563018, 29.3899286 61.7564712, 29.3896918 61.756617, 29.3896201 61.7566612, 29.3895417 61.7567101, 29.3888693 61.7572306)",2,,
26006898,False,,Kauppatie,residential,40,True,53.61,"LINESTRING (29.3903948 61.7562104, 29.3906805 61.7560391, 29.3907445 61.7559755, 29.3907979 61.7558817, 29.3907947 61.7557854)",2,,
312605740,False,,Kallentie,residential,,False,89.65899999999999,"LINESTRING (29.3903948 61.7562104, 29.3904857 61.7562478, 29.3907041 61.7563363, 29.3907795 61.7563669, 29.3911587 61.7564915, 29.3917681 61.7566859)",,,
312605740,False,,Kallentie,residential,,True,89.65899999999999,"LINESTRING (29.3917681 61.7566859, 29.3911587 61.7564915, 29.3907795 61.7563669, 29.3907041 61.7563363, 29.3904857 61.7562478, 29.3903948 61.7562104)",,,
26006941,False,,Puutarhatie,residential,,True,113.139,"LINESTRING (29.3905787 61.7572505, 29.3903252 61.7574661, 29.3902609 61.7574935, 29.3901248 61.7575075, 29.3899629 61.7575071, 29.3899119 61.7574998, 29.3889766 61.7572604, 29.3888693 61.7572306)",,,
917536017,False,,,living_street,,False,41.638,"LINESTRING (29.3902644 61.7536318, 29.3896506 61.7533955)",,,
917536018,False,,,residential,,True,63.941,"LINESTRING (29.3905487 61.7526228, 29.3905724 61.7524771, 29.3905582 61.7524255, 29.3905203 61.7523874, 29.3904587 61.7523582, 29.3901731 61.7522755, 29.3901412 61.7522663, 29.3899233 61.7522103)",,,
29491753,False,,,unclassified,,False,227.288,"LINESTRING (29.3846024 61.7549765, 29.3853206 61.7552826, 29.3864997 61.7560126, 29.3865775 61.7561337, 29.3865464 61.7562547, 29.3863471 61.7566633)",,,
