osmid,name,highway,oneway,reversed,length,geometry,lanes,junction,ref,maxspeed,bridge
"[4960368, 757329890]",Kannonkoskentie,secondary,True,False,74.678,"LINESTRING (25.2556795 62.7068484, 25.255531 62.7069871, 25.2554419 62.7071345, 25.2553943 62.7073279, 25.2554322 62.7074965)","['1', '2']",,648,50,
4960368,Kannonkoskentie,secondary,True,False,15.301,"LINESTRING (25.2554322 62.7074965, 25.2554857 62.7076319)",2,,648,50,
757329892,Kokkolantie,trunk,False,False,13.438,"LINESTRING (25.2529643 62.7087443, 25.2527149 62.7087834)",2,,13,60,
"[11645379, 163367966, 11645383]",Jyväskyläntie,trunk,False,True,541.528,"LINESTRING (25.2529643 62.7087443, 25.2555392 62.7083262, 25.2560893 62.7082441, 25.260406 62.707572, 25.2614006 62.7073762, 25.2629133 62.7070519)",2,,13,60,yes
328132867,,trunk_link,True,False,9.124,"LINESTRING (25.2552544 62.7075058, 25.2554322 62.7074965)",1,,,,
11638139,Kannonkoskentie,secondary,True,False,75.565,"LINESTRING (25.2552544 62.7075058, 25.2552563 62.7072614, 25.2553203 62.7070296, 25.2553414 62.7069673, 25.2553589 62.7069113, 25.2553585 62.7068294)",1,,648,50,
328132865,,trunk_link,True,False,48.86,"LINESTRING (25.2526492 62.7083295, 25.2528074 62.7085558, 25.2529643 62.7087443)",1,,,,
328132866,,trunk_link,False,True,115.816,"LINESTRING (25.2526492 62.7083295, 25.2526626 62.7082311, 25.2527261 62.7081123, 25.2528792 62.7079678, 25.2530634 62.7078424, 25.2535142 62.7076895, 25.2538079 62.7076468, 25.2540439 62.7076248)",2,,,,
4960356,,secondary,True,False,20.457,"LINESTRING (25.2552796 62.7067958, 25.255229 62.7067561, 25.2552044 62.7067115, 25.2552078 62.7066655, 25.2552389 62.7066218)",,roundabout,,,
4960358,Sivulantie,secondary,True,False,42.117000000000004,"LINESTRING (25.2552796 62.7067958, 25.2549331 62.7067421, 25.2544819 62.7067004)",1,,,,
42594435,,secondary,True,False,39.581,"LINESTRING (25.2544819 62.7067004, 25.2548035 62.7066691, 25.2549522 62.7066547, 25.2552389 62.7066218)",1,,,,
4960356,,secondary,True,False,16.575,"LINESTRING (25.2552389 62.7066218, 25.2553009 62.706581, 25.2553866 62.7065507, 25.2554883 62.7065335)",,roundabout,,,
4960356,,secondary,True,False,10.047,"LINESTRING (25.2557464 62.7065543, 25.2558225 62.706583, 25.2558787 62.7066201)",,roundabout,,,
4960356,,secondary,True,False,18.490000000000002,"LINESTRING (25.2558787 62.7066201, 25.2559119 62.7066661, 25.2559142 62.7067146, 25.2558588 62.7067791)",,roundabout,,,
42594434,,secondary,True,False,35.72,"LINESTRING (25.2558787 62.7066201, 25.256095 62.7066774, 25.2562568 62.7066931, 25.256542 62.7066976)",1,,,,
10233241,Ilolantie,residential,False,False,144.024,"LINESTRING (25.2626181 62.7046843, 25.2625923 62.704791, 25.262533 62.7050249, 25.262533 62.7053201, 25.2624471 62.705635, 25.2623402 62.7057417, 25.2622418 62.7059595)",,,,,
12481610,Paavontie,secondary,False,False,108.555,"LINESTRING (25.2626181 62.7046843, 25.2624086 62.7046865, 25.2608687 62.7046597, 25.2604912 62.7046483)",,,,,
12481610,Paavontie,secondary,False,True,221.055,"LINESTRING (25.2626181 62.7046843, 25.263291 62.7046743, 25.2643662 62.704652, 25.2648129 62.7046422, 25.2652258 62.7046212, 25.2657312 62.7045597, 25.2662709 62.7044564, 25.2668318 62.7043405)",,,,,
8063292,Einarintie,residential,False,False,149.79500000000002,"LINESTRING (25.2513678 62.7048165, 25.251346 62.7047274, 25.2513589 62.7045426, 25.2513236 62.7044068, 25.2511313 62.7040565, 25.2510074 62.7039113, 25.2507017 62.7035168)",,,,,
12481628,Paavontie,secondary,False,False,116.203,"LINESTRING (25.2513678 62.7048165, 25.2499744 62.704765, 25.2496078 62.7047607, 25.2490936 62.704763)",,,,,
12481628,Paavontie,secondary,False,True,202.43300000000002,"LINESTRING (25.2513678 62.7048165, 25.2515692 62.7048204, 25.2527701 62.7048655, 25.2530519 62.7048772, 25.2532774 62.7048857, 25.253937 62.7048751, 25.25436 62.704846, 25.2548068 62.704772, 25.2551787 62.7047117, 25.2552702 62.7046969)",,,,,
14620219,Otontie,residential,False,False,43.032,"LINESTRING (25.2622418 62.7059595, 25.2629576 62.7061645)",,,,,
10233241,Ilolantie,residential,False,False,59.464,"LINESTRING (25.2622418 62.7059595, 25.261767 62.7063107, 25.2615777 62.7063958)",,,,,
10233241,Ilolantie,residential,False,True,144.02400000000003,"LINESTRING (25.2622418 62.7059595, 25.2623402 62.7057417, 25.2624471 62.705635, 25.262533 62.7053201, 25.262533 62.7050249, 25.2625923 62.704791, 25.2626181 62.7046843)",,,,,
11638140,Torikatu,residential,False,False,264.522,"LINESTRING (25.2601389 62.707262, 25.2600233 62.7073627, 25.259751 62.7074853, 25.2595342 62.707542, 25.2593057 62.707586, 25.2589491 62.707628, 25.2582537 62.7077309, 25.2580234 62.7077498, 25.2579184 62.7077215, 25.2577867 62.7075046, 25.2576851 62.7073433, 25.257516 62.7071275, 25.2572313 62.7067203, 25.257128 62.7065832)",,,,,
328132868,Ilolantie,residential,False,False,154.66199999999998,"LINESTRING (25.2601389 62.707262, 25.2598459 62.7072348, 25.2597384 62.7072248, 25.2595068 62.7071643, 25.2592316 62.706999, 25.2588605 62.7066508, 25.258323 62.7063195, 25.2582309 62.7062601)",,,,,
328132868,Ilolantie,residential,False,True,121.11600000000001,"LINESTRING (25.2601389 62.707262, 25.260185 62.7072333, 25.2602157 62.7072133, 25.2606129 62.7069608, 25.26141 62.7064843, 25.2615777 62.7063958)",,,,,
4960357,Kauppakatu,secondary,False,False,32.474,"LINESTRING (25.257128 62.7065832, 25.256542 62.7066976)",,,,,
4960357,Kauppakatu,secondary,False,True,66.857,"LINESTRING (25.257128 62.7065832, 25.2575998 62.7064663, 25.2577487 62.706419, 25.2582309 62.7062601)",,,,,
11638140,Torikatu,residential,False,True,264.522,"LINESTRING (25.257128 62.7065832, 25.2572313 62.7067203, 25.257516 62.7071275, 25.2576851 62.7073433, 25.2577867 62.7075046, 25.2579184 62.7077215, 25.2580234 62.7077498, 25.2582537 62.7077309, 25.2589491 62.707628, 25.2593057 62.707586, 25.2595342 62.707542, 25.259751 62.7074853, 25.2600233 62.7073627, 25.2601389 62.707262)",,,,,
4960357,Kauppakatu,secondary,False,True,64.571,"LINESTRING (25.2582309 62.7062601, 25.2592123 62.7058931)",,,,,
4960357,Kauppakatu,secondary,False,False,66.857,"LINESTRING (25.2582309 62.7062601, 25.2577487 62.706419, 25.2575998 62.7064663, 25.257128 62.7065832)",,,,,
328132868,Ilolantie,residential,False,True,154.66199999999998,"LINESTRING (25.2582309 62.7062601, 25.258323 62.7063195, 25.2588605 62.7066508, 25.2592316 62.706999, 25.2595068 62.7071643, 25.2597384 62.7072248, 25.2598459 62.7072348, 25.2601389 62.707262)",,,,,
4960357,Kauppakatu,secondary,False,False,64.571,"LINESTRING (25.2592123 62.7058931, 25.2582309 62.7062601)",,,,,
4960357,Kauppakatu,secondary,False,True,36.875,"LINESTRING (25.2592123 62.7058931, 25.25963 62.7057437, 25.2597758 62.7056854)",,,,,
10233604,Paavonaukio,residential,False,False,103.95400000000001,"LINESTRING (25.2592123 62.7058931, 25.2591159 62.7058334, 25.2590727 62.7058045, 25.2589609 62.7057282, 25.2589157 62.7056506, 25.2589352 62.7055824, 25.258996 62.7055244, 25.2591641 62.7054667, 25.2593422 62.7054344, 25.2595519 62.7054421, 25.2597507 62.7054938, 25.2598257 62.7055411, 25.2599285 62.7056011)",,,,,
12085545,,secondary,True,False,117.23200000000001,"LINESTRING (25.2558768 62.7055333, 25.255978 62.7056731, 25.2560507 62.7058568, 25.2560678 62.7059433, 25.2560247 62.7061781, 25.2559418 62.7063025, 25.2557976 62.7064662, 25.2557464 62.7065543)",1,,,,
43541320,Lukiontie,secondary,False,False,98.1,"LINESTRING (25.2558768 62.7055333, 25.2558456 62.7054573, 25.2554396 62.704918, 25.2553628 62.7048227, 25.2552702 62.7046969)",,,,,
4960356,,secondary,True,False,5.49,"LINESTRING (25.2553585 62.7068294, 25.2552796 62.7067958)",,roundabout,,,
43541299,Kannonkoskentie,secondary,False,False,177.815,"LINESTRING (25.2556924 62.7080575, 25.2557769 62.7081779, 25.2560952 62.7086312, 25.2568412 62.7095365, 25.2568616 62.7095636)",,,648,50,
757329888,Kannonkoskentie,secondary,True,False,50.287000000000006,"LINESTRING (25.2556924 62.7080575, 25.2553716 62.7077736, 25.2553047 62.7076447)",2,,648,50,
4960357,Kauppakatu,secondary,False,True,12.186,"LINESTRING (25.2597758 62.7056854, 25.2599285 62.7056011)",,,,,
4960357,Kauppakatu,secondary,False,False,36.875,"LINESTRING (25.2597758 62.7056854, 25.25963 62.7057437, 25.2592123 62.7058931)",,,,,
11638141,Nahkurintie,residential,False,False,121.741,"LINESTRING (25.2597758 62.7056854, 25.259889 62.7057448, 25.2603268 62.7059691, 25.2609582 62.706188, 25.2615777 62.7063958)",,,,,
10233241,Ilolantie,residential,False,True,59.464,"LINESTRING (25.2615777 62.7063958, 25.261767 62.7063107, 25.2622418 62.7059595)",,,,,
11638141,Nahkurintie,residential,False,True,121.741,"LINESTRING (25.2615777 62.7063958, 25.2609582 62.706188, 25.2603268 62.7059691, 25.259889 62.7057448, 25.2597758 62.7056854)",,,,,
328132868,Ilolantie,residential,False,False,121.116,"LINESTRING (25.2615777 62.7063958, 25.26141 62.7064843, 25.2606129 62.7069608, 25.2602157 62.7072133, 25.260185 62.7072333, 25.2601389 62.707262)",,,,,
328132869,Nahkurintie,residential,True,False,108.432,"LINESTRING (25.2615777 62.7063958, 25.2616872 62.7064017, 25.2626812 62.706742, 25.2627851 62.7067866, 25.2632759 62.7069703)",,,,,
163367966,Jyväskyläntie,trunk,False,False,20.595,"LINESTRING (25.2632759 62.7069703, 25.2629133 62.7070519)",2,,13,60,
12082270,Urheilutie,residential,False,False,298.888,"LINESTRING (25.2668318 62.7043405, 25.2667651 62.7042716, 25.2657513 62.7034504, 25.2653701 62.7032096, 25.2650893 62.7031097, 25.2648425 62.7030745, 25.2641032 62.7030863, 25.2639043 62.7030935, 25.2631101 62.7031207, 25.2626989 62.7031415, 25.2624722 62.7031358)",,,,,
12481610,Paavontie,secondary,False,False,221.055,"LINESTRING (25.2668318 62.7043405, 25.2662709 62.7044564, 25.2657312 62.7045597, 25.2652258 62.7046212, 25.2648129 62.7046422, 25.2643662 62.704652, 25.263291 62.7046743, 25.2626181 62.7046843)",,,,,
12082270,Urheilutie,residential,False,False,117.325,"LINESTRING (25.2624722 62.7031358, 25.26154 62.7031003, 25.2609343 62.7030827, 25.260179 62.7030511)",,,,,
12082270,Urheilutie,residential,False,True,298.888,"LINESTRING (25.2624722 62.7031358, 25.2626989 62.7031415, 25.2631101 62.7031207, 25.2639043 62.7030935, 25.2641032 62.7030863, 25.2648425 62.7030745, 25.2650893 62.7031097, 25.2653701 62.7032096, 25.2657513 62.7034504, 25.2667651 62.7042716, 25.2668318 62.7043405)",,,,,
12476778,Mansikkaniementie,residential,False,False,538.739,"LINESTRING (25.2624722 62.7031358, 25.26242 62.7030343, 25.2622894 62.7027624, 25.2621574 62.7024939, 25.2619251 62.7020989, 25.2619033 62.7020119, 25.2619305 62.7019032, 25.2620012 62.7018107, 25.2623166 62.7014627, 25.2626375 62.7011527, 25.2627245 62.7010602, 25.2627607 62.701031, 25.2627882 62.7009692, 25.2628088 62.7008891, 25.2627882 62.7008204, 25.2626973 62.7007241, 25.2624173 62.7006372, 25.2620739 62.7006441, 25.2619777 62.7006556, 25.2614145 62.7007059, 25.2613138 62.7007242, 25.2608353 62.7008021, 25.2606476 62.7009051, 25.2603911 62.7012325, 25.2601622 62.701505, 25.2600042 62.7016812, 25.2596837 62.7020979)",,,,,
12082270,Urheilutie,residential,False,False,137.643,"LINESTRING (25.260179 62.7030511, 25.2590495 62.7030096, 25.2580997 62.7029903, 25.2578251 62.7030106, 25.2577212 62.7030236, 25.2574989 62.7030497)",,,,,
12082270,Urheilutie,residential,False,True,117.325,"LINESTRING (25.260179 62.7030511, 25.2609343 62.7030827, 25.26154 62.7031003, 25.2624722 62.7031358)",,,,,
12476778,Mansikkaniementie,residential,False,True,109.10300000000001,"LINESTRING (25.260179 62.7030511, 25.2599241 62.7025444, 25.2598188 62.7022788, 25.2596837 62.7020979)",,,,,
12082270,Urheilutie,residential,False,True,137.643,"LINESTRING (25.2574989 62.7030497, 25.2577212 62.7030236, 25.2578251 62.7030106, 25.2580997 62.7029903, 25.2590495 62.7030096, 25.260179 62.7030511)",,,,,
12082271,Virastotie,residential,False,True,73.959,"LINESTRING (25.2574989 62.7030497, 25.257576 62.703143, 25.257662 62.7033064, 25.2577754 62.7035122, 25.257889 62.7036897)",,,,,
12082272,Myllyperäntie,residential,False,False,52.396,"LINESTRING (25.2574989 62.7030497, 25.2573886 62.7029668, 25.2570625 62.7028315, 25.2567677 62.7027245)",,,,,
12082271,Virastotie,residential,False,False,62.633,"LINESTRING (25.2582444 62.7044022, 25.2581887 62.7043034, 25.2579864 62.7038516)",,,,,
12481610,Paavontie,secondary,False,False,156.49599999999998,"LINESTRING (25.2582444 62.7044022, 25.2577421 62.7044013, 25.2573551 62.7044165, 25.2571048 62.7044408, 25.2568905 62.7044532, 25.2557189 62.7046187, 25.2555443 62.7046547, 25.2552702 62.7046969)",,,,,
12481610,Paavontie,secondary,False,True,117.98400000000001,"LINESTRING (25.2582444 62.7044022, 25.2585556 62.704417, 25.2588631 62.7044508, 25.2592463 62.7044909, 25.2602307 62.7046208, 25.2604912 62.7046483)",,,,,
12082271,Virastotie,residential,False,False,18.675,"LINESTRING (25.2579864 62.7038516, 25.257889 62.7036897)",,,,,
12082271,Virastotie,residential,False,True,62.633,"LINESTRING (25.2579864 62.7038516, 25.2581887 62.7043034, 25.2582444 62.7044022)",,,,,
14347668,Valotie,residential,False,False,170.496,"LINESTRING (25.2579864 62.7038516, 25.2581527 62.7038336, 25.2590212 62.7038631, 25.2607158 62.703823, 25.2609621 62.7038184, 25.26132 62.7038097)",,,,,
12082271,Virastotie,residential,False,True,18.675,"LINESTRING (25.257889 62.7036897, 25.2579864 62.7038516)",,,,,
12082271,Virastotie,residential,False,False,73.959,"LINESTRING (25.257889 62.7036897, 25.2577754 62.7035122, 25.257662 62.7033064, 25.257576 62.703143, 25.2574989 62.7030497)",,,,,
13425258,Karhumäentie,residential,False,False,296.85800000000006,"LINESTRING (25.257889 62.7036897, 25.2576724 62.7037068, 25.2573386 62.7037276, 25.2560485 62.7038258, 25.255636 62.7038591, 25.2553607 62.7038814, 25.2544593 62.7039839, 25.2536903 62.7040736, 25.2529085 62.7041078, 25.2524296 62.7040902, 25.2521798 62.7040423)",,,,,
12082272,Myllyperäntie,residential,False,False,155.21099999999998,"LINESTRING (25.2567677 62.7027245, 25.2563878 62.702591, 25.255098 62.7021254, 25.2547591 62.7020158, 25.2543084 62.7019074)",,,,,
12082272,Myllyperäntie,residential,False,True,52.396,"LINESTRING (25.2567677 62.7027245, 25.2570625 62.7028315, 25.2573886 62.7029668, 25.2574989 62.7030497)",,,,,
12476782,Myllytie,residential,False,False,94.357,"LINESTRING (25.2567677 62.7027245, 25.2568745 62.7026566, 25.2569592 62.702597, 25.2569546 62.7025352, 25.2569203 62.7023773, 25.2568676 62.7021712, 25.2568539 62.7019056)",,,,,
12082272,Myllyperäntie,residential,False,True,155.211,"LINESTRING (25.2543084 62.7019074, 25.2547591 62.7020158, 25.255098 62.7021254, 25.2563878 62.702591, 25.2567677 62.7027245)",,,,,
12477223,,residential,False,False,105.915,"LINESTRING (25.2543084 62.7019074, 25.2539104 62.7018162, 25.2531556 62.7016354, 25.2531773 62.701532, 25.2526837 62.7014167)",,,,,
485187468,Myllyperäntie,residential,False,False,91.466,"LINESTRING (25.2543084 62.7019074, 25.2537764 62.7020438, 25.2531742 62.7022365, 25.2528189 62.702363)",,,,,
12477223,,residential,False,True,105.91499999999999,"LINESTRING (25.2526837 62.7014167, 25.2531773 62.701532, 25.2531556 62.7016354, 25.2539104 62.7018162, 25.2543084 62.7019074)",,,,,
4960356,,secondary,True,False,13.649,"LINESTRING (25.2554883 62.7065335, 25.2555773 62.7065303, 25.2556651 62.7065374, 25.2557464 62.7065543)",,roundabout,,,
12085543,Lukiontie,secondary,True,False,116.17600000000002,"LINESTRING (25.2554883 62.7065335, 25.2556215 62.7064409, 25.2556247 62.7064313, 25.2557962 62.706275, 25.2558661 62.7061536, 25.2559399 62.7058865, 25.2558992 62.7056573, 25.2558768 62.7055333)",1,,,,
12481610,Paavontie,secondary,False,True,156.496,"LINESTRING (25.2552702 62.7046969, 25.2555443 62.7046547, 25.2557189 62.7046187, 25.2568905 62.7044532, 25.2571048 62.7044408, 25.2573551 62.7044165, 25.2577421 62.7044013, 25.2582444 62.7044022)",,,,,
12481628,Paavontie,secondary,False,False,202.433,"LINESTRING (25.2552702 62.7046969, 25.2551787 62.7047117, 25.2548068 62.704772, 25.25436 62.704846, 25.253937 62.7048751, 25.2532774 62.7048857, 25.2530519 62.7048772, 25.2527701 62.7048655, 25.2515692 62.7048204, 25.2513678 62.7048165)",,,,,
43541320,Lukiontie,secondary,False,True,98.10000000000001,"LINESTRING (25.2552702 62.7046969, 25.2553628 62.7048227, 25.2554396 62.704918, 25.2558456 62.7054573, 25.2558768 62.7055333)",,,,,
12476778,Mansikkaniementie,residential,False,False,109.10300000000001,"LINESTRING (25.2596837 62.7020979, 25.2598188 62.7022788, 25.2599241 62.7025444, 25.260179 62.7030511)",,,,,
12476778,Mansikkaniementie,residential,False,True,538.739,"LINESTRING (25.2596837 62.7020979, 25.2600042 62.7016812, 25.2601622 62.701505, 25.2603911 62.7012325, 25.2606476 62.7009051, 25.2608353 62.7008021, 25.2613138 62.7007242, 25.2614145 62.7007059, 25.2619777 62.7006556, 25.2620739 62.7006441, 25.2624173 62.7006372, 25.2626973 62.7007241, 25.2627882 62.7008204, 25.2628088 62.7008891, 25.2627882 62.7009692, 25.2627607 62.701031, 25.2627245 62.7010602, 25.2626375 62.7011527, 25.2623166 62.7014627, 25.2620012 62.7018107, 25.2619305 62.7019032, 25.2619033 62.7020119, 25.2619251 62.7020989, 25.2621574 62.7024939, 25.2622894 62.7027624, 25.26242 62.7030343, 25.2624722 62.7031358)",,,,,
12476780,Aarnontie,residential,False,False,148.079,"LINESTRING (25.2596837 62.7020979, 25.2594868 62.7020247, 25.2588503 62.701988, 25.2580238 62.7019606, 25.2572706 62.7019468, 25.2569615 62.7019171, 25.2568539 62.7019056)",,,,,
12476780,Aarnontie,residential,False,True,148.079,"LINESTRING (25.2568539 62.7019056, 25.2569615 62.7019171, 25.2572706 62.7019468, 25.2580238 62.7019606, 25.2588503 62.701988, 25.2594868 62.7020247, 25.2596837 62.7020979)",,,,,
12476782,Myllytie,residential,False,False,125.23899999999998,"LINESTRING (25.2568539 62.7019056, 25.256744 62.701782, 25.2567303 62.7016126, 25.2567017 62.7014947, 25.2563651 62.7014504, 25.2561074 62.7013698, 25.255993 62.7012989, 25.2558419 62.7012027, 25.2556748 62.7010242)",,,,,
12476782,Myllytie,residential,False,True,94.357,"LINESTRING (25.2568539 62.7019056, 25.2568676 62.7021712, 25.2569203 62.7023773, 25.2569546 62.7025352, 25.2569592 62.702597, 25.2568745 62.7026566, 25.2567677 62.7027245)",,,,,
12476782,Myllytie,residential,False,True,125.23900000000002,"LINESTRING (25.2556748 62.7010242, 25.2558419 62.7012027, 25.255993 62.7012989, 25.2561074 62.7013698, 25.2563651 62.7014504, 25.2567017 62.7014947, 25.2567303 62.7016126, 25.256744 62.701782, 25.2568539 62.7019056)",,,,,
13427464,Sahatie,residential,False,False,137.204,"LINESTRING (25.2528189 62.702363, 25.2529555 62.7024716, 25.2529598 62.7026296, 25.2530377 62.7031209, 25.2520413 62.7031508)",,,,,
"[485187467, 485187468]",Myllyperäntie,residential,False,False,430.22999999999996,"LINESTRING (25.2528189 62.702363, 25.2526744 62.702375, 25.2522528 62.702363, 25.2517229 62.7024112, 25.2511929 62.7025015, 25.2506449 62.7025918, 25.2502715 62.7026641, 25.2497115 62.7028147, 25.2492056 62.7029532, 25.2490189 62.7030194, 25.2486817 62.703188, 25.2483444 62.7033687, 25.2481879 62.7033988, 25.2483866 62.703736, 25.2485672 62.7040311, 25.2490738 62.7047012, 25.2490936 62.704763)",,,,,
485187468,Myllyperäntie,residential,False,True,91.46600000000001,"LINESTRING (25.2528189 62.702363, 25.2531742 62.7022365, 25.2537764 62.7020438, 25.2543084 62.7019074)",,,,,
12481628,Paavontie,secondary,False,True,116.203,"LINESTRING (25.2490936 62.704763, 25.2496078 62.7047607, 25.2499744 62.704765, 25.2513678 62.7048165)",,,,,
"[485187467, 485187468]",Myllyperäntie,residential,False,True,430.22999999999996,"LINESTRING (25.2490936 62.704763, 25.2490738 62.7047012, 25.2485672 62.7040311, 25.2483866 62.703736, 25.2481879 62.7033988, 25.2483444 62.7033687, 25.2486817 62.703188, 25.2490189 62.7030194, 25.2492056 62.7029532, 25.2497115 62.7028147, 25.2502715 62.7026641, 25.2506449 62.7025918, 25.2511929 62.7025015, 25.2517229 62.7024112, 25.2522528 62.702363, 25.2526744 62.702375, 25.2528189 62.702363)",,,,,
12478186,Pajamäentie,residential,False,True,65.25200000000001,"LINESTRING (25.2568616 62.7095636, 25.2570679 62.7095399, 25.257553 62.7094712, 25.2581023 62.7094225)",,,,,
43541299,Kannonkoskentie,secondary,False,True,177.815,"LINESTRING (25.2568616 62.7095636, 25.2568412 62.7095365, 25.2560952 62.7086312, 25.2557769 62.7081779, 25.2556924 62.7080575)",,,648,50,
13425258,Karhumäentie,residential,False,True,296.858,"LINESTRING (25.2521798 62.7040423, 25.2524296 62.7040902, 25.2529085 62.7041078, 25.2536903 62.7040736, 25.2544593 62.7039839, 25.2553607 62.7038814, 25.255636 62.7038591, 25.2560485 62.7038258, 25.2573386 62.7037276, 25.2576724 62.7037068, 25.257889 62.7036897)",,,,,
13427464,Sahatie,residential,False,True,137.204,"LINESTRING (25.2520413 62.7031508, 25.2530377 62.7031209, 25.2529598 62.7026296, 25.2529555 62.7024716, 25.2528189 62.702363)",,,,,
12478186,Pajamäentie,residential,False,False,65.25200000000001,"LINESTRING (25.2581023 62.7094225, 25.257553 62.7094712, 25.2570679 62.7095399, 25.2568616 62.7095636)",,,,,
12478186,Pajamäentie,residential,False,True,290.672,"LINESTRING (25.2581023 62.7094225, 25.2582242 62.7091421, 25.2583134 62.7090062, 25.2584776 62.7086837, 25.2586242 62.7084609, 25.2589174 62.7085254, 25.2595272 62.708455, 25.2602308 62.7083436, 25.2609755 62.7082264, 25.2614489 62.7081545, 25.2619583 62.7082541)",,,,,
12478186,Pajamäentie,residential,False,False,290.672,"LINESTRING (25.2619583 62.7082541, 25.2614489 62.7081545, 25.2609755 62.7082264, 25.2602308 62.7083436, 25.2595272 62.708455, 25.2589174 62.7085254, 25.2586242 62.7084609, 25.2584776 62.7086837, 25.2583134 62.7090062, 25.2582242 62.7091421, 25.2581023 62.7094225)",,,,,
13860746,Värjärintie,residential,False,False,64.685,"LINESTRING (25.2619583 62.7082541, 25.2624698 62.7078715, 25.2626026 62.7078318, 25.2627289 62.7078485)",,,,,
14347668,Valotie,residential,False,True,170.496,"LINESTRING (25.26132 62.7038097, 25.2609621 62.7038184, 25.2607158 62.703823, 25.2590212 62.7038631, 25.2581527 62.7038336, 25.2579864 62.7038516)",,,,,
14620219,Otontie,residential,False,True,43.032,"LINESTRING (25.2629576 62.7061645, 25.2622418 62.7059595)",,,,,
8063292,Einarintie,residential,False,True,149.795,"LINESTRING (25.2507017 62.7035168, 25.2510074 62.7039113, 25.2511313 62.7040565, 25.2513236 62.7044068, 25.2513589 62.7045426, 25.251346 62.7047274, 25.2513678 62.7048165)",,,,,
13860746,Värjärintie,residential,False,True,64.685,"LINESTRING (25.2627289 62.7078485, 25.2626026 62.7078318, 25.2624698 62.7078715, 25.2619583 62.7082541)",,,,,
757329892,Kokkolantie,trunk,False,True,13.438,"LINESTRING (25.2527149 62.7087834, 25.2529643 62.7087443)",2,,13,60,
328132864,,trunk_link,True,False,50.647999999999996,"LINESTRING (25.2527149 62.7087834, 25.2526615 62.708588, 25.2526492 62.7083295)",1,,,,
328132866,,trunk_link,False,False,115.81599999999999,"LINESTRING (25.2540439 62.7076248, 25.2538079 62.7076468, 25.2535142 62.7076895, 25.2530634 62.7078424, 25.2528792 62.7079678, 25.2527261 62.7081123, 25.2526626 62.7082311, 25.2526492 62.7083295)",2,,,,
328132867,,trunk_link,True,False,63.123,"LINESTRING (25.2540439 62.7076248, 25.2550782 62.7075242, 25.2552544 62.7075058)",1,,,,
11638139,Kannonkoskentie,secondary,True,False,15.656,"LINESTRING (25.2553047 62.7076447, 25.2552544 62.7075058)",1,,648,50,
12482982,,trunk_link,True,False,64.33500000000001,"LINESTRING (25.2553047 62.7076447, 25.2550874 62.7076457, 25.2540439 62.7076248)",1,,,,
12482982,,trunk_link,True,False,9.338,"LINESTRING (25.2554857 62.7076319, 25.2553047 62.7076447)",1,,,,
757329889,Kannonkoskentie,secondary,True,False,48.489000000000004,"LINESTRING (25.2554857 62.7076319, 25.2555701 62.7078206, 25.2556924 62.7080575)",1,,648,50,
163367966,Jyväskyläntie,trunk,False,True,20.595,"LINESTRING (25.2629133 62.7070519, 25.2632759 62.7069703)",2,,13,60,
