osmid,ref,name,highway,oneway,reversed,length,geometry,maxspeed,bridge
12776213,303,Hämeentie,secondary,False,False,73.366,"LINESTRING (23.8651874 61.1723616, 23.8652676 61.1721982, 23.8655158 61.1717211)",,
12776213,303,Hämeentie,secondary,False,True,199.053,"LINESTRING (23.8651874 61.1723616, 23.8650479 61.172608, 23.8649263 61.1727877, 23.8647753 61.1729703, 23.8645973 61.1731362, 23.8644186 61.1732648, 23.8641419 61.1734231, 23.8638644 61.1735746, 23.863496 61.173795, 23.863346 61.1738848)",,
"[733002689, 733002690, 733002691, 733002692, 34892349]",,Hakamäentie,residential,False,"[False, True]",314.361,"LINESTRING (23.8651874 61.1723616, 23.8653551 61.1723728, 23.865527 61.1723926, 23.8667737 61.1726293, 23.8667796 61.1727098, 23.8663025 61.1731159, 23.8658239 61.173488, 23.865392 61.1737137, 23.864439 61.1742706)",,
21076277,,Ryödintie,residential,False,True,145.934,"LINESTRING (23.8601096 61.1726743, 23.8583099 61.1736589)",,
12774472,,Torkontie,residential,False,True,74.017,"LINESTRING (23.8601096 61.1726743, 23.8602325 61.1727222, 23.8611835 61.1730926)",,
21076277,,Ryödintie,residential,False,False,124.04100000000001,"LINESTRING (23.8601096 61.1726743, 23.8609272 61.1722164, 23.8612317 61.1720457, 23.8615449 61.1719084, 23.8616832 61.1718606)",,
21076277,,Ryödintie,residential,False,True,114.88300000000001,"LINESTRING (23.8646413 61.1710434, 23.8644627 61.1710424, 23.8642842 61.1710511, 23.8641174 61.1710728, 23.8639519 61.1711137, 23.8633941 61.1713158, 23.8631447 61.1714038, 23.8628064 61.1715231)",,
967352810,,Ryödintie,residential,False,False,60.937000000000005,"LINESTRING (23.8646413 61.1710434, 23.8648389 61.171067, 23.8655998 61.1711554, 23.8657448 61.1711744)",,
"[844734180, 27273252, 159344042, 27518607, 1093410361]",,Saunatie,residential,False,"[False, True]",493.6650000000001,"LINESTRING (23.8646413 61.1710434, 23.8646493 61.1709766, 23.8646525 61.1709372, 23.8646836 61.1708786, 23.8647869 61.1708237, 23.8651189 61.1706586, 23.8655129 61.1704678, 23.8656846 61.1704142, 23.8660708 61.1703541, 23.8662313 61.1702715, 23.866358 61.1701781, 23.8664893 61.1700394, 23.8665508 61.169969, 23.8665736 61.1699317, 23.8665924 61.1698873, 23.8665921 61.1698589, 23.8665866 61.1698366, 23.8665761 61.1698153, 23.8659272 61.1692183, 23.8658935 61.1692003, 23.8658263 61.1691748, 23.8657685 61.1691606, 23.8656775 61.1691537, 23.8655719 61.1691612, 23.8644853 61.1694409, 23.8640448 61.1695395, 23.863473 61.1696582, 23.8633815 61.1696729, 23.8632452 61.1696843, 23.8631177 61.1696776, 23.8630052 61.1696547, 23.8629243 61.1696207, 23.8627809 61.1695171, 23.8623653 61.1691834)",40,yes
12776213,303,Hämeentie,secondary,False,False,4.128,"LINESTRING (23.8632952 61.1739127, 23.863346 61.1738848)",,
12774472,,Torkontie,residential,False,False,65.189,"LINESTRING (23.8632952 61.1739127, 23.8631832 61.1738648, 23.8630434 61.173811, 23.8623551 61.173541)",,
12774472,,Torkontie,residential,False,False,80.197,"LINESTRING (23.8623551 61.173541, 23.8611835 61.1730926)",,
77042310,,Rautalantie,residential,False,True,141.432,"LINESTRING (23.8623551 61.173541, 23.860678 61.1745228)",,
12774472,,Torkontie,residential,False,True,65.18900000000001,"LINESTRING (23.8623551 61.173541, 23.8630434 61.173811, 23.8631832 61.1738648, 23.8632952 61.1739127)",,
12776213,303,Hämeentie,secondary,False,False,62.022,"LINESTRING (23.8655158 61.1717211, 23.865666 61.1713474, 23.8657448 61.1711744)",,
12776213,303,Hämeentie,secondary,False,True,73.366,"LINESTRING (23.8655158 61.1717211, 23.8652676 61.1721982, 23.8651874 61.1723616)",,
24290943,,Hallamäentie,residential,False,False,186.64400000000003,"LINESTRING (23.8655158 61.1717211, 23.8656284 61.1717315, 23.8658274 61.1717491, 23.866034 61.1717725, 23.8662724 61.1717996, 23.8669124 61.1719046, 23.867598 61.172057, 23.8678588 61.1721149, 23.8687385 61.1723327)",,
24290943,,Hallamäentie,residential,False,True,186.644,"LINESTRING (23.8687385 61.1723327, 23.8678588 61.1721149, 23.867598 61.172057, 23.8669124 61.1719046, 23.8662724 61.1717996, 23.866034 61.1717725, 23.8658274 61.1717491, 23.8656284 61.1717315, 23.8655158 61.1717211)",,
894021977,,Pätsiniementie,residential,False,True,53.336,"LINESTRING (23.8566681 61.170583, 23.8575426 61.1703544)",40,
34870785,,Pengertie,residential,False,False,235.05800000000002,"LINESTRING (23.8566681 61.170583, 23.8573048 61.1710964, 23.857335 61.171126, 23.8573325 61.1711693, 23.8572888 61.1712054, 23.8571953 61.1712482, 23.8550698 61.1721044)",40,
"[894021977, 159344039]",,Pätsiniementie,residential,False,False,24.558999999999997,"LINESTRING (23.8566681 61.170583, 23.8564099 61.1706459, 23.8562633 61.1706862)",40,
34871055,,Ajulantie,residential,False,True,74.199,"LINESTRING (23.8525949 61.1685058, 23.851891 61.1690803)",40,
34871055,,Ajulantie,residential,False,False,106.99799999999999,"LINESTRING (23.8525949 61.1685058, 23.8530813 61.1681275, 23.8533259 61.1679492, 23.8535682 61.167817, 23.8537349 61.1677188)",40,
141132917,,Hietastentie,residential,False,False,245.483,"LINESTRING (23.8525949 61.1685058, 23.8530966 61.1686512, 23.8538405 61.1688403, 23.8545976 61.1690079, 23.8555195 61.1692177, 23.855801 61.1693346, 23.8560813 61.169432, 23.8562673 61.1695191, 23.8564768 61.1696377)",40,
894021977,,Pätsiniementie,residential,False,False,53.336,"LINESTRING (23.8575426 61.1703544, 23.8566681 61.170583)",40,
141132917,,Hietastentie,residential,False,True,98.2,"LINESTRING (23.8575426 61.1703544, 23.8575064 61.1703295, 23.8572328 61.1701101, 23.8567086 61.1697829, 23.8564768 61.1696377)",40,
894021977,,Pätsiniementie,residential,False,True,145.978,"LINESTRING (23.8575426 61.1703544, 23.8580691 61.1702215, 23.8583256 61.1701641, 23.8592527 61.1699537, 23.8593441 61.1699294, 23.8597282 61.1698329, 23.8599757 61.1697664)",40,
27221997,,Holkerintie,residential,False,False,5.819,"LINESTRING (23.8654025 61.1689178, 23.8652998 61.1689009)",40,
27221999,,Valtatie,residential,False,False,32.697,"LINESTRING (23.8654025 61.1689178, 23.8655335 61.1688153, 23.8657454 61.1686749)",40,
21076277,,Ryödintie,residential,False,False,130.627,"LINESTRING (23.8567244 61.1745509, 23.8583099 61.1736589)",,
27223055,,Jokiniementie,residential,False,True,83.355,"LINESTRING (23.8567244 61.1745509, 23.8579501 61.1750121)",,
27223055,,Jokiniementie,residential,False,False,83.355,"LINESTRING (23.8579501 61.1750121, 23.8567244 61.1745509)",,
27223091,,Matinpuistotie,residential,False,True,127.695,"LINESTRING (23.8579501 61.1750121, 23.8593984 61.1741004)",,
12774472,,Torkontie,residential,False,True,80.197,"LINESTRING (23.8611835 61.1730926, 23.8623551 61.173541)",,
27223091,,Matinpuistotie,residential,False,False,147.369,"LINESTRING (23.8611835 61.1730926, 23.8593984 61.1741004)",,
12774472,,Torkontie,residential,False,False,74.017,"LINESTRING (23.8611835 61.1730926, 23.8602325 61.1727222, 23.8601096 61.1726743)",,
