osmid,name,highway,maxspeed,oneway,reversed,length,geometry,ref,junction,lanes
26165027,Yläniementie,tertiary,40,False,False,73.26299999999999,"LINESTRING (25.9424777 62.4188094, 25.9426077 62.4189283, 25.9428917 62.4191833, 25.9430381 62.419298, 25.943127 62.4193454, 25.9431962 62.4193736)",,,
"[39781900, 1161087215]",Suolahdentie,secondary,50,False,False,399.098,"LINESTRING (25.9424777 62.4188094, 25.9439517 62.4184369, 25.9454922 62.4179542, 25.9462481 62.4176675, 25.9466601 62.4174609, 25.9467631 62.4174092, 25.9474552 62.4170446, 25.9482503 62.4164956)",637,,
1161087214,Suolahdentie,secondary,,True,False,172.307,"LINESTRING (25.9482503 62.4164956, 25.9484032 62.416265, 25.9486735 62.4159631, 25.9489438 62.4156579, 25.9491136 62.415444, 25.9492981 62.4151487, 25.9492754 62.4150328)",,,
"[39781900, 1161087215]",Suolahdentie,secondary,50,False,True,399.098,"LINESTRING (25.9482503 62.4164956, 25.9474552 62.4170446, 25.9467631 62.4174092, 25.9466601 62.4174609, 25.9462481 62.4176675, 25.9454922 62.4179542, 25.9439517 62.4184369, 25.9424777 62.4188094)",637,,
1233294985,Suolahdentie,secondary,,True,False,6.185,"LINESTRING (25.9496635 62.4148678, 25.9497425 62.4149097)",637,roundabout,
132069122,Suolahdentie,secondary,,True,False,12.083,"LINESTRING (25.9497425 62.4149097, 25.9497741 62.4149621, 25.9497546 62.4150156)",637,roundabout,
1161087219,Laukaantie,tertiary,,True,False,44.009,"LINESTRING (25.9497425 62.4149097, 25.949909 62.4149388, 25.9501124 62.4149585, 25.9503345 62.4149766, 25.9503987 62.4149807, 25.9505771 62.4149848)",,,
64845404,Suolahdentie,secondary,,True,False,9.496,"LINESTRING (25.9492754 62.4150328, 25.9492421 62.414993, 25.9492398 62.4149503)",637,roundabout,
64845404,Suolahdentie,secondary,,True,False,6.914,"LINESTRING (25.949292 62.414893, 25.9493976 62.4148546)",637,roundabout,
42677991,Jyväskyläntie,secondary,40,True,False,264.586,"LINESTRING (25.9493976 62.4148546, 25.9494916 62.4147685, 25.9495442 62.4146992, 25.9496183 62.4145396, 25.9496746 62.4144154, 25.9497014 62.4142216, 25.9497443 62.4140527, 25.9497765 62.4137819, 25.9497711 62.413536, 25.949755 62.4132826, 25.9497929 62.4129162, 25.9497271 62.4126467, 25.9496655 62.4125647, 25.9495732 62.4125231)",637,,
1156335644,Suolahdentie,secondary,,True,False,14.337,"LINESTRING (25.9493976 62.4148546, 25.9494878 62.4148444, 25.9495801 62.414849, 25.9496635 62.4148678)",,roundabout,
41553992,Suolahdentie,secondary,50,True,False,169.06799999999998,"LINESTRING (25.9495057 62.4150931, 25.9493715 62.4152324, 25.9489633 62.4157739, 25.9485961 62.4161869, 25.9482503 62.4164956)",637,,
1233294986,Suolahdentie,secondary,,True,False,14.087,"LINESTRING (25.9495057 62.4150931, 25.9493734 62.415077, 25.9492754 62.4150328)",637,roundabout,
26165027,Yläniementie,tertiary,40,False,False,272.38,"LINESTRING (25.9440468 62.4194473, 25.9460483 62.4198786, 25.9468786 62.4200111, 25.947994 62.4201713, 25.9481534 62.4202129, 25.948747 62.4204972)",,,
26165027,Yläniementie,tertiary,40,False,True,44.798,"LINESTRING (25.9440468 62.4194473, 25.9434068 62.4194106, 25.9431962 62.4193736)",,,
26165029,Ahdintie,residential,40,False,False,143.873,"LINESTRING (25.9440468 62.4194473, 25.9441434 62.4194168, 25.945058 62.4191017, 25.9460633 62.4186938, 25.9462144 62.4186325)",,,
181984824,Vanhansillantie,tertiary,40,False,False,49.802,"LINESTRING (25.9592127 62.4209319, 25.9593688 62.4207156, 25.9595334 62.4205094)",,,
782309128,Keskustie,tertiary,40,False,False,20.505,"LINESTRING (25.9542932 62.4126785, 25.9546793 62.4127236)",,,
26166971,Saratie,residential,40,False,True,169.737,"LINESTRING (25.9542932 62.4126785, 25.9542444 62.4127596, 25.9540227 62.413116, 25.9540044 62.4131969, 25.9540329 62.4135396, 25.9541745 62.413743, 25.9545464 62.414087, 25.9545973 62.4141296)",,,2
782309128,Keskustie,tertiary,40,False,True,93.10300000000001,"LINESTRING (25.9542932 62.4126785, 25.9540492 62.4126461, 25.9528447 62.4125047, 25.9525396 62.4124754)",,,
26165032,Arwidssonintie,residential,40,False,True,243.768,"LINESTRING (25.9525396 62.4124754, 25.952501 62.4125647, 25.9523659 62.412909, 25.9522474 62.413253, 25.9521692 62.4136084, 25.9521911 62.4140126, 25.9523604 62.414574, 25.9524293 62.4146413)",,,2
782309128,Keskustie,tertiary,40,False,False,93.10300000000001,"LINESTRING (25.9525396 62.4124754, 25.9528447 62.4125047, 25.9540492 62.4126461, 25.9542932 62.4126785)",,,
782309128,Keskustie,tertiary,40,False,True,65.11200000000001,"LINESTRING (25.9525396 62.4124754, 25.952222 62.4124438, 25.9514518 62.4123517, 25.9513123 62.4123349)",,,
