osmid,oneway,name,highway,reversed,length,geometry,lanes,junction
375537666,True,Nilsiäntie,tertiary,False,33.342,"LINESTRING (28.0887639 63.2015756, 28.0888229 63.2016783, 28.0888196 63.2017122, 28.0888149 63.2017593, 28.0888497 63.2018161, 28.0889121 63.2018619)",,
375537669,False,Nilsiäntie,tertiary,False,89.04400000000001,"LINESTRING (28.0887639 63.2015756, 28.0888358 63.201421, 28.0889699 63.2012046, 28.0891077 63.2007911)",2,
375537673,True,Nilsiäntie,tertiary,False,30.399,"LINESTRING (28.0887505 63.2020814, 28.0885477 63.2021719, 28.0883195 63.2022737)",,
507625642,True,,tertiary,False,13.974,"LINESTRING (28.0887505 63.2020814, 28.088686 63.2020696, 28.0886309 63.2020503, 28.0885893 63.2020251, 28.0885642 63.2019958)",,roundabout
23691322,False,Nilsiäntie,tertiary,True,19.475,"LINESTRING (28.0837128 63.2034813, 28.0833441 63.2035365)",2,
140038000,False,Paavontie,residential,False,116.397,"LINESTRING (28.0837128 63.2034813, 28.0838062 63.2035378, 28.0840534 63.2036876, 28.0841356 63.2037373, 28.0843308 63.2038521, 28.0845417 63.2039813, 28.0847819 63.2041194, 28.0849153 63.2041963, 28.0851003 63.2043203)",,
507625639,False,Nilsiäntie,tertiary,False,268.65700000000004,"LINESTRING (28.0837128 63.2034813, 28.0844088 63.2033523, 28.0847064 63.2032971, 28.0852376 63.2031987, 28.0858985 63.2030308, 28.0865022 63.2028774, 28.087209 63.2026446, 28.087259 63.2026282, 28.0872921 63.2026173, 28.0874973 63.2025533, 28.0880251 63.2023885, 28.0881686 63.2023326, 28.0883195 63.2022737)",,
375537669,False,Nilsiäntie,tertiary,True,89.044,"LINESTRING (28.0891077 63.2007911, 28.0889699 63.2012046, 28.0888358 63.201421, 28.0887639 63.2015756)",2,
"[697261163, 140038020]",False,Mantunsuora,residential,True,146.316,"LINESTRING (28.0891077 63.2007911, 28.0889354 63.2007937, 28.0886883 63.2007993, 28.0885604 63.2008058, 28.0884078 63.2008276, 28.0882337 63.2008706, 28.0880843 63.2009388, 28.0877731 63.2010889, 28.0867553 63.201484)",,
"[697261466, 140038019]",False,Laitilantie,residential,False,99.424,"LINESTRING (28.0891077 63.2007911, 28.0892993 63.2007959, 28.0899363 63.2008347, 28.0901424 63.2008384, 28.0903705 63.2008393, 28.090615 63.2008291, 28.0909204 63.200806, 28.091078 63.2007968)",,
140038010,False,Vesitornintie,residential,True,270.43499999999995,"LINESTRING (28.0867553 63.201484, 28.0866527 63.2014533, 28.0859105 63.2012315, 28.0855102 63.2011113, 28.0853381 63.2010877, 28.084567 63.2013579, 28.0845092 63.2013782, 28.0844351 63.2014064, 28.0841011 63.2015064, 28.0839146 63.2015683, 28.0838291 63.2016301, 28.08379 63.2017077, 28.0838313 63.2017974, 28.08453 63.2023006, 28.0845695 63.2023333)",,
140038020,False,Mantunsuora,residential,True,144.658,"LINESTRING (28.0867553 63.201484, 28.0863222 63.2016523, 28.0854933 63.2019743, 28.0848849 63.2022107, 28.0845695 63.2023333)",,
"[697261163, 140038020]",False,Mantunsuora,residential,False,146.31600000000003,"LINESTRING (28.0867553 63.201484, 28.0877731 63.2010889, 28.0880843 63.2009388, 28.0882337 63.2008706, 28.0884078 63.2008276, 28.0885604 63.2008058, 28.0886883 63.2007993, 28.0889354 63.2007937, 28.0891077 63.2007911)",,
140037996,False,Kankaisenranta,residential,True,118.978,"LINESTRING (28.0827793 63.2018638, 28.0820861 63.202341, 28.0820055 63.2025143, 28.0820162 63.20273, 28.082055 63.2028353)",,
140038010,False,Vesitornintie,residential,False,270.435,"LINESTRING (28.0845695 63.2023333, 28.08453 63.2023006, 28.0838313 63.2017974, 28.08379 63.2017077, 28.0838291 63.2016301, 28.0839146 63.2015683, 28.0841011 63.2015064, 28.0844351 63.2014064, 28.0845092 63.2013782, 28.084567 63.2013579, 28.0853381 63.2010877, 28.0855102 63.2011113, 28.0859105 63.2012315, 28.0866527 63.2014533, 28.0867553 63.201484)",,
140038020,False,Mantunsuora,residential,False,144.65800000000002,"LINESTRING (28.0845695 63.2023333, 28.0848849 63.2022107, 28.0854933 63.2019743, 28.0863222 63.2016523, 28.0867553 63.201484)",,
140038020,False,Mantunsuora,residential,True,107.83800000000001,"LINESTRING (28.0845695 63.2023333, 28.0839921 63.2026047, 28.0830747 63.2028989, 28.0829146 63.202946)",,
176969780,False,Laitilantie,residential,True,237.208,"LINESTRING (28.0943147 63.2026301, 28.094027 63.2024548, 28.0940091 63.2024439, 28.0934907 63.202128, 28.0931936 63.2019469, 28.0919737 63.2011764, 28.0916561 63.2009758, 28.0915099 63.2009141)",,
803471364,False,Syvärintie,residential,False,104.766,"LINESTRING (28.0943147 63.2026301, 28.0949335 63.2024251, 28.0949829 63.2024066, 28.0950601 63.2023812, 28.0958018 63.2021375, 28.0959988 63.2020723)",,
803471364,False,Syvärintie,residential,True,101.894,"LINESTRING (28.0943147 63.2026301, 28.0934185 63.2029257, 28.0933122 63.2029607, 28.0930281 63.2030582, 28.0926743 63.2031711)",,
140037996,False,Kankaisenranta,residential,False,118.97800000000001,"LINESTRING (28.082055 63.2028353, 28.0820162 63.20273, 28.0820055 63.2025143, 28.0820861 63.202341, 28.0827793 63.2018638)",,
140038002,False,Kirkonmäentie,residential,False,158.312,"LINESTRING (28.082055 63.2028353, 28.0816608 63.2028099, 28.0808971 63.2027449, 28.0807161 63.202759, 28.0804834 63.2028015, 28.0802432 63.2028894, 28.0800881 63.2029348, 28.0798817 63.2029829, 28.0796105 63.2030111, 28.0793146 63.2030036, 28.0790751 63.2029772)",,
