osmid,lanes,name,highway,maxspeed,oneway,reversed,length,geometry,ref,bridge,junction,width
32441934,2,Lastaustie,unclassified,40,False,False,217.933,"LINESTRING (29.970848 62.431747, 29.9711352 62.4310266, 29.9709025 62.4299924, 29.9709579 62.4298066)",,,,
32441934,2,Lastaustie,unclassified,40,False,True,107.036,"LINESTRING (29.970848 62.431747, 29.9707165 62.4319221, 29.9702847 62.4322548, 29.9698863 62.4324519, 29.9696911 62.4325297)",,,,
315041219,2,Nytiläntie,residential,30,False,False,246.764,"LINESTRING (29.970848 62.431747, 29.9726731 62.4318964, 29.9728802 62.4319546, 29.9734719 62.432225, 29.9735976 62.4323071, 29.9739083 62.4327624, 29.9740562 62.4328274, 29.9744408 62.4328993)",,,,
"[131319840, 66761752, 43914651]",2,"['Honkavaarantie', 'Rääkkyläntie']",secondary,40,False,False,310.596,"LINESTRING (29.9692579 62.4325422, 29.9691056 62.4324806, 29.9688846 62.4323565, 29.9685761 62.4322262, 29.9679085 62.4319692, 29.9666812 62.4315569, 29.9653495 62.4311191, 29.9649578 62.4309799, 29.9645683 62.4307964)",484,yes,,
131319841,1,,secondary,40,True,False,25.1,"LINESTRING (29.9692579 62.4325422, 29.9693302 62.4325119, 29.96942 62.4324943, 29.9695174 62.4324915, 29.9696113 62.4325037, 29.9696911 62.4325297)",,,roundabout,
32441934,2,Lastaustie,unclassified,40,False,False,107.036,"LINESTRING (29.9696911 62.4325297, 29.9698863 62.4324519, 29.9702847 62.4322548, 29.9707165 62.4319221, 29.970848 62.431747)",,,,
131319841,1,,secondary,40,True,False,22.610000000000003,"LINESTRING (29.9696911 62.4325297, 29.9697436 62.4325623, 29.9697725 62.4326007, 29.9697754 62.4326413, 29.9697518 62.4326805, 29.9697041 62.4327147)",,,roundabout,
131319841,1,,secondary,40,True,False,21.835,"LINESTRING (29.9697041 62.4327147, 29.9696391 62.4327399, 29.9695611 62.4327554, 29.9694768 62.4327598, 29.9693933 62.4327528, 29.9693177 62.4327349)",,,roundabout,
288896397,2,Pyhäseläntie,secondary,40,False,True,149.541,"LINESTRING (29.9697041 62.4327147, 29.9698944 62.4327823, 29.9720086 62.433534)",484,,,
131319841,1,,secondary,40,True,False,24.093,"LINESTRING (29.9693177 62.4327349, 29.9692512 62.4327044, 29.9692092 62.4326657, 29.9691959 62.4326228, 29.9692127 62.4325801, 29.9692579 62.4325422)",,,roundabout,
288896395,2,Hammaslahdentie,tertiary,40,False,True,253.07699999999997,"LINESTRING (29.9693177 62.4327349, 29.9692134 62.4328493, 29.9691501 62.4329213, 29.969126 62.4330268, 29.969126 62.433249, 29.969142 62.4334862, 29.969126 62.4337244, 29.9690938 62.4339566, 29.9690375 62.4341676, 29.9688792 62.4345325, 29.96873 62.4348323, 29.9686564 62.4349733)",4846,,,
132107901,2,Opintie,residential,30,False,True,222.416,"LINESTRING (29.9720086 62.433534, 29.9718978 62.4336506, 29.9703592 62.4352697, 29.9702686 62.435365)",,,,4.5
288896397,2,Pyhäseläntie,secondary,40,False,False,149.541,"LINESTRING (29.9720086 62.433534, 29.9698944 62.4327823, 29.9697041 62.4327147)",484,,,
288896397,2,Pyhäseläntie,secondary,40,False,True,144.464,"LINESTRING (29.9720086 62.433534, 29.9729361 62.4338348, 29.9737908 62.433946, 29.9745706 62.4339951)",484,,,
132107901,2,Opintie,residential,30,False,False,250.853,"LINESTRING (29.9677485 62.4372457, 29.968288 62.43705, 29.9686462 62.4369201, 29.969432 62.4362453, 29.9702686 62.435365)",,,,4.5
288896395,2,Hammaslahdentie,tertiary,40,False,False,265.29699999999997,"LINESTRING (29.9677485 62.4372457, 29.967632 62.4371265, 29.9675432 62.4369946, 29.9675006 62.4369168, 29.9674818 62.4368212, 29.9674782 62.4366544, 29.9675247 62.4364861, 29.9675975 62.4362983, 29.9677286 62.43611, 29.9678841 62.4359326, 29.9681873 62.435584, 29.9685386 62.4351481, 29.9686564 62.4349733)",4846,,,
43914651,2,Rääkkyläntie,secondary,40,False,False,82.603,"LINESTRING (29.9645683 62.4307964, 29.9642597 62.4306553, 29.9634444 62.4302661)",484,,,
"[66761752, 131319840, 43914651]",2,"['Honkavaarantie', 'Rääkkyläntie']",secondary,40,False,True,310.596,"LINESTRING (29.9645683 62.4307964, 29.9649578 62.4309799, 29.9653495 62.4311191, 29.9666812 62.4315569, 29.9679085 62.4319692, 29.9685761 62.4322262, 29.9688846 62.4323565, 29.9691056 62.4324806, 29.9692579 62.4325422)",484,yes,,
133055455,2,Hoviahontie,residential,30,False,False,116.346,"LINESTRING (29.9645683 62.4307964, 29.9642068 62.4309948, 29.9640803 62.4311136, 29.9640888 62.4311984, 29.9641721 62.4312863, 29.9643087 62.4313647, 29.9644806 62.431436, 29.9648802 62.4316271)",,,,3.5
1137258363,2,Suonmaantie,residential,30,False,True,197.63,"LINESTRING (29.9645683 62.4307964, 29.9648382 62.4306561, 29.966867 62.4297112, 29.9670682 62.4296899, 29.9672055 62.4296975, 29.967397 62.4297389)",,,,
133055455,2,Hoviahontie,residential,30,False,False,95.257,"LINESTRING (29.9648802 62.4316271, 29.9646306 62.4317446, 29.9642765 62.4318836, 29.9634987 62.4321319, 29.9634294 62.4321553)",,,,3.5
133055455,2,Hoviahontie,residential,30,False,True,116.346,"LINESTRING (29.9648802 62.4316271, 29.9644806 62.431436, 29.9643087 62.4313647, 29.9641721 62.4312863, 29.9640888 62.4311984, 29.9640803 62.4311136, 29.9642068 62.4309948, 29.9645683 62.4307964)",,,,3.5
315041203,2,,residential,30,False,True,255.212,"LINESTRING (29.9648802 62.4316271, 29.9651214 62.4315323, 29.9653977 62.4314193, 29.9656042 62.4313002, 29.9659073 62.4310866, 29.9661165 62.4309662, 29.9664947 62.4307689, 29.9668676 62.4305789, 29.9671626 62.430394, 29.9672089 62.4303318, 29.967397 62.4297389)",,,,
32441934,2,Lastaustie,unclassified,40,False,True,217.933,"LINESTRING (29.9709579 62.4298066, 29.9709025 62.4299924, 29.9711352 62.4310266, 29.970848 62.431747)",,,,
146356183,2,Sammontie,residential,30,False,False,168.73000000000002,"LINESTRING (29.9709579 62.4298066, 29.9704672 62.4297896, 29.96922 62.430412, 29.9688984 62.4308269)",,,,4.5
146356183,2,Sammontie,residential,30,False,False,70.17599999999999,"LINESTRING (29.9655823 62.4339717, 29.9659869 62.4345415, 29.9660041 62.4345718)",,,,4.5
146356183,2,Sammontie,residential,30,False,True,413.141,"LINESTRING (29.9655823 62.4339717, 29.9658095 62.433217, 29.965985 62.4328206, 29.9665695 62.432261, 29.9669398 62.4319182, 29.9679337 62.4317649, 29.9681228 62.4317135, 29.9681953 62.4316577, 29.9683147 62.4315401, 29.9688984 62.4308269)",,,,4.5
315041213,2,Rinnekuja,residential,30,False,False,252.83300000000003,"LINESTRING (29.9655823 62.4339717, 29.9647276 62.4343233, 29.9630056 62.43507, 29.9628069 62.4350942, 29.9617347 62.4348401)",,,,
146356183,2,Sammontie,residential,30,False,True,143.613,"LINESTRING (29.9686564 62.4349733, 29.9685055 62.4349492, 29.9663357 62.4346149, 29.9660041 62.4345718)",,,,4.5
288896395,2,Hammaslahdentie,tertiary,40,False,False,253.077,"LINESTRING (29.9686564 62.4349733, 29.96873 62.4348323, 29.9688792 62.4345325, 29.9690375 62.4341676, 29.9690938 62.4339566, 29.969126 62.4337244, 29.969142 62.4334862, 29.969126 62.433249, 29.969126 62.4330268, 29.9691501 62.4329213, 29.9692134 62.4328493, 29.9693177 62.4327349)",4846,,,
288896395,2,Hammaslahdentie,tertiary,40,False,True,265.297,"LINESTRING (29.9686564 62.4349733, 29.9685386 62.4351481, 29.9681873 62.435584, 29.9678841 62.4359326, 29.9677286 62.43611, 29.9675975 62.4362983, 29.9675247 62.4364861, 29.9674782 62.4366544, 29.9674818 62.4368212, 29.9675006 62.4369168, 29.9675432 62.4369946, 29.967632 62.4371265, 29.9677485 62.4372457)",4846,,,
315041203,2,,residential,30,False,False,255.212,"LINESTRING (29.967397 62.4297389, 29.9672089 62.4303318, 29.9671626 62.430394, 29.9668676 62.4305789, 29.9664947 62.4307689, 29.9661165 62.4309662, 29.9659073 62.4310866, 29.9656042 62.4313002, 29.9653977 62.4314193, 29.9651214 62.4315323, 29.9648802 62.4316271)",,,,
1137258363,2,Suonmaantie,residential,30,False,False,197.63,"LINESTRING (29.967397 62.4297389, 29.9672055 62.4296975, 29.9670682 62.4296899, 29.966867 62.4297112, 29.9648382 62.4306561, 29.9645683 62.4307964)",,,,
43914651,2,Rääkkyläntie,secondary,40,False,False,38.752,"LINESTRING (29.9622262 62.429765, 29.9616206 62.4295579)",484,,,
43914651,2,Rääkkyläntie,secondary,40,False,True,83.90199999999999,"LINESTRING (29.9622262 62.429765, 29.9633282 62.4302107, 29.9634444 62.4302661)",484,,,
260465541,2,,residential,30,False,False,310.24700000000007,"LINESTRING (29.9622262 62.429765, 29.9608282 62.4306709, 29.9606784 62.4310314, 29.9603489 62.4313687, 29.9596849 62.4318817, 29.9594901 62.4319279, 29.9589709 62.4319303)",,,,
146356183,2,Sammontie,residential,30,False,False,413.14099999999996,"LINESTRING (29.9688984 62.4308269, 29.9683147 62.4315401, 29.9681953 62.4316577, 29.9681228 62.4317135, 29.9679337 62.4317649, 29.9669398 62.4319182, 29.9665695 62.432261, 29.965985 62.4328206, 29.9658095 62.433217, 29.9655823 62.4339717)",,,,4.5
146356183,2,Sammontie,residential,30,False,True,168.73,"LINESTRING (29.9688984 62.4308269, 29.96922 62.430412, 29.9704672 62.4297896, 29.9709579 62.4298066)",,,,4.5
260465538,2,Kaartotie,residential,30,False,False,138.25799999999998,"LINESTRING (29.9688984 62.4308269, 29.9697116 62.4309483, 29.9699189 62.4310547, 29.9699862 62.4312077, 29.9697172 62.4317419)",,,,
260465538,2,Kaartotie,residential,30,False,True,138.25799999999998,"LINESTRING (29.9697172 62.4317419, 29.9699862 62.4312077, 29.9699189 62.4310547, 29.9697116 62.4309483, 29.9688984 62.4308269)",,,,
260465541,2,,residential,30,False,True,310.24699999999996,"LINESTRING (29.9589709 62.4319303, 29.9594901 62.4319279, 29.9596849 62.4318817, 29.9603489 62.4313687, 29.9606784 62.4310314, 29.9608282 62.4306709, 29.9622262 62.429765)",,,,
260465536,2,Nuutilantie,residential,30,False,False,102.854,"LINESTRING (29.9745706 62.4339951, 29.9745944 62.4341133, 29.9747418 62.4348419, 29.9747912 62.4349128)",,,,
288896397,2,Pyhäseläntie,secondary,40,False,False,144.464,"LINESTRING (29.9745706 62.4339951, 29.9737908 62.433946, 29.9729361 62.4338348, 29.9720086 62.433534)",484,,,
1130878526,2,Kuparitie,residential,30,False,False,80.981,"LINESTRING (29.9747912 62.4349128, 29.9742701 62.4356)",,,,
260465536,2,Nuutilantie,residential,30,False,True,102.854,"LINESTRING (29.9747912 62.4349128, 29.9747418 62.4348419, 29.9745944 62.4341133, 29.9745706 62.4339951)",,,,
132107901,2,Opintie,residential,30,False,False,222.416,"LINESTRING (29.9702686 62.435365, 29.9703592 62.4352697, 29.9718978 62.4336506, 29.9720086 62.433534)",,,,4.5
132107901,2,Opintie,residential,30,False,True,250.853,"LINESTRING (29.9702686 62.435365, 29.969432 62.4362453, 29.9686462 62.4369201, 29.968288 62.43705, 29.9677485 62.4372457)",,,,4.5
260465529,2,Lahjantie,residential,30,False,False,208.571,"LINESTRING (29.9702686 62.435365, 29.9717521 62.4356174, 29.9718025 62.4357185, 29.9709732 62.4366857)",,,,
1130878774,2,,residential,30,False,False,71.42,"LINESTRING (29.9729748 62.4353692, 29.9742701 62.4356)",,,,
1130878526,2,Kuparitie,residential,30,False,True,80.981,"LINESTRING (29.9742701 62.4356, 29.9747912 62.4349128)",,,,
1130878774,2,,residential,30,False,True,71.42,"LINESTRING (29.9742701 62.4356, 29.9729748 62.4353692)",,,,
260465529,2,Lahjantie,residential,30,False,True,208.571,"LINESTRING (29.9709732 62.4366857, 29.9718025 62.4357185, 29.9717521 62.4356174, 29.9702686 62.435365)",,,,
"[43914651, 291660605]",2,Rääkkyläntie,secondary,40,False,True,138.30499999999998,"LINESTRING (29.959321 62.4289169, 29.9599587 62.4290756, 29.9612541 62.4294326, 29.9616206 62.4295579)",484,,,
315041212,2,Liitoskuja,residential,30,False,True,130.85,"LINESTRING (29.9644738 62.429422, 29.9648138 62.4295817, 29.9648085 62.4296568, 29.9634444 62.4302661)",,,,
43914651,2,Rääkkyläntie,secondary,40,False,True,38.752,"LINESTRING (29.9616206 62.4295579, 29.9622262 62.429765)",484,,,
"[43914651, 291660605]",2,Rääkkyläntie,secondary,40,False,False,138.305,"LINESTRING (29.9616206 62.4295579, 29.9612541 62.4294326, 29.9599587 62.4290756, 29.959321 62.4289169)",484,,,
1154200630,,Nuohoojantie,residential,,False,False,133.254,"LINESTRING (29.9616206 62.4295579, 29.9619802 62.4294168, 29.9620699 62.4293918, 29.9622333 62.4293196, 29.9626683 62.4291756, 29.9629551 62.429035, 29.9633561 62.4288831, 29.9636356 62.4288145)",,,,
43914651,2,Rääkkyläntie,secondary,40,False,False,83.90199999999999,"LINESTRING (29.9634444 62.4302661, 29.9633282 62.4302107, 29.9622262 62.429765)",484,,,
43914651,2,Rääkkyläntie,secondary,40,False,True,82.603,"LINESTRING (29.9634444 62.4302661, 29.9642597 62.4306553, 29.9645683 62.4307964)",484,,,
315041212,2,Liitoskuja,residential,30,False,False,130.85,"LINESTRING (29.9634444 62.4302661, 29.9648085 62.4296568, 29.9648138 62.4295817, 29.9644738 62.429422)",,,,
315041219,2,Nytiläntie,residential,30,False,True,246.76399999999998,"LINESTRING (29.9744408 62.4328993, 29.9740562 62.4328274, 29.9739083 62.4327624, 29.9735976 62.4323071, 29.9734719 62.432225, 29.9728802 62.4319546, 29.9726731 62.4318964, 29.970848 62.431747)",,,,
146356183,2,Sammontie,residential,30,False,False,143.613,"LINESTRING (29.9660041 62.4345718, 29.9663357 62.4346149, 29.9685055 62.4349492, 29.9686564 62.4349733)",,,,4.5
146356183,2,Sammontie,residential,30,False,True,70.17599999999999,"LINESTRING (29.9660041 62.4345718, 29.9659869 62.4345415, 29.9655823 62.4339717)",,,,4.5
315041207,2,,residential,30,False,False,76.348,"LINESTRING (29.9660041 62.4345718, 29.9659337 62.4346696, 29.9657395 62.4350991, 29.9657337 62.4352438)",,,,
315041213,2,Rinnekuja,residential,30,False,True,252.83300000000003,"LINESTRING (29.9617347 62.4348401, 29.9628069 62.4350942, 29.9630056 62.43507, 29.9647276 62.4343233, 29.9655823 62.4339717)",,,,
315041207,2,,residential,30,False,True,76.348,"LINESTRING (29.9657337 62.4352438, 29.9657395 62.4350991, 29.9659337 62.4346696, 29.9660041 62.4345718)",,,,
1154200484,,Nuohoojantie,residential,,False,True,72.894,"LINESTRING (29.9634294 62.4321553, 29.9625486 62.4316419)",,,,
133055455,2,Hoviahontie,residential,30,False,True,95.257,"LINESTRING (29.9634294 62.4321553, 29.9634987 62.4321319, 29.9642765 62.4318836, 29.9646306 62.4317446, 29.9648802 62.4316271)",,,,3.5
1154200484,,Nuohoojantie,residential,,False,False,72.894,"LINESTRING (29.9625486 62.4316419, 29.9634294 62.4321553)",,,,
1154200630,,Nuohoojantie,residential,,False,True,133.254,"LINESTRING (29.9636356 62.4288145, 29.9633561 62.4288831, 29.9629551 62.429035, 29.9626683 62.4291756, 29.9622333 62.4293196, 29.9620699 62.4293918, 29.9619802 62.4294168, 29.9616206 62.4295579)",,,,
