osmid,name,highway,oneway,reversed,length,geometry,ref,junction,lanes,maxspeed
32130093,Läntinen Asemakatu,residential,False,False,183.076,"LINESTRING (27.186259 60.5687105, 27.1868248 60.5703333)",,,,
32130092,Sibeliuskatu,residential,False,False,94.445,"LINESTRING (27.186259 60.5687105, 27.1864428 60.5686494, 27.1872648 60.5684302, 27.1875497 60.5683475, 27.1877525 60.568284)",,,,
32427569,Laivasillankatu,residential,False,False,155.40800000000002,"LINESTRING (27.186259 60.5687105, 27.1859157 60.5687105, 27.185669 60.5686578, 27.1837485 60.568099)",,,,
32130092,Sibeliuskatu,residential,False,False,112.48599999999999,"LINESTRING (27.1877525 60.568284, 27.1879891 60.568213, 27.188237 60.5681303, 27.1883977 60.5680777, 27.1892118 60.5678244, 27.189488 60.5677401)",,,,
32130092,Sibeliuskatu,residential,False,True,94.445,"LINESTRING (27.1877525 60.568284, 27.1875497 60.5683475, 27.1872648 60.5684302, 27.1864428 60.5686494, 27.186259 60.5687105)",,,,
32335809,Ratapihankatu,secondary,False,False,202.71699999999998,"LINESTRING (27.1877525 60.568284, 27.187578 60.5681472, 27.1874546 60.5680349, 27.1873345 60.5679075, 27.1872684 60.5678191, 27.1872151 60.5676398, 27.187159 60.5671711, 27.1870974 60.5665231)",371,,,
36908721,Rautatienkatu,secondary,False,True,97.20200000000001,"LINESTRING (27.1877525 60.568284, 27.1878347 60.5683652, 27.1884263 60.5687843, 27.1884664 60.568885, 27.188478 60.5689277, 27.1885125 60.5690543)",371,,,
289712422,Mannerheimintie,tertiary,False,True,44.412,"LINESTRING (27.187638 60.5728657, 27.1883276 60.5726542)",,,,
32130093,Läntinen Asemakatu,residential,False,True,174.003,"LINESTRING (27.187638 60.5728657, 27.187612 60.5728141, 27.1873337 60.5719007, 27.1871443 60.57132)",,,,
36908721,Rautatienkatu,secondary,False,False,210.994,"LINESTRING (27.1902068 60.5717379, 27.1894535 60.571058, 27.1893793 60.5708467, 27.1891212 60.5704204, 27.1889444 60.5700841, 27.1888893 60.5699704)",371,,,
374806616,Rautatienkatu,secondary,True,False,29.382,"LINESTRING (27.1902068 60.5717379, 27.1903847 60.5718301, 27.1904802 60.5719088, 27.1905142 60.5719512)",371,,,
289712422,Mannerheimintie,tertiary,False,False,109.317,"LINESTRING (27.1900359 60.5721423, 27.1883276 60.5726542)",,,,
374806614,Mannerheimintie,tertiary,True,False,24.842,"LINESTRING (27.1900359 60.5721423, 27.1901524 60.5720853, 27.1903092 60.5720428, 27.190406 60.5720159)",,,,
32130108,Mannerheimintie,tertiary,False,True,75.95,"LINESTRING (27.190896 60.5718967, 27.1920755 60.5715352)",,,,
374806615,Mannerheimintie,tertiary,True,False,18.625,"LINESTRING (27.190896 60.5718967, 27.1907847 60.5719474, 27.1907244 60.5719632, 27.1906178 60.5719911)",,,,
32428207,Kapteeninkatu,residential,False,False,64.181,"LINESTRING (27.1837485 60.568099, 27.183102 60.5685809)",,,,
