osmid,ref,name,highway,oneway,reversed,length,bridge,geometry,lanes,maxspeed
"[140109113, 140109114, 4819006]",126,Pusulantie,secondary,False,False,109.053,yes,"LINESTRING (24.207285 60.5300569, 24.207365 60.5302776, 24.2073886 60.5303331, 24.2075318 60.5306805, 24.2076641 60.5310197)",,
4819005,,Valtatie,residential,False,True,44.89,,"LINESTRING (24.20875 60.5328367, 24.2084286 60.5328003, 24.2079436 60.5327631)",,
37565670,,Opistokuja,residential,False,True,52.459999999999994,,"LINESTRING (24.20875 60.5328367, 24.2088079 60.5329248, 24.208831 60.5329551, 24.2088821 60.5330219, 24.2092114 60.5332447)",,
140109114,126,Pusulantie,secondary,False,True,38.957,,"LINESTRING (24.20875 60.5328367, 24.2085339 60.5327698, 24.2083932 60.5326974, 24.2082747 60.5325873)",,
170000185,126,Valtatie,secondary,False,False,176.201,,"LINESTRING (24.20875 60.5328367, 24.2116597 60.5331647, 24.2118915 60.5331869)",2,
299819118,126,Helsingintie,secondary,False,False,125.891,,"LINESTRING (24.216123 60.5337975, 24.2151721 60.5336559, 24.2141519 60.5334944, 24.2139301 60.5334543)",2,40
299819118,126,Helsingintie,secondary,False,True,188.596,,"LINESTRING (24.216123 60.5337975, 24.2164561 60.5338479, 24.2176591 60.5340299, 24.2184892 60.5341355, 24.219446 60.5342474)",2,40
299819118,126,Helsingintie,secondary,False,False,188.596,,"LINESTRING (24.219446 60.5342474, 24.2184892 60.5341355, 24.2176591 60.5340299, 24.2164561 60.5338479, 24.216123 60.5337975)",2,40
299819118,126,Helsingintie,secondary,False,True,44.922,,"LINESTRING (24.2131436 60.533338, 24.2139301 60.5334543)",2,40
23950446,126,Helsingintie,secondary,False,False,70.538,,"LINESTRING (24.2131436 60.533338, 24.2129654 60.5333112, 24.2118915 60.5331869)",2,40
140109121,,Vihdintie,tertiary,False,True,207.58200000000002,,"LINESTRING (24.2131436 60.533338, 24.213205 60.5332514, 24.2133465 60.5331359, 24.2140265 60.532674, 24.2146836 60.532268, 24.2154197 60.5318527)",,
299819118,126,Helsingintie,secondary,False,False,44.922,,"LINESTRING (24.2139301 60.5334543, 24.2131436 60.533338)",2,40
152555657,,Suorakatu,residential,False,False,69.417,,"LINESTRING (24.2139301 60.5334543, 24.2139648 60.5334065, 24.2140829 60.5332689, 24.2142178 60.5332106, 24.2144821 60.5331675, 24.2148791 60.53313)",,
299819118,126,Helsingintie,secondary,False,True,125.891,,"LINESTRING (24.2139301 60.5334543, 24.2141519 60.5334944, 24.2151721 60.5336559, 24.216123 60.5337975)",2,40
22812210,,Turuntie,tertiary,False,True,69.241,,"LINESTRING (24.2092981 60.5350333, 24.2091622 60.5350075, 24.2091257 60.5350038, 24.20903 60.534994, 24.2082436 60.5349678, 24.208047 60.5349613)",2,40
22812213,,Tammelantie,secondary,False,False,175.332,,"LINESTRING (24.2092981 60.5350333, 24.2095196 60.5351246, 24.2095599 60.5351411, 24.2105811 60.5355254, 24.2109278 60.5356739, 24.2110817 60.5357697, 24.2113883 60.5360093, 24.2115634 60.536126)",2,40
299819120,,Keskuskatu,secondary,False,True,54.367999999999995,,"LINESTRING (24.2092981 60.5350333, 24.2095095 60.5349005, 24.2098928 60.5346416)",2,40
22812211,,Harjukatu,residential,False,True,76.17799999999998,,"LINESTRING (24.2115634 60.536126, 24.2117507 60.5360652, 24.2120657 60.5359631, 24.2125989 60.5357902, 24.2127262 60.5357489)",2,40
22812213,,Tammelantie,secondary,False,True,175.33200000000002,,"LINESTRING (24.2115634 60.536126, 24.2113883 60.5360093, 24.2110817 60.5357697, 24.2109278 60.5356739, 24.2105811 60.5355254, 24.2095599 60.5351411, 24.2095196 60.5351246, 24.2092981 60.5350333)",2,40
299819117,,Harjukatu,residential,False,False,84.217,,"LINESTRING (24.2115634 60.536126, 24.2114126 60.5361751, 24.2102803 60.5365447)",,
299819121,,Tammelantie,secondary,False,False,130.225,,"LINESTRING (24.2115634 60.536126, 24.2116932 60.5362168, 24.2119926 60.5364284, 24.2120139 60.5364452, 24.212128 60.5365355, 24.2126422 60.536942, 24.2128481 60.5371115)",2,
