osmid,oneway,name,highway,reversed,length,geometry,lanes,junction,width
304715590,True,Okomfo Anokye Road,secondary,False,37.895,"LINESTRING (-1.6247822 6.6981911, -1.6245315 6.6979584)",,,
448379661,False,Nsenie Road,residential,False,9.127,"LINESTRING (-1.6247822 6.6981911, -1.624789 6.6982729)",,,
448379661,False,Nsenie Road,residential,True,41.331,"LINESTRING (-1.6247822 6.6981911, -1.6247692 6.6981279, -1.6246489 6.6978449)",,,
81554792,False,,residential,True,67.199,"LINESTRING (-1.6206534 6.7022017, -1.6210965 6.7017875)",,,
170804896,False,Ashanti New Town Road,tertiary,False,52.712,"LINESTRING (-1.6206534 6.7022017, -1.620312 6.7018704)",,,
170804896,False,Ashanti New Town Road,tertiary,True,58.345,"LINESTRING (-1.6206534 6.7022017, -1.6210084 6.7025903)",,,
202276352,False,,residential,True,113.248,"LINESTRING (-1.6206534 6.7022017, -1.6199178 6.7029113)",,,
170804896,False,Ashanti New Town Road,tertiary,False,58.345,"LINESTRING (-1.6210084 6.7025903, -1.6206534 6.7022017)",,,
170804896,False,Ashanti New Town Road,tertiary,True,65.707,"LINESTRING (-1.6210084 6.7025903, -1.6214256 6.7030116)",,,
81554778,False,Wesleyan Road,tertiary,True,61.75,"LINESTRING (-1.6243098 6.7027413, -1.624408 6.7021946)",2,,
1218463176,False,,residential,False,68.132,"LINESTRING (-1.6218614 6.7025779, -1.6214256 6.7030116)",,,
1218463176,False,,residential,True,105.052,"LINESTRING (-1.6218614 6.7025779, -1.6225559 6.7019323)",,,
170807450,False,,unclassified,False,125.12,"LINESTRING (-1.6218614 6.7025779, -1.621618 6.7021564, -1.621291 6.7016057)",,,
81554804,True,Kejetia Road,secondary,False,204.67499999999998,"LINESTRING (-1.6243733 6.7004556, -1.6245001 6.7001918, -1.6247173 6.6998709, -1.6249493 6.6997124, -1.6250928 6.6996471, -1.625167 6.6996205, -1.625427 6.6995272, -1.6257945 6.6994535)",,,
264370759,True,,tertiary,False,16.788,"LINESTRING (-1.6233708 6.694363, -1.6234176 6.6943437, -1.6234554 6.6943102, -1.6234802 6.6942663)",,roundabout,
304685753,False,,tertiary,False,30.715,"LINESTRING (-1.6225559 6.7019323, -1.622466 6.7016709)",,,
1218463176,False,,residential,False,105.052,"LINESTRING (-1.6225559 6.7019323, -1.6218614 6.7025779)",,,
81554792,False,,residential,False,29.496,"LINESTRING (-1.621291 6.7016057, -1.6210965 6.7017875)",,,
170807450,False,,unclassified,False,201.793,"LINESTRING (-1.621291 6.7016057, -1.6205723 6.7005227, -1.62029 6.7000875)",,,
170807450,False,,unclassified,True,125.12,"LINESTRING (-1.621291 6.7016057, -1.621618 6.7021564, -1.6218614 6.7025779)",,,
448379677,False,Domenase Road,residential,False,10.195,"LINESTRING (-1.6238381 6.6975307, -1.6238744 6.6974464)",,,
777308335,True,Okomfo Anokye Road,secondary,False,133.99200000000002,"LINESTRING (-1.6238381 6.6975307, -1.6240518 6.6976489, -1.624529 6.698045, -1.624789 6.6982729)",,,
264370759,True,,tertiary,False,11.186,"LINESTRING (-1.6234802 6.6942663, -1.6234892 6.6942168, -1.6234814 6.6941671)",,roundabout,
81554778,False,Wesleyan Road,tertiary,False,61.75,"LINESTRING (-1.624408 6.7021946, -1.6243098 6.7027413)",2,,
448386280,True,,tertiary,False,40.345,"LINESTRING (-1.624408 6.7021946, -1.6245381 6.7021161, -1.6247304 6.7020249)",,,
85476504,False,Prempeh II Avenue,tertiary,True,84.72,"LINESTRING (-1.6217281 6.6965407, -1.6219417 6.6964225, -1.6220329 6.6963106, -1.622128 6.6960871, -1.6221746 6.695963)",2,,
301640834,False,Osei Tutu I Avenue,tertiary,True,160.183,"LINESTRING (-1.6217281 6.6965407, -1.6212679 6.6952586, -1.621241 6.6951838)",,,
447523605,False,,tertiary,False,37.744,"LINESTRING (-1.6217281 6.6965407, -1.6217691 6.6967553, -1.6217907 6.6968744)",,,
170804887,False,,residential,False,134.075,"LINESTRING (-1.6208434 6.6985372, -1.6213077 6.6996513)",,,
"[777306992, 29997095]",True,,secondary,False,87.281,"LINESTRING (-1.6208434 6.6985372, -1.6209649 6.6984315, -1.6212218 6.6982107, -1.6213397 6.6981198, -1.6214693 6.6980677)",,,
170804895,False,,residential,True,72.078,"LINESTRING (-1.621908 6.6993969, -1.6213077 6.6996513)",,,
304685753,False,,tertiary,True,261.10699999999997,"LINESTRING (-1.621908 6.6993969, -1.6221441 6.7000363, -1.6222563 6.7007452, -1.622377 6.7013572, -1.622466 6.7016709)",,,
448388492,False,,tertiary,False,156.927,"LINESTRING (-1.621908 6.6993969, -1.6217898 6.6991142, -1.6216247 6.6987546, -1.6215335 6.6985136, -1.6214652 6.6981632, -1.6214693 6.6980677)",,,
170804887,False,,residential,True,134.075,"LINESTRING (-1.6213077 6.6996513, -1.6208434 6.6985372)",,,
170804895,False,,residential,False,72.078,"LINESTRING (-1.6213077 6.6996513, -1.621908 6.6993969)",,,
370405622,False,,residential,False,67.438,"LINESTRING (-1.6213077 6.6996513, -1.6210099 6.699772, -1.6207444 6.6998854)",,,
170804896,False,Ashanti New Town Road,tertiary,True,84.542,"LINESTRING (-1.6190555 6.700725, -1.6193059 6.7008831, -1.619527 6.7010769, -1.6196489 6.7012001)",,,
637388180,False,,residential,True,162.95999999999998,"LINESTRING (-1.6190555 6.700725, -1.6194897 6.6999893, -1.619499 6.699965, -1.619497 6.699947, -1.6194883 6.6999194, -1.6194467 6.6998754, -1.6190532 6.6995978)",,,
170804896,False,Ashanti New Town Road,tertiary,False,65.707,"LINESTRING (-1.6214256 6.7030116, -1.6210084 6.7025903)",,,
1218463176,False,,residential,True,68.132,"LINESTRING (-1.6214256 6.7030116, -1.6218614 6.7025779)",,,
170804896,False,Ashanti New Town Road,tertiary,False,104.489,"LINESTRING (-1.620312 6.7018704, -1.6196489 6.7012001)",,,
170804896,False,Ashanti New Town Road,tertiary,True,52.712,"LINESTRING (-1.620312 6.7018704, -1.6206534 6.7022017)",,,
202276340,False,,residential,False,56.763,"LINESTRING (-1.620312 6.7018704, -1.6199452 6.702228)",,,
170807464,False,,residential,False,106.198,"LINESTRING (-1.6195852 6.7025789, -1.618906 6.7019028)",,,
170807464,False,,residential,True,52.108,"LINESTRING (-1.6195852 6.7025789, -1.6199178 6.7029113)",,,
202276340,False,,residential,False,67.771,"LINESTRING (-1.6195852 6.7025789, -1.6191489 6.7030075)",,,
202276340,False,,residential,True,55.705,"LINESTRING (-1.6195852 6.7025789, -1.6199452 6.702228)",,,
170807464,False,,residential,False,52.108,"LINESTRING (-1.6199178 6.7029113, -1.6195852 6.7025789)",,,
202276352,False,,residential,False,113.248,"LINESTRING (-1.6199178 6.7029113, -1.6206534 6.7022017)",,,
361070896,True,Afia Kobi Ampem Avenue,secondary,False,68.458,"LINESTRING (-1.6204115 6.6956198, -1.6206465 6.6961895)",,,
661050099,False,Adonten S. E. Road,tertiary,False,8.837,"LINESTRING (-1.6204115 6.6956198, -1.6204893 6.6956012)",,,
661050099,False,Adonten S. E. Road,tertiary,True,179.957,"LINESTRING (-1.6204115 6.6956198, -1.618782 6.695623)",,,
661050099,False,Adonten S. E. Road,tertiary,False,179.957,"LINESTRING (-1.618782 6.695623, -1.6204115 6.6956198)",,,
448379670,True,Asomfo Road,residential,False,28.386,"LINESTRING (-1.6232381 6.6943315, -1.6232318 6.6945867)",,,
264370759,True,,tertiary,False,15.557000000000002,"LINESTRING (-1.6232381 6.6943315, -1.6232766 6.6943549, -1.6233203 6.6943661, -1.6233708 6.694363)",,roundabout,
301640834,False,Osei Tutu I Avenue,tertiary,False,29.359,"LINESTRING (-1.6211549 6.694934, -1.621241 6.6951838)",,,
301640835,False,Nyarko Kusi Amoah Street,tertiary,False,68.229,"LINESTRING (-1.622078 6.6947852, -1.6226357 6.6945212)",2,,
301640835,False,Nyarko Kusi Amoah Street,tertiary,True,102.513,"LINESTRING (-1.622078 6.6947852, -1.621241 6.6951838)",2,,
85476504,False,Prempeh II Avenue,tertiary,False,131.405,"LINESTRING (-1.622078 6.6947852, -1.6221456 6.695666, -1.6221746 6.695963)",2,,
301640834,False,Osei Tutu I Avenue,tertiary,True,29.359,"LINESTRING (-1.621241 6.6951838, -1.6211549 6.694934)",,,
301640835,False,Nyarko Kusi Amoah Street,tertiary,False,102.513,"LINESTRING (-1.621241 6.6951838, -1.622078 6.6947852)",2,,
301640834,False,Osei Tutu I Avenue,tertiary,False,160.183,"LINESTRING (-1.621241 6.6951838, -1.6212679 6.6952586, -1.6217281 6.6965407)",,,
301641819,False,Asomfo Road,residential,False,39.066,"LINESTRING (-1.622681 6.6953773, -1.6224718 6.6956606)",,,
301641819,False,Asomfo Road,residential,True,50.61,"LINESTRING (-1.622681 6.6953773, -1.622934 6.6949978)",,,
309305692,False,,residential,False,21.549,"LINESTRING (-1.622681 6.6953773, -1.6226935 6.6955707)",,,
309305694,False,Apimpua Road,residential,True,58.275,"LINESTRING (-1.622681 6.6953773, -1.6226562 6.6948538)",,,
301640835,False,Nyarko Kusi Amoah Street,tertiary,False,67.864,"LINESTRING (-1.6226357 6.6945212, -1.623197 6.6942728)",2,,
301640835,False,Nyarko Kusi Amoah Street,tertiary,True,68.229,"LINESTRING (-1.6226357 6.6945212, -1.622078 6.6947852)",2,,
309305694,False,Apimpua Road,residential,False,37.053,"LINESTRING (-1.6226357 6.6945212, -1.6226562 6.6948538)",,,
304685725,True,,tertiary,False,59.829,"LINESTRING (-1.6244575 6.7016588, -1.624408 6.7021946)",,,
81554799,True,Kumasi - Techiman,secondary,False,50.67,"LINESTRING (-1.6244575 6.7016588, -1.6245375 6.7017568, -1.6247304 6.7020249)",2,,
308983863,True,Pampaso Road,residential,False,49.504,"LINESTRING (-1.6244206 6.697098, -1.6243792 6.6966547)",,,
637717757,False,,residential,True,84.217,"LINESTRING (-1.6244206 6.697098, -1.6246013 6.6970477, -1.6248178 6.697043, -1.625023 6.6970197, -1.6251745 6.6970097)",,,
308983863,True,Pampaso Road,residential,False,16.223,"LINESTRING (-1.62442 6.6972439, -1.6244206 6.697098)",,,
448379661,False,Nsenie Road,residential,False,71.45,"LINESTRING (-1.62442 6.6972439, -1.6246489 6.6978449)",,,
308983863,True,Pampaso Road,residential,False,293.50100000000003,"LINESTRING (-1.6243792 6.6966547, -1.624347 6.6962604, -1.6243149 6.6958448, -1.624229 6.6955358, -1.6241217 6.6952162, -1.6240144 6.6949391, -1.6238321 6.6946514, -1.6236586 6.694383, -1.623616 6.6943407, -1.6235488 6.6943039, -1.6234802 6.6942663)",,,
29997095,True,,secondary,False,13.122,"LINESTRING (-1.6197666 6.699135, -1.6198852 6.6991422)",,,
778491812,False,,secondary,False,55.849000000000004,"LINESTRING (-1.6197666 6.699135, -1.6196318 6.6991528, -1.6195609 6.6991622, -1.6192658 6.6992048)",,,
170804896,False,Ashanti New Town Road,tertiary,True,104.489,"LINESTRING (-1.6196489 6.7012001, -1.620312 6.7018704)",,,
345145143,False,,residential,False,57.268,"LINESTRING (-1.6196489 6.7012001, -1.6192734 6.7015553)",,,
170804896,False,Ashanti New Town Road,tertiary,False,84.542,"LINESTRING (-1.6196489 6.7012001, -1.619527 6.7010769, -1.6193059 6.7008831, -1.6190555 6.700725)",,,
170807464,False,,residential,True,106.198,"LINESTRING (-1.618906 6.7019028, -1.6195852 6.7025789)",,,
345145143,False,,residential,True,56.03,"LINESTRING (-1.618906 6.7019028, -1.6192734 6.7015553)",,,
202276340,False,,residential,True,67.771,"LINESTRING (-1.6191489 6.7030075, -1.6195852 6.7025789)",,,
778491812,False,,secondary,True,55.849000000000004,"LINESTRING (-1.6192658 6.6992048, -1.6195609 6.6991622, -1.6196318 6.6991528, -1.6197666 6.699135)",,,
370405622,False,,residential,False,54.984,"LINESTRING (-1.6207444 6.6998854, -1.62029 6.7000875)",,,
448503362,False,,residential,False,116.778,"LINESTRING (-1.6207444 6.6998854, -1.6203502 6.6989109)",,,
370405622,False,,residential,True,67.438,"LINESTRING (-1.6207444 6.6998854, -1.6210099 6.699772, -1.6213077 6.6996513)",,,
370405622,False,,residential,True,54.984,"LINESTRING (-1.62029 6.7000875, -1.6207444 6.6998854)",,,
170807450,False,,unclassified,False,114.411,"LINESTRING (-1.62029 6.7000875, -1.6202583 6.7000387, -1.6200409 6.6994672, -1.6198852 6.6991422)",,,
170807450,False,,unclassified,True,201.793,"LINESTRING (-1.62029 6.7000875, -1.6205723 6.7005227, -1.621291 6.7016057)",,,
448367541,True,,secondary,False,14.108,"LINESTRING (-1.62575 6.6992334, -1.6257449 6.6992416, -1.625732 6.6992785, -1.6257278 6.6993174, -1.6257323 6.6993562)",,roundabout,
448367541,True,,secondary,False,16.838,"LINESTRING (-1.6260192 6.6994512, -1.6260412 6.699425, -1.6260621 6.6993918, -1.6260749 6.6993549, -1.6260792 6.699316)",,roundabout,
448367536,True,Kejetia Road,secondary,False,266.907,"LINESTRING (-1.6257323 6.6993562, -1.6255968 6.6993799, -1.6252243 6.6994366, -1.6247918 6.6996032, -1.6246496 6.6997113, -1.6245873 6.6997586, -1.6244974 6.6998735, -1.6244089 6.6999868, -1.624201 6.7005621, -1.6241788 6.7006115, -1.6241088 6.7008189)",,,
448367541,True,,secondary,False,13.034,"LINESTRING (-1.6257323 6.6993562, -1.6257455 6.699393, -1.6257665 6.699426, -1.6257945 6.6994535)",,roundabout,
448367541,True,,secondary,False,26.685,"LINESTRING (-1.6257945 6.6994535, -1.6258279 6.6994742, -1.625865 6.6994869, -1.6259041 6.6994912, -1.6259432 6.6994866, -1.6259803 6.6994736, -1.6260192 6.6994512)",,roundabout,
448376823,False,,residential,False,144.126,"LINESTRING (-1.6248317 6.6940875, -1.6248987 6.6943705, -1.6249953 6.6945623, -1.6253183 6.6950207, -1.6254382 6.6952192)",,,
301640835,False,Nyarko Kusi Amoah Street,tertiary,True,67.864,"LINESTRING (-1.623197 6.6942728, -1.6226357 6.6945212)",2,,
264370759,True,,tertiary,False,8.043,"LINESTRING (-1.623197 6.6942728, -1.623205 6.694293, -1.6232381 6.6943315)",,roundabout,
448379665,True,Nsenie Road,residential,False,29.23,"LINESTRING (-1.6232318 6.6945867, -1.6233708 6.694363)",,,
191894074,True,Nsenie Road,residential,False,258.48699999999997,"LINESTRING (-1.6232318 6.6945867, -1.623274 6.6947904, -1.6241021 6.6966565, -1.6241363 6.696726)",,,
301641819,False,Asomfo Road,residential,False,56.4,"LINESTRING (-1.6232318 6.6945867, -1.6231238 6.6947132, -1.622934 6.6949978)",,,
309305694,False,Apimpua Road,residential,False,58.275,"LINESTRING (-1.6226562 6.6948538, -1.622681 6.6953773)",,,
309305694,False,Apimpua Road,residential,True,37.053,"LINESTRING (-1.6226562 6.6948538, -1.6226357 6.6945212)",,,
448379671,False,,residential,False,37.238,"LINESTRING (-1.6226562 6.6948538, -1.6227396 6.6949596, -1.6228066 6.6949916, -1.622934 6.6949978)",,,
301641819,False,Asomfo Road,residential,False,50.61,"LINESTRING (-1.622934 6.6949978, -1.622681 6.6953773)",,,
301641819,False,Asomfo Road,residential,True,56.4,"LINESTRING (-1.622934 6.6949978, -1.6231238 6.6947132, -1.6232318 6.6945867)",,,
448379671,False,,residential,True,37.238,"LINESTRING (-1.622934 6.6949978, -1.6228066 6.6949916, -1.6227396 6.6949596, -1.6226562 6.6948538)",,,
309305692,False,,residential,False,15.89,"LINESTRING (-1.6226935 6.6955707, -1.6226936 6.6957136)",,,
309305692,False,,residential,True,21.549,"LINESTRING (-1.6226935 6.6955707, -1.622681 6.6953773)",,,
448379677,False,Domenase Road,residential,True,37.953,"LINESTRING (-1.6226935 6.6955707, -1.6229019 6.6958421)",,,
448379677,False,Domenase Road,residential,False,37.953,"LINESTRING (-1.6229019 6.6958421, -1.6226935 6.6955707)",,,
448379677,False,Domenase Road,residential,True,208.78099999999998,"LINESTRING (-1.6229019 6.6958421, -1.6238259 6.6972925, -1.6238744 6.6974464)",,,
1168864264,False,Domenase Road,residential,False,25.207,"LINESTRING (-1.6229019 6.6958421, -1.6228491 6.6958376, -1.6228116 6.695839, -1.6227861 6.6958456, -1.6227525 6.6958589, -1.6227324 6.6958829, -1.6227017 6.6959139)",,,
85476504,False,Prempeh II Avenue,tertiary,False,84.72,"LINESTRING (-1.6221746 6.695963, -1.622128 6.6960871, -1.6220329 6.6963106, -1.6219417 6.6964225, -1.6217281 6.6965407)",2,,
85476504,False,Prempeh II Avenue,tertiary,True,131.405,"LINESTRING (-1.6221746 6.695963, -1.6221456 6.695666, -1.622078 6.6947852)",2,,
301641819,False,Asomfo Road,residential,True,47.338,"LINESTRING (-1.6221746 6.695963, -1.6222912 6.6958789, -1.6223306 6.6958353, -1.6224718 6.6956606)",,,
191894074,True,Nsenie Road,residential,False,65.559,"LINESTRING (-1.6241363 6.696726, -1.62442 6.6972439)",,,
448379673,True,,residential,False,31.9,"LINESTRING (-1.6241363 6.696726, -1.6242523 6.6967551, -1.6243006 6.6967444, -1.6243792 6.6966547)",,,
448386286,False,,residential,True,189.942,"LINESTRING (-1.6233204 6.7002148, -1.623178 6.7003739, -1.6230842 6.7005138, -1.6229698 6.7007592, -1.6228679 6.701007, -1.6228146 6.7011399, -1.6227874 6.7012187, -1.6227356 6.7013623, -1.6226739 6.7014582, -1.622466 6.7016709)",2,,
777306992,True,,secondary,False,106.776,"LINESTRING (-1.6233204 6.7002148, -1.6236712 6.7006793, -1.6239371 6.700952)",,,
304685753,False,,tertiary,True,30.715,"LINESTRING (-1.622466 6.7016709, -1.6225559 6.7019323)",,,
304685753,False,,tertiary,False,261.107,"LINESTRING (-1.622466 6.7016709, -1.622377 6.7013572, -1.6222563 6.7007452, -1.6221441 6.7000363, -1.621908 6.6993969)",,,
448386286,False,,residential,False,189.942,"LINESTRING (-1.622466 6.7016709, -1.6226739 6.7014582, -1.6227356 6.7013623, -1.6227874 6.7012187, -1.6228146 6.7011399, -1.6228679 6.701007, -1.6229698 6.7007592, -1.6230842 6.7005138, -1.623178 6.7003739, -1.6233204 6.7002148)",2,,
448503362,False,,residential,True,116.778,"LINESTRING (-1.6203502 6.6989109, -1.6207444 6.6998854)",,,
29997095,True,,secondary,False,68.59899999999999,"LINESTRING (-1.6203502 6.6989109, -1.6205956 6.6987449, -1.6208434 6.6985372)",,,
448376823,False,,residential,False,7.874,"LINESTRING (-1.6255302 6.6954344, -1.6255494 6.6955026)",,,
448376823,False,,residential,True,26.021,"LINESTRING (-1.6255302 6.6954344, -1.6254687 6.6952789, -1.6254382 6.6952192)",,,
448504476,False,,residential,False,115.97200000000001,"LINESTRING (-1.6255302 6.6954344, -1.6256308 6.6955088, -1.6256651 6.6955341, -1.6259557 6.6958409, -1.6261358 6.6960309, -1.6262837 6.6961573)",,,
81554804,True,Kejetia Road,secondary,False,52.706999999999994,"LINESTRING (-1.6242151 6.700902, -1.624285 6.7006644, -1.6243733 6.7004556)",,,
491176423,True,,secondary,False,15.497,"LINESTRING (-1.6242151 6.700902, -1.624197 6.7008721, -1.6241723 6.7008475, -1.6241423 6.7008294, -1.6241088 6.7008189)",,roundabout,
491176423,True,,secondary,False,19.366,"LINESTRING (-1.6241849 6.7010634, -1.6242066 6.701036, -1.6242211 6.7010043, -1.6242275 6.70097, -1.6242254 6.7009353, -1.6242151 6.700902)",,roundabout,
491176423,True,,secondary,False,11.615,"LINESTRING (-1.6241088 6.7008189, -1.6240738 6.7008168, -1.6240393 6.700823, -1.6240073 6.7008372)",,roundabout,
448367541,True,,secondary,False,26.08,"LINESTRING (-1.6260792 6.699316, -1.6260746 6.6992772, -1.6260615 6.6992404, -1.6260404 6.6992074, -1.6260031 6.6991722, -1.6259791 6.6991592, -1.6259419 6.6991464)",,roundabout,
777308334,True,Okomfo Anokye Road,secondary,False,60.855,"LINESTRING (-1.6265479 6.6996038, -1.6260792 6.699316)",2,,
1056412101,True,Okomfo Anokye Road,secondary_link,False,154.652,"LINESTRING (-1.6265479 6.6996038, -1.6262501 6.699324, -1.6259994 6.6991049, -1.6258022 6.6989497, -1.6256151 6.6988052, -1.6254576 6.6987475)",,,
81554795,True,Kumasi - Techiman,secondary,False,50.552,"LINESTRING (-1.6244143 6.7014522, -1.6242009 6.7011335, -1.6241849 6.7010634)",2,,6
1056412100,True,,secondary_link,False,112.595,"LINESTRING (-1.6244143 6.7014522, -1.6243498 6.7012467, -1.624319 6.7010595, -1.624319 6.7008484, -1.6243545 6.7006173, -1.6243733 6.7004556)",,,
491176423,True,,secondary,False,23.229,"LINESTRING (-1.6239371 6.700952, -1.6239391 6.7009867, -1.6239495 6.70102, -1.6239676 6.7010499, -1.6239923 6.7010745, -1.6240223 6.7010926, -1.6240557 6.7011031)",,roundabout,
"[361070896, 777311588]",True,"['Afia Kobi Ampem Avenue', 'Okomfo Anokye']",secondary,False,178.805,"LINESTRING (-1.6206465 6.6961895, -1.6210194 6.6970403, -1.6210944 6.6971732, -1.6211702 6.6972577, -1.621254 6.697331, -1.621323 6.6973743, -1.6213477 6.6973909, -1.6214572 6.6974216, -1.6215377 6.6974187)",,,
1175223662,False,,residential,False,71.86599999999999,"LINESTRING (-1.6206465 6.6961895, -1.6204686 6.6962409, -1.620353 6.6962466, -1.6200076 6.6963011)",,,
518935533,True,,secondary,False,22.366,"LINESTRING (-1.6215377 6.6974187, -1.6215512 6.697482, -1.6215879 6.6975375, -1.621646 6.6975772)",,roundabout,
518935533,True,,secondary,False,21.452,"LINESTRING (-1.6219369 6.6974106, -1.6219511 6.6973441, -1.6219385 6.6972804, -1.621906 6.6972298)",,roundabout,
777308335,True,Okomfo Anokye Road,secondary,False,215.47,"LINESTRING (-1.6219369 6.6974106, -1.6221625 6.6973121, -1.6222523 6.6972908, -1.622343 6.6972833, -1.6226017 6.6973005, -1.622761 6.6973124, -1.6228702 6.6973275, -1.6232637 6.6973892, -1.6236128 6.6974518, -1.6238381 6.6975307)",,,
448379661,False,Nsenie Road,residential,True,9.127,"LINESTRING (-1.624789 6.6982729, -1.6247822 6.6981911)",,,
777308335,True,Okomfo Anokye Road,secondary,False,152.66,"LINESTRING (-1.624789 6.6982729, -1.6249347 6.6983943, -1.6256888 6.6990664, -1.62575 6.6992334)",,,
518935533,True,,secondary,False,12.526,"LINESTRING (-1.6215837 6.6973183, -1.6215514 6.6973612, -1.6215377 6.6974187)",,roundabout,
"[777311587, 518935531]",True,"['Okomfo Anokye Road', 'Afia Kobi Ampem Avenue']",secondary,False,241.12,"LINESTRING (-1.6215837 6.6973183, -1.6215438 6.6973323, -1.621454 6.6973306, -1.6213536 6.697314, -1.6212765 6.6972595, -1.6212018 6.6971865, -1.6211364 6.6970914, -1.620994 6.696771, -1.6207989 6.696315, -1.6205049 6.6956371, -1.6204893 6.6956012)",,,
518935533,True,,secondary,False,9.506,"LINESTRING (-1.621906 6.6972298, -1.6218607 6.6971955, -1.6218347 6.6971825)",,roundabout,
309305692,False,,residential,True,149.245,"LINESTRING (-1.6227562 6.697255, -1.6227017 6.6959139)",,,
304715590,True,Okomfo Anokye Road,secondary,False,94.24199999999999,"LINESTRING (-1.6227562 6.697255, -1.6225159 6.6972264, -1.6222838 6.6972075, -1.621906 6.6972298)",,,
448379677,False,Domenase Road,residential,True,10.195,"LINESTRING (-1.6238744 6.6974464, -1.6238381 6.6975307)",,,
304715590,True,Okomfo Anokye Road,secondary,False,125.832,"LINESTRING (-1.6238744 6.6974464, -1.6236302 6.6973615, -1.6233018 6.6973202, -1.6230181 6.6972921, -1.6227562 6.697255)",,,
448379677,False,Domenase Road,residential,False,208.78099999999998,"LINESTRING (-1.6238744 6.6974464, -1.6238259 6.6972925, -1.6229019 6.6958421)",,,
