osmid,oneway,lanes,name,highway,reversed,length,geometry,junction,ref
1057104476,True,1,North High Street,primary,False,43.322,"LINESTRING (-0.8424885 9.4077667, -0.8424904 9.4073771)",,
152283495,False,,Education Ridge Road,tertiary,True,46.437,"LINESTRING (-0.8441005 9.4078063, -0.8442743 9.4081871)",,
4827378,False,,,unclassified,True,80.59299999999999,"LINESTRING (-0.8441005 9.4078063, -0.8443712 9.4078177, -0.8448345 9.4078372)",,
176571671,True,,,unclassified,False,120.807,"LINESTRING (-0.8441005 9.4078063, -0.8438312 9.4078017, -0.8429995 9.4077833)",,
4830920,False,2,Dagomba Road,tertiary,False,52.554,"LINESTRING (-0.8408229 9.4073123, -0.8403441 9.4072964)",,
4830920,False,2,Dagomba Road,tertiary,True,49.184,"LINESTRING (-0.8408229 9.4073123, -0.8412708 9.4073321)",,
4827381,False,,Post Office Street,tertiary,True,128.737,"LINESTRING (-0.8408229 9.4073123, -0.8412063 9.4068793, -0.8416054 9.4064496)",,
4830920,False,2,Dagomba Road,tertiary,False,70.447,"LINESTRING (-0.8400303 9.4072898, -0.8393887 9.4072629)",,
4830920,False,2,Dagomba Road,tertiary,True,34.432,"LINESTRING (-0.8400303 9.4072898, -0.8403441 9.4072964)",,
4827385,False,,Bank Street,unclassified,True,247.43,"LINESTRING (-0.8400303 9.4072898, -0.8400469 9.4070061, -0.8400531 9.4069226, -0.8400618 9.4068644, -0.8400759 9.4067969, -0.8401933 9.406425, -0.8402241 9.4063531, -0.840263 9.4062843, -0.8403157 9.4062199, -0.8403895 9.4061498, -0.8411834 9.4055291)",,
4830920,False,2,Dagomba Road,tertiary,False,121.783,"LINESTRING (-0.8393887 9.4072629, -0.8382789 9.4072355)",,
4830920,False,2,Dagomba Road,tertiary,True,70.447,"LINESTRING (-0.8393887 9.4072629, -0.8400303 9.4072898)",,
153981366,False,,,residential,False,84.28,"LINESTRING (-0.8393887 9.4072629, -0.8393596 9.4080203)",,
4827381,False,,Post Office Street,tertiary,False,50.425,"LINESTRING (-0.8422559 9.4058969, -0.8421928 9.4059369, -0.8421265 9.4059694, -0.8420593 9.4060145, -0.841884 9.4061604)",,
1057104470,True,,,primary,False,10.313999999999998,"LINESTRING (-0.8422559 9.4058969, -0.8422671 9.4059323, -0.8422894 9.4059622, -0.8423027 9.4059753)",roundabout,
1057112741,False,2,Gukpegu Road,tertiary,True,65.049,"LINESTRING (-0.8407289 9.4016875, -0.8413037 9.4015438)",,
4827377,False,,,unclassified,False,178.31499999999997,"LINESTRING (-0.8407289 9.4016875, -0.8410326 9.4025976, -0.8410568 9.4026887, -0.8410663 9.4027731, -0.8410524 9.4028579, -0.8410142 9.40293, -0.8408227 9.4031619)",,
1057112741,False,2,Gukpegu Road,tertiary,False,106.294,"LINESTRING (-0.8407289 9.4016875, -0.8400654 9.4018489, -0.8398447 9.4018879, -0.8397859 9.4019052)",,
634271265,True,,,tertiary,False,9.115,"LINESTRING (-0.8387208 9.4018744, -0.8387642 9.4018045)",,
152283498,True,2,Hospital/Salaga Road,trunk,False,72.737,"LINESTRING (-0.8387208 9.4018744, -0.8391251 9.4019988, -0.839233 9.4020477, -0.8393372 9.402108)",,N9
1057112741,False,2,Gukpegu Road,tertiary,False,65.049,"LINESTRING (-0.8413037 9.4015438, -0.8407289 9.4016875)",,
1057112739,True,1,,primary,False,10.589,"LINESTRING (-0.8413037 9.4015438, -0.8413117 9.4015745, -0.8413288 9.4016014, -0.8413534 9.4016219)",,
634271265,True,,,tertiary,False,40.743,"LINESTRING (-0.8384699 9.4021428, -0.8385229 9.402102, -0.8385491 9.4020775, -0.8386087 9.4020087, -0.8387208 9.4018744)",,
4827385,False,,Bank Street,unclassified,False,109.63,"LINESTRING (-0.8420021 9.4049637, -0.8418124 9.4050947, -0.8411834 9.4055291)",,
316037699,True,,Hospital/Salaga Road,primary,False,98.851,"LINESTRING (-0.8420021 9.4049637, -0.8421344 9.4052849, -0.8421947 9.4053937, -0.8422453 9.4055058, -0.842275 9.4056191, -0.8422945 9.4057966)",,
4830920,False,2,Dagomba Road,tertiary,False,108.824,"LINESTRING (-0.8422625 9.4073567, -0.8412708 9.4073321)",,
1057104475,True,1,North High Street,primary,False,161.465,"LINESTRING (-0.8422625 9.4073567, -0.8422416 9.4083973, -0.8422503 9.4088085)",,
4830918,True,,Telecom Road,primary,False,17.144,"LINESTRING (-0.8424792 9.4058644, -0.8426291 9.4058208)",,
1057104469,True,,,primary,False,9.93,"LINESTRING (-0.8424792 9.4058644, -0.842477 9.4058486, -0.8424603 9.4058158, -0.8424338 9.4057901)",roundabout,
337514581,True,,,primary,False,28.372999999999998,"LINESTRING (-0.841963 9.4035046, -0.8418223 9.4035276, -0.8417087 9.4035509)",,
634726741,True,,Gukpegu Road,tertiary,False,12.078,"LINESTRING (-0.8394101 9.4020266, -0.8393372 9.402108)",,
316037698,True,,Hospital/Salaga Road,trunk,False,75.11,"LINESTRING (-0.8394101 9.4020266, -0.8391305 9.4019148, -0.8387642 9.4018045)",,N9
4827377,False,,,unclassified,True,178.315,"LINESTRING (-0.8408227 9.4031619, -0.8410142 9.40293, -0.8410524 9.4028579, -0.8410663 9.4027731, -0.8410568 9.4026887, -0.8410326 9.4025976, -0.8407289 9.4016875)",,
316037698,True,,Hospital/Salaga Road,trunk,False,190.671,"LINESTRING (-0.8408227 9.4031619, -0.8401309 9.4025995, -0.8394817 9.402071)",,N9
