osmid,lanes,name,highway,maxspeed,oneway,reversed,length,geometry,junction,ref,bridge
25827371,2,Friedrich Reinhold Kreutzwaldi,secondary,50,False,True,20.244,"LINESTRING (27.002153 57.8404791, 27.0020937 57.8406584)",,,
25827371,2,Friedrich Reinhold Kreutzwaldi,secondary,50,False,False,336.95500000000004,"LINESTRING (27.002153 57.8404791, 27.0021869 57.8403718, 27.0023549 57.8399306, 27.002586 57.8392182, 27.0027269 57.8387838, 27.0031436 57.8374952)",,,
25827371,2,Friedrich Reinhold Kreutzwaldi,secondary,50,False,False,195.148,"LINESTRING (27.0031436 57.8374952, 27.0033104 57.8370355, 27.0034132 57.8365691, 27.0035622 57.8360065, 27.0037323 57.8357745)",,,
25827371,2,Friedrich Reinhold Kreutzwaldi,secondary,50,False,True,336.955,"LINESTRING (27.0031436 57.8374952, 27.0027269 57.8387838, 27.002586 57.8392182, 27.0023549 57.8399306, 27.0021869 57.8403718, 27.002153 57.8404791)",,,
220511005,,Niidu,residential,,False,False,159.662,"LINESTRING (27.0031436 57.8374952, 27.0033996 57.8375139, 27.0055098 57.8375635, 27.0056701 57.837586, 27.0057265 57.8376142, 27.0057892 57.8376436)",,,
25827239,,Luha,residential,50,False,False,283.83000000000004,"LINESTRING (27.0037323 57.8357745, 27.003972 57.8358031, 27.0060321 57.8360126, 27.0061775 57.8360235, 27.0067647 57.8360442, 27.0070923 57.8360561, 27.007969 57.8360878, 27.0084776 57.8361039)",,,
25827371,2,Friedrich Reinhold Kreutzwaldi,secondary,50,False,True,195.148,"LINESTRING (27.0037323 57.8357745, 27.0035622 57.8360065, 27.0034132 57.8365691, 27.0033104 57.8370355, 27.0031436 57.8374952)",,,
83801167,,Võlsi tee,residential,,False,False,193.72,"LINESTRING (27.0037323 57.8357745, 27.0033009 57.8357472, 27.0030911 57.8354909, 27.0029007 57.8349147, 27.0025827 57.834291)",,,
231735789,,,secondary,,True,False,3.396,"LINESTRING (27.0061084 57.8423847, 27.0061382 57.8424108)",roundabout,,
817136672,,Räpina mnt,secondary,50,False,True,58.77,"LINESTRING (27.0137491 57.8430501, 27.0127792 57.8429367)",,65,
83888854,,Olevi,residential,,False,True,243.30200000000002,"LINESTRING (27.0107976 57.8362227, 27.0108296 57.8363248, 27.010861 57.8366443, 27.0109182 57.8370932, 27.010924 57.8371391, 27.0109457 57.8372842, 27.0109506 57.8373159, 27.0110218 57.83778, 27.0110728 57.8381125, 27.0110894 57.8382205, 27.0111127 57.8384038)",,,
808412500,,Luha,residential,50,False,False,141.925,"LINESTRING (27.0107976 57.8362227, 27.0109565 57.8362263, 27.0110481 57.8362283, 27.0121063 57.836252, 27.0131539 57.8362238, 27.0131927 57.8362228)",,,
