osmid,highway,oneway,reversed,length,name,geometry,maxspeed,ref,tunnel,lanes
288602940,residential,False,False,76.148,,"LINESTRING (33.3082743 58.3714797, 33.3073834 58.370979)",,,,
288602940,residential,False,True,74.558,,"LINESTRING (33.3082743 58.3714797, 33.309067 58.3720058)",,,,
27704297,residential,False,False,360.55899999999997,улица Володарского,"LINESTRING (33.3082743 58.3714797, 33.3073094 58.3719249, 33.3048043 58.3729601, 33.3034594 58.3735129)",,,,
27703496,residential,False,False,77.008,улица Энергетиков,"LINESTRING (33.3034594 58.3735129, 33.3026433 58.3729684)",,,,
27703496,residential,False,True,68.257,улица Энергетиков,"LINESTRING (33.3034594 58.3735129, 33.3042304 58.3739748)",,,,
27704297,residential,False,False,133.855,улица Володарского,"LINESTRING (33.3034594 58.3735129, 33.3016007 58.3742194)",,,,
27704297,residential,False,True,360.559,улица Володарского,"LINESTRING (33.3034594 58.3735129, 33.3048043 58.3729601, 33.3073094 58.3719249, 33.3082743 58.3714797)",,,,
27703518,residential,False,False,166.881,2-я Крестьянская улица,"LINESTRING (33.3065801 58.3776944, 33.30611 58.3776574, 33.3052224 58.3775282, 33.3041573 58.3773251, 33.3038503 58.3772582)",,,,
698251858,unclassified,False,True,106.112,улица Гоголя,"LINESTRING (33.3065801 58.3776944, 33.3066051 58.3778346, 33.3054052 58.3783503)",,,,
26261165,residential,False,False,89.524,Почтамтская улица,"LINESTRING (33.2932713 58.3706443, 33.2942551 58.3710838, 33.2944643 58.3711485)",60,,,
165832707,tertiary,False,True,24.571,улица Коммунаров,"LINESTRING (33.2956066 58.3704995, 33.2959438 58.370367)",60,49Н-1234,,
165832707,tertiary,False,False,99.009,улица Коммунаров,"LINESTRING (33.2956066 58.3704995, 33.2953595 58.3706105, 33.2948036 58.3708824, 33.2945636 58.3710486, 33.2944643 58.3711485)",60,49Н-1234,,
27703496,residential,False,False,61.529,улица Энергетиков,"LINESTRING (33.3048983 58.3744032, 33.3042304 58.3739748)",,,,
115619300,residential,False,False,134.527,улица Рихарда Зорге,"LINESTRING (33.3048983 58.3744032, 33.3031231 58.375176)",,,,
115619300,residential,False,True,308.115,улица Рихарда Зорге,"LINESTRING (33.3048983 58.3744032, 33.3084745 58.3729417, 33.3090466 58.3726872)",,,,
27703496,residential,False,False,68.257,улица Энергетиков,"LINESTRING (33.3042304 58.3739748, 33.3034594 58.3735129)",,,,
27703496,residential,False,True,61.529,улица Энергетиков,"LINESTRING (33.3042304 58.3739748, 33.3048983 58.3744032)",,,,
42402869,residential,False,False,135.133,Уральская улица,"LINESTRING (33.3042304 58.3739748, 33.3023728 58.3747015)",,,,
42402869,residential,False,True,357.066,Уральская улица,"LINESTRING (33.3042304 58.3739748, 33.3068992 58.3728849, 33.3079152 58.3724542, 33.309067 58.3720058)",,,,
288602940,residential,False,False,74.558,,"LINESTRING (33.309067 58.3720058, 33.3082743 58.3714797)",,,,
42402869,residential,False,False,357.06600000000003,Уральская улица,"LINESTRING (33.309067 58.3720058, 33.3079152 58.3724542, 33.3068992 58.3728849, 33.3042304 58.3739748)",,,,
165832711,tertiary,False,False,22.211,улица Фрунзе,"LINESTRING (33.3040713 58.3774209, 33.3038503 58.3772582)",,,,
165832711,tertiary,False,True,129.337,улица Фрунзе,"LINESTRING (33.3040713 58.3774209, 33.3054052 58.3783503)",,,,
165832711,tertiary,False,True,22.211,улица Фрунзе,"LINESTRING (33.3038503 58.3772582, 33.3040713 58.3774209)",,,,
27703518,residential,False,True,166.881,2-я Крестьянская улица,"LINESTRING (33.3038503 58.3772582, 33.3041573 58.3773251, 33.3052224 58.3775282, 33.30611 58.3776574, 33.3065801 58.3776944)",,,,
165832711,tertiary,False,False,108.693,улица Фрунзе,"LINESTRING (33.3038503 58.3772582, 33.303021 58.3767392, 33.3026677 58.3765027)",,,,
165832711,tertiary,False,False,103.454,улица Фрунзе,"LINESTRING (33.3026677 58.3765027, 33.30155 58.3757801)",,,,
27703525,residential,False,True,226.82299999999998,улица Ломоносова,"LINESTRING (33.3026677 58.3765027, 33.3020344 58.376775, 33.3011384 58.3771527, 33.3007499 58.3773185, 33.3003217 58.3774854, 33.299907 58.3776336, 33.2996003 58.377756)",,,,
165832711,tertiary,False,True,108.693,улица Фрунзе,"LINESTRING (33.3026677 58.3765027, 33.303021 58.3767392, 33.3038503 58.3772582)",,,,
115619300,residential,False,True,113.687,улица Рихарда Зорге,"LINESTRING (33.30155 58.3757801, 33.3031231 58.375176)",,,,
165832711,tertiary,False,False,64.544,улица Фрунзе,"LINESTRING (33.30155 58.3757801, 33.3008538 58.3753288)",,,,
165832711,tertiary,False,True,103.454,улица Фрунзе,"LINESTRING (33.30155 58.3757801, 33.3026677 58.3765027)",,,,
42402869,residential,False,False,43.957,Уральская улица,"LINESTRING (33.3008538 58.3753288, 33.300247 58.3755634)",,,,
165832711,tertiary,False,False,71.861,улица Фрунзе,"LINESTRING (33.3008538 58.3753288, 33.3000683 58.3748308)",,,,
165832711,tertiary,False,True,64.544,улица Фрунзе,"LINESTRING (33.3008538 58.3753288, 33.30155 58.3757801)",,,,
42402869,residential,False,True,112.754,Уральская улица,"LINESTRING (33.3008538 58.3753288, 33.3012471 58.3751563, 33.3023728 58.3747015)",,,,
27704297,residential,False,False,144.692,улица Володарского,"LINESTRING (33.3000683 58.3748308, 33.2981199 58.3756367)",,,,
27704297,residential,False,True,112.273,улица Володарского,"LINESTRING (33.3000683 58.3748308, 33.3016007 58.3742194)",,,,
165832711,tertiary,False,False,74.108,улица Фрунзе,"LINESTRING (33.3000683 58.3748308, 33.2993513 58.3742805)",,,,
165832711,tertiary,False,True,71.861,улица Фрунзе,"LINESTRING (33.3000683 58.3748308, 33.3008538 58.3753288)",,,,
27704297,residential,False,True,75.802,улица Володарского,"LINESTRING (33.2970758 58.3760429, 33.2981199 58.3756367)",,,,
27704297,residential,False,False,274.236,улица Володарского,"LINESTRING (33.2970758 58.3760429, 33.2967611 58.3761812, 33.2960218 58.3765312, 33.2948333 58.3771399, 33.2943517 58.3773837, 33.2936161 58.3777121)",,,,
165832702,tertiary,False,False,76.714,улица Кирова,"LINESTRING (33.2970758 58.3760429, 33.2965406 58.3756343, 33.2963223 58.3754774)",60,,,
165832702,tertiary,False,True,74.59700000000001,улица Кирова,"LINESTRING (33.2970758 58.3760429, 33.297471 58.3763033, 33.2976745 58.3764374, 33.2978687 58.3765694)",60,,,
165832702,tertiary,False,True,82.275,улица Кирова,"LINESTRING (33.2987397 58.3771696, 33.2996003 58.377756)",60,,,
165832702,tertiary,False,False,83.862,улица Кирова,"LINESTRING (33.2987397 58.3771696, 33.2982001 58.3767978, 33.2978687 58.3765694)",60,,,
165832702,tertiary,False,False,82.275,улица Кирова,"LINESTRING (33.2996003 58.377756, 33.2987397 58.3771696)",60,,,
27703525,residential,False,False,226.823,улица Ломоносова,"LINESTRING (33.2996003 58.377756, 33.299907 58.3776336, 33.3003217 58.3774854, 33.3007499 58.3773185, 33.3011384 58.3771527, 33.3020344 58.376775, 33.3026677 58.3765027)",,,,
288602940,residential,False,False,75.159,,"LINESTRING (33.3073834 58.370979, 33.3064837 58.370495)",,,,
288602940,residential,False,True,76.148,,"LINESTRING (33.3073834 58.370979, 33.3082743 58.3714797)",,,,
32082096,secondary,False,False,354.183,улица Миклухо-Маклая,"LINESTRING (33.3073834 58.370979, 33.3069147 58.3712091, 33.3054215 58.3718022, 33.3041068 58.3723644, 33.3033354 58.3726783, 33.3026433 58.3729684)",60,,,
65491359,secondary,False,True,128.468,Новгородская улица,"LINESTRING (33.2945509 58.3739434, 33.2944675 58.3740669, 33.2942417 58.3742083, 33.2938635 58.3744504, 33.2931261 58.3748084)",60,,,
165832707,tertiary,False,True,40.217,улица Коммунаров,"LINESTRING (33.2945509 58.3739434, 33.2946615 58.3737655, 33.2947074 58.3735926)",60,49Н-1234,,
65491359,secondary,False,False,128.46800000000002,Новгородская улица,"LINESTRING (33.2931261 58.3748084, 33.2938635 58.3744504, 33.2942417 58.3742083, 33.2944675 58.3740669, 33.2945509 58.3739434)",60,,,
"[142750261, 752935861, 752935862, 698251871]",secondary,False,True,208.97500000000002,Новгородская улица,"LINESTRING (33.2931261 58.3748084, 33.2932266 58.3748792, 33.2934844 58.3750485, 33.2936183 58.3750815, 33.2937034 58.3750823, 33.2937938 58.3750698, 33.2939172 58.3750361, 33.2946786 58.3747477, 33.294858 58.3746814, 33.2952617 58.3745717, 33.2954424 58.3745475, 33.2956092 58.3745471, 33.2957478 58.3745762, 33.2959183 58.3746702, 33.2960107 58.3747472)",60,,yes,
"[698251873, 127102095]",secondary,False,False,192.98600000000002,улица Ленина,"LINESTRING (33.2986192 58.3736791, 33.2978599 58.3740014, 33.2968617 58.3744078, 33.2960107 58.3747472)",60,,,
"[27243028, 127102095]",secondary,False,True,587.5830000000001,улица Ленина,"LINESTRING (33.2986192 58.3736791, 33.2987646 58.3736202, 33.2991054 58.3734795, 33.2994901 58.3733219, 33.2998939 58.3731513, 33.300701 58.3726585, 33.301872 58.3721566, 33.3048338 58.3708038, 33.3053997 58.370659, 33.3059791 58.3706182, 33.3062466 58.370569, 33.3064837 58.370495)",60,,,
165832711,tertiary,False,True,79.699,улица Фрунзе,"LINESTRING (33.2986192 58.3736791, 33.2987371 58.3737623, 33.2989235 58.3739067, 33.299265 58.3741735, 33.2993108 58.3742094, 33.2993513 58.3742805)",,,,
165832707,tertiary,False,False,91.172,улица Коммунаров,"LINESTRING (33.2971889 58.3698711, 33.2959438 58.370367)",60,49Н-1234,,
115973855,residential,False,False,250.166,улица 1 Мая,"LINESTRING (33.2939606 58.3726718, 33.2973501 58.3712926)",,,,
165832707,tertiary,False,False,113.83100000000002,улица Коммунаров,"LINESTRING (33.2939606 58.3726718, 33.2943916 58.372977, 33.2945993 58.3732268, 33.2946715 58.3733736, 33.2947074 58.3735926)",60,49Н-1234,,
165832707,tertiary,False,True,174.981,улица Коммунаров,"LINESTRING (33.2939606 58.3726718, 33.2938599 58.3725255, 33.2938626 58.3723969, 33.2941325 58.371726, 33.2942549 58.3714665, 33.2943839 58.3712807, 33.2944643 58.3711485)",60,49Н-1234,,
165832711,tertiary,False,True,74.108,улица Фрунзе,"LINESTRING (33.2993513 58.3742805, 33.3000683 58.3748308)",,,,
32082096,secondary,False,False,189.284,улица Миклухо-Маклая,"LINESTRING (33.2993513 58.3742805, 33.2986346 58.3745571, 33.2976354 58.3749633, 33.2967644 58.3753088)",60,,,
32082096,secondary,False,True,241.10500000000002,улица Миклухо-Маклая,"LINESTRING (33.2993513 58.3742805, 33.2994176 58.3742541, 33.3026433 58.3729684)",60,,,
165832711,tertiary,False,False,79.69899999999998,улица Фрунзе,"LINESTRING (33.2993513 58.3742805, 33.2993108 58.3742094, 33.299265 58.3741735, 33.2989235 58.3739067, 33.2987371 58.3737623, 33.2986192 58.3736791)",,,,
288602940,residential,False,True,75.159,,"LINESTRING (33.3064837 58.370495, 33.3073834 58.370979)",,,,
"[27243028, 127102095]",secondary,False,False,587.5830000000001,улица Ленина,"LINESTRING (33.3064837 58.370495, 33.3062466 58.370569, 33.3059791 58.3706182, 33.3053997 58.370659, 33.3048338 58.3708038, 33.301872 58.3721566, 33.300701 58.3726585, 33.2998939 58.3731513, 33.2994901 58.3733219, 33.2991054 58.3734795, 33.2987646 58.3736202, 33.2986192 58.3736791)",60,,,
107217926,residential,False,False,68.539,,"LINESTRING (33.3031231 58.375176, 33.3023728 58.3747015)",,,,
115619300,residential,False,False,113.687,улица Рихарда Зорге,"LINESTRING (33.3031231 58.375176, 33.30155 58.3757801)",,,,
115619300,residential,False,True,134.527,улица Рихарда Зорге,"LINESTRING (33.3031231 58.375176, 33.3048983 58.3744032)",,,,
42402869,residential,False,True,135.133,Уральская улица,"LINESTRING (33.3023728 58.3747015, 33.3042304 58.3739748)",,,,
107217926,residential,False,False,70.003,,"LINESTRING (33.3023728 58.3747015, 33.3016007 58.3742194)",,,,
