osmid,lanes,name,highway,oneway,reversed,length,geometry,ref,maxspeed,bridge,access
132303255,2,Советская улица,residential,False,False,184.907,"LINESTRING (79.8759944 52.8274128, 79.873942 52.8285207)",,,,
132303255,2,Советская улица,residential,False,True,189.18099999999998,"LINESTRING (79.8759944 52.8274128, 79.8769174 52.8268722, 79.877993 52.8262145)",,,,
268840895,,улица Пушкина,tertiary,False,True,107.867,"LINESTRING (79.8701298 52.8305839, 79.8712003 52.8313069)",01К-37,40,,
193527755,,улица Пушкина,tertiary,False,False,237.70100000000002,"LINESTRING (79.8701298 52.8305839, 79.8683407 52.8294465, 79.8677073 52.829026)",01К-37,,,
"[345938520, 193532918, 345938519]",,Советская улица,residential,False,False,230.878,"LINESTRING (79.8701298 52.8305839, 79.8682485 52.8316407, 79.8676875 52.8319558, 79.8676129 52.8319977)",,,,
193537276,,Советская улица,residential,False,True,187.89600000000002,"LINESTRING (79.8701298 52.8305839, 79.8708883 52.8301602, 79.8721833 52.8294367)",,40,,
"[104255499, 104255638, 104255679]",,переулок Брагина,residential,False,True,130.132,"LINESTRING (79.8667878 52.8281634, 79.8659727 52.8285626, 79.8657888 52.8286459, 79.8652511 52.8288749)",,,yes,
193527755,,улица Пушкина,tertiary,False,True,115.244,"LINESTRING (79.8667878 52.8281634, 79.8671766 52.828663, 79.8677073 52.829026)",01К-37,,,
169215083,1,Кучукский переулок,residential,False,False,192.994,"LINESTRING (79.8677073 52.829026, 79.8699417 52.8279352)",,,,
193527755,,улица Пушкина,tertiary,False,False,115.244,"LINESTRING (79.8677073 52.829026, 79.8671766 52.828663, 79.8667878 52.8281634)",01К-37,,,
193527755,,улица Пушкина,tertiary,False,True,237.70100000000002,"LINESTRING (79.8677073 52.829026, 79.8683407 52.8294465, 79.8701298 52.8305839)",01К-37,,,
104255574,,Школьный переулок,living_street,False,False,180.056,"LINESTRING (79.8771158 52.8328915, 79.8751493 52.8339918)",,,,
132302802,,Октябрьская улица,residential,False,True,179.781,"LINESTRING (79.8771158 52.8328915, 79.8754128 52.8316443)",,,,
34901217,,Чапаевский переулок,residential,False,False,150.092,"LINESTRING (79.8716108 52.8338016, 79.8699256 52.8346879)",,,,
34901217,,Чапаевский переулок,residential,False,True,162.265,"LINESTRING (79.8716108 52.8338016, 79.8733571 52.8327934)",,,,
222134209,,улица В. Колесниковой,living_street,False,False,177.15,"LINESTRING (79.8716108 52.8338016, 79.871638 52.8338694, 79.8733088 52.8350104)",,,,
"[222134209, 47109930]",,улица В. Колесниковой,living_street,False,True,175.944,"LINESTRING (79.8716108 52.8338016, 79.8715726 52.8337287, 79.8708629 52.8332437, 79.8707559 52.8332195, 79.8706141 52.8332303, 79.8703712 52.8333326, 79.8700015 52.8335823, 79.8697758 52.8337135)",,,,
104255574,,Школьный переулок,living_street,False,True,167.673,"LINESTRING (79.8733088 52.8350104, 79.8751493 52.8339918)",,,,
222134209,,улица В. Колесниковой,living_street,False,True,177.15,"LINESTRING (79.8733088 52.8350104, 79.871638 52.8338694, 79.8716108 52.8338016)",,,,
222171194,,переулок Кучеровых,residential,False,True,189.763,"LINESTRING (79.8716732 52.8316518, 79.8737857 52.8305189)",,,,
268840895,,улица Пушкина,tertiary,False,False,49.801,"LINESTRING (79.8716732 52.8316518, 79.8712003 52.8313069)",01К-37,40,,
268840895,,улица Пушкина,tertiary,False,True,170.03,"LINESTRING (79.8716732 52.8316518, 79.8717796 52.8317234, 79.8733571 52.8327934)",01К-37,40,,
34901217,,Чапаевский переулок,residential,False,False,188.143,"LINESTRING (79.8754128 52.8316443, 79.8733571 52.8327934)",,,,
132302802,,Октябрьская улица,residential,False,False,179.781,"LINESTRING (79.8754128 52.8316443, 79.8771158 52.8328915)",,,,
132302802,,Октябрьская улица,residential,False,True,166.157,"LINESTRING (79.8754128 52.8316443, 79.8737857 52.8305189)",,,,
34901217,,Чапаевский переулок,residential,False,True,15.79,"LINESTRING (79.8696364 52.8348428, 79.8698123 52.8347486)",,,,
104255552,,переулок Кучеровых,living_street,False,True,169.162,"LINESTRING (79.8737857 52.8305189, 79.8756528 52.8294982)",,,,
132302802,,Октябрьская улица,residential,False,False,166.157,"LINESTRING (79.8737857 52.8305189, 79.8754128 52.8316443)",,,,
132302802,,Октябрьская улица,residential,False,True,161.461,"LINESTRING (79.8737857 52.8305189, 79.8721833 52.8294367)",,,,
222171194,,переулок Кучеровых,residential,False,False,189.763,"LINESTRING (79.8737857 52.8305189, 79.8716732 52.8316518)",,,,
34901217,,Чапаевский переулок,residential,False,False,15.79,"LINESTRING (79.8698123 52.8347486, 79.8696364 52.8348428)",,,,
34901217,,Чапаевский переулок,residential,False,True,10.173,"LINESTRING (79.8698123 52.8347486, 79.8699256 52.8346879)",,,,
"[104255499, 104255638, 104255679]",,переулок Брагина,residential,False,False,130.132,"LINESTRING (79.8652511 52.8288749, 79.8657888 52.8286459, 79.8659727 52.8285626, 79.8667878 52.8281634)",,,yes,
132302802,,Октябрьская улица,residential,False,False,161.461,"LINESTRING (79.8721833 52.8294367, 79.8737857 52.8305189)",,,,
132302802,,Октябрьская улица,residential,False,True,224.846,"LINESTRING (79.8721833 52.8294367, 79.8699417 52.8279352)",,,,
132303255,2,Советская улица,residential,False,True,155.998,"LINESTRING (79.8721833 52.8294367, 79.8725742 52.8292343, 79.8727852 52.8291251, 79.8730363 52.8289951, 79.873942 52.8285207)",,,,
193537276,,Советская улица,residential,False,False,187.89600000000002,"LINESTRING (79.8721833 52.8294367, 79.8708883 52.8301602, 79.8701298 52.8305839)",,40,,
132303255,2,Советская улица,residential,False,False,189.18099999999998,"LINESTRING (79.877993 52.8262145, 79.8769174 52.8268722, 79.8759944 52.8274128)",,,,
34901217,,Чапаевский переулок,residential,False,False,162.265,"LINESTRING (79.8733571 52.8327934, 79.8716108 52.8338016)",,,,
34901217,,Чапаевский переулок,residential,False,True,188.143,"LINESTRING (79.8733571 52.8327934, 79.8754128 52.8316443)",,,,
268840895,,улица Пушкина,tertiary,False,True,179.588,"LINESTRING (79.8733571 52.8327934, 79.8751493 52.8339918)",01К-37,40,,
268840895,,улица Пушкина,tertiary,False,False,170.03,"LINESTRING (79.8733571 52.8327934, 79.8717796 52.8317234, 79.8716732 52.8316518)",01К-37,40,,
104255574,,Школьный переулок,living_street,False,False,167.673,"LINESTRING (79.8751493 52.8339918, 79.8733088 52.8350104)",,,,
104255574,,Школьный переулок,living_street,False,True,180.056,"LINESTRING (79.8751493 52.8339918, 79.8771158 52.8328915)",,,,
268840895,,улица Пушкина,tertiary,False,False,179.588,"LINESTRING (79.8751493 52.8339918, 79.8733571 52.8327934)",01К-37,40,,
"[345938520, 193532918, 345938519]",,Советская улица,residential,False,True,230.878,"LINESTRING (79.8676129 52.8319977, 79.8676875 52.8319558, 79.8682485 52.8316407, 79.8701298 52.8305839)",,,,
132302802,,Октябрьская улица,residential,False,False,224.846,"LINESTRING (79.8699417 52.8279352, 79.8721833 52.8294367)",,,,
169215083,1,Кучукский переулок,residential,False,False,154.903,"LINESTRING (79.8699417 52.8279352, 79.8716805 52.8270204)",,,,
169215083,1,Кучукский переулок,residential,False,True,192.994,"LINESTRING (79.8699417 52.8279352, 79.8677073 52.829026)",,,,
222131793,,переулок Кучеровых,residential,False,True,130.751,"LINESTRING (79.8712003 52.8313069, 79.8697533 52.8320933)",,,,delivery
268840895,,улица Пушкина,tertiary,False,False,107.867,"LINESTRING (79.8712003 52.8313069, 79.8701298 52.8305839)",01К-37,40,,
268840895,,улица Пушкина,tertiary,False,True,49.801,"LINESTRING (79.8712003 52.8313069, 79.8716732 52.8316518)",01К-37,40,,
222131793,,переулок Кучеровых,residential,False,False,104.267,"LINESTRING (79.8685994 52.8327204, 79.8690491 52.8324725, 79.8697533 52.8320933)",,,,delivery
34901217,,Чапаевский переулок,residential,False,False,10.173,"LINESTRING (79.8699256 52.8346879, 79.8698123 52.8347486)",,,,
34901217,,Чапаевский переулок,residential,False,True,150.092,"LINESTRING (79.8699256 52.8346879, 79.8716108 52.8338016)",,,,
766404203,,,residential,False,True,91.748,"LINESTRING (79.8699256 52.8346879, 79.8690998 52.8340307)",,,,
766404203,,,residential,False,False,91.748,"LINESTRING (79.8690998 52.8340307, 79.8699256 52.8346879)",,,,
104255557,,улица Дегтярёва,residential,False,False,105.268,"LINESTRING (79.8749346 52.8292532, 79.873942 52.8285207)",,,,
104255557,,улица Дегтярёва,residential,False,False,225.647,"LINESTRING (79.873942 52.8285207, 79.8716805 52.8270204)",,,,
104255557,,улица Дегтярёва,residential,False,True,105.268,"LINESTRING (79.873942 52.8285207, 79.8749346 52.8292532)",,,,
132303255,2,Советская улица,residential,False,True,184.907,"LINESTRING (79.873942 52.8285207, 79.8759944 52.8274128)",,,,
132303255,2,Советская улица,residential,False,False,155.998,"LINESTRING (79.873942 52.8285207, 79.8730363 52.8289951, 79.8727852 52.8291251, 79.8725742 52.8292343, 79.8721833 52.8294367)",,,,
104255552,,переулок Кучеровых,living_street,False,False,169.162,"LINESTRING (79.8756528 52.8294982, 79.8737857 52.8305189)",,,,
222131793,,переулок Кучеровых,residential,False,False,130.751,"LINESTRING (79.8697533 52.8320933, 79.8712003 52.8313069)",,,,delivery
209518744,,,residential,False,True,72.336,"LINESTRING (79.8697533 52.8320933, 79.8699844 52.8322487, 79.8702316 52.8324151, 79.870232 52.8324865, 79.8700604 52.8325902)",,,,
