osmid,oneway,highway,reversed,length,geometry,lanes,name,junction,bridge,maxspeed
166437655,True,tertiary,False,24.906,"LINESTRING (38.978029 55.8091122, 38.9779622 55.8090857, 38.9779131 55.8090621, 38.9778823 55.8090454, 38.9778525 55.8090149, 38.9778393 55.8089804, 38.9778248 55.8089335)",,,roundabout,,
166437655,True,tertiary,False,28.087,"LINESTRING (38.9789222 55.8091154, 38.9788754 55.8091488, 38.978836 55.8091698, 38.9787828 55.8091931, 38.9787136 55.8092045, 38.9786359 55.8092069, 38.9785338 55.8092052)",,,roundabout,,
185436732,True,tertiary,False,53.91999999999999,"LINESTRING (38.9789222 55.8091154, 38.9789393 55.8091931, 38.9789531 55.8092505, 38.9789666 55.8092873, 38.9789882 55.8093349, 38.9790053 55.8093708, 38.979034 55.8094084, 38.9790968 55.8094665, 38.9791298 55.8094994, 38.9791494 55.8095178, 38.9792012 55.8095665)",,,,,
"[131735519, 46677159]",True,tertiary,False,58.004999999999995,"LINESTRING (38.9792012 55.8095665, 38.9791117 55.8095239, 38.9790276 55.8094868, 38.9789425 55.8094449, 38.9788317 55.8093833, 38.9787487 55.8093367, 38.9786593 55.809284, 38.9785338 55.8092052)",,,,,
46677161,True,tertiary,False,44.528,"LINESTRING (38.9825889 55.8062971, 38.9828004 55.8061017, 38.9829545 55.8059534)",,улица Саввы Морозова,,,
55290912,False,tertiary,True,29.651,"LINESTRING (38.9825889 55.8062971, 38.9825093 55.8063545, 38.9823224 55.8064795, 38.9822895 55.8065039)",2,улица Саввы Морозова,,,
234724748,True,secondary,False,12.032,"LINESTRING (38.9829545 55.8059534, 38.9829326 55.8058459)",,,,,
46677166,True,secondary,False,21.078000000000003,"LINESTRING (38.9829545 55.8059534, 38.9829786 55.8059159, 38.9830172 55.8058887, 38.983095 55.8058634, 38.9831653 55.8058584, 38.9832085 55.8058621)",,улица Ленина,roundabout,,
46677166,True,secondary,False,18.997,"LINESTRING (38.9832085 55.8058621, 38.9832998 55.8058916, 38.9833429 55.8059271, 38.9833596 55.8059659, 38.9833564 55.8059946)",,улица Ленина,roundabout,,
46677166,True,secondary,False,21.253,"LINESTRING (38.9831416 55.8060876, 38.9830728 55.8060779, 38.9830225 55.80606, 38.9829732 55.8060245, 38.9829529 55.8059863, 38.9829545 55.8059534)",,улица Ленина,roundabout,,
"[131735513, 48075956]",True,tertiary,False,41.932,"LINESTRING (38.9831416 55.8060876, 38.9828878 55.8061606, 38.9827004 55.8062377, 38.9826576 55.8062603, 38.9825889 55.8062971)",,улица Саввы Морозова,,,
46269136,True,secondary,False,51.776,"LINESTRING (38.9833564 55.8059946, 38.9836901 55.8064208)",,улица Ленина,,,
46677166,True,secondary,False,18.42,"LINESTRING (38.9833564 55.8059946, 38.9833311 55.8060319, 38.9832848 55.806062, 38.9832267 55.8060807, 38.9831416 55.8060876)",,улица Ленина,roundabout,,
"[130171562, 46483646, 46483647]",False,residential,"[False, True]",224.97499999999997,"LINESTRING (38.9806639 55.807219, 38.9804962 55.8073265, 38.9803273 55.8074175, 38.9802351 55.8074388, 38.980163 55.8074298, 38.9799906 55.8073973, 38.9794802 55.8071569, 38.9792057 55.8070387, 38.9789103 55.8069065, 38.9787311 55.8068241, 38.9785071 55.8067209, 38.9782931 55.806619, 38.9778874 55.8063977)",2,Октябрьская площадь,,,
57732134,True,residential,False,39.135999999999996,"LINESTRING (38.9806639 55.807219, 38.9807956 55.807147, 38.9809845 55.8070794, 38.9811844 55.8070297)",,,,,
"[46949273, 131735511]",False,tertiary,True,104.447,"LINESTRING (38.9822895 55.8065039, 38.9819412 55.8067831, 38.9813575 55.8072835)",2,улица Саввы Морозова,,,
55290912,False,tertiary,False,29.651000000000003,"LINESTRING (38.9822895 55.8065039, 38.9823224 55.8064795, 38.9825093 55.8063545, 38.9825889 55.8062971)",2,улица Саввы Морозова,,,
56198763,False,secondary,False,21.843,"LINESTRING (38.9829197 55.8054899, 38.9830397 55.8056744)",2,улица Ленина,,,
46962056,True,secondary,False,50.601,"LINESTRING (38.9836901 55.8064208, 38.9833876 55.8062392, 38.9832476 55.806169, 38.9831416 55.8060876)",,,,,
"[56198764, 273641997, 224430580]",False,secondary,False,195.48299999999998,"LINESTRING (38.9836901 55.8064208, 38.9837981 55.8065194, 38.9839752 55.8066543, 38.9840631 55.8067028, 38.9844939 55.8069178, 38.9849507 55.8071651, 38.9857939 55.8075787, 38.9858466 55.8076045, 38.9859231 55.8076417)",4,улица Ленина,,,20
46677150,True,tertiary,False,52.109,"LINESTRING (38.9778248 55.8089335, 38.9777173 55.808787, 38.9776683 55.8087236, 38.9776236 55.8086715, 38.9775187 55.8085894, 38.9774147 55.8085317)",,,,,
166437655,True,tertiary,False,29.286,"LINESTRING (38.9778248 55.8089335, 38.9778557 55.8089024, 38.9779014 55.8088719, 38.9779515 55.808851, 38.978026 55.8088276, 38.9780962 55.8088187, 38.9782101 55.8088115)",,,roundabout,,
"[46923592, 44712286, 57732135]",False,tertiary,"[False, True]",178.746,"LINESTRING (38.9793714 55.8088134, 38.9795987 55.8086403, 38.9797447 55.8085303, 38.9810178 55.8075711, 38.9810771 55.807523)",2,улица Саввы Морозова,,yes,
46949232,True,tertiary,False,43.951,"LINESTRING (38.9793714 55.8088134, 38.9792096 55.8089449, 38.9791362 55.8089975, 38.979067 55.8090388, 38.9789925 55.8090807, 38.9789222 55.8091154)",,улица Саввы Морозова,,,
39543025,False,residential,False,90.603,"LINESTRING (38.9793001 55.806037, 38.9802963 55.805445)",2,,,,
57731132,False,residential,True,17.251,"LINESTRING (38.9793001 55.806037, 38.9795067 55.8061399)",,Центральный бульвар,,,
39543025,False,residential,True,64.492,"LINESTRING (38.9793001 55.806037, 38.9789315 55.8061687, 38.9786243 55.8061623, 38.9783662 55.8060907)",2,,,,
39822011,True,residential,False,26.269000000000002,"LINESTRING (38.9810659 55.807246, 38.9809505 55.8072148, 38.98086 55.8072012, 38.9806639 55.807219)",,,,,
130109447,True,residential,False,25.875,"LINESTRING (38.9810659 55.807246, 38.9810648 55.807204, 38.9810677 55.807153, 38.9811048 55.8071125, 38.9811844 55.8070297)",,,,,
231796579,True,residential,False,20.21,"LINESTRING (38.9829326 55.8058459, 38.9830397 55.8056744)",,,,,
234724748,True,secondary,False,39.653,"LINESTRING (38.9829326 55.8058459, 38.9829441 55.8056846, 38.9829197 55.8054899)",,,,,
"[49897740, 306251804]",False,tertiary,True,282.618,"LINESTRING (38.9775214 55.8092284, 38.9775078 55.8092493, 38.9773887 55.8093898, 38.9770821 55.8097475, 38.9768339 55.8100721, 38.9762886 55.8107932, 38.9761681 55.8109459, 38.9757301 55.8115614)",,Красноармейская улица,,,
70559804,True,tertiary,False,38.564,"LINESTRING (38.9775214 55.8092284, 38.9775576 55.809156, 38.9776034 55.809092, 38.9776726 55.8090286, 38.9777316 55.8089846, 38.9778248 55.8089335)",,,,,
"[46950172, 46950173]",False,tertiary,True,31.878,"LINESTRING (38.9813575 55.8072835, 38.9811548 55.8074572, 38.9810771 55.807523)",2,улица Саввы Морозова,,,
130109447,True,residential,False,19.47,"LINESTRING (38.9813575 55.8072835, 38.981247 55.8072923, 38.9811639 55.8072772, 38.9810659 55.807246)",,,,,
"[46949273, 131735511]",False,tertiary,False,104.447,"LINESTRING (38.9813575 55.8072835, 38.9819412 55.8067831, 38.9822895 55.8065039)",2,улица Саввы Морозова,,,
166437655,True,tertiary,False,37.728,"LINESTRING (38.9782101 55.8088115, 38.9782772 55.8088181, 38.9783645 55.8088312, 38.9786508 55.808888, 38.9787168 55.8089048, 38.9787734 55.8089272)",,,roundabout,,
