osmid,lanes,name,highway,maxspeed,oneway,reversed,length,geometry,width
"[330475600, 330475601, 103781455]",4,Соколово-Мещерская улица,secondary,60,False,True,518.2550000000001,"LINESTRING (37.3884922 55.8980529, 37.3885913 55.8978738, 37.3886253 55.8977833, 37.3886441 55.8976709, 37.388637 55.8974608, 37.3886014 55.8970159, 37.3885874 55.8968421, 37.3885679 55.8966678, 37.388528 55.8965253, 37.3884659 55.8963574, 37.3883066 55.8959981, 37.3881818 55.895795, 37.3881177 55.8956738, 37.3876011 55.894837, 37.3868542 55.8936708, 37.386743 55.8935778)",
37807245,4,Соколово-Мещерская улица,secondary,60,False,True,159.31099999999998,"LINESTRING (37.386743 55.8935778, 37.3865472 55.8933437, 37.3862155 55.8928475, 37.3861939 55.892815, 37.3860484 55.892593, 37.385904 55.892378, 37.3858149 55.8922437)",
"[330475600, 330475601, 103781455]",4,Соколово-Мещерская улица,secondary,60,False,False,518.2549999999999,"LINESTRING (37.386743 55.8935778, 37.3868542 55.8936708, 37.3876011 55.894837, 37.3881177 55.8956738, 37.3881818 55.895795, 37.3883066 55.8959981, 37.3884659 55.8963574, 37.388528 55.8965253, 37.3885679 55.8966678, 37.3885874 55.8968421, 37.3886014 55.8970159, 37.388637 55.8974608, 37.3886441 55.8976709, 37.3886253 55.8977833, 37.3885913 55.8978738, 37.3884922 55.8980529)",
176979096,,Родионовская улица,residential,,False,True,246.75,"LINESTRING (37.386743 55.8935778, 37.3865125 55.8935958, 37.3864585 55.8936, 37.3864374 55.8935998, 37.3852134 55.8936002, 37.3840741 55.89359, 37.3839466 55.8935999, 37.3838485 55.8936129, 37.3837534 55.8936255, 37.3833606 55.8936775, 37.3828267 55.8937621)",
37807245,4,Соколово-Мещерская улица,secondary,60,False,False,159.311,"LINESTRING (37.3858149 55.8922437, 37.385904 55.892378, 37.3860484 55.892593, 37.3861939 55.892815, 37.3862155 55.8928475, 37.3865472 55.8933437, 37.386743 55.8935778)",
100014050,1,Захарьинская улица,tertiary,,True,False,96.885,"LINESTRING (37.3858149 55.8922437, 37.3856434 55.8921016, 37.3855039 55.891955, 37.3853537 55.8918197, 37.3852301 55.8916824, 37.3851745 55.8916106, 37.3851415 55.8915601, 37.3850951 55.8914757)",4
189825469,4,Воротынская улица,secondary,60,False,True,70.33800000000001,"LINESTRING (37.3858149 55.8922437, 37.3856656 55.8919937, 37.3855886 55.8918624, 37.3855506 55.8917707, 37.3855019 55.8916369)",
189825468,4,Воротынская улица,secondary,60,False,False,31.335,"LINESTRING (37.3854878 55.8913554, 37.3854862 55.8915103, 37.3855019 55.8916369)",
"[176979088, 176979091, 52075135]",,Новогорская улица,residential,,False,True,1117.665,"LINESTRING (37.3828267 55.8937621, 37.3819097 55.8938979, 37.3813089 55.8939737, 37.3808904 55.8941091, 37.3807885 55.8941662, 37.3807778 55.8942264, 37.3808314 55.8943437, 37.381266 55.8950054, 37.38127 55.8951186, 37.3814913 55.8955228, 37.3810407 55.895598, 37.380869 55.8956461, 37.3807939 55.8957123, 37.3807402 55.8957905, 37.3806866 55.8958687, 37.3804988 55.8959529, 37.3801502 55.8960491, 37.3800697 55.8960642, 37.38 55.8961063, 37.3798766 55.8961995, 37.3797425 55.8963138, 37.3796405 55.8964251, 37.379603 55.8964973, 37.3796352 55.8965364, 37.3797156 55.8965545, 37.3799249 55.8966086, 37.3801287 55.8966718, 37.3802843 55.8967319, 37.3804613 55.896777, 37.3806598 55.8967981, 37.3808797 55.8968011, 37.3813089 55.896771, 37.3818713 55.8967066, 37.382558 55.8966194, 37.3832071 55.8965232, 37.3836845 55.896463, 37.3839795 55.8964119, 37.3843068 55.8963186, 37.3846179 55.8962134, 37.3849459 55.8960491, 37.385031 55.8959848, 37.3850095 55.8959006, 37.3848861 55.8957833, 37.3840608 55.8950054, 37.3835157 55.8944562, 37.3828267 55.8937621)",
"[176979088, 176979091, 52075135]",,Новогорская улица,residential,,False,False,1117.665,"LINESTRING (37.3828267 55.8937621, 37.3835157 55.8944562, 37.3840608 55.8950054, 37.3848861 55.8957833, 37.3850095 55.8959006, 37.385031 55.8959848, 37.3849459 55.8960491, 37.3846179 55.8962134, 37.3843068 55.8963186, 37.3839795 55.8964119, 37.3836845 55.896463, 37.3832071 55.8965232, 37.382558 55.8966194, 37.3818713 55.8967066, 37.3813089 55.896771, 37.3808797 55.8968011, 37.3806598 55.8967981, 37.3804613 55.896777, 37.3802843 55.8967319, 37.3801287 55.8966718, 37.3799249 55.8966086, 37.3797156 55.8965545, 37.3796352 55.8965364, 37.379603 55.8964973, 37.3796405 55.8964251, 37.3797425 55.8963138, 37.3798766 55.8961995, 37.38 55.8961063, 37.3800697 55.8960642, 37.3801502 55.8960491, 37.3804988 55.8959529, 37.3806866 55.8958687, 37.3807402 55.8957905, 37.3807939 55.8957123, 37.380869 55.8956461, 37.3810407 55.895598, 37.3814913 55.8955228, 37.38127 55.8951186, 37.381266 55.8950054, 37.3808314 55.8943437, 37.3807778 55.8942264, 37.3807885 55.8941662, 37.3808904 55.8941091, 37.3813089 55.8939737, 37.3819097 55.8938979, 37.3828267 55.8937621)",
176979096,,Родионовская улица,residential,,False,False,246.75,"LINESTRING (37.3828267 55.8937621, 37.3833606 55.8936775, 37.3837534 55.8936255, 37.3838485 55.8936129, 37.3839466 55.8935999, 37.3840741 55.89359, 37.3852134 55.8936002, 37.3864374 55.8935998, 37.3864585 55.8936, 37.3865125 55.8935958, 37.386743 55.8935778)",
176177028,2,Захарьинская улица,tertiary,,False,False,33.907,"LINESTRING (37.3855019 55.8916369, 37.3854498 55.8916355, 37.3853813 55.8916361, 37.3852847 55.8916172, 37.3851982 55.8915781, 37.3850951 55.8914757)",
189825468,4,Воротынская улица,secondary,60,False,True,31.335,"LINESTRING (37.3855019 55.8916369, 37.3854862 55.8915103, 37.3854878 55.8913554)",
189825469,4,Воротынская улица,secondary,60,False,False,70.338,"LINESTRING (37.3855019 55.8916369, 37.3855506 55.8917707, 37.3855886 55.8918624, 37.3856656 55.8919937, 37.3858149 55.8922437)",
