osmid,name,highway,oneway,reversed,length,geometry,ref,junction,lanes,maxspeed
102190017,улица 22 Января,secondary,False,False,267.832,"LINESTRING (40.0301637 51.0984478, 40.0302572 51.0984515, 40.03141 51.0984921, 40.0315953 51.09848, 40.0317911 51.098443, 40.0337765 51.097853)",,,,
157016440,улица Зои Космодемьянской,secondary,False,True,200.492,"LINESTRING (40.0301637 51.0984478, 40.0302739 51.0986116, 40.0313621 51.1000862)",20Н-35-2,,,
158530155,улица Зои Космодемьянской,primary,False,False,98.018,"LINESTRING (40.0301637 51.0984478, 40.0300873 51.0982711, 40.0297019 51.0977001, 40.0296926 51.0976221)",20К-В7-0,,,
"[745337475, 162249588]",улица 22 Января,primary,False,True,157.993,"LINESTRING (40.0301637 51.0984478, 40.0298331 51.0984834, 40.0290358 51.0986537, 40.0283187 51.0988065, 40.0281989 51.0988336, 40.0280105 51.0988765)",20К-В7-0,,,
109733842,улица Авдеева,primary,False,False,247.38800000000003,"LINESTRING (40.0296926 51.0976221, 40.0297481 51.0975806, 40.0299544 51.097516, 40.0315631 51.0970352, 40.0328748 51.0966556)",20К-В7-0,,,
158530155,улица Зои Космодемьянской,primary,False,True,98.018,"LINESTRING (40.0296926 51.0976221, 40.0297019 51.0977001, 40.0300873 51.0982711, 40.0301637 51.0984478)",20К-В7-0,,,
745334899,улица Зои Космодемьянской,residential,False,True,339.447,"LINESTRING (40.0296926 51.0976221, 40.0290955 51.0966642, 40.0283824 51.0957701, 40.0275949 51.0948734)",,,,
745334899,улица Зои Космодемьянской,residential,False,True,44.867,"LINESTRING (40.0275949 51.0948734, 40.0272904 51.0945181)",,,,
745334899,улица Зои Космодемьянской,residential,False,False,339.447,"LINESTRING (40.0275949 51.0948734, 40.0283824 51.0957701, 40.0290955 51.0966642, 40.0296926 51.0976221)",,,,
901587288,улица Карла Маркса,residential,False,True,201.68,"LINESTRING (40.0275949 51.0948734, 40.0263059 51.0953471, 40.0250419 51.0957171)",,,,
157016443,улица Кирова,residential,False,True,87.589,"LINESTRING (40.0313621 51.1000862, 40.0324765 51.0997246)",,,,
157016440,улица Зои Космодемьянской,secondary,False,False,200.492,"LINESTRING (40.0313621 51.1000862, 40.0302739 51.0986116, 40.0301637 51.0984478)",20Н-35-2,,,
102190007,улица Спартака,residential,False,True,323.866,"LINESTRING (40.0370218 51.0954747, 40.0350398 51.0928415)",,,,
109733842,улица Авдеева,primary,False,True,144.391,"LINESTRING (40.0370218 51.0954747, 40.0368613 51.0955129, 40.0351301 51.0959985)",20К-В7-0,,,
157016443,улица Кирова,residential,False,False,166.422,"LINESTRING (40.0369094 51.0984201, 40.0347673 51.0990762)",,,,
133856900,улица Парижской Коммуны,secondary,False,True,143.031,"LINESTRING (40.0369094 51.0984201, 40.0361511 51.0974668, 40.0360416 51.0972571)",,,,
68647393,Комсомольская улица,tertiary,False,True,147.283,"LINESTRING (40.0337765 51.097853, 40.0328748 51.0966556)",,,,
161218849,Комсомольская улица,residential,False,False,152.599,"LINESTRING (40.0337765 51.097853, 40.0347673 51.0990762)",,,,
102190017,улица 22 Января,secondary,False,False,172.882,"LINESTRING (40.0337765 51.097853, 40.0343214 51.0976954, 40.0358601 51.0972504, 40.0360416 51.0972571)",,,,
102190017,улица 22 Января,secondary,False,True,267.83199999999994,"LINESTRING (40.0337765 51.097853, 40.0317911 51.098443, 40.0315953 51.09848, 40.03141 51.0984921, 40.0302572 51.0984515, 40.0301637 51.0984478)",,,,
102189996,улица Карла Маркса,residential,False,False,147.652,"LINESTRING (40.0331346 51.0934172, 40.0350398 51.0928415)",,,,
102189996,улица Карла Маркса,residential,False,True,172.368,"LINESTRING (40.0331346 51.0934172, 40.0308969 51.0940713)",,,,
102190003,улица Парижской Коммуны,residential,False,True,319.068,"LINESTRING (40.0331346 51.0934172, 40.0351301 51.0959985)",,,,
102190030,,residential,False,False,72.56,"LINESTRING (40.0272904 51.0945181, 40.0282687 51.0942983)",,,,
745334899,улица Зои Космодемьянской,residential,False,False,44.867,"LINESTRING (40.0272904 51.0945181, 40.0275949 51.0948734)",,,,
745334899,улица Зои Космодемьянской,residential,False,True,90.305,"LINESTRING (40.0272904 51.0945181, 40.0266259 51.0938214)",,,,
102190030,,residential,False,False,110.009,"LINESTRING (40.0282687 51.0942983, 40.0297594 51.0939785)",,,,
102190030,,residential,False,True,72.56,"LINESTRING (40.0282687 51.0942983, 40.0272904 51.0945181)",,,,
68647393,Комсомольская улица,tertiary,False,False,147.283,"LINESTRING (40.0328748 51.0966556, 40.0337765 51.097853)",,,,
68647393,Комсомольская улица,tertiary,False,True,318.83500000000004,"LINESTRING (40.0328748 51.0966556, 40.0316269 51.0950158, 40.0308969 51.0940713)",,,,
109733842,улица Авдеева,primary,False,False,173.644,"LINESTRING (40.0328748 51.0966556, 40.0345279 51.0961877, 40.0351301 51.0959985)",20К-В7-0,,,
109733842,улица Авдеева,primary,False,True,247.38800000000003,"LINESTRING (40.0328748 51.0966556, 40.0315631 51.0970352, 40.0299544 51.097516, 40.0297481 51.0975806, 40.0296926 51.0976221)",20К-В7-0,,,
