osmid,lanes,name,highway,oneway,reversed,length,geometry,maxspeed
260547625,2,улица Космонавтов,residential,False,True,114.788,"LINESTRING (65.9086783 59.5900227, 65.9081407 59.5890269)",
46873699,2,Молодёжная улица,residential,False,False,224.38599999999997,"LINESTRING (65.9086783 59.5900227, 65.9089732 59.589981, 65.9098486 59.5898572, 65.910986 59.5897001, 65.91252 59.5894837)",
"[260547625, 96677487]",2,"['улица Лесников', 'улица Космонавтов']",residential,False,False,443.941,"LINESTRING (65.9086783 59.5900227, 65.9090183 59.5906692, 65.9090597 59.590718, 65.9091919 59.5908213, 65.9092621 59.5908912, 65.9092985 59.5909515, 65.9093185 59.5910152, 65.9093166 59.5910678, 65.9093141 59.591135, 65.9093189 59.5911973, 65.9093428 59.5912771, 65.9095482 59.5916861, 65.9095673 59.5917642, 65.9095707 59.5918544, 65.9095802 59.5919786, 65.909595 59.5920461, 65.9096356 59.5921625, 65.9097397 59.5924053, 65.9098565 59.5926357, 65.9101106 59.593121, 65.9105479 59.593878)",
46873699,2,Молодёжная улица,residential,False,True,224.386,"LINESTRING (65.91252 59.5894837, 65.910986 59.5897001, 65.9098486 59.5898572, 65.9089732 59.589981, 65.9086783 59.5900227)",
149925038,2,Молодёжная улица,residential,False,False,159.238,"LINESTRING (65.91252 59.5894837, 65.9121218 59.5885658, 65.9120713 59.5885333, 65.9120073 59.5885192, 65.9111863 59.5885174)",
149925038,2,Молодёжная улица,residential,False,True,69.30799999999999,"LINESTRING (65.91252 59.5894837, 65.9128188 59.5900069, 65.9128543 59.5900835)",
148641557,,,residential,False,False,59.319,"LINESTRING (65.9128543 59.5900835, 65.913907 59.590058)",
149925038,2,Молодёжная улица,residential,False,False,69.30799999999999,"LINESTRING (65.9128543 59.5900835, 65.9128188 59.5900069, 65.91252 59.5894837)",
149925038,2,Молодёжная улица,residential,False,True,211.571,"LINESTRING (65.9128543 59.5900835, 65.912871 59.5901447, 65.9128666 59.5902217, 65.9128409 59.5903043, 65.9128022 59.5904188, 65.9127393 59.5906379, 65.9127148 59.5906941, 65.9126858 59.5907273, 65.9126489 59.5907476, 65.9125788 59.5907706, 65.9124988 59.5907877, 65.9111035 59.5909958, 65.9103488 59.5911101)",
353373294,,,unclassified,False,False,93.155,"LINESTRING (65.9028875 59.5927447, 65.9044902 59.5925354)",60
149714254,2,улица Громовой,residential,False,False,99.686,"LINESTRING (65.9028875 59.5927447, 65.9030543 59.5931973, 65.9031234 59.5934084, 65.9031427 59.5935075, 65.9031497 59.593558, 65.9031417 59.5936298)",60
149714254,2,улица Громовой,residential,False,True,317.90000000000003,"LINESTRING (65.9028875 59.5927447, 65.9025581 59.5920714, 65.9015846 59.5901654, 65.9014651 59.5899783)",60
353373293,2,улица Мусоргского,residential,False,False,335.897,"LINESTRING (65.9044902 59.5925354, 65.9030587 59.5896028)",
353373294,,,unclassified,False,False,94.748,"LINESTRING (65.9044902 59.5925354, 65.9061214 59.5923247)",60
353373294,,,unclassified,False,True,93.155,"LINESTRING (65.9044902 59.5925354, 65.9028875 59.5927447)",60
"[353984760, 46873721]",2,"['улица Мусоргского', 'переулок Кузнецова']",residential,False,True,273.541,"LINESTRING (65.9044902 59.5925354, 65.9051766 59.5938946, 65.9051754 59.5939212, 65.905168 59.5939372, 65.9051525 59.5939521, 65.9050596 59.5940049, 65.9048842 59.5940752, 65.9045822 59.5941893, 65.90427 59.5942994, 65.9039783 59.5943819, 65.9037484 59.5944332, 65.9034997 59.5944782)",
353373294,,,unclassified,False,False,92.549,"LINESTRING (65.9061214 59.5923247, 65.9077093 59.5921084)",60
353373294,,,unclassified,False,True,94.748,"LINESTRING (65.9061214 59.5923247, 65.9044902 59.5925354)",60
46873734,2,улица Попова,residential,False,False,138.651,"LINESTRING (65.9061214 59.5923247, 65.9064511 59.5929683, 65.9066674 59.5933289, 65.9067994 59.5935229)",
46873734,2,улица Попова,residential,False,True,332.699,"LINESTRING (65.9061214 59.5923247, 65.9053427 59.5908111, 65.9049961 59.5900948, 65.9046826 59.5894228)",
353373294,,,unclassified,False,True,92.549,"LINESTRING (65.9077093 59.5921084, 65.9061214 59.5923247)",60
353373295,2,улица Глинки,residential,False,False,325.632,"LINESTRING (65.9077093 59.5921084, 65.9063549 59.5892613)",60
46873732,2,улица Глинки,residential,False,True,380.43399999999997,"LINESTRING (65.9077093 59.5921084, 65.907961 59.592585, 65.9085889 59.5937736, 65.9094368 59.5954161)",40
46873723,2,улица Лесников,residential,False,False,162.422,"LINESTRING (65.9105479 59.593878, 65.9103904 59.5940996, 65.910344 59.5941938, 65.9103056 59.5943039, 65.9102915 59.5944433, 65.9102857 59.5945975, 65.9103053 59.5948103, 65.9103362 59.5949624, 65.9104448 59.5953147)",
46873723,2,улица Лесников,residential,False,True,297.07599999999996,"LINESTRING (65.9105479 59.593878, 65.9114093 59.5927284, 65.9118968 59.5920434, 65.912349 59.591367)",
"[260547625, 96677487]",2,"['улица Космонавтов', 'улица Лесников']",residential,False,True,443.9410000000001,"LINESTRING (65.9105479 59.593878, 65.9101106 59.593121, 65.9098565 59.5926357, 65.9097397 59.5924053, 65.9096356 59.5921625, 65.909595 59.5920461, 65.9095802 59.5919786, 65.9095707 59.5918544, 65.9095673 59.5917642, 65.9095482 59.5916861, 65.9093428 59.5912771, 65.9093189 59.5911973, 65.9093141 59.591135, 65.9093166 59.5910678, 65.9093185 59.5910152, 65.9092985 59.5909515, 65.9092621 59.5908912, 65.9091919 59.5908213, 65.9090597 59.590718, 65.9090183 59.5906692, 65.9086783 59.5900227)",
46873723,2,улица Лесников,residential,False,False,297.076,"LINESTRING (65.912349 59.591367, 65.9118968 59.5920434, 65.9114093 59.5927284, 65.9105479 59.593878)",
46873723,2,улица Лесников,residential,False,True,162.42200000000003,"LINESTRING (65.9104448 59.5953147, 65.9103362 59.5949624, 65.9103053 59.5948103, 65.9102857 59.5945975, 65.9102915 59.5944433, 65.9103056 59.5943039, 65.910344 59.5941938, 65.9103904 59.5940996, 65.9105479 59.593878)",
46873742,,улица Толстого,tertiary,False,False,49.568999999999996,"LINESTRING (65.9104448 59.5953147, 65.9106301 59.595313, 65.9108032 59.5953184, 65.9110102 59.5953293, 65.9111779 59.5953455, 65.9113173 59.5953621)",60
46873742,,улица Толстого,tertiary,False,True,57.879000000000005,"LINESTRING (65.9104448 59.5953147, 65.9101324 59.595337, 65.9098487 59.5953677, 65.9095849 59.5953998, 65.9094368 59.5954161)",60
46873742,,улица Толстого,tertiary,False,True,92.089,"LINESTRING (65.9094368 59.5954161, 65.9078552 59.5956286)",60
46873732,2,улица Глинки,residential,False,False,380.43399999999997,"LINESTRING (65.9094368 59.5954161, 65.9085889 59.5937736, 65.907961 59.592585, 65.9077093 59.5921084)",40
46873742,,улица Толстого,tertiary,False,False,57.879000000000005,"LINESTRING (65.9094368 59.5954161, 65.9095849 59.5953998, 65.9098487 59.5953677, 65.9101324 59.595337, 65.9104448 59.5953147)",60
46873735,2,Кондинская улица,residential,False,False,294.709,"LINESTRING (65.9143746 59.5962088, 65.9168433 59.5938714)",
46873742,,улица Толстого,tertiary,False,False,97.525,"LINESTRING (65.9143746 59.5962088, 65.9158545 59.5966652)",60
46873742,,улица Толстого,tertiary,False,True,100.583,"LINESTRING (65.9143746 59.5962088, 65.9128222 59.5957605)",60
46873742,,улица Толстого,tertiary,False,True,97.525,"LINESTRING (65.9158545 59.5966652, 65.9143746 59.5962088)",60
46873742,,улица Толстого,tertiary,False,False,100.583,"LINESTRING (65.9128222 59.5957605, 65.9143746 59.5962088)",60
46873742,,улица Толстого,tertiary,False,True,95.739,"LINESTRING (65.9128222 59.5957605, 65.9116476 59.5954303, 65.9114664 59.5953861, 65.9113173 59.5953621)",60
46873744,2,Таёжная улица,residential,False,False,353.34000000000003,"LINESTRING (65.9128222 59.5957605, 65.9135223 59.5951232, 65.9142669 59.5944246, 65.9157993 59.5929629)",
46873744,2,Таёжная улица,residential,False,True,353.34000000000003,"LINESTRING (65.9157993 59.5929629, 65.9142669 59.5944246, 65.9135223 59.5951232, 65.9128222 59.5957605)",
352634108,2,улица Луначарского,residential,False,False,88.812,"LINESTRING (65.9097559 59.5888071, 65.9099935 59.5887751, 65.9105972 59.5886967, 65.9108402 59.5886604, 65.9108997 59.5886468, 65.9109462 59.5886361, 65.9110365 59.5886058, 65.9111336 59.5885547, 65.9111863 59.5885174)",60
352634108,2,улица Луначарского,residential,False,True,94.144,"LINESTRING (65.9097559 59.5888071, 65.9087739 59.5889382, 65.9081407 59.5890269)",60
46873742,,улица Толстого,tertiary,False,False,123.12100000000001,"LINESTRING (65.9005886 59.5965994, 65.9007431 59.5965787, 65.9015661 59.5964666, 65.9025025 59.5963446, 65.9027046 59.596318)",60
148645121,,улица Ленина,tertiary,False,False,95.059,"LINESTRING (65.9005886 59.5965994, 65.9005451 59.5965168, 65.900358 59.5961578, 65.9001532 59.5957734)",60
149714254,2,улица Громовой,residential,False,False,317.90000000000003,"LINESTRING (65.9014651 59.5899783, 65.9015846 59.5901654, 65.9025581 59.5920714, 65.9028875 59.5927447)",60
352966199,2,улица Луначарского,residential,False,False,68.882,"LINESTRING (65.9014651 59.5899783, 65.9016148 59.58992, 65.9017367 59.5898753, 65.9018971 59.5898199, 65.9020642 59.58978, 65.9025312 59.5896821)",60
148641557,,,residential,False,True,59.319,"LINESTRING (65.913907 59.590058, 65.9128543 59.5900835)",
149929524,,Сибирская улица,tertiary,False,True,629.154,"LINESTRING (65.913907 59.590058, 65.9141434 59.5922309, 65.9141553 59.5923796, 65.9141578 59.5924775, 65.9141495 59.5925615, 65.9141201 59.5926335, 65.9140663 59.5927185, 65.9140038 59.5928046, 65.9139114 59.592897, 65.9138068 59.5930053, 65.9130424 59.5937334, 65.9114925 59.5951978, 65.9113173 59.5953621)",60
