osmid,highway,oneway,reversed,length,geometry,lanes,name,maxspeed
41821788,residential,False,True,431.76000000000005,"LINESTRING (33.5473124 59.639841, 33.5474363 59.6402986, 33.5477074 59.6413279, 33.5478822 59.6419453, 33.5481405 59.6428993, 33.5483331 59.6435876, 33.5483587 59.6436877)",,,
42033061,tertiary,False,False,233.18699999999998,"LINESTRING (33.5432981 59.6440339, 33.5434002 59.6443054, 33.5435316 59.644746, 33.5436308 59.6451038, 33.5436898 59.6453342, 33.5439042 59.6461082)",2,проезд имени Бойцов 4-й Армии,60
"[1086171274, 4477261]",primary,False,False,287.013,"LINESTRING (33.5432981 59.6440339, 33.5437101 59.6440088, 33.545126 59.6439207, 33.5455329 59.6438954, 33.5460678 59.6438573, 33.5463571 59.643834, 33.5468815 59.6438033, 33.547267 59.6437754, 33.5480669 59.6437095, 33.5483587 59.6436877)","['2', '3']",улица Карла Маркса,RU:urban
"[1086171275, 1086171276]",primary,False,True,131.566,"LINESTRING (33.5432981 59.6440339, 33.5429791 59.6440487, 33.5414502 59.6441306, 33.5409676 59.6441451)","['2', '3']",улица Карла Маркса,RU:urban
66832099,residential,False,True,460.399,"LINESTRING (33.5409676 59.6441451, 33.5410345 59.6443908, 33.5410852 59.6449336, 33.541123 59.6453085, 33.5411402 59.6455384, 33.541246 59.6463388, 33.5412558 59.6464975, 33.5413236 59.6472617, 33.5413454 59.6482793)",,проезд Кошевого,60
"[1086171275, 1086171276]",primary,False,False,131.566,"LINESTRING (33.5409676 59.6441451, 33.5414502 59.6441306, 33.5429791 59.6440487, 33.5432981 59.6440339)","['2', '3']",улица Карла Маркса,RU:urban
"[1086171274, 4477261]",primary,False,True,287.013,"LINESTRING (33.5483587 59.6436877, 33.5480669 59.6437095, 33.547267 59.6437754, 33.5468815 59.6438033, 33.5463571 59.643834, 33.5460678 59.6438573, 33.5455329 59.6438954, 33.545126 59.6439207, 33.5437101 59.6440088, 33.5432981 59.6440339)","['2', '3']",улица Карла Маркса,RU:urban
41821788,residential,False,False,431.76,"LINESTRING (33.5483587 59.6436877, 33.5483331 59.6435876, 33.5481405 59.6428993, 33.5478822 59.6419453, 33.5477074 59.6413279, 33.5474363 59.6402986, 33.5473124 59.639841)",,,
42023295,tertiary,False,False,172.41500000000002,"LINESTRING (33.5413454 59.6482793, 33.5426446 59.6481932, 33.5436319 59.6481251, 33.5440782 59.6480954, 33.5443862 59.6480715)",2,Делегатская улица,60
66832099,residential,False,False,460.39899999999994,"LINESTRING (33.5413454 59.6482793, 33.5413236 59.6472617, 33.5412558 59.6464975, 33.541246 59.6463388, 33.5411402 59.6455384, 33.541123 59.6453085, 33.5410852 59.6449336, 33.5410345 59.6443908, 33.5409676 59.6441451)",,проезд Кошевого,60
42023295,tertiary,False,True,172.415,"LINESTRING (33.5443862 59.6480715, 33.5440782 59.6480954, 33.5436319 59.6481251, 33.5426446 59.6481932, 33.5413454 59.6482793)",2,Делегатская улица,60
42033061,tertiary,False,True,220.016,"LINESTRING (33.5443862 59.6480715, 33.5442879 59.647746, 33.5441332 59.6471479, 33.5440113 59.6465428, 33.5439851 59.646449, 33.5439042 59.6461082)",2,проезд имени Бойцов 4-й Армии,60
42033061,tertiary,False,False,220.01600000000002,"LINESTRING (33.5439042 59.6461082, 33.5439851 59.646449, 33.5440113 59.6465428, 33.5441332 59.6471479, 33.5442879 59.647746, 33.5443862 59.6480715)",2,проезд имени Бойцов 4-й Армии,60
42033061,tertiary,False,True,233.18699999999998,"LINESTRING (33.5439042 59.6461082, 33.5436898 59.6453342, 33.5436308 59.6451038, 33.5435316 59.644746, 33.5434002 59.6443054, 33.5432981 59.6440339)",2,проезд имени Бойцов 4-й Армии,60
