osmid,name,highway,oneway,reversed,length,lanes,maxspeed,geometry
131923097,Почтовый переулок,residential,False,True,80.623,,,"LINESTRING (40.1178233 48.0195704, 40.1167827 48.0197735)"
131923111,Советская улица,secondary,False,False,197.824,2,60,"LINESTRING (40.1178233 48.0195704, 40.1180988 48.0213399)"
131923111,Советская улица,secondary,False,True,69.262,2,60,"LINESTRING (40.1178233 48.0195704, 40.1177034 48.0189527)"
131923109,Северная улица,residential,False,False,88.879,2,40,"LINESTRING (40.1180988 48.0213399, 40.1192179 48.0216203)"
131923109,Северная улица,residential,False,True,78.786,2,40,"LINESTRING (40.1180988 48.0213399, 40.117085 48.0211344)"
131923111,Советская улица,secondary,False,False,203.816,2,60,"LINESTRING (40.1180988 48.0213399, 40.1183062 48.0231676)"
131923111,Советская улица,secondary,False,True,197.824,2,60,"LINESTRING (40.1180988 48.0213399, 40.1178233 48.0195704)"
131923076,Верхняя улица,residential,False,False,86.31,,,"LINESTRING (40.1183062 48.0231676, 40.1194667 48.0231614)"
131923076,Верхняя улица,residential,False,True,75.715,,,"LINESTRING (40.1183062 48.0231676, 40.1172893 48.0232004)"
131923111,Советская улица,secondary,False,True,203.816,2,60,"LINESTRING (40.1183062 48.0231676, 40.1180988 48.0213399)"
131923111,Советская улица,secondary,False,False,171.741,2,60,"LINESTRING (40.1173735 48.0172502, 40.1176702 48.0187819)"
131923247,улица Некрасова,residential,False,False,79.358,,,"LINESTRING (40.1173735 48.0172502, 40.1184329 48.0171655)"
"[131923078, 578338207]","['улица Некрасова', 'Вокзальная улица']",residential,False,True,287.024,,,"LINESTRING (40.1173735 48.0172502, 40.1162597 48.0173466, 40.1163741 48.0182375, 40.1166438 48.0191558)"
131923111,Советская улица,secondary,False,False,19.152,2,60,"LINESTRING (40.1176702 48.0187819, 40.1177034 48.0189527)"
131923111,Советская улица,secondary,False,True,171.741,2,60,"LINESTRING (40.1176702 48.0187819, 40.1173735 48.0172502)"
131923220,улица Докукина,tertiary,False,False,80.075,2,40,"LINESTRING (40.1176702 48.0187819, 40.1187388 48.0186942)"
131923247,улица Некрасова,residential,False,True,119.656,,,"LINESTRING (40.1246966 48.0166715, 40.1230994 48.0168)"
131923250,улица Некрасова,residential,False,True,105.733,,,"LINESTRING (40.1246966 48.0166715, 40.1247991 48.0176199)"
131923235,улица Ленина,tertiary,False,True,170.424,2,40,"LINESTRING (40.1230994 48.0168, 40.1233282 48.018325)"
131923247,улица Некрасова,residential,False,False,119.656,,,"LINESTRING (40.1230994 48.0168, 40.1246966 48.0166715)"
131923247,улица Некрасова,residential,False,True,123.037,,,"LINESTRING (40.1230994 48.0168, 40.1214569 48.0169312)"
131923099,Пролетарская улица,residential,False,True,173.386,2,40,"LINESTRING (40.1214569 48.0169312, 40.1216775 48.0184835)"
131923247,улица Некрасова,residential,False,False,123.037,,,"LINESTRING (40.1214569 48.0169312, 40.1230994 48.0168)"
131923247,улица Некрасова,residential,False,True,83.443,,,"LINESTRING (40.1214569 48.0169312, 40.1203424 48.017017)"
131923247,улица Некрасова,residential,False,False,83.443,,,"LINESTRING (40.1203424 48.017017, 40.1214569 48.0169312)"
131923247,улица Некрасова,residential,False,True,76.237,,,"LINESTRING (40.1203424 48.017017, 40.1193241 48.0170951)"
131923265,улица Чехова,residential,False,True,172.685,2,40,"LINESTRING (40.1203424 48.017017, 40.1205905 48.0185611)"
131923239,улица Максима Горького,residential,False,True,172.115,2,40,"LINESTRING (40.1193241 48.0170951, 40.1196101 48.0186311)"
131923247,улица Некрасова,residential,False,False,76.237,,,"LINESTRING (40.1193241 48.0170951, 40.1203424 48.017017)"
131923247,улица Некрасова,residential,False,True,66.747,,,"LINESTRING (40.1193241 48.0170951, 40.1184329 48.0171655)"
131923233,улица Крупской,residential,False,True,171.5,2,40,"LINESTRING (40.1184329 48.0171655, 40.1187388 48.0186942)"
131923247,улица Некрасова,residential,False,False,66.747,,,"LINESTRING (40.1184329 48.0171655, 40.1193241 48.0170951)"
131923247,улица Некрасова,residential,False,True,79.358,,,"LINESTRING (40.1184329 48.0171655, 40.1173735 48.0172502)"
131923250,улица Некрасова,residential,False,False,105.733,,,"LINESTRING (40.1247991 48.0176199, 40.1246966 48.0166715)"
131923087,Красная улица,residential,False,True,184.615,,,"LINESTRING (40.1246373 48.0182377, 40.1248154 48.0198937)"
131923218,улица Докукина,residential,False,True,97.851,2,,"LINESTRING (40.1246373 48.0182377, 40.1233282 48.018325)"
131923218,улица Докукина,residential,False,False,97.851,2,,"LINESTRING (40.1233282 48.018325, 40.1246373 48.0182377)"
131923235,улица Ленина,tertiary,False,False,170.424,2,40,"LINESTRING (40.1233282 48.018325, 40.1230994 48.0168)"
131923220,улица Докукина,tertiary,False,True,124.033,2,40,"LINESTRING (40.1233282 48.018325, 40.1227181 48.0183836, 40.1216775 48.0184835)"
131923098,Пролетарская улица,tertiary,False,True,164.92,,,"LINESTRING (40.1216775 48.0184835, 40.1218981 48.0199593)"
131923099,Пролетарская улица,residential,False,False,173.386,2,40,"LINESTRING (40.1216775 48.0184835, 40.1214569 48.0169312)"
131923220,улица Докукина,tertiary,False,True,81.307,2,40,"LINESTRING (40.1216775 48.0184835, 40.1205905 48.0185611)"
131923220,улица Докукина,tertiary,False,False,124.033,2,40,"LINESTRING (40.1216775 48.0184835, 40.1227181 48.0183836, 40.1233282 48.018325)"
131923220,улица Докукина,tertiary,False,False,81.307,2,40,"LINESTRING (40.1205905 48.0185611, 40.1216775 48.0184835)"
131923220,улица Докукина,tertiary,False,True,73.334,2,40,"LINESTRING (40.1205905 48.0185611, 40.1196101 48.0186311)"
131923265,улица Чехова,residential,False,False,172.685,2,40,"LINESTRING (40.1205905 48.0185611, 40.1203424 48.017017)"
131923265,улица Чехова,residential,False,True,171.6,2,40,"LINESTRING (40.1205905 48.0185611, 40.1208828 48.0200919)"
131923220,улица Докукина,tertiary,False,False,73.334,2,40,"LINESTRING (40.1196101 48.0186311, 40.1205905 48.0185611)"
131923220,улица Докукина,tertiary,False,True,65.184,2,40,"LINESTRING (40.1196101 48.0186311, 40.1187388 48.0186942)"
131923239,улица Максима Горького,residential,False,False,172.115,2,40,"LINESTRING (40.1196101 48.0186311, 40.1193241 48.0170951)"
131923239,улица Максима Горького,residential,False,True,170.377,2,40,"LINESTRING (40.1196101 48.0186311, 40.1198719 48.0201533)"
131923220,улица Докукина,tertiary,False,False,65.184,2,40,"LINESTRING (40.1187388 48.0186942, 40.1196101 48.0186311)"
131923220,улица Докукина,tertiary,False,True,80.075,2,40,"LINESTRING (40.1187388 48.0186942, 40.1176702 48.0187819)"
131923233,улица Крупской,residential,False,False,171.5,2,40,"LINESTRING (40.1187388 48.0186942, 40.1184329 48.0171655)"
131923233,улица Крупской,residential,False,True,169.225,2,40,"LINESTRING (40.1187388 48.0186942, 40.1189896 48.0202068)"
131923111,Советская улица,secondary,False,False,69.262,2,60,"LINESTRING (40.1177034 48.0189527, 40.1178233 48.0195704)"
131923111,Советская улица,secondary,False,True,19.152,2,60,"LINESTRING (40.1177034 48.0189527, 40.1176702 48.0187819)"
131923217,улица Докукина,residential,False,False,81.981,,,"LINESTRING (40.1177034 48.0189527, 40.1166438 48.0191558)"
131923078,Вокзальная улица,residential,False,True,69.458,,,"LINESTRING (40.1166438 48.0191558, 40.1167827 48.0197735)"
131923217,улица Докукина,residential,False,True,81.981,,,"LINESTRING (40.1166438 48.0191558, 40.1177034 48.0189527)"
"[131923078, 578338207]","['Вокзальная улица', 'улица Некрасова']",residential,False,False,287.024,,,"LINESTRING (40.1166438 48.0191558, 40.1163741 48.0182375, 40.1162597 48.0173466, 40.1173735 48.0172502)"
131923078,Вокзальная улица,residential,False,False,69.458,,,"LINESTRING (40.1167827 48.0197735, 40.1166438 48.0191558)"
131923078,Вокзальная улица,residential,False,True,152.987,,,"LINESTRING (40.1167827 48.0197735, 40.117085 48.0211344)"
131923097,Почтовый переулок,residential,False,False,80.623,,,"LINESTRING (40.1167827 48.0197735, 40.1178233 48.0195704)"
131923087,Красная улица,residential,False,False,184.615,,,"LINESTRING (40.1248154 48.0198937, 40.1246373 48.0182377)"
131923096,Пионерская улица,residential,False,True,98.506,,,"LINESTRING (40.1248154 48.0198937, 40.1234917 48.0199235)"
131923094,Пионерская улица,tertiary,False,True,118.591,,,"LINESTRING (40.1234917 48.0199235, 40.1218981 48.0199593)"
131923096,Пионерская улица,residential,False,False,98.506,,,"LINESTRING (40.1234917 48.0199235, 40.1248154 48.0198937)"
131923237,улица Ленина,tertiary,False,True,280.292,2,40,"LINESTRING (40.1234917 48.0199235, 40.1238103 48.0224352)"
131923094,Пионерская улица,tertiary,False,False,118.591,,,"LINESTRING (40.1218981 48.0199593, 40.1234917 48.0199235)"
131923098,Пролетарская улица,tertiary,False,False,164.92,,,"LINESTRING (40.1218981 48.0199593, 40.1216775 48.0184835)"
131923100,Пролетарская улица,residential,False,True,7.895,,,"LINESTRING (40.1218981 48.0199593, 40.1218981 48.0200303)"
131923095,Пионерская улица,residential,False,True,75.823,2,,"LINESTRING (40.1218981 48.0200303, 40.1208828 48.0200919)"
131923100,Пролетарская улица,residential,False,False,7.895,,,"LINESTRING (40.1218981 48.0200303, 40.1218981 48.0199593)"
131923100,Пролетарская улица,residential,False,True,252.632,,,"LINESTRING (40.1218981 48.0200303, 40.1222822 48.0222877)"
131923095,Пионерская улица,residential,False,False,75.823,2,,"LINESTRING (40.1208828 48.0200919, 40.1218981 48.0200303)"
131923095,Пионерская улица,residential,False,True,75.495,2,,"LINESTRING (40.1208828 48.0200919, 40.1198719 48.0201533)"
131923265,улица Чехова,residential,False,False,171.6,2,40,"LINESTRING (40.1208828 48.0200919, 40.1205905 48.0185611)"
