osmid,name,highway,oneway,reversed,length,lanes,ref,geometry,maxspeed
117968563,Советская площадь,residential,False,True,90.863,,,"LINESTRING (36.184675 55.3430055, 36.1850954 55.3437869)",
"[194660816, 1020100704]",1-я Советская улица,secondary,False,False,100.649,2,46Н-06115,"LINESTRING (36.184675 55.3430055, 36.1845422 55.3430283, 36.184454 55.3430434, 36.1837597 55.3431624, 36.183285 55.3432438, 36.1831518 55.3432682)",
"[194660816, 45869267, 117693293]","['Первомайская улица', '1-я Советская улица']",secondary,False,"[False, True]",118.018,"['2', '3']",46Н-06115,"LINESTRING (36.184675 55.3430055, 36.1847815 55.3429852, 36.1851185 55.3429058, 36.185239 55.3428356, 36.1852887 55.3427517, 36.1853589 55.3421496)",RU:urban
194660810,Ленинская улица,secondary,False,False,170.43099999999998,2,46Н-06116,"LINESTRING (36.1880947 55.3423625, 36.1882606 55.3423776, 36.1885299 55.342402, 36.190755 55.3426086)",RU:urban
"[194660808, 977995843]",Ленинская улица,secondary,False,True,174.607,2,46Н-06116,"LINESTRING (36.1880947 55.3423625, 36.1872358 55.3422957, 36.1859045 55.3421921, 36.1855067 55.3421611, 36.1853589 55.3421496)",
1181301221,Боровская улица,tertiary,False,False,141.195,,46Н-05985,"LINESTRING (36.1880947 55.3423625, 36.1881141 55.3423155, 36.1886057 55.3411264)",
129019740,Красная улица,residential,False,False,91.241,,,"LINESTRING (36.1786757 55.3464602, 36.1774016 55.3468455)",
129019740,Красная улица,residential,False,True,94.346,,,"LINESTRING (36.1786757 55.3464602, 36.1800038 55.3460734)",
86347692,Калужская улица,residential,False,True,157.085,,46Н-06117,"LINESTRING (36.1786757 55.3464602, 36.1790216 55.3467302, 36.1798995 55.3476864)",
1087665349,Калужская улица,residential,False,False,130.668,,46Н-06117,"LINESTRING (36.1786757 55.3464602, 36.1779114 55.3456349, 36.1777236 55.3454173)",
86347145,Больничная улица,residential,False,True,100.52600000000001,,,"LINESTRING (36.1798995 55.3476864, 36.1800548 55.3476342, 36.1811874 55.3471571)",
86347692,Калужская улица,residential,False,False,157.085,,46Н-06117,"LINESTRING (36.1798995 55.3476864, 36.1790216 55.3467302, 36.1786757 55.3464602)",
1087665652,Кировская улица,residential,False,True,93.79,,,"LINESTRING (36.1777236 55.3454173, 36.1790927 55.3450927)",
1087665349,Калужская улица,residential,False,True,130.668,,46Н-06117,"LINESTRING (36.1777236 55.3454173, 36.1779114 55.3456349, 36.1786757 55.3464602)",
117968563,Советская площадь,residential,False,False,90.863,,,"LINESTRING (36.1850954 55.3437869, 36.184675 55.3430055)",
"[86347690, 117968563]",Советская площадь,residential,False,"[False, True]",141.755,,,"LINESTRING (36.1850954 55.3437869, 36.1851307 55.3438537, 36.1851705 55.3439293, 36.1852361 55.3440531, 36.1852222 55.3441375, 36.1844023 55.3446183, 36.1841056 55.3447923)",
129019743,Кировская улица,residential,False,True,94.13000000000001,,,"LINESTRING (36.1850954 55.3437869, 36.1849435 55.3438181, 36.1838862 55.3440355, 36.1836954 55.3440747)",
"[759875686, 1087660798]",улица Карла Маркса,residential,False,False,147.02900000000002,,,"LINESTRING (36.1850954 55.3437869, 36.185408 55.3437779, 36.1860328 55.3438329, 36.1864482 55.3438695, 36.1872592 55.3438915, 36.1874069 55.3438937)",
25402603,Боровская улица,tertiary,False,True,132.904,,46Н-05985,"LINESTRING (36.1891075 55.3399659, 36.1890176 55.3401533, 36.1889483 55.3402977, 36.1886057 55.3411264)",20
111729487,Пролетарская улица,residential,False,True,243.576,,,"LINESTRING (36.1891075 55.3399659, 36.1873404 55.33962, 36.1858787 55.3396187, 36.1853575 55.3396183)",
117690863,2-я Советская улица,residential,False,False,340.953,,,"LINESTRING (36.1825755 55.3424739, 36.1775168 55.3435353)",20
1087662917,Школьная улица,residential,False,False,89.093,,,"LINESTRING (36.1825755 55.3424739, 36.1821043 55.3417188)",
"[1087662813, 1087662814]",Школьная улица,residential,False,True,95.58,,,"LINESTRING (36.1825755 55.3424739, 36.1828278 55.342792, 36.1830792 55.3431615, 36.1831518 55.3432682)",
"[86347690, 117968563]",Советская площадь,residential,False,"[False, True]",141.755,,,"LINESTRING (36.1841056 55.3447923, 36.1844023 55.3446183, 36.1852222 55.3441375, 36.1852361 55.3440531, 36.1851705 55.3439293, 36.1851307 55.3438537, 36.1850954 55.3437869)",
117693296,Школьная улица,residential,False,False,83.903,,,"LINESTRING (36.1841056 55.3447923, 36.183936 55.3444956, 36.1837202 55.3441181, 36.1836954 55.3440747)",
"[1087667015, 1087667703]",Красная улица,residential,False,False,136.893,,,"LINESTRING (36.1841056 55.3447923, 36.1838506 55.3449288, 36.1827114 55.3452737, 36.1822487 55.3454138)",
1087663010,Советская площадь,residential,False,True,128.22,,,"LINESTRING (36.1802336 55.3388231, 36.1809303 55.339906)",
117973752,Октябрьская улица,residential,False,True,187.134,,,"LINESTRING (36.1802336 55.3388231, 36.1798487 55.3388925, 36.1774128 55.3393317)",
"[194660816, 45869267, 117693293]","['Первомайская улица', '1-я Советская улица']",secondary,False,"[False, True]",118.018,"['2', '3']",46Н-06115,"LINESTRING (36.1853589 55.3421496, 36.1852887 55.3427517, 36.185239 55.3428356, 36.1851185 55.3429058, 36.1847815 55.3429852, 36.184675 55.3430055)",RU:urban
"[194660808, 977995843]",Ленинская улица,secondary,False,False,174.607,2,46Н-06116,"LINESTRING (36.1853589 55.3421496, 36.1855067 55.3421611, 36.1859045 55.3421921, 36.1872358 55.3422957, 36.1880947 55.3423625)",
"[194660809, 117693295]",Ленинская улица,tertiary,False,True,212.80200000000002,2,,"LINESTRING (36.1853589 55.3421496, 36.1847061 55.3421035, 36.1845588 55.3420909, 36.1842974 55.3420707, 36.1840564 55.3420521, 36.1834467 55.342005, 36.1829317 55.3419184, 36.1826291 55.3418528, 36.1822452 55.3417573, 36.1821043 55.3417188)",20
749696583,Первомайская улица,residential,False,True,223.364,,,"LINESTRING (36.1853589 55.3421496, 36.185308 55.3420771, 36.1853413 55.3401465)",
117693296,Школьная улица,residential,False,True,96.065,,,"LINESTRING (36.1831518 55.3432682, 36.183264 55.3434135, 36.1836954 55.3440747)",
"[1020100704, 194660816]",1-я Советская улица,secondary,False,True,100.649,2,46Н-06115,"LINESTRING (36.1831518 55.3432682, 36.183285 55.3432438, 36.1837597 55.3431624, 36.184454 55.3430434, 36.1845422 55.3430283, 36.184675 55.3430055)",
"[1020100705, 1097658571, 965415900]",1-я Советская улица,secondary,False,False,329.673,2,46Н-06115,"LINESTRING (36.1831518 55.3432682, 36.1829077 55.3433183, 36.1823237 55.3434374, 36.18163 55.3435805, 36.1807949 55.3437604, 36.1794301 55.3440554, 36.1785646 55.3442584, 36.1782812 55.3443249)",RU:urban
"[1087662813, 1087662814]",Школьная улица,residential,False,False,95.58,,,"LINESTRING (36.1831518 55.3432682, 36.1830792 55.3431615, 36.1828278 55.342792, 36.1825755 55.3424739)",
129019738,Школьная улица,residential,False,False,214.811,,,"LINESTRING (36.1821043 55.3417188, 36.1809303 55.339906)",20
1087662917,Школьная улица,residential,False,True,89.093,,,"LINESTRING (36.1821043 55.3417188, 36.1825755 55.3424739)",
"[194660809, 117693295]",Ленинская улица,tertiary,False,False,212.80200000000002,2,,"LINESTRING (36.1821043 55.3417188, 36.1822452 55.3417573, 36.1826291 55.3418528, 36.1829317 55.3419184, 36.1834467 55.342005, 36.1840564 55.3420521, 36.1842974 55.3420707, 36.1845588 55.3420909, 36.1847061 55.3421035, 36.1853589 55.3421496)",20
443562000,улица Павлова,tertiary,False,False,202.861,2,,"LINESTRING (36.1821043 55.3417188, 36.1819536 55.3417422, 36.1817039 55.3417811, 36.1790098 55.3422)",
117693296,Школьная улица,residential,False,False,96.065,,,"LINESTRING (36.1836954 55.3440747, 36.183264 55.3434135, 36.1831518 55.3432682)",
117693296,Школьная улица,residential,False,True,83.90299999999999,,,"LINESTRING (36.1836954 55.3440747, 36.1837202 55.3441181, 36.183936 55.3444956, 36.1841056 55.3447923)",
129019743,Кировская улица,residential,False,False,94.13000000000001,,,"LINESTRING (36.1836954 55.3440747, 36.1838862 55.3440355, 36.1849435 55.3438181, 36.1850954 55.3437869)",
1087665652,Кировская улица,residential,False,False,312.284,,,"LINESTRING (36.1836954 55.3440747, 36.1833467 55.3441574, 36.1823321 55.3443767, 36.1811366 55.3446498, 36.1790927 55.3450927)",
194660810,Ленинская улица,secondary,False,True,134.57,2,46Н-06116,"LINESTRING (36.1928477 55.3428193, 36.1926649 55.3427828, 36.1920844 55.3427245, 36.190755 55.3426086)",RU:urban
129019738,Школьная улица,residential,False,True,214.811,,,"LINESTRING (36.1809303 55.339906, 36.1821043 55.3417188)",20
1087663010,Советская площадь,residential,False,False,128.22,,,"LINESTRING (36.1809303 55.339906, 36.1802336 55.3388231)",
111729487,Пролетарская улица,residential,False,False,284.087,,,"LINESTRING (36.1809303 55.339906, 36.1821292 55.3397052, 36.1825254 55.3396482, 36.1840659 55.3396081, 36.1847792 55.3396165, 36.1853575 55.3396183)",
111729487,Пролетарская улица,residential,False,True,192.428,,,"LINESTRING (36.1809303 55.339906, 36.1801967 55.3400281, 36.1780099 55.3403922)",
117973759,Советский переулок,residential,False,True,210.728,,,"LINESTRING (36.1790098 55.3422, 36.1780099 55.3403922)",
443562000,улица Павлова,tertiary,False,True,202.861,2,,"LINESTRING (36.1790098 55.3422, 36.1817039 55.3417811, 36.1819536 55.3417422, 36.1821043 55.3417188)",
117690863,2-я Советская улица,residential,False,True,340.953,,,"LINESTRING (36.1775168 55.3435353, 36.1825755 55.3424739)",20
117970816,Овражный переулок,residential,False,True,100.224,,,"LINESTRING (36.1775168 55.3435353, 36.1782812 55.3443249)",
129019740,Красная улица,residential,False,True,91.241,,,"LINESTRING (36.1774016 55.3468455, 36.1786757 55.3464602)",
117970816,Овражный переулок,residential,False,True,123.33,,,"LINESTRING (36.1790927 55.3450927, 36.1800038 55.3460734)",
1087665652,Кировская улица,residential,False,False,93.79,,,"LINESTRING (36.1790927 55.3450927, 36.1777236 55.3454173)",
117970816,Овражный переулок,residential,False,False,99.81200000000001,,,"LINESTRING (36.1790927 55.3450927, 36.1784466 55.3444401, 36.1782812 55.3443249)",
1087665652,Кировская улица,residential,False,True,312.284,,,"LINESTRING (36.1790927 55.3450927, 36.1811366 55.3446498, 36.1823321 55.3443767, 36.1833467 55.3441574, 36.1836954 55.3440747)",
86347145,Больничная улица,residential,False,False,100.52600000000001,,,"LINESTRING (36.1811874 55.3471571, 36.1800548 55.3476342, 36.1798995 55.3476864)",
117970816,Овражный переулок,residential,False,False,100.224,,,"LINESTRING (36.1782812 55.3443249, 36.1775168 55.3435353)",
117970816,Овражный переулок,residential,False,True,99.81200000000001,,,"LINESTRING (36.1782812 55.3443249, 36.1784466 55.3444401, 36.1790927 55.3450927)",
"[1020100705, 1097658571, 965415900]",1-я Советская улица,secondary,False,True,329.673,2,46Н-06115,"LINESTRING (36.1782812 55.3443249, 36.1785646 55.3442584, 36.1794301 55.3440554, 36.1807949 55.3437604, 36.18163 55.3435805, 36.1823237 55.3434374, 36.1829077 55.3433183, 36.1831518 55.3432682)",RU:urban
117970816,Овражный переулок,residential,False,False,123.33,,,"LINESTRING (36.1800038 55.3460734, 36.1790927 55.3450927)",
129019740,Красная улица,residential,False,False,94.346,,,"LINESTRING (36.1800038 55.3460734, 36.1786757 55.3464602)",
129019740,Красная улица,residential,False,True,159.77,,,"LINESTRING (36.1800038 55.3460734, 36.1822487 55.3454138)",
111729487,Пролетарская улица,residential,False,False,243.57600000000002,,,"LINESTRING (36.1853575 55.3396183, 36.1858787 55.3396187, 36.1873404 55.33962, 36.1891075 55.3399659)",
111729487,Пролетарская улица,residential,False,True,284.087,,,"LINESTRING (36.1853575 55.3396183, 36.1847792 55.3396165, 36.1840659 55.3396081, 36.1825254 55.3396482, 36.1821292 55.3397052, 36.1809303 55.339906)",
749696583,Первомайская улица,residential,False,False,58.742000000000004,,,"LINESTRING (36.1853575 55.3396183, 36.1853517 55.3398068, 36.1853413 55.3401465)",
749696583,Первомайская улица,residential,False,True,92.128,,,"LINESTRING (36.1853575 55.3396183, 36.1854047 55.339177, 36.185446 55.3387913)",
749696583,Первомайская улица,residential,False,False,92.128,,,"LINESTRING (36.185446 55.3387913, 36.1854047 55.339177, 36.1853575 55.3396183)",
