osmid,name,highway,maxspeed,oneway,reversed,length,geometry,tunnel
118401141,проспект Корабелов,secondary,40,False,True,186.743,"LINESTRING (42.1957887 55.539722, 42.1955149 55.5397062, 42.1951331 55.5397755, 42.1948457 55.5398227, 42.1945667 55.5398033, 42.1942018 55.539745, 42.1941156 55.539745, 42.1938929 55.539745, 42.1936996 55.5397813, 42.1929215 55.5399273)",
111103527,улица Ленина,residential,40,False,False,230.6,"LINESTRING (42.1819167 55.5480237, 42.1819651 55.5479813, 42.1837872 55.5462402)",
111103527,улица Ленина,residential,40,False,False,152.931,"LINESTRING (42.1860931 55.5440987, 42.1861884 55.5440106, 42.1861964 55.5438816, 42.1857512 55.5428208, 42.1857324 55.5427692)",
111103527,улица Ленина,residential,40,False,True,278.837,"LINESTRING (42.1860931 55.5440987, 42.1858965 55.544273, 42.1842711 55.5457844, 42.1837872 55.5462402)",
"[118404060, 118406543]",площадь Ленина,residential,,False,False,193.499,"LINESTRING (42.1860931 55.5440987, 42.1863896 55.5441062, 42.1878459 55.5439619, 42.1879628 55.5439817, 42.1882738 55.5446248)",
116475653,переулок Некрасова,residential,,False,False,163.00599999999997,"LINESTRING (42.1814943 55.5455626, 42.1816705 55.5456079, 42.1826596 55.5458622, 42.183732 55.5462164, 42.1837872 55.5462402)",
121202147,Московская улица,secondary,40,False,False,437.29200000000003,"LINESTRING (42.1814943 55.5455626, 42.1837821 55.5421032, 42.1839428 55.5419859, 42.1840258 55.5419084)",
118406543,площадь Ленина,residential,,False,False,79.325,"LINESTRING (42.1882738 55.5446248, 42.188674 55.5453013)",
"[118404060, 118406543]",площадь Ленина,residential,,False,True,193.499,"LINESTRING (42.1882738 55.5446248, 42.1879628 55.5439817, 42.1878459 55.5439619, 42.1863896 55.5441062, 42.1860931 55.5440987)",
185738754,улица Лепсе,residential,,False,False,103.092,"LINESTRING (42.1917089 55.5462665, 42.191062 55.5460789, 42.1902922 55.5458024)",
185738754,улица Лепсе,residential,,False,True,342.70399999999995,"LINESTRING (42.1917089 55.5462665, 42.1922466 55.5463186, 42.1924999 55.5463005, 42.1927607 55.5462651, 42.1935247 55.5459665, 42.1946367 55.5455425, 42.1957295 55.5451258, 42.1958225 55.5450882, 42.1963847 55.5448749)",
185738754,улица Лепсе,residential,,False,False,117.10099999999998,"LINESTRING (42.1902922 55.5458024, 42.1895389 55.5455386, 42.1893555 55.5454699, 42.1890396 55.545352, 42.1888465 55.5453187, 42.188674 55.5453013)",
185738754,улица Лепсе,residential,,False,True,103.092,"LINESTRING (42.1902922 55.5458024, 42.191062 55.5460789, 42.1917089 55.5462665)",
118406543,площадь Ленина,residential,,False,True,79.325,"LINESTRING (42.188674 55.5453013, 42.1882738 55.5446248)",
185738754,улица Лепсе,residential,,False,True,117.101,"LINESTRING (42.188674 55.5453013, 42.1888465 55.5453187, 42.1890396 55.545352, 42.1893555 55.5454699, 42.1895389 55.5455386, 42.1902922 55.5458024)",
111103527,улица Ленина,residential,40,False,False,278.83700000000005,"LINESTRING (42.1837872 55.5462402, 42.1842711 55.5457844, 42.1858965 55.544273, 42.1860931 55.5440987)",
111103527,улица Ленина,residential,40,False,True,230.6,"LINESTRING (42.1837872 55.5462402, 42.1819651 55.5479813, 42.1819167 55.5480237)",
116475653,переулок Некрасова,residential,,False,True,163.006,"LINESTRING (42.1837872 55.5462402, 42.183732 55.5462164, 42.1826596 55.5458622, 42.1816705 55.5456079, 42.1814943 55.5455626)",
111103527,улица Ленина,residential,40,False,True,149.833,"LINESTRING (42.1853703 55.5414413, 42.1853651 55.541604, 42.1854722 55.5420909, 42.1857324 55.5427692)",
118401141,проспект Корабелов,secondary,40,False,False,182.792,"LINESTRING (42.1853703 55.5414413, 42.1859515 55.5412925, 42.1880565 55.5408157)",
121202147,Московская улица,secondary,40,False,True,99.85799999999999,"LINESTRING (42.1853703 55.5414413, 42.1841724 55.5418183, 42.1840258 55.5419084)",
111107682,,residential,,False,True,185.228,"LINESTRING (42.1880565 55.5408157, 42.1881242 55.5410139, 42.1882494 55.5413613, 42.1886412 55.5424483)",
118401141,проспект Корабелов,secondary,40,False,False,321.651,"LINESTRING (42.1880565 55.5408157, 42.1905347 55.5403772, 42.1929215 55.5399273)",
118401141,проспект Корабелов,secondary,40,False,True,182.792,"LINESTRING (42.1880565 55.5408157, 42.1859515 55.5412925, 42.1853703 55.5414413)",
111107685,Почтовая улица,residential,,False,False,330.901,"LINESTRING (42.1957783 55.5424258, 42.1956129 55.5422786, 42.1946725 55.5414571, 42.1937296 55.5406333, 42.1934724 55.5404042, 42.1932006 55.5401621, 42.1929215 55.5399273)",
111107687,переулок Дзержинского,residential,,False,True,113.34299999999999,"LINESTRING (42.1957783 55.5424258, 42.1956593 55.5424976, 42.1942358 55.5429441)",
111107687,переулок Дзержинского,residential,,False,False,113.34299999999999,"LINESTRING (42.1942358 55.5429441, 42.1956593 55.5424976, 42.1957783 55.5424258)",
