osmid,oneway,name,highway,reversed,length,geometry,maxspeed,tunnel,access,lanes
"[319127200, 319127209, 319127203, 319127208]",True,Социалистическая улица,tertiary,False,426.483,"LINESTRING (39.7136464 47.22013, 39.7136003 47.2201204, 39.7130615 47.2200041, 39.712241 47.2198406, 39.7110907 47.2195951, 39.711016 47.2195792, 39.7109292 47.2195573, 39.7084088 47.219018, 39.7082568 47.2189857)",60,,,1
319127220,True,переулок Семашко,tertiary,False,59.551,"LINESTRING (39.7136464 47.22013, 39.7136738 47.2200774, 39.71386 47.2196716, 39.7138822 47.219619)",60,,,
131409783,True,Будённовский проспект,secondary,False,58.058,"LINESTRING (39.7087042 47.2179847, 39.7086662 47.2180667, 39.7084737 47.2184828)",60,,,
131409822,False,Темерницкая улица,residential,False,14.888,"LINESTRING (39.7087042 47.2179847, 39.708624 47.2179671, 39.7086073 47.2179634, 39.7085861 47.2179591, 39.708516 47.2179449)",60,,,
25702984,True,переулок Семашко,residential,False,58.415,"LINESTRING (39.7146196 47.2180787, 39.7146257 47.2180659, 39.7146457 47.2180237, 39.7148407 47.2175753)",,,,
"[318488802, 319122318]",True,улица Серафимовича,tertiary,False,195.827,"LINESTRING (39.7058003 47.2179426, 39.7058952 47.2179625, 39.7070335 47.2182069, 39.7081544 47.2184258, 39.7082853 47.2184434)",60,,,1
319122307,True,переулок Островского,tertiary,False,58.236,"LINESTRING (39.7058003 47.2179426, 39.7057777 47.2179919, 39.7055938 47.2183921, 39.7055708 47.2184426)",60,,,
318488803,True,улица Серафимовича,tertiary,False,195.718,"LINESTRING (39.7033219 47.2174286, 39.7034198 47.2174489, 39.7042215 47.2176152, 39.7057245 47.2179288, 39.7058003 47.2179426)",60,,,1
25397487,False,Газетный переулок,residential,False,208.264,"LINESTRING (39.7121859 47.2235115, 39.7122971 47.223534, 39.7138921 47.2238572, 39.7144035 47.2239701, 39.7148211 47.2240634)",,,,
243309558,False,переулок Семашко,residential,True,101.642,"LINESTRING (39.7121859 47.2235115, 39.7118367 47.2243151, 39.7118049 47.2243882)",,,,
316466333,False,переулок Семашко,residential,False,72.008,"LINESTRING (39.7121859 47.2235115, 39.7124345 47.2229394, 39.7124558 47.2228904)",,,,
25397487,False,Газетный переулок,residential,True,208.264,"LINESTRING (39.7148211 47.2240634, 39.7144035 47.2239701, 39.7138921 47.2238572, 39.7122971 47.223534, 39.7121859 47.2235115)",,,,
319339155,True,Газетный переулок,tertiary,False,102.384,"LINESTRING (39.7148211 47.2240634, 39.7144479 47.2248928, 39.7144241 47.2249438)",,,,1
343324868,False,улица Максима Горького,secondary,False,215.977,"LINESTRING (39.7111101 47.2259869, 39.7109853 47.2259606, 39.7108471 47.2259315, 39.7097258 47.2256951, 39.7084699 47.2254302, 39.7083786 47.225411)",,,,4
316466333,False,переулок Семашко,residential,True,72.008,"LINESTRING (39.7124558 47.2228904, 39.7124345 47.2229394, 39.7121859 47.2235115)",,,,
"[316466334, 316427927]",True,переулок Семашко,residential,False,185.43099999999998,"LINESTRING (39.7124558 47.2228904, 39.7125418 47.2227078, 39.7126069 47.2225694, 39.7127127 47.2223345, 39.7128864 47.2219492, 39.7131133 47.221406, 39.7131573 47.2212925)",,,,
453454888,False,улица Максима Горького,secondary,True,12.489,"LINESTRING (39.7054769 47.224782, 39.705634 47.2248171)",60,,,
"[317407348, 317407349]",True,Будённовский проспект,secondary,False,159.15,"LINESTRING (39.7054769 47.224782, 39.7054826 47.2247691, 39.7054967 47.2247379, 39.7055131 47.2247013, 39.7055241 47.2246744, 39.7056949 47.2242741, 39.7060327 47.2234824, 39.7060665 47.2234079)",60,,,3
453454888,False,улица Максима Горького,secondary,False,12.489,"LINESTRING (39.705634 47.2248171, 39.7054769 47.224782)",60,,,
343324868,False,улица Максима Горького,secondary,True,217.543,"LINESTRING (39.705634 47.2248171, 39.7057286 47.2248386, 39.7057492 47.2248433, 39.7060911 47.2249252, 39.7063851 47.2249859, 39.7075916 47.2252437, 39.7082756 47.2253899, 39.7083786 47.225411)",,,,4
72638843,True,Соборный переулок,tertiary,False,161.388,"LINESTRING (39.7083786 47.225411, 39.7083843 47.2253981, 39.708431 47.2252924, 39.7089625 47.22409, 39.7089931 47.2240209)",,,,1
343324868,False,улица Максима Горького,secondary,False,217.54299999999995,"LINESTRING (39.7083786 47.225411, 39.7082756 47.2253899, 39.7075916 47.2252437, 39.7063851 47.2249859, 39.7060911 47.2249252, 39.7057492 47.2248433, 39.7057286 47.2248386, 39.705634 47.2248171)",,,,4
343324868,False,улица Максима Горького,secondary,True,215.97699999999998,"LINESTRING (39.7083786 47.225411, 39.7084699 47.2254302, 39.7097258 47.2256951, 39.7108471 47.2259315, 39.7109853 47.2259606, 39.7111101 47.2259869)",,,,4
"[141797201, 25777345, 292612741]",False,улица Шаумяна,residential,False,426.76700000000005,"LINESTRING (39.7080252 47.2194999, 39.7081404 47.219524, 39.7081766 47.2195316, 39.708183 47.219533, 39.7084263 47.2195839, 39.7084416 47.2195871, 39.7106981 47.2200643, 39.7107837 47.2200836, 39.7108612 47.2200981, 39.7117383 47.2202803, 39.7133812 47.2206146, 39.7134284 47.2206234)",60,building_passage,no,
319122305,True,Будённовский проспект,secondary,False,66.34,"LINESTRING (39.7080252 47.2194999, 39.7077917 47.2200531, 39.7077826 47.2200733)",60,,,
66838480,True,Темерницкая улица,residential,False,196.558,"LINESTRING (39.7060213 47.2174413, 39.7061037 47.2174579, 39.7083804 47.2179174, 39.708516 47.2179449)",,,,
142886231,True,переулок Островского,tertiary,False,58.187,"LINESTRING (39.7060213 47.2174413, 39.7058231 47.2178909, 39.7058003 47.2179426)",60,,,
319122308,True,переулок Островского,tertiary,False,58.016000000000005,"LINESTRING (39.7055708 47.2184426, 39.7055494 47.2184857, 39.7053683 47.2188885, 39.7053446 47.2189412)",60,,,
319127198,True,Социалистическая улица,tertiary,False,194.232,"LINESTRING (39.7055708 47.2184426, 39.7054981 47.2184293, 39.7037205 47.2180548, 39.7032003 47.2179458, 39.7031134 47.2179276)",60,,,
25356479,True,улица Шаумяна,residential,False,196.593,"LINESTRING (39.7053446 47.2189412, 39.7054172 47.2189566, 39.707715 47.2194349, 39.707833 47.2194602)",60,,,
319122308,True,переулок Островского,tertiary,False,66.115,"LINESTRING (39.7053446 47.2189412, 39.7051272 47.2194192, 39.705083 47.2195086)",60,,,
"[319122310, 319122312, 319122324, 68959317, 319127223]",True,улица Серафимовича,tertiary,False,427.58099999999996,"LINESTRING (39.7084737 47.2184828, 39.708615 47.2185127, 39.711154 47.2190452, 39.7112435 47.2190635, 39.7113136 47.2190766, 39.7119534 47.2192155, 39.7124708 47.219329, 39.7131515 47.219474, 39.7132821 47.2194972, 39.7138319 47.2196088, 39.7138822 47.219619)",60,,,1
319122303,True,Будённовский проспект,secondary,False,58.282,"LINESTRING (39.7084737 47.2184828, 39.7084171 47.2185987, 39.7082859 47.2189204, 39.7082568 47.2189857)",60,,,
68959317,True,улица Серафимовича,tertiary,False,14.888,"LINESTRING (39.7082853 47.2184434, 39.708374 47.2184622, 39.708412 47.21847, 39.7084737 47.2184828)",60,,,1
319122304,True,Будённовский проспект,secondary,False,58.104,"LINESTRING (39.7082853 47.2184434, 39.7084775 47.2180279, 39.708516 47.2179449)",60,,,
319339155,True,Газетный переулок,tertiary,False,103.086,"LINESTRING (39.7153115 47.2229412, 39.7149248 47.2238303)",,,,1
34156125,False,переулок Семашко,residential,True,24.317999999999998,"LINESTRING (39.7118049 47.2243882, 39.711759 47.2244942, 39.711714 47.224598)",,,,
243309558,False,переулок Семашко,residential,False,101.642,"LINESTRING (39.7118049 47.2243882, 39.7118367 47.2243151, 39.7121859 47.2235115)",,,,
316466332,True,Пушкинская улица,tertiary,False,207.21400000000003,"LINESTRING (39.7118049 47.2243882, 39.7118985 47.224409, 39.7135059 47.2247491, 39.714324 47.2249226, 39.7144241 47.2249438)",40,,,1
137724523,False,Московская улица,residential,False,14.758,"LINESTRING (39.7089108 47.2174733, 39.708829 47.2174594, 39.7087903 47.2174532, 39.7087209 47.217442)",60,,,
"[914022224, 137724524]",True,Московская улица,residential,False,208.13,"LINESTRING (39.7089108 47.2174733, 39.7089756 47.2174867, 39.7092374 47.2175408, 39.7102631 47.2177518, 39.710465 47.2177855, 39.7109597 47.217893, 39.7112984 47.2179666, 39.7114568 47.2179993, 39.7115453 47.2180212)",60,,,3
746243138,True,Будённовский проспект,secondary,False,58.967,"LINESTRING (39.7089108 47.2174733, 39.7088965 47.2175082, 39.7088155 47.2177062, 39.7087042 47.2179847)",60,,,
42036526,True,Пушкинская улица,residential,False,14.874,"LINESTRING (39.7062537 47.2234495, 39.706172 47.2234313, 39.7061342 47.223423, 39.7060665 47.2234079)",60,,,
453454887,True,Будённовский проспект,secondary,False,159.109,"LINESTRING (39.7062537 47.2234495, 39.7062207 47.2235223, 39.7056712 47.2247351, 39.7056693 47.2247393, 39.705652 47.2247775, 39.7056398 47.2248042, 39.705634 47.2248171)",60,,,
255014078,True,Пушкинская улица,tertiary,False,201.321,"LINESTRING (39.703626 47.2226386, 39.7037405 47.2226636, 39.7060715 47.2231721, 39.7061639 47.2231928)",40,,,
255014084,True,переулок Островского,tertiary,False,26.912,"LINESTRING (39.703626 47.2226386, 39.7035649 47.2227658, 39.7035208 47.2228698)",60,,,
34156125,False,переулок Семашко,residential,False,24.317999999999998,"LINESTRING (39.711714 47.224598, 39.711759 47.2244942, 39.7118049 47.2243882)",,,,
95721403,True,переулок Семашко,tertiary,False,161.031,"LINESTRING (39.711714 47.224598, 39.7116879 47.2246574, 39.7111651 47.2258603, 39.7111157 47.225974, 39.7111101 47.2259869)",,,,1
191127072,True,Пушкинская улица,tertiary,False,215.26,"LINESTRING (39.711714 47.224598, 39.7116049 47.2245733, 39.7090923 47.2240422, 39.7089931 47.2240209)",,,,1
191127072,True,Пушкинская улица,tertiary,False,207.005,"LINESTRING (39.714323 47.2251691, 39.7142458 47.2251524, 39.7118104 47.2246167, 39.711714 47.224598)",,,,1
25386608,True,Пушкинская улица,tertiary,False,201.34099999999998,"LINESTRING (39.7060665 47.2234079, 39.7059698 47.2233876, 39.7040778 47.2229876, 39.7036356 47.2228941, 39.7035208 47.2228698)",40,,,1
317407349,True,Будённовский проспект,secondary,False,25.024,"LINESTRING (39.7060665 47.2234079, 39.7061184 47.2232938, 39.7061639 47.2231928)",60,,,3
319127222,True,переулок Семашко,tertiary,False,59.679,"LINESTRING (39.7138822 47.219619, 39.7139069 47.2195554, 39.7140875 47.2191736, 39.7141174 47.2191067)",60,,,
25777439,True,Темерницкая улица,tertiary,False,200.40299999999996,"LINESTRING (39.7141174 47.2191067, 39.7140408 47.2190931, 39.71316 47.2189131, 39.7116738 47.2186097, 39.711576 47.2185885)",,,,
91928335,True,переулок Семашко,residential,False,58.955,"LINESTRING (39.7141174 47.2191067, 39.7141337 47.2190792, 39.7143146 47.2186916, 39.7143706 47.2186057)",60,,,
72638827,True,Пушкинская улица,tertiary,False,216.40800000000002,"LINESTRING (39.7089931 47.2240209, 39.7089044 47.2240033, 39.7064068 47.2234815, 39.7062537 47.2234495)",60,,,1
91868635,True,Соборный переулок,unclassified,False,59.836,"LINESTRING (39.711576 47.2185885, 39.7118124 47.2180749)",,,,
142915747,True,Темерницкая улица,tertiary,False,20.939,"LINESTRING (39.711576 47.2185885, 39.7114707 47.2185655, 39.711312 47.218531)",,,,
319339155,True,Газетный переулок,tertiary,False,27.077,"LINESTRING (39.7149248 47.2238303, 39.7148211 47.2240634)",,,,1
131467603,True,Газетный переулок,tertiary,False,7.126,"LINESTRING (39.7158208 47.2217922, 39.7157933 47.2218535)",,,,1
131409778,True,Будённовский проспект,secondary,False,7.066,"LINESTRING (39.707565 47.2200945, 39.7075907 47.2200334)",60,,,
131409774,True,Большая Садовая улица,secondary,False,198.317,"LINESTRING (39.707565 47.2200945, 39.7063779 47.2198461, 39.7062717 47.2198239, 39.7051797 47.2195953, 39.7050555 47.2195693)",60,,,3
"[255014084, 91007046, 91007049, 986626479, 986626480, 986626481]",True,переулок Островского,tertiary,False,357.97100000000006,"LINESTRING (39.7050555 47.2195693, 39.7050105 47.2196734, 39.704848 47.2200274, 39.7047729 47.2201912, 39.7045189 47.220749, 39.7044387 47.2209266, 39.7042372 47.2213517, 39.7041546 47.2215258, 39.7040388 47.2217839, 39.703654 47.2225807, 39.703626 47.2226386)",60,,,
103047775,True,Большая Садовая улица,secondary,False,15.013000000000002,"LINESTRING (39.7077545 47.2201353, 39.7076766 47.2201186, 39.7076388 47.2201104, 39.707565 47.2200945)",60,,,3
"[199202536, 131409781]",True,Будённовский проспект,secondary,False,360.26599999999996,"LINESTRING (39.7077545 47.2201353, 39.7077266 47.220197, 39.7075301 47.220631, 39.7072662 47.2212286, 39.7071574 47.2214691, 39.7070648 47.2216718, 39.706404 47.2231192, 39.7063523 47.2232321)",60,,,
131467594,True,Большая Садовая улица,secondary,False,208.619,"LINESTRING (39.7157933 47.2218535, 39.7157247 47.2218389, 39.7150851 47.2217022, 39.7136438 47.2213941, 39.7132861 47.2213177, 39.7131573 47.2212925)",60,,,3
"[319339155, 131467604]",True,Газетный переулок,tertiary,False,126.307,"LINESTRING (39.7157933 47.2218535, 39.7157425 47.2219578, 39.7156127 47.222252, 39.7154081 47.2227226, 39.7153216 47.2229183, 39.7153115 47.2229412)",,,,1
131467592,True,Большая Садовая улица,secondary,False,209.739,"LINESTRING (39.7131724 47.2212244, 39.7133124 47.2212553, 39.7137634 47.2213482, 39.7157507 47.2217764, 39.7158208 47.2217922)",60,,,2
131467611,True,переулок Семашко,tertiary,False,69.59,"LINESTRING (39.7131724 47.2212244, 39.7132003 47.2211402, 39.7134043 47.2206749, 39.7134284 47.2206234)",60,,,
131409779,True,Будённовский проспект,secondary,False,7.213,"LINESTRING (39.7077826 47.2200733, 39.7077545 47.2201353)",60,,,
103047778,True,Большая Садовая улица,secondary,False,426.697,"LINESTRING (39.7077826 47.2200733, 39.7079622 47.2201117, 39.7086304 47.2202545, 39.7105135 47.2206638, 39.7131022 47.2212104, 39.7131724 47.2212244)",60,,,2
131409773,True,Большая Садовая улица,secondary,False,15.158000000000001,"LINESTRING (39.7075907 47.2200334, 39.7076666 47.2200498, 39.7077044 47.220058, 39.7077826 47.2200733)",60,,,2
131409776,True,Будённовский проспект,secondary,False,66.314,"LINESTRING (39.7075907 47.2200334, 39.707669 47.2198498, 39.7077355 47.2196862, 39.707833 47.2194602)",60,,,
386078729,True,переулок Островского,tertiary,False,7.062,"LINESTRING (39.705083 47.2195086, 39.7050555 47.2195693)",60,,,
131467591,True,Большая Садовая улица,secondary,False,198.17300000000003,"LINESTRING (39.705083 47.2195086, 39.7052061 47.2195344, 39.7071065 47.2199321, 39.7075907 47.2200334)",60,,,2
131467610,True,переулок Семашко,residential,False,7.658,"LINESTRING (39.7131573 47.2212925, 39.7131724 47.2212244)",60,,,
"[319462572, 131467598]",True,Большая Садовая улица,secondary,False,427.84,"LINESTRING (39.7131573 47.2212925, 39.7130751 47.2212725, 39.7121931 47.2210856, 39.7118639 47.2210137, 39.7115859 47.2209544, 39.7105044 47.2207267, 39.7095088 47.2205103, 39.7089237 47.2203852, 39.7077545 47.2201353)",60,,,3
91851076,True,Соборный переулок,unclassified,False,59.362,"LINESTRING (39.7115453 47.2180212, 39.711312 47.218531)",,,,1
142914914,True,Московская улица,residential,False,21.04,"LINESTRING (39.7115453 47.2180212, 39.7116373 47.2180407, 39.7116897 47.2180508, 39.7118124 47.2180749)",,,,3
137724525,True,Темерницкая улица,tertiary,False,206.109,"LINESTRING (39.711312 47.218531, 39.7111837 47.2185031, 39.7088363 47.2180117, 39.7087042 47.2179847)",60,,,
