osmid,name,highway,oneway,reversed,length,geometry,ref,maxspeed,bridge
"[86515504, 86515474]","['улица Карла Маркса', 'улица Калинина']",residential,False,False,285.04999999999995,"LINESTRING (60.1376553 57.2662171, 60.137232 57.2661602, 60.1370768 57.266131, 60.1369564 57.2661076, 60.1368189 57.266075, 60.1366759 57.2660328, 60.1364761 57.2659745, 60.1363134 57.2659266, 60.1361372 57.2658663, 60.1359344 57.2657962, 60.1356734 57.2657116, 60.1350121 57.2655077, 60.1345362 57.2653579, 60.1344616 57.2653419, 60.1343807 57.2653364, 60.1342945 57.2653462, 60.1342072 57.2653666, 60.1341279 57.2654012, 60.1340615 57.2654433, 60.1339449 57.265545, 60.1337806 57.2656726, 60.1336873 57.2657452)",,,
135176181,улица Просвещения,residential,False,True,179.91899999999998,"LINESTRING (60.1376553 57.2662171, 60.1374775 57.266691, 60.1373501 57.2669936, 60.1370373 57.2678002)",,,
67626195,,tertiary,False,True,93.674,"LINESTRING (60.1328225 57.2671103, 60.1326394 57.2670049, 60.1325421 57.2669513, 60.1324299 57.2669015, 60.1323174 57.2668685, 60.1321586 57.2668336, 60.1320204 57.2668051, 60.131903 57.2667862, 60.1314899 57.2667097)",,,
86515504,улица Карла Маркса,residential,False,True,161.88200000000003,"LINESTRING (60.1328225 57.2671103, 60.1329168 57.2669542, 60.1330417 57.2666868, 60.1330923 57.2665689, 60.1331318 57.266445, 60.1331673 57.266351, 60.133214 57.2662236, 60.1332629 57.2661551, 60.1333261 57.2660923, 60.1334057 57.2660105, 60.1336873 57.2657452)",,,
86515512,улица Карла Маркса,tertiary,False,False,111.614,"LINESTRING (60.1328225 57.2671103, 60.1327803 57.2671997, 60.1327536 57.2673071, 60.1327079 57.2674642, 60.1326504 57.2675927, 60.1324322 57.2680908)",,,
91560387,улица Мира,residential,False,False,107.994,"LINESTRING (60.1328225 57.2671103, 60.1329263 57.2671365, 60.1330416 57.2671663, 60.1333054 57.2672223, 60.1334911 57.2672617, 60.1336872 57.2672989, 60.1338756 57.2673454, 60.1340602 57.2673965, 60.1342509 57.2674544, 60.1344577 57.2675087)",,,
86515508,улица Ленина,primary,False,True,87.015,"LINESTRING (60.1314899 57.2667097, 60.1318385 57.2659502)",65К-1901140,40,
67626195,,tertiary,False,False,93.674,"LINESTRING (60.1314899 57.2667097, 60.131903 57.2667862, 60.1320204 57.2668051, 60.1321586 57.2668336, 60.1323174 57.2668685, 60.1324299 57.2669015, 60.1325421 57.2669513, 60.1326394 57.2670049, 60.1328225 57.2671103)",,,
"[1219025081, 86515508]",улица Ленина,primary,False,False,63.166,"LINESTRING (60.1314899 57.2667097, 60.1314434 57.2668155, 60.131213 57.2672576)",65К-1901140,"['20', '40']",
86515499,улица 8 Марта,primary,False,False,264.46999999999997,"LINESTRING (60.1387246 57.264329, 60.1385746 57.2643559, 60.1383212 57.2643894, 60.1380692 57.264414, 60.1378469 57.2644307, 60.1376295 57.2644406, 60.1372972 57.2644445, 60.1368503 57.2644349, 60.1366732 57.2644289, 60.1364813 57.2644109, 60.1362735 57.264381, 60.1361028 57.264343, 60.135954 57.2643071, 60.135827 57.2642634, 60.1356842 57.2642121, 60.1354286 57.2641273, 60.1351397 57.2640324, 60.1350349 57.2640027, 60.1349165 57.2639802, 60.1348114 57.2639679, 60.1346891 57.2639606, 60.1345571 57.2639614)",65К-1901140,40,
