osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,bridge,geometry,junction
"[109198529, 78502052, 188560265, 61595499, 392521085]","['2', '3']",41К-938,Областная улица,tertiary,"['40', 'RU:urban']",False,False,300.596,yes,"LINESTRING (30.5058152 59.9123176, 30.505946 59.9121363, 30.5059635 59.9121173, 30.5061604 59.9119033, 30.5063242 59.9117405, 30.5065104 59.9115611, 30.5066364 59.9114397, 30.5071304 59.9108841, 30.5073023 59.9106949, 30.5075673 59.9104114, 30.5076659 59.9103055, 30.5079467 59.9099789, 30.5080462 59.9098581)",
"[1116075970, 1116075971, 1116075973]","['1', '2']",,Ленинградская улица,tertiary,RU:urban,True,False,108.045,,"LINESTRING (30.5058152 59.9123176, 30.5055543 59.9122323, 30.5053988 59.9122117, 30.5047281 59.9120446, 30.5041757 59.9119051, 30.504091 59.91188)",
"[994908237, 219426181]",2,41К-938,Центральная улица,tertiary,RU:urban,False,True,133.821,,"LINESTRING (30.5067044 59.9087433, 30.5067719 59.9088647, 30.5068758 59.9089944, 30.5070556 59.9091462, 30.5078935 59.909645, 30.5080069 59.909738)",
388220530,2,41К-938,Центральная улица,tertiary,RU:urban,False,False,403.03000000000003,,"LINESTRING (30.5067044 59.9087433, 30.5066683 59.9085654, 30.5066675 59.9085612, 30.5065635 59.9080081, 30.5065065 59.9077046, 30.5061063 59.9055762, 30.5060233 59.9051349)",
180358702,1,,,unclassified,RU:urban,False,False,13.122,,"LINESTRING (30.5039824 59.9119847, 30.5040241 59.9119434, 30.504091 59.91188)",
431106370,2,,Пражская улица,tertiary,RU:urban,True,False,95.524,,"LINESTRING (30.5137098 59.9082559, 30.5138916 59.9082731, 30.5140972 59.9082616, 30.5142262 59.9082547, 30.5143385 59.9082462, 30.5148491 59.90814, 30.5153203 59.9080235)",
478441290,3,,,tertiary,RU:urban,True,False,36.105000000000004,,"LINESTRING (30.5137098 59.9082559, 30.5138082 59.9082782, 30.5138949 59.9083104, 30.5139663 59.908351, 30.5140191 59.9083982, 30.5140509 59.9084499, 30.5140604 59.9085038)",roundabout
498165866,3,,,tertiary,RU:urban,True,False,6.552,,"LINESTRING (30.5130609 59.9084241, 30.5130813 59.9083965, 30.5131079 59.9083702)",roundabout
456815614,2,,Европейский проспект,residential,RU:urban,True,False,104.256,,"LINESTRING (30.5139931 59.9086264, 30.5140425 59.9087486, 30.5141515 59.9088993, 30.5142789 59.9089911, 30.5144147 59.9090659, 30.5150191 59.9093844)",
805983560,3,,,tertiary,RU:urban,True,False,40.96,,"LINESTRING (30.5139931 59.9086264, 30.5139319 59.9086692, 30.5138545 59.9087047, 30.5137644 59.9087317, 30.5136651 59.9087488, 30.513561 59.9087554, 30.5134564 59.9087511, 30.5133557 59.9087363)",roundabout
220249565,2,,Пражская улица,tertiary,RU:urban,True,False,99.404,,"LINESTRING (30.5133557 59.9087363, 30.5129942 59.9087175, 30.5128359 59.9087423, 30.5126876 59.9087717, 30.512453 59.9088142, 30.5122354 59.9088779, 30.5119953 59.9089482, 30.5117235 59.9090278)",
492154513,3,,,tertiary,RU:urban,True,False,42.102000000000004,,"LINESTRING (30.5133557 59.9087363, 30.5132809 59.9087172, 30.5132134 59.9086922, 30.5131549 59.9086621, 30.5131071 59.9086275, 30.5130712 59.9085895, 30.5130482 59.908549, 30.5130387 59.9085072, 30.5130429 59.9084652, 30.5130609 59.9084241)",roundabout
221102761,2,,Пражская улица,tertiary,RU:urban,True,False,17.379,,"LINESTRING (30.5080462 59.9098581, 30.5083211 59.9097844)",
994908237,2,41К-938,Центральная улица,tertiary,RU:urban,False,False,13.533,,"LINESTRING (30.5080462 59.9098581, 30.5080069 59.909738)",
"[109198529, 78502052, 188560265, 61595499, 392521085]","['2', '3']",41К-938,Областная улица,tertiary,"['40', 'RU:urban']",False,True,300.596,yes,"LINESTRING (30.5080462 59.9098581, 30.5079467 59.9099789, 30.5076659 59.9103055, 30.5075673 59.9104114, 30.5073023 59.9106949, 30.5071304 59.9108841, 30.5066364 59.9114397, 30.5065104 59.9115611, 30.5063242 59.9117405, 30.5061604 59.9119033, 30.5059635 59.9121173, 30.505946 59.9121363, 30.5058152 59.9123176)",
492154511,3,,,tertiary,RU:urban,True,False,38.766999999999996,,"LINESTRING (30.5131079 59.9083702, 30.5131579 59.9083345, 30.5132193 59.9083037, 30.5132901 59.9082784, 30.5133685 59.9082596, 30.5134521 59.9082477, 30.5135385 59.908243, 30.5136253 59.9082458, 30.5137098 59.9082559)",roundabout
498165867,2,,Европейский проспект,tertiary,RU:urban,True,False,61.794,,"LINESTRING (30.5131079 59.9083702, 30.5131071 59.9082246, 30.5130974 59.9081506, 30.5130648 59.9080855, 30.5129842 59.9079738, 30.5128947 59.9078306)",
805983560,3,,,tertiary,RU:urban,True,False,14.25,,"LINESTRING (30.5140604 59.9085038, 30.5140421 59.9085672, 30.5139931 59.9086264)",roundabout
994908237,2,41К-938,Центральная улица,tertiary,RU:urban,False,True,13.533,,"LINESTRING (30.5080069 59.909738, 30.5080462 59.9098581)",
"[994908237, 219426181]",2,41К-938,Центральная улица,tertiary,RU:urban,False,False,133.821,,"LINESTRING (30.5080069 59.909738, 30.5078935 59.909645, 30.5070556 59.9091462, 30.5068758 59.9089944, 30.5067719 59.9088647, 30.5067044 59.9087433)",
1218883103,1,,,tertiary_link,RU:urban,True,False,18.409000000000002,,"LINESTRING (30.5080069 59.909738, 30.5081105 59.909763, 30.5082124 59.9097765, 30.5083211 59.9097844)",
388220530,2,41К-938,Центральная улица,tertiary,RU:urban,False,True,403.03,,"LINESTRING (30.5060233 59.9051349, 30.5061063 59.9055762, 30.5065065 59.9077046, 30.5065635 59.9080081, 30.5066675 59.9085612, 30.5066683 59.9085654, 30.5067044 59.9087433)",
420323495,,,Европейский проспект,residential,RU:urban,False,True,7.646,,"LINESTRING (30.5189024 59.9114617, 30.5188357 59.9114273, 30.5188068 59.9114124)",
456815614,2,,Европейский проспект,residential,RU:urban,True,False,115.485,,"LINESTRING (30.5170405 59.9104494, 30.5184791 59.9111967)",
1218182455,,,,residential,RU:urban,False,True,6.512,,"LINESTRING (30.5170405 59.9104494, 30.5169565 59.9104901)",
173534770,2,,Европейский проспект,residential,RU:urban,True,False,31.082,,"LINESTRING (30.5188068 59.9114124, 30.5187271 59.911409, 30.5183953 59.9112368)",
420323495,,,Европейский проспект,residential,RU:urban,False,False,7.646,,"LINESTRING (30.5188068 59.9114124, 30.5188357 59.9114273, 30.5189024 59.9114617)",
1218182456,,,,residential,RU:urban,False,True,6.566,,"LINESTRING (30.5164793 59.9101537, 30.51639 59.9101922)",
456815614,2,,Европейский проспект,residential,RU:urban,True,False,45.387,,"LINESTRING (30.5164793 59.9101537, 30.516887 59.9103685, 30.5170405 59.9104494)",
1218182456,,,,residential,RU:urban,False,False,6.566,,"LINESTRING (30.51639 59.9101922, 30.5164793 59.9101537)",
173534770,2,,Европейский проспект,residential,RU:urban,True,False,110.326,,"LINESTRING (30.51639 59.9101922, 30.5162269 59.9101065, 30.5150246 59.909474)",
173534770,2,,Европейский проспект,residential,RU:urban,True,False,7.635,,"LINESTRING (30.5150246 59.909474, 30.5149301 59.9094243)",
1218182458,,,,residential,RU:urban,False,False,6.655,,"LINESTRING (30.5150246 59.909474, 30.5151134 59.909434)",
456815614,2,,Европейский проспект,residential,RU:urban,True,False,7.619,,"LINESTRING (30.5150191 59.9093844, 30.5151134 59.909434)",
1218182459,,,,residential,RU:urban,False,True,6.656,,"LINESTRING (30.5150191 59.9093844, 30.5149301 59.9094243)",
1218182455,,,,residential,RU:urban,False,False,6.512,,"LINESTRING (30.5169565 59.9104901, 30.5170405 59.9104494)",
173534770,2,,Европейский проспект,residential,RU:urban,True,False,45.767,,"LINESTRING (30.5169565 59.9104901, 30.5168034 59.9104096, 30.5164767 59.9102378, 30.51639 59.9101922)",
1218114655,,,,tertiary_link,RU:urban,True,False,6.803,,"LINESTRING (30.5128846 59.9051386, 30.5127626 59.9051396)",
448682649,2,,Европейский проспект,tertiary,RU:urban,True,False,120.581,,"LINESTRING (30.5128846 59.9051386, 30.5129072 59.9059757, 30.512915 59.9062229)",
1218114657,,,Итальянский переулок,tertiary_link,RU:urban,True,False,6.596,,"LINESTRING (30.512915 59.9062229, 30.5127967 59.9062237)",
448682649,2,,Европейский проспект,tertiary,RU:urban,True,False,35.175,,"LINESTRING (30.512915 59.9062229, 30.5129173 59.9062957, 30.5129209 59.9064102, 30.512925 59.9065392)",
1218114658,,,,tertiary_link,RU:urban,True,False,6.479,,"LINESTRING (30.5128088 59.9065401, 30.512925 59.9065392)",
498165867,2,,Европейский проспект,tertiary,RU:urban,True,False,35.188,,"LINESTRING (30.5128088 59.9065401, 30.5127994 59.9062955, 30.5127967 59.9062237)",
448682649,2,,Европейский проспект,tertiary,RU:urban,True,False,32.872,,"LINESTRING (30.5129316 59.9068273, 30.5129385 59.9071229)",
