osmid,oneway,name,highway,reversed,length,geometry,lanes,bridge
33084967,True,улица Анатолия Луначарского,tertiary,False,386.472,"LINESTRING (37.6081147 57.3606213, 37.6082864 57.3606274, 37.6104614 57.3607204, 37.6108348 57.3607363, 37.6114417 57.3607623, 37.6116528 57.3607713, 37.6121312 57.3607626, 37.6121785 57.3607617, 37.6124019 57.3607514, 37.6126974 57.3607378, 37.6129631 57.3607028, 37.6133299 57.3606544, 37.6143769 57.3604609, 37.6144625 57.3604452)",,
167310600,False,Пролетарская площадь,primary,False,98.863,"LINESTRING (37.6081147 57.3606213, 37.6080914 57.3609399, 37.6080496 57.3615097)",2,
192251795,False,улица Карла Маркса,primary,True,138.761,"LINESTRING (37.6081147 57.3606213, 37.6081159 57.3605758, 37.6082195 57.3593747)",,
574710255,False,улица Анатолия Луначарского,residential,True,90.24000000000001,"LINESTRING (37.6081147 57.3606213, 37.6072564 57.3605929, 37.6066132 57.3605687)",,
192251807,False,улица Обновлённый Труд,residential,True,113.174,"LINESTRING (37.6080496 57.3615097, 37.606168 57.3614319)",,
167310600,False,Пролетарская площадь,primary,False,212.208,"LINESTRING (37.6080496 57.3615097, 37.6081056 57.3617036, 37.6081619 57.3617803, 37.6083013 57.3619221, 37.6085146 57.3620711, 37.6086594 57.3621701, 37.6087949 57.3622512, 37.6092513 57.3624971, 37.6101306 57.3629224, 37.6102069 57.3629671)",2,
167310600,False,Пролетарская площадь,primary,True,98.863,"LINESTRING (37.6080496 57.3615097, 37.6080914 57.3609399, 37.6081147 57.3606213)",2,
33084973,False,улица Профсоюзов,primary,False,155.617,"LINESTRING (37.6134814 57.363565, 37.6135747 57.3636509, 37.6136095 57.3637482, 37.6136222 57.3638557, 37.6136129 57.3641086, 37.6135744 57.3643834, 37.6135195 57.3646701, 37.6134669 57.364945)",2,
167310600,False,Пролетарская площадь,primary,True,209.578,"LINESTRING (37.6134814 57.363565, 37.6131622 57.3635464, 37.6128092 57.3634987, 37.6121251 57.3633913, 37.6119713 57.3633645, 37.6106858 57.3631401, 37.6104185 57.3630751, 37.6102069 57.3629671)",2,
173113640,False,улица Ивана Тургенева,tertiary,True,81.684,"LINESTRING (37.6134814 57.363565, 37.6137051 57.363575, 37.6148389 57.3636255)",2,
"[1246412049, 1246412050, 38318294]",False,улица Льва Толстого,tertiary,False,357.88000000000005,"LINESTRING (37.6134814 57.363565, 37.6134157 57.3633881, 37.6133676 57.3632499, 37.6133334 57.3630417, 37.6133401 57.3628289, 37.6134171 57.3623067, 37.6134607 57.3620113, 37.6135129 57.361906, 37.6135328 57.3618659, 37.6136245 57.3617584, 37.6137543 57.3616525, 37.6140128 57.3614674, 37.6141316 57.3613525, 37.6141846 57.3612684, 37.6142217 57.3612096, 37.6143587 57.3608566, 37.6145537 57.3605392, 37.6146131 57.3605003)",2,
193048381,False,Судейская улица,primary,False,125.333,"LINESTRING (37.6134669 57.364945, 37.6113803 57.3648801)",2,
33084972,False,Судейская улица,residential,True,228.101,"LINESTRING (37.6134669 57.364945, 37.6143548 57.3649684, 37.6153004 57.3649934, 37.6159457 57.365008, 37.6160717 57.3650437, 37.6161402 57.3651098, 37.6162957 57.3656641)",,
33084973,False,улица Профсоюзов,primary,True,155.617,"LINESTRING (37.6134669 57.364945, 37.6135195 57.3646701, 37.6135744 57.3643834, 37.6136129 57.3641086, 37.6136222 57.3638557, 37.6136095 57.3637482, 37.6135747 57.3636509, 37.6134814 57.363565)",2,
"[38318296, 193914653]",False,улица Ины Константиновой,tertiary,"[False, True]",217.72299999999998,"LINESTRING (37.608675 57.3648127, 37.6084967 57.3648065, 37.6081505 57.3647774, 37.6057278 57.3646719, 37.6055748 57.3646665, 37.6053971 57.3646661, 37.6052483 57.3646802, 37.6051631 57.364699, 37.6050842 57.3647294)",2,
"[193048381, 51352870, 51352871]",False,Судейская улица,primary,True,149.667,"LINESTRING (37.608675 57.3648127, 37.6089064 57.3648131, 37.6103142 57.3648517, 37.6111681 57.3648735)",2,yes
193052319,False,Курортная набережная,residential,True,266.525,"LINESTRING (37.608675 57.3648127, 37.6087448 57.3647049, 37.6087788 57.3645993, 37.6087336 57.3639208, 37.6083169 57.3636212, 37.6075892 57.3633515, 37.606538 57.363042)",,
194581020,False,Социалистическая улица,primary,False,89.014,"LINESTRING (37.608675 57.3648127, 37.6088969 57.3651885, 37.6090773 57.3655828)",,
51352868,True,улица Михаила Калинина,primary,False,154.305,"LINESTRING (37.6084108 57.3578395, 37.6082127 57.3578305, 37.6058472 57.3577229)",,
"[172308202, 192251795, 192251798]",False,улица Карла Маркса,primary,False,171.09799999999998,"LINESTRING (37.6084108 57.3578395, 37.608344 57.3582952, 37.6082803 57.3588267, 37.6082245 57.3593169, 37.6082195 57.3593747)",,yes
172308215,False,улица Михаила Калинина,residential,False,133.50900000000001,"LINESTRING (37.6084108 57.3578395, 37.6085452 57.3578435, 37.6097361 57.357879, 37.6106334 57.3579058)",,
"[38318297, 192279998]",False,"['Пушкинская набережная', 'улица 25 Октября']",residential,"[False, True]",331.213,"LINESTRING (37.6106334 57.3579058, 37.610509 57.3586688, 37.610492 57.3587323, 37.6105771 57.3588212, 37.6113392 57.3591316, 37.6122489 57.3593707, 37.6127087 57.3594325, 37.6129175 57.3594548, 37.6137497 57.3594923, 37.6140583 57.3594816)",,
172308215,False,улица Михаила Калинина,residential,False,213.217,"LINESTRING (37.6106334 57.3579058, 37.6112052 57.3579237, 37.6120479 57.35795, 37.6123439 57.3579592, 37.6125529 57.3579657, 37.6127216 57.357971, 37.6129789 57.357979, 37.6138593 57.3580065, 37.6140657 57.358013, 37.6141824 57.3580166)",,
172308215,False,улица Михаила Калинина,residential,True,133.50900000000001,"LINESTRING (37.6106334 57.3579058, 37.6097361 57.357879, 37.6085452 57.3578435, 37.6084108 57.3578395)",,
172308215,False,улица Михаила Калинина,residential,False,124.29599999999999,"LINESTRING (37.6141824 57.3580166, 37.6150713 57.3580354, 37.6152268 57.3580386, 37.6157524 57.3580497, 37.6162532 57.3580603)",,
172308215,False,улица Михаила Калинина,residential,True,213.21699999999998,"LINESTRING (37.6141824 57.3580166, 37.6140657 57.358013, 37.6138593 57.3580065, 37.6129789 57.357979, 37.6127216 57.357971, 37.6125529 57.3579657, 37.6123439 57.3579592, 37.6120479 57.35795, 37.6112052 57.3579237, 37.6106334 57.3579058)",,
172308245,False,Республиканская улица,residential,False,163.071,"LINESTRING (37.6141824 57.3580166, 37.6141602 57.3582789, 37.6141131 57.3588349, 37.6140973 57.3590214, 37.6140583 57.3594816)",,
172308245,False,Республиканская улица,residential,True,163.071,"LINESTRING (37.6140583 57.3594816, 37.6140973 57.3590214, 37.6141131 57.3588349, 37.6141602 57.3582789, 37.6141824 57.3580166)",,
192279996,False,Пушкинская набережная,residential,False,222.805,"LINESTRING (37.6140583 57.3594816, 37.6145661 57.3594545, 37.6151649 57.3591945, 37.6158258 57.3587374, 37.6162302 57.3583473, 37.6162532 57.3580603)",,
"[38318297, 192279998]",False,"['Пушкинская набережная', 'улица 25 Октября']",residential,"[False, True]",331.21299999999997,"LINESTRING (37.6140583 57.3594816, 37.6137497 57.3594923, 37.6129175 57.3594548, 37.6127087 57.3594325, 37.6122489 57.3593707, 37.6113392 57.3591316, 37.6105771 57.3588212, 37.610492 57.3587323, 37.610509 57.3586688, 37.6106334 57.3579058)",,
193914653,False,улица Ины Константиновой,tertiary,False,132.85500000000002,"LINESTRING (37.6048316 57.3659073, 37.6048705 57.365608, 37.6049971 57.3648155, 37.6050283 57.3647683, 37.6050842 57.3647294)",2,
167310600,False,Пролетарская площадь,primary,False,209.57799999999997,"LINESTRING (37.6102069 57.3629671, 37.6104185 57.3630751, 37.6106858 57.3631401, 37.6119713 57.3633645, 37.6121251 57.3633913, 37.6128092 57.3634987, 37.6131622 57.3635464, 37.6134814 57.363565)",2,
167310600,False,Пролетарская площадь,primary,True,212.208,"LINESTRING (37.6102069 57.3629671, 37.6101306 57.3629224, 37.6092513 57.3624971, 37.6087949 57.3622512, 37.6086594 57.3621701, 37.6085146 57.3620711, 37.6083013 57.3619221, 37.6081619 57.3617803, 37.6081056 57.3617036, 37.6080496 57.3615097)",2,
193048379,False,Конный проезд,residential,True,233.17899999999995,"LINESTRING (37.6102069 57.3629671, 37.6100127 57.3637692, 37.6100439 57.3639023, 37.6101816 57.364115, 37.6103131 57.3642577, 37.6104332 57.364343, 37.6106864 57.3645228, 37.6111228 57.3648406, 37.6111681 57.3648735)",,
172308215,False,улица Михаила Калинина,residential,True,124.29599999999999,"LINESTRING (37.6162532 57.3580603, 37.6157524 57.3580497, 37.6152268 57.3580386, 37.6150713 57.3580354, 37.6141824 57.3580166)",,
192279996,False,Пушкинская набережная,residential,True,222.805,"LINESTRING (37.6162532 57.3580603, 37.6162302 57.3583473, 37.6158258 57.3587374, 37.6151649 57.3591945, 37.6145661 57.3594545, 37.6140583 57.3594816)",,
172308244,False,Тургеневская набережная,residential,True,220.409,"LINESTRING (37.6167496 57.3617749, 37.6167739 57.362446, 37.6171914 57.3634012, 37.6172305 57.3637301)",,
172308244,False,Тургеневская набережная,residential,False,220.409,"LINESTRING (37.6172305 57.3637301, 37.6171914 57.3634012, 37.6167739 57.362446, 37.6167496 57.3617749)",,
172308244,False,Тургеневская набережная,residential,True,262.48,"LINESTRING (37.6172305 57.3637301, 37.6171231 57.3639299, 37.6171446 57.3644217, 37.6171178 57.3649338, 37.6170748 57.3656136, 37.6169461 57.3660765)",,
"[173113640, 172609969, 172609971]",False,улица Ивана Тургенева,tertiary,"[False, True]",143.89000000000001,"LINESTRING (37.6172305 57.3637301, 37.6168756 57.3637155, 37.6160877 57.3636812, 37.6148389 57.3636255)",2,yes
192280012,False,улица Анатолия Луначарского,residential,False,151.014,"LINESTRING (37.6038164 57.360441, 37.6050303 57.3605054, 37.6051793 57.3605114, 37.6063249 57.3605579)",,
"[192454467, 192251807]",False,улица Обновлённый Труд,residential,False,258.983,"LINESTRING (37.6038164 57.360441, 37.6036868 57.3604878, 37.6036017 57.3606026, 37.6035188 57.3611849, 37.6035882 57.3612949, 37.6036752 57.3613524, 37.6038029 57.36136, 37.6055627 57.3614135, 37.6060493 57.3614283, 37.606168 57.3614319)",,
1250449149,False,набережная Михаила Ушакова,residential,True,100.203,"LINESTRING (37.6038164 57.360441, 37.6038315 57.3604119, 37.6039304 57.3596913, 37.6039432 57.3595431)",,
192280012,False,улица Анатолия Луначарского,residential,True,151.014,"LINESTRING (37.6063249 57.3605579, 37.6051793 57.3605114, 37.6050303 57.3605054, 37.6038164 57.360441)",,
193375952,False,Кооперативный переулок,residential,False,97.63900000000001,"LINESTRING (37.6063249 57.3605579, 37.6062692 57.3608683, 37.606168 57.3614319)",,
193375952,False,Кооперативный переулок,residential,True,199.70800000000003,"LINESTRING (37.6063249 57.3605579, 37.6063307 57.3605204, 37.6063871 57.3601531, 37.6063929 57.3598948, 37.6063307 57.3595971, 37.6060053 57.3592217, 37.6057242 57.3589386, 37.6057351 57.3588424)",,
192251807,False,улица Обновлённый Труд,residential,False,113.174,"LINESTRING (37.606168 57.3614319, 37.6080496 57.3615097)",,
"[192454467, 192251807]",False,улица Обновлённый Труд,residential,True,258.983,"LINESTRING (37.606168 57.3614319, 37.6060493 57.3614283, 37.6055627 57.3614135, 37.6038029 57.36136, 37.6036752 57.3613524, 37.6035882 57.3612949, 37.6035188 57.3611849, 37.6036017 57.3606026, 37.6036868 57.3604878, 37.6038164 57.360441)",,
193375952,False,Кооперативный переулок,residential,True,97.63900000000001,"LINESTRING (37.606168 57.3614319, 37.6062692 57.3608683, 37.6063249 57.3605579)",,
194581020,False,Социалистическая улица,primary,True,89.014,"LINESTRING (37.6090773 57.3655828, 37.6088969 57.3651885, 37.608675 57.3648127)",,
"[573547800, 192279997, 1246797383]",False,набережная Михаила Ушакова,residential,"[False, True]",196.52600000000004,"LINESTRING (37.6057351 57.3588424, 37.6059054 57.3588134, 37.6064479 57.3587539, 37.6069227 57.3587828, 37.6079366 57.3589028, 37.6079929 57.3589116, 37.6080358 57.3589513, 37.6080132 57.3592862, 37.608104 57.3593252, 37.6082195 57.3593747)",1,
193375952,False,Кооперативный переулок,residential,False,199.708,"LINESTRING (37.6057351 57.3588424, 37.6057242 57.3589386, 37.6060053 57.3592217, 37.6063307 57.3595971, 37.6063929 57.3598948, 37.6063871 57.3601531, 37.6063307 57.3605204, 37.6063249 57.3605579)",,
1250449150,False,набережная Михаила Ушакова,residential,False,103.858,"LINESTRING (37.6057351 57.3588424, 37.6055096 57.3588181, 37.605063 57.3589112, 37.6042143 57.3592192)",,
193048381,False,Судейская улица,primary,True,12.746,"LINESTRING (37.6111681 57.3648735, 37.6113803 57.3648801)",2,
193048379,False,Конный проезд,residential,False,233.179,"LINESTRING (37.6111681 57.3648735, 37.6111228 57.3648406, 37.6106864 57.3645228, 37.6104332 57.364343, 37.6103131 57.3642577, 37.6101816 57.364115, 37.6100439 57.3639023, 37.6100127 57.3637692, 37.6102069 57.3629671)",,
"[193048381, 51352870, 51352871]",False,Судейская улица,primary,False,149.667,"LINESTRING (37.6111681 57.3648735, 37.6103142 57.3648517, 37.6089064 57.3648131, 37.608675 57.3648127)",2,yes
193048381,False,Судейская улица,primary,False,12.746,"LINESTRING (37.6113803 57.3648801, 37.6111681 57.3648735)",2,
193048381,False,Судейская улица,primary,True,125.333,"LINESTRING (37.6113803 57.3648801, 37.6134669 57.364945)",2,
193052319,False,Курортная набережная,residential,False,207.05700000000002,"LINESTRING (37.6035499 57.3621091, 37.6064776 57.3630242, 37.606538 57.363042)",,
193052319,False,Курортная набережная,residential,False,266.525,"LINESTRING (37.606538 57.363042, 37.6075892 57.3633515, 37.6083169 57.3636212, 37.6087336 57.3639208, 37.6087788 57.3645993, 37.6087448 57.3647049, 37.608675 57.3648127)",,
193052319,False,Курортная набережная,residential,True,207.05700000000002,"LINESTRING (37.606538 57.363042, 37.6064776 57.3630242, 37.6035499 57.3621091)",,
"[193052320, 1246412048]",False,"['площадь Просвещения', 'Кошачий переулок']",residential,True,228.22299999999998,"LINESTRING (37.606538 57.363042, 37.6065298 57.3631756, 37.6063784 57.3632897, 37.6061836 57.3633689, 37.6054761 57.3636986, 37.6050382 57.3640163, 37.6049326 57.3642026, 37.6049059 57.3645559, 37.6050842 57.3647294)",,
"[38318296, 193914653]",False,улица Ины Константиновой,tertiary,"[False, True]",217.72299999999998,"LINESTRING (37.6050842 57.3647294, 37.6051631 57.364699, 37.6052483 57.3646802, 37.6053971 57.3646661, 37.6055748 57.3646665, 37.6057278 57.3646719, 37.6081505 57.3647774, 37.6084967 57.3648065, 37.608675 57.3648127)",2,
193914653,False,улица Ины Константиновой,tertiary,True,132.855,"LINESTRING (37.6050842 57.3647294, 37.6050283 57.3647683, 37.6049971 57.3648155, 37.6048705 57.365608, 37.6048316 57.3659073)",2,
"[1246412048, 193052320]",False,"['площадь Просвещения', 'Кошачий переулок']",residential,False,228.223,"LINESTRING (37.6050842 57.3647294, 37.6049059 57.3645559, 37.6049326 57.3642026, 37.6050382 57.3640163, 37.6054761 57.3636986, 37.6061836 57.3633689, 37.6063784 57.3632897, 37.6065298 57.3631756, 37.606538 57.363042)",,
33084972,False,Судейская улица,residential,False,228.101,"LINESTRING (37.6162957 57.3656641, 37.6161402 57.3651098, 37.6160717 57.3650437, 37.6159457 57.365008, 37.6153004 57.3649934, 37.6143548 57.3649684, 37.6134669 57.364945)",,
536472856,False,улица Сад Тургенева,residential,True,87.101,"LINESTRING (37.6148137 57.3644087, 37.614825 57.3640672, 37.6148389 57.3636255)",,
173113640,False,улица Ивана Тургенева,tertiary,False,81.684,"LINESTRING (37.6148389 57.3636255, 37.6137051 57.363575, 37.6134814 57.363565)",2,
"[173113640, 172609969, 172609971]",False,улица Ивана Тургенева,tertiary,"[False, True]",143.89000000000001,"LINESTRING (37.6148389 57.3636255, 37.6160877 57.3636812, 37.6168756 57.3637155, 37.6172305 57.3637301)",2,yes
