osmid,ref,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,access
109886489,46Н-01471,Комсомольская улица,tertiary,RU:urban,False,False,134.4,"LINESTRING (37.5179341 55.9374206, 37.5177118 55.9373842, 37.5164822 55.9371823, 37.5158632 55.9370807)",,
"[391089611, 153654502]",,Первомайская улица,secondary,60,False,False,381.315,"LINESTRING (37.5179341 55.9374206, 37.517986 55.9373173, 37.518226 55.9368396, 37.5183091 55.9366743, 37.5183369 55.9366189, 37.5187217 55.9358529, 37.5187444 55.9358078, 37.5191612 55.9349783, 37.5193366 55.9346292, 37.5194817 55.9343395, 37.5195414 55.9342215, 37.5195927 55.9341196)",2,
"[9764312, 406321561]",46Н-01471,Комсомольская улица,residential,60,False,"[False, True]",128.788,"LINESTRING (37.5179341 55.9374206, 37.518089 55.9374462, 37.5185169 55.9375163, 37.5193963 55.9376607, 37.5199185 55.9377464)",2,
192458311,,Институтский переулок,tertiary,60,False,False,264.543,"LINESTRING (37.5209271 55.9312941, 37.5206679 55.9312548, 37.5200907 55.9311671, 37.5179732 55.9308252, 37.517428 55.9307383, 37.517049 55.9306778, 37.5168415 55.9306448)",2,
"[419791873, 419791871]",,Первомайская улица,secondary,,False,True,120.385,"LINESTRING (37.5209271 55.9312941, 37.5208944 55.931364, 37.5208197 55.9315236, 37.5204353 55.9323411)",2,
51328408,,улица Циолковского,tertiary,60,False,False,324.84,"LINESTRING (37.5168415 55.9306448, 37.5166645 55.930992, 37.5164287 55.9314546, 37.5161934 55.9319095, 37.5161307 55.9320319, 37.5158271 55.9326348, 37.5157791 55.9327179, 37.5155437 55.9331908, 37.5154096 55.9334538)",2,
192458309,,Институтский переулок,residential,,False,False,120.308,"LINESTRING (37.5168415 55.9306448, 37.5166506 55.9306626, 37.5162333 55.9306886, 37.515967 55.9306818, 37.5157664 55.9306766, 37.5149417 55.9305599)",,
192458311,,Институтский переулок,tertiary,60,False,True,264.54299999999995,"LINESTRING (37.5168415 55.9306448, 37.517049 55.9306778, 37.517428 55.9307383, 37.5179732 55.9308252, 37.5200907 55.9311671, 37.5206679 55.9312548, 37.5209271 55.9312941)",2,
9461240,46Н-13906,,tertiary,60,False,False,108.539,"LINESTRING (37.5147416 55.9347422, 37.5145669 55.9347114, 37.5132633 55.9344812, 37.5131892 55.9344681, 37.5130802 55.9344477)",2,
138391343,,улица Циолковского,tertiary,RU:urban,False,False,229.893,"LINESTRING (37.5147416 55.9347422, 37.514481 55.9352507, 37.5144202 55.9353693, 37.5140946 55.9360046, 37.5138434 55.9364948, 37.5138136 55.9365529, 37.5138077 55.9365647, 37.5137808 55.9366168, 37.513758 55.9366614, 37.5137231 55.9367294)",2,
"[972695120, 972695121, 386720060]",,улица Циолковского,tertiary,20,False,True,149.184,"LINESTRING (37.5147416 55.9347422, 37.5148411 55.9345503, 37.5148798 55.9344756, 37.5149211 55.9343959, 37.5150306 55.9341847, 37.5151518 55.933951, 37.515214 55.9338311, 37.5154096 55.9334538)",2,
316511706,46Н-13906,проспект Ракетостроителей,secondary,60,False,True,13.747,"LINESTRING (37.5130802 55.9344477, 37.5130852 55.9343241)",4,
"[1193192940, 1206863373, 8073774, 1206863377, 536827890, 536827889, 396956860]",,Дирижабельная улица,secondary,"['20', '60']",False,False,280.33,"LINESTRING (37.5130802 55.9344477, 37.5129442 55.9346747, 37.5127631 55.9349769, 37.5127365 55.9350213, 37.5126033 55.9352536, 37.5124478 55.9355223, 37.5122381 55.9358845, 37.5120492 55.9362172, 37.5119913 55.9363179, 37.5116881 55.9368451)",4,
9461240,46Н-13906,,tertiary,60,False,True,108.539,"LINESTRING (37.5130802 55.9344477, 37.5131892 55.9344681, 37.5132633 55.9344812, 37.5145669 55.9347114, 37.5147416 55.9347422)",2,
109886489,46Н-01471,Комсомольская улица,tertiary,RU:urban,False,True,138.895,"LINESTRING (37.5137231 55.9367294, 37.5137386 55.9367319, 37.5138435 55.9367492, 37.5155946 55.9370366, 37.5158632 55.9370807)",,
138391343,,улица Циолковского,tertiary,RU:urban,False,True,229.893,"LINESTRING (37.5137231 55.9367294, 37.513758 55.9366614, 37.5137808 55.9366168, 37.5138077 55.9365647, 37.5138136 55.9365529, 37.5138434 55.9364948, 37.5140946 55.9360046, 37.5144202 55.9353693, 37.514481 55.9352507, 37.5147416 55.9347422)",2,
109886489,46Н-01471,Комсомольская улица,tertiary,RU:urban,False,False,138.895,"LINESTRING (37.5158632 55.9370807, 37.5155946 55.9370366, 37.5138435 55.9367492, 37.5137386 55.9367319, 37.5137231 55.9367294)",,
109886489,46Н-01471,Комсомольская улица,tertiary,RU:urban,False,True,134.4,"LINESTRING (37.5158632 55.9370807, 37.5164822 55.9371823, 37.5177118 55.9373842, 37.5179341 55.9374206)",,
"[391089609, 391089610, 975008437, 14571047]",,Советская улица,tertiary,20,False,False,270.873,"LINESTRING (37.5195927 55.9341196, 37.5193412 55.9340802, 37.5187621 55.9339847, 37.5183668 55.9339236, 37.5182911 55.9339117, 37.5178815 55.9338452, 37.5175587 55.9337928, 37.5172171 55.9337366, 37.5170586 55.9337099, 37.5166133 55.93364, 37.5159577 55.9335368, 37.515539 55.9334746, 37.5154096 55.9334538)",2,
"[391089611, 419791871]",,Первомайская улица,secondary,60,False,False,204.61200000000002,"LINESTRING (37.5195927 55.9341196, 37.5196886 55.9339286, 37.5197484 55.9337994, 37.5198094 55.9336675, 37.5198552 55.9335686, 37.5198725 55.9335312, 37.5199834 55.9332914, 37.5201316 55.9329711, 37.5204035 55.9324098, 37.5204353 55.9323411)",2,
"[391089611, 153654502]",,Первомайская улица,secondary,60,False,True,381.315,"LINESTRING (37.5195927 55.9341196, 37.5195414 55.9342215, 37.5194817 55.9343395, 37.5193366 55.9346292, 37.5191612 55.9349783, 37.5187444 55.9358078, 37.5187217 55.9358529, 37.5183369 55.9366189, 37.5183091 55.9366743, 37.518226 55.9368396, 37.517986 55.9373173, 37.5179341 55.9374206)",2,
51328408,,улица Циолковского,tertiary,60,False,True,324.84,"LINESTRING (37.5154096 55.9334538, 37.5155437 55.9331908, 37.5157791 55.9327179, 37.5158271 55.9326348, 37.5161307 55.9320319, 37.5161934 55.9319095, 37.5164287 55.9314546, 37.5166645 55.930992, 37.5168415 55.9306448)",2,
"[972695120, 972695121, 386720060]",,улица Циолковского,tertiary,20,False,False,149.184,"LINESTRING (37.5154096 55.9334538, 37.515214 55.9338311, 37.5151518 55.933951, 37.5150306 55.9341847, 37.5149211 55.9343959, 37.5148798 55.9344756, 37.5148411 55.9345503, 37.5147416 55.9347422)",2,
"[391089609, 391089610, 975008437, 14571047]",,Советская улица,tertiary,20,False,True,270.873,"LINESTRING (37.5154096 55.9334538, 37.515539 55.9334746, 37.5159577 55.9335368, 37.5166133 55.93364, 37.5170586 55.9337099, 37.5172171 55.9337366, 37.5175587 55.9337928, 37.5178815 55.9338452, 37.5182911 55.9339117, 37.5183668 55.9339236, 37.5187621 55.9339847, 37.5193412 55.9340802, 37.5195927 55.9341196)",2,
192458304,,Дирижабельная улица,secondary,60,False,True,23.627,"LINESTRING (37.5107973 55.938374, 37.5109177 55.9381725)",4,
192458309,,Институтский переулок,residential,,False,True,120.30799999999999,"LINESTRING (37.5149417 55.9305599, 37.5157664 55.9306766, 37.515967 55.9306818, 37.5162333 55.9306886, 37.5166506 55.9306626, 37.5168415 55.9306448)",,
44828695,46Н-13905,Новый бульвар,secondary,60,True,False,91.45599999999999,"LINESTRING (37.5087523 55.9383861, 37.5088958 55.9383955, 37.509543 55.9384157, 37.5097218 55.9384134, 37.5099628 55.9384062, 37.5102173 55.9383927)",2,
44828695,46Н-13905,Новый бульвар,secondary,60,True,False,19.63,"LINESTRING (37.5102173 55.9383927, 37.5103003 55.9383844, 37.5104139 55.9383652, 37.5105171 55.9383405)",2,
192458317,46Н-13905,,secondary,60,True,False,31.168,"LINESTRING (37.5105171 55.9383405, 37.5109177 55.9381725)",1,
192458323,,улица Маяковского,tertiary,60,True,False,18.095999999999997,"LINESTRING (37.5105171 55.9383405, 37.5105906 55.9383379, 37.5106447 55.938344, 37.5107973 55.938374)",1,
532823508,46Н-01471,Комсомольская улица,residential,60,True,False,44.268,"LINESTRING (37.5199185 55.9377464, 37.5206007 55.9378582)",,no
"[9764312, 406321561]",46Н-01471,Комсомольская улица,residential,60,False,"[False, True]",128.78799999999998,"LINESTRING (37.5199185 55.9377464, 37.5193963 55.9376607, 37.5185169 55.9375163, 37.518089 55.9374462, 37.5179341 55.9374206)",2,
"[1193192940, 1206863373, 8073774, 536827889, 536827890, 1206863377, 396956860]",,Дирижабельная улица,secondary,"['20', '60']",False,True,280.33,"LINESTRING (37.5116881 55.9368451, 37.5119913 55.9363179, 37.5120492 55.9362172, 37.5122381 55.9358845, 37.5124478 55.9355223, 37.5126033 55.9352536, 37.5127365 55.9350213, 37.5127631 55.9349769, 37.5129442 55.9346747, 37.5130802 55.9344477)",4,
