osmid,oneway,lanes,name,highway,maxspeed,reversed,length,geometry,access
93776088,True,2,улица Карла Либкнехта,tertiary,40,False,64.735,"LINESTRING (38.2776477 46.7086102, 38.2773779 46.7083996, 38.2770874 46.7081728)",
"[343689892, 1054211132]",False,4,улица Карла Либкнехта,residential,,True,176.86,"LINESTRING (38.2776477 46.7086102, 38.2777405 46.7086829, 38.2782202 46.7090573, 38.2784194 46.7092128, 38.2789188 46.7096027, 38.2790697 46.7097206, 38.279178 46.7098055)",destination
93678751,False,2,улица Советов,tertiary,,False,148.885,"LINESTRING (38.2804863 46.7108266, 38.2804147 46.7108682, 38.279087 46.7116674, 38.2790176 46.711709)",
93802933,False,2,улица Карла Либкнехта,residential,,False,151.13600000000002,"LINESTRING (38.2804863 46.7108266, 38.2804177 46.7107731, 38.279747 46.7102493, 38.2792242 46.7098426, 38.279178 46.7098055)",
93787802,False,,улица Энгельса,residential,,True,136.205,"LINESTRING (38.2762719 46.7095755, 38.2761739 46.7094991, 38.2761259 46.7094617, 38.2759755 46.7093444, 38.2755803 46.7090354, 38.2751574 46.7087062, 38.2750925 46.7086555)",
801711489,False,,улица Свердлова,residential,,True,46.079,"LINESTRING (38.272239 46.7118841, 38.2726956 46.7116126)",
808144729,False,,улица Свердлова,residential,,False,90.851,"LINESTRING (38.272239 46.7118841, 38.2714063 46.712391, 38.2713485 46.712427)",
69362964,True,,улица Коммунаров,residential,40,False,127.01,"LINESTRING (38.2734779 46.7111455, 38.2734161 46.7110976, 38.272971 46.7107511, 38.2724454 46.710342, 38.2723766 46.7102885)",
95091805,False,,улица Свердлова,residential,,False,79.089,"LINESTRING (38.2734779 46.7111455, 38.2734221 46.7111789, 38.2733982 46.7111932, 38.2733417 46.7112268, 38.2726956 46.7116126)",
93776087,False,,улица Коммунаров,residential,40,False,123.816,"LINESTRING (38.2723766 46.7102885, 38.2723091 46.710236, 38.2720233 46.7100135, 38.2719567 46.7099627, 38.2713281 46.7094725, 38.2713031 46.709453)",
93785381,True,,улица Мира,residential,40,False,123.457,"LINESTRING (38.2723766 46.7102885, 38.2724254 46.710257, 38.2727762 46.710046, 38.2730127 46.7099037, 38.2730399 46.7098874, 38.2732602 46.7097552, 38.2735434 46.7095852, 38.2735926 46.7095554)",
93785381,True,,улица Мира,residential,40,False,149.707,"LINESTRING (38.2750925 46.7086555, 38.2751365 46.7086296, 38.2756789 46.7083043, 38.2759413 46.7081469, 38.2761632 46.7080138, 38.2765214 46.7077988, 38.2765705 46.7077692)",
93787802,False,,улица Энгельса,residential,,False,136.205,"LINESTRING (38.2750925 46.7086555, 38.2751574 46.7087062, 38.2755803 46.7090354, 38.2759755 46.7093444, 38.2761259 46.7094617, 38.2761739 46.7094991, 38.2762719 46.7095755)",
364633003,True,2,улица Карла Либкнехта,tertiary,40,False,58.013999999999996,"LINESTRING (38.2765705 46.7077692, 38.2762124 46.7074896, 38.2760684 46.7073772)",
343689896,False,2,улица Победы,tertiary,,False,121.43499999999999,"LINESTRING (38.2728889 46.7136182, 38.2725244 46.7138399, 38.2717515 46.7143098, 38.2716972 46.7143428)",
343689896,False,2,улица Победы,tertiary,,True,90.959,"LINESTRING (38.2728889 46.7136182, 38.2737485 46.7130987, 38.2737728 46.7130839, 38.2737839 46.7130773)",
590969841,False,,улица Янышева,residential,40,False,177.02399999999997,"LINESTRING (38.2728889 46.7136182, 38.2728281 46.7135712, 38.2714054 46.7124709, 38.2713884 46.7124578, 38.2713485 46.712427)",
590969841,False,,улица Янышева,residential,40,False,127.15899999999999,"LINESTRING (38.2713485 46.712427, 38.2713124 46.712399, 38.2712958 46.7123862, 38.271063 46.7122062, 38.2710125 46.7121671, 38.2702421 46.7115713)",
590969841,False,,улица Янышева,residential,40,True,177.024,"LINESTRING (38.2713485 46.712427, 38.2713884 46.7124578, 38.2714054 46.7124709, 38.2728281 46.7135712, 38.2728889 46.7136182)",
808144729,False,,улица Свердлова,residential,,False,122.01800000000001,"LINESTRING (38.2713485 46.712427, 38.2712948 46.7124595, 38.2710309 46.7126204, 38.2702075 46.7131223, 38.2701523 46.713156)",
808144729,False,,улица Свердлова,residential,,True,90.851,"LINESTRING (38.2713485 46.712427, 38.2714063 46.712391, 38.272239 46.7118841)",
808144729,False,,улица Свердлова,residential,,False,151.209,"LINESTRING (38.2701523 46.713156, 38.2700861 46.7131964, 38.2690834 46.7138074, 38.2686699 46.7140594)",
808144729,False,,улица Свердлова,residential,,True,122.01800000000001,"LINESTRING (38.2701523 46.713156, 38.2702075 46.7131223, 38.2710309 46.7126204, 38.2712948 46.7124595, 38.2713485 46.712427)",
1050775828,False,,улица Розы Люксембург,residential,,False,127.27000000000001,"LINESTRING (38.2701523 46.713156, 38.2700986 46.7131138, 38.2691261 46.7123495, 38.2690541 46.712294)",
1050775828,False,,улица Розы Люксембург,residential,,True,176.883,"LINESTRING (38.2701523 46.713156, 38.2702086 46.7131993, 38.2709082 46.7137367, 38.2716365 46.7142962, 38.2716972 46.7143428)",
379875302,True,,Краснодарская улица,residential,40,False,149.773,"LINESTRING (38.2754573 46.7069, 38.2754106 46.7069282, 38.2741 46.7077272, 38.2740399 46.7077638, 38.273989 46.7077947)",
506670558,True,2,Одесская улица,tertiary,40,False,176.186,"LINESTRING (38.2793821 46.7075505, 38.2794406 46.7075962, 38.280851 46.7086978, 38.2809066 46.7087412)",
1052308263,True,,улица Свердлова,tertiary,40,False,177.12599999999998,"LINESTRING (38.2793821 46.7075505, 38.2793172 46.7075901, 38.2786446 46.7080011, 38.2777286 46.7085608, 38.2776477 46.7086102)",
93787801,True,,улица Энгельса,residential,40,False,127.44099999999999,"LINESTRING (38.273989 46.7077947, 38.2740426 46.7078366, 38.2750133 46.7085938, 38.2750925 46.7086555)",
379875302,True,,Краснодарская улица,residential,40,False,152.477,"LINESTRING (38.273989 46.7077947, 38.2739369 46.7078263, 38.2729525 46.7084232, 38.2725986 46.7086379, 38.2725484 46.7086683, 38.272491 46.7087031)",
808144729,False,,улица Свердлова,residential,,True,151.209,"LINESTRING (38.2686699 46.7140594, 38.2690834 46.7138074, 38.2700861 46.7131964, 38.2701523 46.713156)",
1047438691,False,2,Первомайская улица,tertiary,60,True,176.52700000000002,"LINESTRING (38.2686699 46.7140594, 38.2687251 46.7141021, 38.269434 46.7146473, 38.2701519 46.7151996, 38.2702104 46.7152446)",
93776087,False,,улица Коммунаров,residential,40,False,123.104,"LINESTRING (38.2713031 46.709453, 38.2702358 46.7086223)",
93776087,False,,улица Коммунаров,residential,40,True,123.81599999999999,"LINESTRING (38.2713031 46.709453, 38.2713281 46.7094725, 38.2719567 46.7099627, 38.2720233 46.7100135, 38.2723091 46.710236, 38.2723766 46.7102885)",
620668482,False,,Краснодарская улица,residential,40,True,89.92,"LINESTRING (38.2713031 46.709453, 38.2712295 46.7094981, 38.2704199 46.7099889)",
93776087,False,,улица Коммунаров,residential,40,True,126.279,"LINESTRING (38.269141 46.7077702, 38.2691844 46.707804, 38.2694982 46.7080483, 38.2696484 46.7081651, 38.2698423 46.7083161, 38.2702143 46.7086066, 38.2702358 46.7086223)",
354043038,True,2,Ростовская улица,tertiary,40,False,91.091,"LINESTRING (38.269141 46.7077702, 38.2690791 46.7078078, 38.26906 46.7078193, 38.268306 46.7082769, 38.2682466 46.7083133)",
49274049,False,,улица Советов,residential,,False,144.59900000000002,"LINESTRING (38.2730021 46.7153452, 38.2730527 46.7153141, 38.273947 46.7147649, 38.2743439 46.7145212, 38.2743821 46.714498, 38.2744153 46.7144779)",
1050775828,False,,улица Розы Люксембург,residential,,False,149.401,"LINESTRING (38.2730021 46.7153452, 38.2729541 46.7153083, 38.2717394 46.7143752, 38.2716972 46.7143428)",
354043038,True,2,Ростовская улица,tertiary,40,False,122.352,"LINESTRING (38.2703385 46.7070378, 38.2702756 46.7070762, 38.2691942 46.7077361, 38.269141 46.7077702)",
590969841,False,,улица Янышева,residential,40,True,122.854,"LINESTRING (38.2691731 46.7107446, 38.2692144 46.7107765, 38.2702421 46.7115713)",
620668482,False,,Краснодарская улица,residential,40,False,98.374,"LINESTRING (38.2691731 46.7107446, 38.2692256 46.7107128, 38.270141 46.7101596)",
1050617795,False,,улица Мира,residential,,False,121.087,"LINESTRING (38.2690541 46.712294, 38.2691136 46.7122578, 38.2699837 46.7117285, 38.2701982 46.711598, 38.2702421 46.7115713)",
1050775828,False,,улица Розы Люксембург,residential,,True,127.27000000000001,"LINESTRING (38.2690541 46.712294, 38.2691261 46.7123495, 38.2700986 46.7131138, 38.2701523 46.713156)",
590969841,False,,улица Янышева,residential,40,False,122.854,"LINESTRING (38.2702421 46.7115713, 38.2692144 46.7107765, 38.2691731 46.7107446)",
590969841,False,,улица Янышева,residential,40,True,127.15900000000002,"LINESTRING (38.2702421 46.7115713, 38.2710125 46.7121671, 38.271063 46.7122062, 38.2712958 46.7123862, 38.2713124 46.712399, 38.2713485 46.712427)",
1050617795,False,,улица Мира,residential,,True,121.08699999999999,"LINESTRING (38.2702421 46.7115713, 38.2701982 46.711598, 38.2699837 46.7117285, 38.2691136 46.7122578, 38.2690541 46.712294)",
379875297,True,,улица Ленина,residential,,False,62.348,"LINESTRING (38.272491 46.7087031, 38.2719486 46.7082835)",
801711489,False,,улица Свердлова,residential,,False,46.079,"LINESTRING (38.2726956 46.7116126, 38.272239 46.7118841)",
49274030,True,,улица Карла Маркса,residential,,False,176.959,"LINESTRING (38.2726956 46.7116126, 38.2727486 46.7116535, 38.2738909 46.7125347, 38.2739245 46.7125607, 38.2741734 46.7127527, 38.2742375 46.7128021)",
95091805,False,,улица Свердлова,residential,,True,79.08900000000001,"LINESTRING (38.2726956 46.7116126, 38.2733417 46.7112268, 38.2733982 46.7111932, 38.2734221 46.7111789, 38.2734779 46.7111455)",
93785389,False,,улица Победы,residential,,True,78.288,"LINESTRING (38.2742375 46.7128021, 38.2742774 46.7127779, 38.2743199 46.7127521, 38.2749258 46.7123846, 38.2750066 46.7123356)",
104475908,False,,улица Карла Маркса,tertiary,,False,173.843,"LINESTRING (38.2742375 46.7128021, 38.274281 46.7128356, 38.2747295 46.7131817, 38.2747638 46.7131978, 38.2748006 46.7132087, 38.2748341 46.7132151, 38.2748647 46.7132163, 38.2748883 46.7132144, 38.2749746 46.713196, 38.2750653 46.7131818, 38.2751573 46.7131728, 38.27525 46.7131688, 38.2753429 46.7131701, 38.2754354 46.7131765, 38.2755268 46.713188, 38.2756165 46.7132046, 38.275704 46.7132261, 38.2757887 46.7132524, 38.2758699 46.7132834, 38.2759472 46.7133187, 38.2760201 46.7133583, 38.2760881 46.7134017, 38.2761353 46.7134372)",
