osmid,highway,oneway,reversed,length,name,geometry,maxspeed
186258155,residential,False,True,10.601,,"LINESTRING (40.6522148 45.3988759, 40.6521245 45.3988047)",
108382126,residential,False,False,270.85900000000004,Степная улица,"LINESTRING (40.6522148 45.3988759, 40.6536889 45.3995159, 40.6551616 45.4001613)",
190683903,tertiary,False,False,39.912,улица Лермонтова,"LINESTRING (40.6551616 45.4001613, 40.6551364 45.4005198)",
190683903,tertiary,False,True,141.415,улица Лермонтова,"LINESTRING (40.6551616 45.4001613, 40.6552874 45.3988926)",
108382126,residential,False,True,270.85900000000004,Степная улица,"LINESTRING (40.6551616 45.4001613, 40.6536889 45.3995159, 40.6522148 45.3988759)",
182583019,tertiary,False,False,93.514,улица Ленина,"LINESTRING (40.6549653 45.4037116, 40.6539058 45.4033193)",60
182583019,tertiary,False,True,101.31,улица Ленина,"LINESTRING (40.6549653 45.4037116, 40.6561657 45.4040577)",60
190683903,tertiary,False,True,121.936,улица Лермонтова,"LINESTRING (40.6549653 45.4037116, 40.6549605 45.4030797, 40.6550013 45.4026159)",
"[190683904, 182586965]",residential,False,"[False, True]",389.623,улица Лермонтова,"LINESTRING (40.6549653 45.4037116, 40.6548683 45.4050126, 40.6548067 45.405838, 40.6551222 45.4064124, 40.6554404 45.4064611, 40.6561785 45.4065741)",
190683903,tertiary,False,False,22.489,улица Лермонтова,"LINESTRING (40.6549782 45.4024143, 40.6550013 45.4026159)",
190683903,tertiary,False,True,124.601,улица Лермонтова,"LINESTRING (40.6549782 45.4024143, 40.6550902 45.4012965)",
150464844,residential,False,False,521.411,улица Ватутина,"LINESTRING (40.6550013 45.4026159, 40.6612091 45.4043454)",
190683903,tertiary,False,True,22.489,улица Лермонтова,"LINESTRING (40.6550013 45.4026159, 40.6549782 45.4024143)",
190683903,tertiary,False,False,121.936,улица Лермонтова,"LINESTRING (40.6550013 45.4026159, 40.6549605 45.4030797, 40.6549653 45.4037116)",
150464844,residential,False,True,521.411,улица Ватутина,"LINESTRING (40.6612091 45.4043454, 40.6550013 45.4026159)",
150464847,tertiary,False,False,225.917,улица Шаумяна,"LINESTRING (40.6612091 45.4043454, 40.6619846 45.402388)",
190683901,tertiary,False,False,117.911,улица Ватутина,"LINESTRING (40.6612091 45.4043454, 40.6626047 45.4047508)",
150464845,tertiary,False,True,4.499,Садовая улица,"LINESTRING (40.6626047 45.4047508, 40.6625936 45.4047905)",
