osmid,name,highway,oneway,reversed,length,ref,geometry,lanes,maxspeed
305171121,улица 1-го Мая,residential,False,False,141.102,,"LINESTRING (47.73737 46.098737, 47.7391999 46.0987231)",,
38043678,,trunk,False,True,64.385,Р-215,"LINESTRING (47.73737 46.098737, 47.7373782 46.0987654, 47.7374812 46.0993108)",,
305171122,улица 1-го Мая,trunk,False,False,183.047,Р-215,"LINESTRING (47.73737 46.098737, 47.7371725 46.0985629, 47.7368362 46.0984114, 47.7365503 46.0983303, 47.7362603 46.0982929, 47.7352113 46.0983182)",2,60
730868792,улица Молодой Гвардии,residential,False,False,11.825,,"LINESTRING (47.7303732 46.1002981, 47.730282 46.1003836)",,
"[305169202, 730868734]",улица Максима Горького,residential,False,False,232.678,,"LINESTRING (47.7303732 46.1002981, 47.7302054 46.0997898, 47.7309153 46.0996759, 47.7312369 46.0996318, 47.7314513 46.0995823, 47.7316537 46.0995079, 47.7317371 46.0994556, 47.7321262 46.0993951, 47.7323662 46.0993688)",,
305170164,Садовая улица,residential,False,True,171.435,,"LINESTRING (47.7303732 46.1002981, 47.7305126 46.10022, 47.7325115 46.0999231)",,
305171122,улица 1-го Мая,trunk,False,False,201.549,Р-215,"LINESTRING (47.7352113 46.0983182, 47.7350143 46.0983242, 47.7335125 46.0983581, 47.7331356 46.0983524, 47.7328356 46.0983038, 47.7326251 46.0982411)",2,60
305171122,улица 1-го Мая,trunk,False,True,183.047,Р-215,"LINESTRING (47.7352113 46.0983182, 47.7362603 46.0982929, 47.7365503 46.0983303, 47.7368362 46.0984114, 47.7371725 46.0985629, 47.73737 46.098737)",2,60
730868734,улица Максима Горького,residential,False,True,162.362,,"LINESTRING (47.7352113 46.0983182, 47.7352308 46.0988803, 47.7351197 46.0989491, 47.7340094 46.0991457)",,
305170164,Садовая улица,residential,False,False,129.149,,"LINESTRING (47.7341551 46.0996992, 47.7325115 46.0999231)",,
305170167,,unclassified,False,True,62.563,,"LINESTRING (47.7341551 46.0996992, 47.7340094 46.0991457)",,
305170167,,unclassified,False,False,116.411,,"LINESTRING (47.7341551 46.0996992, 47.7342542 46.1000084, 47.7345784 46.1007031)",,
730868792,улица Молодой Гвардии,residential,False,False,28.592,,"LINESTRING (47.730282 46.1003836, 47.7299178 46.100432)",,
730868792,улица Молодой Гвардии,residential,False,True,11.825,,"LINESTRING (47.730282 46.1003836, 47.7303732 46.1002981)",,
730868836,,unclassified,False,False,173.972,,"LINESTRING (47.730282 46.1003836, 47.7304627 46.1005119, 47.7307482 46.1006334, 47.7311214 46.1006981, 47.7313701 46.1007138, 47.7315086 46.1006824, 47.7315651 46.1005256, 47.7321898 46.1004022)",,
"[305169201, 305170167]",,unclassified,False,"[False, True]",147.648,,"LINESTRING (47.732262 46.0990185, 47.7327496 46.0989478, 47.7335703 46.0988734, 47.7340094 46.0991457)",,
305170166,,residential,False,False,40.244,,"LINESTRING (47.732262 46.0990185, 47.7323783 46.0993524, 47.7323662 46.0993688)",,
305170164,Садовая улица,residential,False,True,129.149,,"LINESTRING (47.7325115 46.0999231, 47.7341551 46.0996992)",,
305170164,Садовая улица,residential,False,False,171.435,,"LINESTRING (47.7325115 46.0999231, 47.7305126 46.10022, 47.7303732 46.1002981)",,
305170166,,residential,False,True,63.101,,"LINESTRING (47.7325115 46.0999231, 47.7323522 46.0994434, 47.7323662 46.0993688)",,
305170167,,unclassified,False,False,62.563,,"LINESTRING (47.7340094 46.0991457, 47.7341551 46.0996992)",,
"[305169201, 305170167]",,unclassified,False,"[False, True]",147.648,,"LINESTRING (47.7340094 46.0991457, 47.7335703 46.0988734, 47.7327496 46.0989478, 47.732262 46.0990185)",,
730868734,улица Максима Горького,residential,False,False,162.362,,"LINESTRING (47.7340094 46.0991457, 47.7351197 46.0989491, 47.7352308 46.0988803, 47.7352113 46.0983182)",,
730868734,улица Максима Горького,residential,False,True,129.11,,"LINESTRING (47.7340094 46.0991457, 47.733083 46.0992657, 47.7323662 46.0993688)",,
305170167,,unclassified,False,True,116.411,,"LINESTRING (47.7345784 46.1007031, 47.7342542 46.1000084, 47.7341551 46.0996992)",,
305171122,улица 1-го Мая,trunk,False,True,201.549,Р-215,"LINESTRING (47.7326251 46.0982411, 47.7328356 46.0983038, 47.7331356 46.0983524, 47.7335125 46.0983581, 47.7350143 46.0983242, 47.7352113 46.0983182)",2,60
305171123,Зелёная улица,trunk,False,False,103.92699999999999,Р-215,"LINESTRING (47.7326251 46.0982411, 47.7323391 46.0980887, 47.7319447 46.0977544, 47.731725 46.0975529)",2,60
305171123,Зелёная улица,trunk,False,False,77.893,Р-215,"LINESTRING (47.731725 46.0975529, 47.7311243 46.0969897)",2,60
305170177,улица Олега Кошевого,residential,False,False,252.266,,"LINESTRING (47.731725 46.0975529, 47.7321622 46.0975436, 47.7349192 46.0970879)",,
305171123,Зелёная улица,trunk,False,True,103.92699999999999,Р-215,"LINESTRING (47.731725 46.0975529, 47.7319447 46.0977544, 47.7323391 46.0980887, 47.7326251 46.0982411)",2,60
305171123,Зелёная улица,trunk,False,True,132.061,Р-215,"LINESTRING (47.7301077 46.0960339, 47.7308692 46.0967499, 47.7311243 46.0969897)",2,60
305171119,,residential,False,False,62.184,,"LINESTRING (47.7358314 46.0941956, 47.7357778 46.0947536)",,
"[305171116, 305171118]","['Школьная улица', 'Пионерская улица']",residential,False,"[False, True]",270.985,,"LINESTRING (47.7358314 46.0941956, 47.7364323 46.0943146, 47.7373979 46.0945974, 47.7371082 46.0948578, 47.7370009 46.0949024, 47.7357778 46.0947536)",,
305171116,Школьная улица,residential,False,True,103.071,,"LINESTRING (47.7358314 46.0941956, 47.7357134 46.0941063, 47.7345972 46.0938823)",,
"[732696029, 305171651, 305171653]",улица Маяковского,"['residential', 'unclassified']",False,"[False, True]",280.448,,"LINESTRING (47.7358314 46.0941956, 47.7359173 46.0938645, 47.7360836 46.0935297, 47.7354345 46.0930796, 47.7351051 46.0929981, 47.7349489 46.0932258, 47.7345972 46.0938823)",,
305171119,,residential,False,False,90.708,,"LINESTRING (47.7357778 46.0947536, 47.7356696 46.0955659)",,
305171119,,residential,False,True,62.184,,"LINESTRING (47.7357778 46.0947536, 47.7358314 46.0941956)",,
"[305171116, 305171118]","['Школьная улица', 'Пионерская улица']",residential,False,"[False, True]",270.985,,"LINESTRING (47.7357778 46.0947536, 47.7370009 46.0949024, 47.7371082 46.0948578, 47.7373979 46.0945974, 47.7364323 46.0943146, 47.7358314 46.0941956)",,
305171117,улица Мира,residential,False,True,69.46,,"LINESTRING (47.7356696 46.0955659, 47.7347703 46.0955299)",,
"[732124939, 305171117]","['улица Мира', 'улица Ленина']",residential,False,False,995.5819999999999,,"LINESTRING (47.7356696 46.0955659, 47.7375242 46.0956388, 47.7386883 46.0956797, 47.7396831 46.0957581, 47.7399862 46.0957878, 47.7406758 46.0962024, 47.7408636 46.0962247, 47.7409834 46.0964074, 47.7399454 46.0964316, 47.7388725 46.0964502, 47.7376065 46.0964242, 47.7374402 46.0962494, 47.7364263 46.0961378, 47.7355224 46.0961359, 47.7347901 46.0961154, 47.7347703 46.0955299)",,
305171119,,residential,False,True,90.708,,"LINESTRING (47.7356696 46.0955659, 47.7357778 46.0947536)",,
305171123,Зелёная улица,trunk,False,True,77.893,Р-215,"LINESTRING (47.7311243 46.0969897, 47.731725 46.0975529)",2,60
"[305171120, 732125012]","['переулок Мира', 'переулок Олега Кошевого']",residential,False,False,262.78700000000003,,"LINESTRING (47.7311243 46.0969897, 47.7313039 46.0968666, 47.7326074 46.0967479, 47.73256 46.0954718)",,
305171123,Зелёная улица,trunk,False,False,132.061,Р-215,"LINESTRING (47.7311243 46.0969897, 47.7308692 46.0967499, 47.7301077 46.0960339)",2,60
305171117,улица Мира,residential,False,False,170.557,,"LINESTRING (47.73256 46.0954718, 47.7347703 46.0955299)",,
"[305171120, 732125012]","['переулок Мира', 'переулок Олега Кошевого']",residential,False,True,262.787,,"LINESTRING (47.73256 46.0954718, 47.7326074 46.0967479, 47.7313039 46.0968666, 47.7311243 46.0969897)",,
