osmid,oneway,lanes,ref,highway,maxspeed,reversed,length,geometry,bridge,name
178241513,False,2,05А-608,trunk,60,True,31.172,"LINESTRING (132.4098566 42.9734045, 132.4098252 42.9735316, 132.4098156 42.9735719, 132.4097903 42.9736806)",,
"[107899235, 465319095]",False,,,unclassified,,True,64.815,"LINESTRING (132.4101012 42.9760792, 132.4094306 42.9759904, 132.4093156 42.9759855)",,
178241513,False,2,05А-608,trunk,60,False,31.171999999999997,"LINESTRING (132.4097903 42.9736806, 132.4098156 42.9735719, 132.4098252 42.9735316, 132.4098566 42.9734045)",,
"[465319096, 1139100025, 178241509]",False,2,05А-608,trunk,40,True,259.19800000000004,"LINESTRING (132.4097903 42.9736806, 132.4096894 42.974159, 132.4096444 42.9744081, 132.4095911 42.9746524, 132.4095486 42.974858, 132.409545 42.974876, 132.4094865 42.9751671, 132.409465 42.9752556, 132.4094475 42.9753335, 132.4093156 42.9759855)",,
477802632,False,,,unclassified,,True,105.655,"LINESTRING (132.4097903 42.9736806, 132.4097065 42.9736229, 132.4093067 42.9733676, 132.4091385 42.9732604, 132.4090641 42.9732372, 132.4089939 42.9732448, 132.4087452 42.9733357)",,
"[107955089, 316449590, 107955303]",False,2,05А-608,trunk,"['60', '40']",False,158.913,"LINESTRING (132.4090439 42.9774007, 132.4091828 42.9766514, 132.4092536 42.9762753, 132.4093156 42.9759855)",yes,
316449590,False,2,05А-608,trunk,,True,151.872,"LINESTRING (132.4090439 42.9774007, 132.4089346 42.97798, 132.408781 42.9787529)",,
477802989,False,,,unclassified,,False,79.937,"LINESTRING (132.4090439 42.9774007, 132.4084081 42.9775469, 132.4082384 42.9775735, 132.4080959 42.9775768)",,
"[107899235, 465319095]",False,,,unclassified,,False,64.815,"LINESTRING (132.4093156 42.9759855, 132.4094306 42.9759904, 132.4101012 42.9760792)",,
"[107955089, 316449590, 107955303]",False,2,05А-608,trunk,"['60', '40']",True,158.913,"LINESTRING (132.4093156 42.9759855, 132.4092536 42.9762753, 132.4091828 42.9766514, 132.4090439 42.9774007)",yes,
"[465319096, 1139100025, 178241509]",False,2,05А-608,trunk,40,False,259.198,"LINESTRING (132.4093156 42.9759855, 132.4094475 42.9753335, 132.409465 42.9752556, 132.4094865 42.9751671, 132.409545 42.974876, 132.4095486 42.974858, 132.4095911 42.9746524, 132.4096444 42.9744081, 132.4096894 42.974159, 132.4097903 42.9736806)",,
"[477802931, 1139100023]",False,,,residential,,False,36.379,"LINESTRING (132.4093156 42.9759855, 132.4091617 42.9759711, 132.4089908 42.9759322, 132.4088889 42.9758964)",,
316449590,False,2,05А-608,trunk,,True,44.962,"LINESTRING (132.408781 42.9787529, 132.4087059 42.9791535)",,
316449590,False,2,05А-608,trunk,,False,151.872,"LINESTRING (132.408781 42.9787529, 132.4089346 42.97798, 132.4090439 42.9774007)",,
477803292,False,,,unclassified,,True,142.178,"LINESTRING (132.408781 42.9787529, 132.4083221 42.9779395, 132.4080959 42.9775768)",,
477802832,False,,,residential,,False,138.46699999999998,"LINESTRING (132.4103464 42.9789136, 132.4101933 42.9789313, 132.4098549 42.9789979, 132.4095382 42.9790831, 132.4091479 42.9791862, 132.4089121 42.9791671, 132.4087059 42.9791535)",,Подгорный переулок
