osmid,name,highway,oneway,reversed,length,geometry,lanes,maxspeed,bridge,access,width
961420846,улица 3 Интернационала,residential,False,True,404.08500000000004,"LINESTRING (59.4470777 55.3322204, 59.4476313 55.3322877, 59.4483078 55.3323683, 59.4483722 55.3323744, 59.4486133 55.3324322, 59.448842 55.3325333, 59.4492512 55.3327328, 59.452206 55.3342461)",2,60,,,5
"[102445810, 102445763]","['Индустриальная улица', 'Советская улица']",residential,False,"[False, True]",189.432,"LINESTRING (59.4491311 55.3409786, 59.4495948 55.3407893, 59.4501482 55.3405702, 59.4501636 55.3405479, 59.4501606 55.3405146, 59.4501187 55.3404429, 59.4500613 55.340324, 59.450005 55.3402019, 59.4499299 55.3400036, 59.4498459 55.3398044, 59.4498199 55.3397108, 59.4497028 55.3396224)",,,,,
231001090,улица Юрия Гагарина,secondary,False,True,155.714,"LINESTRING (59.4491311 55.3409786, 59.449059 55.3408349, 59.4488048 55.3405761, 59.4485941 55.3403587, 59.4484699 55.3402306, 59.4480967 55.3398752, 59.4479654 55.3397497)",2,60,,,
102445852,улица Михаила Бубнова,residential,False,False,150.44400000000002,"LINESTRING (59.4449819 55.3369259, 59.4448582 55.3369346, 59.4446464 55.3370117, 59.4429567 55.3376232)",,,,,
102445852,улица Михаила Бубнова,residential,False,True,118.003,"LINESTRING (59.4449819 55.3369259, 59.4452215 55.3368366, 59.4454909 55.3367428, 59.4458055 55.3366333, 59.4462036 55.3364951, 59.4465692 55.3363682)",,,,,
231001090,улица Юрия Гагарина,secondary,False,False,132.403,"LINESTRING (59.4449819 55.3369259, 59.445157 55.3370301, 59.4455305 55.3373806, 59.4459731 55.3378083, 59.4461029 55.3379278)",2,60,,,
231001090,улица Юрия Гагарина,secondary,False,True,157.12,"LINESTRING (59.4449819 55.3369259, 59.4447319 55.3368306, 59.4442987 55.3366842, 59.4435713 55.3364618, 59.4430623 55.3363158, 59.4429535 55.336285, 59.4428083 55.336244)",2,60,,,
102445766,улица Чернышевского,residential,False,False,116.777,"LINESTRING (59.4476715 55.3373737, 59.4461029 55.3379278)",,,,,
102445810,Советская улица,residential,False,False,136.36999999999998,"LINESTRING (59.4476715 55.3373737, 59.4486658 55.3382952, 59.4487108 55.3383605, 59.448759 55.3384304)",,,,,
102445810,Советская улица,residential,False,True,131.768,"LINESTRING (59.4476715 55.3373737, 59.4470906 55.3368353, 59.4468117 55.3365839, 59.4465969 55.3363903, 59.4465692 55.3363682)",,,,,
102445848,Советская улица,residential,False,False,8.232,"LINESTRING (59.4412183 55.3348378, 59.4413477 55.3348298)",,,,,
102445791,улица Металлист,residential,False,False,140.088,"LINESTRING (59.4412183 55.3348378, 59.4413334 55.3350097, 59.4413537 55.3350912, 59.4413485 55.335181, 59.4413157 55.3352726, 59.441031 55.3360665)",,,,,
102445848,Советская улица,residential,False,True,101.37700000000001,"LINESTRING (59.4412183 55.3348378, 59.440569 55.3347344, 59.4405207 55.3347267, 59.4396503 55.3346591)",,,,,
101550384,,residential,False,False,111.769,"LINESTRING (59.4497028 55.3396224, 59.4495076 55.3396362, 59.44847 55.3396621, 59.4481878 55.3396905, 59.4479654 55.3397497)",,,,,
"[101550384, 101550353, 589135667]",улица Спартака,residential,False,True,212.43,"LINESTRING (59.4497028 55.3396224, 59.4498839 55.3396046, 59.4500684 55.3395677, 59.4501241 55.3395549, 59.4502433 55.3395276, 59.4503842 55.339485, 59.4504231 55.3394729, 59.4508189 55.3393362, 59.4512411 55.3392087, 59.4516897 55.3391098, 59.4524162 55.3389678, 59.4528014 55.3389134)",,,yes,,
"[102445810, 102445763]","['Индустриальная улица', 'Советская улица']",residential,False,"[False, True]",189.432,"LINESTRING (59.4497028 55.3396224, 59.4498199 55.3397108, 59.4498459 55.3398044, 59.4499299 55.3400036, 59.450005 55.3402019, 59.4500613 55.340324, 59.4501187 55.3404429, 59.4501606 55.3405146, 59.4501636 55.3405479, 59.4501482 55.3405702, 59.4495948 55.3407893, 59.4491311 55.3409786)",,,,,
102445810,Советская улица,residential,False,True,150.125,"LINESTRING (59.4497028 55.3396224, 59.449648 55.3395972, 59.4495986 55.3395704, 59.4495696 55.3395331, 59.4495435 55.3394886, 59.4494561 55.3394216, 59.4493931 55.3393926, 59.4493191 55.339361, 59.4492066 55.3393102, 59.4491768 55.3392842, 59.4491319 55.3392451, 59.4488095 55.3385259, 59.448759 55.3384304)",,,,,
102130899,улица Юрия Гагарина,tertiary,False,False,114.13399999999999,"LINESTRING (59.441031 55.3360665, 59.441881 55.3361464, 59.4421465 55.3361713, 59.4423127 55.3361879, 59.4426448 55.3362255, 59.4428083 55.336244)",2,60,,,
102130899,улица Юрия Гагарина,tertiary,False,True,117.968,"LINESTRING (59.441031 55.3360665, 59.4407149 55.3360335, 59.4393286 55.3358725, 59.439202 55.3358584)",2,60,,,
102445791,улица Металлист,residential,False,True,140.088,"LINESTRING (59.441031 55.3360665, 59.4413157 55.3352726, 59.4413485 55.335181, 59.4413537 55.3350912, 59.4413334 55.3350097, 59.4412183 55.3348378)",,,,,
101785246,улица Ленина,residential,False,False,138.085,"LINESTRING (59.4436875 55.3387725, 59.4439348 55.3389966, 59.4440419 55.3390937, 59.4443304 55.3393611, 59.4448367 55.3398284)",2,60,,,
101785246,улица Ленина,residential,False,True,127.606,"LINESTRING (59.4436875 55.3387725, 59.4434301 55.3385367, 59.4426333 55.337794)",2,60,,,
102445766,улица Чернышевского,residential,False,True,179.342,"LINESTRING (59.4436875 55.3387725, 59.4437729 55.3387402, 59.4438147 55.3387248, 59.4440651 55.3386295, 59.4444072 55.3385109, 59.4453817 55.3381732, 59.4456936 55.3380654, 59.4457073 55.3380607, 59.4460259 55.3379537, 59.4461029 55.3379278)",,,,,
102445766,улица Чернышевского,residential,False,True,116.777,"LINESTRING (59.4461029 55.3379278, 59.4476715 55.3373737)",,,,,
102445766,улица Чернышевского,residential,False,False,179.34199999999998,"LINESTRING (59.4461029 55.3379278, 59.4460259 55.3379537, 59.4457073 55.3380607, 59.4456936 55.3380654, 59.4453817 55.3381732, 59.4444072 55.3385109, 59.4440651 55.3386295, 59.4438147 55.3387248, 59.4437729 55.3387402, 59.4436875 55.3387725)",,,,,
231001090,улица Юрия Гагарина,secondary,False,False,139.10899999999998,"LINESTRING (59.4461029 55.3379278, 59.4465241 55.3383135, 59.4465882 55.3383722, 59.446752 55.3385223, 59.4471112 55.3388515, 59.4472581 55.3389924)",2,60,,,
231001090,улица Юрия Гагарина,secondary,False,True,132.40300000000002,"LINESTRING (59.4461029 55.3379278, 59.4459731 55.3378083, 59.4455305 55.3373806, 59.445157 55.3370301, 59.4449819 55.3369259)",2,60,,,
102445810,Советская улица,residential,False,False,242.10399999999998,"LINESTRING (59.4434024 55.3352338, 59.4435299 55.3352637, 59.4440788 55.3353926, 59.444224 55.335423, 59.4445796 55.3354977, 59.4449291 55.3355596, 59.445086 55.3355928, 59.4452725 55.3356373, 59.4455231 55.3357581, 59.4458591 55.3359541, 59.4465692 55.3363682)",,,,,
102445848,Советская улица,residential,False,True,137.59799999999998,"LINESTRING (59.4434024 55.3352338, 59.4432372 55.3352012, 59.4429672 55.3351425, 59.4425254 55.3350473, 59.4415521 55.3348603, 59.4414844 55.3348457, 59.4413477 55.3348298)",,,,,
675641129,улица Андронова,secondary,False,False,119.28999999999999,"LINESTRING (59.4434024 55.3352338, 59.4433416 55.3352714, 59.4432938 55.3353092, 59.4432407 55.3353865, 59.4432205 55.3354242, 59.4431633 55.3355313, 59.4430112 55.335816, 59.4429218 55.3360046, 59.4428083 55.336244)",2,60,,,
"[675641129, 477463418, 94763279]",улица Андронова,secondary,False,"[False, True]",458.832,"LINESTRING (59.4434024 55.3352338, 59.4434591 55.3352101, 59.4437282 55.335098, 59.4440407 55.3349669, 59.4441024 55.3349387, 59.4441416 55.334902, 59.4441708 55.3348685, 59.4441864 55.3348307, 59.4441949 55.3347968, 59.4441915 55.3347538, 59.4441598 55.3346502, 59.444103 55.3345494, 59.4440494 55.3344456, 59.4440438 55.3344094, 59.4440267 55.3342978, 59.4440592 55.333904, 59.444081 55.3337957, 59.4441065 55.3337112, 59.444192 55.3335095, 59.4442791 55.3333561, 59.4443937 55.333209, 59.4445319 55.333098, 59.4447252 55.3330076, 59.4450219 55.3329061, 59.4453381 55.3328174, 59.4456291 55.3327509, 59.4461759 55.3326121, 59.4466659 55.332456, 59.4468009 55.3323922, 59.4469208 55.3323309, 59.4470396 55.3322544, 59.4470777 55.3322204)",2,60,yes,yes,
102445810,Советская улица,residential,False,False,131.768,"LINESTRING (59.4465692 55.3363682, 59.4465969 55.3363903, 59.4468117 55.3365839, 59.4470906 55.3368353, 59.4476715 55.3373737)",,,,,
102445810,Советская улица,residential,False,True,242.10399999999998,"LINESTRING (59.4465692 55.3363682, 59.4458591 55.3359541, 59.4455231 55.3357581, 59.4452725 55.3356373, 59.445086 55.3355928, 59.4449291 55.3355596, 59.4445796 55.3354977, 59.444224 55.335423, 59.4440788 55.3353926, 59.4435299 55.3352637, 59.4434024 55.3352338)",,,,,
102445852,улица Михаила Бубнова,residential,False,False,118.003,"LINESTRING (59.4465692 55.3363682, 59.4462036 55.3364951, 59.4458055 55.3366333, 59.4454909 55.3367428, 59.4452215 55.3368366, 59.4449819 55.3369259)",,,,,
101550376,улица Фрунзе,residential,False,False,136.337,"LINESTRING (59.4396503 55.3346591, 59.439202 55.3358584)",,,,,
102445848,Советская улица,residential,False,False,101.37700000000001,"LINESTRING (59.4396503 55.3346591, 59.4405207 55.3347267, 59.440569 55.3347344, 59.4412183 55.3348378)",,,,,
102684156,улица Павлова,residential,False,True,87.017,"LINESTRING (59.452206 55.3342461, 59.4526407 55.3339382, 59.453115 55.3336598)",,,,,4
961420846,улица 3 Интернационала,residential,False,False,404.085,"LINESTRING (59.452206 55.3342461, 59.4492512 55.3327328, 59.448842 55.3325333, 59.4486133 55.3324322, 59.4483722 55.3323744, 59.4483078 55.3323683, 59.4476313 55.3322877, 59.4470777 55.3322204)",2,60,,,5
102684156,улица Павлова,residential,False,False,87.017,"LINESTRING (59.453115 55.3336598, 59.4526407 55.3339382, 59.452206 55.3342461)",,,,,4
"[101550384, 101550353, 589135667]",улица Спартака,residential,False,False,212.43,"LINESTRING (59.4528014 55.3389134, 59.4524162 55.3389678, 59.4516897 55.3391098, 59.4512411 55.3392087, 59.4508189 55.3393362, 59.4504231 55.3394729, 59.4503842 55.339485, 59.4502433 55.3395276, 59.4501241 55.3395549, 59.4500684 55.3395677, 59.4498839 55.3396046, 59.4497028 55.3396224)",,,yes,,
"[484691665, 467986810]",Нагорная улица,residential,False,True,245.044,"LINESTRING (59.4391563 55.3332217, 59.4398349 55.3334857, 59.4400709 55.3335528, 59.440264 55.3335788, 59.4404599 55.3336344, 59.4406543 55.3337237, 59.4407549 55.3337925, 59.4407937 55.3338381, 59.4411353 55.3341623, 59.4412726 55.3343385, 59.4412954 55.3343957, 59.4413316 55.3344865, 59.4413557 55.334665, 59.4413477 55.3348298)",,,,,
102445848,Советская улица,residential,False,True,8.232,"LINESTRING (59.4413477 55.3348298, 59.4412183 55.3348378)",,,,,
102445848,Советская улица,residential,False,False,137.59799999999998,"LINESTRING (59.4413477 55.3348298, 59.4414844 55.3348457, 59.4415521 55.3348603, 59.4425254 55.3350473, 59.4429672 55.3351425, 59.4432372 55.3352012, 59.4434024 55.3352338)",,,,,
"[484691665, 467986810]",Нагорная улица,residential,False,False,245.044,"LINESTRING (59.4413477 55.3348298, 59.4413557 55.334665, 59.4413316 55.3344865, 59.4412954 55.3343957, 59.4412726 55.3343385, 59.4411353 55.3341623, 59.4407937 55.3338381, 59.4407549 55.3337925, 59.4406543 55.3337237, 59.4404599 55.3336344, 59.440264 55.3335788, 59.4400709 55.3335528, 59.4398349 55.3334857, 59.4391563 55.3332217)",,,,,
101550394,Ленинградская улица,residential,False,True,114.706,"LINESTRING (59.448759 55.3384304, 59.4473321 55.3389198, 59.4472581 55.3389924)",2,60,,,
102445810,Советская улица,residential,False,False,150.125,"LINESTRING (59.448759 55.3384304, 59.4488095 55.3385259, 59.4491319 55.3392451, 59.4491768 55.3392842, 59.4492066 55.3393102, 59.4493191 55.339361, 59.4493931 55.3393926, 59.4494561 55.3394216, 59.4495435 55.3394886, 59.4495696 55.3395331, 59.4495986 55.3395704, 59.449648 55.3395972, 59.4497028 55.3396224)",,,,,
102445810,Советская улица,residential,False,True,136.37,"LINESTRING (59.448759 55.3384304, 59.4487108 55.3383605, 59.4486658 55.3382952, 59.4476715 55.3373737)",,,,,
"[102268232, 578752082, 578752083, 889485813]",,unclassified,False,True,357.88100000000003,"LINESTRING (59.4453031 55.3327388, 59.4452901 55.332665, 59.4451466 55.3323973, 59.4449736 55.3321257, 59.4447979 55.3319091, 59.4446464 55.3317405, 59.444523 55.3316162, 59.4445022 55.3315401, 59.444542 55.331494, 59.4446385 55.3314676, 59.4452099 55.3313657, 59.4454618 55.3313271, 59.4455181 55.3313202, 59.4455738 55.3313163, 59.445637 55.3313201, 59.4457414 55.3313491, 59.4458601 55.3314025, 59.4460926 55.3315281, 59.4462959 55.3316512, 59.446745 55.3319773, 59.4468824 55.3320777, 59.4470777 55.3322204)",2,60,yes,yes,
