osmid,highway,oneway,reversed,length,bridge,name,geometry,ref
"[289857832, 289857836, 46257391]",tertiary,False,False,42.98400000000001,yes,Школьный переулок,"LINESTRING (83.5539763 51.3983323, 83.5540086 51.3985285, 83.5540405 51.398641, 83.554068 51.3987141)",
289857833,secondary,False,False,229.20299999999997,,Спортивная улица,"LINESTRING (83.5539763 51.3983323, 83.5548763 51.3981565, 83.5550681 51.3981194, 83.5552207 51.3980655, 83.5553573 51.3979699, 83.5554777 51.3978416, 83.5561385 51.3970373, 83.5561806 51.396986)",01К-18
"[289857833, 525552362, 289857828]",secondary,False,True,335.61,yes,"['Алейск — Чарышское', 'Спортивная улица', 'Лесозаводская улица']","LINESTRING (83.5539763 51.3983323, 83.5521867 51.3986666, 83.551633 51.3986824, 83.5509723 51.3986678, 83.55066 51.3987199, 83.5504574 51.3988065, 83.5503271 51.3989024, 83.5502479 51.3990035, 83.5502135 51.3991101, 83.5502438 51.3992187, 83.5502917 51.3993013, 83.5503299 51.3994943)",01К-18
289856429,residential,False,True,266.966,,Лесозаводская улица,"LINESTRING (83.554068 51.3987141, 83.5532081 51.3987696, 83.553012 51.3989886, 83.552015 51.3994671, 83.5507912 51.399782)",
"[289857832, 289857836, 46257391]",tertiary,False,True,42.984,yes,Школьный переулок,"LINESTRING (83.554068 51.3987141, 83.5540405 51.398641, 83.5540086 51.3985285, 83.5539763 51.3983323)",
"[289856454, 628955743]",residential,False,"[False, True]",829.5919999999999,,"['улица Комарова', 'Набережная улица']","LINESTRING (83.554068 51.3987141, 83.5562323 51.3983049, 83.556583 51.3982749, 83.556875 51.3982858, 83.557974 51.3980206, 83.5588821 51.3977704, 83.5593174 51.3977287, 83.5597022 51.3977774, 83.56008 51.3979751, 83.5601859 51.3980305, 83.5593139 51.3985321, 83.557553 51.3993068, 83.5558481 51.4000437)",
628955744,tertiary,False,False,51.278999999999996,,Школьный переулок,"LINESTRING (83.554068 51.3987141, 83.5542511 51.3988996, 83.5545529 51.3990537)",
46257392,residential,False,False,85.114,,Строительный переулок,"LINESTRING (83.5561806 51.396986, 83.5569576 51.3969689, 83.557404 51.3969368)",
289857833,secondary,False,True,229.20299999999997,,Спортивная улица,"LINESTRING (83.5561806 51.396986, 83.5561385 51.3970373, 83.5554777 51.3978416, 83.5553573 51.3979699, 83.5552207 51.3980655, 83.5550681 51.3981194, 83.5548763 51.3981565, 83.5539763 51.3983323)",01К-18
47109207,residential,False,False,77.038,,Строительный переулок,"LINESTRING (83.5607078 51.3964261, 83.5613946 51.3969705)",
47109210,residential,False,True,57.863,,Театральный переулок,"LINESTRING (83.552691 51.402393, 83.5522552 51.4019493)",
1223752471,residential,False,False,90.044,,Театральный переулок,"LINESTRING (83.552691 51.402393, 83.5531273 51.4027895, 83.5534139 51.4030655)",
1223752472,residential,False,False,324.345,,улица Чкалова,"LINESTRING (83.552691 51.402393, 83.5531426 51.4022074, 83.5542585 51.4017489, 83.554853 51.4015311, 83.5566679 51.4008607)",
628955744,tertiary,False,True,63.573,,Школьный переулок,"LINESTRING (83.5566679 51.4008607, 83.5560812 51.4004215)",
628955744,tertiary,False,False,35.052,,Школьный переулок,"LINESTRING (83.5566679 51.4008607, 83.5569439 51.4009582, 83.5571086 51.4010149)",
1223752472,residential,False,True,324.345,,улица Чкалова,"LINESTRING (83.5566679 51.4008607, 83.554853 51.4015311, 83.5542585 51.4017489, 83.5531426 51.4022074, 83.552691 51.402393)",
1223752184,residential,False,False,10.586,,,"LINESTRING (83.557188 51.4010962, 83.5571086 51.4010149)",
525548638,residential,False,False,70.112,,Школьный переулок,"LINESTRING (83.557188 51.4010962, 83.5573689 51.4012453, 83.5577765 51.4016087)",
47109210,residential,False,False,104.26599999999999,,Театральный переулок,"LINESTRING (83.5511686 51.400738, 83.5512673 51.4009068, 83.5513552 51.4010573, 83.5518627 51.4015644)",
47109210,residential,False,True,68.366,,Театральный переулок,"LINESTRING (83.5511686 51.400738, 83.5511211 51.4004788, 83.5509691 51.4001378)",
525552363,residential,False,True,301.325,,Комсомольская улица,"LINESTRING (83.5511686 51.400738, 83.5528123 51.400008, 83.5538914 51.3994989, 83.5545529 51.3990537)",
47109210,residential,False,False,41.443,,Театральный переулок,"LINESTRING (83.5507912 51.399782, 83.5509691 51.4001378)",
47109210,residential,False,True,45.3,,Театральный переулок,"LINESTRING (83.5507912 51.399782, 83.550535 51.3996088, 83.5503299 51.3994943)",
289856429,residential,False,False,266.966,,Лесозаводская улица,"LINESTRING (83.5507912 51.399782, 83.552015 51.3994671, 83.553012 51.3989886, 83.5532081 51.3987696, 83.554068 51.3987141)",
289856454,residential,False,True,57.33,,улица Комарова,"LINESTRING (83.5558481 51.4000437, 83.5551425 51.4003121)",
628955744,tertiary,False,False,45.014,,Школьный переулок,"LINESTRING (83.5558481 51.4000437, 83.5560812 51.4004215)",
"[289856454, 628955743]",residential,False,"[False, True]",829.592,,"['Набережная улица', 'улица Комарова']","LINESTRING (83.5558481 51.4000437, 83.557553 51.3993068, 83.5593139 51.3985321, 83.5601859 51.3980305, 83.56008 51.3979751, 83.5597022 51.3977774, 83.5593174 51.3977287, 83.5588821 51.3977704, 83.557974 51.3980206, 83.556875 51.3982858, 83.556583 51.3982749, 83.5562323 51.3983049, 83.554068 51.3987141)",
628955744,tertiary,False,True,144.294,,Школьный переулок,"LINESTRING (83.5558481 51.4000437, 83.5553897 51.3995418, 83.5549929 51.3992508, 83.5545529 51.3990537)",
47109207,residential,False,True,95.829,,Строительный переулок,"LINESTRING (83.5623134 51.397614, 83.5613946 51.3969705)",
289857826,tertiary,False,True,101.111,,Центральная улица,"LINESTRING (83.5623134 51.397614, 83.5619812 51.3981313, 83.5617338 51.3984477)",
47109210,residential,False,False,45.3,,Театральный переулок,"LINESTRING (83.5503299 51.3994943, 83.550535 51.3996088, 83.5507912 51.399782)",
"[289857833, 525552362, 289857828]",secondary,False,False,335.61,yes,"['Алейск — Чарышское', 'Спортивная улица', 'Лесозаводская улица']","LINESTRING (83.5503299 51.3994943, 83.5502917 51.3993013, 83.5502438 51.3992187, 83.5502135 51.3991101, 83.5502479 51.3990035, 83.5503271 51.3989024, 83.5504574 51.3988065, 83.55066 51.3987199, 83.5509723 51.3986678, 83.551633 51.3986824, 83.5521867 51.3986666, 83.5539763 51.3983323)",01К-18
525552363,residential,False,False,301.325,,Комсомольская улица,"LINESTRING (83.5545529 51.3990537, 83.5538914 51.3994989, 83.5528123 51.400008, 83.5511686 51.400738)",
628955744,tertiary,False,False,144.294,,Школьный переулок,"LINESTRING (83.5545529 51.3990537, 83.5549929 51.3992508, 83.5553897 51.3995418, 83.5558481 51.4000437)",
628955744,tertiary,False,True,51.278999999999996,,Школьный переулок,"LINESTRING (83.5545529 51.3990537, 83.5542511 51.3988996, 83.554068 51.3987141)",
289856470,residential,False,False,182.617,,Набережная улица,"LINESTRING (83.5597709 51.3976289, 83.5592162 51.3975368, 83.5584759 51.3973488, 83.5581347 51.3972176, 83.557404 51.3969368)",
289856470,residential,False,True,168.16400000000002,,Набережная улица,"LINESTRING (83.5597709 51.3976289, 83.5602127 51.3978466, 83.5605204 51.3980111, 83.561035 51.3983301, 83.561625 51.3984055, 83.5617338 51.3984477)",
289856483,residential,False,False,139.978,,улица Комарова,"LINESTRING (83.5597709 51.3976289, 83.5599317 51.3975465, 83.5602891 51.3975463, 83.5605125 51.3974863, 83.5613946 51.3969705)",
46257392,residential,False,True,85.114,,Строительный переулок,"LINESTRING (83.557404 51.3969368, 83.5569576 51.3969689, 83.5561806 51.396986)",
289856470,residential,False,True,182.617,,Набережная улица,"LINESTRING (83.557404 51.3969368, 83.5581347 51.3972176, 83.5584759 51.3973488, 83.5592162 51.3975368, 83.5597709 51.3976289)",
289856433,residential,False,True,19.628,,Табунская улица,"LINESTRING (83.5617338 51.3984477, 83.5618865 51.3985963)",
289856470,residential,False,False,168.164,,Набережная улица,"LINESTRING (83.5617338 51.3984477, 83.561625 51.3984055, 83.561035 51.3983301, 83.5605204 51.3980111, 83.5602127 51.3978466, 83.5597709 51.3976289)",
289857826,tertiary,False,False,101.111,,Центральная улица,"LINESTRING (83.5617338 51.3984477, 83.5619812 51.3981313, 83.5623134 51.397614)",
"[289857826, 289857829, 47109206]",tertiary,False,True,430.815,yes,Центральная улица,"LINESTRING (83.5617338 51.3984477, 83.5614153 51.3987189, 83.5612355 51.3988206, 83.5610626 51.3989328, 83.5605594 51.3992592, 83.5592506 51.3999451, 83.5578946 51.400631, 83.5571086 51.4010149)",
47109210,residential,False,False,50.726,,Театральный переулок,"LINESTRING (83.5518627 51.4015644, 83.5522552 51.4019493)",
47109210,residential,False,True,104.266,,Театральный переулок,"LINESTRING (83.5518627 51.4015644, 83.5513552 51.4010573, 83.5512673 51.4009068, 83.5511686 51.400738)",
525552361,residential,False,False,181.473,,улица Комарова,"LINESTRING (83.5518627 51.4015644, 83.5511937 51.4018283, 83.550776 51.401993, 83.5499289 51.402421, 83.5498224 51.4025554)",
47109825,residential,False,True,77.774,,Советская улица,"LINESTRING (83.5560812 51.4004215, 83.557032 51.4000509)",
628955744,tertiary,False,False,63.573,,Школьный переулок,"LINESTRING (83.5560812 51.4004215, 83.5566679 51.4008607)",
628955744,tertiary,False,True,45.014,,Школьный переулок,"LINESTRING (83.5560812 51.4004215, 83.5558481 51.4000437)",
47109825,residential,False,False,315.31100000000004,,Советская улица,"LINESTRING (83.5560812 51.4004215, 83.555024 51.4008801, 83.5538364 51.4013264, 83.5533423 51.4015414, 83.5526942 51.4017934, 83.5522552 51.4019493)",
47109210,residential,False,False,57.863,,Театральный переулок,"LINESTRING (83.5522552 51.4019493, 83.552691 51.402393)",
47109210,residential,False,True,50.726,,Театральный переулок,"LINESTRING (83.5522552 51.4019493, 83.5518627 51.4015644)",
47109825,residential,False,True,315.31100000000004,,Советская улица,"LINESTRING (83.5522552 51.4019493, 83.5526942 51.4017934, 83.5533423 51.4015414, 83.5538364 51.4013264, 83.555024 51.4008801, 83.5560812 51.4004215)",
289856432,residential,False,False,235.816,,Партизанская улица,"LINESTRING (83.5534139 51.4030655, 83.5529393 51.4035225, 83.5525699 51.4037531, 83.5516157 51.4042664, 83.5510869 51.404593)",
289856432,residential,False,True,56.314,,Партизанская улица,"LINESTRING (83.5534139 51.4030655, 83.554071 51.4029318, 83.5541835 51.4029046)",
1223752471,residential,False,True,90.044,,Театральный переулок,"LINESTRING (83.5534139 51.4030655, 83.5531273 51.4027895, 83.552691 51.402393)",
289856432,residential,False,True,235.816,,Партизанская улица,"LINESTRING (83.5510869 51.404593, 83.5516157 51.4042664, 83.5525699 51.4037531, 83.5529393 51.4035225, 83.5534139 51.4030655)",
47109827,residential,False,False,28.105,,улица Пастухова,"LINESTRING (83.56229 51.3986189, 83.5618865 51.3985963)",
437540320,residential,False,False,247.37300000000002,,улица Пастухова,"LINESTRING (83.56229 51.3986189, 83.562724 51.39872, 83.5630765 51.3988747, 83.5631564 51.3991376, 83.5634208 51.3994796, 83.5635035 51.3996789, 83.5634429 51.4000226, 83.5631895 51.4003388, 83.5630089 51.4003581)",
47109207,residential,False,False,95.829,,Строительный переулок,"LINESTRING (83.5613946 51.3969705, 83.5623134 51.397614)",
47109207,residential,False,True,77.038,,Строительный переулок,"LINESTRING (83.5613946 51.3969705, 83.5607078 51.3964261)",
289856483,residential,False,True,139.978,,улица Комарова,"LINESTRING (83.5613946 51.3969705, 83.5605125 51.3974863, 83.5602891 51.3975463, 83.5599317 51.3975465, 83.5597709 51.3976289)",
47109827,residential,False,True,28.105,,улица Пастухова,"LINESTRING (83.5618865 51.3985963, 83.56229 51.3986189)",
289856433,residential,False,False,19.628,,Табунская улица,"LINESTRING (83.5618865 51.3985963, 83.5617338 51.3984477)",
289856433,residential,False,True,214.359,,Табунская улица,"LINESTRING (83.5618865 51.3985963, 83.561942 51.3990572, 83.5619971 51.3991455, 83.5624323 51.3995615, 83.5630089 51.4003581)",
47109210,residential,False,True,41.443,,Театральный переулок,"LINESTRING (83.5509691 51.4001378, 83.5507912 51.399782)",
47109210,residential,False,False,68.366,,Театральный переулок,"LINESTRING (83.5509691 51.4001378, 83.5511211 51.4004788, 83.5511686 51.400738)",
289856433,residential,False,False,214.359,,Табунская улица,"LINESTRING (83.5630089 51.4003581, 83.5624323 51.3995615, 83.5619971 51.3991455, 83.561942 51.3990572, 83.5618865 51.3985963)",
437540320,residential,False,True,247.373,,улица Пастухова,"LINESTRING (83.5630089 51.4003581, 83.5631895 51.4003388, 83.5634429 51.4000226, 83.5635035 51.3996789, 83.5634208 51.3994796, 83.5631564 51.3991376, 83.5630765 51.3988747, 83.562724 51.39872, 83.56229 51.3986189)",
289856451,residential,False,True,197.26799999999997,,Пролетарская улица,"LINESTRING (83.5621866 51.4007837, 83.5609746 51.4011981, 83.5607067 51.4012897, 83.5596932 51.4016367)",
289856455,residential,False,True,109.567,,Партизанская улица,"LINESTRING (83.5591753 51.4011511, 83.5577765 51.4016087)",
289856471,residential,False,False,64.856,,Нагорная улица,"LINESTRING (83.5591753 51.4011511, 83.5596932 51.4016367)",
289856455,residential,False,False,219.041,,Партизанская улица,"LINESTRING (83.5591753 51.4011511, 83.560142 51.4007444, 83.5613091 51.4002476, 83.5617833 51.4001137, 83.5618398 51.4001051)",
289856455,residential,False,False,109.567,,Партизанская улица,"LINESTRING (83.5577765 51.4016087, 83.5591753 51.4011511)",
525548638,residential,False,True,70.112,,Школьный переулок,"LINESTRING (83.5577765 51.4016087, 83.5573689 51.4012453, 83.557188 51.4010962)",
"[1228551125, 1223752185, 1228975941]",residential,False,"[False, True]",306.356,,"['Партизанская улица', 'Школьный переулок']","LINESTRING (83.5577765 51.4016087, 83.5579117 51.401726, 83.555787 51.4024273, 83.5549581 51.4027167, 83.5547033 51.402779, 83.5541835 51.4029046)",
289856471,residential,False,False,29.678,,Нагорная улица,"LINESTRING (83.5596932 51.4016367, 83.5598978 51.4018711)",
289856471,residential,False,True,64.856,,Нагорная улица,"LINESTRING (83.5596932 51.4016367, 83.5591753 51.4011511)",
289856451,residential,False,False,197.26799999999997,,Пролетарская улица,"LINESTRING (83.5596932 51.4016367, 83.5607067 51.4012897, 83.5609746 51.4011981, 83.5621866 51.4007837)",
289856471,residential,False,True,29.678,,Нагорная улица,"LINESTRING (83.5598978 51.4018711, 83.5596932 51.4016367)",
289856471,residential,False,False,167.144,,Нагорная улица,"LINESTRING (83.5598978 51.4018711, 83.560034 51.4021481, 83.5593586 51.4024384, 83.5585557 51.4029299)",
289856478,residential,False,False,171.103,,Нагорная улица,"LINESTRING (83.5598978 51.4018711, 83.5603365 51.4021133, 83.5614251 51.4021941, 83.562157 51.402018)",
437540215,residential,False,False,56.993,,площадь Кулешова,"LINESTRING (83.5547033 51.402779, 83.554301 51.4023321)",
289856471,residential,False,True,167.144,,Нагорная улица,"LINESTRING (83.5585557 51.4029299, 83.5593586 51.4024384, 83.560034 51.4021481, 83.5598978 51.4018711)",
47109825,residential,False,False,77.774,,Советская улица,"LINESTRING (83.557032 51.4000509, 83.5560812 51.4004215)",
289856455,residential,False,True,219.041,,Партизанская улица,"LINESTRING (83.5618398 51.4001051, 83.5617833 51.4001137, 83.5613091 51.4002476, 83.560142 51.4007444, 83.5591753 51.4011511)",
289856454,residential,False,False,57.33,,улица Комарова,"LINESTRING (83.5551425 51.4003121, 83.5558481 51.4000437)",
437540313,residential,True,False,160.586,,Центральная улица,"LINESTRING (83.5552752 51.4019081, 83.555933 51.4016219, 83.5564674 51.4013893, 83.5569783 51.401167, 83.557188 51.4010962)",
1228551126,residential,False,True,82.4,,Центральная улица,"LINESTRING (83.5552752 51.4019081, 83.5547134 51.4021526, 83.554301 51.4023321)",
437540215,residential,False,True,56.993,,площадь Кулешова,"LINESTRING (83.554301 51.4023321, 83.5547033 51.402779)",
1228551126,residential,False,False,82.4,,Центральная улица,"LINESTRING (83.554301 51.4023321, 83.5547134 51.4021526, 83.5552752 51.4019081)",
"[1228551126, 1223752183]",residential,False,True,86.89500000000001,,Центральная улица,"LINESTRING (83.554301 51.4023321, 83.5538361 51.4025383, 83.5541835 51.4029046)",
