osmid,oneway,highway,reversed,length,name,geometry,junction
133304158,True,secondary,False,50.022,,"LINESTRING (86.6374956 54.0063033, 86.6367437 54.006219)",
355248891,False,secondary,True,192.534,Транспортная улица,"LINESTRING (86.6374956 54.0063033, 86.637785 54.0064406, 86.6395483 54.0074299, 86.6396485 54.0074844)",
63091644,True,secondary,False,4.558,,"LINESTRING (86.6369859 54.0060042, 86.6370026 54.006044)",roundabout
132816077,True,tertiary,False,66.517,,"LINESTRING (86.6396485 54.0074844, 86.6405708 54.0072313)",
355248891,False,secondary,True,47.279,Транспортная улица,"LINESTRING (86.6396485 54.0074844, 86.6401765 54.0077751)",
355248891,False,secondary,False,192.534,Транспортная улица,"LINESTRING (86.6396485 54.0074844, 86.6395483 54.0074299, 86.637785 54.0064406, 86.6374956 54.0063033)",
133340563,True,secondary,False,32.223,,"LINESTRING (86.6366448 54.0059135, 86.6370242 54.0057284)",
63091644,True,secondary,False,26.903,,"LINESTRING (86.6366448 54.0059135, 86.6367365 54.005904, 86.6368282 54.0059136, 86.6369375 54.0059575, 86.6369859 54.0060042)",roundabout
95610082,False,residential,True,163.087,улица Кирова,"LINESTRING (86.6299375 54.0039559, 86.6309067 54.0033751, 86.63166 54.0028949)",
132728027,False,residential,False,245.94299999999998,Больничный переулок,"LINESTRING (86.6299375 54.0039559, 86.6317155 54.0050456, 86.6325423 54.0055523)",
132728027,False,residential,True,84.294,Больничный переулок,"LINESTRING (86.6299375 54.0039559, 86.6297982 54.0038373, 86.6294281 54.0036072, 86.6291635 54.0034598, 86.6290609 54.0034027)",
249752096,True,tertiary,False,65.754,,"LINESTRING (86.6405708 54.0072313, 86.6404957 54.0073274, 86.640332 54.0075402, 86.6401765 54.0077751)",
63091644,True,secondary,False,6.084,,"LINESTRING (86.6367437 54.006219, 86.6366516 54.006211)",roundabout
63091591,True,secondary,False,69.75200000000001,,"LINESTRING (86.6355478 54.0060975, 86.6361611 54.0059886, 86.6365754 54.0059286)",
63091596,False,secondary,False,455.6459999999999,Транспортный переулок,"LINESTRING (86.6355478 54.0060975, 86.63548 54.0061349, 86.635143 54.0063206, 86.6338968 54.0070073, 86.6336454 54.0071459, 86.6333849 54.0072894, 86.6326123 54.0074624, 86.6323516 54.0075222, 86.6322302 54.0075468, 86.6311755 54.0076938, 86.6309524 54.0076802, 86.6307832 54.0076374, 86.6306085 54.0075699, 86.6303523 54.0073226, 86.6299458 54.0070808)",
355248891,False,secondary,False,47.279,Транспортная улица,"LINESTRING (86.6401765 54.0077751, 86.6396485 54.0074844)",
134366986,False,residential,True,36.564,,"LINESTRING (86.6336808 54.001907, 86.6334219 54.0016155)",
63091612,False,residential,True,33.358000000000004,,"LINESTRING (86.6336808 54.001907, 86.6335289 54.0018978, 86.6333595 54.0019012, 86.6331975 54.0019575)",
95610078,False,residential,True,101.779,улица Ленина,"LINESTRING (86.6384578 54.0023431, 86.6395005 54.0017466, 86.6395738 54.0017047)",
118218296,False,residential,True,311.62100000000004,улица Унжакова,"LINESTRING (86.6373694 54.0027263, 86.6366689 54.0023153, 86.6360153 54.0019147, 86.6364662 54.0016634, 86.6367051 54.0015852, 86.6378709 54.0009086, 86.6380849 54.0007844)",
118222677,False,tertiary,False,41.594,улица Ленина,"LINESTRING (86.6348475 54.0042826, 86.6343929 54.0045444)",
118222675,False,secondary,False,86.25,Советская улица,"LINESTRING (86.6417191 54.002978, 86.6426088 54.0024051)",
118218295,False,residential,False,199.258,улица Коваленко,"LINESTRING (86.6417191 54.002978, 86.6396272 54.0017364, 86.6395738 54.0017047)",
133340562,False,secondary,True,433.21000000000004,Советская улица,"LINESTRING (86.6417191 54.002978, 86.6402823 54.0038198, 86.6390876 54.0045197, 86.6379032 54.0052135, 86.6370934 54.0056879, 86.6370242 54.0057284)",
134366985,False,residential,False,40.759,,"LINESTRING (86.6331975 54.0019575, 86.6334219 54.0016155)",
63091612,False,residential,False,33.358000000000004,,"LINESTRING (86.6331975 54.0019575, 86.6333595 54.0019012, 86.6335289 54.0018978, 86.6336808 54.001907)",
95610082,False,residential,False,145.65099999999998,улица Кирова,"LINESTRING (86.6331975 54.0019575, 86.6317677 54.0027654, 86.63166 54.0028949)",
95610078,False,residential,False,101.779,улица Ленина,"LINESTRING (86.6395738 54.0017047, 86.6395005 54.0017466, 86.6384578 54.0023431)",
118218295,False,residential,False,141.214,улица Коваленко,"LINESTRING (86.6395738 54.0017047, 86.6393787 54.0015841, 86.6380849 54.0007844)",
118218295,False,residential,True,199.258,улица Коваленко,"LINESTRING (86.6395738 54.0017047, 86.6396272 54.0017364, 86.6417191 54.002978)",
118218295,False,residential,True,141.214,улица Коваленко,"LINESTRING (86.6380849 54.0007844, 86.6393787 54.0015841, 86.6395738 54.0017047)",
118218296,False,residential,False,311.621,улица Унжакова,"LINESTRING (86.6380849 54.0007844, 86.6378709 54.0009086, 86.6367051 54.0015852, 86.6364662 54.0016634, 86.6360153 54.0019147, 86.6366689 54.0023153, 86.6373694 54.0027263)",
