osmid,highway,oneway,reversed,length,geometry,name,maxspeed,ref
47570757,residential,False,True,201.691,"LINESTRING (40.684028 58.3626084, 40.6841323 58.3625212, 40.6842533 58.3624378, 40.6844035 58.3623562, 40.6846419 58.362245, 40.6852645 58.3620101, 40.6856062 58.3619175, 40.6860262 58.3618272, 40.6864523 58.361767, 40.6869318 58.3617573)",,,
979425502,tertiary,False,True,246.632,"LINESTRING (40.684028 58.3626084, 40.683928 58.3625584, 40.6830911 58.3621491, 40.6809363 58.3610953)",Красноармейская улица,,
979425504,residential,False,True,115.007,"LINESTRING (40.6834598 58.3611114, 40.6825063 58.3602061)",Октябрьская улица,60,
42679543,residential,False,False,82.12100000000001,"LINESTRING (40.6834598 58.3611114, 40.6837007 58.3610646, 40.6843786 58.3610669, 40.6848517 58.3610671)",Торговый переулок,,
"[448341786, 42685763]","['unclassified', 'residential']",False,False,241.15500000000003,"LINESTRING (40.6834598 58.3611114, 40.6840634 58.3616887, 40.6842096 58.3616707, 40.6855547 58.361702, 40.6863266 58.361716, 40.6869318 58.3617573)","['Октябрьская улица', 'Трефолева']",60,
42685763,residential,False,False,156.529,"LINESTRING (40.6869318 58.3617573, 40.6870039 58.3617622, 40.6882299 58.3623127, 40.6886936 58.3625543, 40.6887447 58.3625839, 40.6889241 58.3626879)",Трефолева,,
"[448341786, 42685763]","['residential', 'unclassified']",False,True,241.15500000000003,"LINESTRING (40.6869318 58.3617573, 40.6863266 58.361716, 40.6855547 58.361702, 40.6842096 58.3616707, 40.6840634 58.3616887, 40.6834598 58.3611114)","['Октябрьская улица', 'Трефолева']",60,
47570757,residential,False,False,201.691,"LINESTRING (40.6869318 58.3617573, 40.6864523 58.361767, 40.6860262 58.3618272, 40.6856062 58.3619175, 40.6852645 58.3620101, 40.6846419 58.362245, 40.6844035 58.3623562, 40.6842533 58.3624378, 40.6841323 58.3625212, 40.684028 58.3626084)",,,
979425484,residential,False,True,79.307,"LINESTRING (40.6869318 58.3617573, 40.6873234 58.361205, 40.6873915 58.3610863)",Советская улица,,
42679543,residential,False,True,148.23399999999998,"LINESTRING (40.6873915 58.3610863, 40.6871664 58.3610725, 40.6848517 58.3610671)",Торговый переулок,,
979425484,residential,False,False,79.307,"LINESTRING (40.6873915 58.3610863, 40.6873234 58.361205, 40.6869318 58.3617573)",Советская улица,,
979425484,residential,False,True,108.95400000000001,"LINESTRING (40.6873915 58.3610863, 40.6874821 58.3609281, 40.6878842 58.3602304, 40.6879315 58.3601483)",Советская улица,,
79605249,tertiary,False,False,109.459,"LINESTRING (40.6891241 58.3578813, 40.6893523 58.3579312, 40.6895283 58.3579894, 40.6899268 58.3581427, 40.6906283 58.3584606)",улица Карла Маркса,,
79605249,tertiary,False,True,116.35900000000001,"LINESTRING (40.6891241 58.3578813, 40.6888527 58.3578444, 40.6886149 58.3578261, 40.6884335 58.3578202, 40.6871414 58.35783)",улица Карла Маркса,,
385226657,tertiary,False,True,243.42,"LINESTRING (40.6891241 58.3578813, 40.6893603 58.3574525, 40.6894201 58.3573454, 40.6899959 58.3564177, 40.6901469 58.3561583, 40.6902316 58.3560129, 40.6903643 58.3557913)",Советская улица,,
1196877051,residential,False,False,261.53,"LINESTRING (40.6891241 58.3578813, 40.6885032 58.3589973, 40.6879315 58.3601483)",Советская улица,,
79605249,tertiary,False,False,273.81600000000003,"LINESTRING (40.6802035 58.3580253, 40.683155 58.3578872, 40.6848852 58.3578654)",улица Карла Маркса,,
"[979425506, 1196877050]",residential,False,False,277.308,"LINESTRING (40.6802035 58.3580253, 40.6803017 58.3581205, 40.6821152 58.359784, 40.6825063 58.3602061)",Октябрьская улица,60,
42681588,primary,False,False,110.186,"LINESTRING (40.6869637 58.355251, 40.6881562 58.3553338, 40.68882 58.3554243)",Даниловская улица,60,78К-0012
42681588,primary,False,True,140.27400000000003,"LINESTRING (40.6869637 58.355251, 40.6863851 58.3552428, 40.6857395 58.3552509, 40.6846603 58.3552795, 40.6845611 58.3552821)",Даниловская улица,60,78К-0012
144972457,residential,False,False,287.02000000000004,"LINESTRING (40.6869637 58.355251, 40.6869504 58.3553895, 40.6871414 58.35783)",Ярославская улица,,
979425504,residential,False,False,115.007,"LINESTRING (40.6825063 58.3602061, 40.6834598 58.3611114)",Октябрьская улица,60,
42685724,residential,False,True,154.875,"LINESTRING (40.6825063 58.3602061, 40.682723 58.3601677, 40.6830691 58.3601452, 40.6841006 58.360129, 40.6848154 58.360119, 40.6851459 58.3601144)",улица Ленина,,
"[979425498, 979425503]",residential,False,False,135.734,"LINESTRING (40.6825063 58.3602061, 40.6822812 58.3602833, 40.6820834 58.3603583, 40.6818705 58.3605049, 40.6813155 58.3608556, 40.6809363 58.3610953)",улица Ленина,,
"[979425506, 1196877050]",residential,False,True,277.308,"LINESTRING (40.6825063 58.3602061, 40.6821152 58.359784, 40.6803017 58.3581205, 40.6802035 58.3580253)",Октябрьская улица,60,
42685763,residential,False,False,58.238,"LINESTRING (40.6889241 58.3626879, 40.6893806 58.3631537)",Трефолева,,
42685763,residential,False,True,156.529,"LINESTRING (40.6889241 58.3626879, 40.6887447 58.3625839, 40.6886936 58.3625543, 40.6882299 58.3623127, 40.6870039 58.3617622, 40.6869318 58.3617573)",Трефолева,,
979425496,residential,False,True,212.26500000000001,"LINESTRING (40.6889241 58.3626879, 40.6895984 58.3624802, 40.6922397 58.3619086)",улица Раевского,,
42681588,primary,False,False,77.233,"LINESTRING (40.6903643 58.3557913, 40.6915495 58.3561008)",Даниловская улица,60,78К-0012
42681588,primary,False,True,98.963,"LINESTRING (40.6903643 58.3557913, 40.6902055 58.355752, 40.6897093 58.3556205, 40.6890507 58.3554712, 40.68882 58.3554243)",Даниловская улица,60,78К-0012
385226657,tertiary,False,False,243.42,"LINESTRING (40.6903643 58.3557913, 40.6902316 58.3560129, 40.6901469 58.3561583, 40.6899959 58.3564177, 40.6894201 58.3573454, 40.6893603 58.3574525, 40.6891241 58.3578813)",Советская улица,,
42681588,primary,False,False,140.274,"LINESTRING (40.6845611 58.3552821, 40.6846603 58.3552795, 40.6857395 58.3552509, 40.6863851 58.3552428, 40.6869637 58.355251)",Даниловская улица,60,78К-0012
47491075,residential,False,False,287.921,"LINESTRING (40.6845611 58.3552821, 40.6846583 58.35641, 40.6848607 58.3576721, 40.6848852 58.3578654)",улица Воронина,,
79605249,tertiary,False,False,131.673,"LINESTRING (40.6848852 58.3578654, 40.6871414 58.35783)",улица Карла Маркса,,
47491075,residential,False,False,250.548,"LINESTRING (40.6848852 58.3578654, 40.6850296 58.3589576, 40.6851459 58.3601144)",улица Воронина,,
47491075,residential,False,True,287.921,"LINESTRING (40.6848852 58.3578654, 40.6848607 58.3576721, 40.6846583 58.35641, 40.6845611 58.3552821)",улица Воронина,,
79605249,tertiary,False,True,273.81600000000003,"LINESTRING (40.6848852 58.3578654, 40.683155 58.3578872, 40.6802035 58.3580253)",улица Карла Маркса,,
47491074,residential,False,False,231.874,"LINESTRING (40.6926869 58.3593628, 40.6901217 58.3609558)",Пролетарская улица,,
79605249,tertiary,False,False,153.605,"LINESTRING (40.6926869 58.3593628, 40.6946726 58.3602701)",улица Карла Маркса,,
79605249,tertiary,False,True,156.474,"LINESTRING (40.6926869 58.3593628, 40.6908834 58.3585724, 40.6906283 58.3584606)",улица Карла Маркса,,
979425502,tertiary,False,False,246.632,"LINESTRING (40.6809363 58.3610953, 40.6830911 58.3621491, 40.683928 58.3625584, 40.684028 58.3626084)",Красноармейская улица,,
"[979425498, 979425503]",residential,False,True,135.734,"LINESTRING (40.6809363 58.3610953, 40.6813155 58.3608556, 40.6818705 58.3605049, 40.6820834 58.3603583, 40.6822812 58.3602833, 40.6825063 58.3602061)",улица Ленина,,
42679543,residential,False,False,148.23399999999998,"LINESTRING (40.6848517 58.3610671, 40.6871664 58.3610725, 40.6873915 58.3610863)",Торговый переулок,,
42679543,residential,False,True,82.121,"LINESTRING (40.6848517 58.3610671, 40.6843786 58.3610669, 40.6837007 58.3610646, 40.6834598 58.3611114)",Торговый переулок,,
47491075,residential,False,True,107.31700000000001,"LINESTRING (40.6848517 58.3610671, 40.6850547 58.3604199, 40.6851459 58.3601144)",улица Воронина,,
42685724,residential,False,False,154.875,"LINESTRING (40.6851459 58.3601144, 40.6848154 58.360119, 40.6841006 58.360129, 40.6830691 58.3601452, 40.682723 58.3601677, 40.6825063 58.3602061)",улица Ленина,,
42685724,residential,False,True,163.06699999999998,"LINESTRING (40.6851459 58.3601144, 40.6868491 58.3600992, 40.6874746 58.3600986, 40.6879315 58.3601483)",улица Ленина,,
